gpu,kad8_candidate,kad16_candidate,d_overall_tx,d_strict_udu,d_receiver_floor,d_udu_receiver_floor,d_sat_mean,d_sat_floor,d_sat_strict_floor,d_ow_p95,d_ow_p99,d_tail_frac,d_source_overflow,d_proxy_vaccept,d_proxy_accept,d_low_density_accept,d_component_p95,d_radius_to_inter_ratio,d_zid_p99
0,KAD8G0_COREGATE_ANCHOR_E200,KAD16H0_HARDENED_DEFAULT_ANCHOR_E200,-2.3578431372549034,-2.3516666666666595,-0.9083333333333314,-5.450000000000003,-5.3504901960784395,-5.353921568627456,-5.679999999999993,4.877272533028602,13.84892523920444,0.015456104546021195,0.0769113727814833,-0.13782051572432885,-0.3017757755632584,-0.0029636829357164414,5.126362491710125,-0.1710062531324532,13.84892523920444
1,KAD8G1_HOLDOUT_STRESS_E200,KAD16H1_THREESIGMA_NEGCTRL_E200,1.3647058823529363,4.308333333333323,1.4416666666666629,-2.3916666666666657,26.090196078431383,26.05882352941176,23.641666666666666,-8.97772479688794,0.9477115496631114,-0.0026906850914924646,-0.22394317951034126,-0.18870191023899963,-0.062465910842785466,0.003691545753883054,-8.777622636211028,-0.3861038932433495,0.9477115496631114
2,KAD8G2_BRIDGE_CVAR_E200,KAD16H2_BRIDGE_COREQ75_E200,3.867647058823536,6.936666666666667,19.69166666666667,20.299999999999997,-0.8580065359477089,-0.7166666666666686,-1.7383333333333297,-0.475933886156497,-0.38529307267705803,-0.009368218032595417,-0.01022993031616004,0.047008545123613854,0.03050175595742005,-0.000563618621359078,-0.3836677503542063,0.11234899667593146,-0.38529307267705803
3,KAD8G3_SOURCE_OVERFLOW_E200,KAD16H3_SOURCE_COREQ75_QUAR_E200,0.39607843137254406,-2.7650000000000006,0.04999999999999716,-0.5166666666666657,0.15882352941174815,0.05147058823528994,-1.4983333333333348,15.101192874901685,28.218776974764843,0.03037528729973697,0.16531126402922114,-0.04807692353542037,-0.4981854493228289,-0.0031411328209707363,15.082152461632305,-0.4411845702391406,28.218776974764843
4,KAD8G4_LOW_DENSITY_GATE_E200,KAD16H4_TAIL_SENTINEL_GUARD_E200,0.2936274509803951,-0.6666666666666572,4.25,4.733333333333334,-1.3444444444444485,-1.0651960784313843,-1.9733333333333292,4.133649925460901,6.506376153712523,0.025584531073959988,0.004251933676474751,0.026602562574239874,-0.01481459014690839,0.0029243682081309657,3.8724323879689067,0.033202010851639985,6.506376153712523
5,KAD8G5_ENERGY_MARGIN_Q05_E200,KAD16H5_PROXY_ONLY_BOUNDARY_E200,-2.7926470588235333,-0.5649999999999977,0.05833333333333712,-5.391666666666666,-5.830392156862743,-5.581862745098036,-5.785000000000004,-0.09815922301816471,0.933699048801401,-0.002682753155628853,0.026624410265444265,-0.01698717612486622,-0.03133325639825596,-0.0004721893140902881,-0.134020500776316,-0.0024584935261651175,0.933699048801401
6,KAD8G6_RADIUS_INTER_BUDGET_E200,KAD16H6_P80_RADIUS_BUDGET_E200,-2.874019607843124,-3.276666666666671,-5.983333333333334,-12.650000000000006,-0.7967320261437933,-0.5377450980392169,-0.42833333333333456,0.58534243073764,1.2430227644959189,0.0024020726099992437,0.005591243921809985,-0.008974358668694116,-0.04109490731587777,0.0007781060752817077,1.4097959137794618,-0.20824185426418618,1.2430227644959189
7,KAD8G7_COMBINED_SAT_REPAIR_E200,KAD16H7_HARDENED_COMBINED_SAT_E200,-1.1955882352941245,-4.831666666666678,-2.9666666666666686,-8.216666666666661,-6.484640522875807,-5.966666666666669,-5.713333333333331,-2.844941759424003,-0.6050349694530581,-0.002328401087568349,-0.022796876805876165,0.005448716420393684,-0.025608814106537744,-0.000715187465986953,-3.059523133042532,-0.0635879314862764,-0.6050349694530581
