job_id,receiver,seed,k_shot,new_class_count,candidate,b_old_acc,c_old_acc,b_old_floor,c_old_floor,seen_new_acc,h_old_new,average_forgetting,old_adaptation_gain,direct_adv3b02_status,direct_adv3b02_old_acc,delta_vs_direct_ADV3B02_K1,pipeline_receipt_sha256,score_sha256
rx_7_14__seed_713102__k_1__new_20,7-14,713102,1,20,d81_ground_nuisance_cauchy_center,0.8722222222222222,0.55,0.6666666666666666,0.05,0.31666666666666665,0.4019230769230769,0.3222222222222222,-0.3222222222222222,MISSING_NOT_RUN,,,13a2ffabb883a9f10149a4eb85f26814971b052a7c73d22eb6159892c5e9a249,cd3b6c8eefc3843917b3cdf2f8d20e6c8f7fb260fdd35d3bf0f45cdd0678ff24
rx_7_14__seed_713103__k_10__new_5,7-14,713103,10,5,d81_ground_nuisance_cauchy_center,0.8555555555555555,0.8166666666666667,0.6333333333333333,0.55,0.81,0.8133196721311475,0.03888888888888886,-0.03888888888888886,MISSING_NOT_RUN,,,53e266a7feba0204566e7efc092f82d3fc788ddb417ed334990420493572cc46,b0c53ceda36b95c9adf6c38d551cfd63555b9646b66ef93387093dad921f45e9
rx_7_14__seed_713103__k_10__new_10,7-14,713103,10,10,d81_ground_nuisance_cauchy_center,0.8555555555555555,0.7527777777777778,0.6333333333333333,0.5166666666666667,0.7316666666666667,0.7420721057884232,0.10277777777777775,-0.10277777777777775,MISSING_NOT_RUN,,,cb60e0732a626c30c0f604ecbbb92b87d83f5c4c4e5b49dc780fcae420853b7c,d77cc2744df07a4c328e9e4c12285bf1cf837175796b4cac4ca33ea49aba4534
rx_7_14__seed_713103__k_10__new_20,7-14,713103,10,20,d81_ground_nuisance_cauchy_center,0.8555555555555555,0.7138888888888889,0.6333333333333333,0.45,0.7458333333333333,0.729511576276562,0.1416666666666666,-0.1416666666666666,MISSING_NOT_RUN,,,dde3a54b40bb02438640a36043f536eb1149bcdece55d0c19bb94e378eb904a4,1f7d9f407a8c05209c3a7186e209b53aef4475ea1c59e8ff5cfc39566222be6c
rx_7_14__seed_713103__k_5__new_20,7-14,713103,5,20,d81_ground_nuisance_cauchy_center,0.8361111111111111,0.5805555555555556,0.5666666666666667,0.21666666666666667,0.6866666666666666,0.6291684933508696,0.25555555555555554,-0.25555555555555554,MISSING_NOT_RUN,,,73640978a3bf125d0e7a85e7312c7f7b07aecd02d87b0804e7733e85d9482c56,4a87b8c3870c0ab8c2fcd2f5ce7f6bc832b4211068fc78acbc33bcf39cb32a98
rx_7_14__seed_713103__k_1__new_20,7-14,713103,1,20,d81_ground_nuisance_cauchy_center,0.7972222222222223,0.48333333333333334,0.55,0.15,0.3225,0.38686659772492243,0.31388888888888894,-0.31388888888888894,MISSING_NOT_RUN,,,f952d83ab2fba5fd73a39c6ff03983362e2c4dcb4183db9668c118920c4c0074,8db94b0426dc6db03a203d5795e6f0ed46ed8459b6f945e9d01f679a9305a1ae
rx_7_14__seed_713104__k_10__new_5,7-14,713104,10,5,d81_ground_nuisance_cauchy_center,0.8805555555555555,0.7861111111111111,0.6333333333333333,0.48333333333333334,0.77,0.7779721528025706,0.09444444444444444,-0.09444444444444444,MISSING_NOT_RUN,,,c18603af9ee4fbcdc9a107ab8f0c1ff66958af0beaf53dc63270710ef880233d,64c64c15d4b42b80873852d5a9ee152d024eec5b496420be5adb9bbb9c3760b6
rx_7_14__seed_713104__k_10__new_10,7-14,713104,10,10,d81_ground_nuisance_cauchy_center,0.8805555555555555,0.7305555555555555,0.6333333333333333,0.38333333333333336,0.7333333333333333,0.7319418089816571,0.15000000000000002,-0.15000000000000002,MISSING_NOT_RUN,,,d53c88aaffbb1d42aed1a7ca00240bfefcb104b2e6f1318d41ea83721ecf99aa,d1edfcf641b6eaa85cb212260f881011d533f235172a1cc755c5f3dc508de58d
rx_7_14__seed_713104__k_10__new_20,7-14,713104,10,20,d81_ground_nuisance_cauchy_center,0.8805555555555555,0.6861111111111111,0.6333333333333333,0.3,0.7441666666666666,0.7139606396063961,0.19444444444444442,-0.19444444444444442,MISSING_NOT_RUN,,,a27de0218839297cf1ab27f7710730fab250646ab4f08f266322d26b8618a01b,aae6845e4ce026219e70899fe5d78f765240953a635a454ecbda61839205930c
rx_7_14__seed_713104__k_5__new_20,7-14,713104,5,20,d81_ground_nuisance_cauchy_center,0.8,0.5583333333333333,0.5166666666666667,0.26666666666666666,0.6816666666666666,0.6138664874551971,0.24166666666666672,-0.24166666666666672,MISSING_NOT_RUN,,,376e40be85ce6dd2ca01afdc844fa1c8e4e2cac7aa6eda286191b6dbaaefa4b3,bcd70a9b08337589fe0ea02f46b8b855acb475883783c073bde312e755cf09bd
rx_7_14__seed_713104__k_1__new_20,7-14,713104,1,20,d81_ground_nuisance_cauchy_center,0.725,0.4583333333333333,0.31666666666666665,0.1,0.31,0.3698481561822126,0.26666666666666666,-0.26666666666666666,MISSING_NOT_RUN,,,2e6d1b78a5562d9efec01268317d035b9e2dab3913421cd42edf43422dca538d,555373c0b6ea36f458ccb4e6e4f10ce8351642b663ddf938475085c77e5b4342
rx_7_14__seed_713105__k_10__new_5,7-14,713105,10,5,d81_ground_nuisance_cauchy_center,0.8305555555555556,0.7333333333333333,0.5166666666666667,0.3333333333333333,0.82,0.7742489270386266,0.09722222222222232,-0.09722222222222232,MISSING_NOT_RUN,,,1945a19e5fe56657ed9684c4842b59ca748461227659dedaf3ca4897cb5f6e21,74e0d3db0d2e08ad0a80da969689e245859af0b242fd1ba6d629d867ccea0c5c
rx_7_14__seed_713105__k_10__new_10,7-14,713105,10,10,d81_ground_nuisance_cauchy_center,0.8305555555555556,0.6888888888888889,0.5166666666666667,0.3,0.7233333333333334,0.7056910569105691,0.14166666666666672,-0.14166666666666672,MISSING_NOT_RUN,,,3077acd5e46dadd40c2f2b5b76b85853a62d84910078d174f00ecc25c15875b1,2a81dd986432e95208d4a3b987b2478a70716824bdcd97d8f93059c44a1618f2
rx_7_14__seed_713105__k_10__new_20,7-14,713105,10,20,d81_ground_nuisance_cauchy_center,0.8305555555555556,0.6916666666666667,0.5166666666666667,0.3333333333333333,0.7491666666666666,0.7192693271640639,0.13888888888888895,-0.13888888888888895,MISSING_NOT_RUN,,,e42ffb727312b52a81589ee175b7981596e9d92ed59b4bb4f621982f1a5d0506,f1f9601d593c0480641182ad2ac07592831944d437314b44493b77aa0484c639
rx_7_14__seed_713105__k_5__new_20,7-14,713105,5,20,d81_ground_nuisance_cauchy_center,0.8055555555555556,0.5833333333333334,0.43333333333333335,0.23333333333333334,0.6683333333333333,0.6229471815357301,0.2222222222222222,-0.2222222222222222,MISSING_NOT_RUN,,,c722965a9b64a91b77a2f12c3ea3b6175e69e2143e5c8c7296e50861d5aba186,326935f1ea61617207d2ab9c062310e8414ca482ee7be02e110d0f6cc13b6b46
rx_7_14__seed_713105__k_1__new_20,7-14,713105,1,20,d81_ground_nuisance_cauchy_center,0.7361111111111112,0.48055555555555557,0.23333333333333334,0.13333333333333333,0.2966666666666667,0.3668572790088159,0.2555555555555556,-0.2555555555555556,MISSING_NOT_RUN,,,673ae629d8f5592240cc98fe593a46592149007b8657806f68c26236f1f0461d,0a2828038e5dd8dc06b88a35b858de59498c598fefe229674dca5e2a88640901
rx_7_14__seed_713106__k_10__new_5,7-14,713106,10,5,d81_ground_nuisance_cauchy_center,0.8833333333333333,0.7805555555555556,0.6666666666666666,0.5166666666666667,0.82,0.7997917389795209,0.10277777777777775,-0.10277777777777775,MISSING_NOT_RUN,,,492cdfcf51349104a1accf978e1aa329e893bfb967eed5f68f14abc617b9cc34,32e79d8b12ce74aa976cf733aa20daabdcdb55155096d94c9fa0fdb540876c41
rx_7_14__seed_713106__k_10__new_10,7-14,713106,10,10,d81_ground_nuisance_cauchy_center,0.8833333333333333,0.7388888888888889,0.6666666666666666,0.4666666666666667,0.7266666666666667,0.7327268132423553,0.14444444444444438,-0.14444444444444438,MISSING_NOT_RUN,,,243d3b16a44b8713f9814e83215f9859d921d709df5d72009604e6d459025052,ac1942016723dc53f1b02838e5fb5c27022af0fd513c4ab4d919a8732c825fbf
rx_7_14__seed_713106__k_10__new_20,7-14,713106,10,20,d81_ground_nuisance_cauchy_center,0.8833333333333333,0.675,0.6666666666666666,0.4,0.76,0.7149825783972126,0.20833333333333326,-0.20833333333333326,MISSING_NOT_RUN,,,3018cb4eaa53ef4992954dcd34ba0184355f2135c3e75a42a9ca2770d7b93729,fa549c6d232fbd3b56e175d34e5964020a457b3dce05df842f00bbc25d705b34
rx_7_14__seed_713106__k_5__new_20,7-14,713106,5,20,d81_ground_nuisance_cauchy_center,0.8111111111111111,0.6027777777777777,0.5666666666666667,0.26666666666666666,0.6583333333333333,0.6293318649045521,0.20833333333333337,-0.20833333333333337,MISSING_NOT_RUN,,,c4e431a69c330d8cc16d2bf127b5fd2bb3cfefc5bc744146550d9f749d8e9823,d4e0557f73c518778bb78222f43018940259c77e3c87a2a60fa585dcc9a8e2bb
rx_7_14__seed_713106__k_1__new_20,7-14,713106,1,20,d81_ground_nuisance_cauchy_center,0.8277777777777777,0.6138888888888889,0.5833333333333334,0.26666666666666666,0.31666666666666665,0.41781094527363183,0.2138888888888888,-0.2138888888888888,MISSING_NOT_RUN,,,29165b91c689b30b4bac9dbf4ab5875c5fa4775423cf4c122705e7d48910f65b,fa89330091316188939d3d96167ea5ec57f1d75b1657388fd6998781b21b92d6
rx_7_7__seed_713102__k_10__new_5,7-7,713102,10,5,d81_ground_nuisance_cauchy_center,0.9861111111111112,0.8916666666666667,0.9333333333333333,0.75,0.82,0.8543330087633885,0.09444444444444444,-0.09444444444444444,MISSING_NOT_RUN,,,20c4cfb91e9503d2480f9393b128dc5de94163b55c6958f97ad790147a6c10b4,5a81cba8bb0ed359c1f1a836534cf73817257b58a0ba4c73ecc2434919f8a41b
rx_7_7__seed_713102__k_10__new_10,7-7,713102,10,10,d81_ground_nuisance_cauchy_center,0.9861111111111112,0.8472222222222222,0.9333333333333333,0.6333333333333333,0.7116666666666667,0.7735507246376813,0.13888888888888895,-0.13888888888888895,MISSING_NOT_RUN,,,d55274bf3cb3243ff4fe7d1eb5192bbf5060281b8c3a6746b4ca4477c52c5359,00e165bb968b0a7e9bdbd23f32ab9c858b48680dbe4ee744a01844accc07dffb
rx_7_7__seed_713102__k_10__new_20,7-7,713102,10,20,d81_ground_nuisance_cauchy_center,0.9861111111111112,0.8333333333333334,0.9333333333333333,0.6166666666666667,0.755,0.7922350472193074,0.1527777777777778,-0.1527777777777778,MISSING_NOT_RUN,,,b24b1f60867d1820c6261673f4caa4fb17ba509a1ceca93506364494111905a6,9d64c3cac85f9b54778e0415647847a5fdcf0113fee1e777754c30eecd9f9e27
rx_7_7__seed_713102__k_5__new_20,7-7,713102,5,20,d81_ground_nuisance_cauchy_center,0.9472222222222222,0.7472222222222222,0.8666666666666667,0.5333333333333333,0.68,0.7120280264694434,0.19999999999999996,-0.19999999999999996,MISSING_NOT_RUN,,,3a0f76a40926e731fa8848822b7c345e85ea81eb483b9dbaf47e5198687a142c,8210008078a7518556d0c4a71bae38a0bdba479b6212fdc35cfd87500bdb179a
rx_7_7__seed_713102__k_1__new_20,7-7,713102,1,20,d81_ground_nuisance_cauchy_center,0.7055555555555556,0.5083333333333333,0.5166666666666667,0.18333333333333332,0.30083333333333334,0.3779780295228287,0.1972222222222223,-0.1972222222222223,MISSING_NOT_RUN,,,a1205dd8f6a22d9854e538fb59a9f701fb1ec27e304165ec10d2f3479d3d5fa5,81bb85381964ae2da3133e9035f9d49f3f9ce48024f8fe5085a0bca0fcde3211
rx_7_7__seed_713103__k_10__new_5,7-7,713103,10,5,d81_ground_nuisance_cauchy_center,0.9333333333333333,0.8472222222222222,0.8166666666666667,0.5666666666666667,0.8366666666666667,0.8419113603871111,0.08611111111111114,-0.08611111111111114,MISSING_NOT_RUN,,,c25f2754a3204fdccb1f422702eff92e851d2de0f0e2b2a08818c577e6d8cdb4,6f4eca37844288f58787f38bf34bbd3f924c5188cdbc028db3c1d4dc58e6e3cc
rx_7_7__seed_713103__k_10__new_10,7-7,713103,10,10,d81_ground_nuisance_cauchy_center,0.9333333333333333,0.7944444444444444,0.8166666666666667,0.4666666666666667,0.715,0.7526315789473683,0.13888888888888895,-0.13888888888888895,MISSING_NOT_RUN,,,71bf890d1f4373c98424b4ba745e0d587433e4ad6161ccf0a5a7d15d356f7a77,efefdbf2f08d630e0960d3222a912e5641ef6fcf7e2afe34dff9f9e6e4d2e843
rx_7_7__seed_713103__k_10__new_20,7-7,713103,10,20,d81_ground_nuisance_cauchy_center,0.9333333333333333,0.7638888888888888,0.8166666666666667,0.38333333333333336,0.7625,0.7631938125568698,0.1694444444444445,-0.1694444444444445,MISSING_NOT_RUN,,,a43923666c537f042e702bacc6cea2a49d0dcb5fcbf1781e49bab39494921310,9b22e4087be8ac3f2b1c66fb58a1b22ccc2d9fafb76628a73cc3078943e6f1c8
rx_7_7__seed_713103__k_5__new_20,7-7,713103,5,20,d81_ground_nuisance_cauchy_center,0.8944444444444445,0.7027777777777777,0.6666666666666666,0.45,0.655,0.6780482815057284,0.19166666666666676,-0.19166666666666676,MISSING_NOT_RUN,,,24a192cc735955c3031e9f5dd2d027fb65515bfb974a9448b32f6f3b755058ee,3f0c9d26d35bcd9601a87d43a2a8d4de8e1e45d8517bc5576e6ee2e4430a954c
rx_7_7__seed_713103__k_1__new_20,7-7,713103,1,20,d81_ground_nuisance_cauchy_center,0.7916666666666666,0.5111111111111111,0.55,0.21666666666666667,0.31416666666666665,0.3891394592168742,0.28055555555555556,-0.28055555555555556,MISSING_NOT_RUN,,,5cc27272a1035c17f3e3bb1f3cc18b61387cbf4515b7c853c720cc075846d5d1,a38994577140a94a51aa25f48bb7d30486d93c79660c3ba22b76de9a43ba9931
rx_7_7__seed_713104__k_10__new_5,7-7,713104,10,5,d81_ground_nuisance_cauchy_center,0.9638888888888889,0.8861111111111111,0.9,0.5833333333333334,0.83,0.8571382324376821,0.07777777777777783,-0.07777777777777783,MISSING_NOT_RUN,,,9a2fbb12e6d96cff89cf77974cc101e8666b4ce674df30a498fd0470a73fc064,b39a6d28d41c60db56a8c670b9a756025aad9effb2867e06e7d796244739699f
rx_7_7__seed_713104__k_10__new_10,7-7,713104,10,10,d81_ground_nuisance_cauchy_center,0.9638888888888889,0.8416666666666667,0.9,0.5,0.7283333333333334,0.7809094125973107,0.12222222222222223,-0.12222222222222223,MISSING_NOT_RUN,,,021b6e19224a91822291af273034300f7a4d5a12c1d6c3ab1953be4fd57d7f12,930493f4bd92ff2f7adbb288c04e318954c9bf405009379ef6ed0fc7c4415206
rx_7_7__seed_713104__k_10__new_20,7-7,713104,10,20,d81_ground_nuisance_cauchy_center,0.9638888888888889,0.8277777777777777,0.9,0.48333333333333334,0.7608333333333334,0.7928950282683452,0.13611111111111118,-0.13611111111111118,MISSING_NOT_RUN,,,1444e02d28267eb21aa5636e10ed093cbd63c0c42f32fb1a2f85b1b3d7a82705,7758766e1ee5a73c096bfb1c1d93c79f0b906e1b500c216f400c688ece86ce94
rx_7_7__seed_713104__k_5__new_20,7-7,713104,5,20,d81_ground_nuisance_cauchy_center,0.9138888888888889,0.7444444444444445,0.8166666666666667,0.45,0.6483333333333333,0.6930727296902007,0.1694444444444444,-0.1694444444444444,MISSING_NOT_RUN,,,9ebcb2fdc060cde6f365be6ef27f9714292434858d7af026e6610290f46e7a16,34830a6d9fd6feed7b0fecc5e38e80ef2d42fef3f2bfdf477401a3a152001d03
rx_7_7__seed_713104__k_1__new_20,7-7,713104,1,20,d81_ground_nuisance_cauchy_center,0.7361111111111112,0.49166666666666664,0.5166666666666667,0.21666666666666667,0.33,0.3949290060851927,0.24444444444444455,-0.24444444444444455,MISSING_NOT_RUN,,,c78480332c8c75d560491c5b828adbde47f6f6030914ca1f19e10f35c4c96fca,d62a413d8e519130e1e74c30dc08d4f746f0757aa7a53d79d632aa9bbfc19162
rx_7_7__seed_713105__k_10__new_5,7-7,713105,10,5,d81_ground_nuisance_cauchy_center,0.95,0.8277777777777777,0.8166666666666667,0.6,0.8033333333333333,0.8153723887375112,0.12222222222222223,-0.12222222222222223,MISSING_NOT_RUN,,,2c9b899fff8c63db8396afdfb957df600aa495ebe07bef62fd0c9a0844547bfc,568811fb23554b6e30358fd6e1acb8baf31a453bd169090dde93759f101d3238
rx_7_7__seed_713105__k_10__new_10,7-7,713105,10,10,d81_ground_nuisance_cauchy_center,0.95,0.7861111111111111,0.8166666666666667,0.4666666666666667,0.7216666666666667,0.7525116678948661,0.16388888888888886,-0.16388888888888886,MISSING_NOT_RUN,,,c7bbb101085412518eb404dbe587d57d264c93fe85712c60ce60c1aac0174b64,d9bc499891a1a85c4aedb27d5383e17b477f821a03e8c64d46efa8ad8024a96e
rx_7_7__seed_713105__k_10__new_20,7-7,713105,10,20,d81_ground_nuisance_cauchy_center,0.95,0.7555555555555555,0.8166666666666667,0.4,0.7566666666666667,0.7561107029145235,0.19444444444444442,-0.19444444444444442,MISSING_NOT_RUN,,,178c850673c5591dfbd412ece0811f7a54f2f6491f3688c25837badac6716569,9763fb40974226dd41f88fb73e823e9fe6c5ba9f6054c25a47a40c793d840a85
rx_7_7__seed_713105__k_5__new_20,7-7,713105,5,20,d81_ground_nuisance_cauchy_center,0.9305555555555556,0.6944444444444444,0.7833333333333333,0.36666666666666664,0.63,0.6606543624161073,0.23611111111111113,-0.23611111111111113,MISSING_NOT_RUN,,,39a4c604a1d9f9dff54e85f59c96decd941223214007a89c76277655802941fc,0f33f683436cc54a8b8ca5466037a32e96f699c415bd03665657deea0341fc8c
rx_7_7__seed_713105__k_1__new_20,7-7,713105,1,20,d81_ground_nuisance_cauchy_center,0.7777777777777778,0.5666666666666667,0.43333333333333335,0.2833333333333333,0.36083333333333334,0.44091045223120695,0.21111111111111114,-0.21111111111111114,MISSING_NOT_RUN,,,7321834272e5e521180f03559a4fa56c2734699ba6d95873ee063adc5ec39dbf,dc95cb3688abbe5ed8aa3b4206213a1a082c4e9c96f472004d926f5686119a7f
rx_7_7__seed_713106__k_10__new_5,7-7,713106,10,5,d81_ground_nuisance_cauchy_center,0.9555555555555556,0.875,0.8666666666666667,0.6666666666666666,0.7766666666666666,0.8229061553985872,0.0805555555555556,-0.0805555555555556,MISSING_NOT_RUN,,,417f3a66ec26816c1ea7105e4f5aa3d3aebc64496f6ec97e913e92b0617bb999,54a10e95eec24b84f850d22b7cb0551688c3935418654545ead768bc47ceed8c
rx_7_7__seed_713106__k_10__new_10,7-7,713106,10,10,d81_ground_nuisance_cauchy_center,0.9555555555555556,0.8361111111111111,0.8666666666666667,0.5333333333333333,0.72,0.7737236701178151,0.11944444444444446,-0.11944444444444446,MISSING_NOT_RUN,,,903cf82842a953b89631aeeb9db0eeebc227dd125c8b0892dc517176cf8145df,eabaa92e14cf0939944b1f774b20641ff71a33a797247302a218ed7036aa7744
rx_7_7__seed_713106__k_10__new_20,7-7,713106,10,20,d81_ground_nuisance_cauchy_center,0.9555555555555556,0.7888888888888889,0.8666666666666667,0.45,0.7558333333333334,0.7720074327159384,0.16666666666666674,-0.16666666666666674,MISSING_NOT_RUN,,,766bac225298597a39548961dad1e443895382a58372a245027fa14c4ecbba23,a8f5f96bb85f0349cca46e7671ca400f416ea990280d0fd3d63b3aa581454a19
rx_7_7__seed_713106__k_5__new_20,7-7,713106,5,20,d81_ground_nuisance_cauchy_center,0.8722222222222222,0.6777777777777778,0.6333333333333333,0.3,0.7025,0.6899174884282553,0.19444444444444442,-0.19444444444444442,MISSING_NOT_RUN,,,c9c0df42ffe81224e137a2e81f848ad8496bf7a7b58312a4653653c8ea28d977,38f9347737a814dd9a0e823a63c33f5183e04b936e4d1227df854e0c2e2340d2
rx_7_7__seed_713106__k_1__new_20,7-7,713106,1,20,d81_ground_nuisance_cauchy_center,0.7694444444444445,0.525,0.55,0.2833333333333333,0.29583333333333334,0.37842639593908634,0.24444444444444446,-0.24444444444444446,MISSING_NOT_RUN,,,867311a37114a112c60d7071b76033a2a6754fcba68ce51b008cbcd89d2bc5fe,2fc8c6a6ce5022394bde05c5d64fcb79aaf8dad83da6faaa44ce8c7a7bf529ff
rx_8_8__seed_713102__k_10__new_5,8-8,713102,10,5,d81_ground_nuisance_cauchy_center,0.9083333333333333,0.8027777777777778,0.7166666666666667,0.5333333333333333,0.8333333333333334,0.8177702320316922,0.10555555555555551,-0.10555555555555551,MISSING_NOT_RUN,,,e35b45f81e2a65be5fc63b771d09b2f340dfae006b06798c6ef45484c5add8aa,0da081fbba2406f3aae6de8b76fb61e0281caeffa566ace74c3051d8e4bba161
rx_8_8__seed_713102__k_10__new_10,8-8,713102,10,10,d81_ground_nuisance_cauchy_center,0.9083333333333333,0.7444444444444445,0.7166666666666667,0.4,0.7516666666666667,0.7480381235301399,0.16388888888888886,-0.16388888888888886,MISSING_NOT_RUN,,,1c5845ea2cf04ddbeee2f353bd02e1c9ebb6e4b7fbd2937f21df11269d1158d0,ec32789dda18d161bddef3e3c1864718a2f12819106b26dba9f3c0820f5ae315
rx_8_8__seed_713102__k_10__new_20,8-8,713102,10,20,d81_ground_nuisance_cauchy_center,0.9083333333333333,0.7166666666666667,0.7166666666666667,0.38333333333333336,0.8008333333333333,0.7564158887058392,0.19166666666666665,-0.19166666666666665,MISSING_NOT_RUN,,,412a884ffe48f18e94df61ecf3a7a8355203055d6e99762ca6ae0ec2f2138415,3e0b62090b04fd29dea1855ba90d0a0eb847e05f9f35d910eda9030b020c9f07
rx_8_8__seed_713102__k_5__new_20,8-8,713102,5,20,d81_ground_nuisance_cauchy_center,0.8611111111111112,0.6638888888888889,0.5666666666666667,0.35,0.7075,0.685001012760786,0.1972222222222223,-0.1972222222222223,MISSING_NOT_RUN,,,d59241c13247a94346bc8943714b9a458f83d0d733289ded6ba45f653f74b0e4,4a440a47ad4341fdbe44ddb6b151db37af737302886d8d87344fa50e3ddba6c4
rx_8_8__seed_713102__k_1__new_20,8-8,713102,1,20,d81_ground_nuisance_cauchy_center,0.6722222222222223,0.49166666666666664,0.2833333333333333,0.03333333333333333,0.2866666666666667,0.3621698786581014,0.18055555555555564,-0.18055555555555564,MISSING_NOT_RUN,,,8dacb030536b4fe32dddb6d32cdc5e24030b42875c0277e768bf508437a421ae,4a2378863cdbb55100a02d6c0a36c7982a8151231ce9efd3de600e6d7e1057a1
rx_8_8__seed_713103__k_10__new_5,8-8,713103,10,5,d81_ground_nuisance_cauchy_center,0.8527777777777777,0.7861111111111111,0.65,0.6166666666666667,0.7566666666666667,0.7711079102148602,0.06666666666666665,-0.06666666666666665,MISSING_NOT_RUN,,,799a1b6f51e139f578367ecfe3e7c5eb41faae6fa2e4519d3165a1aa5c1f1979,84bf68bd6157a4041c9d435d49a2328ca918a7cd001ff4ea86736ea82762d30c
rx_8_8__seed_713103__k_10__new_10,8-8,713103,10,10,d81_ground_nuisance_cauchy_center,0.8527777777777777,0.7388888888888889,0.65,0.4666666666666667,0.715,0.7267481849445931,0.11388888888888882,-0.11388888888888882,MISSING_NOT_RUN,,,057075d2161d18c8b907a2292d3d8ce78322441d276ca42890689f128cf05046,ceb46d920c4b7ac9a4247e0d149ba6c78769471e634d7a38e18ce7ecb2be723b
rx_8_8__seed_713103__k_10__new_20,8-8,713103,10,20,d81_ground_nuisance_cauchy_center,0.8527777777777777,0.6972222222222222,0.65,0.36666666666666664,0.7441666666666666,0.7199299800860794,0.15555555555555556,-0.15555555555555556,MISSING_NOT_RUN,,,6c1f6e5b654af95942bbae846bfa18a59c2be46e15fc398ad8c18ac70c000e08,2fd361af8082dcdaccc050288ad181696351eb6b3c249882e4a8c929f680079e
rx_8_8__seed_713103__k_5__new_20,8-8,713103,5,20,d81_ground_nuisance_cauchy_center,0.8388888888888889,0.6638888888888889,0.6166666666666667,0.38333333333333336,0.6691666666666667,0.6665173299993054,0.17500000000000004,-0.17500000000000004,MISSING_NOT_RUN,,,b207896f3e90e0d60b08415f92170ff6286a7a41ebeb5314bdeceb55a9ebc761,f521be5640c7e3a451020b9a58d2687427ed426e2c549b5f3a9cd0c1097b5b3a
rx_8_8__seed_713103__k_1__new_20,8-8,713103,1,20,d81_ground_nuisance_cauchy_center,0.7694444444444445,0.5694444444444444,0.4166666666666667,0.16666666666666666,0.2816666666666667,0.3769038294168842,0.20000000000000007,-0.20000000000000007,MISSING_NOT_RUN,,,d4524b7ca19eb82d82ab8911cba13df4a4d771be70fcafd4da0332937189dd08,3fac18632fa77b175cce272fe50d209c65f2f02d6edf501c1a5afc6814f04532
rx_8_8__seed_713104__k_10__new_5,8-8,713104,10,5,d81_ground_nuisance_cauchy_center,0.825,0.7166666666666667,0.55,0.45,0.8466666666666667,0.7762615493958777,0.10833333333333328,-0.10833333333333328,MISSING_NOT_RUN,,,6a3e8caa36a1e163c5c417acccc7c88de9bae8b5bfe3bfabdc1e346384093a8e,74c24d63eb5f70eafab354a2b50dd3d25def15573c0d5885156bf6da56e52eec
rx_8_8__seed_713104__k_10__new_10,8-8,713104,10,10,d81_ground_nuisance_cauchy_center,0.825,0.6388888888888888,0.55,0.2833333333333333,0.7533333333333333,0.6914072891726522,0.18611111111111112,-0.18611111111111112,MISSING_NOT_RUN,,,c0aa89ce6117a41d6570b55c558a8e4fed806c34fe12bf158214dc9fe82f9e4a,aaef98c9efa7923f3dc4339b6d7924845183dd78d9b083d2c60fbfcc75ce4cd3
rx_8_8__seed_713104__k_10__new_20,8-8,713104,10,20,d81_ground_nuisance_cauchy_center,0.825,0.625,0.55,0.26666666666666666,0.775,0.6919642857142858,0.19999999999999996,-0.19999999999999996,MISSING_NOT_RUN,,,020fb69c3573c02622b785b678fbeb524ba1ee9abef12a35774f5ec80bcc2f01,fcf510b3128f04906a8571e57174dd53db6dfe8a49d6069bde223cb746d14549
rx_8_8__seed_713104__k_5__new_20,8-8,713104,5,20,d81_ground_nuisance_cauchy_center,0.7805555555555556,0.5916666666666667,0.45,0.21666666666666667,0.6558333333333334,0.6220997550656869,0.18888888888888888,-0.18888888888888888,MISSING_NOT_RUN,,,19fd223ed16f0108eadca3c05dfaca5183964cf0e3621281ee389bd57efce3cf,46124542a1e1e84c2a25da4d4d823526af072fa0e56747a50f9852e7a17cd1cb
rx_8_8__seed_713104__k_1__new_20,8-8,713104,1,20,d81_ground_nuisance_cauchy_center,0.6583333333333333,0.43333333333333335,0.35,0.05,0.33166666666666667,0.3757443718228032,0.22499999999999998,-0.22499999999999998,MISSING_NOT_RUN,,,d2c61a32a906cf5cc92d3db5c99f81d27695f467406877a170e9f205e3ad34dd,42ff110b077f001462cf5d3df18f782a63065c317e1e16fe6b5a77ae6412e11b
rx_8_8__seed_713105__k_10__new_5,8-8,713105,10,5,d81_ground_nuisance_cauchy_center,0.8555555555555555,0.7666666666666667,0.7166666666666667,0.55,0.8033333333333333,0.7845718329794763,0.08888888888888878,-0.08888888888888878,MISSING_NOT_RUN,,,b88c4ff18b90a72b8cdb7d29cab51b1e3c10c4112d7bc75acdddededf227572f,bd374deb5ed3856b76c1993e37f42be5131fd0bdfea9cb74cc7f243e0ee57a3b
rx_8_8__seed_713105__k_10__new_10,8-8,713105,10,10,d81_ground_nuisance_cauchy_center,0.8555555555555555,0.7083333333333334,0.7166666666666667,0.43333333333333335,0.69,0.6990464839094158,0.14722222222222214,-0.14722222222222214,MISSING_NOT_RUN,,,b721d318d5141319068676b206dfd84741e2f2ae45fbcb1941af448982838d17,29ba4a26646d3a0dbedeb53b11e5d56f6f2c36e8a5eb29885a3effa9963667ec
