job_id,receiver,seed,k_shot,new_class_count,scenario,b_old_acc,c_old_acc,b_old_floor,c_old_floor,seen_new_acc,h_old_new,average_forgetting,old_adaptation_gain,direct_adv3b02_status,direct_adv3b02_old_acc,delta_vs_direct_ADV3B02_K1
rx_3_19__seed_713105__k_10__new_5,3-19,713105,10,5,leo_clear_weak,0.7333333333333333,0.5666666666666667,0.4,0.15,0.51,0.5368421052631579,0.16666666666666663,-0.16666666666666663,MISSING_NOT_RUN,,
rx_3_19__seed_713105__k_10__new_5,3-19,713105,10,5,leo_low_elev_weak,0.7083333333333334,0.625,0.4,0.4,0.43,0.509478672985782,0.08333333333333337,-0.08333333333333337,MISSING_NOT_RUN,,
rx_3_19__seed_713105__k_10__new_5,3-19,713105,10,5,leo_rain_weak,0.7333333333333333,0.5916666666666667,0.4,0.3,0.42,0.49126853377265234,0.1416666666666666,-0.1416666666666666,MISSING_NOT_RUN,,
rx_3_19__seed_713105__k_10__new_10,3-19,713105,10,10,leo_clear_weak,0.7333333333333333,0.5416666666666666,0.4,0.15,0.54,0.5408320493066257,0.19166666666666665,-0.19166666666666665,MISSING_NOT_RUN,,
rx_3_19__seed_713105__k_10__new_10,3-19,713105,10,10,leo_low_elev_weak,0.7083333333333334,0.575,0.4,0.25,0.365,0.44654255319148933,0.13333333333333341,-0.13333333333333341,MISSING_NOT_RUN,,
rx_3_19__seed_713105__k_10__new_10,3-19,713105,10,10,leo_rain_weak,0.7333333333333333,0.55,0.4,0.2,0.415,0.4730569948186528,0.18333333333333324,-0.18333333333333324,MISSING_NOT_RUN,,
rx_3_19__seed_713105__k_10__new_20,3-19,713105,10,20,leo_clear_weak,0.7333333333333333,0.5333333333333333,0.4,0.15,0.555,0.5439509954058194,0.19999999999999996,-0.19999999999999996,MISSING_NOT_RUN,,
rx_3_19__seed_713105__k_10__new_20,3-19,713105,10,20,leo_low_elev_weak,0.7083333333333334,0.55,0.4,0.25,0.4375,0.4873417721518988,0.15833333333333333,-0.15833333333333333,MISSING_NOT_RUN,,
rx_3_19__seed_713105__k_10__new_20,3-19,713105,10,20,leo_rain_weak,0.7333333333333333,0.5,0.4,0.15,0.455,0.47643979057591623,0.23333333333333328,-0.23333333333333328,MISSING_NOT_RUN,,
rx_3_19__seed_713105__k_5__new_20,3-19,713105,5,20,leo_clear_weak,0.7083333333333334,0.5083333333333333,0.2,0.05,0.475,0.4911016949152542,0.20000000000000007,-0.20000000000000007,MISSING_NOT_RUN,,
rx_3_19__seed_713105__k_5__new_20,3-19,713105,5,20,leo_low_elev_weak,0.6583333333333333,0.5416666666666666,0.2,0.2,0.35,0.425233644859813,0.1166666666666667,-0.1166666666666667,MISSING_NOT_RUN,,
rx_3_19__seed_713105__k_5__new_20,3-19,713105,5,20,leo_rain_weak,0.7166666666666667,0.525,0.25,0.1,0.3425,0.41455331412103746,0.19166666666666665,-0.19166666666666665,MISSING_NOT_RUN,,
rx_3_19__seed_713105__k_1__new_20,3-19,713105,1,20,leo_clear_weak,0.5333333333333333,0.23333333333333334,0.1,0.0,0.15,0.1826086956521739,0.3,-0.3,MISSING_NOT_RUN,,
rx_3_19__seed_713105__k_1__new_20,3-19,713105,1,20,leo_low_elev_weak,0.4583333333333333,0.30833333333333335,0.2,0.0,0.1075,0.1594188376753507,0.14999999999999997,-0.14999999999999997,MISSING_NOT_RUN,,
rx_3_19__seed_713105__k_1__new_20,3-19,713105,1,20,leo_rain_weak,0.475,0.2916666666666667,0.2,0.05,0.1225,0.17253521126760563,0.1833333333333333,-0.1833333333333333,MISSING_NOT_RUN,,
rx_3_19__seed_713106__k_10__new_5,3-19,713106,10,5,leo_clear_weak,0.7166666666666667,0.625,0.4,0.2,0.47,0.5365296803652967,0.09166666666666667,-0.09166666666666667,MISSING_NOT_RUN,,
rx_3_19__seed_713106__k_10__new_5,3-19,713106,10,5,leo_low_elev_weak,0.725,0.6083333333333333,0.5,0.35,0.39,0.47529215358931554,0.1166666666666667,-0.1166666666666667,MISSING_NOT_RUN,,
rx_3_19__seed_713106__k_10__new_5,3-19,713106,10,5,leo_rain_weak,0.8,0.625,0.55,0.25,0.47,0.5365296803652967,0.17500000000000004,-0.17500000000000004,MISSING_NOT_RUN,,
rx_3_19__seed_713106__k_10__new_10,3-19,713106,10,10,leo_clear_weak,0.7166666666666667,0.6083333333333333,0.4,0.15,0.475,0.5334615384615384,0.10833333333333339,-0.10833333333333339,MISSING_NOT_RUN,,
rx_3_19__seed_713106__k_10__new_10,3-19,713106,10,10,leo_low_elev_weak,0.725,0.5083333333333333,0.5,0.2,0.415,0.45694945848375446,0.21666666666666667,-0.21666666666666667,MISSING_NOT_RUN,,
rx_3_19__seed_713106__k_10__new_10,3-19,713106,10,10,leo_rain_weak,0.8,0.6083333333333333,0.55,0.25,0.43,0.503852327447833,0.19166666666666676,-0.19166666666666676,MISSING_NOT_RUN,,
rx_3_19__seed_713106__k_10__new_20,3-19,713106,10,20,leo_clear_weak,0.7166666666666667,0.575,0.4,0.1,0.54,0.5569506726457399,0.14166666666666672,-0.14166666666666672,MISSING_NOT_RUN,,
rx_3_19__seed_713106__k_10__new_20,3-19,713106,10,20,leo_low_elev_weak,0.725,0.48333333333333334,0.5,0.2,0.475,0.47913043478260875,0.24166666666666664,-0.24166666666666664,MISSING_NOT_RUN,,
rx_3_19__seed_713106__k_10__new_20,3-19,713106,10,20,leo_rain_weak,0.8,0.5916666666666667,0.55,0.2,0.4725,0.5254111198120595,0.20833333333333337,-0.20833333333333337,MISSING_NOT_RUN,,
rx_3_19__seed_713106__k_5__new_20,3-19,713106,5,20,leo_clear_weak,0.6083333333333333,0.5333333333333333,0.2,0.1,0.4025,0.4587711487088157,0.07499999999999996,-0.07499999999999996,MISSING_NOT_RUN,,
rx_3_19__seed_713106__k_5__new_20,3-19,713106,5,20,leo_low_elev_weak,0.625,0.4583333333333333,0.35,0.15,0.305,0.3662663755458515,0.16666666666666669,-0.16666666666666669,MISSING_NOT_RUN,,
rx_3_19__seed_713106__k_5__new_20,3-19,713106,5,20,leo_rain_weak,0.7083333333333334,0.5416666666666666,0.3,0.15,0.3775,0.44492293744333633,0.16666666666666674,-0.16666666666666674,MISSING_NOT_RUN,,
rx_3_19__seed_713106__k_1__new_20,3-19,713106,1,20,leo_clear_weak,0.4583333333333333,0.24166666666666667,0.25,0.05,0.15,0.1851063829787234,0.21666666666666665,-0.21666666666666665,MISSING_NOT_RUN,,
rx_3_19__seed_713106__k_1__new_20,3-19,713106,1,20,leo_low_elev_weak,0.45,0.325,0.1,0.0,0.12,0.1752808988764045,0.125,-0.125,MISSING_NOT_RUN,,
rx_3_19__seed_713106__k_1__new_20,3-19,713106,1,20,leo_rain_weak,0.525,0.31666666666666665,0.25,0.05,0.145,0.19891696750902524,0.20833333333333337,-0.20833333333333337,MISSING_NOT_RUN,,
rx_7_14__seed_713102__k_10__new_5,7-14,713102,10,5,leo_clear_weak,0.9333333333333333,0.8833333333333333,0.8,0.65,0.93,0.9060661764705882,0.050000000000000044,-0.050000000000000044,MISSING_NOT_RUN,,
rx_7_14__seed_713102__k_10__new_5,7-14,713102,10,5,leo_low_elev_weak,0.7916666666666666,0.6333333333333333,0.25,0.25,0.85,0.7258426966292134,0.15833333333333333,-0.15833333333333333,MISSING_NOT_RUN,,
rx_7_14__seed_713102__k_10__new_5,7-14,713102,10,5,leo_rain_weak,0.8666666666666667,0.6916666666666667,0.5,0.4,0.74,0.7150174621653086,0.17500000000000004,-0.17500000000000004,MISSING_NOT_RUN,,
rx_7_14__seed_713102__k_10__new_10,7-14,713102,10,10,leo_clear_weak,0.9333333333333333,0.8333333333333334,0.8,0.7,0.805,0.8189216683621567,0.09999999999999998,-0.09999999999999998,MISSING_NOT_RUN,,
rx_7_14__seed_713102__k_10__new_10,7-14,713102,10,10,leo_low_elev_weak,0.7916666666666666,0.55,0.25,0.1,0.675,0.6061224489795919,0.24166666666666659,-0.24166666666666659,MISSING_NOT_RUN,,
rx_7_14__seed_713102__k_10__new_10,7-14,713102,10,10,leo_rain_weak,0.8666666666666667,0.7,0.5,0.35,0.655,0.6767527675276752,0.16666666666666674,-0.16666666666666674,MISSING_NOT_RUN,,
rx_7_14__seed_713102__k_10__new_20,7-14,713102,10,20,leo_clear_weak,0.9333333333333333,0.7833333333333333,0.8,0.6,0.8175,0.8000520562207184,0.15000000000000002,-0.15000000000000002,MISSING_NOT_RUN,,
rx_7_14__seed_713102__k_10__new_20,7-14,713102,10,20,leo_low_elev_weak,0.7916666666666666,0.5666666666666667,0.25,0.15,0.69,0.6222811671087533,0.22499999999999998,-0.22499999999999998,MISSING_NOT_RUN,,
rx_7_14__seed_713102__k_10__new_20,7-14,713102,10,20,leo_rain_weak,0.8666666666666667,0.625,0.5,0.3,0.655,0.6396484375000001,0.2416666666666667,-0.2416666666666667,MISSING_NOT_RUN,,
rx_7_14__seed_713102__k_5__new_20,7-14,713102,5,20,leo_clear_weak,0.95,0.8083333333333333,0.8,0.4,0.7325,0.7685505678745268,0.1416666666666666,-0.1416666666666666,MISSING_NOT_RUN,,
rx_7_14__seed_713102__k_5__new_20,7-14,713102,5,20,leo_low_elev_weak,0.7416666666666667,0.5166666666666667,0.45,0.1,0.6225,0.5646671543525971,0.22499999999999998,-0.22499999999999998,MISSING_NOT_RUN,,
rx_7_14__seed_713102__k_5__new_20,7-14,713102,5,20,leo_rain_weak,0.8416666666666667,0.49166666666666664,0.55,0.05,0.565,0.5257886435331229,0.35000000000000003,-0.35000000000000003,MISSING_NOT_RUN,,
rx_7_14__seed_713102__k_1__new_20,7-14,713102,1,20,leo_clear_weak,0.9166666666666666,0.6416666666666667,0.75,0.05,0.3475,0.45084245998315076,0.2749999999999999,-0.2749999999999999,MISSING_NOT_RUN,,
rx_7_14__seed_713102__k_1__new_20,7-14,713102,1,20,leo_low_elev_weak,0.85,0.6,0.6,0.0,0.2875,0.38873239436619716,0.25,-0.25,MISSING_NOT_RUN,,
rx_7_14__seed_713102__k_1__new_20,7-14,713102,1,20,leo_rain_weak,0.85,0.4083333333333333,0.6,0.05,0.315,0.35564516129032253,0.44166666666666665,-0.44166666666666665,MISSING_NOT_RUN,,
rx_7_14__seed_713103__k_10__new_5,7-14,713103,10,5,leo_clear_weak,0.875,0.8666666666666667,0.7,0.6,0.92,0.8925373134328359,0.008333333333333304,-0.008333333333333304,MISSING_NOT_RUN,,
rx_7_14__seed_713103__k_10__new_5,7-14,713103,10,5,leo_low_elev_weak,0.8166666666666667,0.7666666666666667,0.6,0.5,0.83,0.7970772442588726,0.04999999999999993,-0.04999999999999993,MISSING_NOT_RUN,,
rx_7_14__seed_713103__k_10__new_5,7-14,713103,10,5,leo_rain_weak,0.875,0.8166666666666667,0.6,0.55,0.68,0.7420935412026727,0.05833333333333335,-0.05833333333333335,MISSING_NOT_RUN,,
rx_7_14__seed_713103__k_10__new_10,7-14,713103,10,10,leo_clear_weak,0.875,0.8083333333333333,0.7,0.6,0.825,0.8165816326530613,0.06666666666666665,-0.06666666666666665,MISSING_NOT_RUN,,
rx_7_14__seed_713103__k_10__new_10,7-14,713103,10,10,leo_low_elev_weak,0.8166666666666667,0.7166666666666667,0.6,0.45,0.705,0.7107854630715122,0.09999999999999998,-0.09999999999999998,MISSING_NOT_RUN,,
rx_7_14__seed_713103__k_10__new_10,7-14,713103,10,10,leo_rain_weak,0.875,0.7333333333333333,0.6,0.4,0.665,0.6974970202622168,0.14166666666666672,-0.14166666666666672,MISSING_NOT_RUN,,
rx_7_14__seed_713103__k_10__new_20,7-14,713103,10,20,leo_clear_weak,0.875,0.7166666666666667,0.7,0.45,0.82,0.7648590021691974,0.15833333333333333,-0.15833333333333333,MISSING_NOT_RUN,,
rx_7_14__seed_713103__k_10__new_20,7-14,713103,10,20,leo_low_elev_weak,0.8166666666666667,0.7166666666666667,0.6,0.4,0.7375,0.7269340974212035,0.09999999999999998,-0.09999999999999998,MISSING_NOT_RUN,,
rx_7_14__seed_713103__k_10__new_20,7-14,713103,10,20,leo_rain_weak,0.875,0.7083333333333334,0.6,0.4,0.68,0.6938775510204083,0.16666666666666663,-0.16666666666666663,MISSING_NOT_RUN,,
rx_7_14__seed_713103__k_5__new_20,7-14,713103,5,20,leo_clear_weak,0.8833333333333333,0.65,0.75,0.3,0.7625,0.7017699115044247,0.23333333333333328,-0.23333333333333328,MISSING_NOT_RUN,,
rx_7_14__seed_713103__k_5__new_20,7-14,713103,5,20,leo_low_elev_weak,0.7666666666666667,0.5,0.25,0.1,0.685,0.5780590717299579,0.2666666666666667,-0.2666666666666667,MISSING_NOT_RUN,,
rx_7_14__seed_713103__k_5__new_20,7-14,713103,5,20,leo_rain_weak,0.8583333333333333,0.5916666666666667,0.6,0.25,0.6125,0.6019031141868513,0.2666666666666666,-0.2666666666666666,MISSING_NOT_RUN,,
rx_7_14__seed_713103__k_1__new_20,7-14,713103,1,20,leo_clear_weak,0.6833333333333333,0.4583333333333333,0.2,0.0,0.3375,0.3887434554973822,0.22500000000000003,-0.22500000000000003,MISSING_NOT_RUN,,
rx_7_14__seed_713103__k_1__new_20,7-14,713103,1,20,leo_low_elev_weak,0.85,0.44166666666666665,0.55,0.15,0.2725,0.3370478413068845,0.4083333333333333,-0.4083333333333333,MISSING_NOT_RUN,,
rx_7_14__seed_713103__k_1__new_20,7-14,713103,1,20,leo_rain_weak,0.8583333333333333,0.55,0.7,0.05,0.3575,0.43333333333333335,0.30833333333333324,-0.30833333333333324,MISSING_NOT_RUN,,
rx_7_14__seed_713104__k_10__new_5,7-14,713104,10,5,leo_clear_weak,0.9083333333333333,0.8333333333333334,0.75,0.6,0.79,0.8110882956878851,0.07499999999999996,-0.07499999999999996,MISSING_NOT_RUN,,
rx_7_14__seed_713104__k_10__new_5,7-14,713104,10,5,leo_low_elev_weak,0.8916666666666667,0.775,0.7,0.35,0.73,0.751827242524917,0.1166666666666667,-0.1166666666666667,MISSING_NOT_RUN,,
rx_7_14__seed_713104__k_10__new_5,7-14,713104,10,5,leo_rain_weak,0.8416666666666667,0.75,0.45,0.45,0.79,0.7694805194805195,0.09166666666666667,-0.09166666666666667,MISSING_NOT_RUN,,
rx_7_14__seed_713104__k_10__new_10,7-14,713104,10,10,leo_clear_weak,0.9083333333333333,0.7666666666666667,0.75,0.4,0.755,0.7607886089813801,0.1416666666666666,-0.1416666666666666,MISSING_NOT_RUN,,
rx_7_14__seed_713104__k_10__new_10,7-14,713104,10,10,leo_low_elev_weak,0.8916666666666667,0.7666666666666667,0.7,0.5,0.74,0.7530973451327433,0.125,-0.125,MISSING_NOT_RUN,,
rx_7_14__seed_713104__k_10__new_10,7-14,713104,10,10,leo_rain_weak,0.8416666666666667,0.6583333333333333,0.45,0.25,0.705,0.6808679706601467,0.18333333333333335,-0.18333333333333335,MISSING_NOT_RUN,,
rx_7_14__seed_713104__k_10__new_20,7-14,713104,10,20,leo_clear_weak,0.9083333333333333,0.725,0.75,0.4,0.7575,0.740893760539629,0.18333333333333335,-0.18333333333333335,MISSING_NOT_RUN,,
rx_7_14__seed_713104__k_10__new_20,7-14,713104,10,20,leo_low_elev_weak,0.8916666666666667,0.7166666666666667,0.7,0.35,0.75,0.7329545454545454,0.17500000000000004,-0.17500000000000004,MISSING_NOT_RUN,,
rx_7_14__seed_713104__k_10__new_20,7-14,713104,10,20,leo_rain_weak,0.8416666666666667,0.6166666666666667,0.45,0.15,0.725,0.6664596273291925,0.22499999999999998,-0.22499999999999998,MISSING_NOT_RUN,,
rx_7_14__seed_713104__k_5__new_20,7-14,713104,5,20,leo_clear_weak,0.7916666666666666,0.55,0.4,0.15,0.7375,0.6300970873786408,0.24166666666666659,-0.24166666666666659,MISSING_NOT_RUN,,
rx_7_14__seed_713104__k_5__new_20,7-14,713104,5,20,leo_low_elev_weak,0.8916666666666667,0.6166666666666667,0.6,0.25,0.675,0.6445161290322581,0.275,-0.275,MISSING_NOT_RUN,,
rx_7_14__seed_713104__k_5__new_20,7-14,713104,5,20,leo_rain_weak,0.7166666666666667,0.5083333333333333,0.15,0.15,0.6325,0.5636596055514975,0.20833333333333337,-0.20833333333333337,MISSING_NOT_RUN,,
rx_7_14__seed_713104__k_1__new_20,7-14,713104,1,20,leo_clear_weak,0.8333333333333334,0.5416666666666666,0.45,0.05,0.33,0.4101338432122371,0.29166666666666674,-0.29166666666666674,MISSING_NOT_RUN,,
rx_7_14__seed_713104__k_1__new_20,7-14,713104,1,20,leo_low_elev_weak,0.6666666666666666,0.35,0.05,0.05,0.2875,0.3156862745098039,0.31666666666666665,-0.31666666666666665,MISSING_NOT_RUN,,
rx_7_14__seed_713104__k_1__new_20,7-14,713104,1,20,leo_rain_weak,0.675,0.48333333333333334,0.0,0.0,0.3125,0.37958115183246066,0.1916666666666667,-0.1916666666666667,MISSING_NOT_RUN,,
rx_7_14__seed_713105__k_10__new_5,7-14,713105,10,5,leo_clear_weak,0.8916666666666667,0.8166666666666667,0.65,0.45,0.93,0.8696564885496184,0.07500000000000007,-0.07500000000000007,MISSING_NOT_RUN,,
rx_7_14__seed_713105__k_10__new_5,7-14,713105,10,5,leo_low_elev_weak,0.7833333333333333,0.7083333333333334,0.45,0.4,0.81,0.7557628979143798,0.07499999999999996,-0.07499999999999996,MISSING_NOT_RUN,,
rx_7_14__seed_713105__k_10__new_5,7-14,713105,10,5,leo_rain_weak,0.8166666666666667,0.675,0.45,0.15,0.72,0.6967741935483871,0.1416666666666666,-0.1416666666666666,MISSING_NOT_RUN,,
rx_7_14__seed_713105__k_10__new_10,7-14,713105,10,10,leo_clear_weak,0.8916666666666667,0.7583333333333333,0.65,0.45,0.855,0.8037706611570247,0.13333333333333341,-0.13333333333333341,MISSING_NOT_RUN,,
rx_7_14__seed_713105__k_10__new_10,7-14,713105,10,10,leo_low_elev_weak,0.7833333333333333,0.6916666666666667,0.45,0.35,0.635,0.6621231155778894,0.09166666666666667,-0.09166666666666667,MISSING_NOT_RUN,,
rx_7_14__seed_713105__k_10__new_10,7-14,713105,10,10,leo_rain_weak,0.8166666666666667,0.6166666666666667,0.45,0.1,0.68,0.6467866323907455,0.19999999999999996,-0.19999999999999996,MISSING_NOT_RUN,,
rx_7_14__seed_713105__k_10__new_20,7-14,713105,10,20,leo_clear_weak,0.8916666666666667,0.7666666666666667,0.65,0.5,0.85,0.8061855670103093,0.125,-0.125,MISSING_NOT_RUN,,
rx_7_14__seed_713105__k_10__new_20,7-14,713105,10,20,leo_low_elev_weak,0.7833333333333333,0.7083333333333334,0.45,0.4,0.6775,0.6925736620565244,0.07499999999999996,-0.07499999999999996,MISSING_NOT_RUN,,
rx_7_14__seed_713105__k_10__new_20,7-14,713105,10,20,leo_rain_weak,0.8166666666666667,0.6,0.45,0.1,0.72,0.6545454545454547,0.21666666666666667,-0.21666666666666667,MISSING_NOT_RUN,,
rx_7_14__seed_713105__k_5__new_20,7-14,713105,5,20,leo_clear_weak,0.8666666666666667,0.6666666666666666,0.45,0.35,0.74,0.7014218009478672,0.20000000000000007,-0.20000000000000007,MISSING_NOT_RUN,,
rx_7_14__seed_713105__k_5__new_20,7-14,713105,5,20,leo_low_elev_weak,0.8166666666666667,0.55,0.45,0.2,0.6325,0.5883720930232558,0.2666666666666666,-0.2666666666666666,MISSING_NOT_RUN,,
rx_7_14__seed_713105__k_5__new_20,7-14,713105,5,20,leo_rain_weak,0.7333333333333333,0.5333333333333333,0.4,0.15,0.6325,0.5786990707648321,0.19999999999999996,-0.19999999999999996,MISSING_NOT_RUN,,
rx_7_14__seed_713105__k_1__new_20,7-14,713105,1,20,leo_clear_weak,0.75,0.48333333333333334,0.2,0.15,0.35,0.406,0.26666666666666666,-0.26666666666666666,MISSING_NOT_RUN,,
rx_7_14__seed_713105__k_1__new_20,7-14,713105,1,20,leo_low_elev_weak,0.825,0.48333333333333334,0.4,0.0,0.26,0.3381165919282511,0.3416666666666666,-0.3416666666666666,MISSING_NOT_RUN,,
rx_7_14__seed_713105__k_1__new_20,7-14,713105,1,20,leo_rain_weak,0.6333333333333333,0.475,0.1,0.0,0.28,0.352317880794702,0.15833333333333333,-0.15833333333333333,MISSING_NOT_RUN,,
rx_7_14__seed_713106__k_10__new_5,7-14,713106,10,5,leo_clear_weak,0.9583333333333334,0.85,0.8,0.55,0.93,0.8882022471910112,0.10833333333333339,-0.10833333333333339,MISSING_NOT_RUN,,
rx_7_14__seed_713106__k_10__new_5,7-14,713106,10,5,leo_low_elev_weak,0.8666666666666667,0.7666666666666667,0.55,0.6,0.74,0.7530973451327433,0.09999999999999998,-0.09999999999999998,MISSING_NOT_RUN,,
rx_7_14__seed_713106__k_10__new_5,7-14,713106,10,5,leo_rain_weak,0.825,0.725,0.5,0.4,0.79,0.7561056105610561,0.09999999999999998,-0.09999999999999998,MISSING_NOT_RUN,,
rx_7_14__seed_713106__k_10__new_10,7-14,713106,10,10,leo_clear_weak,0.9583333333333334,0.85,0.8,0.55,0.855,0.8524926686217008,0.10833333333333339,-0.10833333333333339,MISSING_NOT_RUN,,
rx_7_14__seed_713106__k_10__new_10,7-14,713106,10,10,leo_low_elev_weak,0.8666666666666667,0.7,0.55,0.35,0.64,0.6686567164179105,0.16666666666666674,-0.16666666666666674,MISSING_NOT_RUN,,
rx_7_14__seed_713106__k_10__new_10,7-14,713106,10,10,leo_rain_weak,0.825,0.6666666666666666,0.5,0.25,0.685,0.6757090012330457,0.15833333333333333,-0.15833333333333333,MISSING_NOT_RUN,,
rx_7_14__seed_713106__k_10__new_20,7-14,713106,10,20,leo_clear_weak,0.9583333333333334,0.825,0.8,0.55,0.82,0.8224924012158054,0.13333333333333341,-0.13333333333333341,MISSING_NOT_RUN,,
rx_7_14__seed_713106__k_10__new_20,7-14,713106,10,20,leo_low_elev_weak,0.8666666666666667,0.6083333333333333,0.55,0.3,0.7225,0.6605197244834063,0.2583333333333334,-0.2583333333333334,MISSING_NOT_RUN,,
rx_7_14__seed_713106__k_10__new_20,7-14,713106,10,20,leo_rain_weak,0.825,0.5916666666666667,0.5,0.3,0.7375,0.6565830721003135,0.23333333333333328,-0.23333333333333328,MISSING_NOT_RUN,,
rx_7_14__seed_713106__k_5__new_20,7-14,713106,5,20,leo_clear_weak,0.8916666666666667,0.6833333333333333,0.65,0.45,0.7125,0.6976119402985074,0.20833333333333337,-0.20833333333333337,MISSING_NOT_RUN,,
rx_7_14__seed_713106__k_5__new_20,7-14,713106,5,20,leo_low_elev_weak,0.8083333333333333,0.5333333333333333,0.45,0.1,0.6175,0.5723388848660391,0.275,-0.275,MISSING_NOT_RUN,,
rx_7_14__seed_713106__k_5__new_20,7-14,713106,5,20,leo_rain_weak,0.7333333333333333,0.5916666666666667,0.5,0.25,0.645,0.6171832884097034,0.1416666666666666,-0.1416666666666666,MISSING_NOT_RUN,,
rx_7_14__seed_713106__k_1__new_20,7-14,713106,1,20,leo_clear_weak,0.8166666666666667,0.49166666666666664,0.35,0.05,0.3925,0.4365221489161169,0.325,-0.325,MISSING_NOT_RUN,,
rx_7_14__seed_713106__k_1__new_20,7-14,713106,1,20,leo_low_elev_weak,0.85,0.6916666666666667,0.65,0.35,0.29,0.4086587436332767,0.15833333333333333,-0.15833333333333333,MISSING_NOT_RUN,,
rx_7_14__seed_713106__k_1__new_20,7-14,713106,1,20,leo_rain_weak,0.8166666666666667,0.6583333333333333,0.3,0.0,0.2675,0.38042304230423046,0.15833333333333333,-0.15833333333333333,MISSING_NOT_RUN,,
rx_7_7__seed_713102__k_10__new_5,7-7,713102,10,5,leo_clear_weak,1.0,0.95,1.0,0.85,0.81,0.8744318181818181,0.050000000000000044,-0.050000000000000044,MISSING_NOT_RUN,,
rx_7_7__seed_713102__k_10__new_5,7-7,713102,10,5,leo_low_elev_weak,0.9833333333333333,0.875,0.95,0.75,0.92,0.8969359331476324,0.10833333333333328,-0.10833333333333328,MISSING_NOT_RUN,,
rx_7_7__seed_713102__k_10__new_5,7-7,713102,10,5,leo_rain_weak,0.975,0.85,0.85,0.65,0.73,0.7854430379746834,0.125,-0.125,MISSING_NOT_RUN,,
rx_7_7__seed_713102__k_10__new_10,7-7,713102,10,10,leo_clear_weak,1.0,0.925,1.0,0.8,0.76,0.8344213649851633,0.07499999999999996,-0.07499999999999996,MISSING_NOT_RUN,,
rx_7_7__seed_713102__k_10__new_10,7-7,713102,10,10,leo_low_elev_weak,0.9833333333333333,0.8583333333333333,0.95,0.75,0.76,0.8061791967044285,0.125,-0.125,MISSING_NOT_RUN,,
rx_7_7__seed_713102__k_10__new_10,7-7,713102,10,10,leo_rain_weak,0.975,0.7583333333333333,0.85,0.35,0.615,0.6791868932038835,0.21666666666666667,-0.21666666666666667,MISSING_NOT_RUN,,
rx_7_7__seed_713102__k_10__new_20,7-7,713102,10,20,leo_clear_weak,1.0,0.925,1.0,0.8,0.81,0.8636887608069165,0.07499999999999996,-0.07499999999999996,MISSING_NOT_RUN,,
rx_7_7__seed_713102__k_10__new_20,7-7,713102,10,20,leo_low_elev_weak,0.9833333333333333,0.8583333333333333,0.95,0.75,0.7425,0.7962259239979177,0.125,-0.125,MISSING_NOT_RUN,,
rx_7_7__seed_713102__k_10__new_20,7-7,713102,10,20,leo_rain_weak,0.975,0.7166666666666667,0.85,0.25,0.7125,0.7145772594752187,0.2583333333333333,-0.2583333333333333,MISSING_NOT_RUN,,
rx_7_7__seed_713102__k_5__new_20,7-7,713102,5,20,leo_clear_weak,0.9916666666666667,0.8833333333333333,0.95,0.65,0.735,0.8023686920700309,0.10833333333333339,-0.10833333333333339,MISSING_NOT_RUN,,
rx_7_7__seed_713102__k_5__new_20,7-7,713102,5,20,leo_low_elev_weak,0.95,0.7416666666666667,0.8,0.6,0.7025,0.7215522215810732,0.20833333333333326,-0.20833333333333326,MISSING_NOT_RUN,,
rx_7_7__seed_713102__k_5__new_20,7-7,713102,5,20,leo_rain_weak,0.9,0.6166666666666667,0.7,0.1,0.6025,0.609501025290499,0.2833333333333333,-0.2833333333333333,MISSING_NOT_RUN,,
rx_7_7__seed_713102__k_1__new_20,7-7,713102,1,20,leo_clear_weak,0.775,0.5333333333333333,0.45,0.0,0.3325,0.4096246390760347,0.2416666666666667,-0.2416666666666667,MISSING_NOT_RUN,,
rx_7_7__seed_713102__k_1__new_20,7-7,713102,1,20,leo_low_elev_weak,0.675,0.475,0.2,0.0,0.325,0.38593749999999993,0.20000000000000007,-0.20000000000000007,MISSING_NOT_RUN,,
rx_7_7__seed_713102__k_1__new_20,7-7,713102,1,20,leo_rain_weak,0.6666666666666666,0.5166666666666667,0.15,0.1,0.245,0.3323851203501094,0.1499999999999999,-0.1499999999999999,MISSING_NOT_RUN,,
rx_7_7__seed_713103__k_10__new_5,7-7,713103,10,5,leo_clear_weak,0.9666666666666667,0.875,0.9,0.55,0.85,0.8623188405797101,0.09166666666666667,-0.09166666666666667,MISSING_NOT_RUN,,
rx_7_7__seed_713103__k_10__new_5,7-7,713103,10,5,leo_low_elev_weak,0.95,0.85,0.9,0.6,0.81,0.8295180722891565,0.09999999999999998,-0.09999999999999998,MISSING_NOT_RUN,,
rx_7_7__seed_713103__k_10__new_5,7-7,713103,10,5,leo_rain_weak,0.8833333333333333,0.8166666666666667,0.65,0.55,0.85,0.833,0.06666666666666665,-0.06666666666666665,MISSING_NOT_RUN,,
rx_7_7__seed_713103__k_10__new_10,7-7,713103,10,10,leo_clear_weak,0.9666666666666667,0.85,0.9,0.5,0.8,0.8242424242424243,0.1166666666666667,-0.1166666666666667,MISSING_NOT_RUN,,
rx_7_7__seed_713103__k_10__new_10,7-7,713103,10,10,leo_low_elev_weak,0.95,0.8166666666666667,0.9,0.5,0.695,0.7509371554575524,0.1333333333333333,-0.1333333333333333,MISSING_NOT_RUN,,
