state,scenario,role,tx,count,accuracy,job_id,receiver,seed,k_shot,new_class_count
after,leo_rain_weak,target_old,14-7,20,0.35,rx_7_7__seed_713104__k_5__new_20,7-7,713104,5,20
after,leo_rain_weak,target_old,20-15,20,1.0,rx_7_7__seed_713104__k_5__new_20,7-7,713104,5,20
after,leo_rain_weak,target_old,20-19,20,0.8,rx_7_7__seed_713104__k_5__new_20,7-7,713104,5,20
after,leo_rain_weak,target_old,6-15,20,0.75,rx_7_7__seed_713104__k_5__new_20,7-7,713104,5,20
after,leo_rain_weak,target_old,8-20,20,0.8,rx_7_7__seed_713104__k_5__new_20,7-7,713104,5,20
before,leo_clear_weak,target_old,14-10,20,0.7,rx_7_7__seed_713104__k_1__new_20,7-7,713104,1,20
before,leo_clear_weak,target_old,14-7,20,0.7,rx_7_7__seed_713104__k_1__new_20,7-7,713104,1,20
before,leo_clear_weak,target_old,20-15,20,1.0,rx_7_7__seed_713104__k_1__new_20,7-7,713104,1,20
before,leo_clear_weak,target_old,20-19,20,0.8,rx_7_7__seed_713104__k_1__new_20,7-7,713104,1,20
before,leo_clear_weak,target_old,6-15,20,0.95,rx_7_7__seed_713104__k_1__new_20,7-7,713104,1,20
