run_id,policy,head_type,loss_mode,source_loss_weight,threshold_policy,unknown_FAR,passes_unknown_far_target,known_closed_accuracy_no_reject,known_full_accuracy_after_reject,old_drop_pp_vs_closed,passes_old_drop_target,passes_dual_target,known_coverage,known_accepted_accuracy,source_accept_quantile,proxy_far_quantile,known_query_count,unknown_query_count,train_known_correct_only,satellite_tta_policy,satellite_tta_view_count
phase1_adv3b02_satrepair9_rx20_1_u1_20260702,SATREPAIR9_MLP_M50_SRC9999,mlp,margin,50.0,source_accept,0.8963585495948792,False,0.2941666666666667,0.285,0.9166666666666712,True,False,0.9383333333333334,0.3037300177619893,0.9999,0.05,1200,357,False,sat_rx_repair9,9
phase1_adv3b02_satrepair9_rx3_19_u10_20260702,SATREPAIR9_LIN_MIN05,linear,bce,1.0,min_source_proxy,0.08130080997943878,False,0.24166666666666667,0.035833333333333335,20.583333333333336,False,False,0.09,0.39814814814814814,1.0,0.05,1200,369,False,sat_rx_repair9,9
phase1_adv3b02_satrepair9_rx3_19_u10_20260702,SATREPAIR9_LIN_PROXY05,linear,bce,1.0,proxy_far,0.08130080997943878,False,0.24166666666666667,0.035833333333333335,20.583333333333336,False,False,0.09,0.39814814814814814,1.0,0.05,1200,369,False,sat_rx_repair9,9
phase1_adv3b02_satrepair9_rx3_19_u10_20260702,SATREPAIR9_LIN_SRC999,linear,bce,1.0,source_accept,0.9756097793579102,False,0.24166666666666667,0.23833333333333334,0.3333333333333327,True,False,0.97,0.24570446735395188,0.999,0.05,1200,369,False,sat_rx_repair9,9
phase1_adv3b02_satrepair9_rx3_19_u10_20260702,SATREPAIR9_LIN_SRC9999,linear,bce,1.0,source_accept,0.9864498376846313,False,0.24166666666666667,0.24,0.16666666666666774,True,False,0.9766666666666667,0.24573378839590443,0.9999,0.05,1200,369,False,sat_rx_repair9,9
phase1_adv3b02_satrepair9_rx3_19_u10_20260702,SATREPAIR9_MLP64_MIN05,mlp,bce,1.0,min_source_proxy,0.27100270986557007,False,0.24166666666666667,0.085,15.666666666666668,False,False,0.2791666666666667,0.3044776119402985,1.0,0.05,1200,369,False,sat_rx_repair9,9
phase1_adv3b02_satrepair9_rx3_19_u10_20260702,SATREPAIR9_MLP64_PROXY05,mlp,bce,1.0,proxy_far,0.27100270986557007,False,0.24166666666666667,0.085,15.666666666666668,False,False,0.2791666666666667,0.3044776119402985,1.0,0.05,1200,369,False,sat_rx_repair9,9
phase1_adv3b02_satrepair9_rx3_19_u10_20260702,SATREPAIR9_MLP64_SRC9999,mlp,bce,1.0,source_accept,0.5447154641151428,False,0.24166666666666667,0.14666666666666667,9.5,False,False,0.5658333333333333,0.25920471281296026,0.9999,0.05,1200,369,False,sat_rx_repair9,9
phase1_adv3b02_satrepair9_rx3_19_u10_20260702,SATREPAIR9_MLP_M20_PROXY05,mlp,margin,20.0,proxy_far,0.08672086894512177,False,0.24166666666666667,0.04666666666666667,19.5,False,False,0.11416666666666667,0.40875912408759124,1.0,0.05,1200,369,False,sat_rx_repair9,9
phase1_adv3b02_satrepair9_rx3_19_u10_20260702,SATREPAIR9_MLP_M20_SRC9999,mlp,margin,20.0,source_accept,0.7344173192977905,False,0.24166666666666667,0.20416666666666666,3.7500000000000004,False,False,0.8241666666666667,0.24772497472194135,0.9999,0.05,1200,369,False,sat_rx_repair9,9
phase1_adv3b02_satrepair9_rx3_19_u10_20260702,SATREPAIR9_MLP_M50_COR_PROXY05,mlp,margin,50.0,proxy_far,0.054200541228055954,False,0.24166666666666667,0.051666666666666666,19.0,False,False,0.12,0.4305555555555556,1.0,0.05,1200,369,True,sat_rx_repair9,9
phase1_adv3b02_satrepair9_rx3_19_u10_20260702,SATREPAIR9_MLP_M50_COR_SRC9999,mlp,margin,50.0,source_accept,0.39566394686698914,False,0.24166666666666667,0.14666666666666667,9.5,False,False,0.48833333333333334,0.3003412969283277,0.9999,0.05,1200,369,True,sat_rx_repair9,9
