run_id,base_policy,rescue_policy,confidence_quantile,confidence_min,require_anchor_table_match,unknown_FAR,passes_unknown_far_target,known_closed_accuracy_no_reject,known_full_accuracy_after_reject,old_drop_pp_vs_closed,passes_old_drop_target,passes_dual_target,known_coverage,known_accepted_accuracy,rescued_known_query,rescued_unknown_query,known_query_count,unknown_query_count
phase1_adv3b02_satrepair_anchor7_rx20_1_u10_20260702,SATREPAIRA7_MLP_M50_PROXY02,SATREPAIRA7_MLP_M50_PROXY02_ANCHOR_RESCUE_q0p25_match1,0.25,1.0,True,0.23364485800266266,False,0.4658333333333333,0.285,18.083333333333336,False,False,0.37666666666666665,0.7566371681415929,302,46,1200,321
phase1_adv3b02_satrepair_anchor7_rx20_1_u10_20260702,SATREPAIRA7_MLP_M50_PROXY02,SATREPAIRA7_MLP_M50_PROXY02_ANCHOR_RESCUE_q0p50_match0,0.5,1.0,False,0.29595014452934265,False,0.4658333333333333,0.3675,9.833333333333332,False,False,0.4725,0.7777777777777778,417,66,1200,321
phase1_adv3b02_satrepair_anchor7_rx20_1_u10_20260702,SATREPAIRA7_MLP_M50_PROXY02,SATREPAIRA7_MLP_M50_PROXY02_ANCHOR_RESCUE_q0p50_match1,0.5,1.0,True,0.23364485800266266,False,0.4658333333333333,0.285,18.083333333333336,False,False,0.37666666666666665,0.7566371681415929,302,46,1200,321
phase1_adv3b02_satrepair_anchor7_rx20_1_u10_20260702,SATREPAIRA7_MLP_M50_PROXY02,SATREPAIRA7_MLP_M50_PROXY02_ANCHOR_RESCUE_q0p75_match0,0.75,1.0,False,0.29595014452934265,False,0.4658333333333333,0.3675,9.833333333333332,False,False,0.4725,0.7777777777777778,417,66,1200,321
phase1_adv3b02_satrepair_anchor7_rx20_1_u10_20260702,SATREPAIRA7_MLP_M50_PROXY02,SATREPAIRA7_MLP_M50_PROXY02_ANCHOR_RESCUE_q0p75_match1,0.75,1.0,True,0.23364485800266266,False,0.4658333333333333,0.285,18.083333333333336,False,False,0.37666666666666665,0.7566371681415929,302,46,1200,321
phase1_adv3b02_satrepair_anchor7_rx20_1_u10_20260702,SATREPAIRA7_MLP_M50_PROXY02,SATREPAIRA7_MLP_M50_PROXY02_ANCHOR_RESCUE_q0p90_match0,0.9,1.0,False,0.29595014452934265,False,0.4658333333333333,0.3675,9.833333333333332,False,False,0.4725,0.7777777777777778,417,66,1200,321
phase1_adv3b02_satrepair_anchor7_rx20_1_u10_20260702,SATREPAIRA7_MLP_M50_PROXY02,SATREPAIRA7_MLP_M50_PROXY02_ANCHOR_RESCUE_q0p90_match1,0.9,1.0,True,0.23364485800266266,False,0.4658333333333333,0.285,18.083333333333336,False,False,0.37666666666666665,0.7566371681415929,302,46,1200,321
phase1_adv3b02_satrepair_anchor7_rx20_1_u10_20260702,SATREPAIRA7_MLP_M50_PROXY02,SATREPAIRA7_MLP_M50_PROXY02_ANCHOR_RESCUE_q0p95_match0,0.95,1.0,False,0.29595014452934265,False,0.4658333333333333,0.3675,9.833333333333332,False,False,0.4725,0.7777777777777778,417,66,1200,321
phase1_adv3b02_satrepair_anchor7_rx20_1_u10_20260702,SATREPAIRA7_MLP_M50_PROXY02,SATREPAIRA7_MLP_M50_PROXY02_ANCHOR_RESCUE_q0p95_match1,0.95,1.0,True,0.23364485800266266,False,0.4658333333333333,0.285,18.083333333333336,False,False,0.37666666666666665,0.7566371681415929,302,46,1200,321
phase1_adv3b02_satrepair_anchor7_rx20_1_u10_20260702,SATREPAIRA7_MLP_M50_PROXY02,SATREPAIRA7_MLP_M50_PROXY02_ANCHOR_RESCUE_q0p98_match0,0.98,1.0,False,0.29595014452934265,False,0.4658333333333333,0.3675,9.833333333333332,False,False,0.4725,0.7777777777777778,417,66,1200,321
phase1_adv3b02_satrepair_anchor7_rx20_1_u10_20260702,SATREPAIRA7_MLP_M50_PROXY02,SATREPAIRA7_MLP_M50_PROXY02_ANCHOR_RESCUE_q0p98_match1,0.98,1.0,True,0.23364485800266266,False,0.4658333333333333,0.285,18.083333333333336,False,False,0.37666666666666665,0.7566371681415929,302,46,1200,321
phase1_adv3b02_satrepair_anchor7_rx20_1_u10_20260702,SATREPAIRA7_MLP_M50_PROXY02,SATREPAIRA7_MLP_M50_PROXY02_ANCHOR_RESCUE_q0p99_match0,0.99,1.0,False,0.29595014452934265,False,0.4658333333333333,0.3675,9.833333333333332,False,False,0.4725,0.7777777777777778,417,66,1200,321
phase1_adv3b02_satrepair_anchor7_rx20_1_u10_20260702,SATREPAIRA7_MLP_M50_PROXY02,SATREPAIRA7_MLP_M50_PROXY02_ANCHOR_RESCUE_q0p99_match1,0.99,1.0,True,0.23364485800266266,False,0.4658333333333333,0.285,18.083333333333336,False,False,0.37666666666666665,0.7566371681415929,302,46,1200,321
phase1_adv3b02_satrepair_anchor7_rx20_1_u10_20260702,SATREPAIRA7_MLP_M50_PROXY05,SATREPAIRA7_MLP_M50_PROXY05_ANCHOR_RESCUE_q0p00_match0,0.0,0.506338357925415,False,0.9781931638717651,False,0.4658333333333333,0.5933333333333334,-12.750000000000005,True,False,0.9933333333333333,0.5973154362416108,930,264,1200,321
phase1_adv3b02_satrepair_anchor7_rx20_1_u10_20260702,SATREPAIRA7_MLP_M50_PROXY05,SATREPAIRA7_MLP_M50_PROXY05_ANCHOR_RESCUE_q0p00_match1,0.0,0.506338357925415,True,0.5233644843101501,False,0.4658333333333333,0.4075,5.833333333333335,False,False,0.6308333333333334,0.6459709379128138,495,118,1200,321
phase1_adv3b02_satrepair_anchor7_rx20_1_u10_20260702,SATREPAIRA7_MLP_M50_PROXY05,SATREPAIRA7_MLP_M50_PROXY05_ANCHOR_RESCUE_q0p25_match0,0.25,1.0,False,0.32710281014442444,False,0.4658333333333333,0.37333333333333335,9.249999999999996,False,False,0.5116666666666667,0.7296416938110749,352,55,1200,321
phase1_adv3b02_satrepair_anchor7_rx20_1_u10_20260702,SATREPAIRA7_MLP_M50_PROXY05,SATREPAIRA7_MLP_M50_PROXY05_ANCHOR_RESCUE_q0p25_match1,0.25,1.0,True,0.2834891080856323,False,0.4658333333333333,0.2975,16.833333333333332,False,False,0.42833333333333334,0.6945525291828794,252,41,1200,321
phase1_adv3b02_satrepair_anchor7_rx20_1_u10_20260702,SATREPAIRA7_MLP_M50_PROXY05,SATREPAIRA7_MLP_M50_PROXY05_ANCHOR_RESCUE_q0p50_match0,0.5,1.0,False,0.32710281014442444,False,0.4658333333333333,0.37333333333333335,9.249999999999996,False,False,0.5116666666666667,0.7296416938110749,352,55,1200,321
phase1_adv3b02_satrepair_anchor7_rx20_1_u10_20260702,SATREPAIRA7_MLP_M50_PROXY05,SATREPAIRA7_MLP_M50_PROXY05_ANCHOR_RESCUE_q0p50_match1,0.5,1.0,True,0.2834891080856323,False,0.4658333333333333,0.2975,16.833333333333332,False,False,0.42833333333333334,0.6945525291828794,252,41,1200,321
phase1_adv3b02_satrepair_anchor7_rx20_1_u10_20260702,SATREPAIRA7_MLP_M50_PROXY05,SATREPAIRA7_MLP_M50_PROXY05_ANCHOR_RESCUE_q0p75_match0,0.75,1.0,False,0.32710281014442444,False,0.4658333333333333,0.37333333333333335,9.249999999999996,False,False,0.5116666666666667,0.7296416938110749,352,55,1200,321
phase1_adv3b02_satrepair_anchor7_rx20_1_u10_20260702,SATREPAIRA7_MLP_M50_PROXY05,SATREPAIRA7_MLP_M50_PROXY05_ANCHOR_RESCUE_q0p75_match1,0.75,1.0,True,0.2834891080856323,False,0.4658333333333333,0.2975,16.833333333333332,False,False,0.42833333333333334,0.6945525291828794,252,41,1200,321
phase1_adv3b02_satrepair_anchor7_rx20_1_u10_20260702,SATREPAIRA7_MLP_M50_PROXY05,SATREPAIRA7_MLP_M50_PROXY05_ANCHOR_RESCUE_q0p90_match0,0.9,1.0,False,0.32710281014442444,False,0.4658333333333333,0.37333333333333335,9.249999999999996,False,False,0.5116666666666667,0.7296416938110749,352,55,1200,321
phase1_adv3b02_satrepair_anchor7_rx20_1_u10_20260702,SATREPAIRA7_MLP_M50_PROXY05,SATREPAIRA7_MLP_M50_PROXY05_ANCHOR_RESCUE_q0p90_match1,0.9,1.0,True,0.2834891080856323,False,0.4658333333333333,0.2975,16.833333333333332,False,False,0.42833333333333334,0.6945525291828794,252,41,1200,321
phase1_adv3b02_satrepair_anchor7_rx20_1_u10_20260702,SATREPAIRA7_MLP_M50_PROXY05,SATREPAIRA7_MLP_M50_PROXY05_ANCHOR_RESCUE_q0p95_match0,0.95,1.0,False,0.32710281014442444,False,0.4658333333333333,0.37333333333333335,9.249999999999996,False,False,0.5116666666666667,0.7296416938110749,352,55,1200,321
phase1_adv3b02_satrepair_anchor7_rx20_1_u10_20260702,SATREPAIRA7_MLP_M50_PROXY05,SATREPAIRA7_MLP_M50_PROXY05_ANCHOR_RESCUE_q0p95_match1,0.95,1.0,True,0.2834891080856323,False,0.4658333333333333,0.2975,16.833333333333332,False,False,0.42833333333333334,0.6945525291828794,252,41,1200,321
phase1_adv3b02_satrepair_anchor7_rx20_1_u10_20260702,SATREPAIRA7_MLP_M50_PROXY05,SATREPAIRA7_MLP_M50_PROXY05_ANCHOR_RESCUE_q0p98_match0,0.98,1.0,False,0.32710281014442444,False,0.4658333333333333,0.37333333333333335,9.249999999999996,False,False,0.5116666666666667,0.7296416938110749,352,55,1200,321
