run_id,policy,head_type,loss_mode,source_loss_weight,threshold_policy,unknown_FAR,passes_unknown_far_target,known_closed_accuracy_no_reject,known_full_accuracy_after_reject,old_drop_pp_vs_closed,passes_old_drop_target,passes_dual_target,known_coverage,known_accepted_accuracy,source_accept_quantile,proxy_far_quantile,known_query_count,unknown_query_count,train_known_correct_only,satellite_tta_policy,satellite_tta_view_count
phase1_adv3b02_satrepair_anchor7_rx3_19_u1_20260702,SATREPAIRA7_MLP_M50_SRC9999,mlp,margin,50.0,source_accept,0.7724999785423279,False,0.43416666666666665,0.37833333333333335,5.583333333333329,False,False,0.8766666666666667,0.43155893536121676,0.9999,0.05,1200,400,False,sat_rx_repair_anchor7,7
phase1_adv3b02_satrepair_anchor7_rx7_14_u10_20260702,SATREPAIRA7_LIN_MIN05,linear,bce,1.0,min_source_proxy,0.23333333432674408,False,0.5783333333333334,0.2225,35.583333333333336,False,False,0.3375,0.6592592592592592,1.0,0.05,1200,180,False,sat_rx_repair_anchor7,7
phase1_adv3b02_satrepair_anchor7_rx7_14_u10_20260702,SATREPAIRA7_LIN_PROXY05,linear,bce,1.0,proxy_far,0.23333333432674408,False,0.5783333333333334,0.2225,35.583333333333336,False,False,0.3375,0.6592592592592592,1.0,0.05,1200,180,False,sat_rx_repair_anchor7,7
phase1_adv3b02_satrepair_anchor7_rx7_14_u10_20260702,SATREPAIRA7_LIN_SRC999,linear,bce,1.0,source_accept,0.9944444298744202,False,0.5783333333333334,0.5758333333333333,0.2500000000000058,True,False,0.995,0.5787269681742043,0.999,0.05,1200,180,False,sat_rx_repair_anchor7,7
phase1_adv3b02_satrepair_anchor7_rx7_14_u10_20260702,SATREPAIRA7_LIN_SRC9999,linear,bce,1.0,source_accept,0.9944444298744202,False,0.5783333333333334,0.5758333333333333,0.2500000000000058,True,False,0.995,0.5787269681742043,0.9999,0.05,1200,180,False,sat_rx_repair_anchor7,7
phase1_adv3b02_satrepair_anchor7_rx7_14_u10_20260702,SATREPAIRA7_MLP64_MIN05,mlp,bce,1.0,min_source_proxy,0.30000001192092896,False,0.5783333333333334,0.2808333333333333,29.750000000000004,False,False,0.45166666666666666,0.6217712177121771,1.0,0.05,1200,180,False,sat_rx_repair_anchor7,7
phase1_adv3b02_satrepair_anchor7_rx7_14_u10_20260702,SATREPAIRA7_MLP64_PROXY05,mlp,bce,1.0,proxy_far,0.4444444477558136,False,0.5783333333333334,0.33666666666666667,24.16666666666667,False,False,0.55,0.6121212121212121,1.0,0.05,1200,180,False,sat_rx_repair_anchor7,7
phase1_adv3b02_satrepair_anchor7_rx7_14_u10_20260702,SATREPAIRA7_MLP64_SRC9999,mlp,bce,1.0,source_accept,0.30000001192092896,False,0.5783333333333334,0.2808333333333333,29.750000000000004,False,False,0.4508333333333333,0.6229205175600739,0.9999,0.05,1200,180,False,sat_rx_repair_anchor7,7
phase1_adv3b02_satrepair_anchor7_rx7_14_u10_20260702,SATREPAIRA7_MLP_M20_PROXY05,mlp,margin,20.0,proxy_far,0.23888888955116272,False,0.5783333333333334,0.2075,37.083333333333336,False,False,0.32083333333333336,0.6467532467532467,1.0,0.05,1200,180,False,sat_rx_repair_anchor7,7
phase1_adv3b02_satrepair_anchor7_rx7_14_u10_20260702,SATREPAIRA7_MLP_M20_SRC9999,mlp,margin,20.0,source_accept,0.75,False,0.5783333333333334,0.42916666666666664,14.916666666666673,False,False,0.7225,0.5940023068050749,0.9999,0.05,1200,180,False,sat_rx_repair_anchor7,7
phase1_adv3b02_satrepair_anchor7_rx7_14_u10_20260702,SATREPAIRA7_MLP_M50_COR_PROXY05,mlp,margin,50.0,proxy_far,0.08888889104127884,False,0.5783333333333334,0.22166666666666668,35.66666666666667,False,False,0.23416666666666666,0.9466192170818505,1.0,0.05,1200,180,True,sat_rx_repair_anchor7,7
phase1_adv3b02_satrepair_anchor7_rx7_14_u10_20260702,SATREPAIRA7_MLP_M50_COR_SRC9999,mlp,margin,50.0,source_accept,0.2944444417953491,False,0.5783333333333334,0.4583333333333333,12.000000000000005,False,False,0.5316666666666666,0.8620689655172413,0.9999,0.05,1200,180,True,sat_rx_repair_anchor7,7
phase1_adv3b02_satrepair_anchor7_rx7_14_u10_20260702,SATREPAIRA7_MLP_M50_PROXY02,mlp,margin,50.0,proxy_far,0.06666667014360428,False,0.5783333333333334,0.13583333333333333,44.25,False,False,0.18083333333333335,0.7511520737327189,1.0,0.02,1200,180,False,sat_rx_repair_anchor7,7
phase1_adv3b02_satrepair_anchor7_rx7_14_u10_20260702,SATREPAIRA7_MLP_M50_PROXY05,mlp,margin,50.0,proxy_far,0.18888889253139496,False,0.5783333333333334,0.18083333333333335,39.75,False,False,0.27666666666666667,0.6536144578313253,1.0,0.05,1200,180,False,sat_rx_repair_anchor7,7
phase1_adv3b02_satrepair_anchor7_rx7_14_u10_20260702,SATREPAIRA7_MLP_M50_SRC9999,mlp,margin,50.0,source_accept,0.9277777671813965,False,0.5783333333333334,0.5125,6.583333333333341,False,False,0.8641666666666666,0.5930568948891032,0.9999,0.05,1200,180,False,sat_rx_repair_anchor7,7
phase1_adv3b02_satrepair_anchor7_rx7_14_u1_20260702,SATREPAIRA7_LIN_MIN05,linear,bce,1.0,min_source_proxy,0.11749999970197678,False,0.5783333333333334,0.2225,35.583333333333336,False,False,0.3375,0.6592592592592592,1.0,0.05,1200,400,False,sat_rx_repair_anchor7,7
phase1_adv3b02_satrepair_anchor7_rx7_14_u1_20260702,SATREPAIRA7_LIN_PROXY05,linear,bce,1.0,proxy_far,0.11749999970197678,False,0.5783333333333334,0.2225,35.583333333333336,False,False,0.3375,0.6592592592592592,1.0,0.05,1200,400,False,sat_rx_repair_anchor7,7
phase1_adv3b02_satrepair_anchor7_rx7_14_u1_20260702,SATREPAIRA7_LIN_SRC999,linear,bce,1.0,source_accept,0.9975000023841858,False,0.5783333333333334,0.5758333333333333,0.2500000000000058,True,False,0.995,0.5787269681742043,0.999,0.05,1200,400,False,sat_rx_repair_anchor7,7
phase1_adv3b02_satrepair_anchor7_rx7_14_u1_20260702,SATREPAIRA7_LIN_SRC9999,linear,bce,1.0,source_accept,0.9975000023841858,False,0.5783333333333334,0.5758333333333333,0.2500000000000058,True,False,0.995,0.5787269681742043,0.9999,0.05,1200,400,False,sat_rx_repair_anchor7,7
phase1_adv3b02_satrepair_anchor7_rx7_14_u1_20260702,SATREPAIRA7_MLP64_MIN05,mlp,bce,1.0,min_source_proxy,0.2224999964237213,False,0.5783333333333334,0.2808333333333333,29.750000000000004,False,False,0.45166666666666666,0.6217712177121771,1.0,0.05,1200,400,False,sat_rx_repair_anchor7,7
phase1_adv3b02_satrepair_anchor7_rx7_14_u1_20260702,SATREPAIRA7_MLP64_PROXY05,mlp,bce,1.0,proxy_far,0.35499998927116394,False,0.5783333333333334,0.33666666666666667,24.16666666666667,False,False,0.55,0.6121212121212121,1.0,0.05,1200,400,False,sat_rx_repair_anchor7,7
phase1_adv3b02_satrepair_anchor7_rx7_14_u1_20260702,SATREPAIRA7_MLP64_SRC9999,mlp,bce,1.0,source_accept,0.2224999964237213,False,0.5783333333333334,0.2808333333333333,29.750000000000004,False,False,0.4508333333333333,0.6229205175600739,0.9999,0.05,1200,400,False,sat_rx_repair_anchor7,7
phase1_adv3b02_satrepair_anchor7_rx7_14_u1_20260702,SATREPAIRA7_MLP_M20_PROXY05,mlp,margin,20.0,proxy_far,0.16750000417232513,False,0.5783333333333334,0.2075,37.083333333333336,False,False,0.32083333333333336,0.6467532467532467,1.0,0.05,1200,400,False,sat_rx_repair_anchor7,7
phase1_adv3b02_satrepair_anchor7_rx7_14_u1_20260702,SATREPAIRA7_MLP_M20_SRC9999,mlp,margin,20.0,source_accept,0.5450000166893005,False,0.5783333333333334,0.42916666666666664,14.916666666666673,False,False,0.7225,0.5940023068050749,0.9999,0.05,1200,400,False,sat_rx_repair_anchor7,7
phase1_adv3b02_satrepair_anchor7_rx7_14_u1_20260702,SATREPAIRA7_MLP_M50_COR_PROXY05,mlp,margin,50.0,proxy_far,0.04500000178813934,True,0.5783333333333334,0.22166666666666668,35.66666666666667,False,False,0.23416666666666666,0.9466192170818505,1.0,0.05,1200,400,True,sat_rx_repair_anchor7,7
phase1_adv3b02_satrepair_anchor7_rx7_14_u1_20260702,SATREPAIRA7_MLP_M50_COR_SRC9999,mlp,margin,50.0,source_accept,0.29750001430511475,False,0.5783333333333334,0.4583333333333333,12.000000000000005,False,False,0.5316666666666666,0.8620689655172413,0.9999,0.05,1200,400,True,sat_rx_repair_anchor7,7
phase1_adv3b02_satrepair_anchor7_rx7_14_u1_20260702,SATREPAIRA7_MLP_M50_PROXY02,mlp,margin,50.0,proxy_far,0.05249999836087227,False,0.5783333333333334,0.13583333333333333,44.25,False,False,0.18083333333333335,0.7511520737327189,1.0,0.02,1200,400,False,sat_rx_repair_anchor7,7
phase1_adv3b02_satrepair_anchor7_rx7_14_u1_20260702,SATREPAIRA7_MLP_M50_PROXY05,mlp,margin,50.0,proxy_far,0.10000000149011612,False,0.5783333333333334,0.18083333333333335,39.75,False,False,0.27666666666666667,0.6536144578313253,1.0,0.05,1200,400,False,sat_rx_repair_anchor7,7
