run_id,scene,tx_label,count,correct,predicted_count,precision,recall,f1
V2_EG_HIGH_ADV0_seed392007,leo_low_elev_weak,0,4500,4063,4449,0.9132389300966509,0.9028888888888889,0.9080344172533243
V2_EG_HIGH_ADV0_seed392007,leo_low_elev_weak,1,4500,3789,4491,0.843687374749499,0.842,0.8428428428428428
V2_EG_HIGH_ADV0_seed392007,leo_low_elev_weak,2,4500,4269,4395,0.9713310580204778,0.9486666666666667,0.9598650927487352
V2_EG_HIGH_ADV0_seed392007,leo_low_elev_weak,3,4500,3785,4654,0.8132788998710786,0.8411111111111111,0.8269608914135896
V2_EG_HIGH_ADV0_seed392007,leo_low_elev_weak,4,4500,4324,4523,0.9560026531063454,0.9608888888888889,0.9584395433891167
V2_EG_HIGH_ADV0_seed392007,leo_low_elev_weak,5,4500,4401,4488,0.9806149732620321,0.978,0.979305740987984
V2_EG_HIGH_ADV0_seed392007,leo_rain_weak,0,4500,4092,4540,0.9013215859030838,0.9093333333333333,0.9053097345132743
V2_EG_HIGH_ADV0_seed392007,leo_rain_weak,1,4500,3696,4429,0.8344998871076993,0.8213333333333334,0.8278642625153992
V2_EG_HIGH_ADV0_seed392007,leo_rain_weak,2,4500,4290,4382,0.9790050205385669,0.9533333333333334,0.9659986489529385
V2_EG_HIGH_ADV0_seed392007,leo_rain_weak,3,4500,3727,4651,0.801333046656633,0.8282222222222222,0.8145557862528685
V2_EG_HIGH_ADV0_seed392007,leo_rain_weak,4,4500,4338,4495,0.9650723025583983,0.964,0.9645358532518066
V2_EG_HIGH_ADV0_seed392007,leo_rain_weak,5,4500,4420,4503,0.9815678436597823,0.9822222222222222,0.9818949239142508
V2_EG_HIGH_ADV035_seed392005,clean,0,4500,4406,4446,0.9910031488978858,0.9791111111111112,0.9850212385423653
V2_EG_HIGH_ADV035_seed392005,clean,1,4500,4419,4576,0.9656905594405595,0.982,0.9737769942706038
V2_EG_HIGH_ADV035_seed392005,clean,2,4500,4468,4536,0.9850088183421517,0.9928888888888889,0.9889331562638336
V2_EG_HIGH_ADV035_seed392005,clean,3,4500,4324,4377,0.9878912497144162,0.9608888888888889,0.9742029965078293
V2_EG_HIGH_ADV035_seed392005,clean,4,4500,4461,4589,0.972107212900414,0.9913333333333333,0.9816261414897128
