run_id,scene,group_id,count,correct,accuracy,macro_precision,macro_recall,macro_f1,worst_tx_accuracy
V2_EG_HIGH_ADV035_seed392006,clean,1,9000,8831,0.9812222222222222,0.981258739609609,0.9812222222222222,0.9811974788720198,0.9533333333333334
V2_EG_HIGH_ADV035_seed392006,clean,2,9000,8869,0.9854444444444445,0.985489195735914,0.9854444444444446,0.9854351926500898,0.9653333333333334
V2_EG_HIGH_ADV035_seed392006,clean,3,9000,8811,0.979,0.9790054289513281,0.9790000000000001,0.9789852286378342,0.9633333333333334
V2_EG_HIGH_ADV035_seed392006,leo_clear_weak,1,9000,8494,0.9437777777777778,0.9444805345504607,0.9437777777777777,0.9437125559489674,0.8573333333333333
V2_EG_HIGH_ADV035_seed392006,leo_clear_weak,2,9000,8566,0.9517777777777777,0.9519700718953449,0.9517777777777777,0.9517942638984646,0.9113333333333333
V2_EG_HIGH_ADV035_seed392006,leo_clear_weak,3,9000,8406,0.934,0.9340302342502018,0.934,0.9338934193678775,0.8606666666666667
V2_EG_HIGH_ADV035_seed392006,leo_low_elev_weak,1,9000,8152,0.9057777777777778,0.9053907304722061,0.9057777777777778,0.9050901519854008,0.7566666666666667
V2_EG_HIGH_ADV035_seed392006,leo_low_elev_weak,2,9000,8280,0.92,0.9199917727147423,0.92,0.9196930534985309,0.834
V2_EG_HIGH_ADV035_seed392006,leo_low_elev_weak,3,9000,8145,0.905,0.9046088294288174,0.9049999999999999,0.9045087409788076,0.798
V2_EG_HIGH_ADV035_seed392006,leo_rain_weak,1,9000,8202,0.9113333333333333,0.9115143592095644,0.9113333333333332,0.9108764575113427,0.786
V2_EG_HIGH_ADV035_seed392006,leo_rain_weak,2,9000,8264,0.9182222222222223,0.9178702288907656,0.918222222222222,0.9176972170720022,0.8086666666666666
V2_EG_HIGH_ADV035_seed392006,leo_rain_weak,3,9000,8103,0.9003333333333333,0.899426783182228,0.9003333333333333,0.8993753746299191,0.7693333333333333
