run_id,state,last_complete_epoch,latest_action_epoch,steps,process_alive
V2_EG_HIGH_ADV0_seed392005,completed,200,200,9800,False
V2_EG_HIGH_ADV0_seed392006,completed,200,200,9800,False
V2_EG_HIGH_ADV0_seed392007,completed,200,200,9800,False
V2_EG_HIGH_ADV035_seed392005,completed,200,200,9800,False
V2_EG_HIGH_ADV035_seed392006,completed,200,200,9800,False
V2_EG_HIGH_ADV035_seed392007,active,172,173,8448,True
