run_id,term,first_nonzero_epoch,nonzero_epoch_count,final_value,E1_79_mean,E80_130_mean,E131_200_mean
V2_EG_HIGH_ADV0_seed392006,adv,,0,0.0,0.0,0.0,0.0
V2_EG_HIGH_ADV0_seed392006,orth,1,200,0.023885147275441155,0.005650727318084988,0.013574678411470352,0.017859126907631105
V2_EG_HIGH_ADV0_seed392006,cons,17,184,0.23710000241289333,0.2599866564145725,0.28316059216660183,0.25494197611384767
V2_EG_HIGH_ADV0_seed392006,group_ce,1,200,1.9903950396240975,4.90044367742597,3.11437204770562,2.3585274909679987
V2_EG_HIGH_ADV0_seed392006,fishr,1,200,0.0014459740289669066,0.004859920277443423,0.0028485939425043744,0.0019730963239630605
V2_EG_HIGH_ADV0_seed392006,proto,1,200,0.17826023971547886,0.2964156954418132,0.22226726041645373,0.19349625697115072
V2_EG_HIGH_ADV0_seed392006,open_world_feat,12,189,0.05637481744040032,0.07564415886269912,0.08053632939354378,0.06565925016423617
V2_EG_HIGH_ADV0_seed392006,zid_compact,8,193,1.4460919195291948,1.2501910659290891,1.553442451991096,1.4876888648414055
V2_EG_HIGH_ADV0_seed392006,proxy_unknown,45,156,5.820661087425387,2.0604560962444864,6.354788076500742,5.93064251919182
V2_EG_HIGH_ADV0_seed392006,soft_unknown_mixup,25,176,2.0338381163927974,1.41408297504813,2.303739059348257,2.1406888187105384
V2_EG_HIGH_ADV0_seed392006,source_episode,20,181,0.04512917997353539,0.05215900726728257,0.06912747994676477,0.05428793517310639
V2_EG_HIGH_ADV0_seed392006,sat_cls,80,121,2.224985356233558,0.0,3.9156451584005794,2.6639167312456635
V2_EG_HIGH_ADV0_seed392007,tx,1,200,1.083351317108894,3.319564825302561,1.7245743862834393,1.2035604949269454
V2_EG_HIGH_ADV0_seed392007,dom,1,200,0.5973958160196032,1.1014479812464644,0.7285437866323898,0.636924143691626
V2_EG_HIGH_ADV0_seed392007,adv,,0,0.0,0.0,0.0,0.0
V2_EG_HIGH_ADV0_seed392007,orth,1,200,0.021690762259674316,0.0049820324895405955,0.011775083550304988,0.017780816197538213
V2_EG_HIGH_ADV0_seed392007,cons,17,184,0.25033369143398443,0.2604490710425765,0.284645781767707,0.253783499551584
V2_EG_HIGH_ADV0_seed392007,group_ce,1,200,2.214478685539596,5.17504917185641,3.171662969490131,2.379638358904999
V2_EG_HIGH_ADV0_seed392007,fishr,1,200,0.0017873300856902517,0.005148315161629643,0.002848516030482614,0.0019467298909710369
V2_EG_HIGH_ADV0_seed392007,proto,1,200,0.1868595027801942,0.3044853068636049,0.22647159681672238,0.19410359163934218
V2_EG_HIGH_ADV0_seed392007,open_world_feat,12,189,0.06450024977022288,0.0809566743575177,0.0816492397493186,0.06536310048469779
V2_EG_HIGH_ADV0_seed392007,zid_compact,8,193,1.4803872449057442,1.261115933342848,1.5589910066809927,1.4879140333948608
V2_EG_HIGH_ADV0_seed392007,proxy_unknown,45,156,5.823752014004454,2.143449987780213,6.462008867038636,5.940375578299208
V2_EG_HIGH_ADV0_seed392007,soft_unknown_mixup,25,176,2.123436655317034,1.4473030736525063,2.3280114421085054,2.1625534666870494
V2_EG_HIGH_ADV0_seed392007,source_episode,20,181,0.05435537300737841,0.05143707552833328,0.07000324166934786,0.05451844810513622
V2_EG_HIGH_ADV0_seed392007,sat_cls,80,121,2.2890637334512203,0.0,4.09263937761422,2.7327977473638496
V2_EG_HIGH_ADV035_seed392005,tx,1,200,1.098226461787613,3.260234971058458,1.7558763317283796,1.2345387344414223
V2_EG_HIGH_ADV035_seed392005,dom,1,200,0.6143598854541779,1.0976370276791338,0.7027461289787064,0.61924321047158
V2_EG_HIGH_ADV035_seed392005,adv,1,200,2.6771888003057365,2.684838650609073,2.678099239382948,2.6769003945953993
V2_EG_HIGH_ADV035_seed392005,orth,1,200,0.026414177627587805,0.0069953168193487205,0.01696912481323719,0.020566985748085274
V2_EG_HIGH_ADV035_seed392005,cons,17,184,0.24896351658568092,0.24974287268774234,0.28223395225953085,0.253342240462324
V2_EG_HIGH_ADV035_seed392005,group_ce,1,200,2.1509323439427783,5.011963378621669,3.2001908674430686,2.4362234552252398
V2_EG_HIGH_ADV035_seed392005,fishr,1,200,0.0016837314860265683,0.004939873398299633,0.002858230936131857,0.0020599534565646067
V2_EG_HIGH_ADV035_seed392005,proto,1,200,0.18418795022429252,0.3052000822530671,0.22684101252352634,0.19355724369428248
V2_EG_HIGH_ADV035_seed392005,open_world_feat,12,189,0.061241019346124054,0.08112889672381728,0.08227377480418444,0.06607071912356004
V2_EG_HIGH_ADV035_seed392005,zid_compact,8,193,1.4707060249484316,1.2502852289419446,1.5596201288170604,1.4897816047028967
V2_EG_HIGH_ADV035_seed392005,proxy_unknown,45,156,5.833716499562166,2.2343870590120223,6.507183484622792,5.969906451055677
V2_EG_HIGH_ADV035_seed392005,soft_unknown_mixup,25,176,2.056120673004462,1.4572292033479954,2.3357310023676066,2.1611697809689248
V2_EG_HIGH_ADV035_seed392005,source_episode,20,181,0.051147409885817646,0.046746872644859445,0.06952779663099842,0.055101250928117955
V2_EG_HIGH_ADV035_seed392005,sat_cls,80,121,2.3667735031672885,0.0,4.126108572882813,2.8147492589130345
V2_EG_HIGH_ADV035_seed392006,tx,1,200,0.935086652636528,3.1027887202462496,1.6564219341326019,1.1848898268193442
V2_EG_HIGH_ADV035_seed392006,dom,1,200,0.564938198546974,1.0997343597656009,0.7315667712626432,0.6536983336808035
V2_EG_HIGH_ADV035_seed392006,adv,1,200,2.676429845848862,2.6804387483816066,2.675443878933257,2.6755416686611344
V2_EG_HIGH_ADV035_seed392006,orth,1,200,0.023326632975391587,0.006135587225914225,0.014453124082362864,0.01816056523808589
V2_EG_HIGH_ADV035_seed392006,cons,17,184,0.23175756572460643,0.2597426183308104,0.2814696977834026,0.2513957041432489
