scenario,split,group_type,group_key,receiver_label,receiver_index,transmitter_label,transmitter_index,day_label,day_index,sample_count,correct_count,accuracy,confusion_json
leo_clear_weak,test_seen_day_unseen_rx,per_receiver,1-1,1-1,0,14-10,0,2021_03_01,0,18000,11433,63.516666666666666,"{""0->0"": 2469, ""0->1"": 63, ""0->2"": 1, ""0->3"": 467, ""1->0"": 646, ""1->1"": 84, ""1->2"": 2, ""1->3"": 2267, ""1->4"": 1, ""2->0"": 26, ""2->1"": 47, ""2->2"": 2801, ""2->3"": 9, ""2->4"": 2, ""2->5"": 115, ""3->0"": 615, ""3->1"": 29, ""3->3"": 2346, ""3->4"": 5, ""3->5"": 5, ""4->0"": 18, ""4->1"": 210, ""4->2"": 1, ""4->3"": 859, ""4->4"": 1907, ""4->5"": 5, ""5->0"": 116, ""5->1"": 12, ""5->2"": 1011, ""5->3"": 13, ""5->4"": 22, ""5->5"": 1826}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver,14-7,14-7,2,14-10,0,2021_03_01,0,18000,8808,48.93333333333333,"{""0->0"": 2346, ""0->1"": 64, ""0->2"": 1, ""0->3"": 589, ""1->0"": 381, ""1->1"": 522, ""1->3"": 2084, ""1->4"": 13, ""2->0"": 106, ""2->1"": 385, ""2->2"": 1346, ""2->3"": 397, ""2->4"": 261, ""2->5"": 505, ""3->0"": 262, ""3->1"": 1687, ""3->2"": 173, ""3->3"": 596, ""3->4"": 193, ""3->5"": 89, ""4->0"": 216, ""4->1"": 564, ""4->2"": 20, ""4->3"": 952, ""4->4"": 1206, ""4->5"": 42, ""5->0"": 1, ""5->2"": 180, ""5->4"": 27, ""5->5"": 2792}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver,2-1,2-1,5,14-10,0,2021_03_01,0,18000,12555,69.75,"{""0->0"": 2316, ""0->1"": 236, ""0->2"": 36, ""0->3"": 338, ""0->4"": 63, ""0->5"": 11, ""1->0"": 533, ""1->1"": 1279, ""1->2"": 13, ""1->3"": 1084, ""1->4"": 77, ""1->5"": 14, ""2->0"": 51, ""2->1"": 490, ""2->2"": 2373, ""2->3"": 76, ""2->4"": 4, ""2->5"": 6, ""3->0"": 181, ""3->1"": 781, ""3->2"": 1, ""3->3"": 1955, ""3->4"": 75, ""3->5"": 7, ""4->0"": 14, ""4->1"": 245, ""4->2"": 4, ""4->3"": 418, ""4->4"": 2314, ""4->5"": 5, ""5->0"": 7, ""5->2"": 638, ""5->3"": 8, ""5->4"": 29, ""5->5"": 2318}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver,20-1,20-1,7,14-10,0,2021_03_01,0,18000,8126,45.144444444444446,"{""0->0"": 1805, ""0->1"": 876, ""0->2"": 4, ""0->3"": 297, ""0->4"": 13, ""0->5"": 5, ""1->0"": 223, ""1->1"": 457, ""1->2"": 11, ""1->3"": 2213, ""1->4"": 81, ""1->5"": 15, ""2->0"": 898, ""2->1"": 258, ""2->2"": 1190, ""2->3"": 541, ""2->4"": 64, ""2->5"": 49, ""3->0"": 679, ""3->1"": 1252, ""3->2"": 5, ""3->3"": 1007, ""3->4"": 37, ""3->5"": 20, ""4->0"": 16, ""4->1"": 246, ""4->2"": 18, ""4->3"": 1202, ""4->4"": 1470, ""4->5"": 48, ""5->0"": 9, ""5->1"": 9, ""5->2"": 560, ""5->3"": 11, ""5->4"": 214, ""5->5"": 2197}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver,7-14,7-14,9,14-10,0,2021_03_01,0,18000,12499,69.43888888888888,"{""0->0"": 2762, ""0->1"": 5, ""0->2"": 3, ""0->3"": 230, ""1->0"": 161, ""1->1"": 774, ""1->3"": 2027, ""1->4"": 32, ""1->5"": 6, ""2->0"": 597, ""2->1"": 660, ""2->2"": 1204, ""2->3"": 153, ""2->4"": 71, ""2->5"": 315, ""3->0"": 79, ""3->1"": 92, ""3->3"": 2819, ""3->4"": 10, ""4->0"": 5, ""4->1"": 30, ""4->2"": 1, ""4->3"": 584, ""4->4"": 2378, ""4->5"": 2, ""5->0"": 16, ""5->1"": 8, ""5->2"": 151, ""5->3"": 3, ""5->4"": 260, ""5->5"": 2562}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver,7-7,7-7,10,14-10,0,2021_03_01,0,18000,11068,61.48888888888889,"{""0->0"": 2174, ""0->1"": 146, ""0->2"": 1, ""0->3"": 678, ""0->4"": 1, ""1->0"": 901, ""1->1"": 1087, ""1->3"": 1010, ""1->4"": 1, ""1->5"": 1, ""2->0"": 1137, ""2->1"": 58, ""2->2"": 1540, ""2->3"": 245, ""2->4"": 3, ""2->5"": 17, ""3->0"": 938, ""3->1"": 231, ""3->2"": 59, ""3->3"": 1662, ""3->4"": 70, ""3->5"": 40, ""4->0"": 1, ""4->1"": 763, ""4->2"": 1, ""4->3"": 383, ""4->4"": 1851, ""4->5"": 1, ""5->0"": 16, ""5->1"": 1, ""5->2"": 222, ""5->3"": 1, ""5->4"": 6, ""5->5"": 2754}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver,8-8,8-8,11,14-10,0,2021_03_01,0,18000,12204,67.8,"{""0->0"": 1971, ""0->1"": 22, ""0->2"": 3, ""0->3"": 1003, ""0->4"": 1, ""1->0"": 92, ""1->1"": 279, ""1->3"": 2626, ""1->4"": 3, ""2->0"": 123, ""2->1"": 117, ""2->2"": 1708, ""2->3"": 806, ""2->4"": 55, ""2->5"": 191, ""3->0"": 90, ""3->1"": 27, ""3->3"": 2879, ""3->4"": 4, ""4->0"": 4, ""4->1"": 198, ""4->3"": 344, ""4->4"": 2449, ""4->5"": 5, ""5->0"": 1, ""5->1"": 1, ""5->2"": 15, ""5->4"": 65, ""5->5"": 2918}"
leo_clear_weak,test_seen_day_unseen_rx,per_transmitter,14-10,1-1,0,14-10,0,2021_03_01,0,21000,15843,75.44285714285714,"{""0->0"": 15843, ""0->1"": 1412, ""0->2"": 49, ""0->3"": 3602, ""0->4"": 78, ""0->5"": 16}"
leo_clear_weak,test_seen_day_unseen_rx,per_transmitter,14-7,1-1,0,14-7,1,2021_03_01,0,21000,4482,21.34285714285714,"{""1->0"": 2937, ""1->1"": 4482, ""1->2"": 26, ""1->3"": 13311, ""1->4"": 208, ""1->5"": 36}"
leo_clear_weak,test_seen_day_unseen_rx,per_transmitter,20-15,1-1,0,20-15,2,2021_03_01,0,21000,12162,57.91428571428571,"{""2->0"": 2938, ""2->1"": 2015, ""2->2"": 12162, ""2->3"": 2227, ""2->4"": 460, ""2->5"": 1198}"
leo_clear_weak,test_seen_day_unseen_rx,per_transmitter,20-19,1-1,0,20-19,3,2021_03_01,0,21000,13264,63.161904761904765,"{""3->0"": 2844, ""3->1"": 4099, ""3->2"": 238, ""3->3"": 13264, ""3->4"": 394, ""3->5"": 161}"
leo_clear_weak,test_seen_day_unseen_rx,per_transmitter,6-15,1-1,0,6-15,4,2021_03_01,0,21000,13575,64.64285714285714,"{""4->0"": 274, ""4->1"": 2256, ""4->2"": 45, ""4->3"": 4742, ""4->4"": 13575, ""4->5"": 108}"
leo_clear_weak,test_seen_day_unseen_rx,per_transmitter,8-20,1-1,0,8-20,5,2021_03_01,0,21000,17367,82.7,"{""5->0"": 166, ""5->1"": 31, ""5->2"": 2777, ""5->3"": 36, ""5->4"": 623, ""5->5"": 17367}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter,1-1|14-10,1-1,0,14-10,0,2021_03_01,0,3000,2469,82.3,"{""0->0"": 2469, ""0->1"": 63, ""0->2"": 1, ""0->3"": 467}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter,14-7|14-10,14-7,2,14-10,0,2021_03_01,0,3000,2346,78.2,"{""0->0"": 2346, ""0->1"": 64, ""0->2"": 1, ""0->3"": 589}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter,2-1|14-10,2-1,5,14-10,0,2021_03_01,0,3000,2316,77.2,"{""0->0"": 2316, ""0->1"": 236, ""0->2"": 36, ""0->3"": 338, ""0->4"": 63, ""0->5"": 11}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter,20-1|14-10,20-1,7,14-10,0,2021_03_01,0,3000,1805,60.166666666666664,"{""0->0"": 1805, ""0->1"": 876, ""0->2"": 4, ""0->3"": 297, ""0->4"": 13, ""0->5"": 5}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter,7-14|14-10,7-14,9,14-10,0,2021_03_01,0,3000,2762,92.06666666666666,"{""0->0"": 2762, ""0->1"": 5, ""0->2"": 3, ""0->3"": 230}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter,7-7|14-10,7-7,10,14-10,0,2021_03_01,0,3000,2174,72.46666666666667,"{""0->0"": 2174, ""0->1"": 146, ""0->2"": 1, ""0->3"": 678, ""0->4"": 1}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter,8-8|14-10,8-8,11,14-10,0,2021_03_01,0,3000,1971,65.7,"{""0->0"": 1971, ""0->1"": 22, ""0->2"": 3, ""0->3"": 1003, ""0->4"": 1}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter,1-1|14-7,1-1,0,14-7,1,2021_03_01,0,3000,84,2.8,"{""1->0"": 646, ""1->1"": 84, ""1->2"": 2, ""1->3"": 2267, ""1->4"": 1}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter,14-7|14-7,14-7,2,14-7,1,2021_03_01,0,3000,522,17.4,"{""1->0"": 381, ""1->1"": 522, ""1->3"": 2084, ""1->4"": 13}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter,2-1|14-7,2-1,5,14-7,1,2021_03_01,0,3000,1279,42.63333333333333,"{""1->0"": 533, ""1->1"": 1279, ""1->2"": 13, ""1->3"": 1084, ""1->4"": 77, ""1->5"": 14}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter,20-1|14-7,20-1,7,14-7,1,2021_03_01,0,3000,457,15.233333333333333,"{""1->0"": 223, ""1->1"": 457, ""1->2"": 11, ""1->3"": 2213, ""1->4"": 81, ""1->5"": 15}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter,7-14|14-7,7-14,9,14-7,1,2021_03_01,0,3000,774,25.8,"{""1->0"": 161, ""1->1"": 774, ""1->3"": 2027, ""1->4"": 32, ""1->5"": 6}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter,7-7|14-7,7-7,10,14-7,1,2021_03_01,0,3000,1087,36.233333333333334,"{""1->0"": 901, ""1->1"": 1087, ""1->3"": 1010, ""1->4"": 1, ""1->5"": 1}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter,8-8|14-7,8-8,11,14-7,1,2021_03_01,0,3000,279,9.3,"{""1->0"": 92, ""1->1"": 279, ""1->3"": 2626, ""1->4"": 3}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter,1-1|20-15,1-1,0,20-15,2,2021_03_01,0,3000,2801,93.36666666666666,"{""2->0"": 26, ""2->1"": 47, ""2->2"": 2801, ""2->3"": 9, ""2->4"": 2, ""2->5"": 115}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter,14-7|20-15,14-7,2,20-15,2,2021_03_01,0,3000,1346,44.86666666666667,"{""2->0"": 106, ""2->1"": 385, ""2->2"": 1346, ""2->3"": 397, ""2->4"": 261, ""2->5"": 505}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter,2-1|20-15,2-1,5,20-15,2,2021_03_01,0,3000,2373,79.1,"{""2->0"": 51, ""2->1"": 490, ""2->2"": 2373, ""2->3"": 76, ""2->4"": 4, ""2->5"": 6}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter,20-1|20-15,20-1,7,20-15,2,2021_03_01,0,3000,1190,39.666666666666664,"{""2->0"": 898, ""2->1"": 258, ""2->2"": 1190, ""2->3"": 541, ""2->4"": 64, ""2->5"": 49}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter,7-14|20-15,7-14,9,20-15,2,2021_03_01,0,3000,1204,40.13333333333333,"{""2->0"": 597, ""2->1"": 660, ""2->2"": 1204, ""2->3"": 153, ""2->4"": 71, ""2->5"": 315}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter,7-7|20-15,7-7,10,20-15,2,2021_03_01,0,3000,1540,51.333333333333336,"{""2->0"": 1137, ""2->1"": 58, ""2->2"": 1540, ""2->3"": 245, ""2->4"": 3, ""2->5"": 17}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter,8-8|20-15,8-8,11,20-15,2,2021_03_01,0,3000,1708,56.93333333333333,"{""2->0"": 123, ""2->1"": 117, ""2->2"": 1708, ""2->3"": 806, ""2->4"": 55, ""2->5"": 191}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter,1-1|20-19,1-1,0,20-19,3,2021_03_01,0,3000,2346,78.2,"{""3->0"": 615, ""3->1"": 29, ""3->3"": 2346, ""3->4"": 5, ""3->5"": 5}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter,14-7|20-19,14-7,2,20-19,3,2021_03_01,0,3000,596,19.866666666666667,"{""3->0"": 262, ""3->1"": 1687, ""3->2"": 173, ""3->3"": 596, ""3->4"": 193, ""3->5"": 89}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter,2-1|20-19,2-1,5,20-19,3,2021_03_01,0,3000,1955,65.16666666666667,"{""3->0"": 181, ""3->1"": 781, ""3->2"": 1, ""3->3"": 1955, ""3->4"": 75, ""3->5"": 7}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter,20-1|20-19,20-1,7,20-19,3,2021_03_01,0,3000,1007,33.56666666666667,"{""3->0"": 679, ""3->1"": 1252, ""3->2"": 5, ""3->3"": 1007, ""3->4"": 37, ""3->5"": 20}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter,7-14|20-19,7-14,9,20-19,3,2021_03_01,0,3000,2819,93.96666666666667,"{""3->0"": 79, ""3->1"": 92, ""3->3"": 2819, ""3->4"": 10}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter,7-7|20-19,7-7,10,20-19,3,2021_03_01,0,3000,1662,55.4,"{""3->0"": 938, ""3->1"": 231, ""3->2"": 59, ""3->3"": 1662, ""3->4"": 70, ""3->5"": 40}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter,8-8|20-19,8-8,11,20-19,3,2021_03_01,0,3000,2879,95.96666666666667,"{""3->0"": 90, ""3->1"": 27, ""3->3"": 2879, ""3->4"": 4}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter,1-1|6-15,1-1,0,6-15,4,2021_03_01,0,3000,1907,63.56666666666667,"{""4->0"": 18, ""4->1"": 210, ""4->2"": 1, ""4->3"": 859, ""4->4"": 1907, ""4->5"": 5}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter,14-7|6-15,14-7,2,6-15,4,2021_03_01,0,3000,1206,40.2,"{""4->0"": 216, ""4->1"": 564, ""4->2"": 20, ""4->3"": 952, ""4->4"": 1206, ""4->5"": 42}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter,2-1|6-15,2-1,5,6-15,4,2021_03_01,0,3000,2314,77.13333333333334,"{""4->0"": 14, ""4->1"": 245, ""4->2"": 4, ""4->3"": 418, ""4->4"": 2314, ""4->5"": 5}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter,20-1|6-15,20-1,7,6-15,4,2021_03_01,0,3000,1470,49.0,"{""4->0"": 16, ""4->1"": 246, ""4->2"": 18, ""4->3"": 1202, ""4->4"": 1470, ""4->5"": 48}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter,7-14|6-15,7-14,9,6-15,4,2021_03_01,0,3000,2378,79.26666666666667,"{""4->0"": 5, ""4->1"": 30, ""4->2"": 1, ""4->3"": 584, ""4->4"": 2378, ""4->5"": 2}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter,7-7|6-15,7-7,10,6-15,4,2021_03_01,0,3000,1851,61.7,"{""4->0"": 1, ""4->1"": 763, ""4->2"": 1, ""4->3"": 383, ""4->4"": 1851, ""4->5"": 1}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter,8-8|6-15,8-8,11,6-15,4,2021_03_01,0,3000,2449,81.63333333333334,"{""4->0"": 4, ""4->1"": 198, ""4->3"": 344, ""4->4"": 2449, ""4->5"": 5}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter,1-1|8-20,1-1,0,8-20,5,2021_03_01,0,3000,1826,60.86666666666667,"{""5->0"": 116, ""5->1"": 12, ""5->2"": 1011, ""5->3"": 13, ""5->4"": 22, ""5->5"": 1826}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter,14-7|8-20,14-7,2,8-20,5,2021_03_01,0,3000,2792,93.06666666666666,"{""5->0"": 1, ""5->2"": 180, ""5->4"": 27, ""5->5"": 2792}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter,2-1|8-20,2-1,5,8-20,5,2021_03_01,0,3000,2318,77.26666666666667,"{""5->0"": 7, ""5->2"": 638, ""5->3"": 8, ""5->4"": 29, ""5->5"": 2318}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter,20-1|8-20,20-1,7,8-20,5,2021_03_01,0,3000,2197,73.23333333333333,"{""5->0"": 9, ""5->1"": 9, ""5->2"": 560, ""5->3"": 11, ""5->4"": 214, ""5->5"": 2197}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter,7-14|8-20,7-14,9,8-20,5,2021_03_01,0,3000,2562,85.4,"{""5->0"": 16, ""5->1"": 8, ""5->2"": 151, ""5->3"": 3, ""5->4"": 260, ""5->5"": 2562}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter,7-7|8-20,7-7,10,8-20,5,2021_03_01,0,3000,2754,91.8,"{""5->0"": 16, ""5->1"": 1, ""5->2"": 222, ""5->3"": 1, ""5->4"": 6, ""5->5"": 2754}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter,8-8|8-20,8-8,11,8-20,5,2021_03_01,0,3000,2918,97.26666666666667,"{""5->0"": 1, ""5->1"": 1, ""5->2"": 15, ""5->4"": 65, ""5->5"": 2918}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter_day,1-1|14-10|2021_03_01,1-1,0,14-10,0,2021_03_01,0,1000,828,82.8,"{""0->0"": 828, ""0->1"": 42, ""0->3"": 130}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter_day,1-1|14-10|2021_03_08,1-1,0,14-10,0,2021_03_08,1,1000,805,80.5,"{""0->0"": 805, ""0->1"": 19, ""0->3"": 176}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter_day,1-1|14-10|2021_03_15,1-1,0,14-10,0,2021_03_15,2,1000,836,83.6,"{""0->0"": 836, ""0->1"": 2, ""0->2"": 1, ""0->3"": 161}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter_day,14-7|14-10|2021_03_01,14-7,2,14-10,0,2021_03_01,0,1000,707,70.7,"{""0->0"": 707, ""0->1"": 11, ""0->3"": 282}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter_day,14-7|14-10|2021_03_08,14-7,2,14-10,0,2021_03_08,1,1000,852,85.2,"{""0->0"": 852, ""0->1"": 15, ""0->2"": 1, ""0->3"": 132}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter_day,14-7|14-10|2021_03_15,14-7,2,14-10,0,2021_03_15,2,1000,787,78.7,"{""0->0"": 787, ""0->1"": 38, ""0->3"": 175}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter_day,2-1|14-10|2021_03_01,2-1,5,14-10,0,2021_03_01,0,1000,785,78.5,"{""0->0"": 785, ""0->1"": 37, ""0->2"": 12, ""0->3"": 161, ""0->4"": 4, ""0->5"": 1}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter_day,2-1|14-10|2021_03_08,2-1,5,14-10,0,2021_03_08,1,1000,641,64.1,"{""0->0"": 641, ""0->1"": 145, ""0->2"": 20, ""0->3"": 128, ""0->4"": 56, ""0->5"": 10}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter_day,2-1|14-10|2021_03_15,2-1,5,14-10,0,2021_03_15,2,1000,890,89.0,"{""0->0"": 890, ""0->1"": 54, ""0->2"": 4, ""0->3"": 49, ""0->4"": 3}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter_day,20-1|14-10|2021_03_01,20-1,7,14-10,0,2021_03_01,0,1000,848,84.8,"{""0->0"": 848, ""0->1"": 71, ""0->2"": 1, ""0->3"": 72, ""0->4"": 8}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter_day,20-1|14-10|2021_03_08,20-1,7,14-10,0,2021_03_08,1,1000,635,63.5,"{""0->0"": 635, ""0->1"": 217, ""0->2"": 3, ""0->3"": 135, ""0->4"": 5, ""0->5"": 5}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter_day,20-1|14-10|2021_03_15,20-1,7,14-10,0,2021_03_15,2,1000,322,32.2,"{""0->0"": 322, ""0->1"": 588, ""0->3"": 90}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter_day,7-14|14-10|2021_03_01,7-14,9,14-10,0,2021_03_01,0,1000,855,85.5,"{""0->0"": 855, ""0->1"": 3, ""0->2"": 2, ""0->3"": 140}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter_day,7-14|14-10|2021_03_08,7-14,9,14-10,0,2021_03_08,1,1000,981,98.1,"{""0->0"": 981, ""0->1"": 1, ""0->3"": 18}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter_day,7-14|14-10|2021_03_15,7-14,9,14-10,0,2021_03_15,2,1000,926,92.6,"{""0->0"": 926, ""0->1"": 1, ""0->2"": 1, ""0->3"": 72}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter_day,7-7|14-10|2021_03_01,7-7,10,14-10,0,2021_03_01,0,1000,749,74.9,"{""0->0"": 749, ""0->1"": 91, ""0->2"": 1, ""0->3"": 158, ""0->4"": 1}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter_day,7-7|14-10|2021_03_08,7-7,10,14-10,0,2021_03_08,1,1000,615,61.5,"{""0->0"": 615, ""0->1"": 9, ""0->3"": 376}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter_day,7-7|14-10|2021_03_15,7-7,10,14-10,0,2021_03_15,2,1000,810,81.0,"{""0->0"": 810, ""0->1"": 46, ""0->3"": 144}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter_day,8-8|14-10|2021_03_01,8-8,11,14-10,0,2021_03_01,0,1000,714,71.4,"{""0->0"": 714, ""0->2"": 2, ""0->3"": 284}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter_day,8-8|14-10|2021_03_08,8-8,11,14-10,0,2021_03_08,1,1000,674,67.4,"{""0->0"": 674, ""0->1"": 15, ""0->2"": 1, ""0->3"": 310}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter_day,8-8|14-10|2021_03_15,8-8,11,14-10,0,2021_03_15,2,1000,583,58.3,"{""0->0"": 583, ""0->1"": 7, ""0->3"": 409, ""0->4"": 1}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter_day,1-1|14-7|2021_03_01,1-1,0,14-7,1,2021_03_01,0,1000,36,3.6,"{""1->0"": 37, ""1->1"": 36, ""1->2"": 1, ""1->3"": 925, ""1->4"": 1}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter_day,1-1|14-7|2021_03_08,1-1,0,14-7,1,2021_03_08,1,1000,17,1.7,"{""1->0"": 235, ""1->1"": 17, ""1->2"": 1, ""1->3"": 747}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter_day,1-1|14-7|2021_03_15,1-1,0,14-7,1,2021_03_15,2,1000,31,3.1,"{""1->0"": 374, ""1->1"": 31, ""1->3"": 595}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter_day,14-7|14-7|2021_03_01,14-7,2,14-7,1,2021_03_01,0,1000,286,28.6,"{""1->0"": 153, ""1->1"": 286, ""1->3"": 555, ""1->4"": 6}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter_day,14-7|14-7|2021_03_08,14-7,2,14-7,1,2021_03_08,1,1000,78,7.8,"{""1->0"": 97, ""1->1"": 78, ""1->3"": 822, ""1->4"": 3}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter_day,14-7|14-7|2021_03_15,14-7,2,14-7,1,2021_03_15,2,1000,158,15.8,"{""1->0"": 131, ""1->1"": 158, ""1->3"": 707, ""1->4"": 4}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter_day,2-1|14-7|2021_03_01,2-1,5,14-7,1,2021_03_01,0,1000,459,45.9,"{""1->0"": 201, ""1->1"": 459, ""1->2"": 9, ""1->3"": 261, ""1->4"": 59, ""1->5"": 11}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter_day,2-1|14-7|2021_03_08,2-1,5,14-7,1,2021_03_08,1,1000,446,44.6,"{""1->0"": 105, ""1->1"": 446, ""1->2"": 2, ""1->3"": 439, ""1->4"": 7, ""1->5"": 1}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter_day,2-1|14-7|2021_03_15,2-1,5,14-7,1,2021_03_15,2,1000,374,37.4,"{""1->0"": 227, ""1->1"": 374, ""1->2"": 2, ""1->3"": 384, ""1->4"": 11, ""1->5"": 2}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter_day,20-1|14-7|2021_03_01,20-1,7,14-7,1,2021_03_01,0,1000,103,10.3,"{""1->0"": 141, ""1->1"": 103, ""1->2"": 6, ""1->3"": 697, ""1->4"": 47, ""1->5"": 6}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter_day,20-1|14-7|2021_03_08,20-1,7,14-7,1,2021_03_08,1,1000,317,31.7,"{""1->0"": 33, ""1->1"": 317, ""1->2"": 4, ""1->3"": 606, ""1->4"": 31, ""1->5"": 9}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter_day,20-1|14-7|2021_03_15,20-1,7,14-7,1,2021_03_15,2,1000,37,3.7,"{""1->0"": 49, ""1->1"": 37, ""1->2"": 1, ""1->3"": 910, ""1->4"": 3}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter_day,7-14|14-7|2021_03_01,7-14,9,14-7,1,2021_03_01,0,1000,89,8.9,"{""1->0"": 16, ""1->1"": 89, ""1->3"": 890, ""1->4"": 5}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter_day,7-14|14-7|2021_03_08,7-14,9,14-7,1,2021_03_08,1,1000,478,47.8,"{""1->0"": 126, ""1->1"": 478, ""1->3"": 370, ""1->4"": 20, ""1->5"": 6}"
leo_clear_weak,test_seen_day_unseen_rx,per_receiver_transmitter_day,7-14|14-7|2021_03_15,7-14,9,14-7,1,2021_03_15,2,1000,207,20.7,"{""1->0"": 19, ""1->1"": 207, ""1->3"": 767, ""1->4"": 7}"
