job_id,receiver,seed,k_shot,new_class_count,scenario,b_old_acc,c_old_acc,b_old_floor,c_old_floor,seen_new_acc,h_old_new,average_forgetting,old_adaptation_gain,direct_adv3b02_status,direct_adv3b02_old_acc,delta_vs_direct_ADV3B02_K1
rx_3_19__seed_713105__k_10__new_10,3-19,713105,10,10,leo_low_elev_weak,0.7083333333333334,0.575,0.4,0.25,0.365,0.44654255319148933,0.13333333333333341,-0.13333333333333341,MISSING_NOT_RUN,,
rx_3_19__seed_713105__k_10__new_10,3-19,713105,10,10,leo_rain_weak,0.7333333333333333,0.575,0.4,0.25,0.395,0.46829896907216495,0.15833333333333333,-0.15833333333333333,MISSING_NOT_RUN,,
rx_3_19__seed_713105__k_10__new_20,3-19,713105,10,20,leo_clear_weak,0.7333333333333333,0.5666666666666667,0.4,0.15,0.5525,0.5594936708860759,0.16666666666666663,-0.16666666666666663,MISSING_NOT_RUN,,
rx_3_19__seed_713105__k_10__new_20,3-19,713105,10,20,leo_low_elev_weak,0.7083333333333334,0.5666666666666667,0.4,0.25,0.43,0.48896321070234117,0.14166666666666672,-0.14166666666666672,MISSING_NOT_RUN,,
rx_3_19__seed_713105__k_10__new_20,3-19,713105,10,20,leo_rain_weak,0.7333333333333333,0.5416666666666666,0.4,0.25,0.435,0.4825085324232082,0.19166666666666665,-0.19166666666666665,MISSING_NOT_RUN,,
rx_3_19__seed_713105__k_5__new_20,3-19,713105,5,20,leo_clear_weak,0.7083333333333334,0.5416666666666666,0.2,0.1,0.4925,0.515914585012087,0.16666666666666674,-0.16666666666666674,MISSING_NOT_RUN,,
rx_3_19__seed_713105__k_5__new_20,3-19,713105,5,20,leo_low_elev_weak,0.6583333333333333,0.5416666666666666,0.2,0.2,0.34,0.4177693761814745,0.1166666666666667,-0.1166666666666667,MISSING_NOT_RUN,,
rx_3_19__seed_713105__k_5__new_20,3-19,713105,5,20,leo_rain_weak,0.7166666666666667,0.5416666666666666,0.25,0.1,0.35,0.425233644859813,0.17500000000000004,-0.17500000000000004,MISSING_NOT_RUN,,
rx_3_19__seed_713105__k_1__new_20,3-19,713105,1,20,leo_clear_weak,0.5333333333333333,0.23333333333333334,0.1,0.0,0.15,0.1826086956521739,0.3,-0.3,MISSING_NOT_RUN,,
rx_3_19__seed_713105__k_1__new_20,3-19,713105,1,20,leo_low_elev_weak,0.4583333333333333,0.30833333333333335,0.2,0.0,0.1075,0.1594188376753507,0.14999999999999997,-0.14999999999999997,MISSING_NOT_RUN,,
rx_3_19__seed_713105__k_1__new_20,3-19,713105,1,20,leo_rain_weak,0.475,0.2916666666666667,0.2,0.05,0.1225,0.17253521126760563,0.1833333333333333,-0.1833333333333333,MISSING_NOT_RUN,,
rx_3_19__seed_713106__k_10__new_5,3-19,713106,10,5,leo_clear_weak,0.7166666666666667,0.6333333333333333,0.4,0.25,0.47,0.5395770392749244,0.08333333333333337,-0.08333333333333337,MISSING_NOT_RUN,,
rx_3_19__seed_713106__k_10__new_5,3-19,713106,10,5,leo_low_elev_weak,0.725,0.6,0.5,0.35,0.39,0.4727272727272727,0.125,-0.125,MISSING_NOT_RUN,,
rx_3_19__seed_713106__k_10__new_5,3-19,713106,10,5,leo_rain_weak,0.8,0.6166666666666667,0.55,0.25,0.46,0.5269349845201239,0.18333333333333335,-0.18333333333333335,MISSING_NOT_RUN,,
rx_3_19__seed_713106__k_10__new_10,3-19,713106,10,10,leo_clear_weak,0.7166666666666667,0.6,0.4,0.15,0.47,0.5271028037383177,0.1166666666666667,-0.1166666666666667,MISSING_NOT_RUN,,
rx_3_19__seed_713106__k_10__new_10,3-19,713106,10,10,leo_low_elev_weak,0.725,0.5083333333333333,0.5,0.2,0.44,0.4717047451669596,0.21666666666666667,-0.21666666666666667,MISSING_NOT_RUN,,
rx_3_19__seed_713106__k_10__new_10,3-19,713106,10,10,leo_rain_weak,0.8,0.6166666666666667,0.55,0.25,0.415,0.4961227786752827,0.18333333333333335,-0.18333333333333335,MISSING_NOT_RUN,,
rx_3_19__seed_713106__k_10__new_20,3-19,713106,10,20,leo_clear_weak,0.7166666666666667,0.575,0.4,0.1,0.53,0.5515837104072397,0.14166666666666672,-0.14166666666666672,MISSING_NOT_RUN,,
rx_3_19__seed_713106__k_10__new_20,3-19,713106,10,20,leo_low_elev_weak,0.725,0.5,0.5,0.2,0.49,0.494949494949495,0.22499999999999998,-0.22499999999999998,MISSING_NOT_RUN,,
rx_3_19__seed_713106__k_10__new_20,3-19,713106,10,20,leo_rain_weak,0.8,0.6,0.55,0.2,0.46,0.5207547169811321,0.20000000000000007,-0.20000000000000007,MISSING_NOT_RUN,,
rx_3_19__seed_713106__k_5__new_20,3-19,713106,5,20,leo_clear_weak,0.6083333333333333,0.525,0.2,0.1,0.4125,0.46199999999999997,0.08333333333333326,-0.08333333333333326,MISSING_NOT_RUN,,
rx_3_19__seed_713106__k_5__new_20,3-19,713106,5,20,leo_low_elev_weak,0.625,0.45,0.35,0.15,0.3075,0.36534653465346534,0.175,-0.175,MISSING_NOT_RUN,,
rx_3_19__seed_713106__k_5__new_20,3-19,713106,5,20,leo_rain_weak,0.7083333333333334,0.55,0.3,0.1,0.375,0.44594594594594594,0.15833333333333333,-0.15833333333333333,MISSING_NOT_RUN,,
rx_3_19__seed_713106__k_1__new_20,3-19,713106,1,20,leo_clear_weak,0.4583333333333333,0.24166666666666667,0.25,0.05,0.15,0.1851063829787234,0.21666666666666665,-0.21666666666666665,MISSING_NOT_RUN,,
rx_3_19__seed_713106__k_1__new_20,3-19,713106,1,20,leo_low_elev_weak,0.45,0.325,0.1,0.0,0.12,0.1752808988764045,0.125,-0.125,MISSING_NOT_RUN,,
rx_3_19__seed_713106__k_1__new_20,3-19,713106,1,20,leo_rain_weak,0.525,0.31666666666666665,0.25,0.05,0.145,0.19891696750902524,0.20833333333333337,-0.20833333333333337,MISSING_NOT_RUN,,
rx_7_14__seed_713102__k_10__new_5,7-14,713102,10,5,leo_clear_weak,0.9333333333333333,0.8666666666666667,0.8,0.65,0.93,0.89721706864564,0.06666666666666665,-0.06666666666666665,MISSING_NOT_RUN,,
rx_7_14__seed_713102__k_10__new_5,7-14,713102,10,5,leo_low_elev_weak,0.7916666666666666,0.6166666666666667,0.25,0.25,0.85,0.7147727272727272,0.17499999999999993,-0.17499999999999993,MISSING_NOT_RUN,,
rx_7_14__seed_713102__k_10__new_5,7-14,713102,10,5,leo_rain_weak,0.8666666666666667,0.6833333333333333,0.5,0.4,0.74,0.7105386416861827,0.18333333333333335,-0.18333333333333335,MISSING_NOT_RUN,,
rx_7_14__seed_713102__k_10__new_10,7-14,713102,10,10,leo_clear_weak,0.9333333333333333,0.875,0.8,0.75,0.8,0.8358208955223881,0.05833333333333335,-0.05833333333333335,MISSING_NOT_RUN,,
rx_7_14__seed_713102__k_10__new_10,7-14,713102,10,10,leo_low_elev_weak,0.7916666666666666,0.6,0.25,0.1,0.67,0.6330708661417324,0.19166666666666665,-0.19166666666666665,MISSING_NOT_RUN,,
rx_7_14__seed_713102__k_10__new_10,7-14,713102,10,10,leo_rain_weak,0.8666666666666667,0.7,0.5,0.4,0.65,0.6740740740740739,0.16666666666666674,-0.16666666666666674,MISSING_NOT_RUN,,
rx_7_14__seed_713102__k_10__new_20,7-14,713102,10,20,leo_clear_weak,0.9333333333333333,0.8416666666666667,0.8,0.65,0.81,0.8255297679112008,0.09166666666666667,-0.09166666666666667,MISSING_NOT_RUN,,
rx_7_14__seed_713102__k_10__new_20,7-14,713102,10,20,leo_low_elev_weak,0.7916666666666666,0.6,0.25,0.15,0.6875,0.6407766990291262,0.19166666666666665,-0.19166666666666665,MISSING_NOT_RUN,,
rx_7_14__seed_713102__k_10__new_20,7-14,713102,10,20,leo_rain_weak,0.8666666666666667,0.675,0.5,0.4,0.6425,0.658349146110057,0.19166666666666665,-0.19166666666666665,MISSING_NOT_RUN,,
rx_7_14__seed_713102__k_5__new_20,7-14,713102,5,20,leo_clear_weak,0.95,0.8416666666666667,0.8,0.45,0.715,0.7731798715203425,0.10833333333333328,-0.10833333333333328,MISSING_NOT_RUN,,
rx_7_14__seed_713102__k_5__new_20,7-14,713102,5,20,leo_low_elev_weak,0.7416666666666667,0.55,0.45,0.15,0.61,0.5784482758620689,0.19166666666666665,-0.19166666666666665,MISSING_NOT_RUN,,
rx_7_14__seed_713102__k_5__new_20,7-14,713102,5,20,leo_rain_weak,0.8416666666666667,0.525,0.55,0.1,0.56,0.5419354838709678,0.31666666666666665,-0.31666666666666665,MISSING_NOT_RUN,,
rx_7_14__seed_713102__k_1__new_20,7-14,713102,1,20,leo_clear_weak,0.9166666666666666,0.6416666666666667,0.75,0.05,0.3475,0.45084245998315076,0.2749999999999999,-0.2749999999999999,MISSING_NOT_RUN,,
rx_7_14__seed_713102__k_1__new_20,7-14,713102,1,20,leo_low_elev_weak,0.85,0.6,0.6,0.0,0.2875,0.38873239436619716,0.25,-0.25,MISSING_NOT_RUN,,
rx_7_14__seed_713102__k_1__new_20,7-14,713102,1,20,leo_rain_weak,0.85,0.4083333333333333,0.6,0.05,0.315,0.35564516129032253,0.44166666666666665,-0.44166666666666665,MISSING_NOT_RUN,,
rx_7_14__seed_713103__k_10__new_5,7-14,713103,10,5,leo_clear_weak,0.875,0.8666666666666667,0.7,0.6,0.92,0.8925373134328359,0.008333333333333304,-0.008333333333333304,MISSING_NOT_RUN,,
rx_7_14__seed_713103__k_10__new_5,7-14,713103,10,5,leo_low_elev_weak,0.8166666666666667,0.7666666666666667,0.6,0.5,0.83,0.7970772442588726,0.04999999999999993,-0.04999999999999993,MISSING_NOT_RUN,,
rx_7_14__seed_713103__k_10__new_5,7-14,713103,10,5,leo_rain_weak,0.875,0.825,0.6,0.55,0.68,0.7455149501661131,0.050000000000000044,-0.050000000000000044,MISSING_NOT_RUN,,
rx_7_14__seed_713103__k_10__new_10,7-14,713103,10,10,leo_clear_weak,0.875,0.8166666666666667,0.7,0.6,0.82,0.8183299389002036,0.05833333333333335,-0.05833333333333335,MISSING_NOT_RUN,,
rx_7_14__seed_713103__k_10__new_10,7-14,713103,10,10,leo_low_elev_weak,0.8166666666666667,0.7416666666666667,0.6,0.45,0.705,0.72286866359447,0.07499999999999996,-0.07499999999999996,MISSING_NOT_RUN,,
rx_7_14__seed_713103__k_10__new_10,7-14,713103,10,10,leo_rain_weak,0.875,0.7333333333333333,0.6,0.4,0.66,0.6947368421052631,0.14166666666666672,-0.14166666666666672,MISSING_NOT_RUN,,
rx_7_14__seed_713103__k_10__new_20,7-14,713103,10,20,leo_clear_weak,0.875,0.75,0.7,0.55,0.83,0.7879746835443037,0.125,-0.125,MISSING_NOT_RUN,,
rx_7_14__seed_713103__k_10__new_20,7-14,713103,10,20,leo_low_elev_weak,0.8166666666666667,0.7416666666666667,0.6,0.45,0.75,0.7458100558659218,0.07499999999999996,-0.07499999999999996,MISSING_NOT_RUN,,
rx_7_14__seed_713103__k_10__new_20,7-14,713103,10,20,leo_rain_weak,0.875,0.7333333333333333,0.6,0.4,0.68,0.7056603773584905,0.14166666666666672,-0.14166666666666672,MISSING_NOT_RUN,,
rx_7_14__seed_713103__k_5__new_20,7-14,713103,5,20,leo_clear_weak,0.8833333333333333,0.6916666666666667,0.75,0.45,0.7575,0.7230879815986198,0.19166666666666665,-0.19166666666666665,MISSING_NOT_RUN,,
rx_7_14__seed_713103__k_5__new_20,7-14,713103,5,20,leo_low_elev_weak,0.7666666666666667,0.55,0.25,0.1,0.6775,0.6071283095723015,0.21666666666666667,-0.21666666666666667,MISSING_NOT_RUN,,
rx_7_14__seed_713103__k_5__new_20,7-14,713103,5,20,leo_rain_weak,0.8583333333333333,0.6083333333333333,0.6,0.25,0.6125,0.6104095563139933,0.25,-0.25,MISSING_NOT_RUN,,
rx_7_14__seed_713103__k_1__new_20,7-14,713103,1,20,leo_clear_weak,0.6833333333333333,0.4583333333333333,0.2,0.0,0.3375,0.3887434554973822,0.22500000000000003,-0.22500000000000003,MISSING_NOT_RUN,,
rx_7_14__seed_713103__k_1__new_20,7-14,713103,1,20,leo_low_elev_weak,0.85,0.44166666666666665,0.55,0.15,0.2725,0.3370478413068845,0.4083333333333333,-0.4083333333333333,MISSING_NOT_RUN,,
rx_7_14__seed_713103__k_1__new_20,7-14,713103,1,20,leo_rain_weak,0.8583333333333333,0.55,0.7,0.05,0.3575,0.43333333333333335,0.30833333333333324,-0.30833333333333324,MISSING_NOT_RUN,,
rx_7_14__seed_713104__k_10__new_5,7-14,713104,10,5,leo_clear_weak,0.9083333333333333,0.8333333333333334,0.75,0.6,0.79,0.8110882956878851,0.07499999999999996,-0.07499999999999996,MISSING_NOT_RUN,,
rx_7_14__seed_713104__k_10__new_5,7-14,713104,10,5,leo_low_elev_weak,0.8916666666666667,0.825,0.7,0.4,0.72,0.7689320388349514,0.06666666666666676,-0.06666666666666676,MISSING_NOT_RUN,,
rx_7_14__seed_713104__k_10__new_5,7-14,713104,10,5,leo_rain_weak,0.8416666666666667,0.7416666666666667,0.45,0.45,0.79,0.7650707290533189,0.09999999999999998,-0.09999999999999998,MISSING_NOT_RUN,,
rx_7_14__seed_713104__k_10__new_10,7-14,713104,10,10,leo_clear_weak,0.9083333333333333,0.7666666666666667,0.75,0.4,0.75,0.7582417582417583,0.1416666666666666,-0.1416666666666666,MISSING_NOT_RUN,,
rx_7_14__seed_713104__k_10__new_10,7-14,713104,10,10,leo_low_elev_weak,0.8916666666666667,0.7916666666666666,0.7,0.5,0.735,0.7622816593886462,0.10000000000000009,-0.10000000000000009,MISSING_NOT_RUN,,
rx_7_14__seed_713104__k_10__new_10,7-14,713104,10,10,leo_rain_weak,0.8416666666666667,0.6666666666666666,0.45,0.25,0.705,0.6852976913730255,0.17500000000000004,-0.17500000000000004,MISSING_NOT_RUN,,
rx_7_14__seed_713104__k_10__new_20,7-14,713104,10,20,leo_clear_weak,0.9083333333333333,0.7583333333333333,0.75,0.45,0.7425,0.7503331482509716,0.15000000000000002,-0.15000000000000002,MISSING_NOT_RUN,,
rx_7_14__seed_713104__k_10__new_20,7-14,713104,10,20,leo_low_elev_weak,0.8916666666666667,0.7916666666666666,0.7,0.45,0.7375,0.7636239782016349,0.10000000000000009,-0.10000000000000009,MISSING_NOT_RUN,,
rx_7_14__seed_713104__k_10__new_20,7-14,713104,10,20,leo_rain_weak,0.8416666666666667,0.6416666666666667,0.45,0.25,0.71,0.6741060419235513,0.19999999999999996,-0.19999999999999996,MISSING_NOT_RUN,,
rx_7_14__seed_713104__k_5__new_20,7-14,713104,5,20,leo_clear_weak,0.7916666666666666,0.6083333333333333,0.4,0.3,0.7275,0.6626013724266998,0.18333333333333335,-0.18333333333333335,MISSING_NOT_RUN,,
rx_7_14__seed_713104__k_5__new_20,7-14,713104,5,20,leo_low_elev_weak,0.8916666666666667,0.6666666666666666,0.6,0.35,0.66,0.6633165829145728,0.2250000000000001,-0.2250000000000001,MISSING_NOT_RUN,,
rx_7_14__seed_713104__k_5__new_20,7-14,713104,5,20,leo_rain_weak,0.7166666666666667,0.5416666666666666,0.15,0.15,0.6175,0.5771028037383178,0.17500000000000004,-0.17500000000000004,MISSING_NOT_RUN,,
rx_7_14__seed_713104__k_1__new_20,7-14,713104,1,20,leo_clear_weak,0.8333333333333334,0.5416666666666666,0.45,0.05,0.33,0.4101338432122371,0.29166666666666674,-0.29166666666666674,MISSING_NOT_RUN,,
rx_7_14__seed_713104__k_1__new_20,7-14,713104,1,20,leo_low_elev_weak,0.6666666666666666,0.35,0.05,0.05,0.2875,0.3156862745098039,0.31666666666666665,-0.31666666666666665,MISSING_NOT_RUN,,
rx_7_14__seed_713104__k_1__new_20,7-14,713104,1,20,leo_rain_weak,0.675,0.48333333333333334,0.0,0.0,0.3125,0.37958115183246066,0.1916666666666667,-0.1916666666666667,MISSING_NOT_RUN,,
rx_7_14__seed_713105__k_10__new_5,7-14,713105,10,5,leo_clear_weak,0.8916666666666667,0.8166666666666667,0.65,0.45,0.93,0.8696564885496184,0.07500000000000007,-0.07500000000000007,MISSING_NOT_RUN,,
rx_7_14__seed_713105__k_10__new_5,7-14,713105,10,5,leo_low_elev_weak,0.7833333333333333,0.7,0.45,0.35,0.82,0.7552631578947367,0.08333333333333337,-0.08333333333333337,MISSING_NOT_RUN,,
rx_7_14__seed_713105__k_10__new_5,7-14,713105,10,5,leo_rain_weak,0.8166666666666667,0.6583333333333333,0.45,0.15,0.73,0.6923169267707083,0.15833333333333333,-0.15833333333333333,MISSING_NOT_RUN,,
rx_7_14__seed_713105__k_10__new_10,7-14,713105,10,10,leo_clear_weak,0.8916666666666667,0.775,0.65,0.45,0.85,0.8107692307692307,0.1166666666666667,-0.1166666666666667,MISSING_NOT_RUN,,
rx_7_14__seed_713105__k_10__new_10,7-14,713105,10,10,leo_low_elev_weak,0.7833333333333333,0.6916666666666667,0.45,0.4,0.625,0.6566455696202531,0.09166666666666667,-0.09166666666666667,MISSING_NOT_RUN,,
rx_7_14__seed_713105__k_10__new_10,7-14,713105,10,10,leo_rain_weak,0.8166666666666667,0.625,0.45,0.15,0.66,0.6420233463035019,0.19166666666666665,-0.19166666666666665,MISSING_NOT_RUN,,
rx_7_14__seed_713105__k_10__new_20,7-14,713105,10,20,leo_clear_weak,0.8916666666666667,0.7666666666666667,0.65,0.45,0.845,0.8039296794208893,0.125,-0.125,MISSING_NOT_RUN,,
rx_7_14__seed_713105__k_10__new_20,7-14,713105,10,20,leo_low_elev_weak,0.7833333333333333,0.7333333333333333,0.45,0.45,0.6775,0.7043118724158299,0.050000000000000044,-0.050000000000000044,MISSING_NOT_RUN,,
rx_7_14__seed_713105__k_10__new_20,7-14,713105,10,20,leo_rain_weak,0.8166666666666667,0.6333333333333333,0.45,0.2,0.72,0.6738916256157635,0.18333333333333335,-0.18333333333333335,MISSING_NOT_RUN,,
rx_7_14__seed_713105__k_5__new_20,7-14,713105,5,20,leo_clear_weak,0.8666666666666667,0.725,0.45,0.4,0.7525,0.7384940778341793,0.14166666666666672,-0.14166666666666672,MISSING_NOT_RUN,,
rx_7_14__seed_713105__k_5__new_20,7-14,713105,5,20,leo_low_elev_weak,0.8166666666666667,0.6166666666666667,0.45,0.25,0.6275,0.6220361687876758,0.19999999999999996,-0.19999999999999996,MISSING_NOT_RUN,,
rx_7_14__seed_713105__k_5__new_20,7-14,713105,5,20,leo_rain_weak,0.7333333333333333,0.5666666666666667,0.4,0.25,0.605,0.5852062588904694,0.16666666666666663,-0.16666666666666663,MISSING_NOT_RUN,,
rx_7_14__seed_713105__k_1__new_20,7-14,713105,1,20,leo_clear_weak,0.75,0.48333333333333334,0.2,0.15,0.35,0.406,0.26666666666666666,-0.26666666666666666,MISSING_NOT_RUN,,
rx_7_14__seed_713105__k_1__new_20,7-14,713105,1,20,leo_low_elev_weak,0.825,0.48333333333333334,0.4,0.0,0.26,0.3381165919282511,0.3416666666666666,-0.3416666666666666,MISSING_NOT_RUN,,
rx_7_14__seed_713105__k_1__new_20,7-14,713105,1,20,leo_rain_weak,0.6333333333333333,0.475,0.1,0.0,0.28,0.352317880794702,0.15833333333333333,-0.15833333333333333,MISSING_NOT_RUN,,
rx_7_14__seed_713106__k_10__new_5,7-14,713106,10,5,leo_clear_weak,0.9583333333333334,0.8416666666666667,0.8,0.5,0.93,0.8836312323612419,0.1166666666666667,-0.1166666666666667,MISSING_NOT_RUN,,
rx_7_14__seed_713106__k_10__new_5,7-14,713106,10,5,leo_low_elev_weak,0.8666666666666667,0.7666666666666667,0.55,0.6,0.74,0.7530973451327433,0.09999999999999998,-0.09999999999999998,MISSING_NOT_RUN,,
rx_7_14__seed_713106__k_10__new_5,7-14,713106,10,5,leo_rain_weak,0.825,0.725,0.5,0.4,0.8,0.760655737704918,0.09999999999999998,-0.09999999999999998,MISSING_NOT_RUN,,
rx_7_14__seed_713106__k_10__new_10,7-14,713106,10,10,leo_clear_weak,0.9583333333333334,0.8583333333333333,0.8,0.6,0.86,0.8591658583899127,0.10000000000000009,-0.10000000000000009,MISSING_NOT_RUN,,
rx_7_14__seed_713106__k_10__new_10,7-14,713106,10,10,leo_low_elev_weak,0.8666666666666667,0.7166666666666667,0.55,0.4,0.64,0.6761670761670762,0.15000000000000002,-0.15000000000000002,MISSING_NOT_RUN,,
rx_7_14__seed_713106__k_10__new_10,7-14,713106,10,10,leo_rain_weak,0.825,0.6666666666666666,0.5,0.25,0.695,0.6805385556915544,0.15833333333333333,-0.15833333333333333,MISSING_NOT_RUN,,
rx_7_14__seed_713106__k_10__new_20,7-14,713106,10,20,leo_clear_weak,0.9583333333333334,0.8416666666666667,0.8,0.55,0.8075,0.8242294087923193,0.1166666666666667,-0.1166666666666667,MISSING_NOT_RUN,,
rx_7_14__seed_713106__k_10__new_20,7-14,713106,10,20,leo_low_elev_weak,0.8666666666666667,0.65,0.55,0.35,0.73,0.6876811594202898,0.21666666666666667,-0.21666666666666667,MISSING_NOT_RUN,,
rx_7_14__seed_713106__k_10__new_20,7-14,713106,10,20,leo_rain_weak,0.825,0.625,0.5,0.35,0.7325,0.6744935543278086,0.19999999999999996,-0.19999999999999996,MISSING_NOT_RUN,,
rx_7_14__seed_713106__k_5__new_20,7-14,713106,5,20,leo_clear_weak,0.8916666666666667,0.7166666666666667,0.65,0.5,0.71,0.7133177570093457,0.17500000000000004,-0.17500000000000004,MISSING_NOT_RUN,,
rx_7_14__seed_713106__k_5__new_20,7-14,713106,5,20,leo_low_elev_weak,0.8083333333333333,0.55,0.45,0.1,0.605,0.5761904761904761,0.2583333333333333,-0.2583333333333333,MISSING_NOT_RUN,,
rx_7_14__seed_713106__k_5__new_20,7-14,713106,5,20,leo_rain_weak,0.7333333333333333,0.5833333333333334,0.5,0.35,0.6225,0.6022805805114029,0.1499999999999999,-0.1499999999999999,MISSING_NOT_RUN,,
rx_7_14__seed_713106__k_1__new_20,7-14,713106,1,20,leo_clear_weak,0.8166666666666667,0.49166666666666664,0.35,0.05,0.3925,0.4365221489161169,0.325,-0.325,MISSING_NOT_RUN,,
rx_7_14__seed_713106__k_1__new_20,7-14,713106,1,20,leo_low_elev_weak,0.85,0.6916666666666667,0.65,0.35,0.29,0.4086587436332767,0.15833333333333333,-0.15833333333333333,MISSING_NOT_RUN,,
rx_7_14__seed_713106__k_1__new_20,7-14,713106,1,20,leo_rain_weak,0.8166666666666667,0.6583333333333333,0.3,0.0,0.2675,0.38042304230423046,0.15833333333333333,-0.15833333333333333,MISSING_NOT_RUN,,
rx_7_7__seed_713102__k_10__new_5,7-7,713102,10,5,leo_clear_weak,1.0,0.95,1.0,0.85,0.82,0.8802259887005649,0.050000000000000044,-0.050000000000000044,MISSING_NOT_RUN,,
rx_7_7__seed_713102__k_10__new_5,7-7,713102,10,5,leo_low_elev_weak,0.9833333333333333,0.8666666666666667,0.95,0.7,0.92,0.8925373134328359,0.11666666666666659,-0.11666666666666659,MISSING_NOT_RUN,,
rx_7_7__seed_713102__k_10__new_5,7-7,713102,10,5,leo_rain_weak,0.975,0.85,0.85,0.65,0.74,0.7911949685534592,0.125,-0.125,MISSING_NOT_RUN,,
rx_7_7__seed_713102__k_10__new_10,7-7,713102,10,10,leo_clear_weak,1.0,0.9333333333333333,1.0,0.8,0.76,0.8377952755905512,0.06666666666666665,-0.06666666666666665,MISSING_NOT_RUN,,
rx_7_7__seed_713102__k_10__new_10,7-7,713102,10,10,leo_low_elev_weak,0.9833333333333333,0.875,0.95,0.8,0.745,0.8047839506172839,0.10833333333333328,-0.10833333333333328,MISSING_NOT_RUN,,
rx_7_7__seed_713102__k_10__new_10,7-7,713102,10,10,leo_rain_weak,0.975,0.7583333333333333,0.85,0.35,0.6,0.6699386503067484,0.21666666666666667,-0.21666666666666667,MISSING_NOT_RUN,,
rx_7_7__seed_713102__k_10__new_20,7-7,713102,10,20,leo_clear_weak,1.0,0.925,1.0,0.8,0.795,0.8550872093023256,0.07499999999999996,-0.07499999999999996,MISSING_NOT_RUN,,
rx_7_7__seed_713102__k_10__new_20,7-7,713102,10,20,leo_low_elev_weak,0.9833333333333333,0.875,0.95,0.75,0.7375,0.8003875968992249,0.10833333333333328,-0.10833333333333328,MISSING_NOT_RUN,,
rx_7_7__seed_713102__k_10__new_20,7-7,713102,10,20,leo_rain_weak,0.975,0.7166666666666667,0.85,0.25,0.71,0.7133177570093457,0.2583333333333333,-0.2583333333333333,MISSING_NOT_RUN,,
rx_7_7__seed_713102__k_5__new_20,7-7,713102,5,20,leo_clear_weak,0.9916666666666667,0.9083333333333333,0.95,0.7,0.7275,0.8079215486500255,0.08333333333333337,-0.08333333333333337,MISSING_NOT_RUN,,
rx_7_7__seed_713102__k_5__new_20,7-7,713102,5,20,leo_low_elev_weak,0.95,0.775,0.8,0.55,0.6975,0.7342105263157894,0.17499999999999993,-0.17499999999999993,MISSING_NOT_RUN,,
rx_7_7__seed_713102__k_5__new_20,7-7,713102,5,20,leo_rain_weak,0.9,0.6666666666666666,0.7,0.1,0.5925,0.6273990734612839,0.2333333333333334,-0.2333333333333334,MISSING_NOT_RUN,,
rx_7_7__seed_713102__k_1__new_20,7-7,713102,1,20,leo_clear_weak,0.775,0.5333333333333333,0.45,0.0,0.3325,0.4096246390760347,0.2416666666666667,-0.2416666666666667,MISSING_NOT_RUN,,
rx_7_7__seed_713102__k_1__new_20,7-7,713102,1,20,leo_low_elev_weak,0.675,0.475,0.2,0.0,0.325,0.38593749999999993,0.20000000000000007,-0.20000000000000007,MISSING_NOT_RUN,,
rx_7_7__seed_713102__k_1__new_20,7-7,713102,1,20,leo_rain_weak,0.6666666666666666,0.5166666666666667,0.15,0.1,0.245,0.3323851203501094,0.1499999999999999,-0.1499999999999999,MISSING_NOT_RUN,,
rx_7_7__seed_713103__k_10__new_5,7-7,713103,10,5,leo_clear_weak,0.9666666666666667,0.8833333333333333,0.9,0.55,0.85,0.8663461538461538,0.08333333333333337,-0.08333333333333337,MISSING_NOT_RUN,,
rx_7_7__seed_713103__k_10__new_5,7-7,713103,10,5,leo_low_elev_weak,0.95,0.8333333333333334,0.9,0.6,0.81,0.821501014198783,0.11666666666666659,-0.11666666666666659,MISSING_NOT_RUN,,
rx_7_7__seed_713103__k_10__new_5,7-7,713103,10,5,leo_rain_weak,0.8833333333333333,0.8333333333333334,0.65,0.55,0.85,0.8415841584158417,0.04999999999999993,-0.04999999999999993,MISSING_NOT_RUN,,
rx_7_7__seed_713103__k_10__new_10,7-7,713103,10,10,leo_clear_weak,0.9666666666666667,0.8416666666666667,0.9,0.5,0.81,0.8255297679112008,0.125,-0.125,MISSING_NOT_RUN,,
rx_7_7__seed_713103__k_10__new_10,7-7,713103,10,10,leo_low_elev_weak,0.95,0.8333333333333334,0.9,0.5,0.68,0.748898678414097,0.11666666666666659,-0.11666666666666659,MISSING_NOT_RUN,,
rx_7_7__seed_713103__k_10__new_10,7-7,713103,10,10,leo_rain_weak,0.8833333333333333,0.7333333333333333,0.65,0.4,0.63,0.6777506112469437,0.15000000000000002,-0.15000000000000002,MISSING_NOT_RUN,,
rx_7_7__seed_713103__k_10__new_20,7-7,713103,10,20,leo_clear_weak,0.9666666666666667,0.8583333333333333,0.9,0.55,0.81,0.8334665334665334,0.10833333333333339,-0.10833333333333339,MISSING_NOT_RUN,,
rx_7_7__seed_713103__k_10__new_20,7-7,713103,10,20,leo_low_elev_weak,0.95,0.85,0.9,0.5,0.73,0.7854430379746834,0.09999999999999998,-0.09999999999999998,MISSING_NOT_RUN,,
rx_7_7__seed_713103__k_10__new_20,7-7,713103,10,20,leo_rain_weak,0.8833333333333333,0.725,0.65,0.45,0.72,0.7224913494809689,0.15833333333333333,-0.15833333333333333,MISSING_NOT_RUN,,
