run_id,scene,tx_label,count,correct,predicted_count,precision,recall,f1
V2_D_seed392006,leo_low_elev_weak,1,4500,3362,4574,0.735024048972453,0.7471111111111111,0.74101829402689
V2_D_seed392006,leo_low_elev_weak,2,4500,4203,4405,0.9541430192962542,0.934,0.9439640651319483
V2_D_seed392006,leo_low_elev_weak,3,4500,3631,5370,0.6761638733705773,0.8068888888888889,0.7357649442755826
V2_D_seed392006,leo_low_elev_weak,4,4500,4374,5330,0.8206378986866791,0.972,0.8899287894201424
V2_D_seed392006,leo_low_elev_weak,5,4500,4315,4388,0.9833637192342753,0.9588888888888889,0.970972097209721
V2_D_seed392006,leo_rain_weak,0,4500,2820,3174,0.888468809073724,0.6266666666666667,0.7349491790461298
V2_D_seed392006,leo_rain_weak,1,4500,3299,4504,0.7324600355239786,0.7331111111111112,0.7327854286983563
V2_D_seed392006,leo_rain_weak,2,4500,4245,4396,0.9656505914467698,0.9433333333333334,0.9543615107913669
V2_D_seed392006,leo_rain_weak,3,4500,3648,5197,0.7019434289012892,0.8106666666666666,0.7523976487573476
V2_D_seed392006,leo_rain_weak,4,4500,4396,5318,0.8266265513350883,0.9768888888888889,0.8954980647789774
V2_D_seed392006,leo_rain_weak,5,4500,4345,4411,0.9850374064837906,0.9655555555555555,0.9751991920098755
V2_D_seed392007,clean,0,4500,4425,4479,0.9879437374413932,0.9833333333333333,0.9856331440026729
V2_D_seed392007,clean,1,4500,4427,4778,0.9265383005441608,0.9837777777777778,0.9543004957965079
V2_D_seed392007,clean,2,4500,4444,4483,0.9913004684363149,0.9875555555555555,0.9894244684403875
V2_D_seed392007,clean,3,4500,4142,4180,0.990909090909091,0.9204444444444444,0.9543778801843318
V2_D_seed392007,clean,4,4500,4458,4599,0.969341161121983,0.9906666666666667,0.9798878997692054
V2_D_seed392007,clean,5,4500,4459,4481,0.9950903816112475,0.9908888888888889,0.9929851909586905
V2_D_seed392007,leo_clear_weak,0,4500,3269,3745,0.8728971962616823,0.7264444444444444,0.7929654335961188
V2_D_seed392007,leo_clear_weak,1,4500,3758,5215,0.7206136145733462,0.8351111111111111,0.7736489963973238
V2_D_seed392007,leo_clear_weak,2,4500,4204,4247,0.9898752060277843,0.9342222222222222,0.9612438550360124
V2_D_seed392007,leo_clear_weak,3,4500,3493,4514,0.7738147984049624,0.7762222222222223,0.7750166407810073
V2_D_seed392007,leo_clear_weak,4,4500,4360,4835,0.9017580144777663,0.9688888888888889,0.9341189073379753
V2_D_seed392007,leo_clear_weak,5,4500,4404,4444,0.990999099909991,0.9786666666666667,0.9847942754919499
V2_D_seed392007,leo_low_elev_weak,0,4500,3059,3650,0.8380821917808219,0.6797777777777778,0.7506748466257669
V2_D_seed392007,leo_low_elev_weak,1,4500,3502,5204,0.6729438893159109,0.7782222222222223,0.7217642209398186
V2_D_seed392007,leo_low_elev_weak,2,4500,4049,4140,0.9780193236714976,0.8997777777777778,0.9372685185185186
V2_D_seed392007,leo_low_elev_weak,3,4500,3218,4431,0.7262468968630106,0.7151111111111111,0.7206359870115329
V2_D_seed392007,leo_low_elev_weak,4,4500,4306,5181,0.8311136846168693,0.9568888888888889,0.889577522983163
V2_D_seed392007,leo_low_elev_weak,5,4500,4330,4394,0.9854346836595357,0.9622222222222222,0.9736901281762986
V2_D_seed392007,leo_rain_weak,0,4500,3211,3963,0.8102447640676256,0.7135555555555556,0.7588325652841782
V2_D_seed392007,leo_rain_weak,1,4500,3376,5021,0.6723760207130054,0.7502222222222222,0.7091692049154501
V2_D_seed392007,leo_rain_weak,2,4500,4080,4139,0.9857453491181445,0.9066666666666666,0.9445537677971988
V2_D_seed392007,leo_rain_weak,3,4500,3147,4315,0.7293163383545771,0.6993333333333334,0.7140102098695406
V2_D_seed392007,leo_rain_weak,4,4500,4315,5122,0.842444357672784,0.9588888888888889,0.8969029307836208
V2_D_seed392007,leo_rain_weak,5,4500,4373,4440,0.9849099099099099,0.9717777777777777,0.9782997762863535
V2_E_seed392005,clean,0,4500,4430,4477,0.9895018985928077,0.9844444444444445,0.9869666926590175
V2_E_seed392005,clean,1,4500,4403,4534,0.9711071901191002,0.9784444444444444,0.9747620101837503
V2_E_seed392005,clean,2,4500,4454,4510,0.9875831485587583,0.9897777777777778,0.9886792452830189
V2_E_seed392005,clean,3,4500,4328,4402,0.9831894593366651,0.9617777777777777,0.9723657605032577
V2_E_seed392005,clean,4,4500,4456,4559,0.9774073261680193,0.9902222222222222,0.9837730433822718
V2_E_seed392005,clean,5,4500,4463,4518,0.9878264718902169,0.9917777777777778,0.9897981814149479
V2_E_seed392005,leo_clear_weak,0,4500,3552,3811,0.9320388349514563,0.7893333333333333,0.8547707857056912
V2_E_seed392005,leo_clear_weak,1,4500,3732,4806,0.7765293383270911,0.8293333333333334,0.8020631850419084
V2_E_seed392005,leo_clear_weak,2,4500,4404,4541,0.9698304338251487,0.9786666666666667,0.9742285145448513
V2_E_seed392005,leo_clear_weak,3,4500,3641,4545,0.8011001100110011,0.8091111111111111,0.805085682697623
V2_E_seed392005,leo_clear_weak,4,4500,4401,4731,0.9302473050095117,0.978,0.9535261618459538
V2_E_seed392005,leo_clear_weak,5,4500,4452,4566,0.9750328515111695,0.9893333333333333,0.9821310390469887
V2_E_seed392005,leo_low_elev_weak,0,4500,3288,3674,0.8949373979314099,0.7306666666666667,0.8045020797651089
V2_E_seed392005,leo_low_elev_weak,1,4500,3497,4782,0.7312839815976578,0.7771111111111111,0.7535014005602241
V2_E_seed392005,leo_low_elev_weak,2,4500,4346,4588,0.9472537053182214,0.9657777777777777,0.9564260563380281
V2_E_seed392005,leo_low_elev_weak,3,4500,3375,4515,0.7475083056478405,0.75,0.7487520798668885
V2_E_seed392005,leo_low_elev_weak,4,4500,4341,4810,0.9024948024948025,0.9646666666666667,0.9325456498388829
V2_E_seed392005,leo_low_elev_weak,5,4500,4415,4631,0.9533578060893976,0.9811111111111112,0.9670353740006571
V2_E_seed392005,leo_rain_weak,0,4500,3464,3924,0.8827726809378186,0.7697777777777778,0.8224121557454891
V2_E_seed392005,leo_rain_weak,1,4500,3445,4708,0.7317332200509771,0.7655555555555555,0.748262380538662
V2_E_seed392005,leo_rain_weak,2,4500,4362,4575,0.9534426229508197,0.9693333333333334,0.9613223140495868
V2_E_seed392005,leo_rain_weak,3,4500,3340,4359,0.7662307868777243,0.7422222222222222,0.7540354441810588
V2_E_seed392005,leo_rain_weak,4,4500,4356,4822,0.9033596018249689,0.968,0.9345633984123579
V2_E_seed392005,leo_rain_weak,5,4500,4429,4612,0.9603209019947961,0.9842222222222222,0.9721246707638279
V2_E_seed392006,clean,0,4500,4420,4473,0.9881511289961994,0.9822222222222222,0.9851777554886882
V2_E_seed392006,clean,1,4500,4308,4453,0.967437682461262,0.9573333333333334,0.9623589858148107
V2_E_seed392006,clean,2,4500,4470,4560,0.9802631578947368,0.9933333333333333,0.9867549668874173
V2_E_seed392006,clean,3,4500,4329,4489,0.9643573178881711,0.962,0.9631772165980643
V2_E_seed392006,clean,4,4500,4430,4539,0.9759858999779687,0.9844444444444445,0.9801969244385441
V2_E_seed392006,clean,5,4500,4453,4486,0.992643780650914,0.9895555555555555,0.9910972624081905
V2_E_seed392006,leo_clear_weak,0,4500,3668,3931,0.9330959043500382,0.8151111111111111,0.8701221681888269
V2_E_seed392006,leo_clear_weak,1,4500,3795,4638,0.8182406209573092,0.8433333333333334,0.8305975049244911
V2_E_seed392006,leo_clear_weak,2,4500,4371,4554,0.9598155467720685,0.9713333333333334,0.9655400927766733
V2_E_seed392006,leo_clear_weak,3,4500,3893,4763,0.8173420113373924,0.8651111111111112,0.8405484184389507
V2_E_seed392006,leo_clear_weak,4,4500,4378,4645,0.942518837459634,0.9728888888888889,0.9574630945872061
V2_E_seed392006,leo_clear_weak,5,4500,4405,4469,0.9856791228462743,0.9788888888888889,0.9822722711562047
V2_E_seed392006,leo_low_elev_weak,0,4500,3424,3902,0.8774987186058432,0.7608888888888888,0.8150440371340157
V2_E_seed392006,leo_low_elev_weak,1,4500,3466,4469,0.7755650033564556,0.7702222222222223,0.7728843795294905
V2_E_seed392006,leo_low_elev_weak,2,4500,4324,4627,0.9345148044089042,0.9608888888888889,0.9475183521419963
V2_E_seed392006,leo_low_elev_weak,3,4500,3522,4759,0.7400714435805842,0.7826666666666666,0.7607733016524463
V2_E_seed392006,leo_low_elev_weak,4,4500,4326,4799,0.9014377995415711,0.9613333333333334,0.9304226260888268
V2_E_seed392006,leo_low_elev_weak,5,4500,4351,4444,0.979072907290729,0.9668888888888889,0.9729427549194991
V2_E_seed392006,leo_rain_weak,0,4500,3533,4187,0.8438022450441843,0.7851111111111111,0.813399332335674
V2_E_seed392006,leo_rain_weak,1,4500,3369,4314,0.7809457579972183,0.7486666666666667,0.7644656228727025
V2_E_seed392006,leo_rain_weak,2,4500,4331,4590,0.9435729847494554,0.9624444444444444,0.9529152915291529
V2_E_seed392006,leo_rain_weak,3,4500,3510,4654,0.7541899441340782,0.78,0.7668778675988639
V2_E_seed392006,leo_rain_weak,4,4500,4326,4778,0.9053997488488907,0.9613333333333334,0.9325285621901271
V2_E_seed392006,leo_rain_weak,5,4500,4385,4477,0.9794505249050703,0.9744444444444444,0.9769410716274924
V2_E_seed392007,clean,0,4500,4433,4496,0.9859875444839857,0.9851111111111112,0.9855491329479769
V2_E_seed392007,clean,1,4500,4384,4527,0.9684117517119505,0.9742222222222222,0.9713082973302315
V2_E_seed392007,clean,2,4500,4435,4483,0.9892928842293107,0.9855555555555555,0.9874206835133029
V2_E_seed392007,clean,3,4500,4341,4435,0.97880496054115,0.9646666666666667,0.9716843872411863
V2_E_seed392007,clean,4,4500,4451,4575,0.972896174863388,0.9891111111111112,0.9809366391184573
V2_E_seed392007,clean,5,4500,4453,4484,0.9930865298840321,0.9895555555555555,0.9913178984861977
V2_E_seed392007,leo_clear_weak,0,4500,3962,4665,0.8493033226152197,0.8804444444444445,0.8645935624659029
V2_E_seed392007,leo_clear_weak,1,4500,3490,4123,0.8464710162503032,0.7755555555555556,0.8094630638988751
V2_E_seed392007,leo_clear_weak,2,4500,4259,4318,0.9863362667901806,0.9464444444444444,0.965978679972783
V2_E_seed392007,leo_clear_weak,3,4500,3717,4796,0.7750208507089241,0.826,0.7996987951807228
V2_E_seed392007,leo_clear_weak,4,4500,4375,4648,0.9412650602409639,0.9722222222222222,0.9564932225623087
V2_E_seed392007,leo_clear_weak,5,4500,4406,4450,0.9901123595505618,0.9791111111111112,0.9845810055865922
V2_E_seed392007,leo_low_elev_weak,0,4500,3760,4622,0.8135006490696668,0.8355555555555556,0.8243806182854637
V2_E_seed392007,leo_low_elev_weak,1,4500,3241,4045,0.8012360939431397,0.7202222222222222,0.7585722644821533
V2_E_seed392007,leo_low_elev_weak,2,4500,4172,4311,0.9677569009510555,0.9271111111111111,0.9469980705935762
V2_E_seed392007,leo_low_elev_weak,3,4500,3530,4920,0.717479674796748,0.7844444444444445,0.7494692144373672
V2_E_seed392007,leo_low_elev_weak,4,4500,4301,4706,0.9139396515087123,0.9557777777777777,0.934390614816424
V2_E_seed392007,leo_low_elev_weak,5,4500,4336,4396,0.986351228389445,0.9635555555555556,0.9748201438848921
V2_E_seed392007,leo_rain_weak,0,4500,3867,4922,0.7856562373019098,0.8593333333333333,0.8208448312460199
V2_E_seed392007,leo_rain_weak,1,4500,3112,3912,0.7955010224948875,0.6915555555555556,0.7398953875416072
V2_E_seed392007,leo_rain_weak,2,4500,4202,4283,0.9810880224141957,0.9337777777777778,0.9568484572469543
V2_E_seed392007,leo_rain_weak,3,4500,3433,4737,0.724720287101541,0.7628888888888888,0.7433149290895312
V2_E_seed392007,leo_rain_weak,4,4500,4316,4709,0.9165427904013591,0.9591111111111111,0.9373439027038767
V2_E_seed392007,leo_rain_weak,5,4500,4372,4437,0.98535046202389,0.9715555555555555,0.9784043862593712
V2_F_seed392005,clean,0,4500,4421,4470,0.9890380313199105,0.9824444444444445,0.9857302118171684
V2_F_seed392005,clean,1,4500,4417,4624,0.9552335640138409,0.9815555555555555,0.9682156948706707
V2_F_seed392005,clean,2,4500,4450,4496,0.9897686832740213,0.9888888888888889,0.9893285904846598
V2_F_seed392005,clean,3,4500,4252,4298,0.9892973476035365,0.9448888888888889,0.966583314389634
V2_F_seed392005,clean,4,4500,4453,4577,0.9729080183526327,0.9895555555555555,0.9811611766001983
V2_F_seed392005,clean,5,4500,4465,4535,0.9845644983461963,0.9922222222222222,0.9883785279468733
V2_F_seed392005,leo_clear_weak,0,4500,3471,3700,0.9381081081081081,0.7713333333333333,0.8465853658536585
V2_F_seed392005,leo_clear_weak,1,4500,3933,5405,0.7276595744680852,0.874,0.7941443715295305
V2_F_seed392005,leo_clear_weak,2,4500,4366,4451,0.9809031678274545,0.9702222222222222,0.9755334599486091
V2_F_seed392005,leo_clear_weak,3,4500,3414,4018,0.8496764559482329,0.7586666666666667,0.8015966189246302
V2_F_seed392005,leo_clear_weak,4,4500,4420,4833,0.9145458307469481,0.9822222222222222,0.9471766848816029
V2_F_seed392005,leo_clear_weak,5,4500,4451,4593,0.9690833877639887,0.9891111111111112,0.9789948311888266
V2_F_seed392005,leo_low_elev_weak,0,4500,3213,3556,0.9035433070866141,0.714,0.7976663356504469
V2_F_seed392005,leo_low_elev_weak,1,4500,3688,5362,0.6878030585602387,0.8195555555555556,0.7479213141350639
V2_F_seed392005,leo_low_elev_weak,2,4500,4308,4475,0.9626815642458101,0.9573333333333334,0.96
V2_F_seed392005,leo_low_elev_weak,3,4500,3142,3959,0.7936347562515786,0.6982222222222222,0.7428774086771486
V2_F_seed392005,leo_low_elev_weak,4,4500,4365,5010,0.8712574850299402,0.97,0.917981072555205
V2_F_seed392005,leo_low_elev_weak,5,4500,4417,4638,0.9523501509271237,0.9815555555555555,0.9667323265484788
V2_F_seed392005,leo_rain_weak,0,4500,3344,3756,0.8903088391906283,0.7431111111111111,0.810077519379845
V2_F_seed392005,leo_rain_weak,1,4500,3613,5339,0.6767184866079791,0.8028888888888889,0.7344242301046854
V2_F_seed392005,leo_rain_weak,2,4500,4319,4462,0.967951591214702,0.9597777777777777,0.9638473555010042
V2_F_seed392005,leo_rain_weak,3,4500,3030,3776,0.8024364406779662,0.6733333333333333,0.7322377960367327
V2_F_seed392005,leo_rain_weak,4,4500,4385,5031,0.8715961041542437,0.9744444444444444,0.920155282761515
V2_F_seed392005,leo_rain_weak,5,4500,4429,4636,0.9553494391716998,0.9842222222222222,0.9695709281961471
V2_F_seed392006,clean,0,4500,4411,4469,0.9870217050794361,0.9802222222222222,0.9836102129557365
V2_F_seed392006,clean,1,4500,4381,4592,0.9540505226480837,0.9735555555555555,0.9637043554773427
V2_F_seed392006,clean,2,4500,4463,4542,0.9826067811536768,0.9917777777777778,0.9871709798717098
V2_F_seed392006,clean,3,4500,4254,4344,0.9792817679558011,0.9453333333333334,0.9620081411126187
V2_F_seed392006,clean,4,4500,4436,4544,0.9762323943661971,0.9857777777777778,0.9809818664307829
V2_F_seed392006,clean,5,4500,4457,4509,0.9884675094255932,0.9904444444444445,0.9894549894549894
V2_F_seed392006,leo_clear_weak,0,4500,3788,4174,0.9075227599425012,0.8417777777777777,0.8734148028591192
V2_F_seed392006,leo_clear_weak,1,4500,3920,4899,0.800163298632374,0.8711111111111111,0.8341312905628259
V2_F_seed392006,leo_clear_weak,2,4500,4356,4540,0.9594713656387666,0.968,0.963716814159292
V2_F_seed392006,leo_clear_weak,3,4500,3686,4243,0.8687249587555974,0.8191111111111111,0.8431888367837127
V2_F_seed392006,leo_clear_weak,4,4500,4348,4620,0.9411255411255411,0.9662222222222222,0.9535087719298245
V2_F_seed392006,leo_clear_weak,5,4500,4429,4524,0.979000884173298,0.9842222222222222,0.981604609929078
V2_F_seed392006,leo_low_elev_weak,0,4500,3520,4188,0.8404966571155683,0.7822222222222223,0.8103130755064457
V2_F_seed392006,leo_low_elev_weak,1,4500,3601,4804,0.7495836802664446,0.8002222222222222,0.7740756663800515
V2_F_seed392006,leo_low_elev_weak,2,4500,4296,4654,0.9230769230769231,0.9546666666666667,0.9386060738474984
V2_F_seed392006,leo_low_elev_weak,3,4500,3245,4122,0.787239204269772,0.7211111111111111,0.7527255857109719
V2_F_seed392006,leo_low_elev_weak,4,4500,4278,4700,0.9102127659574468,0.9506666666666667,0.93
V2_F_seed392006,leo_low_elev_weak,5,4500,4384,4532,0.9673433362753752,0.9742222222222222,0.970770593445527
V2_F_seed392006,leo_rain_weak,0,4500,3641,4489,0.8110937848073068,0.8091111111111111,0.8101012348425853
V2_F_seed392006,leo_rain_weak,1,4500,3578,4707,0.7601444656893988,0.7951111111111111,0.7772347127185837
V2_F_seed392006,leo_rain_weak,2,4500,4310,4613,0.9343160632993713,0.9577777777777777,0.9459014594535279
V2_F_seed392006,leo_rain_weak,3,4500,3202,3960,0.8085858585858586,0.7115555555555556,0.7569739952718676
V2_F_seed392006,leo_rain_weak,4,4500,4275,4682,0.913071337035455,0.95,0.9311696798083207
V2_F_seed392006,leo_rain_weak,5,4500,4409,4549,0.9692240052758848,0.9797777777777777,0.9744723173831362
V2_F_seed392007,clean,0,4500,4418,4457,0.991249719542293,0.9817777777777777,0.9864910126158312
V2_F_seed392007,clean,1,4500,4356,4440,0.981081081081081,0.968,0.974496644295302
V2_F_seed392007,clean,2,4500,4450,4502,0.9884495779653487,0.9888888888888889,0.9886691846256388
V2_F_seed392007,clean,3,4500,4390,4511,0.9731766792285524,0.9755555555555555,0.9743646654089446
V2_F_seed392007,clean,4,4500,4456,4578,0.9733508082131935,0.9902222222222222,0.981714033928178
V2_F_seed392007,clean,5,4500,4461,4512,0.9886968085106383,0.9913333333333333,0.9900133155792277
V2_F_seed392007,leo_clear_weak,0,4500,3147,3341,0.9419335528284944,0.6993333333333334,0.8027037367682693
V2_F_seed392007,leo_clear_weak,1,4500,3291,3911,0.8414727691127589,0.7313333333333333,0.782546665081441
V2_F_seed392007,leo_clear_weak,2,4500,4353,4424,0.9839511754068716,0.9673333333333334,0.9755714926042134
V2_F_seed392007,leo_clear_weak,3,4500,4043,6114,0.6612692181877657,0.8984444444444445,0.761824006029772
V2_F_seed392007,leo_clear_weak,4,4500,4375,4656,0.939647766323024,0.9722222222222222,0.9556574923547401
V2_F_seed392007,leo_clear_weak,5,4500,4443,4554,0.9756258234519104,0.9873333333333333,0.9814446653412856
V2_F_seed392007,leo_low_elev_weak,0,4500,2901,3137,0.9247688874721071,0.6446666666666667,0.7597224040853738
V2_F_seed392007,leo_low_elev_weak,1,4500,3065,3845,0.7971391417425228,0.6811111111111111,0.7345715997603355
V2_F_seed392007,leo_low_elev_weak,2,4500,4272,4454,0.9591378536147284,0.9493333333333334,0.9542104087558633
V2_F_seed392007,leo_low_elev_weak,3,4500,3881,6280,0.6179936305732484,0.8624444444444445,0.7200371057513915
V2_F_seed392007,leo_low_elev_weak,4,4500,4289,4728,0.9071489001692047,0.9531111111111111,0.9295622019939315
V2_F_seed392007,leo_low_elev_weak,5,4500,4399,4556,0.9655399473222125,0.9775555555555555,0.9715106007067138
V2_F_seed392007,leo_rain_weak,0,4500,2998,3318,0.9035563592525618,0.6662222222222223,0.766948068559734
V2_F_seed392007,leo_rain_weak,1,4500,2954,3714,0.7953688745288099,0.6564444444444445,0.7192598003408814
V2_F_seed392007,leo_rain_weak,2,4500,4304,4407,0.9766280916723394,0.9564444444444444,0.9664308970472661
V2_F_seed392007,leo_rain_weak,3,4500,3853,6231,0.6183598138340556,0.8562222222222222,0.7181064206504519
V2_F_seed392007,leo_rain_weak,4,4500,4310,4739,0.9094745726946614,0.9577777777777777,0.9330014070786882
V2_F_seed392007,leo_rain_weak,5,4500,4438,4591,0.9666739272489654,0.9862222222222222,0.976350236497635
V2_STRONG_SOURCE_LR_LOW_seed392005,clean,0,4500,4426,4470,0.9901565995525727,0.9835555555555555,0.986845039018952
V2_STRONG_SOURCE_LR_LOW_seed392005,clean,1,4500,4367,4591,0.9512088869527336,0.9704444444444444,0.9607303926960731
V2_STRONG_SOURCE_LR_LOW_seed392005,clean,2,4500,4456,4527,0.9843163242765628,0.9902222222222222,0.9872604408995237
V2_STRONG_SOURCE_LR_LOW_seed392005,clean,3,4500,4211,4289,0.9818139426439729,0.9357777777777778,0.9582432586187279
V2_STRONG_SOURCE_LR_LOW_seed392005,clean,4,4500,4448,4573,0.9726656461841242,0.9884444444444445,0.9804915683897277
V2_STRONG_SOURCE_LR_LOW_seed392005,clean,5,4500,4464,4550,0.9810989010989011,0.992,0.9865193370165746
V2_STRONG_SOURCE_LR_LOW_seed392005,leo_clear_weak,0,4500,2521,2934,0.8592365371506476,0.5602222222222222,0.6782351358622545
V2_STRONG_SOURCE_LR_LOW_seed392005,leo_clear_weak,1,4500,3437,5105,0.6732615083251714,0.7637777777777778,0.7156689224362311
V2_STRONG_SOURCE_LR_LOW_seed392005,leo_clear_weak,2,4500,4362,4651,0.937862825198882,0.9693333333333334,0.9533384329581467
V2_STRONG_SOURCE_LR_LOW_seed392005,leo_clear_weak,3,4500,3151,4340,0.726036866359447,0.7002222222222222,0.71289592760181
V2_STRONG_SOURCE_LR_LOW_seed392005,leo_clear_weak,4,4500,4206,5327,0.789562605594143,0.9346666666666666,0.8560089549201181
V2_STRONG_SOURCE_LR_LOW_seed392005,leo_clear_weak,5,4500,4431,4643,0.9543398664656472,0.9846666666666667,0.969266105217106
V2_STRONG_SOURCE_LR_LOW_seed392005,leo_low_elev_weak,0,4500,2310,2813,0.8211873444720938,0.5133333333333333,0.6317516750991385
V2_STRONG_SOURCE_LR_LOW_seed392005,leo_low_elev_weak,1,4500,3205,4982,0.6433159373745484,0.7122222222222222,0.6760177177810589
V2_STRONG_SOURCE_LR_LOW_seed392005,leo_low_elev_weak,2,4500,4297,4748,0.9050126368997473,0.9548888888888889,0.9292820069204152
V2_STRONG_SOURCE_LR_LOW_seed392005,leo_low_elev_weak,3,4500,2828,4216,0.6707779886148008,0.6284444444444445,0.6489215236346948
V2_STRONG_SOURCE_LR_LOW_seed392005,leo_low_elev_weak,4,4500,4137,5519,0.7495923174488132,0.9193333333333333,0.8258309212496258
V2_STRONG_SOURCE_LR_LOW_seed392005,leo_low_elev_weak,5,4500,4391,4722,0.9299025836509953,0.9757777777777777,0.9522880069399262
V2_STRONG_SOURCE_LR_LOW_seed392005,leo_rain_weak,0,4500,2417,3034,0.7966381015161503,0.5371111111111111,0.6416246349880541
V2_STRONG_SOURCE_LR_LOW_seed392005,leo_rain_weak,1,4500,3114,4932,0.6313868613138686,0.692,0.6603053435114504
V2_STRONG_SOURCE_LR_LOW_seed392005,leo_rain_weak,2,4500,4303,4689,0.9176796758370654,0.9562222222222222,0.936554576123626
V2_STRONG_SOURCE_LR_LOW_seed392005,leo_rain_weak,3,4500,2769,4144,0.6681949806949807,0.6153333333333333,0.6406756131420639
V2_STRONG_SOURCE_LR_LOW_seed392005,leo_rain_weak,4,4500,4141,5500,0.7529090909090909,0.9202222222222223,0.8282
V2_STRONG_SOURCE_LR_LOW_seed392005,leo_rain_weak,5,4500,4409,4701,0.9378855562646246,0.9797777777777777,0.9583740897728508
V2_STRONG_SOURCE_LR_BASE_seed392005,clean,0,4500,4413,4451,0.9914625926758032,0.9806666666666667,0.9860350798793431
V2_STRONG_SOURCE_LR_BASE_seed392005,clean,1,4500,4380,4483,0.9770243140753959,0.9733333333333334,0.9751753311811199
V2_STRONG_SOURCE_LR_BASE_seed392005,clean,2,4500,4468,4557,0.9804696071977178,0.9928888888888889,0.986640167825991
V2_STRONG_SOURCE_LR_BASE_seed392005,clean,3,4500,4333,4413,0.9818717425787447,0.9628888888888889,0.9722876696959497
V2_STRONG_SOURCE_LR_BASE_seed392005,clean,4,4500,4459,4577,0.9742189206904086,0.9908888888888889,0.9824831992949212
V2_STRONG_SOURCE_LR_BASE_seed392005,clean,5,4500,4461,4519,0.9871653020579775,0.9913333333333333,0.9892449273755405
V2_STRONG_SOURCE_LR_BASE_seed392005,leo_clear_weak,0,4500,3492,3892,0.8972250770811921,0.776,0.8322211630123928
V2_STRONG_SOURCE_LR_BASE_seed392005,leo_clear_weak,1,4500,3717,4826,0.770203066721923,0.826,0.7971263135320609
V2_STRONG_SOURCE_LR_BASE_seed392005,leo_clear_weak,2,4500,4423,4668,0.9475149957155099,0.9828888888888889,0.9648778359511344
V2_STRONG_SOURCE_LR_BASE_seed392005,leo_clear_weak,3,4500,3471,4106,0.8453482708231855,0.7713333333333333,0.8066465256797583
V2_STRONG_SOURCE_LR_BASE_seed392005,leo_clear_weak,4,4500,4392,4977,0.8824593128390597,0.976,0.9268755935422602
V2_STRONG_SOURCE_LR_BASE_seed392005,leo_clear_weak,5,4500,4434,4531,0.9785919223129552,0.9853333333333333,0.9819510574687188
V2_STRONG_SOURCE_LR_BASE_seed392005,leo_low_elev_weak,0,4500,3242,3813,0.8502491476527668,0.7204444444444444,0.7799831589077348
V2_STRONG_SOURCE_LR_BASE_seed392005,leo_low_elev_weak,1,4500,3426,4610,0.7431670281995661,0.7613333333333333,0.7521405049396268
V2_STRONG_SOURCE_LR_BASE_seed392005,leo_low_elev_weak,2,4500,4392,4812,0.912718204488778,0.976,0.9432989690721649
V2_STRONG_SOURCE_LR_BASE_seed392005,leo_low_elev_weak,3,4500,3103,3952,0.7851720647773279,0.6895555555555556,0.7342640795078088
V2_STRONG_SOURCE_LR_BASE_seed392005,leo_low_elev_weak,4,4500,4370,5262,0.830482706195363,0.9711111111111111,0.8953083384552346
V2_STRONG_SOURCE_LR_BASE_seed392005,leo_low_elev_weak,5,4500,4391,4551,0.96484289167216,0.9757777777777777,0.9702795271240747
V2_STRONG_SOURCE_LR_BASE_seed392005,leo_rain_weak,0,4500,3373,4104,0.8218810916179338,0.7495555555555555,0.7840539284053928
V2_STRONG_SOURCE_LR_BASE_seed392005,leo_rain_weak,1,4500,3324,4531,0.7336128889869786,0.7386666666666667,0.7361311039751965
V2_STRONG_SOURCE_LR_BASE_seed392005,leo_rain_weak,2,4500,4392,4748,0.9250210614995787,0.976,0.9498269896193772
V2_STRONG_SOURCE_LR_BASE_seed392005,leo_rain_weak,3,4500,2983,3766,0.7920870950610728,0.6628888888888889,0.7217517541737237
V2_STRONG_SOURCE_LR_BASE_seed392005,leo_rain_weak,4,4500,4379,5305,0.8254476908576814,0.9731111111111111,0.8932177460479347
V2_STRONG_SOURCE_LR_BASE_seed392005,leo_rain_weak,5,4500,4407,4546,0.9694236691597008,0.9793333333333333,0.9743533053283219
V2_STRONG_SOURCE_LR_HIGH_seed392005,clean,0,4500,4435,4488,0.9881907308377896,0.9855555555555555,0.9868713840676457
V2_STRONG_SOURCE_LR_HIGH_seed392005,clean,1,4500,4392,4475,0.9814525139664805,0.976,0.9787186629526462
V2_STRONG_SOURCE_LR_HIGH_seed392005,clean,2,4500,4465,4534,0.9847816497573886,0.9922222222222222,0.9884879344697808
V2_STRONG_SOURCE_LR_HIGH_seed392005,clean,3,4500,4384,4440,0.9873873873873874,0.9742222222222222,0.9807606263982103
V2_STRONG_SOURCE_LR_HIGH_seed392005,clean,4,4500,4466,4581,0.9748963108491596,0.9924444444444445,0.9835921154057923
V2_STRONG_SOURCE_LR_HIGH_seed392005,clean,5,4500,4457,4482,0.9944221329763498,0.9904444444444445,0.9924293030505456
V2_STRONG_SOURCE_LR_HIGH_seed392005,leo_clear_weak,0,4500,4018,4277,0.939443535188216,0.8928888888888888,0.9155747977668908
V2_STRONG_SOURCE_LR_HIGH_seed392005,leo_clear_weak,1,4500,3914,4588,0.8530950305143854,0.8697777777777778,0.8613556338028169
V2_STRONG_SOURCE_LR_HIGH_seed392005,leo_clear_weak,2,4500,4424,4542,0.9740202553940995,0.9831111111111112,0.9785445697854457
