comparison,seed392005_pp,seed392006_pp,seed392007_pp,mean_pp,sample_std_pp
B_minus_A,1.2074074074074015,-0.5839506172839459,0.86666666666666,0.4967078189300385,0.9512586687754693
C_minus_A,0.0,0.0,0.0,0.0,0.0
D_minus_B,-2.2580246913580293,-0.9382716049382678,-1.1271604938271618,-1.4411522633744862,0.7137087471694716
E_minus_A,2.6012345679012228,1.5049382716049386,2.698765432098771,2.268312757201644,0.6628978211706583
F_minus_B,0.737037037037036,1.951851851851849,-0.06296296296295356,0.8753086419753106,1.0144993652282177
D_minus_C,-1.0506172839506278,-1.5222222222222137,-0.26049382716050173,-0.9444444444444478,0.6375297166508042
F_minus_E,-0.6567901234567852,-0.13703703703703551,-1.8950617283950644,-0.896296296296295,0.9031528713220676
