run_id,scene,group_id,count,correct,accuracy,macro_precision,macro_recall,macro_f1,worst_tx_accuracy
V2_A_seed392005,clean,1,5400,5379,0.9961111111111111,0.9961212607043133,0.9961111111111113,0.9961106767774833,0.9922222222222222
V2_A_seed392005,clean,3,5400,5147,0.9531481481481482,0.9537651192850084,0.9531481481481481,0.9529610842370017,0.8855555555555555
V2_A_seed392005,clean,4,5400,5321,0.9853703703703703,0.9856516600139756,0.9853703703703705,0.985342068695663,0.9544444444444444
V2_A_seed392005,clean,6,5400,5379,0.9961111111111111,0.9961129421786431,0.9961111111111111,0.9961106943867716,0.9888888888888889
V2_A_seed392005,clean,8,5400,5248,0.9718518518518519,0.9733554826914959,0.9718518518518519,0.9717566283080458,0.8855555555555555
V2_A_seed392005,leo_clear_weak,1,5400,5109,0.9461111111111111,0.9475030100833476,0.9461111111111111,0.946330582415215,0.8788888888888889
V2_A_seed392005,leo_clear_weak,3,5400,4167,0.7716666666666666,0.7861680986038433,0.7716666666666666,0.7660269304257218,0.4411111111111111
V2_A_seed392005,leo_clear_weak,4,5400,4710,0.8722222222222222,0.8986260783361552,0.8722222222222222,0.8634794544001484,0.4444444444444444
V2_A_seed392005,leo_clear_weak,6,5400,5149,0.9535185185185185,0.9561099989334064,0.9535185185185185,0.953284714668532,0.84
V2_A_seed392005,leo_clear_weak,8,5400,4401,0.815,0.8188004439192341,0.815,0.8106058211031968,0.5822222222222222
V2_A_seed392005,leo_low_elev_weak,1,5400,4888,0.9051851851851852,0.9067439991137912,0.9051851851851852,0.9047259360337719,0.7411111111111112
V2_A_seed392005,leo_low_elev_weak,3,5400,4031,0.7464814814814815,0.7544594467404675,0.7464814814814814,0.7369754478742748,0.4111111111111111
V2_A_seed392005,leo_low_elev_weak,4,5400,4525,0.8379629629629629,0.8629777485566511,0.8379629629629629,0.826507419342752,0.37666666666666665
V2_A_seed392005,leo_low_elev_weak,6,5400,4962,0.9188888888888889,0.9242419654075175,0.918888888888889,0.9183908739418843,0.7644444444444445
V2_A_seed392005,leo_low_elev_weak,8,5400,4197,0.7772222222222223,0.7796960228547093,0.7772222222222221,0.7696189361780724,0.5266666666666666
V2_A_seed392005,leo_rain_weak,1,5400,4940,0.9148148148148149,0.9147457812647047,0.9148148148148149,0.9140813057816596,0.7744444444444445
V2_A_seed392005,leo_rain_weak,3,5400,4011,0.7427777777777778,0.7532021147058724,0.7427777777777779,0.736424393818096,0.45222222222222225
V2_A_seed392005,leo_rain_weak,4,5400,4506,0.8344444444444444,0.8608187145731891,0.8344444444444444,0.8269978890117976,0.42
V2_A_seed392005,leo_rain_weak,6,5400,4921,0.9112962962962963,0.915795200523216,0.9112962962962964,0.9111136971766486,0.7777777777777778
V2_A_seed392005,leo_rain_weak,8,5400,4216,0.7807407407407407,0.7814550214934859,0.7807407407407408,0.7725813385968071,0.5177777777777778
V2_A_seed392006,clean,1,5400,5373,0.995,0.995024960197024,0.995,0.9949992995862765,0.9866666666666667
V2_A_seed392006,clean,3,5400,5125,0.9490740740740741,0.9492195118123529,0.9490740740740741,0.9489251956825916,0.8977777777777778
V2_A_seed392006,clean,4,5400,5325,0.9861111111111112,0.9863687134920053,0.986111111111111,0.9860901226055789,0.9588888888888889
V2_A_seed392006,clean,6,5400,5368,0.9940740740740741,0.9940995662355782,0.994074074074074,0.9940517884323312,0.9711111111111111
V2_A_seed392006,clean,8,5400,5249,0.972037037037037,0.9724269768958287,0.9720370370370371,0.9719794973112319,0.9066666666666666
V2_A_seed392006,leo_clear_weak,1,5400,5258,0.9737037037037037,0.9739636674350064,0.9737037037037036,0.9736869790382529,0.9322222222222222
V2_A_seed392006,leo_clear_weak,3,5400,4133,0.7653703703703704,0.7758907754307064,0.7653703703703703,0.7655778804419874,0.5477777777777778
V2_A_seed392006,leo_clear_weak,4,5400,4902,0.9077777777777778,0.9180605240605865,0.9077777777777777,0.9054622782287298,0.6388888888888888
V2_A_seed392006,leo_clear_weak,6,5400,5181,0.9594444444444444,0.9612559434811921,0.9594444444444444,0.9594435161485303,0.8811111111111111
V2_A_seed392006,leo_clear_weak,8,5400,4620,0.8555555555555555,0.8575425475368813,0.8555555555555555,0.8547229003175091,0.6866666666666666
V2_A_seed392006,leo_low_elev_weak,1,5400,4988,0.9237037037037037,0.92348627225397,0.9237037037037036,0.9233526062879663,0.8088888888888889
V2_A_seed392006,leo_low_elev_weak,3,5400,3956,0.7325925925925926,0.7415383895187534,0.7325925925925926,0.7326975352338504,0.5177777777777778
V2_A_seed392006,leo_low_elev_weak,4,5400,4682,0.867037037037037,0.8750223574553856,0.8670370370370369,0.862860775540112,0.5477777777777778
V2_A_seed392006,leo_low_elev_weak,6,5400,4945,0.9157407407407407,0.9170146405153415,0.9157407407407407,0.9158875158582752,0.8555555555555555
V2_A_seed392006,leo_low_elev_weak,8,5400,4428,0.82,0.8188754164660779,0.82,0.8175775657582728,0.6166666666666667
V2_A_seed392006,leo_rain_weak,1,5400,5010,0.9277777777777778,0.9281997581235667,0.9277777777777777,0.9271512958014393,0.8322222222222222
V2_A_seed392006,leo_rain_weak,3,5400,4010,0.7425925925925926,0.7515428944072262,0.7425925925925926,0.7433866522051483,0.5344444444444445
V2_A_seed392006,leo_rain_weak,4,5400,4667,0.8642592592592593,0.8689746696907829,0.8642592592592594,0.8627147919620352,0.6411111111111111
V2_A_seed392006,leo_rain_weak,6,5400,4935,0.9138888888888889,0.9149935737073523,0.9138888888888889,0.9140305401306391,0.83
V2_A_seed392006,leo_rain_weak,8,5400,4443,0.8227777777777778,0.8220767623038681,0.8227777777777777,0.8191512704994949,0.5777777777777777
V2_A_seed392007,clean,1,5400,5378,0.9959259259259259,0.9959560659567618,0.9959259259259259,0.995926216560948,0.9855555555555555
V2_A_seed392007,clean,3,5400,5130,0.95,0.9500409178138446,0.9500000000000001,0.9499086232832109,0.9088888888888889
V2_A_seed392007,clean,4,5400,5334,0.9877777777777778,0.9878912241121314,0.9877777777777778,0.9877596197642432,0.97
V2_A_seed392007,clean,6,5400,5372,0.9948148148148148,0.9948428492543876,0.9948148148148147,0.9948146537372108,0.9811111111111112
V2_A_seed392007,clean,8,5400,5312,0.9837037037037037,0.9838643109239437,0.9837037037037036,0.9836948459951,0.9566666666666667
V2_A_seed392007,leo_clear_weak,1,5400,4918,0.9107407407407407,0.9126005919811712,0.9107407407407407,0.9103915855865033,0.7211111111111111
V2_A_seed392007,leo_clear_weak,3,5400,4219,0.7812962962962963,0.7956763264724009,0.7812962962962963,0.7841152980805269,0.5866666666666667
V2_A_seed392007,leo_clear_weak,4,5400,4734,0.8766666666666667,0.8995365394732272,0.8766666666666666,0.8698485478024082,0.48
V2_A_seed392007,leo_clear_weak,6,5400,4988,0.9237037037037037,0.9386012230602625,0.9237037037037036,0.9239300770007494,0.7011111111111111
V2_A_seed392007,leo_clear_weak,8,5400,4571,0.8464814814814815,0.8476353545380723,0.8464814814814815,0.8422920064908159,0.5133333333333333
V2_A_seed392007,leo_low_elev_weak,1,5400,4756,0.8807407407407407,0.8841764117129779,0.8807407407407407,0.8803793364273463,0.6666666666666666
V2_A_seed392007,leo_low_elev_weak,3,5400,4107,0.7605555555555555,0.7766755876271203,0.7605555555555555,0.7637117333918907,0.5777777777777777
V2_A_seed392007,leo_low_elev_weak,4,5400,4549,0.8424074074074074,0.8644462662987493,0.8424074074074074,0.8331989595542894,0.39555555555555555
V2_A_seed392007,leo_low_elev_weak,6,5400,4770,0.8833333333333333,0.9016053405791543,0.8833333333333334,0.8840086751124966,0.6655555555555556
V2_A_seed392007,leo_low_elev_weak,8,5400,4396,0.8140740740740741,0.8159657480822177,0.8140740740740741,0.8077791666349299,0.43222222222222223
V2_A_seed392007,leo_rain_weak,1,5400,4782,0.8855555555555555,0.8878425857255091,0.8855555555555558,0.8838252559967907,0.6544444444444445
V2_A_seed392007,leo_rain_weak,3,5400,4041,0.7483333333333333,0.7616395733176072,0.7483333333333334,0.7518487459954889,0.59
V2_A_seed392007,leo_rain_weak,4,5400,4619,0.8553703703703703,0.8728907465100679,0.8553703703703704,0.8509540139811143,0.49333333333333335
V2_A_seed392007,leo_rain_weak,6,5400,4754,0.8803703703703704,0.9014963737410838,0.8803703703703705,0.8811923567549708,0.6633333333333333
V2_A_seed392007,leo_rain_weak,8,5400,4461,0.8261111111111111,0.8237084982351996,0.8261111111111111,0.8184434396580486,0.44
V2_B_seed392005,clean,1,5400,5364,0.9933333333333333,0.9934024768197872,0.9933333333333333,0.9933301887618163,0.9777777777777777
