run_id,term,first_nonzero_epoch,nonzero_epoch_count,final_value,E1_79_mean,E80_130_mean,E131_200_mean
V2_B_seed392007,adv,1,200,2.6715309425276152,2.6702693645050593,2.671204517249252,2.6722279033577476
V2_B_seed392007,orth,1,200,0.004896255002157497,0.0019770024691683906,0.004483483146816748,0.005172999165645894
V2_B_seed392007,cons,17,184,0.2856513319575057,0.2992120948842686,0.3176930845857096,0.28661053145939686
V2_B_seed392007,group_ce,1,200,2.9091192350095634,6.380430013395594,3.922830085597691,3.0591251801884036
V2_B_seed392007,fishr,1,200,0.002915477278590088,0.006950948602110686,0.003822065227199136,0.0028738657696447596
V2_B_seed392007,proto,1,200,0.2182376512459346,0.3321035144342005,0.2666508889451128,0.22690339481170255
V2_B_seed392007,open_world_feat,12,189,0.07611710908917749,0.08591044403510845,0.093069609745043,0.07549929981073772
V2_B_seed392007,zid_compact,8,193,1.5358282473622535,1.2728525018567294,1.59009725163106,1.530142603671238
V2_B_seed392007,proxy_unknown,45,156,6.2427233871148555,2.3113326766953795,7.220697700810366,6.447728143280519
V2_B_seed392007,soft_unknown_mixup,25,176,2.2237379964517086,1.570955672605698,2.525155951376675,2.302620946457365
V2_B_seed392007,source_episode,20,181,0.06788482952254768,0.057971473587775525,0.07832643959153981,0.06584402085580583
V2_B_seed392007,sat_cls,80,121,3.363776985479861,0.0,5.400315789806218,4.023183314411008
V2_C_seed392005,tx,1,200,1.4708400583084749,4.176268463655517,2.3200381516086526,1.6770407433217016
V2_C_seed392005,dom,1,200,0.7077946644656512,1.314205304007603,0.8518641947292719,0.7347834817348347
V2_C_seed392005,adv,,0,0.0,0.0,0.0,0.0
V2_C_seed392005,orth,1,200,0.007177546979118214,0.0018638383253081051,0.004413415716922815,0.006286350813968875
V2_C_seed392005,cons,17,184,0.2823859063946471,0.28718211761096196,0.31447545958070955,0.2930318383103557
V2_C_seed392005,group_ce,1,200,2.751908388064832,6.1655689066185015,3.9272361076584144,3.129972707573596
V2_C_seed392005,fishr,1,200,0.0023867948784383622,0.006792195215379483,0.003762695645471823,0.0029846021878919475
V2_C_seed392005,proto,1,200,0.21674865788343,0.33267757479410337,0.2707924292523081,0.23167129639460116
V2_C_seed392005,open_world_feat,12,189,0.0722236296123996,0.08843611751268521,0.09476367459998053,0.07764392578295559
V2_C_seed392005,zid_compact,8,193,1.5091761204661156,1.2653920702690133,1.5933233395057853,1.5381711569888947
V2_C_seed392005,proxy_unknown,45,156,6.262958098431023,2.3607477591546493,7.349990735200941,6.482641232048457
V2_C_seed392005,soft_unknown_mixup,25,176,2.17394398426523,1.5760915065225136,2.5348140421558636,2.3071189076142824
V2_C_seed392005,source_episode,20,181,0.06174177482572137,0.052566508599839676,0.07556468804812982,0.06853413746227936
V2_C_seed392005,sat_cls,80,121,3.428709176121926,0.0,5.453654007608292,3.976475345914635
V2_C_seed392006,tx,1,200,1.2809454166159338,4.022281954852656,2.222713627735106,1.6548392818029698
V2_C_seed392006,dom,1,200,0.6881654171311126,1.3126758252179336,0.8854306175642941,0.7669878354659928
V2_C_seed392006,adv,,0,0.0,0.0,0.0,0.0
V2_C_seed392006,orth,1,200,0.0063398247465909436,0.0019257669917441202,0.004356055872946871,0.0057487240117123015
V2_C_seed392006,cons,17,184,0.27778864727944746,0.2944849673451702,0.3290848820721831,0.2961234610039013
V2_C_seed392006,group_ce,1,200,2.5802273604334616,6.083788500679645,3.9702073354490186,3.151044228981431
V2_C_seed392006,fishr,1,200,0.002212449882122479,0.0066443481305807186,0.003924826237616529,0.0030043495324196864
V2_C_seed392006,proto,1,200,0.2094386344661518,0.3242005144816842,0.2657900964047442,0.23002280764955127
V2_C_seed392006,open_world_feat,12,189,0.06834548776399116,0.08206697709087808,0.09467124886491766,0.07891179799990125
V2_C_seed392006,zid_compact,8,193,1.506454949476281,1.267655651446685,1.6082224414175919,1.5420672095899333
V2_C_seed392006,proxy_unknown,45,156,6.129056541287169,2.2583381154068496,7.036078070487533,6.407613193050418
V2_C_seed392006,soft_unknown_mixup,25,176,2.175852053019465,1.5472592225188095,2.5072719149705933,2.298524907101
V2_C_seed392006,source_episode,20,181,0.05827746570718532,0.05651091420930384,0.0855007413074094,0.06968869935740166
V2_C_seed392006,sat_cls,80,121,3.2471073354993547,0.0,5.051152968320812,3.8406450467276505
V2_C_seed392007,tx,1,200,1.621034026145935,4.289724922933125,2.3734582167785137,1.7044685567454938
V2_C_seed392007,dom,1,200,0.7315528867196064,1.3057934880041084,0.8764909634522411,0.7497110860688345
V2_C_seed392007,adv,,0,0.0,0.0,0.0,0.0
V2_C_seed392007,orth,1,200,0.005493991300273611,0.0021201903486201944,0.005035888003755938,0.0058979926283655665
V2_C_seed392007,cons,17,184,0.2967690016542162,0.2996409753709454,0.3243579412398695,0.2935455245413864
V2_C_seed392007,group_ce,1,200,3.0507485513784447,6.38659729669027,4.010438551004527,3.1366079457060763
V2_C_seed392007,fishr,1,200,0.0028996819722922327,0.006985981028508496,0.003956465506817637,0.002962116359177442
V2_C_seed392007,proto,1,200,0.2265434657432595,0.33542964541074444,0.27586585271950004,0.23358221346018265
V2_C_seed392007,open_world_feat,12,189,0.08112221758584587,0.08679880930520537,0.09642084543945409,0.07732280268559216
V2_C_seed392007,zid_compact,8,193,1.5445880792578872,1.270032754604344,1.5982470176562447,1.5355864106044825
V2_C_seed392007,proxy_unknown,45,156,6.289285912805674,2.3454098153125096,7.3287086919957805,6.492224923653783
V2_C_seed392007,soft_unknown_mixup,25,176,2.278823365970534,1.5812338090926847,2.5534308677961848,2.3182972677595064
V2_C_seed392007,source_episode,20,181,0.07251315499294778,0.05650370802494664,0.08016845857498704,0.06768443994319104
V2_C_seed392007,sat_cls,80,121,3.528855479493433,0.0,5.528417007214263,4.102123212953351
V2_D_seed392005,tx,1,200,1.5344925401162128,4.187799162964462,2.358457596558912,1.690236837245285
V2_D_seed392005,dom,1,200,0.6940153368881771,1.3104179330926569,0.8471270174253173,0.7266640431158049
V2_D_seed392005,adv,1,200,2.6743273053850447,2.673202400951538,2.6798392220848606,2.678464276519531
V2_D_seed392005,orth,1,200,0.005398847538103558,0.0018424137015338904,0.004681266111160925,0.0061810723975818035
V2_D_seed392005,cons,17,184,0.2833695816142218,0.28842901136486515,0.31434865545134105,0.28963926961053565
V2_D_seed392005,group_ce,1,200,2.904126510328176,6.170095798427885,3.9423141092443617,3.1387832271874645
V2_D_seed392005,fishr,1,200,0.002576026283869786,0.006738180702139167,0.0037459284549568265,0.0029665894701623448
V2_D_seed392005,proto,1,200,0.21882767975330353,0.33494057150442635,0.2742916055563308,0.22933445383873347
V2_D_seed392005,open_world_feat,12,189,0.07457601750383572,0.08876675661704767,0.09710414202830919,0.07774355014210496
V2_D_seed392005,zid_compact,8,193,1.5270391386382434,1.2665204509815575,1.6002501817930694,1.540625385605559
V2_D_seed392005,proxy_unknown,45,156,6.27935351157675,2.342256147646374,7.339403456618854,6.437603813983261
V2_D_seed392005,soft_unknown_mixup,25,176,2.20019670165315,1.574782294653562,2.5416950691027753,2.309664111165194
V2_D_seed392005,source_episode,20,181,0.06546807897334196,0.05357364782488762,0.07748616972163755,0.06880622848938966
V2_D_seed392005,sat_cls,80,121,3.537442937189219,0.0,5.584525339791373,4.000156906255827
V2_D_seed392006,tx,1,200,1.3780314490503194,4.067902240649085,2.2574745069305244,1.6709857709271394
V2_D_seed392006,dom,1,200,0.6682595671439657,1.3087106488127327,0.8803905938662926,0.762657999253829
V2_D_seed392006,adv,1,200,2.6795112016249676,2.6764424738419574,2.673538788837068,2.674254461210601
V2_D_seed392006,orth,1,200,0.006077672573452701,0.0020893292754327027,0.0050453800969419305,0.005577384916549693
V2_D_seed392006,cons,17,184,0.2740189588191558,0.2939281298020372,0.32167491644155793,0.2910378526972265
V2_D_seed392006,group_ce,1,200,2.759411945634959,6.12182079806435,3.985868534203671,3.169039164409693
V2_D_seed392006,fishr,1,200,0.0023594630961734043,0.006638605527137882,0.003906483823527992,0.00302058567009576
V2_D_seed392006,proto,1,200,0.2074897748475172,0.3265260626982731,0.26302026816848373,0.22664562583664763
V2_D_seed392006,open_world_feat,12,189,0.06879826794777598,0.08440885850830084,0.09389927499696893,0.07865626098962811
V2_D_seed392006,zid_compact,8,193,1.5144412152621212,1.2724525900049992,1.6098069916156923,1.546232033401467
V2_D_seed392006,proxy_unknown,45,156,6.179432070985133,2.275366339795012,7.134131866819909,6.412528506520886
V2_D_seed392006,soft_unknown_mixup,25,176,2.200309210894059,1.5533452460032753,2.516997536309675,2.296784020756146
V2_D_seed392006,source_episode,20,181,0.059371186382308296,0.05632958158128179,0.08276327954744603,0.06953618637457186
V2_D_seed392006,sat_cls,80,121,3.255064998354231,0.0,5.125482325078774,3.870756831287295
V2_D_seed392007,tx,1,200,1.5563758380559025,4.2645567840182235,2.31744480280339,1.676027967919848
V2_D_seed392007,dom,1,200,0.7346988454156992,1.3054053221091346,0.8811180460162047,0.7573221828516996
V2_D_seed392007,adv,1,200,2.669276456443631,2.6722468030264874,2.674498667188433,2.6750150908534103
V2_D_seed392007,orth,1,200,0.005404681563662479,0.002007555706880073,0.0050553873852262655,0.005920451856935268
V2_D_seed392007,cons,17,184,0.29025368544520164,0.2964996900346907,0.3183058884297432,0.28932647343627216
V2_D_seed392007,group_ce,1,200,2.9238398172417464,6.347529212423333,3.9404734642076797,3.0953414118498475
V2_D_seed392007,fishr,1,200,0.0029921924852176892,0.0069001153154102345,0.0038411321668279023,0.0029272933962808272
V2_D_seed392007,proto,1,200,0.22162930454526628,0.33341433927397557,0.26918638136540474,0.2295090998053203
V2_D_seed392007,open_world_feat,12,189,0.07713138334909264,0.08796277284962387,0.09417952574333366,0.0768601553541752
V2_D_seed392007,zid_compact,8,193,1.5352149617915252,1.2777946138231444,1.5943236589527168,1.5352224172725621
V2_D_seed392007,proxy_unknown,45,156,6.259523440380486,2.334177276444386,7.253982108514182,6.46279957982611
V2_D_seed392007,soft_unknown_mixup,25,176,2.239892292995842,1.575072065525063,2.537910946610929,2.3103393583534064
V2_D_seed392007,source_episode,20,181,0.07003827174479256,0.05713804174097675,0.07939112579830888,0.06740988909318478
V2_D_seed392007,sat_cls,80,121,3.4931320657535476,0.0,5.442999248077221,4.097503164558299
V2_E_seed392005,tx,1,200,1.3943588569456218,3.846005793652218,2.24113947922299,1.6136591917723853
V2_E_seed392005,dom,1,200,0.6730514180903532,1.2227676412573283,0.8023935791586532,0.6986915942357511
V2_E_seed392005,adv,,0,0.0,0.0,0.0,0.0
V2_E_seed392005,orth,1,200,0.005801918878391081,0.00148247163047251,0.0036825400435983053,0.005340073452205207
V2_E_seed392005,cons,17,184,0.2802735028826461,0.2865353414783549,0.31912004815883377,0.2944412951479848
V2_E_seed392005,group_ce,1,200,2.6147559345984948,5.726958804015379,3.8039604700794696,3.038908771475446
V2_E_seed392005,fishr,1,200,0.0023853891774409447,0.006059311582223344,0.003555965362466668,0.002776122175946356
V2_E_seed392005,proto,1,200,0.21412418904353162,0.337236344082908,0.27312668047699273,0.23019256176041444
V2_E_seed392005,open_world_feat,12,189,0.07714155521623943,0.09307560861033458,0.10057486740260327,0.08246130168128422
V2_E_seed392005,zid_compact,8,193,1.5375362221075564,1.2831487412393878,1.6227295031400621,1.5602478263329487
V2_E_seed392005,proxy_unknown,45,156,6.059099226581807,2.3237933092140715,7.205270478896209,6.342897671652257
V2_E_seed392005,soft_unknown_mixup,25,176,2.1760803071820005,1.5481026793898183,2.521552147174559,2.3019692276726658
V2_E_seed392005,source_episode,20,181,0.06801626314314044,0.055866815260395185,0.08366665759739898,0.07411891581333153
V2_E_seed392005,sat_cls,80,121,3.2949577448319416,0.0,5.367182989986766,3.788199290937307
V2_E_seed392006,tx,1,200,1.1906522244823223,3.696116461056482,2.0906237802502154,1.5513981136935966
V2_E_seed392006,dom,1,200,0.6493484098084119,1.2286158158886313,0.837539986867149,0.732101522121068
V2_E_seed392006,adv,,0,0.0,0.0,0.0,0.0
V2_E_seed392006,orth,1,200,0.004950828555667279,0.0016537870738929572,0.0038749983820142507,0.004783534882105888
V2_E_seed392006,cons,17,184,0.2693886200384218,0.2922534267898063,0.3215258872690273,0.2902843267290307
V2_E_seed392006,group_ce,1,200,2.4561907253703295,5.625461443500352,3.7334835497485774,2.9843914804931284
V2_E_seed392006,fishr,1,200,0.001951007115148597,0.005952767796004376,0.0036203897118689495,0.0027409919156495743
V2_E_seed392006,proto,1,200,0.20175622951011268,0.32724786665482103,0.2588918401258571,0.22229433816914657
V2_E_seed392006,open_world_feat,12,189,0.06831348010775995,0.0854935043813693,0.09595583720790858,0.08100766107363969
V2_E_seed392006,zid_compact,8,193,1.50247615210864,1.2737524366846875,1.610802529238853,1.5489589798554735
V2_E_seed392006,proxy_unknown,45,156,5.93448611668178,2.2264119481638525,6.919619761356691,6.243771624773654
V2_E_seed392006,soft_unknown_mixup,25,176,2.1690420812490037,1.5093779754758774,2.4655817042545776,2.274877563336153
V2_E_seed392006,source_episode,20,181,0.059351036344103665,0.05882054127112091,0.0868277419645454,0.07184446052819186
V2_E_seed392006,sat_cls,80,121,3.0125074629880944,0.0,4.878527228571787,3.5927700681693353
V2_E_seed392007,tx,1,200,1.5588614843329605,3.9348945844561456,2.257903147132552,1.6076349102025824
V2_E_seed392007,dom,1,200,0.6824123494479121,1.232065018442551,0.8305873012676293,0.7129736284733513
V2_E_seed392007,adv,,0,0.0,0.0,0.0,0.0
V2_E_seed392007,orth,1,200,0.004758976940398237,0.0015693942298251366,0.0034621880367630975,0.004370506472427032
V2_E_seed392007,cons,17,184,0.2936652327070431,0.2985090833052404,0.32599328401662103,0.2925394526897297
V2_E_seed392007,group_ce,1,200,3.0224363213899186,5.916110105329445,3.820100668437627,2.998966097423356
V2_E_seed392007,fishr,1,200,0.0028760606655851007,0.006277640346742099,0.003653974038926896,0.002755997914724369
V2_E_seed392007,proto,1,200,0.2215599554533861,0.34265524153945304,0.27612527776785306,0.22872391910055984
V2_E_seed392007,open_world_feat,12,189,0.08462064143042175,0.09391891098753517,0.10072797928758266,0.08137579804378678
V2_E_seed392007,zid_compact,8,193,1.5631595971632977,1.2918544334612807,1.6206898587186034,1.5521375036795702
V2_E_seed392007,proxy_unknown,45,156,6.17768332422996,2.3073263889064592,7.161646617799342,6.325062855200587
V2_E_seed392007,soft_unknown_mixup,25,176,2.232979326832051,1.5525209494233438,2.526718708790508,2.3001462175269167
V2_E_seed392007,source_episode,20,181,0.07693708475146975,0.05991531813518296,0.08731276008832295,0.07308173531587657
V2_E_seed392007,sat_cls,80,121,3.2918305494347395,0.0,5.413998349374082,3.8635168667089834
V2_F_seed392005,tx,1,200,1.3742408052999147,3.876335342177215,2.2127927098514175,1.5874771273105728
V2_F_seed392005,dom,1,200,0.6783980921823152,1.2252513528162736,0.8064658296327679,0.7012570543643685
V2_F_seed392005,adv,1,200,2.677750470686932,2.677833977117615,2.679146098537224,2.6798913142423935
V2_F_seed392005,orth,1,200,0.005698134533452744,0.0013465840181064346,0.0035420485175299003,0.005133185083064459
V2_F_seed392005,cons,17,184,0.27574041546607503,0.28751071981144516,0.316871909134719,0.2876823097032986
V2_F_seed392005,group_ce,1,200,2.567501124982931,5.787196122777766,3.7665172309553974,3.0013429337249034
V2_F_seed392005,fishr,1,200,0.002345442389107157,0.006136053573013637,0.0035375705714779243,0.0027466154741174016
V2_F_seed392005,proto,1,200,0.20876886558775998,0.33531764991922114,0.26805540423194807,0.223341054241268
V2_F_seed392005,open_world_feat,12,189,0.0754309457023533,0.09255230594816148,0.09958277718827767,0.08114970253085386
V2_F_seed392005,zid_compact,8,193,1.5269763469696045,1.284785375178045,1.620556121494542,1.5539147312370056
V2_F_seed392005,proxy_unknown,45,156,6.116418488171636,2.3070014161068597,7.085972172491738,6.2820585090981975
V2_F_seed392005,soft_unknown_mixup,25,176,2.1223247270194854,1.548476633955745,2.5014297138838444,2.284476157875172
V2_F_seed392005,source_episode,20,181,0.06647396228295199,0.05753313378973192,0.085024370899459,0.07269078081164172
V2_F_seed392005,sat_cls,80,121,3.337413281810527,0.0,5.316690421571918,3.774366380000601
V2_F_seed392006,tx,1,200,1.2216034081517433,3.690370110902205,2.0964129824324007,1.561315087811158
V2_F_seed392006,dom,1,200,0.640011899933523,1.2238815744558806,0.8368203478510163,0.7282889636542985
V2_F_seed392006,adv,1,200,2.677562966638682,2.6798842901162354,2.671535131691837,2.672864781315751
V2_F_seed392006,orth,1,200,0.005280338139843424,0.0015202568800970397,0.0038521967251071093,0.0045596350762478815
V2_F_seed392006,cons,17,184,0.2675794028505987,0.2929860800697156,0.3209091073849431,0.2891735228392195
V2_F_seed392006,group_ce,1,200,2.5215613866338926,5.637004959617157,3.739667010884516,2.9971590446291962
V2_F_seed392006,fishr,1,200,0.0019388609809019336,0.005940568408557792,0.003586663904883733,0.00274006848595032
V2_F_seed392006,proto,1,200,0.20063282944718186,0.3267564458791306,0.25774283463261327,0.22196572286133864
V2_F_seed392006,open_world_feat,12,189,0.0692001505165684,0.08586756321362184,0.09646929731639493,0.08080268993148303
V2_F_seed392006,zid_compact,8,193,1.502866971249483,1.2780961049583508,1.6120791725274706,1.5504020524442022
V2_F_seed392006,proxy_unknown,45,156,5.965083073596565,2.2076109521989826,6.880101444722176,6.250713923373653
V2_F_seed392006,soft_unknown_mixup,25,176,2.167221434262334,1.503676775370387,2.4636562846097148,2.2721657659500054
V2_F_seed392006,source_episode,20,181,0.05980918830146595,0.06022947152065572,0.08793017279622065,0.07182527493139723
V2_F_seed392006,sat_cls,80,121,2.9804113178837057,0.0,4.919052821533734,3.64006299857843
V2_F_seed392007,tx,1,200,1.6005161915506636,3.988199180001222,2.252698134557874,1.6219963945296345
V2_F_seed392007,dom,1,200,0.6892821077181368,1.229710698874537,0.8280202406389611,0.7133288440134365
V2_F_seed392007,adv,1,200,2.676329875478939,2.675299713883219,2.676337950131377,2.6763421103836147
V2_F_seed392007,orth,1,200,0.005253585357199974,0.0014617049993823216,0.0036859423955419375,0.004355495576186004
V2_F_seed392007,cons,17,184,0.2934800137062462,0.29916355038483733,0.32084598227971645,0.29076383580879983
V2_F_seed392007,group_ce,1,200,3.0354540354135087,5.98817000920937,3.810542870254791,3.0036961940456584
V2_F_seed392007,fishr,1,200,0.0029113510753056605,0.006350759674572847,0.003637139464887691,0.0027430938956989233
V2_F_seed392007,proto,1,200,0.2224698954698991,0.3411045057948816,0.2712751288040012,0.22724239230590382
V2_F_seed392007,open_world_feat,12,189,0.08669946205859282,0.09417467143577149,0.1005394882639917,0.08228178581239183
V2_F_seed392007,zid_compact,8,193,1.5732373291132402,1.2950428830504463,1.6208685131824794,1.5584250258287258
V2_F_seed392007,proxy_unknown,45,156,6.21912956237793,2.320335388256733,7.172780793492629,6.327195214947181
V2_F_seed392007,soft_unknown_mixup,25,176,2.2367478779384067,1.5544110519252863,2.5259899225841767,2.306176593387092
V2_F_seed392007,source_episode,20,181,0.07944893259174969,0.060889713884222055,0.0861032890370574,0.07429251709746593
V2_F_seed392007,sat_cls,80,121,3.3799234190765692,0.0,5.388616372795761,3.8938992074210166
V2_STRONG_SOURCE_LR_LOW_seed392005,tx,1,200,2.061841393611869,5.15211499936819,2.8795110510200823,2.2291501337906707
V2_STRONG_SOURCE_LR_LOW_seed392005,dom,1,200,0.8364670276641846,1.5323111086629584,1.0247823866714043,0.8761458989743242
V2_STRONG_SOURCE_LR_LOW_seed392005,adv,1,200,2.673523980744031,2.6783821981903566,2.6577410281968623,2.6681641496652766
V2_STRONG_SOURCE_LR_LOW_seed392005,orth,1,200,0.0023365857294043147,0.000702827673557875,0.0013678830702036529,0.0020007914652460414
V2_STRONG_SOURCE_LR_LOW_seed392005,cons,17,184,0.3320442714861461,0.3403143516131317,0.367356022037998,0.33894250481973237
V2_STRONG_SOURCE_LR_LOW_seed392005,group_ce,1,200,3.691078283348862,7.288533870824638,4.698755479445692,3.9255348855656718
V2_STRONG_SOURCE_LR_LOW_seed392005,fishr,1,200,0.0035465565148969087,0.008691147104645731,0.004946864852869027,0.003932245828049412
