bytes_per_event,candidate_set_shell_veto_count,candidate_set_shell_veto_rate,collab_count,defer_rate,known_coverage,latency_ms_p95,meets_old_goal,meets_seen_new_goal,meets_unknown_goal,min_old_class_acc,min_seen_new_class_acc,old_acc,request_more_rate,rescue_unknown_veto_count,rescue_unknown_veto_rate,rescue_unknown_veto_seen_new_exemption_count,rescue_unknown_veto_seen_new_exemption_rate,seen_new_acc,seen_new_rescue_count,seen_new_rescue_rate,unknown_FAR,unknown_reject_rate,variant,profile,json_path
96.0,0,0.0,1,0.01818181818181818,0.746938775510204,1.7611233387505272,False,False,False,0.0,0.18571428571428572,0.48095238095238096,0.0,460,0.2987012987012987,772,0.5012987012987012,0.3875,772,0.5012987012987012,0.5714285714285714,0.39285714285714285,STAGE2C_NORM_SEP,AUDIT_FLOORLESS_X0P000R000,E:\type10-7\automation_reports\CV-SincNet\phase2_adv3b02_stage2c_seennew_exempt_floor_audit_20260707\remote_case\STAGE2C_NORM_SEP\AUDIT_FLOORLESS_X0P000R000\stage2c_qknn_AUDIT_FLOORLESS_X0P000R000_k10.json
96.0,0,0.0,1,0.01818181818181818,0.746938775510204,1.631092739763198,False,False,False,0.0,0.18571428571428572,0.48095238095238096,0.0,460,0.2987012987012987,772,0.5012987012987012,0.3875,772,0.5012987012987012,0.5714285714285714,0.39285714285714285,STAGE2C_NORM_SEP,AUDIT_SUPPORT1_X1P000R000,E:\type10-7\automation_reports\CV-SincNet\phase2_adv3b02_stage2c_seennew_exempt_floor_audit_20260707\remote_case\STAGE2C_NORM_SEP\AUDIT_SUPPORT1_X1P000R000\stage2c_qknn_AUDIT_SUPPORT1_X1P000R000_k10.json
96.0,0,0.0,1,0.01883116883116883,0.6979591836734694,1.6344277233538493,False,False,False,0.0,0.21428571428571427,0.430952380952381,0.0,532,0.34545454545454546,722,0.4688311688311688,0.3535714285714286,722,0.4688311688311688,0.5267857142857143,0.42857142857142855,STAGE2C_HEAD_SEP,AUDIT_FLOORLESS_X0P000R000,E:\type10-7\automation_reports\CV-SincNet\phase2_adv3b02_stage2c_seennew_exempt_floor_audit_20260707\remote_case\STAGE2C_HEAD_SEP\AUDIT_FLOORLESS_X0P000R000\stage2c_qknn_AUDIT_FLOORLESS_X0P000R000_k10.json
96.0,0,0.0,1,0.01883116883116883,0.6979591836734694,1.6698689523527954,False,False,False,0.0,0.21428571428571427,0.430952380952381,0.0,532,0.34545454545454546,722,0.4688311688311688,0.3535714285714286,722,0.4688311688311688,0.5267857142857143,0.42857142857142855,STAGE2C_HEAD_SEP,AUDIT_SUPPORT1_X1P000R000,E:\type10-7\automation_reports\CV-SincNet\phase2_adv3b02_stage2c_seennew_exempt_floor_audit_20260707\remote_case\STAGE2C_HEAD_SEP\AUDIT_SUPPORT1_X1P000R000\stage2c_qknn_AUDIT_SUPPORT1_X1P000R000_k10.json
