arm,method,gpu,epoch_latest,epochs_total,progress_pct,median_epoch_time_last10_s,train_eta,latest_val_clean_tx_acc_pct,latest_source_val_leo_mean_tx_acc_pct,latest_source_val_leo_floor_tx_acc_pct,latest_selection_hmean_pct,best_epoch,best_selection_hmean_pct,last10_val_clean_mean_pct,last10_source_val_leo_floor_mean_pct,latest_train_loss,latest_daot_total_loss,latest_daot_consensus_rate,latest_daot_teacher_effective_views,latest_daot_tangent_scale,peak_cuda_memory_mb,u_samples_per_s,fatal_pattern_count,max_skipped_nonfinite_loss,max_skipped_nonfinite_grad,test_eval_rows,final_checkpoint_present
A1,EMA单教师视图，无tangent,1,117,200,58.5,862.75026679039,2026-09-03T10:52:34.272144+08:00,98.27037037037037,87.48271604938272,85.71851851851852,91.56629634848531,113,91.77831125753902,98.23777777777778,85.64703703703704,90.0231870702795,0.7358743628940067,0.8653223536036037,1.999999973151061,0.712500000000003,2851.27880859375,113.94537786954189,0,0.0,0.03153153153153153,0,False
A2,三教师视图等权平均，无tangent（上界）,2,114,200,57.0,865.6755458116531,2026-09-03T11:39:54.096940+08:00,98.54074074074074,94.99382716049384,94.32592592592593,96.38727907152072,114,96.38727907152072,98.54444444444445,94.07148148148148,5.703391451019424,0.8335187338493966,0.9065315315315315,2.9272529821138122,0.6749999999999999,2856.65087890625,109.51985813970501,0,0.0,0.018018018018018018,0,False
A3,三教师视图不确定性加权可靠聚合，无tangent（上界）,3,102,200,51.0,872.2274769544601,2026-09-03T14:43:44.292742+08:00,98.46296296296296,94.32469135802468,93.4037037037037,95.86663049042401,101,96.12202989519355,98.51888888888888,93.31703703703704,5.414478024920902,0.8351555957987502,0.8982615427927928,2.59651221670546,0.525000000000002,2896.6611328125,92.23209750121636,0,0.0,0.018018018018018018,0,False
A4,A3+基础tangent,4,125,200,62.5,901.1620335578918,2026-09-03T09:45:33.152517+08:00,98.50740740740741,95.1827160493827,94.46296296296296,96.44280165544224,124,96.61193476349531,98.60962962962964,94.44740740740741,5.471926920048825,0.8759317161800625,0.9148015202702703,2.5991786310264655,0.8125,2982.3447265625,109.60876563881169,0,0.0,0.018018018018018018,0,False
A5,A3+共识门控高置信tangent,5,109,200,54.5,902.9539076089859,2026-09-03T13:48:34.805592+08:00,98.46666666666667,94.81604938271603,94.06666666666666,96.21638965835642,108,96.24096610553397,98.58962962962963,93.7562962962963,5.262475316588943,0.8602457540529268,0.9079743806306306,2.594554636929486,0.6124999999999988,3024.08349609375,106.11621296007861,0,0.0,0.02702702702702703,0,False
A6,A3+低支持选择性tangent,6,104,200,52.0,919.9016436338425,2026-09-03T15:30:56.557789+08:00,98.61111111111111,94.61728395061728,93.87407407407407,96.18430363942285,104,96.18430363942285,98.56,93.52814814814815,5.103738459380898,0.7535467413631646,0.9057221283783784,2.597080660295916,0.549999999999998,2988.4755859375,59.429803315924715,0,0.0,0.03153153153153153,0,False
A7,A3+tangent+fingerprint keep,7,111,200,55.5,928.3384462594986,2026-09-03T13:56:08.121717+08:00,98.64074074074074,94.81358024691359,94.22222222222223,96.38086703068555,110,96.43222886213019,98.58444444444444,93.98074074074074,5.562276137841715,0.7664720697982891,0.9058980855855856,2.5955018385036572,0.6375000000000006,3149.9775390625,65.4662584636306,0,0.0,0.03153153153153153,0,False
