fit,candidate,train_rx,head_seed,epoch,optimizer_steps,physical_visits_total,view_visits_total,ce_clean,ce_leo,keep_raw,metric_raw,loss,grad_norm_ce,grad_norm_keep,grad_norm_metric,grad_cos_ce_keep,grad_cos_ce_metric,grad_cos_keep_metric,validation_ce,metric_relative_change,a_max_change,epoch_seconds,keep_weighted,metric_weighted,stop_status
oof/C_angle/rx_3/head_fit_history.csv,C_angle,"1,4,6,8",392005,31,1085,156240,312480,0.02523765755551202,0.2477717936038971,0.0,0.0,0.1365047254732677,0.9963935613632202,0.0,0.0,,,,0.47964900732040405,0.0,0.0,0.3645819700323045,0.0,0.0,running_fixed_budget
oof/C_angle/rx_3/head_fit_history.csv,C_angle,"1,4,6,8",392005,32,1120,161280,322560,0.025697368436626025,0.2483409890106746,0.0,0.0,0.13701917997428348,1.2660105228424072,0.0,0.0,,,,0.48465779423713684,0.0,0.0,0.3620335143059492,0.0,0.0,running_fixed_budget
oof/C_angle/rx_3/head_fit_history.csv,C_angle,"1,4,6,8",392005,33,1155,166320,332640,0.025450857875070402,0.2473710319825581,0.0,0.0,0.13641094458954675,1.006268858909607,0.0,0.0,,,,0.47695091366767883,0.0,0.0,0.35860264394432306,0.0,0.0,running_fixed_budget
oof/C_angle/rx_3/head_fit_history.csv,C_angle,"1,4,6,8",392005,34,1190,171360,342720,0.026034097746014596,0.244947920526777,0.0,0.0,0.13549100884369442,0.8716335296630859,0.0,0.0,,,,0.48338866233825684,0.0,0.0,0.36031461507081985,0.0,0.0,running_fixed_budget
oof/C_angle/rx_3/head_fit_history.csv,C_angle,"1,4,6,8",392005,35,1225,176400,352800,0.025549675790326937,0.24651077943188804,0.0,0.0,0.136030227797372,1.056196928024292,0.0,0.0,,,,0.4734970033168793,0.0,0.0,0.36361044831573963,0.0,0.0,running_fixed_budget
oof/C_angle/rx_3/head_fit_history.csv,C_angle,"1,4,6,8",392005,36,1260,181440,362880,0.025973174468215024,0.2471916811806815,0.0,0.0,0.1365824282169342,0.6685084104537964,0.0,0.0,,,,0.47677284479141235,0.0,0.0,0.35984967602416873,0.0,0.0,running_fixed_budget
oof/C_angle/rx_3/head_fit_history.csv,C_angle,"1,4,6,8",392005,37,1295,186480,372960,0.02560988936706313,0.2469655045441219,0.0,0.0,0.1362876960209438,0.6972373127937317,0.0,0.0,,,,0.47952800989151,0.0,0.0,0.3817698019556701,0.0,0.0,running_fixed_budget
oof/C_angle/rx_3/head_fit_history.csv,C_angle,"1,4,6,8",392005,38,1330,191520,383040,0.02469005672527211,0.24647471393857684,0.0,0.0,0.13558238510574613,1.0182101726531982,0.0,0.0,,,,0.4899311065673828,0.0,0.0,0.41080821491777897,0.0,0.0,running_fixed_budget
oof/C_angle/rx_3/head_fit_history.csv,C_angle,"1,4,6,8",392005,39,1365,196560,393120,0.025666092296264,0.24486847732748304,0.0,0.0,0.13526728387389864,0.6587100625038147,0.0,0.0,,,,0.48224955797195435,0.0,0.0,0.344851846806705,0.0,0.0,running_fixed_budget
oof/C_angle/rx_3/head_fit_history.csv,C_angle,"1,4,6,8",392005,40,1400,201600,403200,0.025237310784203666,0.24723038928849356,0.0,0.0,0.1362338519522122,0.7958176136016846,0.0,0.0,,,,0.4755433201789856,0.0,0.0,0.34398742765188217,0.0,0.0,running_fixed_budget
oof/C_angle/rx_3/head_fit_history.csv,C_angle,"1,4,6,8",392005,41,1435,206640,413280,0.025398413224944048,0.24587015977927618,0.0,0.0,0.1356342864888055,0.7949827313423157,0.0,0.0,,,,0.4840462803840637,0.0,0.0,0.36398287070915103,0.0,0.0,running_fixed_budget
oof/C_angle/rx_3/head_fit_history.csv,C_angle,"1,4,6,8",392005,42,1470,211680,423360,0.024904559126922063,0.2450717453445707,0.0,0.0,0.13498815042631968,0.6320671439170837,0.0,0.0,,,,0.4814787805080414,0.0,0.0,0.3635877757333219,0.0,0.0,running_fixed_budget
oof/C_angle/rx_3/head_fit_history.csv,C_angle,"1,4,6,8",392005,43,1505,216720,433440,0.025481725949794053,0.24458157420158386,0.0,0.0,0.13503164819308688,1.390228271484375,0.0,0.0,,,,0.48270952701568604,0.0,0.0,0.36624018382281065,0.0,0.0,running_fixed_budget
oof/C_angle/rx_3/head_fit_history.csv,C_angle,"1,4,6,8",392005,44,1540,221760,443520,0.02525442125541823,0.24509506566183908,0.0,0.0,0.13517474446977887,0.7949075698852539,0.0,0.0,,,,0.47664520144462585,0.0,0.0,0.383554570376873,0.0,0.0,running_fixed_budget
oof/C_angle/rx_3/head_fit_history.csv,C_angle,"1,4,6,8",392005,45,1575,226800,453600,0.02554618235943573,0.24478677681514194,0.0,0.0,0.13516647996647016,0.6017583012580872,0.0,0.0,,,,0.4753735661506653,0.0,0.0,0.3636755598708987,0.0,0.0,running_fixed_budget
oof/C_angle/rx_3/head_fit_history.csv,C_angle,"1,4,6,8",392005,46,1610,231840,463680,0.025446730399770395,0.24549346097878047,0.0,0.0,0.13547009655407496,0.886530876159668,0.0,0.0,,,,0.4815020263195038,0.0,0.0,0.42055314406752586,0.0,0.0,running_fixed_budget
oof/C_angle/rx_3/head_fit_history.csv,C_angle,"1,4,6,8",392005,47,1645,236880,473760,0.02543008489800351,0.2447263981614794,0.0,0.0,0.1350782409310341,0.6724034547805786,0.0,0.0,,,,0.480753093957901,0.0,0.0,0.3897659690119326,0.0,0.0,running_fixed_budget
oof/C_angle/rx_3/head_fit_history.csv,C_angle,"1,4,6,8",392005,48,1680,241920,483840,0.025054874031671455,0.24511869634900774,0.0,0.0,0.13508678610835756,0.748193085193634,0.0,0.0,,,,0.483512282371521,0.0,0.0,0.36396145820617676,0.0,0.0,running_fixed_budget
oof/C_angle/rx_3/head_fit_history.csv,C_angle,"1,4,6,8",392005,49,1715,246960,493920,0.025620368269405194,0.24430364796093532,0.0,0.0,0.1349620093192373,0.57520592212677,0.0,0.0,,,,0.48484116792678833,0.0,0.0,0.36504162289202213,0.0,0.0,running_fixed_budget
oof/C_angle/rx_3/head_fit_history.csv,C_angle,"1,4,6,8",392005,50,1750,252000,504000,0.025378655296351228,0.24520684693540845,0.0,0.0,0.1352927497455052,0.7992517352104187,0.0,0.0,,,,0.48790982365608215,0.0,0.0,0.36314231203868985,0.0,0.0,running_fixed_budget
oof/C_angle/rx_3/head_fit_history.csv,C_angle,"1,4,6,8",392005,51,1785,257040,514080,0.025388436897524767,0.24420155286788942,0.0,0.0,0.13479499433721814,1.1096683740615845,0.0,0.0,,,,0.4845278859138489,0.0,0.0,0.3638844438828528,0.0,0.0,running_fixed_budget
oof/C_angle/rx_3/head_fit_history.csv,C_angle,"1,4,6,8",392005,52,1820,262080,524160,0.025654178831194127,0.24455423951148986,0.0,0.0,0.13510421067476272,1.0964316129684448,0.0,0.0,,,,0.4796730875968933,0.0,0.0,0.3633149629458785,0.0,0.0,running_fixed_budget
oof/C_angle/rx_3/head_fit_history.csv,C_angle,"1,4,6,8",392005,53,1855,267120,534240,0.02481179975106248,0.24520333111286163,0.0,0.0,0.13500756791659763,0.8561855554580688,0.0,0.0,,,,0.48189085721969604,0.0,0.0,0.36293036909773946,0.0,0.0,running_fixed_budget
oof/C_angle/rx_3/head_fit_history.csv,C_angle,"1,4,6,8",392005,54,1890,272160,544320,0.025617922523191998,0.2440775398697172,0.0,0.0,0.13484773018530438,0.8247238993644714,0.0,0.0,,,,0.48797357082366943,0.0,0.0,0.4220472751185298,0.0,0.0,running_fixed_budget
oof/C_angle/rx_3/head_fit_history.csv,C_angle,"1,4,6,8",392005,55,1925,277200,554400,0.024807426639433416,0.2448893082993371,0.0,0.0,0.13484836987086704,0.5397163033485413,0.0,0.0,,,,0.47706568241119385,0.0,0.0,0.36464060191065073,0.0,0.0,running_fixed_budget
oof/C_angle/rx_3/head_fit_history.csv,C_angle,"1,4,6,8",392005,56,1960,282240,564480,0.024903788291183965,0.24558500817843845,0.0,0.0,0.1352443997349058,0.9747418165206909,0.0,0.0,,,,0.4803120493888855,0.0,0.0,0.36504183197394013,0.0,0.0,running_fixed_budget
oof/C_angle/rx_3/head_fit_history.csv,C_angle,"1,4,6,8",392005,57,1995,287280,574560,0.02577988833987287,0.24355563010488238,0.0,0.0,0.13466775949512208,0.874713122844696,0.0,0.0,,,,0.4864811599254608,0.0,0.0,0.36341073317453265,0.0,0.0,running_fixed_budget
oof/C_angle/rx_3/head_fit_history.csv,C_angle,"1,4,6,8",392005,58,2030,292320,584640,0.02551154302033995,0.24398912702287948,0.0,0.0,0.13475033385413035,0.825133204460144,0.0,0.0,,,,0.4797046184539795,0.0,0.0,0.3856684109196067,0.0,0.0,running_fixed_budget
oof/C_angle/rx_3/head_fit_history.csv,C_angle,"1,4,6,8",392005,59,2065,297360,594720,0.024781388456800155,0.2435652175119945,0.0,0.0,0.13417330256530216,0.6680628657341003,0.0,0.0,,,,0.4847427010536194,0.0,0.0,0.3631831328384578,0.0,0.0,running_fixed_budget
oof/C_angle/rx_3/head_fit_history.csv,C_angle,"1,4,6,8",392005,60,2100,302400,604800,0.02563940788220082,0.2429962809596743,0.0,0.0,0.1343178431902613,0.9088433384895325,0.0,0.0,,,,0.4861207604408264,0.0,0.0,0.36393599584698677,0.0,0.0,running_fixed_budget
oof/C_angle/rx_3/head_fit_history.csv,C_angle,"1,4,6,8",392005,61,2135,307440,614880,0.025065739772149494,0.24477712554591044,0.0,0.0,0.13492143345730645,0.9033873081207275,0.0,0.0,,,,0.48049595952033997,0.0,0.0,0.3643902097828686,0.0,0.0,running_fixed_budget
oof/C_angle/rx_3/head_fit_history.csv,C_angle,"1,4,6,8",392005,62,2170,312480,624960,0.025192985856639486,0.24479014192308698,0.0,0.0,0.13499156215361185,0.5864974856376648,0.0,0.0,,,,0.4823622703552246,0.0,0.0,0.3633152488619089,0.0,0.0,running_fixed_budget
oof/C_angle/rx_3/head_fit_history.csv,C_angle,"1,4,6,8",392005,63,2205,317520,635040,0.02521548442808645,0.24362266659736634,0.0,0.0,0.13441907593182156,0.7372544407844543,0.0,0.0,,,,0.48373234272003174,0.0,0.0,0.3630951698869467,0.0,0.0,running_fixed_budget
oof/C_angle/rx_3/head_fit_history.csv,C_angle,"1,4,6,8",392005,64,2240,322560,645120,0.02477370954251715,0.2434557999883379,0.0,0.0,0.13411475590297153,0.831091582775116,0.0,0.0,,,,0.48588699102401733,0.0,0.0,0.42301861802116036,0.0,0.0,running_fixed_budget
oof/C_angle/rx_3/head_fit_history.csv,C_angle,"1,4,6,8",392005,65,2275,327600,655200,0.025193551262574537,0.24423467474324362,0.0,0.0,0.13471411211150033,0.6703780889511108,0.0,0.0,,,,0.4791730046272278,0.0,0.0,0.36495428113266826,0.0,0.0,running_fixed_budget
oof/C_angle/rx_3/head_fit_history.csv,C_angle,"1,4,6,8",392005,66,2310,332640,665280,0.025190003482358798,0.2418928278344018,0.0,0.0,0.13354141690901347,0.5382223725318909,0.0,0.0,,,,0.4888124465942383,0.0,0.0,0.36457240860909224,0.0,0.0,running_fixed_budget
oof/C_angle/rx_3/head_fit_history.csv,C_angle,"1,4,6,8",392005,67,2345,337680,675360,0.024862081477684633,0.24374843793255943,0.0,0.0,0.13430525979825428,0.6289619207382202,0.0,0.0,,,,0.4879413843154907,0.0,0.0,0.36426563188433647,0.0,0.0,running_fixed_budget
oof/C_angle/rx_3/head_fit_history.csv,C_angle,"1,4,6,8",392005,68,2380,342720,685440,0.025797521542491656,0.2460867830685207,0.0,0.0,0.13594215192965098,0.7358797192573547,0.0,0.0,,,,0.48249584436416626,0.0,0.0,0.36410333728417754,0.0,0.0,running_fixed_budget
oof/C_angle/rx_3/head_fit_history.csv,C_angle,"1,4,6,8",392005,69,2415,347760,695520,0.024941716210118363,0.24401889145374298,0.0,0.0,0.13448030437741962,0.7988032102584839,0.0,0.0,,,,0.48063498735427856,0.0,0.0,0.3853067411109805,0.0,0.0,running_fixed_budget
oof/C_angle/rx_3/head_fit_history.csv,C_angle,"1,4,6,8",392005,70,2450,352800,705600,0.024784675187298228,0.24199212874685014,0.0,0.0,0.1333884026323046,0.8358378410339355,0.0,0.0,,,,0.48542746901512146,0.0,0.0,0.36393285263329744,0.0,0.0,running_fixed_budget
oof/C_angle/rx_3/head_fit_history.csv,C_angle,"1,4,6,8",392005,71,2485,357840,715680,0.02499365286369409,0.24316160295690809,0.0,0.0,0.13407762795686723,0.552825927734375,0.0,0.0,,,,0.48646295070648193,0.0,0.0,0.3653346630744636,0.0,0.0,running_fixed_budget
oof/C_angle/rx_3/head_fit_history.csv,C_angle,"1,4,6,8",392005,72,2520,362880,725760,0.02503912906561579,0.24350547194480895,0.0,0.0,0.13427229928118842,1.2861610651016235,0.0,0.0,,,,0.482374370098114,0.0,0.0,0.3641510810703039,0.0,0.0,running_fixed_budget
oof/C_angle/rx_3/head_fit_history.csv,C_angle,"1,4,6,8",392005,73,2555,367920,735840,0.02544385829408254,0.2433673850127629,0.0,0.0,0.13440562337636947,0.6761630177497864,0.0,0.0,,,,0.4811204671859741,0.0,0.0,0.3636514637619257,0.0,0.0,running_fixed_budget
oof/C_angle/rx_3/head_fit_history.csv,C_angle,"1,4,6,8",392005,74,2590,372960,745920,0.02555198770548616,0.24403824508190156,0.0,0.0,0.13479511822972978,0.6907945275306702,0.0,0.0,,,,0.48491477966308594,0.0,0.0,0.4215476498939097,0.0,0.0,running_fixed_budget
oof/C_angle/rx_3/head_fit_history.csv,C_angle,"1,4,6,8",392005,75,2625,378000,756000,0.025085198333753007,0.24263554470879692,0.0,0.0,0.1338603715811457,0.6605303883552551,0.0,0.0,,,,0.48482125997543335,0.0,0.0,0.3634256748482585,0.0,0.0,running_fixed_budget
oof/C_angle/rx_3/head_fit_history.csv,C_angle,"1,4,6,8",392005,76,2660,383040,766080,0.024939325026103427,0.24251743980816431,0.0,0.0,0.13372838199138642,0.8102189898490906,0.0,0.0,,,,0.48252856731414795,0.0,0.0,0.3636690196581185,0.0,0.0,running_fixed_budget
oof/C_angle/rx_3/head_fit_history.csv,C_angle,"1,4,6,8",392005,77,2695,388080,776160,0.024976314843765328,0.24284859555108207,0.0,0.0,0.13391245624848774,0.832352340221405,0.0,0.0,,,,0.4815186858177185,0.0,0.0,0.36329934000968933,0.0,0.0,running_fixed_budget
oof/C_angle/rx_3/head_fit_history.csv,C_angle,"1,4,6,8",392005,78,2730,393120,786240,0.025578314904123545,0.24251590413706645,0.0,0.0,0.13404710910149983,0.8555105924606323,0.0,0.0,,,,0.49636656045913696,0.0,0.0,0.3651009169407189,0.0,0.0,running_fixed_budget
oof/C_angle/rx_3/head_fit_history.csv,C_angle,"1,4,6,8",392005,79,2765,398160,796320,0.02486671815360231,0.24324656341757092,0.0,0.0,0.13405664094856806,0.6132471561431885,0.0,0.0,,,,0.48903971910476685,0.0,0.0,0.3650860618799925,0.0,0.0,running_fixed_budget
oof/C_angle/rx_3/head_fit_history.csv,C_angle,"1,4,6,8",392005,80,2800,403200,806400,0.025114219263195993,0.2436422701392855,0.0,0.0,0.13437824653727667,0.8910354971885681,0.0,0.0,,,,0.48430460691452026,0.0,0.0,0.3637182400561869,0.0,0.0,budget_exhausted
oof/C_angle/all_source/head_fit_history.csv,C_angle,"1,3,4,6,8",392005,1,35,6300,12600,0.07714604196227377,0.7459782319409507,0.0,0.0,0.41156213666711533,4.508729934692383,0.0,0.0,,,,,0.0,0.0,0.41235674591735005,0.0,0.0,running_fixed_budget
oof/C_angle/all_source/head_fit_history.csv,C_angle,"1,3,4,6,8",392005,2,70,12600,25200,0.047493080156190054,0.38701436945370266,0.0,0.0,0.21725372586931502,1.3654526472091675,0.0,0.0,,,,,0.0,0.0,0.46919318614527583,0.0,0.0,running_fixed_budget
oof/C_angle/all_source/head_fit_history.csv,C_angle,"1,3,4,6,8",392005,3,105,18900,37800,0.043041683520589555,0.3683717957564763,0.0,0.0,0.20570673942565917,0.8134055137634277,0.0,0.0,,,,,0.0,0.0,0.4105287818238139,0.0,0.0,running_fixed_budget
oof/C_angle/all_source/head_fit_history.csv,C_angle,"1,3,4,6,8",392005,4,140,25200,50400,0.04137018654229385,0.3590144225529262,0.0,0.0,0.20019230587141854,1.1707687377929688,0.0,0.0,,,,,0.0,0.0,0.4108590972609818,0.0,0.0,running_fixed_budget
oof/C_angle/all_source/head_fit_history.csv,C_angle,"1,3,4,6,8",392005,5,175,31500,63000,0.040150118193456104,0.3520782496247973,0.0,0.0,0.19611418332372393,0.7007909417152405,0.0,0.0,,,,,0.0,0.0,0.40926655707880855,0.0,0.0,running_fixed_budget
oof/C_angle/all_source/head_fit_history.csv,C_angle,"1,3,4,6,8",392005,6,210,37800,75600,0.03937692791223526,0.34888559920447215,0.0,0.0,0.19413126409053802,1.0851340293884277,0.0,0.0,,,,,0.0,0.0,0.4091975400224328,0.0,0.0,running_fixed_budget
oof/C_angle/all_source/head_fit_history.csv,C_angle,"1,3,4,6,8",392005,7,245,44100,88200,0.03894499194409166,0.3451435548918588,0.0,0.0,0.1920442759990692,0.916865348815918,0.0,0.0,,,,,0.0,0.0,0.4096807218156755,0.0,0.0,running_fixed_budget
oof/C_angle/all_source/head_fit_history.csv,C_angle,"1,3,4,6,8",392005,8,280,50400,100800,0.038553395122289655,0.3429243952035904,0.0,0.0,0.19073889425822665,0.9143131971359253,0.0,0.0,,,,,0.0,0.0,0.4102914249524474,0.0,0.0,running_fixed_budget
oof/C_angle/all_source/head_fit_history.csv,C_angle,"1,3,4,6,8",392005,9,315,56700,113400,0.038408091770751135,0.34303603768348695,0.0,0.0,0.19072206658976418,1.0259727239608765,0.0,0.0,,,,,0.0,0.0,0.40840941201895475,0.0,0.0,running_fixed_budget
oof/C_angle/all_source/head_fit_history.csv,C_angle,"1,3,4,6,8",392005,10,350,63000,126000,0.03776952994189092,0.337259270463671,0.0,0.0,0.18751439792769295,1.3072407245635986,0.0,0.0,,,,,0.0,0.0,0.4674201002344489,0.0,0.0,running_fixed_budget
oof/C_angle/all_source/head_fit_history.csv,C_angle,"1,3,4,6,8",392005,11,385,69300,138600,0.03729229372526918,0.33700056331498285,0.0,0.0,0.1871464320591518,1.0238970518112183,0.0,0.0,,,,,0.0,0.0,0.41035954002290964,0.0,0.0,running_fixed_budget
oof/C_angle/all_source/head_fit_history.csv,C_angle,"1,3,4,6,8",392005,12,420,75600,151200,0.037777583354285785,0.3372187686817987,0.0,0.0,0.18749817396913257,0.8975602388381958,0.0,0.0,,,,,0.0,0.0,0.4095496400259435,0.0,0.0,running_fixed_budget
