row,epoch,epoch_time_s,train_muse_time_train_batches_s,train_muse_time_base_validation_s,train_muse_time_heavy_source_validation_s,train_muse_time_other_s,train_time_periodic_target_seconds,train_daot_objective_computed,train_skipped_nonfinite_grad,train_skipped_nonfinite_loss,train_optimizer_step_applied
RESIDUAL_HIGH_LOWURBAN_50_50_s392005,5,94.35415983200073,79.81102633476257,5.446455478668213,8.800565481185913,0.2961125373840332,0.0,0.0,0.0,0.0,1.0
RESIDUAL_HIGH_LOWURBAN_50_50_s392005,6,94.40761923789978,79.57435584068298,5.4691386222839355,9.065624952316284,0.29849982261657715,0.0,0.0,0.0,0.0,1.0
RESIDUAL_HIGH_LOWURBAN_50_50_s392005,7,95.15596628189087,80.48379111289978,5.515533208847046,8.856892347335815,0.29974961280822754,0.0,0.0,0.0,0.0,1.0
RESIDUAL_HIGH_LOWURBAN_50_50_s392005,8,95.73842334747314,81.26935124397278,5.409314870834351,8.762226581573486,0.2975306510925293,0.0,0.0,0.0,0.0,1.0
RESIDUAL_HIGH_LOWURBAN_50_50_s392005,9,96.65713882446289,82.0549373626709,5.39760947227478,8.90393328666687,0.3006587028503418,0.0,0.0,0.0,0.0,1.0
RESIDUAL_HIGH_LOWURBAN_50_50_s392005,10,97.9508171081543,83.01246070861816,5.728401184082031,8.909016132354736,0.30093908309936523,0.0,0.0,0.0,0.0,1.0
RESIDUAL_HIGH_LOWURBAN_50_50_s392005,11,99.04718947410583,84.2743809223175,5.4138805866241455,9.051551103591919,0.3073768615722656,0.0,0.0,0.0,0.0,1.0
RESIDUAL_HIGH_LOWURBAN_50_50_s392005,12,115.59186816215515,100.8680682182312,5.435990571975708,8.986350059509277,0.30145931243896484,0.0,0.0,0.0045045045045045045,0.0,0.9954954954954955
RESIDUAL_HIGH_LOWURBAN_50_50_s392005,13,114.9667284488678,100.02651405334473,5.615706205368042,9.015743255615234,0.3087649345397949,0.0,0.0,0.0,0.0,1.0
RESIDUAL_HIGH_LOWURBAN_50_50_s392005,14,118.41845345497131,103.93653106689453,5.396945476531982,8.781272649765015,0.30370426177978516,0.0,0.0,0.0,0.0,1.0
RESIDUAL_HIGH_LOWURBAN_50_50_s392005,15,148.92039799690247,102.44466042518616,5.955934762954712,39.39788889884949,1.1219139099121094,0.0,0.0,0.0,0.0,1.0
RESIDUAL_HIGH_LOWURBAN_50_50_s392005,16,397.29175996780396,345.1797122955322,6.528587579727173,44.40577840805054,1.1776816844940186,0.0,0.0,0.0,0.0,1.0
RESIDUAL_HIGH_LOWURBAN_50_50_s392005,17,441.2638638019562,393.8253126144409,6.65645956993103,39.65392518043518,1.1281664371490479,0.0,0.0,0.0,0.0,1.0
RESIDUAL_HIGH_LOWURBAN_50_50_s392005,18,439.71282744407654,391.07585167884827,6.594677448272705,40.939321994781494,1.1029763221740723,0.0,0.0,0.0,0.0,1.0
RESIDUAL_HIGH_LOWURBAN_50_50_s392005,19,408.9787600040436,363.0007252693176,6.561963796615601,38.34151220321655,1.0745587348937988,0.0,0.0,0.0,0.0,1.0
RESIDUAL_HIGH_LOWURBAN_50_50_s392005,20,769.2896716594696,720.8103840351105,6.817887306213379,40.6142041683197,1.0471961498260498,0.0,0.0,0.0,0.0,1.0
RESIDUAL_HIGH_LOWURBAN_50_50_s392005,21,886.7520279884338,840.1455824375153,6.472436904907227,39.074854373931885,1.0591542720794678,0.0,1.0,0.013513513513513514,0.0,0.9864864864864865
RESIDUAL_HIGH_LOWURBAN_50_50_s392005,22,914.1539695262909,868.7725620269775,6.642571210861206,37.6834762096405,1.0553600788116455,0.0,1.0,0.009009009009009009,0.0,0.990990990990991
RESIDUAL_HIGH_LOWURBAN_50_50_s392005,23,351.20331597328186,336.83031153678894,5.276185512542725,8.797560930252075,0.2992579936981201,0.0,1.0,0.0,0.0,1.0
RESIDUAL_HIGH_LOWURBAN_50_50_s392005,24,272.51652693748474,258.19279432296753,5.20960545539856,8.813145399093628,0.3009817600250244,0.0,1.0,0.0,0.0,1.0
RESIDUAL_HIGH_LOWURBAN_50_50_s392005,25,274.8930308818817,260.386216878891,5.23123574256897,8.97210693359375,0.30347132682800293,0.0,1.0,0.0,0.0,1.0
RESIDUAL_HIGH_LOWURBAN_50_50_s392005,26,276.77753162384033,262.2605366706848,5.232166290283203,8.98076057434082,0.30406808853149414,0.0,1.0,0.0,0.0,1.0
RESIDUAL_HIGH_LOWURBAN_50_50_s392005,27,275.9820456504822,261.50275707244873,5.3110551834106445,8.864219188690186,0.3040142059326172,0.0,1.0,0.0,0.0,1.0
RESIDUAL_HIGH_LOWURBAN_75_25_s392005,1,100.92314767837524,86.21750545501709,5.753214120864868,8.677187204360962,0.2752408981323242,0.0,0.0,0.0045045045045045045,0.0,0.9954954954954955
RESIDUAL_HIGH_LOWURBAN_75_25_s392005,2,89.71119976043701,75.27592444419861,5.426194429397583,8.726989984512329,0.2820909023284912,0.0,0.0,0.0,0.0,1.0
RESIDUAL_HIGH_LOWURBAN_75_25_s392005,3,91.13831996917725,76.86318349838257,5.297790288925171,8.694636344909668,0.28270983695983887,0.0,0.0,0.013513513513513514,0.0,0.9864864864864865
RESIDUAL_HIGH_LOWURBAN_75_25_s392005,4,92.24172258377075,77.95629978179932,5.284083604812622,8.718680620193481,0.28265857696533203,0.0,0.0,0.0,0.0,1.0
RESIDUAL_HIGH_LOWURBAN_75_25_s392005,5,90.16349148750305,75.82090663909912,5.32046103477478,8.73982048034668,0.2823033332824707,0.0,0.0,0.0,0.0,1.0
RESIDUAL_HIGH_LOWURBAN_75_25_s392005,6,90.29670810699463,75.93687748908997,5.280186653137207,8.798588514328003,0.2810554504394531,0.0,0.0,0.0,0.0,1.0
RESIDUAL_HIGH_LOWURBAN_75_25_s392005,7,91.09876203536987,76.58964610099792,5.427928924560547,8.792756080627441,0.28843092918395996,0.0,0.0,0.0,0.0,1.0
RESIDUAL_HIGH_LOWURBAN_75_25_s392005,8,92.25488543510437,77.95726299285889,5.286786794662476,8.726309061050415,0.2845265865325928,0.0,0.0,0.0,0.0,1.0
RESIDUAL_HIGH_LOWURBAN_75_25_s392005,9,92.98449969291687,78.23121619224548,5.461659908294678,9.00784683227539,0.28377676010131836,0.0,0.0,0.0,0.0,1.0
RESIDUAL_HIGH_LOWURBAN_75_25_s392005,10,92.33586740493774,78.06567668914795,5.30684757232666,8.681248903274536,0.28209424018859863,0.0,0.0,0.0,0.0,1.0
RESIDUAL_HIGH_LOWURBAN_75_25_s392005,11,95.55100083351135,81.25967621803284,5.274171829223633,8.732754707336426,0.28439807891845703,0.0,0.0,0.0,0.0,1.0
RESIDUAL_HIGH_LOWURBAN_75_25_s392005,12,110.52887105941772,96.07993578910828,5.31136417388916,8.850160837173462,0.28741025924682617,0.0,0.0,0.0045045045045045045,0.0,0.9954954954954955
RESIDUAL_HIGH_LOWURBAN_75_25_s392005,13,109.43928599357605,95.05037379264832,5.379709959030151,8.721757650375366,0.2874445915222168,0.0,0.0,0.0,0.0,1.0
RESIDUAL_HIGH_LOWURBAN_75_25_s392005,14,109.40301632881165,95.09524774551392,5.286510229110718,8.732825994491577,0.28843235969543457,0.0,0.0,0.0,0.0,1.0
RESIDUAL_HIGH_LOWURBAN_75_25_s392005,15,109.11175727844238,94.81208300590515,5.281884670257568,8.730020761489868,0.2877688407897949,0.0,0.0,0.0,0.0,1.0
RESIDUAL_HIGH_LOWURBAN_75_25_s392005,16,205.35592198371887,156.1077015399933,6.581358909606934,41.60851240158081,1.0583491325378418,0.0,0.0,0.0,0.0,1.0
RESIDUAL_HIGH_LOWURBAN_75_25_s392005,17,428.58770632743835,382.76493787765503,6.684607267379761,38.078951358795166,1.0592098236083984,0.0,0.0,0.0,0.0,1.0
RESIDUAL_HIGH_LOWURBAN_75_25_s392005,18,422.0400712490082,375.9551646709442,6.758875370025635,38.25797128677368,1.0680599212646484,0.0,0.0,0.0,0.0,1.0
RESIDUAL_HIGH_LOWURBAN_75_25_s392005,19,429.26810598373413,380.72908544540405,6.75452995300293,40.716214418411255,1.0682761669158936,0.0,0.0,0.0,0.0,1.0
RESIDUAL_HIGH_LOWURBAN_75_25_s392005,20,744.2825791835785,699.0312676429749,6.735183477401733,37.504618406295776,1.011509656906128,0.0,0.0,0.0,0.0,1.0
RESIDUAL_HIGH_LOWURBAN_75_25_s392005,21,863.6768579483032,849.3474798202515,5.265606164932251,8.75921893119812,0.3045530319213867,0.0,1.0,0.009009009009009009,0.0,0.990990990990991
RESIDUAL_HIGH_LOWURBAN_75_25_s392005,22,269.0903208255768,254.87114191055298,5.205545663833618,8.71062684059143,0.3030064105987549,0.0,1.0,0.0,0.0,1.0
RESIDUAL_HIGH_LOWURBAN_75_25_s392005,23,268.0318250656128,253.76047921180725,5.224987268447876,8.74411654472351,0.3022420406341553,0.0,1.0,0.0045045045045045045,0.0,0.9954954954954955
RESIDUAL_HIGH_LOWURBAN_75_25_s392005,24,271.92031812667847,257.7283890247345,5.196340084075928,8.695276260375977,0.30031275749206543,0.0,1.0,0.0045045045045045045,0.0,0.9954954954954955
RESIDUAL_HIGH_LOWURBAN_75_25_s392005,25,933.3621723651886,875.7842087745667,6.97667670249939,49.50578427314758,1.0955026149749756,0.0,1.0,0.0045045045045045045,0.0,0.9954954954954955
RESIDUAL_HIGH_LOWURBAN_75_25_s392005,26,1041.4050002098083,990.9521238803864,6.603856086730957,43.30135440826416,0.5476658344268799,0.0,1.0,0.0,0.0,1.0
RESIDUAL_MID_LOWURBAN_25_75_s392005,1,101.45426821708679,86.73731136322021,5.800507068634033,8.6371009349823,0.27934885025024414,0.0,0.0,0.0045045045045045045,0.0,0.9954954954954955
RESIDUAL_MID_LOWURBAN_25_75_s392005,2,90.62838673591614,76.16129422187805,5.453368902206421,8.725721836090088,0.28800177574157715,0.0,0.0,0.0,0.0,1.0
RESIDUAL_MID_LOWURBAN_25_75_s392005,3,91.10996794700623,76.8295464515686,5.296619892120361,8.695544719696045,0.2882568836212158,0.0,0.0,0.013513513513513514,0.0,0.9864864864864865
RESIDUAL_MID_LOWURBAN_25_75_s392005,4,92.16305541992188,77.95541071891785,5.301400184631348,8.618607521057129,0.28763699531555176,0.0,0.0,0.0,0.0,1.0
RESIDUAL_MID_LOWURBAN_25_75_s392005,5,90.18739819526672,76.01682829856873,5.247568607330322,8.63448429107666,0.2885169982910156,0.0,0.0,0.0,0.0,1.0
RESIDUAL_MID_LOWURBAN_25_75_s392005,6,91.04790949821472,76.5012583732605,5.410267353057861,8.844402313232422,0.29198145866394043,0.0,0.0,0.0,0.0,1.0
RESIDUAL_MID_LOWURBAN_25_75_s392005,7,91.96013307571411,77.51117181777954,5.466770172119141,8.689916849136353,0.29227423667907715,0.0,0.0,0.0,0.0,1.0
RESIDUAL_MID_LOWURBAN_25_75_s392005,8,93.25410175323486,78.90137457847595,5.370673418045044,8.690923690795898,0.29113006591796875,0.0,0.0,0.0,0.0,1.0
RESIDUAL_MID_LOWURBAN_25_75_s392005,9,93.03878378868103,78.61753249168396,5.388880491256714,8.738834619522095,0.2935361862182617,0.0,0.0,0.0,0.0,1.0
RESIDUAL_MID_LOWURBAN_25_75_s392005,10,94.6165783405304,79.46809339523315,5.544009685516357,9.31200385093689,0.29247140884399414,0.0,0.0,0.0,0.0,1.0
RESIDUAL_MID_LOWURBAN_25_75_s392005,11,95.86718010902405,81.54564023017883,5.3650946617126465,8.664632558822632,0.2918126583099365,0.0,0.0,0.0,0.0,1.0
RESIDUAL_MID_LOWURBAN_25_75_s392005,12,110.74355268478394,96.41995620727539,5.284452676773071,8.746813297271729,0.2923305034637451,0.0,0.0,0.0045045045045045045,0.0,0.9954954954954955
RESIDUAL_MID_LOWURBAN_25_75_s392005,13,109.63529992103577,95.32671236991882,5.365335702896118,8.64980173110962,0.29345011711120605,0.0,0.0,0.0,0.0,1.0
RESIDUAL_MID_LOWURBAN_25_75_s392005,14,109.40505266189575,95.18998432159424,5.267981767654419,8.652401208877563,0.29468536376953125,0.0,0.0,0.0,0.0,1.0
RESIDUAL_MID_LOWURBAN_25_75_s392005,15,110.94768571853638,96.55006885528564,5.343409776687622,8.75570821762085,0.29849886894226074,0.0,0.0,0.0,0.0,1.0
RESIDUAL_MID_LOWURBAN_25_75_s392005,16,306.15664625167847,258.0898907184601,6.6793053150177,40.321308612823486,1.0661416053771973,0.0,0.0,0.0,0.0,1.0
RESIDUAL_MID_LOWURBAN_25_75_s392005,17,420.0209741592407,375.8707299232483,6.604219913482666,36.479496240615845,1.066528081893921,0.0,0.0,0.0,0.0,1.0
RESIDUAL_MID_LOWURBAN_25_75_s392005,18,420.7193510532379,372.7571473121643,6.597668409347534,40.275294065475464,1.0892412662506104,0.0,0.0,0.0,0.0,1.0
RESIDUAL_MID_LOWURBAN_25_75_s392005,19,416.7247714996338,381.05422711372375,5.513753175735474,29.08726668357849,1.0695245265960693,0.0,0.0,0.0,0.0,1.0
RESIDUAL_MID_LOWURBAN_25_75_s392005,20,806.8981511592865,752.861091375351,7.130072116851807,45.740012884140015,1.1669747829437256,0.0,0.0,0.0,0.0,1.0
RESIDUAL_MID_LOWURBAN_25_75_s392005,21,744.7027659416199,730.3063774108887,5.274673700332642,8.817016363143921,0.30469846725463867,0.0,1.0,0.0045045045045045045,0.0,0.9954954954954955
RESIDUAL_MID_LOWURBAN_25_75_s392005,22,276.7477958202362,262.58517932891846,5.230752229690552,8.62369418144226,0.3081700801849365,0.0,1.0,0.0,0.0,1.0
RESIDUAL_MID_LOWURBAN_25_75_s392005,23,278.09519362449646,263.9950633049011,5.21044921875,8.590899229049683,0.2987818717956543,0.0,1.0,0.0,0.0,1.0
RESIDUAL_MID_LOWURBAN_25_75_s392005,24,368.10472679138184,316.6818699836731,6.250352382659912,44.08270978927612,1.089794635772705,0.0,1.0,0.0,0.0,1.0
RESIDUAL_MID_LOWURBAN_25_75_s392005,25,1036.511734008789,982.8163819313049,6.605029582977295,45.93182349205017,1.158499002456665,0.0,1.0,0.0,0.0,1.0
RESIDUAL_MID_LOWURBAN_50_50_s392005,1,100.86923861503601,86.32537341117859,5.662485361099243,8.598927021026611,0.2824528217315674,0.0,0.0,0.0045045045045045045,0.0,0.9954954954954955
RESIDUAL_MID_LOWURBAN_50_50_s392005,2,90.00236463546753,75.7239670753479,5.422331094741821,8.567436933517456,0.28862953186035156,0.0,0.0,0.0,0.0,1.0
RESIDUAL_MID_LOWURBAN_50_50_s392005,3,91.46920371055603,77.31832265853882,5.261977910995483,8.598787546157837,0.2901155948638916,0.0,0.0,0.009009009009009009,0.0,0.990990990990991
RESIDUAL_MID_LOWURBAN_50_50_s392005,4,99.98624444007874,85.74516105651855,5.345427751541138,8.602525234222412,0.29313039779663086,0.0,0.0,0.0,0.0,1.0
RESIDUAL_MID_LOWURBAN_50_50_s392005,5,90.41559386253357,76.13773798942566,5.317614555358887,8.66685438156128,0.29338693618774414,0.0,0.0,0.0,0.0,1.0
RESIDUAL_MID_LOWURBAN_50_50_s392005,6,90.97988367080688,76.58831596374512,5.382936954498291,8.715558767318726,0.293071985244751,0.0,0.0,0.0,0.0,1.0
RESIDUAL_MID_LOWURBAN_50_50_s392005,7,91.31788301467896,77.06529951095581,5.334271669387817,8.626094818115234,0.2922170162200928,0.0,0.0,0.0,0.0,1.0
RESIDUAL_MID_LOWURBAN_50_50_s392005,8,92.52895498275757,78.24270582199097,5.354246377944946,8.636825323104858,0.2951774597167969,0.0,0.0,0.0045045045045045045,0.0,0.9954954954954955
RESIDUAL_MID_LOWURBAN_50_50_s392005,9,92.20940566062927,77.8415789604187,5.344733953475952,8.729453086853027,0.2936396598815918,0.0,0.0,0.0,0.0,1.0
RESIDUAL_MID_LOWURBAN_50_50_s392005,10,93.50726246833801,79.05545687675476,5.387786626815796,8.76786494255066,0.2961540222167969,0.0,0.0,0.0,0.0,1.0
RESIDUAL_MID_LOWURBAN_50_50_s392005,11,93.92501878738403,79.45199513435364,5.354962587356567,8.820560693740845,0.2975003719329834,0.0,0.0,0.0,0.0,1.0
RESIDUAL_MID_LOWURBAN_50_50_s392005,12,110.014897108078,95.71462035179138,5.344204664230347,8.65683388710022,0.2992382049560547,0.0,0.0,0.0,0.0,1.0
RESIDUAL_MID_LOWURBAN_50_50_s392005,13,109.54702591896057,95.29777073860168,5.320538520812988,8.631302833557129,0.29741382598876953,0.0,0.0,0.0,0.0,1.0
RESIDUAL_MID_LOWURBAN_50_50_s392005,14,110.77440595626831,95.93726944923401,5.490863800048828,9.052441835403442,0.29383087158203125,0.0,0.0,0.0045045045045045045,0.0,0.9954954954954955
RESIDUAL_MID_LOWURBAN_50_50_s392005,15,110.35557508468628,95.9985773563385,5.407554388046265,8.65105652809143,0.298386812210083,0.0,0.0,0.0,0.0,1.0
RESIDUAL_MID_LOWURBAN_50_50_s392005,16,306.0442006587982,260.4619789123535,6.8208701610565186,37.67136335372925,1.0899882316589355,0.0,0.0,0.0,0.0,1.0
RESIDUAL_MID_LOWURBAN_50_50_s392005,17,423.5393760204315,376.21362113952637,6.80642294883728,39.44412183761597,1.0752100944519043,0.0,0.0,0.0,0.0,1.0
RESIDUAL_MID_LOWURBAN_50_50_s392005,18,410.4731023311615,363.67105197906494,6.667170524597168,39.024478912353516,1.110400915145874,0.0,0.0,0.0,0.0,1.0
RESIDUAL_MID_LOWURBAN_50_50_s392005,19,431.8953835964203,385.9577639102936,5.515085458755493,39.32105374336243,1.101480484008789,0.0,0.0,0.0,0.0,1.0
RESIDUAL_MID_LOWURBAN_50_50_s392005,20,770.9712736606598,723.8349168300629,6.480929374694824,39.73968148231506,0.9157459735870361,0.0,0.0,0.0,0.0,1.0
RESIDUAL_MID_LOWURBAN_50_50_s392005,21,888.2828025817871,844.9715514183044,6.700310468673706,35.592509746551514,1.0184309482574463,0.0,1.0,0.0045045045045045045,0.0,0.9954954954954955
RESIDUAL_MID_LOWURBAN_50_50_s392005,22,910.8747839927673,862.0000743865967,6.567186594009399,41.728933811187744,0.5785892009735107,0.0,1.0,0.0,0.0,1.0
RESIDUAL_MID_LOWURBAN_50_50_s392005,23,500.62165212631226,486.25566816329956,5.225683212280273,8.836929559707642,0.3033711910247803,0.0,1.0,0.0,0.0,1.0
RESIDUAL_MID_LOWURBAN_50_50_s392005,24,273.23517894744873,258.8254725933075,5.239372491836548,8.868133068084717,0.3022007942199707,0.0,1.0,0.0,0.0,1.0
RESIDUAL_MID_LOWURBAN_50_50_s392005,25,273.8165006637573,259.42557287216187,5.2162024974823,8.871531009674072,0.3031942844390869,0.0,1.0,0.0,0.0,1.0
RESIDUAL_MID_LOWURBAN_50_50_s392005,26,273.48367714881897,259.08730936050415,5.233245372772217,8.85977053642273,0.30335187911987305,0.0,1.0,0.0045045045045045045,0.0,0.9954954954954955
RESIDUAL_MID_LOWURBAN_50_50_s392005,27,273.8760371208191,259.47926568984985,5.22313666343689,8.86884880065918,0.30478596687316895,0.0,1.0,0.0,0.0,1.0
RESIDUAL_MID_LOWURBAN_50_50_s392005,28,273.23984599113464,258.8596045970917,5.231258392333984,8.845109224319458,0.30387377738952637,0.0,1.0,0.0,0.0,1.0
RESIDUAL_MID_LOWURBAN_75_25_s392005,1,100.30861258506775,85.35976815223694,5.888391733169556,8.78490138053894,0.27555131912231445,0.0,0.0,0.0045045045045045045,0.0,0.9954954954954955
RESIDUAL_MID_LOWURBAN_75_25_s392005,2,89.7392966747284,75.45778560638428,5.35286021232605,8.650078773498535,0.27857208251953125,0.0,0.0,0.0,0.0,1.0
RESIDUAL_MID_LOWURBAN_75_25_s392005,3,91.98785996437073,77.47259974479675,5.3360583782196045,8.824991941452026,0.35420989990234375,0.0,0.0,0.013513513513513514,0.0,0.9864864864864865
RESIDUAL_MID_LOWURBAN_75_25_s392005,4,96.45447301864624,81.67136907577515,5.538484811782837,8.940861463546753,0.3037576675415039,0.0,0.0,0.0,0.0,1.0
RESIDUAL_MID_LOWURBAN_75_25_s392005,5,94.5622763633728,79.85621619224548,5.50293231010437,8.90230107307434,0.3008267879486084,0.0,0.0,0.0,0.0,1.0
RESIDUAL_MID_LOWURBAN_75_25_s392005,6,94.5011351108551,79.65861654281616,5.503282785415649,9.039858102798462,0.2993776798248291,0.0,0.0,0.0,0.0,1.0
RESIDUAL_MID_LOWURBAN_75_25_s392005,7,90.96166801452637,76.74728512763977,5.377156019210815,8.563240051269531,0.27398681640625,0.0,0.0,0.0,0.0,1.0
RESIDUAL_MID_LOWURBAN_75_25_s392005,8,92.39214491844177,77.83741736412048,5.4200427532196045,8.843900680541992,0.2907841205596924,0.0,0.0,0.0,0.0,1.0
RESIDUAL_MID_LOWURBAN_75_25_s392005,9,94.38528823852539,77.54412603378296,5.381881237030029,11.098857164382935,0.3604238033294678,0.0,0.0,0.0,0.0,1.0
RESIDUAL_MID_LOWURBAN_75_25_s392005,10,112.73751592636108,97.75886583328247,5.728882551193237,8.94778561592102,0.30198192596435547,0.0,0.0,0.0,0.0,1.0
RESIDUAL_MID_LOWURBAN_75_25_s392005,11,99.17994570732117,84.33896517753601,5.525041103363037,9.011146068572998,0.3047933578491211,0.0,0.0,0.0,0.0,1.0
