row,epoch,epoch_seconds,source_val_accuracy_percent,loss,daot_labeled,daot_unlabeled,native_daot_total
M00,132,76.38727636821568,97.67037037037038,6.992489892609266,,,
M00,133,76.5642997478135,97.88148148148149,6.497944948624592,,,
M00,134,73.60328610194847,96.11851851851851,7.522146263901068,,,
M00,135,76.17850629799068,98.04814814814816,6.546626159123012,,,
M00,136,77.66870383126661,97.41111111111111,6.955797594420764,,,
M00,137,74.6014649909921,97.82222222222222,6.724498524957774,,,
M00,138,77.79918203363195,97.76296296296296,7.501947636506995,,,
M00,139,76.24815382203087,98.1148148148148,6.942222789842255,,,
M00,140,76.38518806919456,97.9888888888889,6.5470870854903245,,,
M00,141,74.10790748195723,98.15925925925926,6.898474265118034,,,
M00,142,76.29651614883915,98.11111111111111,7.2365038151643715,,,
M00,143,75.86795560596511,98.03703703703704,7.028661864144461,,,
M00,144,73.6073857829906,97.96666666666667,6.476830818215195,,,
M00,145,77.21330143744126,97.04074074074074,6.688854655440973,,,
M00,146,76.66042192373425,97.94444444444444,7.313708616762745,,,
M00,147,77.17982100090012,97.89259259259259,7.291181856272172,,,
M00,148,74.57628650031984,98.06296296296296,6.502081004940734,,,
M00,149,76.40916387178004,98.24444444444444,6.598667796777219,,,
M00,150,76.67820782586932,98.15555555555555,6.5538440529181035,,,
M00,151,73.79735854826868,98.02962962962964,7.532495917106162,,,
M00,152,75.93317591678351,98.18518518518519,6.963802999379683,,,
M00,153,75.89150010421872,98.21481481481482,6.852055982667572,,,
M00,154,76.72248998703435,98.16666666666667,6.234128037277533,,,
M00,155,76.21988840401173,97.74444444444444,6.795059398728974,,,
M00,156,76.67176869977266,97.6888888888889,7.1280280862535745,,,
M00,157,75.92730567418039,97.63703703703703,6.7101293388678105,,,
M00,158,73.50304153282195,98.14074074074074,7.1239912169320245,,,
M00,159,76.00099044293165,98.1,6.649817330496652,,,
M00,160,76.18812117399648,98.21481481481482,6.691402907274207,,,
M00,161,73.87660644995049,98.21851851851852,6.655943797559154,,,
M00,162,75.7817124184221,98.15185185185186,6.53180084423143,,,
M00,163,76.61115763196722,97.82592592592593,6.396997967544867,,,
M00,164,75.98552310373634,97.56666666666666,6.57241922008748,,,
M00,165,73.49449180718511,98.20370370370371,6.694278561339086,,,
M00,166,75.91124695912004,98.05555555555556,7.487398293553566,,,
M00,167,76.47159080393612,98.21111111111111,6.153418677193778,,,
M00,168,76.61575714405626,98.17777777777778,6.563594000680106,,,
M00,169,73.24784518266097,98.1925925925926,6.906703355361004,,,
M00,170,75.08841823227704,98.0925925925926,6.537736333146388,,,
M00,171,75.87295158393681,97.88888888888889,6.633933549024621,,,
M00,172,76.45435031177476,97.86666666666667,6.51922606448738,,,
M00,173,74.64790420001373,98.1888888888889,6.200887801695843,,,
M00,174,76.73201822536066,98.22222222222223,6.5616805164181455,,,
M00,175,75.67075281962752,98.12222222222222,6.183998662598279,,,
M00,176,73.72594381030649,98.26666666666667,6.275288323966825,,,
M00,177,76.56720357900485,97.73333333333333,6.01376876052545,,,
M00,178,75.75009251199663,98.21111111111111,6.13373030935015,,,
M00,179,75.6869998080656,98.04814814814816,6.593946529894459,,,
M00,180,73.87920869188383,98.07037037037037,6.693957844559027,,,
M00,181,75.85912603000179,98.3037037037037,5.947582804426855,,,
M00,182,75.97115332167596,98.26666666666667,6.1871810348666445,,,
M00,183,76.28496579034254,98.20370370370371,6.372561610474879,,,
M00,184,73.55172847164795,97.93333333333332,5.837276303038305,,,
M00,185,76.67484398419037,98.15925925925926,6.23309959197531,,,
M00,186,75.79869871493429,98.1037037037037,6.0774140893196575,,,
M00,187,75.47145407320932,98.22592592592592,5.423537161885475,,,
M00,188,73.63298489199951,98.31111111111112,6.202169807589784,,,
M00,189,75.14140494866297,97.62592592592593,6.0940306040705465,,,
M00,190,75.53685025731102,98.07037037037037,6.357382078560031,,,
M00,191,74.11877248995006,97.95555555555555,6.010373485331633,,,
M00,192,75.79006372299045,98.22592592592592,6.570709783203748,,,
M00,193,76.17872689897195,98.2,5.807894113112469,,,
M00,194,76.09171068994328,98.2925925925926,6.418721150378792,,,
M00,195,73.19704431202263,97.94074074074074,6.203672832372237,,,
M00,196,75.64731678785756,98.28518518518518,6.136690587413554,,,
M00,197,74.68162363721058,98.34074074074074,5.89212120309168,,,
M00,198,75.0685737230815,97.9074074074074,5.593518004125478,,,
M00,199,73.63108021300286,97.5037037037037,5.48123590800227,,,
M00,200,75.99904163880274,97.50740740740741,6.6263066846497205,,,
M01,1,31.478781558107585,18.796296296296298,16.93752841560208,,,
M01,2,19.077834750991315,41.2962962962963,16.394183742756745,,,
M01,3,27.258873326703906,54.9962962962963,15.57857961070781,,,
M01,4,46.36008837027475,65.61111111111111,13.458233891701212,,,
M01,5,24.728380613960326,81.83333333333334,12.01856179140052,,,
M01,6,28.527143598068506,79.71851851851852,10.637652046826421,,,
M01,7,28.450809037778527,85.71111111111111,9.954620847896654,,,
M01,8,43.925876944791526,87.10740740740741,8.950299642523941,,,
M01,9,30.068884446285665,88.25555555555556,8.663232764419245,,,
M01,10,29.81443796074018,89.58148148148149,8.781423335172692,,,
M01,11,27.6662875614129,89.68888888888888,8.181269246704725,,,
M01,12,70.0869456906803,90.39259259259259,7.451708637938207,,,
M01,13,35.60625308426097,90.73333333333333,7.705454047845334,,,
M01,14,38.39985169097781,91.0037037037037,7.299918242863247,,,
M01,15,36.322437311057,91.15555555555555,8.992017093969851,,,
M01,16,32.567773586604744,92.38888888888889,8.295737860154132,,,
M01,17,35.65865259524435,92.26296296296296,7.824981679721755,,,
M01,18,35.778519947081804,92.82222222222222,7.555012829449712,,,
M01,19,33.98511090595275,93.74074074074073,8.080570726978536,,,
M01,20,66.59740560874343,93.60740740740741,7.352368442379698,,,
M01,21,44.14229305321351,93.68518518518518,7.671385575313957,,,
M01,22,45.18598622875288,94.52222222222221,7.589872569453959,,,
M01,23,43.21295090019703,94.5037037037037,7.374865721683113,,,
M01,24,45.41685576690361,94.72962962962963,7.794473526429157,,,
M01,25,86.70963220624253,94.0962962962963,6.061610971178327,,,
M01,26,45.30165971303359,94.62222222222222,6.491296194037613,,,
M01,27,47.271806257776916,94.5111111111111,6.6056444547614275,,,
M01,28,45.49621468689293,94.75925925925925,6.915463379451206,,,
M01,29,44.70809789095074,94.57037037037037,6.3262956774964625,,,
M01,30,48.57535657612607,94.17037037037036,6.1764867840981,,,
M01,31,46.766157493926585,94.86296296296295,5.421640610208317,,,
M01,32,48.08629975095391,95.21111111111111,7.313322310545007,,,
M01,33,48.16667270613834,95.27037037037037,6.204268844760194,,,
M01,34,45.04460159316659,95.36666666666666,6.52087833930035,,,
M01,35,73.24548686575145,95.61851851851851,7.198649878404578,,,
M01,36,44.80696789501235,94.56666666666666,7.028969803634955,,,
M01,37,47.70176158705726,95.51111111111112,5.9162547053123005,,,
M01,38,49.04475457407534,95.38518518518518,5.795753912049896,,,
M01,39,44.842846421990544,95.64814814814815,6.528961760657174,,,
M01,40,48.59798548882827,95.89259259259259,6.9570872832317745,,,
M01,41,61.45013899123296,95.60740740740741,5.379193461671168,,,
M01,42,48.20864574890584,96.17407407407408,5.553487266813006,,,
M01,43,48.13741363398731,95.3962962962963,6.339925678408876,,,
M01,44,44.01327796513215,95.86296296296297,5.896694562873062,,,
M01,45,91.57160809775814,95.06296296296296,5.431609849540555,,,
M01,46,47.88660482829437,95.7037037037037,6.175940411431449,,,
M01,47,50.33554552309215,96.58148148148148,5.636196087817757,,,
M01,48,51.41062278766185,96.02592592592593,6.241764545440674,,,
M01,49,47.88338395114988,96.37777777777778,5.6405251026153564,,,
M01,50,50.449441426899284,96.01111111111112,5.550351395898936,,,
M01,51,50.63047589594498,95.43333333333334,6.831077565952223,,,
M01,52,51.886041258927435,96.01851851851852,6.470912237556613,,,
M01,53,50.176208089105785,96.76666666666667,5.7000033514840265,,,
M01,54,47.04335093405098,96.39259259259259,5.691741072401708,,,
M01,55,93.02339479606599,96.97037037037038,6.281044668080855,,,
M01,56,52.14793785987422,96.45185185185186,5.657904294072365,,,
M01,57,51.71397896623239,96.46296296296296,5.773511361102669,,,
M01,58,48.43347727879882,95.86666666666666,5.203621202585649,,,
M01,59,52.325356896966696,96.45555555555556,6.326214683299162,,,
M01,60,52.24134364631027,96.02962962962962,6.2428494326922355,,,
M01,61,51.497449446003884,96.91481481481482,5.6347373505027925,,,
M01,62,52.17148864362389,96.42962962962963,4.8580672497652015,,,
M01,63,49.16873377608135,97.12592592592593,5.610830647604806,,,
M01,64,52.491393090225756,96.84444444444445,5.7657173409753915,,,
M01,65,93.18427468696609,96.41481481481482,6.88164015205539,,,
M01,66,53.15923411492258,96.35185185185186,5.795595529128094,,,
M01,67,51.7896708631888,97.26296296296296,6.870509872631151,,,
M01,68,51.03165439283475,96.17407407407408,4.449332271303449,,,
M01,69,52.23452970478684,97.3037037037037,5.633718495466272,,,
M01,70,52.311502647120506,97.05555555555556,5.461551466766669,,,
M01,71,50.96637913119048,94.16296296296296,6.539848502801389,,,
M01,72,52.29531068261713,97.17777777777778,5.996883280423223,,,
M01,73,48.13309802906588,96.6925925925926,5.354065043585641,,,
M01,74,52.52123599499464,96.47777777777777,5.669047404308708,,,
M01,75,72.48731145914644,97.15555555555555,5.645935676535782,,,
M01,76,52.2195967650041,96.81481481481482,6.046295492016539,,,
M01,77,52.19584274711087,97.11111111111111,5.895317505817024,,,
M01,78,51.348634138703346,97.22592592592592,4.999446362865214,,,
M01,79,52.28152299625799,97.2074074074074,5.687906221467621,,,
M01,80,93.08033812697977,97.13333333333334,9.31097343016644,,,
M01,81,51.410780970938504,97.23703703703703,9.60397041087248,,,
M01,82,47.55314164003357,97.17777777777778,9.418094080321643,,,
M01,83,51.65120988013223,97.47777777777777,9.299021137003995,,,
M01,84,51.65603284165263,97.32222222222222,9.790330964691785,,,
M01,85,51.65772169129923,97.02222222222223,9.206137939375274,,,
M01,86,51.660323387011886,96.37037037037037,9.084804836584597,,,
M01,87,48.44653323991224,97.37407407407407,7.751580724910814,,,
M01,88,51.56159001681954,97.55185185185185,9.024484381383779,,,
M01,89,52.29270400200039,97.59629629629629,9.627327996857312,,,
M01,90,56.04280809033662,97.67407407407407,9.680472568589813,,,
M01,91,90.47512401500717,97.29629629629629,10.085775278052505,,,
M01,92,51.876305530779064,97.70740740740742,9.601329200121821,,,
M01,93,52.11886676819995,97.02962962962964,9.241709125285245,,,
M01,94,52.42106152465567,97.54074074074074,9.15627807500411,,,
M01,95,52.43479544017464,97.72222222222223,9.005901618879669,,,
M01,96,51.1091700498946,97.80740740740741,8.854967010264494,,,
M01,97,48.003942164126784,97.55555555555556,9.1828662230044,,,
M01,98,52.3283634968102,97.72222222222223,9.467781884329659,,,
M01,99,51.35758071905002,97.74814814814815,10.337499998053726,,,
M01,100,51.2832178552635,97.2074074074074,8.031313477730265,,,
M01,101,88.78873341483995,97.6037037037037,8.704178012147242,,,
M01,102,49.97551988391206,97.77777777777777,9.049085743573247,,,
M01,103,51.234627624973655,97.45555555555555,10.13250546552697,,,
M01,104,51.354955985210836,97.31851851851852,8.35113777433123,,,
M01,105,51.70992899313569,97.7925925925926,9.050007615770612,,,
M01,106,50.529167777858675,97.4037037037037,9.410319036366989,,,
M01,107,48.47717514587566,97.21481481481482,8.568515806782003,,,
M01,108,51.85065037896857,97.6888888888889,8.733316149030413,,,
M01,109,52.42474415525794,97.48148148148148,8.494852445563492,,,
M01,110,52.78464263770729,97.71481481481482,8.702559938236158,,,
M01,111,88.33182756509632,96.65925925925926,8.59998725385082,,,
M01,112,51.14016997721046,98.0,8.624893577731385,,,
M01,113,52.07963119074702,97.77777777777777,8.365868451643964,,,
M01,114,51.89483384927735,97.82222222222222,8.13458707381268,,,
M01,115,51.542908711824566,97.7,7.905969970080317,,,
M01,116,52.290099191013724,97.56296296296296,9.28126758458663,,,
M01,117,47.89546591183171,96.81481481481482,8.078305439073212,,,
M01,118,50.99061748897657,97.84444444444445,7.880477691183285,,,
M01,119,52.11623072018847,97.22962962962963,7.9251137850235915,,,
M01,120,50.924145478755236,97.74074074074073,8.066162226151446,,,
M01,121,87.87121610715985,97.8962962962963,7.718044777305758,,,
M01,122,51.37171874381602,97.63703703703703,8.837120805467878,,,
M01,123,51.671493612229824,97.79629629629629,8.188632322817433,,,
M01,124,50.91090292902663,97.77777777777777,8.084603076078453,,,
M01,125,51.70403146604076,97.81851851851852,7.640687202920719,,,
M01,126,50.96637060306966,98.04814814814816,7.991111473161347,,,
M01,127,47.80869480781257,97.50740740740741,8.194456645420619,,,
M01,128,51.21696842694655,97.3962962962963,8.90513732481976,,,
M01,129,51.51754626631737,97.81111111111112,9.02556629570163,,,
M01,130,51.39956224896014,97.66296296296296,7.79671589209109,,,
M01,131,109.4296525795944,97.93703703703703,6.880014964512417,,,
M01,132,69.5522249522619,97.58518518518518,7.547074405514464,,,
M01,133,69.54237161995843,97.84074074074074,6.881222092375463,,,
M01,134,68.64005045685917,97.68518518518519,8.010762000570493,,,
M01,135,67.05636576609686,97.95555555555555,6.796331366714166,,,
M01,136,70.32220429321751,97.75555555555555,7.349151076102744,,,
M01,137,70.01596585800871,96.71481481481482,6.851828307521586,,,
M01,138,68.24353723274544,97.97777777777777,7.75503006759955,,,
M01,139,68.8841276941821,96.15555555555557,7.314192314537204,,,
M01,140,69.98099180683494,97.98518518518519,6.89842533578678,,,
M01,141,110.63155427202582,97.70370370370371,7.273634093148368,,,
M01,142,69.18896325817332,97.96666666666667,7.690660719968835,,,
M01,143,69.9416772518307,98.14444444444445,7.2311747414725165,,,
M01,144,68.94316128222272,97.95925925925926,6.738326306245765,,,
M01,145,67.6230692458339,98.04814814814816,6.853629637737663,,,
M01,146,70.34884797688574,97.87037037037038,7.339265074048724,,,
M01,147,70.16954870987684,97.77777777777777,7.854523454393659,,,
M01,148,69.12275531934574,97.44814814814815,6.922328433211969,,,
M01,149,67.72348597599193,98.04814814814816,7.030894678466174,,,
M01,150,69.33025142690167,98.17407407407407,6.820965903145926,,,
M01,151,110.79135704692453,97.9888888888889,8.138206306768923,,,
M01,152,67.02209280291572,98.1962962962963,7.523146045451262,,,
M01,153,68.9998766509816,97.95185185185186,7.064281886937667,,,
M01,154,69.3181471391581,98.17777777777778,6.495859807851363,,,
M01,155,70.20987224997953,98.06296296296296,7.220185620444162,,,
M01,156,68.03445339621976,98.14074074074074,7.3844676552986614,,,
M01,157,69.5700717465952,98.24814814814815,6.696157474907077,,,
M01,158,69.6325777634047,98.0037037037037,7.729233138415278,,,
M01,159,66.78021899284795,98.2,6.489185907402817,,,
M01,160,69.68347220588475,97.59629629629629,6.914537809333023,,,
M01,161,109.23725948529318,98.07407407407408,7.05864786615177,,,
M01,162,68.27056374773383,96.67407407407408,6.743789731239786,,,
M01,163,67.51749259419739,98.04814814814816,6.734467195004833,,,
M01,164,68.97415880300105,97.93333333333332,6.8100748986614,,,
M01,165,68.62182513577864,98.1037037037037,6.625239863687632,,,
M01,166,68.91595554491505,98.03703703703704,7.670487958557752,,,
M01,167,67.23712478810921,97.95185185185186,6.564864431108747,,,
M01,168,67.95014697499573,98.01111111111112,6.847500110159115,,,
M01,169,67.99917764402926,98.06666666666666,7.194853490712691,,,
M01,170,67.61665377905592,98.01111111111112,7.058822952971166,,,
M01,171,109.90906465984881,97.86666666666667,7.2038843193832705,,,
M01,172,68.86565658915788,97.92222222222222,6.67462969799431,,,
M01,173,69.25147952791303,98.25555555555555,6.708144776675166,,,
M01,174,65.6607576678507,98.21851851851852,6.445540788222332,,,
M01,175,68.25160240707919,98.10740740740741,6.2449919593577485,,,
M01,176,68.64389150217175,98.21111111111111,6.560229204138931,,,
M01,177,68.62207037676126,98.1,6.458818416206205,,,
M01,178,66.80210769828409,98.15925925925926,6.143503748640722,,,
M01,179,68.00091613270342,97.75185185185185,6.7693382088018925,,,
M01,180,68.96060508629307,98.21111111111111,7.212263068374322,,,
M01,181,107.48410857282579,98.15555555555555,6.033978048635989,,,
M01,182,68.60645111789927,98.27037037037037,6.338268966090922,,,
M01,183,69.16420351713896,98.04814814814816,6.9782088970651435,,,
M01,184,69.07662294898182,98.24814814814815,6.048076897251363,,,
M01,185,67.19149569701403,97.91111111111111,6.774810995374407,,,
M01,186,68.51788503816351,97.32222222222222,6.1284135701705,,,
M01,187,68.50025217467919,97.89259259259259,5.845439161573138,,,
M01,188,67.62313063116744,98.18148148148148,6.224991019891233,,,
M01,189,67.11080591892824,98.07037037037037,6.547235435369063,,,
M01,190,66.60524622816592,98.15185185185186,6.359926549755797,,,
M01,191,109.19984217500314,98.21481481481482,6.181845358439854,,,
M01,192,69.0631731459871,98.0,7.14054680357174,,,
M01,193,66.5984162078239,98.21481481481482,5.9633148495031865,,,
M01,194,69.1349654039368,98.16296296296296,6.68154872680197,,,
M01,195,68.18307076999918,98.16296296296296,6.48338194769256,,,
M01,196,68.56868233997375,98.15185185185186,6.308005021542919,,,
M01,197,65.5023362650536,98.3037037037037,6.283416675061596,,,
M01,198,68.58753034705296,98.28888888888889,5.8043438366481235,,,
M01,199,68.37971925130114,98.1037037037037,5.605363412779205,,,
M01,200,68.16426924895495,97.71481481481482,6.538410347335192,,,
M02,1,31.397737347055227,18.796296296296298,16.94920559318698,,,
M02,2,19.21811455488205,45.044444444444444,16.4051966764489,,,
M02,3,28.906576314009726,57.22222222222222,15.571627013537348,,,
M02,4,47.68939954601228,63.28518518518519,13.353983918014837,,,
M02,5,30.538711071945727,81.22592592592592,12.091789576472069,,,
M02,6,30.562443890143186,77.55185185185185,10.703136210538903,,,
M02,7,29.827129984740168,85.57777777777777,10.05567218819443,,,
M02,8,48.25788906030357,87.04814814814816,9.102926672721395,,,
M02,9,31.797867072746158,87.21111111111111,8.815308950385269,,,
M02,10,31.523492267355323,89.25925925925927,8.881393520199524,,,
M02,11,31.611125625669956,89.57777777777778,8.278863254858523,,,
M02,12,65.29544993396848,90.10000000000001,7.534389369341792,,,
M02,13,32.50149261299521,91.04074074074074,7.693170985397027,,,
M02,14,32.87361300596967,90.8962962962963,7.194852410530557,,,
M02,15,32.924631687346846,91.76296296296297,8.833438581349899,,,
M02,16,33.08359711570665,92.41851851851852,8.30613494405941,,,
M02,17,34.876796352211386,92.37777777777778,7.884311607905796,,,
M02,18,34.702956716995686,92.5111111111111,7.5195914531240655,,,
M02,19,36.897752839140594,93.77777777777779,8.150730376340904,,,
M02,20,67.61097781173885,94.1,7.303718766387628,,,
M02,21,44.86664969520643,94.15555555555557,7.733014194332823,,,
M02,22,45.720988808665425,94.4888888888889,7.562304890885645,,,
M02,23,47.05475186323747,94.5925925925926,7.344777710583745,,,
M02,24,48.294852358754724,94.15925925925926,7.8439763176197905,,,
M02,25,90.14203960308805,94.64814814814815,6.035972006466924,,,
M02,26,50.372547294944525,94.6,6.3623674256461005,,,
M02,27,48.81447372213006,94.78148148148148,6.653970158829981,,,
M02,28,46.57842631498352,94.84074074074074,7.272600572936389,,,
M02,29,46.668004867155105,94.2037037037037,6.227616441493132,,,
M02,30,46.75720216194168,95.03333333333333,6.038822816342724,,,
M02,31,46.93599742092192,95.07777777777778,5.383765171985237,,,
M02,32,46.947768134996295,94.81111111111112,7.358007319119512,,,
M02,33,47.004209546837956,95.49629629629631,6.112937966171576,,,
M02,34,46.65219334838912,95.34444444444445,6.6190703596387594,,,
