scenario,new_class_count,state,class_role,class_id,accuracy,nll,query_rows
leo_low_elev_weak,3,DA1_REG1,old,4,0.8,1.3590203521982107,20
leo_low_elev_weak,3,DA1_REG1,old,5,0.85,0.9416062284081812,20
leo_low_elev_weak,3,DA1_REG1,new,6,0.8,1.219181759113356,20
leo_low_elev_weak,3,DA1_REG1,new,7,0.85,1.0261708425473954,20
leo_low_elev_weak,3,DA1_REG1,new,8,0.85,1.283147521653237,20
leo_low_elev_weak,5,DA0_REG0,old,0,0.9,0.9118016267951836,20
leo_low_elev_weak,5,DA0_REG0,old,1,0.9,1.253745946230339,20
leo_low_elev_weak,5,DA0_REG0,old,2,0.95,0.8423013013274507,20
leo_low_elev_weak,5,DA0_REG0,old,3,0.9,0.8552670640891125,20
leo_low_elev_weak,5,DA0_REG0,old,4,0.9,0.9720520282240643,20
leo_low_elev_weak,5,DA0_REG0,old,5,0.9,0.6468478252732687,20
leo_low_elev_weak,5,DA1_REG0,old,0,0.95,0.7707205301588174,20
leo_low_elev_weak,5,DA1_REG0,old,1,0.8,1.228627437652321,20
leo_low_elev_weak,5,DA1_REG0,old,2,1.0,0.8608167857420937,20
leo_low_elev_weak,5,DA1_REG0,old,3,0.9,0.9122320201542486,20
leo_low_elev_weak,5,DA1_REG0,old,4,0.95,0.8780803176070087,20
leo_low_elev_weak,5,DA1_REG0,old,5,0.9,0.6505594648189404,20
leo_low_elev_weak,5,DA0_REG1,old,0,0.8,1.3049062446400541,20
leo_low_elev_weak,5,DA0_REG1,old,1,0.65,1.7203506242208182,20
leo_low_elev_weak,5,DA0_REG1,old,2,0.9,1.2525302604465596,20
leo_low_elev_weak,5,DA0_REG1,old,3,0.85,1.3165353139963025,20
leo_low_elev_weak,5,DA0_REG1,old,4,0.6,1.591822786522442,20
leo_low_elev_weak,5,DA0_REG1,old,5,0.85,1.0734966108959139,20
leo_low_elev_weak,5,DA0_REG1,new,10,0.6,1.7372374956261687,20
leo_low_elev_weak,5,DA0_REG1,new,6,0.8,1.4037988180235237,20
leo_low_elev_weak,5,DA0_REG1,new,7,0.8,1.201769097100793,20
leo_low_elev_weak,5,DA0_REG1,new,8,0.8,1.4601368388744427,20
leo_low_elev_weak,5,DA0_REG1,new,9,0.8,1.5975157348049591,20
leo_low_elev_weak,5,DA1_REG1,old,0,0.8,1.3056035693796384,20
leo_low_elev_weak,5,DA1_REG1,old,1,0.6,1.7198575962943838,20
leo_low_elev_weak,5,DA1_REG1,old,2,0.9,1.2507842145621058,20
leo_low_elev_weak,5,DA1_REG1,old,3,0.85,1.314765205439094,20
leo_low_elev_weak,5,DA1_REG1,old,4,0.6,1.5891685404258316,20
leo_low_elev_weak,5,DA1_REG1,old,5,0.85,1.069909943879436,20
leo_low_elev_weak,5,DA1_REG1,new,10,0.6,1.7368451186386138,20
leo_low_elev_weak,5,DA1_REG1,new,6,0.8,1.4036281775852861,20
leo_low_elev_weak,5,DA1_REG1,new,7,0.8,1.197216496658399,20
leo_low_elev_weak,5,DA1_REG1,new,8,0.8,1.4591617136596249,20
leo_low_elev_weak,5,DA1_REG1,new,9,0.8,1.5980446114921163,20
leo_low_elev_weak,10,DA0_REG0,old,0,0.9,0.9118016267951836,20
leo_low_elev_weak,10,DA0_REG0,old,1,0.9,1.253745946230339,20
leo_low_elev_weak,10,DA0_REG0,old,2,0.95,0.8423013013274507,20
leo_low_elev_weak,10,DA0_REG0,old,3,0.9,0.8552670640891125,20
leo_low_elev_weak,10,DA0_REG0,old,4,0.9,0.9720520282240643,20
leo_low_elev_weak,10,DA0_REG0,old,5,0.9,0.6468478252732687,20
leo_low_elev_weak,10,DA1_REG0,old,0,0.95,0.7707205301588174,20
leo_low_elev_weak,10,DA1_REG0,old,1,0.8,1.228627437652321,20
leo_low_elev_weak,10,DA1_REG0,old,2,1.0,0.8608167857420937,20
leo_low_elev_weak,10,DA1_REG0,old,3,0.9,0.9122320201542486,20
leo_low_elev_weak,10,DA1_REG0,old,4,0.95,0.8780803176070087,20
leo_low_elev_weak,10,DA1_REG0,old,5,0.9,0.6505594648189404,20
leo_low_elev_weak,10,DA0_REG1,old,0,0.75,1.6018869180403428,20
leo_low_elev_weak,10,DA0_REG1,old,1,0.55,2.06774170353627,20
leo_low_elev_weak,10,DA0_REG1,old,2,0.8,1.527073064117405,20
leo_low_elev_weak,10,DA0_REG1,old,3,0.8,1.58063388550358,20
leo_low_elev_weak,10,DA0_REG1,old,4,0.45,1.9815248977905129,20
leo_low_elev_weak,10,DA0_REG1,old,5,0.85,1.3692910153320965,20
leo_low_elev_weak,10,DA0_REG1,new,10,0.6,2.0880460444311923,20
leo_low_elev_weak,10,DA0_REG1,new,11,0.4,2.3702730507157996,20
leo_low_elev_weak,10,DA0_REG1,new,12,0.7,1.7942580509072836,20
leo_low_elev_weak,10,DA0_REG1,new,13,0.85,1.6634912556319321,20
leo_low_elev_weak,10,DA0_REG1,new,14,0.9,1.1917875722419589,20
leo_low_elev_weak,10,DA0_REG1,new,15,0.75,1.8796212355669233,20
leo_low_elev_weak,10,DA0_REG1,new,6,0.65,1.8391364995069104,20
leo_low_elev_weak,10,DA0_REG1,new,7,0.7,1.4829733253710318,20
leo_low_elev_weak,10,DA0_REG1,new,8,0.6,1.8962294613784063,20
leo_low_elev_weak,10,DA0_REG1,new,9,0.65,1.960214433303317,20
leo_low_elev_weak,10,DA1_REG1,old,0,0.75,1.604750739908632,20
leo_low_elev_weak,10,DA1_REG1,old,1,0.55,2.0703035060466757,20
leo_low_elev_weak,10,DA1_REG1,old,2,0.8,1.5256044696039261,20
leo_low_elev_weak,10,DA1_REG1,old,3,0.8,1.5815590137869764,20
leo_low_elev_weak,10,DA1_REG1,old,4,0.45,1.9801358397623854,20
leo_low_elev_weak,10,DA1_REG1,old,5,0.85,1.3654891405999383,20
leo_low_elev_weak,10,DA1_REG1,new,10,0.6,2.089906978093413,20
leo_low_elev_weak,10,DA1_REG1,new,11,0.4,2.366497528203166,20
leo_low_elev_weak,10,DA1_REG1,new,12,0.7,1.797921824074755,20
leo_low_elev_weak,10,DA1_REG1,new,13,0.85,1.6642875906217405,20
leo_low_elev_weak,10,DA1_REG1,new,14,0.9,1.1953427844031803,20
leo_low_elev_weak,10,DA1_REG1,new,15,0.75,1.8804875153992122,20
leo_low_elev_weak,10,DA1_REG1,new,6,0.65,1.8410154536144614,20
leo_low_elev_weak,10,DA1_REG1,new,7,0.7,1.480226149249234,20
leo_low_elev_weak,10,DA1_REG1,new,8,0.6,1.8984538545847638,20
leo_low_elev_weak,10,DA1_REG1,new,9,0.65,1.9605684414280802,20
leo_low_elev_weak,15,DA0_REG0,old,0,0.9,0.9118016050823586,20
leo_low_elev_weak,15,DA0_REG0,old,1,0.9,1.2537459318289177,20
leo_low_elev_weak,15,DA0_REG0,old,2,0.95,0.8423013079629739,20
leo_low_elev_weak,15,DA0_REG0,old,3,0.9,0.8552670743608892,20
leo_low_elev_weak,15,DA0_REG0,old,4,0.9,0.9720520282240643,20
leo_low_elev_weak,15,DA0_REG0,old,5,0.9,0.6468478230044326,20
leo_low_elev_weak,15,DA1_REG0,old,0,0.95,0.7707205503795714,20
leo_low_elev_weak,15,DA1_REG0,old,1,0.8,1.2286274343266914,20
leo_low_elev_weak,15,DA1_REG0,old,2,1.0,0.860816794386739,20
leo_low_elev_weak,15,DA1_REG0,old,3,0.9,0.9122320383826044,20
leo_low_elev_weak,15,DA1_REG0,old,4,0.95,0.8780803188319682,20
leo_low_elev_weak,15,DA1_REG0,old,5,0.9,0.6505594659570516,20
leo_low_elev_weak,15,DA0_REG1,old,0,0.85,1.835352601201181,20
leo_low_elev_weak,15,DA0_REG1,old,1,0.6,2.3007736272834425,20
leo_low_elev_weak,15,DA0_REG1,old,2,0.8,1.777888418557168,20
leo_low_elev_weak,15,DA0_REG1,old,3,0.8,1.739320603243932,20
leo_low_elev_weak,15,DA0_REG1,old,4,0.45,2.1916385026388423,20
leo_low_elev_weak,15,DA0_REG1,old,5,0.85,1.5448049113108122,20
leo_low_elev_weak,15,DA0_REG1,new,10,0.55,2.3110896734911934,20
leo_low_elev_weak,15,DA0_REG1,new,11,0.5,2.550146791053297,20
leo_low_elev_weak,15,DA0_REG1,new,12,0.7,2.0034861953838714,20
leo_low_elev_weak,15,DA0_REG1,new,13,0.75,1.8160196783657205,20
leo_low_elev_weak,15,DA0_REG1,new,14,0.7,1.513870586219775,20
leo_low_elev_weak,15,DA0_REG1,new,15,0.65,2.096568686836573,20
leo_low_elev_weak,15,DA0_REG1,new,16,0.65,1.7457859744970996,20
leo_low_elev_weak,15,DA0_REG1,new,17,0.75,1.2920288627059915,20
leo_low_elev_weak,15,DA0_REG1,new,18,0.8,2.180571311144562,20
leo_low_elev_weak,15,DA0_REG1,new,19,0.95,1.4246757234643161,20
leo_low_elev_weak,15,DA0_REG1,new,20,0.55,1.9906011432339283,20
leo_low_elev_weak,15,DA0_REG1,new,6,0.65,2.118043228043682,20
leo_low_elev_weak,15,DA0_REG1,new,7,0.6,1.820057135430881,20
leo_low_elev_weak,15,DA0_REG1,new,8,0.55,2.1675968625203534,20
leo_low_elev_weak,15,DA0_REG1,new,9,0.7,2.174565344106339,20
leo_low_elev_weak,15,DA1_REG1,old,0,0.85,1.8390906314648299,20
leo_low_elev_weak,15,DA1_REG1,old,1,0.6,2.304604698910294,20
leo_low_elev_weak,15,DA1_REG1,old,2,0.8,1.7772556151179597,20
leo_low_elev_weak,15,DA1_REG1,old,3,0.8,1.741343881512318,20
leo_low_elev_weak,15,DA1_REG1,old,4,0.45,2.190450715875263,20
leo_low_elev_weak,15,DA1_REG1,old,5,0.85,1.5426300050934505,20
leo_low_elev_weak,15,DA1_REG1,new,10,0.55,2.3127987027039034,20
leo_low_elev_weak,15,DA1_REG1,new,11,0.5,2.547565631450806,20
leo_low_elev_weak,15,DA1_REG1,new,12,0.7,2.0079071138640963,20
leo_low_elev_weak,15,DA1_REG1,new,13,0.75,1.8164449821473092,20
leo_low_elev_weak,15,DA1_REG1,new,14,0.7,1.5172130469619454,20
leo_low_elev_weak,15,DA1_REG1,new,15,0.65,2.0980067465812873,20
leo_low_elev_weak,15,DA1_REG1,new,16,0.65,1.7495086522999437,20
leo_low_elev_weak,15,DA1_REG1,new,17,0.75,1.2896581051167142,20
leo_low_elev_weak,15,DA1_REG1,new,18,0.8,2.181073173638027,20
leo_low_elev_weak,15,DA1_REG1,new,19,0.95,1.4227121372038651,20
leo_low_elev_weak,15,DA1_REG1,new,20,0.55,1.9924023658144445,20
leo_low_elev_weak,15,DA1_REG1,new,6,0.65,2.1206058951477784,20
leo_low_elev_weak,15,DA1_REG1,new,7,0.65,1.8184104961027454,20
leo_low_elev_weak,15,DA1_REG1,new,8,0.6,2.1701918784516208,20
leo_low_elev_weak,15,DA1_REG1,new,9,0.7,2.17550572197045,20
leo_low_elev_weak,20,DA0_REG0,old,0,0.9,0.9118016131847236,20
leo_low_elev_weak,20,DA0_REG0,old,1,0.9,1.253745937599208,20
leo_low_elev_weak,20,DA0_REG0,old,2,0.95,0.8423013023396628,20
leo_low_elev_weak,20,DA0_REG0,old,3,0.9,0.8552670867951051,20
leo_low_elev_weak,20,DA0_REG0,old,4,0.9,0.9720520423611132,20
leo_low_elev_weak,20,DA0_REG0,old,5,0.9,0.6468478250575768,20
leo_low_elev_weak,20,DA1_REG0,old,0,0.95,0.7707205469096203,20
leo_low_elev_weak,20,DA1_REG0,old,1,0.8,1.2286274282614804,20
leo_low_elev_weak,20,DA1_REG0,old,2,1.0,0.8608167860281497,20
leo_low_elev_weak,20,DA1_REG0,old,3,0.9,0.9122320177565207,20
leo_low_elev_weak,20,DA1_REG0,old,4,0.95,0.8780803148774874,20
leo_low_elev_weak,20,DA1_REG0,old,5,0.9,0.6505594557829303,20
leo_low_elev_weak,20,DA0_REG1,old,0,0.85,1.9502261554308222,20
leo_low_elev_weak,20,DA0_REG1,old,1,0.6,2.4857501627979137,20
leo_low_elev_weak,20,DA0_REG1,old,2,0.8,1.9052239031102665,20
leo_low_elev_weak,20,DA0_REG1,old,3,0.8,1.8438133185225691,20
leo_low_elev_weak,20,DA0_REG1,old,4,0.45,2.3868879080510235,20
leo_low_elev_weak,20,DA0_REG1,old,5,0.75,1.6995358952269002,20
leo_low_elev_weak,20,DA0_REG1,new,10,0.55,2.501479202331893,20
leo_low_elev_weak,20,DA0_REG1,new,11,0.45,2.8074354649021456,20
leo_low_elev_weak,20,DA0_REG1,new,12,0.6,2.1562673727853845,20
leo_low_elev_weak,20,DA0_REG1,new,13,0.8,2.033531910184434,20
leo_low_elev_weak,20,DA0_REG1,new,14,0.7,1.7032197316223505,20
leo_low_elev_weak,20,DA0_REG1,new,15,0.55,2.321549648027122,20
leo_low_elev_weak,20,DA0_REG1,new,16,0.65,1.8618663632576706,20
leo_low_elev_weak,20,DA0_REG1,new,17,0.75,1.387069264084602,20
leo_low_elev_weak,20,DA0_REG1,new,18,0.65,2.3845906488174315,20
leo_low_elev_weak,20,DA0_REG1,new,19,0.9,1.565148285823621,20
leo_low_elev_weak,20,DA0_REG1,new,20,0.6,2.1535845851340207,20
leo_low_elev_weak,20,DA0_REG1,new,21,0.65,1.9629484221758677,20
leo_low_elev_weak,20,DA0_REG1,new,22,0.4,2.368964164097979,20
leo_low_elev_weak,20,DA0_REG1,new,23,0.75,2.0199351620672514,20
leo_low_elev_weak,20,DA0_REG1,new,24,0.4,2.4949394097625346,20
leo_low_elev_weak,20,DA0_REG1,new,25,0.55,2.4989971476314556,20
leo_low_elev_weak,20,DA0_REG1,new,6,0.45,2.38857680548598,20
leo_low_elev_weak,20,DA0_REG1,new,7,0.6,1.9404578688552778,20
leo_low_elev_weak,20,DA0_REG1,new,8,0.4,2.40715489235799,20
leo_low_elev_weak,20,DA0_REG1,new,9,0.5,2.373967984067069,20
leo_low_elev_weak,20,DA1_REG1,old,0,0.85,1.9531497250414958,20
leo_low_elev_weak,20,DA1_REG1,old,1,0.6,2.488199694060327,20
leo_low_elev_weak,20,DA1_REG1,old,2,0.85,1.9041622329088395,20
leo_low_elev_weak,20,DA1_REG1,old,3,0.8,1.8444725927765018,20
leo_low_elev_weak,20,DA1_REG1,old,4,0.45,2.3852850891373585,20
leo_low_elev_weak,20,DA1_REG1,old,5,0.75,1.6958841756287897,20
leo_low_elev_weak,20,DA1_REG1,new,10,0.5,2.5017911282506695,20
leo_low_elev_weak,20,DA1_REG1,new,11,0.45,2.8066266036479,20
leo_low_elev_weak,20,DA1_REG1,new,12,0.6,2.1594585591060262,20
leo_low_elev_weak,20,DA1_REG1,new,13,0.8,2.034240509888704,20
leo_low_elev_weak,20,DA1_REG1,new,14,0.7,1.7048736507854163,20
leo_low_elev_weak,20,DA1_REG1,new,15,0.55,2.3222064658070085,20
leo_low_elev_weak,20,DA1_REG1,new,16,0.65,1.8639884492759218,20
leo_low_elev_weak,20,DA1_REG1,new,17,0.75,1.3841542718213717,20
leo_low_elev_weak,20,DA1_REG1,new,18,0.65,2.3842787230847406,20
leo_low_elev_weak,20,DA1_REG1,new,19,0.9,1.562129190217358,20
leo_low_elev_weak,20,DA1_REG1,new,20,0.6,2.1530690073211085,20
leo_low_elev_weak,20,DA1_REG1,new,21,0.65,1.9622194710103584,20
leo_low_elev_weak,20,DA1_REG1,new,22,0.4,2.3708423346061696,20
leo_low_elev_weak,20,DA1_REG1,new,23,0.75,2.0231207700881453,20
leo_low_elev_weak,20,DA1_REG1,new,24,0.4,2.4938853650755046,20
leo_low_elev_weak,20,DA1_REG1,new,25,0.55,2.4982779778276814,20
leo_low_elev_weak,20,DA1_REG1,new,6,0.45,2.3895665816331597,20
leo_low_elev_weak,20,DA1_REG1,new,7,0.6,1.938039115182309,20
leo_low_elev_weak,20,DA1_REG1,new,8,0.4,2.4080441739218537,20
leo_low_elev_weak,20,DA1_REG1,new,9,0.5,2.3749258977368575,20
leo_rain_weak,1,DA0_REG0,old,0,0.55,1.1203497871025654,20
leo_rain_weak,1,DA0_REG0,old,1,0.85,1.1043528246880734,20
leo_rain_weak,1,DA0_REG0,old,2,0.85,0.9703031751753481,20
leo_rain_weak,1,DA0_REG0,old,3,0.8,0.9683518069055091,20
leo_rain_weak,1,DA0_REG0,old,4,1.0,0.6449121870370044,20
leo_rain_weak,1,DA0_REG0,old,5,0.9,0.6011387796921894,20
leo_rain_weak,1,DA1_REG0,old,0,0.55,1.1121478679645167,20
leo_rain_weak,1,DA1_REG0,old,1,0.85,1.0947974374287788,20
leo_rain_weak,1,DA1_REG0,old,2,0.85,0.9629870526945797,20
leo_rain_weak,1,DA1_REG0,old,3,0.75,0.9797527007359438,20
leo_rain_weak,1,DA1_REG0,old,4,1.0,0.6371735480530499,20
leo_rain_weak,1,DA1_REG0,old,5,0.9,0.604698195705845,20
leo_rain_weak,1,DA0_REG1,old,0,0.5,1.192471248619955,20
leo_rain_weak,1,DA0_REG1,old,1,0.85,1.123963965902009,20
leo_rain_weak,1,DA0_REG1,old,2,0.75,1.0700505712435342,20
leo_rain_weak,1,DA0_REG1,old,3,0.75,1.0139385292769503,20
leo_rain_weak,1,DA0_REG1,old,4,0.8,1.1137904823511469,20
leo_rain_weak,1,DA0_REG1,old,5,0.95,0.6181415072255467,20
leo_rain_weak,1,DA0_REG1,new,6,1.0,0.8124218712597682,20
leo_rain_weak,1,DA1_REG1,old,0,0.5,1.1967989824003689,20
leo_rain_weak,1,DA1_REG1,old,1,0.85,1.1322447243465303,20
leo_rain_weak,1,DA1_REG1,old,2,0.7,1.0677836866207788,20
leo_rain_weak,1,DA1_REG1,old,3,0.75,1.0617554586862785,20
leo_rain_weak,1,DA1_REG1,old,4,0.85,1.015134365938319,20
leo_rain_weak,1,DA1_REG1,old,5,0.95,0.6183459338095585,20
leo_rain_weak,1,DA1_REG1,new,6,0.95,0.8511096880486002,20
leo_rain_weak,2,DA0_REG0,old,0,0.55,1.1203497871025654,20
leo_rain_weak,2,DA0_REG0,old,1,0.85,1.1043528246880734,20
leo_rain_weak,2,DA0_REG0,old,2,0.85,0.9703031751753481,20
leo_rain_weak,2,DA0_REG0,old,3,0.8,0.9683518069055091,20
leo_rain_weak,2,DA0_REG0,old,4,1.0,0.6449121870370044,20
leo_rain_weak,2,DA0_REG0,old,5,0.9,0.6011387796921894,20
leo_rain_weak,2,DA1_REG0,old,0,0.55,1.1121478679645167,20
leo_rain_weak,2,DA1_REG0,old,1,0.85,1.0947974374287788,20
leo_rain_weak,2,DA1_REG0,old,2,0.85,0.9629870526945797,20
leo_rain_weak,2,DA1_REG0,old,3,0.75,0.9797527007359438,20
leo_rain_weak,2,DA1_REG0,old,4,1.0,0.6371735480530499,20
leo_rain_weak,2,DA1_REG0,old,5,0.9,0.604698195705845,20
leo_rain_weak,2,DA0_REG1,old,0,0.5,1.23619240459797,20
leo_rain_weak,2,DA0_REG1,old,1,0.85,1.2068615606509197,20
leo_rain_weak,2,DA0_REG1,old,2,0.8,1.1365732110898759,20
leo_rain_weak,2,DA0_REG1,old,3,0.7,1.094972009320566,20
leo_rain_weak,2,DA0_REG1,old,4,0.8,1.1751858355668259,20
leo_rain_weak,2,DA0_REG1,old,5,0.95,0.6858911506880775,20
leo_rain_weak,2,DA0_REG1,new,6,1.0,0.8995689265887105,20
leo_rain_weak,2,DA0_REG1,new,7,0.95,0.8167171985555941,20
leo_rain_weak,2,DA1_REG1,old,0,0.5,1.235971396254443,20
leo_rain_weak,2,DA1_REG1,old,1,0.85,1.206910267622486,20
leo_rain_weak,2,DA1_REG1,old,2,0.8,1.1363929673024589,20
leo_rain_weak,2,DA1_REG1,old,3,0.75,1.0913656697315108,20
leo_rain_weak,2,DA1_REG1,old,4,0.8,1.1737813377372723,20
leo_rain_weak,2,DA1_REG1,old,5,0.95,0.6841594487255345,20
leo_rain_weak,2,DA1_REG1,new,6,1.0,0.8988857858694039,20
leo_rain_weak,2,DA1_REG1,new,7,0.95,0.8116141074867625,20
leo_rain_weak,3,DA0_REG0,old,0,0.55,1.1203497871025654,20
leo_rain_weak,3,DA0_REG0,old,1,0.85,1.1043528246880734,20
leo_rain_weak,3,DA0_REG0,old,2,0.85,0.9703031751753481,20
leo_rain_weak,3,DA0_REG0,old,3,0.8,0.9683518069055091,20
leo_rain_weak,3,DA0_REG0,old,4,1.0,0.6449121870370044,20
leo_rain_weak,3,DA0_REG0,old,5,0.9,0.6011387796921894,20
leo_rain_weak,3,DA1_REG0,old,0,0.55,1.1121478679645167,20
leo_rain_weak,3,DA1_REG0,old,1,0.85,1.0947974374287788,20
leo_rain_weak,3,DA1_REG0,old,2,0.85,0.9629870526945797,20
leo_rain_weak,3,DA1_REG0,old,3,0.75,0.9797527007359438,20
leo_rain_weak,3,DA1_REG0,old,4,1.0,0.6371735480530499,20
leo_rain_weak,3,DA1_REG0,old,5,0.9,0.604698195705845,20
leo_rain_weak,3,DA0_REG1,old,0,0.6,1.2768385637169208,20
leo_rain_weak,3,DA0_REG1,old,1,0.85,1.267170457210193,20
leo_rain_weak,3,DA0_REG1,old,2,0.75,1.2879117664641189,20
leo_rain_weak,3,DA0_REG1,old,3,0.75,1.2017846630026296,20
leo_rain_weak,3,DA0_REG1,old,4,0.8,1.3108761284374033,20
leo_rain_weak,3,DA0_REG1,old,5,0.95,0.7118599584829373,20
leo_rain_weak,3,DA0_REG1,new,6,0.95,1.1111943921362832,20
leo_rain_weak,3,DA0_REG1,new,7,0.95,0.9274779692604171,20
leo_rain_weak,3,DA0_REG1,new,8,0.75,1.4737230424185526,20
leo_rain_weak,3,DA1_REG1,old,0,0.6,1.2768383237354057,20
leo_rain_weak,3,DA1_REG1,old,1,0.85,1.2676522130148606,20
leo_rain_weak,3,DA1_REG1,old,2,0.75,1.2884766050541352,20
leo_rain_weak,3,DA1_REG1,old,3,0.7,1.1991576093912917,20
leo_rain_weak,3,DA1_REG1,old,4,0.8,1.3101484195038111,20
leo_rain_weak,3,DA1_REG1,old,5,0.95,0.7104373510180922,20
leo_rain_weak,3,DA1_REG1,new,6,0.95,1.1127073478280862,20
leo_rain_weak,3,DA1_REG1,new,7,1.0,0.9208334752902957,20
leo_rain_weak,3,DA1_REG1,new,8,0.7,1.4709757009460116,20
leo_rain_weak,5,DA0_REG0,old,0,0.55,1.1203497849994517,20
leo_rain_weak,5,DA0_REG0,old,1,0.85,1.1043528228322692,20
leo_rain_weak,5,DA0_REG0,old,2,0.85,0.9703031798749653,20
leo_rain_weak,5,DA0_REG0,old,3,0.8,0.9683518236057104,20
leo_rain_weak,5,DA0_REG0,old,4,1.0,0.6449121869019051,20
leo_rain_weak,5,DA0_REG0,old,5,0.9,0.6011387600468008,20
leo_rain_weak,5,DA1_REG0,old,0,0.55,1.1121478653336294,20
leo_rain_weak,5,DA1_REG0,old,1,0.85,1.0947974355245838,20
leo_rain_weak,5,DA1_REG0,old,2,0.85,0.9629870487652404,20
leo_rain_weak,5,DA1_REG0,old,3,0.75,0.9797527056450596,20
leo_rain_weak,5,DA1_REG0,old,4,1.0,0.6371735445075278,20
leo_rain_weak,5,DA1_REG0,old,5,0.9,0.6046981963209574,20
leo_rain_weak,5,DA0_REG1,old,0,0.45,1.4976703454033262,20
leo_rain_weak,5,DA0_REG1,old,1,0.8,1.4901519060852086,20
leo_rain_weak,5,DA0_REG1,old,2,0.7,1.3544760667060216,20
leo_rain_weak,5,DA0_REG1,old,3,0.65,1.3399479258320142,20
leo_rain_weak,5,DA0_REG1,old,4,0.75,1.502151801003651,20
leo_rain_weak,5,DA0_REG1,old,5,0.95,0.7742290357579559,20
leo_rain_weak,5,DA0_REG1,new,10,0.7,1.3538695454864533,20
leo_rain_weak,5,DA0_REG1,new,6,1.0,1.2729664270512575,20
leo_rain_weak,5,DA0_REG1,new,7,1.0,1.0147165171726094,20
leo_rain_weak,5,DA0_REG1,new,8,0.65,1.6459494535474721,20
leo_rain_weak,5,DA0_REG1,new,9,0.6,1.6199342399315626,20
leo_rain_weak,5,DA1_REG1,old,0,0.45,1.4983535798083827,20
leo_rain_weak,5,DA1_REG1,old,1,0.8,1.4914118650917283,20
leo_rain_weak,5,DA1_REG1,old,2,0.75,1.3551710926060554,20
leo_rain_weak,5,DA1_REG1,old,3,0.65,1.3369565051024321,20
leo_rain_weak,5,DA1_REG1,old,4,0.75,1.5016555237228106,20
leo_rain_weak,5,DA1_REG1,old,5,0.95,0.7744506160022504,20
leo_rain_weak,5,DA1_REG1,new,10,0.7,1.3539720156515245,20
leo_rain_weak,5,DA1_REG1,new,6,1.0,1.2746155770825396,20
leo_rain_weak,5,DA1_REG1,new,7,1.0,1.008587073215277,20
leo_rain_weak,5,DA1_REG1,new,8,0.65,1.642890134002494,20
leo_rain_weak,5,DA1_REG1,new,9,0.6,1.6191330321249873,20
leo_rain_weak,10,DA0_REG0,old,0,0.55,1.1203497849994517,20
leo_rain_weak,10,DA0_REG0,old,1,0.85,1.1043528228322692,20
leo_rain_weak,10,DA0_REG0,old,2,0.85,0.9703031798749653,20
leo_rain_weak,10,DA0_REG0,old,3,0.8,0.9683518236057104,20
leo_rain_weak,10,DA0_REG0,old,4,1.0,0.6449121869019051,20
leo_rain_weak,10,DA0_REG0,old,5,0.9,0.6011387600468008,20
leo_rain_weak,10,DA1_REG0,old,0,0.55,1.1121478653336294,20
leo_rain_weak,10,DA1_REG0,old,1,0.85,1.0947974355245838,20
leo_rain_weak,10,DA1_REG0,old,2,0.85,0.9629870487652404,20
leo_rain_weak,10,DA1_REG0,old,3,0.75,0.9797527056450596,20
leo_rain_weak,10,DA1_REG0,old,4,1.0,0.6371735445075278,20
leo_rain_weak,10,DA1_REG0,old,5,0.9,0.6046981963209574,20
leo_rain_weak,10,DA0_REG1,old,0,0.5,1.897334546045665,20
leo_rain_weak,10,DA0_REG1,old,1,0.75,1.9797699295998843,20
leo_rain_weak,10,DA0_REG1,old,2,0.7,1.7606906845580146,20
leo_rain_weak,10,DA0_REG1,old,3,0.65,1.7934155268378837,20
leo_rain_weak,10,DA0_REG1,old,4,0.65,2.027493950389036,20
leo_rain_weak,10,DA0_REG1,old,5,0.95,1.4012379086129707,20
leo_rain_weak,10,DA0_REG1,new,10,0.7,1.9669883871890073,20
leo_rain_weak,10,DA0_REG1,new,11,0.7,1.6674269832948236,20
leo_rain_weak,10,DA0_REG1,new,12,0.6,2.0854094608568405,20
leo_rain_weak,10,DA0_REG1,new,13,0.95,1.6732504668925199,20
leo_rain_weak,10,DA0_REG1,new,14,0.8,1.4452310193476374,20
leo_rain_weak,10,DA0_REG1,new,15,0.65,2.0000262800960797,20
leo_rain_weak,10,DA0_REG1,new,6,0.8,1.8902699146251944,20
leo_rain_weak,10,DA0_REG1,new,7,1.0,1.5715311970061223,20
leo_rain_weak,10,DA0_REG1,new,8,0.6,2.2360223597391435,20
leo_rain_weak,10,DA0_REG1,new,9,0.55,2.028819592150433,20
leo_rain_weak,10,DA1_REG1,old,0,0.5,1.901657588797507,20
leo_rain_weak,10,DA1_REG1,old,1,0.75,1.9854301659687235,20
leo_rain_weak,10,DA1_REG1,old,2,0.7,1.7667766309557116,20
leo_rain_weak,10,DA1_REG1,old,3,0.65,1.7951190710174931,20
leo_rain_weak,10,DA1_REG1,old,4,0.65,2.0300535175130863,20
leo_rain_weak,10,DA1_REG1,old,5,0.95,1.408899373351328,20
leo_rain_weak,10,DA1_REG1,new,10,0.7,1.9699363899094493,20
leo_rain_weak,10,DA1_REG1,new,11,0.7,1.6702865371077127,20
leo_rain_weak,10,DA1_REG1,new,12,0.6,2.086275971657892,20
leo_rain_weak,10,DA1_REG1,new,13,0.95,1.67976121632756,20
leo_rain_weak,10,DA1_REG1,new,14,0.8,1.449995138218966,20
