row,complete,epoch,accepted,total_step,mean_loss,elapsed_seconds,source_val_accuracy
F-A1,True,185,222,41070,5.795038047137561,46365.724206795916,0.9853333333333333
F-A1,True,186,222,41292,5.538205404539366,46588.851007634774,0.9854444444444445
F-A1,True,187,222,41514,5.6020802839382275,46810.65886648791,0.9853703703703703
F-A1,True,188,222,41736,5.785432189434498,47031.842726638075,0.9854444444444445
F-A1,True,189,222,41958,5.909765135060559,47253.69268025085,0.9853333333333333
F-A1,True,190,222,42180,5.546777473913656,47475.355723958,0.9853703703703703
F-A1,True,191,222,42402,5.546465423730043,47698.2706587431,0.9853703703703703
F-A1,True,192,222,42624,5.594091803103954,47920.86097079795,0.9854814814814815
F-A1,True,193,222,42846,5.778323715871519,48143.447351262905,0.9854814814814815
F-A1,True,194,222,43068,5.684302744564709,48364.16467236588,0.9854444444444445
F-A1,True,195,222,43290,5.36785707495234,48583.219480284024,0.9854814814814815
F-A1,True,196,222,43512,5.876690067686476,48800.95367742609,0.9855925925925926
F-A1,True,197,222,43734,5.660385763322985,49019.89045605576,0.9856296296296296
F-A1,True,198,222,43956,5.5621397634884255,49239.19478036184,0.9854814814814815
F-A1,True,199,222,44178,5.676001620722246,49458.024927017745,0.9855185185185186
F-A1,True,200,222,44400,5.58913064325178,49677.390660936944,0.9855555555555555
F-M14,True,1,222,222,17.436597858463323,220.48936796188354,0.4381851851851852
F-M14,True,2,222,444,14.747717333269549,377.03716050926596,0.7553333333333333
F-M14,True,3,222,666,11.551534167281142,534.0619833529927,0.8607407407407407
F-M14,True,4,222,888,8.760114577439454,766.1788301030174,0.8954444444444445
F-M14,True,5,222,1110,6.910361814069319,923.25636505289,0.9294444444444444
F-M14,True,6,222,1332,6.59593259643864,1081.5897165341303,0.9393703703703704
F-M14,True,7,222,1554,5.350346943279645,1240.331730403006,0.9464814814814815
F-M14,True,8,222,1776,5.525833213651502,1474.8830763669685,0.949962962962963
F-M14,True,9,222,1998,5.592583910838978,1636.064062518999,0.9564444444444444
F-M14,True,10,222,2220,4.886564385783565,1795.8004812449217,0.9609629629629629
F-M14,True,11,222,2442,5.049101004729399,1954.7879327251576,0.9643703703703703
F-M14,True,12,222,2664,5.744346491925351,2286.304645963013,0.9646666666666667
F-M14,True,13,222,2886,5.484027693937491,2470.3788533043116,0.9683703703703703
F-M14,True,14,222,3108,5.511182756037326,2654.994476182852,0.9704444444444444
F-M14,True,15,222,3330,5.5044354887696,2840.947842513211,0.9681111111111111
F-M14,True,16,222,3552,5.0914253726735845,3024.7154398281127,0.9721111111111111
F-M14,True,17,222,3774,5.029535560457556,3211.8116003330797,0.9707037037037037
F-M14,True,18,222,3996,5.494057409398191,3395.240134554915,0.9755185185185186
F-M14,True,19,222,4218,5.547853053153098,3579.3572180960327,0.9751111111111112
F-M14,True,20,222,4440,5.667089388177201,3832.037705392111,0.9750740740740741
F-M14,True,21,222,4662,4.729581169179968,4194.730344246142,0.9690740740740741
F-M14,True,22,222,4884,5.222808330982655,4475.535456930287,0.9710740740740741
F-M14,True,23,222,5106,5.318680682697812,4758.17562705325,0.9595555555555556
F-M14,True,24,222,5328,5.569150939718023,5037.890159055125,0.9792222222222222
F-M14,True,25,222,5550,5.005846225463592,5509.380699018948,0.9713333333333334
F-M14,True,26,222,5772,4.737728036201752,5796.279852992855,0.9804814814814815
F-M14,True,27,222,5994,4.642078750305347,6083.018170792144,0.9807777777777777
F-M14,True,28,222,6216,5.502373989637907,6366.534440070856,0.9745925925925926
F-M14,True,29,222,6438,5.0940733310338615,6647.806390475947,0.9784814814814815
F-M14,True,30,222,6660,4.45189542383761,6923.723500042222,0.9666666666666667
F-M14,True,31,222,6882,5.535500538241756,7199.191697749309,0.9794814814814815
F-M14,True,32,222,7104,4.9706247271718205,7477.74827733729,0.9817777777777777
F-M14,True,33,222,7326,5.8469576900069775,7750.485627281014,0.976
F-M14,True,34,222,7548,5.339547333416638,8025.782485422213,0.9801481481481481
F-M14,True,35,222,7770,5.114959354873176,8412.937584084924,0.9822592592592593
F-M14,True,36,222,7992,5.62780665169965,8687.686770937871,0.9807777777777777
F-M14,True,37,222,8214,5.630491238456589,8964.437913138885,0.9814814814814815
F-M14,True,38,222,8436,5.406768976031123,9238.712992906105,0.983037037037037
F-M14,True,39,222,8658,5.793654648033348,9513.300484709907,0.9823333333333333
F-M14,True,40,222,8880,5.681707075050285,9788.633202269208,0.9794444444444445
F-M14,True,41,222,9102,5.4286763270696,10144.767855610233,0.9816296296296296
F-M14,True,42,222,9324,5.347018821819408,10421.072743729223,0.9756296296296296
F-M14,True,43,222,9546,5.244983966286118,10696.289742129855,0.9774444444444444
F-M14,True,44,222,9768,5.529942710120399,10971.753467136063,0.9824444444444445
F-M14,True,45,222,9990,5.513597722526069,11444.892453507986,0.9789629629629629
F-M14,True,46,222,10212,5.353990130596332,11733.610287738964,0.9837777777777778
F-M14,True,47,222,10434,5.394861663783993,12021.735039087012,0.9803703703703703
F-M14,True,48,222,10656,5.258680444579941,12309.335923431907,0.983
F-M14,True,49,222,10878,5.657885613742176,12600.913830207195,0.9815925925925926
F-M14,True,50,222,11100,5.631721767219338,12898.698588808067,0.9833333333333333
F-M14,True,51,222,11322,5.4480603557449205,13198.143577068113,0.9831481481481481
F-M14,True,52,222,11544,4.98677611458409,13488.588294595014,0.9773703703703703
F-M14,True,53,222,11766,5.396303959794946,13781.299414511304,0.9815555555555555
F-M14,True,54,222,11988,5.775213040747084,14074.946487612091,0.9792222222222222
F-M14,True,55,222,12210,5.396869183660628,14488.426658771932,0.9833703703703703
F-M14,True,56,222,12432,5.852684937081896,14785.564587584231,0.9775925925925926
F-M14,True,57,222,12654,5.930503025785223,15072.46470271796,0.981
F-M14,True,58,222,12876,5.680775021647547,15359.800521157216,0.9801851851851852
F-M14,True,59,222,13098,5.512011684812941,15647.309346082155,0.9791481481481481
F-M14,True,60,222,13320,5.952139629974021,15932.392866353039,0.9720740740740741
F-M14,True,61,222,13542,5.744168169863589,16432.832734117284,0.982925925925926
F-M14,True,62,222,13764,5.895535818091384,16738.772640197072,0.9835555555555555
F-M14,True,63,222,13986,6.126097477234162,17054.448298377916,0.9810740740740741
F-M14,True,64,222,14208,5.980232676944217,17369.280052633025,0.9797407407407407
F-M14,True,65,222,14430,5.9075496132309375,17683.668071838096,0.9836296296296296
F-M14,True,66,222,14652,5.803215742111206,18000.77193165105,0.983
F-M14,True,67,222,14874,5.915719251374941,18306.996720767114,0.9785555555555555
F-M14,True,68,222,15096,5.545514001502647,18612.497539182194,0.9825185185185186
F-M14,True,69,222,15318,5.6457525513193625,18925.417987078894,0.9808518518518519
F-M14,True,70,222,15540,5.975899587880384,19237.133704761975,0.9742962962962963
F-M14,True,71,222,15762,5.699340523900212,19720.822113104165,0.9777407407407407
F-M14,True,72,222,15984,5.555368463198344,20031.239119661972,0.9805185185185186
F-M14,True,73,222,16206,5.654654319221909,20346.15894273715,0.9809629629629629
F-M14,True,74,222,16428,5.523424787564321,20662.66399797611,0.9806666666666667
F-M14,True,75,222,16650,5.449640361038414,20976.017864914145,0.9845555555555555
F-M14,True,76,222,16872,5.861281162983662,21291.885997341014,0.9846296296296296
F-M14,True,77,222,17094,5.59657829409247,21607.962715269998,0.9831481481481481
F-M14,True,78,222,17316,5.596822620512129,21920.856001931243,0.9808518518518519
F-M14,True,79,222,17538,5.998902553910607,22232.401219345164,0.9841851851851852
F-M14,True,80,222,17760,7.058141353968027,22733.42705882527,0.984
F-M14,True,81,222,17982,7.522460860175055,23050.97487149015,0.9801851851851852
F-M14,True,82,222,18204,7.644286475740038,23314.533802324906,0.9823703703703703
F-M14,True,83,222,18426,7.633855499662794,23530.29216679791,0.9845925925925926
F-M14,True,84,222,18648,7.54715490985561,23745.559113061987,0.9824814814814815
F-M14,True,85,222,18870,7.43825160060917,23950.183412474114,0.9831111111111112
F-M14,True,86,222,19092,7.32778069135305,24149.77677139407,0.9837407407407407
F-M14,True,87,222,19314,7.135636806488037,24348.499730809126,0.9821481481481481
F-M14,True,88,222,19536,7.2239253112861705,24546.165560716297,0.9834074074074074
F-M14,True,89,222,19758,7.391598235379468,24743.988426535856,0.9807037037037037
F-M14,True,90,222,19980,7.058571164672439,24959.42784747528,0.9827777777777778
F-M14,True,91,222,20202,6.8560725804921745,25353.087493513245,0.9843703703703703
F-M14,True,92,222,20424,7.168253121075329,25552.80544443894,0.9843703703703703
F-M14,True,93,222,20646,6.8369721496427385,25754.282373995986,0.9839259259259259
F-M14,True,94,222,20868,7.0287192920306785,25957.393114384264,0.9839629629629629
F-M14,True,95,222,21090,7.060548088572046,26160.044540799223,0.9842222222222222
F-M14,True,96,222,21312,7.142786971083632,26365.390409787185,0.985037037037037
F-M14,True,97,222,21534,7.042232642302642,26570.98366854107,0.9839259259259259
F-M14,True,98,222,21756,6.7252987870224965,26777.170541662257,0.9832962962962963
F-M14,True,99,222,21978,7.09907788414139,26983.141121705063,0.9845925925925926
F-M14,True,100,222,22200,6.98599555900505,27188.26228561299,0.9841851851851852
F-M14,True,101,222,22422,6.3937668929228915,27580.553657474928,0.9837407407407407
F-M14,True,102,222,22644,6.645443059302665,27786.619409807958,0.9843333333333333
F-M14,True,103,222,22866,6.770203666644053,27991.774173022248,0.9847037037037037
F-M14,True,104,222,23088,6.7924437780638,28199.308627558872,0.9835555555555555
F-M14,True,105,222,23310,6.849010637214592,28405.86409000028,0.9836296296296296
F-M14,True,106,222,23532,7.150846859356305,28612.207944697235,0.9848518518518519
F-M14,True,107,222,23754,6.901564542237703,28819.05323107401,0.984037037037037
F-M14,True,108,222,23976,6.858683173720901,29024.226196806878,0.9852962962962963
F-M14,True,109,222,24198,6.979011741844383,29230.43789873412,0.984037037037037
F-M14,True,110,222,24420,6.970655419805029,29436.947976307943,0.9819629629629629
F-M14,True,111,222,24642,6.509456514238237,29830.17059275508,0.9848518518518519
F-M14,True,112,222,24864,6.52534475734642,30036.291930972133,0.9833333333333333
F-M14,True,113,222,25086,6.599777039106901,30243.685623612255,0.9848888888888889
F-M14,True,114,222,25308,6.614724936785999,30449.978861337993,0.9853703703703703
F-M14,True,115,222,25530,6.834711605364138,30655.210675571114,0.9838518518518519
F-M14,True,116,222,25752,6.819872770223531,30861.52346206503,0.9851111111111112
F-M14,True,117,222,25974,6.72128600258011,31065.283753097057,0.9824074074074074
F-M14,True,118,222,26196,6.949361554137221,31272.143028857186,0.9835925925925926
F-M14,True,119,222,26418,7.071512211550464,31476.87660326902,0.9824814814814815
F-M14,True,120,222,26640,7.209758189347413,31681.197033624165,0.9854444444444445
F-M14,True,121,222,26862,6.340117488895451,32072.33791993512,0.9851851851851852
F-M14,True,122,222,27084,6.635434287088412,32278.010242457967,0.9838148148148148
F-M14,True,123,222,27306,6.538434412028338,32482.729433500208,0.9842222222222222
F-M14,True,124,222,27528,6.653148717708416,32686.170683481265,0.9845555555555555
F-M14,True,125,222,27750,6.827231770163184,32888.47349393228,0.9852962962962963
F-M14,True,126,222,27972,6.60998272895813,33091.32237070287,0.985037037037037
F-M14,True,127,222,28194,6.644496857582986,33294.26114167785,0.9845925925925926
F-M14,True,128,222,28416,6.919896733653438,33496.25712377997,0.9828888888888889
F-M14,True,129,222,28638,6.628156969139168,33698.752232516184,0.9852592592592593
F-M14,True,130,222,28860,6.861003261428696,33900.7986119031,0.9851851851851852
F-M14,True,131,222,29082,6.226053637427253,34294.67300680326,0.9845555555555555
F-M14,True,132,222,29304,6.248119673213443,34509.61257632496,0.9850740740740741
F-M14,True,133,222,29526,6.32872237493326,34718.395750483964,0.9849259259259259
F-M14,True,134,222,29748,6.522428463171194,34929.213976158295,0.9837407407407407
F-M14,True,135,222,29970,6.625719918861045,35137.66827499587,0.9847037037037037
F-M14,True,136,222,30192,6.484189164531124,35344.82034165086,0.9842222222222222
F-M14,True,137,222,30414,6.662688994192862,35552.80431427993,0.9857777777777778
F-M14,True,138,222,30636,6.7033668144329175,35761.94422329217,0.9851481481481481
F-M14,True,139,222,30858,6.728354387455158,35973.70967255719,0.9852222222222222
F-M14,True,140,222,31080,6.795067544456001,36179.94678478595,0.9842962962962963
F-M14,True,141,222,31302,6.124047356682855,36567.532510439865,0.9842222222222222
F-M14,True,142,222,31524,6.250405923740284,36770.08357878821,0.9859259259259259
F-M14,True,143,222,31746,6.298515373522097,36971.619293635245,0.9854444444444445
F-M14,True,144,222,31968,6.626327344963142,37174.03409443889,0.9847407407407407
F-M14,True,145,222,32190,6.520017537984762,37375.038525060285,0.9856296296296296
F-M14,True,146,222,32412,6.502232948939006,37577.081306550186,0.985037037037037
F-M14,True,147,222,32634,6.549752712249756,37779.30312896194,0.9851851851851852
F-M14,True,148,222,32856,6.524173403645421,37979.73109203996,0.9851111111111112
F-M14,True,149,222,33078,6.707118446762498,38180.594522119034,0.9845555555555555
F-M14,True,150,222,33300,6.419784911044009,38381.61861777911,0.9852962962962963
F-M14,True,151,222,33522,6.265411960112082,38769.15646800725,0.9858888888888889
F-M14,True,152,222,33744,5.976145068804423,38969.75044013793,0.9855925925925926
F-M14,True,153,222,33966,6.162307279603976,39169.726741582155,0.9852962962962963
F-M14,True,154,222,34188,6.146018696260882,39371.66931321286,0.9842962962962963
F-M14,True,155,222,34410,6.55463230072915,39572.17513105925,0.9851851851851852
F-M14,True,156,222,34632,6.44700216495239,39772.35780784115,0.9841481481481481
F-M14,True,157,222,34854,6.575519553175917,39972.2567841853,0.9855555555555555
F-M14,True,158,222,35076,6.506154960340208,40172.52886945801,0.9855555555555555
F-M14,True,159,222,35298,6.476905000102413,40372.17871494498,0.9856296296296296
F-M14,True,160,222,35520,6.545306319589013,40572.1491192691,0.9853333333333333
F-M14,True,161,222,35742,5.9599182423170625,40966.532777639106,0.9850740740740741
F-M14,True,162,222,35964,5.98278203848246,41168.01976223616,0.9855555555555555
F-M14,True,163,222,36186,6.174518394040632,41369.187505225185,0.9854814814814815
F-M14,True,164,222,36408,6.321770635811058,41570.44491651887,0.9858148148148148
F-M14,True,165,222,36630,6.323002658448778,41771.4876275463,0.9856666666666667
F-M14,True,166,222,36852,6.576828849208248,41973.2488863552,0.9855555555555555
F-M14,True,167,222,37074,6.497743703223564,42174.63942280086,0.9854444444444445
F-M14,True,168,222,37296,6.3591254315934735,42374.12083267188,0.9855555555555555
F-M14,True,169,222,37518,6.300975844666764,42573.21158615127,0.9854074074074074
F-M14,True,170,222,37740,6.288315468006306,42772.85727240518,0.9852592592592593
F-M14,True,171,222,37962,5.776124750171696,43160.5570762069,0.9856666666666667
F-M14,True,172,222,38184,6.059411756627195,43361.81685090717,0.9856666666666667
F-M14,True,173,222,38406,6.069964241337132,43562.679832686204,0.9856666666666667
F-M14,True,174,222,38628,6.162423874880816,43763.93934856402,0.9857777777777778
F-M14,True,175,222,38850,6.179523682809091,43963.811904554255,0.9857037037037037
F-M14,True,176,222,39072,6.662348510982754,44163.635808912106,0.9855555555555555
F-M14,True,177,222,39294,6.448922162657386,44360.514924804214,0.9855925925925926
F-M14,True,178,222,39516,6.230541562174891,44557.87149379123,0.9855925925925926
F-M14,True,179,222,39738,6.247050431397584,44753.62118776515,0.9854444444444445
F-M14,True,180,222,39960,6.335737013602042,44948.902643016074,0.9851851851851852
F-M14,True,181,222,40182,5.9203365407548505,45333.052358320914,0.9851481481481481
F-M14,True,182,222,40404,5.964649874884803,45531.8134086323,0.9852962962962963
F-M14,True,183,222,40626,6.072387644836494,45729.44760389114,0.9854444444444445
F-M14,True,184,222,40848,6.220727104324478,45927.06307819998,0.9854444444444445
F-M14,True,185,222,41070,6.3902503262769,46124.56204413017,0.9854814814814815
F-M14,True,186,222,41292,6.635035390252465,46321.36214440409,0.9854814814814815
F-M14,True,187,222,41514,6.38231010050387,46518.130228583235,0.9854444444444445
F-M14,True,188,222,41736,6.236224082139161,46714.43023514608,0.9854814814814815
F-M14,True,189,222,41958,6.505243851257874,46911.08383573592,0.9855555555555555
F-M14,True,190,222,42180,6.442830601254025,47108.395411752164,0.9855925925925926
F-M14,True,191,222,42402,6.071632503389238,47490.65627521509,0.9854814814814815
F-M14,True,192,222,42624,5.967788390211157,47688.37418630393,0.9855925925925926
F-M14,True,193,222,42846,6.1238551741247775,47886.364861226175,0.9854814814814815
F-M14,True,194,222,43068,5.991027829883335,48084.15516653331,0.9854074074074074
F-M14,True,195,222,43290,6.281022018140501,48281.335581927095,0.9854444444444445
F-M14,True,196,222,43512,6.3929829726348055,48478.25731186429,0.9857407407407407
F-M14,True,197,222,43734,6.31505705429627,48676.017708892934,0.9855555555555555
F-M14,True,198,222,43956,6.631980081936261,48872.69347287901,0.9854814814814815
F-M14,True,199,222,44178,6.283226324631287,49068.42416332103,0.9854444444444445
F-M14,True,200,222,44400,6.270238362991058,49264.87938589323,0.9854074074074074
F-M11,True,1,222,222,17.654426918373453,157.24895797902718,0.349
F-M11,True,2,222,444,15.576033819903124,305.4232285618782,0.7376666666666667
F-M11,True,3,222,666,11.227730701635549,455.2276121620089,0.8687407407407407
F-M11,True,4,222,888,8.250307729652336,605.1090795919299,0.9081851851851852
F-M11,True,5,222,1110,6.9953897654473245,755.6628865320235,0.9396296296296296
F-M11,True,6,222,1332,5.814464183541031,909.0979775157757,0.9393333333333334
F-M11,True,7,222,1554,5.4634334547025665,1062.8166033755988,0.946
F-M11,True,8,222,1776,5.612275172998239,1218.981019435916,0.9563703703703703
F-M11,True,9,222,1998,4.787533811620764,1370.1820488777012,0.9602592592592593
F-M11,True,10,222,2220,4.972877240395761,1528.459772452712,0.9606666666666667
F-M11,True,11,222,2442,5.284205087670335,1683.5293201575987,0.969
F-M11,True,12,222,2664,5.26259056941883,1862.2724387287162,0.9670740740740741
F-M11,True,13,222,2886,4.9549726731068375,2042.5868577887304,0.9705185185185186
F-M11,True,14,222,3108,5.115717611871324,2222.8100391370244,0.9717777777777777
F-M11,True,15,222,3330,5.311809061883806,2403.142788177822,0.9734074074074074
F-M11,True,16,222,3552,5.2562385765281885,2584.145340262912,0.9764444444444444
F-M11,True,17,222,3774,5.633207219141024,2779.8941423259676,0.9768518518518519
F-M11,True,18,222,3996,5.512940477680516,2969.7230439628474,0.973
F-M11,True,19,222,4218,5.792400411657385,3158.662102752831,0.9776666666666667
F-M11,True,20,222,4440,5.721250383703558,3404.648268211633,0.9775925925925926
F-M11,True,21,222,4662,4.943758017308003,3713.939365508035,0.9788518518518519
F-M11,True,22,222,4884,5.2548029186489345,4020.2441717456095,0.9782962962962963
F-M11,True,23,222,5106,4.980730145901173,4326.548835022841,0.9753333333333334
F-M11,True,24,222,5328,5.424755314448932,4636.201435877942,0.9753703703703703
F-M11,True,25,222,5550,5.126470479879293,4947.2632128349505,0.9797037037037037
F-M11,True,26,222,5772,5.062197643357354,5256.148490848951,0.9804814814814815
F-M11,True,27,222,5994,4.898614536534558,5554.224584533833,0.9716666666666667
F-M11,True,28,222,6216,5.151103923986624,5769.785868866835,0.9762222222222222
F-M11,True,29,222,6438,5.609904580288105,5972.091976885684,0.9822592592592593
F-M11,True,30,222,6660,4.696362255929826,6173.7666963939555,0.9765185185185186
F-M11,True,31,222,6882,4.721525155746185,6375.24949726183,0.9805925925925926
F-M11,True,32,222,7104,4.900142579465299,6576.4951432296075,0.9817777777777777
F-M11,True,33,222,7326,5.192251491117048,6777.099470957648,0.9787037037037037
F-M11,True,34,222,7548,5.250432818859547,6977.815677153878,0.9694444444444444
F-M11,True,35,222,7770,5.60651243055189,7177.693718970753,0.9718518518518519
F-M11,True,36,222,7992,5.104253717370935,7370.777904460672,0.9826666666666667
F-M11,True,37,222,8214,5.71423241576633,7570.682642802596,0.9817407407407407
F-M11,True,38,222,8436,5.734889802632031,7772.675994231831,0.9758888888888889
F-M11,True,39,222,8658,5.21088394066235,7974.665727107786,0.9718888888888889
F-M11,True,40,222,8880,5.555158532417573,8175.671338018961,0.9831851851851852
F-M11,True,41,222,9102,5.325959487004323,8378.9032534617,0.981925925925926
F-M11,True,42,222,9324,5.180857496218638,8581.277806334663,0.9812962962962963
F-M11,True,43,222,9546,5.727495110786713,8782.761541660875,0.980925925925926
F-M11,True,44,222,9768,5.16046105526589,8977.562674184795,0.9807037037037037
F-M11,True,45,222,9990,5.323115072808824,9179.05269051902,0.9825555555555555
F-M11,True,46,222,10212,5.324673050158733,9388.845410368871,0.9800740740740741
F-M11,True,47,222,10434,5.542477360716811,9599.920017469674,0.9838888888888889
F-M11,True,48,222,10656,5.449371574161289,9802.601968809031,0.9808148148148148
F-M11,True,49,222,10878,5.1799364530288425,10012.669771807734,0.9834814814814815
F-M11,True,50,222,11100,5.432401160936098,10222.761005073786,0.981037037037037
F-M11,True,51,222,11322,5.218001223899223,10425.88574425364,0.9821481481481481
F-M11,True,52,222,11544,5.707117780908808,10635.689403628,0.9815925925925926
F-M11,True,53,222,11766,5.569099587363166,10844.8592803129,0.9827777777777778
F-M11,True,54,222,11988,5.73175978445792,11045.913017310668,0.9841481481481481
F-M11,True,55,222,12210,5.910172536566451,11249.44015246164,0.9847777777777778
F-M11,True,56,222,12432,5.624310955270991,11460.22058111988,0.9834814814814815
F-M11,True,57,222,12654,5.718479631183384,11670.354651169851,0.9847777777777778
F-M11,True,58,222,12876,5.539266645371377,11873.672114040703,0.9846296296296296
F-M11,True,59,222,13098,5.5886806969170095,12084.35561670363,0.982925925925926
F-M11,True,60,222,13320,5.8107665476498305,12294.647813569754,0.9841111111111112
F-M11,True,61,222,13542,5.626458361342147,12504.378752012737,0.9846296296296296
F-M11,True,62,222,13764,6.106262144741711,12722.796983391978,0.9835555555555555
F-M11,True,63,222,13986,5.979893447042586,12932.236864076927,0.9853333333333333
F-M11,True,64,222,14208,6.186363445745932,13152.02592564281,0.9844444444444445
F-M11,True,65,222,14430,5.703587205560358,13363.884965737816,0.983037037037037
F-M11,True,66,222,14652,6.0377307700681255,13582.907115190756,0.9811111111111112
F-M11,True,67,222,14874,6.0351177153286635,13802.097120917868,0.9836296296296296
F-M11,True,68,222,15096,5.7446871705957365,14015.155034363735,0.982925925925926
F-M11,True,69,222,15318,6.0092626831553,14234.855758755933,0.9841481481481481
F-M11,True,70,222,15540,5.792164100183023,14457.636989057995,0.9808888888888889
F-M11,True,71,222,15762,5.561098151378803,14674.029802870005,0.9838518518518519
F-M11,True,72,222,15984,5.729404583707586,14886.887867214624,0.9857037037037037
F-M11,True,73,222,16206,5.728361299446037,15107.516541637946,0.9855185185185186
F-M11,True,74,222,16428,5.5781965212779,15327.665799805894,0.9850740740740741
F-M11,True,75,222,16650,5.624905682898857,15540.814227828756,0.985
F-M11,True,76,222,16872,5.973173409968883,15760.708832165692,0.9854444444444445
F-M11,True,77,222,17094,5.782675655038507,15981.52037160471,0.9857777777777778
F-M11,True,78,222,17316,5.728826890120635,16201.458872410003,0.9821111111111112
F-M11,True,79,222,17538,5.480368632454056,16421.875270261895,0.9797407407407407
F-M11,True,80,222,17760,8.32271248585469,16640.375100284815,0.9827407407407407
F-M11,True,81,222,17982,7.8217284249829815,16853.292434922885,0.9848888888888889
F-M11,True,82,222,18204,8.033246111225438,17073.653914568946,0.9853703703703703
F-M11,True,83,222,18426,7.720561147810103,17294.33616541885,0.9848888888888889
F-M11,True,84,222,18648,7.777436930854042,17513.623994343914,0.981037037037037
F-M11,True,85,222,18870,7.672324715433894,17732.61091456283,0.9854814814814815
F-M11,True,86,222,19092,7.606988563193931,17952.80025826674,0.984037037037037
F-M11,True,87,222,19314,7.700088376397485,18171.150940624997,0.9850740740740741
F-M11,True,88,222,19536,7.63660496634406,18390.00049164798,0.9834814814814815
F-M11,True,89,222,19758,7.592837956574586,18606.860253375024,0.9841851851851852
F-M11,True,90,222,19980,7.4244242423289535,18819.55773695791,0.9827777777777778
F-M11,True,91,222,20202,7.149980474162746,19046.54472597968,0.9837037037037037
F-M11,True,92,222,20424,6.943123308387962,19266.09980070684,0.985
F-M11,True,93,222,20646,6.884978986001229,19479.43082196964,0.9845185185185186
F-M11,True,94,222,20868,6.785679351102124,19692.738227139693,0.9852962962962963
F-M11,True,95,222,21090,7.023814736185847,19914.290673031006,0.9838888888888889
F-M11,True,96,222,21312,7.059512722599614,20135.627690088935,0.9854814814814815
F-M11,True,97,222,21534,6.604229134482306,20358.50793553097,0.9835555555555555
F-M11,True,98,222,21756,7.006428615466969,20577.942303129937,0.9853333333333333
F-M11,True,99,222,21978,6.9474138096646145,20795.17938261386,0.9847407407407407
F-M11,True,100,222,22200,6.747403694702698,21009.111195963807,0.9851111111111112
F-M11,True,101,222,22422,6.790507587226662,21220.97240231093,0.9852962962962963
F-M11,True,102,222,22644,6.78875596673639,21441.96796134673,0.9856296296296296
F-M11,True,103,222,22866,6.757685807374147,21663.417622133624,0.9854444444444445
F-M11,True,104,222,23088,6.560869375864665,21885.091686286032,0.9848888888888889
F-M11,True,105,222,23310,6.710855159673605,22106.523473042995,0.9833703703703703
F-M11,True,106,222,23532,6.81958143131153,22328.474846106023,0.9841851851851852
F-M11,True,107,222,23754,6.791024225252169,22545.17726151785,0.9847777777777778
F-M11,True,108,222,23976,6.632932450320269,22762.701341406908,0.9854444444444445
F-M11,True,109,222,24198,6.829603042688456,22984.40007883776,0.9856666666666667
F-M11,True,110,222,24420,6.86134789870666,23205.908662943635,0.9855555555555555
F-M11,True,111,222,24642,6.965441645802678,23427.816491995007,0.9854444444444445
F-M11,True,112,222,24864,6.661031334249823,23649.95572598977,0.9851481481481481
F-M11,True,113,222,25086,6.760993858715436,23863.114109878894,0.9849259259259259
F-M11,True,114,222,25308,6.648642271488637,24075.66592676984,0.9857037037037037
F-M11,True,115,222,25530,6.68326760197545,24297.577280947007,0.9845925925925926
F-M11,True,116,222,25752,6.714413780349869,24511.799646950793,0.9849629629629629
F-M11,True,117,222,25974,6.592165199485985,24730.752011495642,0.984
F-M11,True,118,222,26196,6.72441950789443,24951.638774094637,0.9835925925925926
F-M11,True,119,222,26418,6.811845519521215,25171.745480367914,0.9859629629629629
F-M11,True,120,222,26640,6.463680464942176,25391.91448931303,0.9848888888888889
F-M11,True,121,222,26862,6.529501470359596,25612.368078951724,0.9858148148148148
F-M11,True,122,222,27084,6.640391197290507,25832.293134669773,0.9852962962962963
F-M11,True,123,222,27306,6.590395141292262,26052.274513709825,0.9857777777777778
F-M11,True,124,222,27528,6.433713711059846,26272.704862922896,0.9853703703703703
F-M11,True,125,222,27750,6.545918602127212,26483.164784970693,0.9853703703703703
F-M11,True,126,222,27972,6.596089839935303,26694.47724130377,0.9844444444444445
F-M11,True,127,222,28194,6.685624560794315,26905.068575979676,0.9857407407407407
F-M11,True,128,222,28416,6.603966102943764,27114.839053172618,0.9851851851851852
F-M11,True,129,222,28638,6.4143350983525185,27324.058405335993,0.9855925925925926
F-M11,True,130,222,28860,6.578819429552233,27533.59533238085,0.9849629629629629
F-M11,True,131,222,29082,6.517690821810886,27743.311815449968,0.9858518518518519
F-M11,True,132,222,29304,6.316307798162237,27954.830005920958,0.9853333333333333
F-M11,True,133,222,29526,6.487113853832623,28164.441171066836,0.9852222222222222
F-M11,True,134,222,29748,6.427013607712479,28374.18179028202,0.9848518518518519
F-M11,True,135,222,29970,6.507262678833695,28584.2060807948,0.9855185185185186
F-M11,True,136,222,30192,6.45738570969384,28795.199536307715,0.986
F-M11,True,137,222,30414,6.33794861870843,29012.10543741798,0.9858148148148148
F-M11,True,138,222,30636,6.424814969569713,29221.847881251015,0.9854444444444445
F-M11,True,139,222,30858,6.630662112622647,29429.50981513085,0.9859629629629629
F-M11,True,140,222,31080,6.427752174772658,29646.743117641658,0.9857037037037037
F-M11,True,141,222,31302,6.352647448445226,29863.203986699693,0.9856296296296296
F-M11,True,142,222,31524,6.362304182739945,30071.924210775644,0.9858148148148148
