row_id,family,epoch,train_loss,train_loss_adv_confusion_labeled,train_loss_adv_discriminator_labeled,train_loss_adv_labeled,train_loss_closed_group,train_loss_cons_labeled,train_loss_crra_condition_tx_adv_labeled,train_loss_crra_energy_labeled,train_loss_crra_gate_l1_labeled,train_loss_crra_nuisance_labeled,train_loss_crra_pair_labeled,train_loss_crra_sat_shell_labeled,train_loss_daot_clean_anchor,train_loss_daot_fingerprint,train_loss_daot_nuisance,train_loss_daot_orbit_logit,train_loss_daot_orbit_proto,train_loss_daot_orbit_relation,train_loss_daot_orbit_z,train_loss_daot_route,train_loss_daot_rx,train_loss_daot_subspace,train_loss_daot_tail,train_loss_daot_tangent,train_loss_daot_total,train_loss_daot_unlabeled,train_loss_direct_metric_accept,train_loss_domain_labeled,train_loss_fishr_labeled,train_loss_group_ce_labeled,train_loss_labeled,train_loss_muse_local_labeled,train_loss_open_group,train_loss_open_world_feat,train_loss_orth_labeled,train_loss_proto_labeled,train_loss_proxy_unknown,train_loss_sat_cls_labeled,train_loss_sat_cons_labeled,train_loss_soft_unknown_mixup,train_loss_source_episode,train_loss_teacher_clean_kl,train_loss_teacher_sat_kl,train_loss_teacher_zid_mse,train_loss_tx_labeled,train_loss_u_adv,train_loss_u_direct_metric_accept,train_loss_u_domain,train_loss_u_quarantine_accept,train_loss_u_sat_cons,train_loss_u_zid_domain_invariance,train_loss_unlabeled,train_loss_zid_compact,train_loss_zid_domain_invariance,train_w_loss_adv_labeled,train_w_loss_cons_labeled,train_w_loss_crra_condition_tx_adv_labeled,train_w_loss_crra_energy_labeled,train_w_loss_crra_gate_l1_labeled,train_w_loss_crra_nuisance_labeled,train_w_loss_crra_pair_labeled,train_w_loss_crra_sat_kl_labeled,train_w_loss_crra_sat_shell_labeled,train_w_loss_direct_metric_accept,train_w_loss_domain_labeled,train_w_loss_fishr_labeled,train_w_loss_group_ce_labeled,train_w_loss_open_world_feat,train_w_loss_orth_labeled,train_w_loss_proto_labeled,train_w_loss_proxy_unknown,train_w_loss_sat_cls_labeled,train_w_loss_sat_cons_labeled,train_w_loss_soft_unknown_mixup,train_w_loss_source_episode,train_w_loss_teacher_clean_kl,train_w_loss_teacher_sat_kl,train_w_loss_teacher_zid_mse,train_w_loss_tx_labeled,train_w_loss_u_adv,train_w_loss_u_direct_metric_accept,train_w_loss_u_domain,train_w_loss_u_quarantine_accept,train_w_loss_u_sat_cons,train_w_loss_zid_compact
A1,V1,11,3.02813200585477,0.0,0.0,2.6782354449366665,3.0200556409251584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.6787162400312252,0.0018798602876821868,2.1710919235740698,2.59953607739629,0.0,0.00807636010729045,0.0,0.01129986573983957,0.198501072958246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0825307542407834,0.0,0.0,0.0,0.0,0.0,0.0,0.4285959447020883,1.4533509504687678,0.0,0.6561676956511833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6787162400312252,7.51944099458807e-05,0.17368734970286087,0.0,0.00028249513995540036,0.000635203417586708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0825307542407834,0.0,0.0,0.0,0.0,0.0,0.007441156682231136
A1,V1,12,3.6623900849539957,0.0,0.0,2.6775376828941138,3.6519970566302806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.7716240817093635,0.0026791091540790068,2.94833795290004,3.2370215971190652,0.0,0.010393030375141549,0.071250950900821,0.010760759448145961,0.225096230101478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5627645133650518,0.0,0.0,0.0,0.0,0.0,0.0,0.42536847427621616,1.5102941522727142,0.0,0.6559967449656477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7716240817093635,0.00010716436371682436,0.23586703104025744,6.840091511573543e-06,0.0002690175095119992,0.0007203079210510394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5627645133650518,0.0,0.0,0.0,0.0,0.0,0.00966588233236794
A1,V1,13,3.612739322958766,0.0,0.0,2.680717531625215,3.600428364298365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.7454334543094979,0.00269002860506163,2.895335256214346,3.1892764525370554,0.0,0.012310947681701667,0.07084892421692342,0.010945757230122885,0.22460744778315225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5427481993898615,0.0,0.0,0.0,0.0,0.0,0.0,0.423462870555955,1.5076303675368026,0.0,0.6567758061327376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7454334543094979,0.0001076011415202752,0.23162681478503588,1.3602993944586742e-05,0.00027364009135478253,0.0007187438176196018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5427481993898615,0.0,0.0,0.0,0.0,0.0,0.011578600904023325
A1,V1,14,3.552123090168377,0.0,0.0,2.676593156548234,3.538011308188911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.7390889881161956,0.0025214527134672557,2.818201373188614,3.1298454360918955,0.0,0.01411178365332989,0.06810241681733378,0.010907023876636952,0.2204213158504383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4950496674523697,0.0,0.0,0.0,0.0,0.0,0.0,0.42227765447921584,1.494064910454793,0.0,0.6557653353020951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7390889881161956,0.00010085810627644507,0.22545610539833302,1.961349670972931e-05,0.000272673529547614,0.0007053481922002493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4950496674523697,0.0,0.0,0.0,0.0,0.0,0.0133868220077643
A1,V1,15,3.3321100634497567,0.0,0.0,2.6790957934147603,3.316206123377826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.6954066522486575,0.0022857461292398904,2.6269349537387088,2.9125766705822302,0.0,0.01590393984958798,0.06493580104732835,0.011619832064654376,0.2104577312732602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3343508800676278,0.0,0.0,0.0,0.0,0.0,0.0,0.4195333899141432,1.4849160281387535,0.0,0.6563784813021755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6954066522486575,9.142984320355076e-05,0.21015479150941377,2.4935348521368626e-05,0.000290499345676319,0.000673464724116514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3343508800676278,0.0,0.0,0.0,0.0,0.0,0.015205539775559225
A1,V1,16,3.582057544776985,0.0,0.0,2.6790108412235707,3.5638709900615453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.7534258725406887,0.002533848234010977,2.9181269307260043,3.1633467889046885,0.0,0.018186545905631943,0.0715305516706058,0.010910562566808751,0.21994087173863575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5015524095511652,0.0,0.0,0.0,0.0,0.0,0.0,0.4187107584229461,1.5146180713498913,0.0,0.6563576674676156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7534258725406887,0.00010135392705539364,0.2334501501256684,3.4334663924456184e-05,0.00027276213104660446,0.0007038107718685054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5015524095511652,0.0,0.0,0.0,0.0,0.0,0.017448400503846707
A1,V1,17,3.8250679577793085,0.0,0.0,2.682230673394762,3.8048211609995044,0.27508929828265766,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.7595461988234306,0.0028987090903266712,3.055383280590848,3.4075514378848375,0.0,0.02024678965644525,0.07459796560290563,0.010844325160121059,0.2305421913797791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6229120230151188,0.0,0.0,0.0,0.0,0.0,0.0,0.4175165155986408,1.5207880257486224,0.0,0.657426225977975,0.004413432903117962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7595461988234306,0.00011594836077921566,0.3423485842508239,4.2968429604550216e-05,0.0005422121769673115,0.0007377349941200484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6229120230151188,0.0,0.0,0.0,0.0,0.0,0.019466086257215555
A1,V1,18,3.924356175435556,0.0,0.0,2.6827228595544628,3.901910192794628,0.2837062526393581,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.765323895323384,0.002900455009702463,3.2698386707552918,3.506980477689623,0.0,0.02244598342961556,0.07837340161036532,0.009785978643743842,0.2329263070950637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6890700589026417,0.0,0.0,0.0,0.0,0.0,0.0,0.4173756886172939,1.5374966065088909,0.0,0.6582080195615957,0.004580987466348184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.765323895323384,0.00011601819747730579,0.36674621741513946,5.2666925594248904e-05,0.0004893044630686442,0.0007453641648664399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6890700589026417,0.0,0.0,0.0,0.0,0.0,0.02164795237115106
A1,V1,19,3.710145546509339,0.0,0.0,2.681945406638824,3.6861059531435236,0.2688351192989865,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.728186463182037,0.0025828903449888327,2.916603571928299,3.2935523326332503,0.0,0.024039574135262688,0.07161054727495522,0.010572510796624262,0.22578607177412188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5497132018208504,0.0,0.0,0.0,0.0,0.0,0.0,0.41659321051997106,1.5144571860631306,0.0,0.65898907990069,0.004381686717540295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.728186463182037,0.00010331561168186454,0.3276103581805286,5.4996902326001054e-05,0.0005286279562357309,0.0007225154135544021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5497132018208504,0.0,0.0,0.0,0.0,0.0,0.023262061766004778
A1,V1,20,3.6657427055341705,0.0,0.0,2.6829753727526278,3.639956307840777,0.2661941115920608,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.7277083658688778,0.002488934378088497,2.8658650712789715,3.250340119138494,0.0,0.025786392852194136,0.06884825339138105,0.010542141424643027,0.22324349341897276,0.0,0.0,0.0,0.0,0.05690643383475306,0.0,0.0,0.0,1.508811308893266,0.0,0.0,0.0,0.0,0.0,0.0,0.41540259028877224,1.5026779910465617,0.0,0.6604941906155767,0.004390699369413359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7277083658688778,9.955737320737128e-05,0.3225224892826969,5.9484891214713175e-05,0.0005271018625379682,0.0007143791627059145,0.0,0.0,0.0,0.0,7.966900939352542e-06,0.0,0.0,0.0,1.508811308893266,0.0,0.0,0.0,0.0,0.0,0.0250045618562548
A1,V1,21,3.8792282171077557,0.0,0.0,2.6791499584644765,3.8302484697049803,0.2732131545608108,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.511338840868022,13.07487712464891,0.0,0.0,0.27241836776873013,,,,,0.0,0.02084065323510954,0.013817080279795436,0.0,0.7356976263963424,0.002739218904300107,3.094185086051086,3.4508782571500487,0.0,0.048979755759507686,0.0748145101541603,0.009517496770566649,0.22908100425391584,0.0,0.0,0.0,0.0,0.06244977332676786,0.0,0.0,0.0,1.6509673406143446,0.0,0.0,0.0,0.0,0.0,0.0,0.42834996210562215,1.5243713544295714,0.0,0.6610623998147948,0.0045710383234797295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7356976263963424,0.00010956875365143137,0.3490146540969543,7.182192795372832e-05,0.0004758799935246373,0.0007330591936946033,0.0,0.0,0.0,0.0,1.7485936950834002e-05,0.0,0.0,0.0,1.6509673406143446,0.0,0.0,0.0,0.0,0.0,0.02731673544490928
A1,V1,22,3.7272951742550275,0.0,0.0,2.6819003755981856,3.6556880286148004,0.2678486592060811,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.502567699229395,12.638150958327559,0.0,0.0,0.26667926171878437,,,,,0.0,0.041860557874446515,0.027792293377019262,0.0,0.714317645172815,0.0024693326245920485,2.8439375558146485,3.286282900754396,0.0,0.07160714720082176,0.06908784435038362,0.010576009750366211,0.22243696370640317,0.0,0.0,0.0,0.0,0.0600278716500815,0.0,0.0,0.0,1.5100381583109632,0.0,0.0,0.0,0.0,0.0,0.0,0.44101228074984505,1.5071156953906153,0.0,0.6634982389372748,0.004554808676779807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.714317645172815,9.877330290996233e-05,0.32163931503640236,7.295676426987452e-05,0.0005288016688716305,0.0007117982668779068,0.0,0.0,0.0,0.0,2.521170580445238e-05,0.0,0.0,0.0,1.5100381583109632,0.0,0.0,0.0,0.0,0.0,0.02893662276501591
A1,V1,23,4.065550268233359,0.0,0.0,2.6812336917396062,3.970636019298622,0.27707541525900903,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.4978081519539292,12.19776851422078,0.0,0.0,0.26594846031150304,,,,,0.0,0.06275200410871892,0.041761467535350774,0.0,0.7701424595203485,0.0030717099343475253,3.2242671398966163,3.610312105836095,0.0,0.09491424218894125,0.0765189970675688,0.01080880830953787,0.23494138004812035,0.0,0.0,0.0,0.0,0.06428937483914532,0.0,0.0,0.0,1.7087213775931716,0.0,0.0,0.0,0.0,0.0,0.0,0.4552381709889249,1.5276501259288273,0.0,0.6653247427295994,0.004797969852481877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7701424595203485,0.0001228683945575695,0.3657479858747474,8.814988737244962e-05,0.0005404425633920206,0.0007518123976124853,0.0,0.0,0.0,0.0,3.600205097738892e-05,0.0,0.0,0.0,1.7087213775931716,0.0,0.0,0.0,0.0,0.0,0.03128627380607901
A1,V1,24,3.7771985992655024,0.0,0.0,2.679867129068117,3.660153873331912,0.26648554071649777,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5047311946615443,12.601182699203491,0.0,0.0,0.2625895874188827,,,,,0.0,0.0834206452609988,0.056160811200603705,0.0,0.6902290079239253,0.002447301147202718,2.7930905403451876,3.3055882754626573,0.0,0.11704471724124642,0.07047024834062066,0.011695112194026913,0.22030654898634902,0.0,0.0,0.0,0.0,0.05880467668763018,0.0,0.0,0.0,1.5078303508192032,0.0,0.0,0.0,0.0,0.0,0.0,0.47161032527953656,1.5068925173432977,0.0,0.6672016121782698,0.004707061492644988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6902290079239253,9.789204376751146e-05,0.31789287990630344,8.794686655656315e-05,0.0005847658659960773,0.0007049809397473042,0.0,0.0,0.0,0.0,4.116327220406281e-05,0.0,0.0,0.0,1.5078303508192032,0.0,0.0,0.0,0.0,0.0,0.03278998101784571
A1,V1,25,3.7888927561742767,0.0,0.0,2.6783543986243172,3.648100635489902,0.26491622237471846,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.4923905652385574,11.938366447483098,0.0,0.0,0.2543783347617399,,,,,0.0,0.105033445633478,0.06964363723254956,0.0,0.7088369924474407,0.00254478923021075,2.805313037020398,3.306036449767448,0.0,0.14079212363775787,0.06746982178138988,0.011936315545090684,0.21663304586131293,0.0,0.0,0.0,2.2290402709900796,0.05778858803321717,0.0,0.0,0.0,1.4612219747457955,0.0,0.0,0.0,0.0,0.0,0.0,0.4828562982179023,1.4984810218080744,0.0,0.6692578199210467,0.004780107790285403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7088369924474407,0.00010179156687389639,0.3204488176390999,9.067944006141965e-05,0.0005968103000709603,0.000693225727347355,0.0,0.0,0.0,0.0004012272550319615,4.854241349569641e-05,0.0,0.0,0.0,1.4612219747457955,0.0,0.0,0.0,0.0,0.0,0.03452500325065475
