arm,k_shot,count,old_acc_mean,old_acc_std,old_acc_ci95,old_acc_min,old_acc_max,seen_new_acc_mean,seen_new_acc_std,seen_new_acc_ci95,seen_new_acc_min,seen_new_acc_max,H_old_new_mean,H_old_new_std,H_old_new_ci95,H_old_new_min,H_old_new_max,average_forgetting_mean,average_forgetting_std,average_forgetting_ci95,average_forgetting_min,average_forgetting_max
full_nonoracle_strict,1,25,0.6759999999999999,0.11346093035071318,0.045393826233115726,0.4833333333333332,0.9083333333333333,0.5880000000000001,0.14961209101465622,0.05985730278166814,0.21666666666666667,0.8666666666666667,0.6110322762753566,0.12060524137520731,0.04825214594016174,0.30857189703230037,0.7860706504824152,0.06444444444444443,0.037276080438258336,0.014913538191830163,0.0027777777777778048,0.1361111111111111
full_nonoracle_strict,2,25,0.7408888888888889,0.1094303995500291,0.04378127807025533,0.5833333333333334,0.9249999999999999,0.68,0.12572014777097407,0.05029853469627712,0.39166666666666666,0.8583333333333334,0.6991417587008317,0.1095602647078622,0.043833234954357994,0.465284439824881,0.8524785140656554,0.05422222222222223,0.03744230129046459,0.01498004038300776,-0.002777777777777768,0.11944444444444446
full_nonoracle_strict,5,25,0.8003333333333333,0.09011761861692298,0.036054556466212535,0.6444444444444445,0.9194444444444444,0.7559999999999999,0.15861413696277027,0.06345887125328295,0.35000000000000003,0.9583333333333334,0.7693088558291558,0.12384543128628024,0.04954849189229606,0.4357172065274941,0.8822703401333668,0.035777777777777756,0.03486588059449567,0.013949257425255632,-0.005555555555555573,0.11111111111111109
full_nonoracle_strict,10,25,0.8304444444444445,0.07943659634895099,0.03178125756653264,0.6777777777777777,0.9194444444444444,0.8186666666666668,0.12671665680213912,0.050697221342513955,0.5083333333333333,0.9666666666666668,0.8207331092847108,0.09695533935651698,0.03879021451276892,0.5788057739136876,0.9189013272977564,0.024777777777777777,0.025494129074827225,0.010199775919430014,-3.700743415417188e-17,0.10555555555555556
full_nonoracle_strict,20,25,0.8566666666666667,0.07373626676905357,0.029500650756580406,0.6999999999999998,0.9388888888888888,0.8486666666666668,0.10428806259586952,0.041723914805141024,0.6416666666666666,0.9916666666666667,0.8503652692403663,0.08272267064026281,0.03309596109406264,0.6768158533422262,0.9399975109407158,0.018555555555555558,0.025515911278946358,0.010208490616072303,-0.01666666666666668,0.08333333333333333
