reference_arm,receiver,seed,k_shot,current_old_acc,reference_old_acc,delta_old_acc,current_seen_new_acc,reference_seen_new_acc,delta_seen_new_acc,current_H_old_new,reference_H_old_new,delta_H_old_new
full_legacy_oracle_strict,7-14,713104,2,0.8833333333333333,0.9111111111111111,-0.02777777777777779,0.7166666666666667,0.9833333333333334,-0.2666666666666667,0.7897298840789455,0.9448037767040757,-0.15507389262513016
singleview_fft96_strict,7-14,713104,2,0.8833333333333333,0.7888888888888889,0.09444444444444444,0.7166666666666667,0.7916666666666666,-0.07499999999999996,0.7897298840789455,0.789819607635581,-8.972355663550147e-05
full_legacy_oracle_strict,7-14,713104,20,0.9166666666666666,0.9472222222222223,-0.03055555555555567,0.875,1.0,-0.125,0.8952155335773956,0.9726889201391459,-0.07747338656175029
singleview_fft96_strict,7-14,713104,20,0.9166666666666666,0.8638888888888889,0.0527777777777777,0.875,0.8333333333333334,0.04166666666666663,0.8952155335773956,0.8477446129960601,0.04747092058133551
full_legacy_oracle_strict,7-14,713104,5,0.8694444444444445,0.9194444444444444,-0.04999999999999993,0.8083333333333332,1.0,-0.19166666666666676,0.8371202989323189,0.9576353066404651,-0.12051500770814627
singleview_fft96_strict,7-14,713104,5,0.8694444444444445,0.8555555555555556,0.01388888888888884,0.8083333333333332,0.8166666666666668,-0.008333333333333526,0.8371202989323189,0.8351690500377692,0.001951248894549673
full_legacy_oracle_strict,7-14,713105,1,0.9083333333333333,0.9333333333333332,-0.02499999999999991,0.6749999999999999,0.9333333333333332,-0.2583333333333333,0.7713813371657497,0.9332462285609996,-0.16186489139524984
singleview_fft96_strict,7-14,713105,1,0.9083333333333333,0.8666666666666667,0.04166666666666663,0.6749999999999999,0.5916666666666667,0.08333333333333326,0.7713813371657497,0.6936665458964547,0.07771479126929504
full_legacy_oracle_strict,7-14,713105,10,0.9194444444444444,0.9444444444444443,-0.02499999999999991,0.8416666666666667,1.0,-0.15833333333333333,0.8781019055513043,0.9713992423932313,-0.09329733684192698
singleview_fft96_strict,7-14,713105,10,0.9194444444444444,0.9027777777777777,0.01666666666666672,0.8416666666666667,0.8500000000000001,-0.008333333333333415,0.8781019055513043,0.8753907912305637,0.0027111143207405597
full_legacy_oracle_strict,7-14,713105,2,0.9249999999999999,0.9388888888888888,-0.01388888888888884,0.6583333333333333,0.9833333333333334,-0.32500000000000007,0.7678552181755146,0.9605246596559877,-0.19266944148047305
singleview_fft96_strict,7-14,713105,2,0.9249999999999999,0.8805555555555555,0.0444444444444444,0.6583333333333333,0.6749999999999999,-0.016666666666666607,0.7678552181755146,0.7602502515261099,0.0076049666494046875
full_legacy_oracle_strict,7-14,713105,20,0.9388888888888888,0.9444444444444443,-0.005555555555555536,0.9416666666666668,1.0,-0.05833333333333324,0.9399975109407158,0.9713992423932313,-0.03140173145251546
singleview_fft96_strict,7-14,713105,20,0.9388888888888888,0.9083333333333333,0.030555555555555447,0.9416666666666668,0.8583333333333334,0.08333333333333337,0.9399975109407158,0.8826085829884268,0.057388927952289004
full_legacy_oracle_strict,7-14,713105,5,0.9166666666666666,0.9277777777777777,-0.011111111111111072,0.8083333333333332,0.9833333333333334,-0.17500000000000016,0.8579460950522684,0.9546482316517535,-0.09670213659948512
singleview_fft96_strict,7-14,713105,5,0.9166666666666666,0.8916666666666666,0.025000000000000022,0.8083333333333332,0.8166666666666668,-0.008333333333333526,0.8579460950522684,0.8520875302175664,0.005858564834701929
full_legacy_oracle_strict,7-7,713101,1,0.6472222222222223,0.7888888888888889,-0.1416666666666666,0.6,0.7833333333333332,-0.18333333333333324,0.6119345872677429,0.7721295837285801,-0.16019499646083724
singleview_fft96_strict,7-7,713101,1,0.6472222222222223,0.7111111111111112,-0.063888888888889,0.6,0.5083333333333333,0.09166666666666667,0.6119345872677429,0.5927295666448643,0.019205020622878544
full_legacy_oracle_strict,7-7,713101,10,0.8833333333333333,0.9027777777777778,-0.019444444444444486,0.8833333333333334,1.0,-0.11666666666666659,0.8826950752705881,0.9488201598122418,-0.06612508454165367
singleview_fft96_strict,7-7,713101,10,0.8833333333333333,0.9,-0.01666666666666672,0.8833333333333334,0.7416666666666666,0.14166666666666683,0.8826950752705881,0.8086268987289467,0.07406817654164144
full_legacy_oracle_strict,7-7,713101,2,0.7444444444444445,0.8805555555555555,-0.13611111111111107,0.8083333333333332,0.9500000000000001,-0.14166666666666683,0.774849918265152,0.912860833920548,-0.13801091565539592
singleview_fft96_strict,7-7,713101,2,0.7444444444444445,0.7666666666666666,-0.022222222222222143,0.8083333333333332,0.5583333333333335,0.24999999999999978,0.774849918265152,0.6443140765401641,0.1305358417249879
full_legacy_oracle_strict,7-7,713101,20,0.9166666666666666,0.9416666666666668,-0.025000000000000133,0.9,1.0,-0.09999999999999998,0.9074237488517674,0.9699444324277829,-0.06252068357601559
singleview_fft96_strict,7-7,713101,20,0.9166666666666666,0.8916666666666666,0.025000000000000022,0.9,0.8250000000000001,0.07499999999999996,0.9074237488517674,0.8549455358879596,0.052478212963807724
full_legacy_oracle_strict,7-7,713101,5,0.85,0.8777777777777778,-0.02777777777777779,0.8833333333333334,1.0,-0.11666666666666659,0.8661810317582814,0.9345458463105523,-0.06836481455227084
singleview_fft96_strict,7-7,713101,5,0.85,0.8250000000000001,0.02499999999999991,0.8833333333333334,0.775,0.10833333333333339,0.8661810317582814,0.7989896675651392,0.0671913641931422
full_legacy_oracle_strict,7-7,713102,1,0.7138888888888889,0.7888888888888889,-0.07499999999999996,0.8666666666666667,0.9833333333333334,-0.1166666666666667,0.781428744255201,0.8725467231248185,-0.09111797886961748
singleview_fft96_strict,7-7,713102,1,0.7138888888888889,0.7000000000000001,0.01388888888888884,0.8666666666666667,0.4666666666666666,0.4000000000000001,0.781428744255201,0.5568088985822064,0.22461984567299464
full_legacy_oracle_strict,7-7,713102,10,0.8861111111111111,0.9027777777777778,-0.01666666666666672,0.9083333333333332,1.0,-0.09166666666666679,0.8940043080314819,0.9482385396929232,-0.05423423166144126
singleview_fft96_strict,7-7,713102,10,0.8861111111111111,0.8527777777777779,0.033333333333333215,0.9083333333333332,0.75,0.15833333333333321,0.8940043080314819,0.795692985932237,0.09831132209924487
full_legacy_oracle_strict,7-7,713102,2,0.8305555555555556,0.8888888888888888,-0.05833333333333324,0.8166666666666665,0.9666666666666667,-0.15000000000000013,0.8224753575443825,0.9251468860164512,-0.10267152847206873
singleview_fft96_strict,7-7,713102,2,0.8305555555555556,0.763888888888889,0.06666666666666665,0.8166666666666665,0.48333333333333334,0.3333333333333332,0.8224753575443825,0.5889563435616068,0.23351901398277575
full_legacy_oracle_strict,7-7,713102,20,0.9055555555555556,0.9194444444444444,-0.01388888888888884,0.9083333333333332,1.0,-0.09166666666666679,0.904046693111405,0.957736516357206,-0.05368982324580107
singleview_fft96_strict,7-7,713102,20,0.9055555555555556,0.8888888888888888,0.01666666666666672,0.9083333333333332,0.7666666666666666,0.1416666666666666,0.904046693111405,0.8215132175874839,0.0825334755239211
full_legacy_oracle_strict,7-7,713102,5,0.8611111111111112,0.8944444444444444,-0.033333333333333215,0.8833333333333334,1.0,-0.11666666666666659,0.8698690603591994,0.943671018712719,-0.07380195835351955
singleview_fft96_strict,7-7,713102,5,0.8611111111111112,0.8194444444444443,0.04166666666666685,0.8833333333333334,0.7083333333333334,0.17500000000000004,0.8698690603591994,0.7551412599788166,0.11472780038038277
full_legacy_oracle_strict,7-7,713103,1,0.7388888888888889,0.7888888888888889,-0.04999999999999993,0.5666666666666668,0.9166666666666666,-0.34999999999999987,0.6345548519721748,0.8470064898824203,-0.21245163791024557
singleview_fft96_strict,7-7,713103,1,0.7388888888888889,0.41944444444444445,0.3194444444444445,0.5666666666666668,0.35000000000000003,0.21666666666666673,0.6345548519721748,0.3790024101194314,0.25555244185274334
full_legacy_oracle_strict,7-7,713103,10,0.875,0.9,-0.025000000000000022,0.9249999999999999,1.0,-0.07500000000000007,0.8988999257674979,0.9473280980655048,-0.04842817229800689
singleview_fft96_strict,7-7,713103,10,0.875,0.9027777777777778,-0.02777777777777779,0.9249999999999999,0.7916666666666666,0.1333333333333333,0.8988999257674979,0.8421614440168591,0.05673848175063878
full_legacy_oracle_strict,7-7,713103,2,0.8138888888888888,0.8777777777777778,-0.063888888888889,0.6583333333333333,0.9666666666666667,-0.30833333333333335,0.7273756002079702,0.9200373999970842,-0.19266179978911402
singleview_fft96_strict,7-7,713103,2,0.8138888888888888,0.6194444444444444,0.19444444444444442,0.6583333333333333,0.6916666666666668,-0.03333333333333344,0.7273756002079702,0.6534755829642016,0.0739000172437686
full_legacy_oracle_strict,7-7,713103,20,0.8916666666666666,0.9055555555555556,-0.01388888888888895,0.9416666666666668,1.0,-0.05833333333333324,0.9156281075596144,0.9502980111675763,-0.03466990360796185
singleview_fft96_strict,7-7,713103,20,0.8916666666666666,0.9027777777777778,-0.011111111111111183,0.9416666666666668,0.8166666666666668,0.125,0.9156281075596144,0.8569904111233843,0.05863769643623018
full_legacy_oracle_strict,7-7,713103,5,0.8666666666666667,0.9138888888888889,-0.047222222222222165,0.85,0.9833333333333334,-0.13333333333333341,0.8573880198086812,0.9470152977253038,-0.08962727791662262
singleview_fft96_strict,7-7,713103,5,0.8666666666666667,0.8416666666666667,0.025000000000000022,0.85,0.7916666666666666,0.05833333333333335,0.8573880198086812,0.8133755702809925,0.04401244952768868
full_legacy_oracle_strict,7-7,713104,1,0.6666666666666666,0.8333333333333334,-0.16666666666666674,0.6749999999999999,1.0,-0.32500000000000007,0.6645372795378853,0.9084485131571106,-0.2439112336192253
singleview_fft96_strict,7-7,713104,1,0.6666666666666666,0.6805555555555557,-0.013888888888889062,0.6749999999999999,0.6083333333333333,0.06666666666666665,0.6645372795378853,0.6390214168567148,0.025515862681170565
full_legacy_oracle_strict,7-7,713104,10,0.9138888888888889,0.9333333333333332,-0.019444444444444375,0.8833333333333333,1.0,-0.1166666666666667,0.8982912548667267,0.9652497180811638,-0.0669584632144371
singleview_fft96_strict,7-7,713104,10,0.9138888888888889,0.888888888888889,0.02499999999999991,0.8833333333333333,0.8416666666666667,0.04166666666666663,0.8982912548667267,0.8640966313380106,0.03419462352871605
full_legacy_oracle_strict,7-7,713104,2,0.8083333333333332,0.8722222222222222,-0.063888888888889,0.7833333333333333,1.0,-0.21666666666666667,0.793709131109074,0.9317319848293298,-0.1380228537202558
singleview_fft96_strict,7-7,713104,2,0.8083333333333332,0.8388888888888889,-0.03055555555555567,0.7833333333333333,0.6583333333333333,0.125,0.793709131109074,0.736388940769936,0.057320190339138044
full_legacy_oracle_strict,7-7,713104,20,0.9249999999999999,0.936111111111111,-0.011111111111111072,0.8916666666666666,1.0,-0.10833333333333339,0.9078245760355852,0.9668443847797069,-0.059019808744121716
singleview_fft96_strict,7-7,713104,20,0.9249999999999999,0.8555555555555555,0.06944444444444442,0.8916666666666666,0.8916666666666666,0.0,0.9078245760355852,0.8730864211207221,0.034738154914863095
full_legacy_oracle_strict,7-7,713104,5,0.9,0.9194444444444444,-0.019444444444444375,0.8416666666666667,1.0,-0.15833333333333333,0.8696079539295706,0.957897486971263,-0.0882895330416924
singleview_fft96_strict,7-7,713104,5,0.9,0.9,0.0,0.8416666666666667,0.775,0.06666666666666665,0.8696079539295706,0.8311919841232189,0.038415969806351646
full_legacy_oracle_strict,7-7,713105,1,0.775,0.8611111111111112,-0.08611111111111114,0.525,0.9333333333333332,-0.4083333333333332,0.6193153195488721,0.8943369016617734,-0.2750215821129013
singleview_fft96_strict,7-7,713105,1,0.775,0.7999999999999999,-0.02499999999999991,0.525,0.4083333333333334,0.11666666666666664,0.6193153195488721,0.5400225871934032,0.07929273235546885
full_legacy_oracle_strict,7-7,713105,10,0.8944444444444444,0.9083333333333333,-0.01388888888888895,0.9333333333333332,1.0,-0.06666666666666676,0.9115139464703724,0.9518037518037518,-0.040289805333379336
singleview_fft96_strict,7-7,713105,10,0.8944444444444444,0.9222222222222222,-0.02777777777777779,0.9333333333333332,0.725,0.20833333333333326,0.9115139464703724,0.8114753067817645,0.10003863968860793
full_legacy_oracle_strict,7-7,713105,2,0.7611111111111111,0.8638888888888889,-0.10277777777777786,0.7916666666666666,0.9666666666666667,-0.17500000000000004,0.7751495925390129,0.9117857042131515,-0.13663611167413858
singleview_fft96_strict,7-7,713105,2,0.7611111111111111,0.8250000000000001,-0.063888888888889,0.7916666666666666,0.5583333333333332,0.2333333333333334,0.7751495925390129,0.6545408156058423,0.12060877693317062
full_legacy_oracle_strict,7-7,713105,20,0.8916666666666666,0.9249999999999999,-0.033333333333333326,0.9416666666666668,1.0,-0.05833333333333324,0.9138107263107264,0.9608845117532286,-0.04707378544250229
singleview_fft96_strict,7-7,713105,20,0.8916666666666666,0.9416666666666668,-0.050000000000000155,0.9416666666666668,0.7666666666666666,0.17500000000000016,0.9138107263107264,0.8434029680365297,0.07040775827419665
full_legacy_oracle_strict,7-7,713105,5,0.8777777777777778,0.8861111111111111,-0.008333333333333304,0.8916666666666666,0.9666666666666667,-0.07500000000000007,0.8822703401333668,0.9236915383765982,-0.04142119824323143
singleview_fft96_strict,7-7,713105,5,0.8777777777777778,0.8944444444444444,-0.016666666666666607,0.8916666666666666,0.6333333333333333,0.2583333333333333,0.8822703401333668,0.7374743773759308,0.144795962757436
full_legacy_oracle_strict,8-8,713101,1,0.6805555555555557,0.8527777777777779,-0.17222222222222217,0.75,0.9833333333333334,-0.2333333333333334,0.7019990035253764,0.9133675731806573,-0.21136856965528095
singleview_fft96_strict,8-8,713101,1,0.6805555555555557,0.6194444444444445,0.06111111111111123,0.75,0.6166666666666667,0.1333333333333333,0.7019990035253764,0.6178267890532041,0.08417221447217227
full_legacy_oracle_strict,8-8,713101,10,0.8166666666666665,0.9111111111111111,-0.09444444444444455,0.9583333333333334,1.0,-0.04166666666666663,0.8809661628591079,0.953364025951626,-0.07239786309251806
singleview_fft96_strict,8-8,713101,10,0.8166666666666665,0.8583333333333334,-0.04166666666666685,0.9583333333333334,0.75,0.20833333333333337,0.8809661628591079,0.7996116573541331,0.0813545055049748
full_legacy_oracle_strict,8-8,713101,2,0.7388888888888889,0.8777777777777778,-0.13888888888888884,0.7416666666666667,0.9500000000000001,-0.20833333333333337,0.7309394570999115,0.9113122171945701,-0.18037276009465864
singleview_fft96_strict,8-8,713101,2,0.7388888888888889,0.65,0.0888888888888889,0.7416666666666667,0.6333333333333333,0.10833333333333339,0.7309394570999115,0.6408828266866277,0.09005663041328382
full_legacy_oracle_strict,8-8,713101,20,0.85,0.9,-0.050000000000000044,0.9583333333333334,1.0,-0.04166666666666663,0.9000507584426828,0.9472049689440993,-0.04715421050141655
singleview_fft96_strict,8-8,713101,20,0.85,0.8694444444444445,-0.019444444444444486,0.9583333333333334,0.8583333333333334,0.09999999999999998,0.9000507584426828,0.8634302880130947,0.03662047042958805
full_legacy_oracle_strict,8-8,713101,5,0.7638888888888888,0.9138888888888889,-0.15000000000000002,0.9083333333333333,1.0,-0.09166666666666667,0.8291111613228007,0.9547892720306513,-0.12567811070785062
singleview_fft96_strict,8-8,713101,5,0.7638888888888888,0.7805555555555554,-0.016666666666666607,0.9083333333333333,0.7166666666666667,0.19166666666666665,0.8291111613228007,0.7456250845591493,0.08348607676365138
full_legacy_oracle_strict,8-8,713102,1,0.7555555555555555,0.8444444444444444,-0.0888888888888889,0.6499999999999999,0.9333333333333332,-0.2833333333333333,0.6789710013154168,0.8828765301514842,-0.20390552883606738
singleview_fft96_strict,8-8,713102,1,0.7555555555555555,0.7111111111111111,0.0444444444444444,0.6499999999999999,0.4000000000000001,0.24999999999999983,0.6789710013154168,0.502851091560769,0.17611990975464775
full_legacy_oracle_strict,8-8,713102,10,0.8388888888888889,0.8694444444444445,-0.030555555555555558,0.9416666666666668,1.0,-0.05833333333333324,0.8868993511668379,0.9300738750077957,-0.04317452384095777
singleview_fft96_strict,8-8,713102,10,0.8388888888888889,0.7972222222222222,0.04166666666666674,0.9416666666666668,0.8416666666666668,0.09999999999999998,0.8868993511668379,0.8181064439946021,0.06879290717223585
full_legacy_oracle_strict,8-8,713102,2,0.7916666666666666,0.8638888888888889,-0.0722222222222223,0.725,1.0,-0.275,0.7441353250992174,0.9264069264069263,-0.18227160130770892
singleview_fft96_strict,8-8,713102,2,0.7916666666666666,0.7083333333333334,0.08333333333333326,0.725,0.5833333333333334,0.1416666666666666,0.7441353250992174,0.6306268770625222,0.11350844803669524
full_legacy_oracle_strict,8-8,713102,20,0.8583333333333334,0.8944444444444444,-0.03611111111111098,0.9916666666666667,1.0,-0.008333333333333304,0.9200328506301957,0.9442222732960494,-0.024189422665853666
singleview_fft96_strict,8-8,713102,20,0.8583333333333334,0.8138888888888888,0.04444444444444462,0.9916666666666667,0.875,0.1166666666666667,0.9200328506301957,0.8423044217687075,0.07772842886148823
full_legacy_oracle_strict,8-8,713102,5,0.8416666666666667,0.8833333333333333,-0.04166666666666663,0.9166666666666666,1.0,-0.08333333333333337,0.8768603343079496,0.9379976489897309,-0.061137314681781296
singleview_fft96_strict,8-8,713102,5,0.8416666666666667,0.7749999999999999,0.06666666666666676,0.9166666666666666,0.6583333333333333,0.2583333333333333,0.8768603343079496,0.699885980531386,0.17697435377656368
full_legacy_oracle_strict,8-8,713103,1,0.7333333333333334,0.8833333333333333,-0.1499999999999999,0.725,0.9500000000000001,-0.2250000000000001,0.7276675565883904,0.9145592660396019,-0.18689170945121147
singleview_fft96_strict,8-8,713103,1,0.7333333333333334,0.7083333333333334,0.025000000000000022,0.725,0.4916666666666667,0.23333333333333328,0.7276675565883904,0.5555592023265475,0.1721083542618429
full_legacy_oracle_strict,8-8,713103,10,0.8555555555555556,0.9,-0.0444444444444444,0.9666666666666668,0.9666666666666667,1.1102230246251565e-16,0.9075686998704556,0.9321002029697681,-0.024531503099312513
singleview_fft96_strict,8-8,713103,10,0.8555555555555556,0.7999999999999999,0.05555555555555569,0.9666666666666668,0.8250000000000001,0.14166666666666672,0.9075686998704556,0.8105623241492806,0.09700637572117499
full_legacy_oracle_strict,8-8,713103,2,0.725,0.8722222222222222,-0.14722222222222225,0.8583333333333334,0.9499999999999998,-0.09166666666666645,0.7851662617917978,0.9088278638445472,-0.12366160205274934
singleview_fft96_strict,8-8,713103,2,0.725,0.6972222222222223,0.02777777777777768,0.8583333333333334,0.5583333333333333,0.30000000000000004,0.7851662617917978,0.5878578125496595,0.1973084492421383
full_legacy_oracle_strict,8-8,713103,20,0.8916666666666666,0.9333333333333332,-0.04166666666666663,0.9666666666666668,0.9833333333333334,-0.016666666666666607,0.9275018907908108,0.9575296543126691,-0.03002776352185832
singleview_fft96_strict,8-8,713103,20,0.8916666666666666,0.8222222222222223,0.06944444444444431,0.9666666666666668,0.9,0.06666666666666676,0.9275018907908108,0.8590658250406212,0.06843606575018957
full_legacy_oracle_strict,8-8,713103,5,0.7861111111111111,0.8972222222222223,-0.11111111111111116,0.9583333333333334,0.9499999999999998,0.008333333333333526,0.8635712305659755,0.9226932253354271,-0.05912199476945157
singleview_fft96_strict,8-8,713103,5,0.7861111111111111,0.7777777777777777,0.008333333333333415,0.9583333333333334,0.6916666666666668,0.2666666666666666,0.8635712305659755,0.7241081039541325,0.139463126611843
full_legacy_oracle_strict,8-8,713104,1,0.6694444444444444,0.7861111111111111,-0.1166666666666667,0.7333333333333334,0.9166666666666666,-0.18333333333333324,0.6820045087953263,0.8448587848932677,-0.16285427609794145
singleview_fft96_strict,8-8,713104,1,0.6694444444444444,0.6916666666666668,-0.022222222222222365,0.7333333333333334,0.5583333333333332,0.17500000000000016,0.6820045087953263,0.6068209825085354,0.07518352628679081
full_legacy_oracle_strict,8-8,713104,10,0.8388888888888889,0.9111111111111111,-0.07222222222222219,0.9416666666666668,0.9833333333333334,-0.04166666666666663,0.8869247958082909,0.9455353510033858,-0.05861055519509495
singleview_fft96_strict,8-8,713104,10,0.8388888888888889,0.85,-0.011111111111111072,0.9416666666666668,0.8666666666666667,0.07500000000000007,0.8869247958082909,0.8580833562601738,0.02884143954811702
full_legacy_oracle_strict,8-8,713104,2,0.7722222222222221,0.8833333333333333,-0.11111111111111116,0.8333333333333334,0.9499999999999998,-0.11666666666666647,0.7912630365905717,0.9150619618735246,-0.12379892528295289
singleview_fft96_strict,8-8,713104,2,0.7722222222222221,0.5944444444444444,0.1777777777777777,0.8333333333333334,0.65,0.18333333333333335,0.7912630365905717,0.6192172138073233,0.17204582278324843
full_legacy_oracle_strict,8-8,713104,20,0.8694444444444445,0.9166666666666666,-0.047222222222222165,0.9416666666666665,0.9833333333333334,-0.04166666666666685,0.904105064996899,0.9485746911212728,-0.04446962612437377
singleview_fft96_strict,8-8,713104,20,0.8694444444444445,0.8722222222222222,-0.002777777777777768,0.9416666666666665,0.8583333333333334,0.08333333333333315,0.904105064996899,0.865148742301301,0.03895632269559801
full_legacy_oracle_strict,8-8,713104,5,0.8027777777777777,0.8833333333333333,-0.0805555555555556,0.9083333333333333,0.9499999999999998,-0.04166666666666652,0.8483775824073589,0.915008564171118,-0.06663098176375903
singleview_fft96_strict,8-8,713104,5,0.8027777777777777,0.7999999999999999,0.002777777777777768,0.9083333333333333,0.7916666666666666,0.1166666666666667,0.8483775824073589,0.7923963066064723,0.05598127580088663
full_legacy_oracle_strict,8-8,713105,1,0.6472222222222223,0.75,-0.10277777777777775,0.6,0.9166666666666666,-0.31666666666666665,0.61991341991342,0.8214873046603545,-0.2015738847469345
singleview_fft96_strict,8-8,713105,1,0.6472222222222223,0.6749999999999999,-0.02777777777777768,0.6,0.2916666666666667,0.3083333333333333,0.61991341991342,0.3733971291866029,0.24651629072681708
full_legacy_oracle_strict,8-8,713105,10,0.8222222222222223,0.8972222222222221,-0.07499999999999984,0.9499999999999998,0.9833333333333334,-0.03333333333333355,0.881473092779129,0.938040356655757,-0.05656726387662803
singleview_fft96_strict,8-8,713105,10,0.8222222222222223,0.8027777777777779,0.019444444444444375,0.9499999999999998,0.7416666666666667,0.20833333333333315,0.881473092779129,0.7661705146174884,0.11530257816164058
full_legacy_oracle_strict,8-8,713105,2,0.7138888888888889,0.813888888888889,-0.10000000000000009,0.6166666666666667,0.9500000000000001,-0.33333333333333337,0.6474887970493891,0.8763657738741552,-0.22887697682476604
singleview_fft96_strict,8-8,713105,2,0.7138888888888889,0.7111111111111111,0.002777777777777768,0.6166666666666667,0.575,0.04166666666666674,0.6474887970493891,0.6318019727949846,0.015686824254404486
full_legacy_oracle_strict,8-8,713105,20,0.8277777777777778,0.8916666666666666,-0.06388888888888877,0.9333333333333332,1.0,-0.06666666666666676,0.8771884556574924,0.9427175986436014,-0.06552914298610901
singleview_fft96_strict,8-8,713105,20,0.8277777777777778,0.8138888888888888,0.013888888888889062,0.9333333333333332,0.8249999999999998,0.10833333333333339,0.8771884556574924,0.8164868076047137,0.06070164805277867
full_legacy_oracle_strict,8-8,713105,5,0.7361111111111112,0.8888888888888888,-0.15277777777777768,0.8166666666666668,1.0,-0.18333333333333324,0.7721635746262994,0.9410487550156654,-0.16888518038936606
singleview_fft96_strict,8-8,713105,5,0.7361111111111112,0.8055555555555557,-0.06944444444444453,0.8166666666666668,0.6916666666666668,0.125,0.7721635746262994,0.7421868187607656,0.029976755865533722
