arm,experiment_id,receiver,seed,k_shot,old_acc,seen_new_acc,H_old_new,average_forgetting,min_old_class_acc,min_seen_new_class_acc,run_dir,min_old_new,joint_score
full_nonoracle_strict,cvs_qknnv42_stage2c_rx7-7_k1_seed713102,7-7,713102,1,0.7138888888888889,0.8666666666666667,0.781428744255201,0.05833333333333335,0.5333333333333333,0.7333333333333333,local_artifacts\qknnv42_full_nonoracle125_20260715_094615\rx_7-7\seed_713102\k_1\cvs_qknnv42,0.7138888888888889,0.7873280999369189
full_nonoracle_strict,cvs_qknnv42_stage2c_rx7-7_k10_seed713102,7-7,713102,10,0.8861111111111111,0.9083333333333332,0.8940043080314819,0.008333333333333378,0.8166666666666667,0.8166666666666667,local_artifacts\qknnv42_full_nonoracle125_20260715_094615\rx_7-7\seed_713102\k_10\cvs_qknnv42,0.8861111111111111,0.8961495841586421
full_nonoracle_strict,cvs_qknnv42_stage2c_rx7-7_k2_seed713102,7-7,713102,2,0.8305555555555556,0.8166666666666665,0.8224753575443825,0.024999999999999984,0.6833333333333333,0.7,local_artifacts\qknnv42_full_nonoracle125_20260715_094615\rx_7-7\seed_713102\k_2\cvs_qknnv42,0.8166666666666665,0.8232325265888681
full_nonoracle_strict,cvs_qknnv42_stage2c_rx7-7_k20_seed713102,7-7,713102,20,0.9055555555555556,0.9083333333333332,0.904046693111405,0.011111111111111108,0.85,0.8166666666666667,local_artifacts\qknnv42_full_nonoracle125_20260715_094615\rx_7-7\seed_713102\k_20\cvs_qknnv42,0.9055555555555556,0.9059785273334312
full_nonoracle_strict,cvs_qknnv42_stage2c_rx7-7_k5_seed713102,7-7,713102,5,0.8611111111111112,0.8833333333333334,0.8698690603591994,0.022222222222222216,0.8166666666666667,0.7666666666666667,local_artifacts\qknnv42_full_nonoracle125_20260715_094615\rx_7-7\seed_713102\k_5\cvs_qknnv42,0.8611111111111112,0.871437834934548
full_nonoracle_strict,cvs_qknnv42_stage2c_rx7-7_k1_seed713103,7-7,713103,1,0.7388888888888889,0.5666666666666668,0.6345548519721748,0.013888888888888876,0.4,0.48333333333333334,local_artifacts\qknnv42_full_nonoracle125_20260715_094615\rx_7-7\seed_713103\k_1\cvs_qknnv42,0.5666666666666668,0.6467034691759102
full_nonoracle_strict,cvs_qknnv42_stage2c_rx7-7_k10_seed713103,7-7,713103,10,0.875,0.9249999999999999,0.8988999257674979,0.016666666666666646,0.7,0.8833333333333333,local_artifacts\qknnv42_full_nonoracle125_20260715_094615\rx_7-7\seed_713103\k_10\cvs_qknnv42,0.875,0.8996333085891659
full_nonoracle_strict,cvs_qknnv42_stage2c_rx7-7_k2_seed713103,7-7,713103,2,0.8138888888888888,0.6583333333333333,0.7273756002079702,0.019444444444444414,0.5333333333333333,0.4666666666666667,local_artifacts\qknnv42_full_nonoracle125_20260715_094615\rx_7-7\seed_713103\k_2\cvs_qknnv42,0.6583333333333333,0.7331992741433974
full_nonoracle_strict,cvs_qknnv42_stage2c_rx7-7_k20_seed713103,7-7,713103,20,0.8916666666666666,0.9416666666666668,0.9156281075596144,0.005555555555555536,0.75,0.8833333333333333,local_artifacts\qknnv42_full_nonoracle125_20260715_094615\rx_7-7\seed_713103\k_20\cvs_qknnv42,0.8916666666666666,0.9163204802976493
full_nonoracle_strict,cvs_qknnv42_stage2c_rx7-7_k5_seed713103,7-7,713103,5,0.8666666666666667,0.85,0.8573880198086812,0.022222222222222216,0.7333333333333333,0.7166666666666667,local_artifacts\qknnv42_full_nonoracle125_20260715_094615\rx_7-7\seed_713103\k_5\cvs_qknnv42,0.85,0.858018228825116
full_nonoracle_strict,cvs_qknnv42_stage2c_rx7-7_k1_seed713104,7-7,713104,1,0.6666666666666666,0.6749999999999999,0.6645372795378853,0.0888888888888889,0.43333333333333335,0.4,local_artifacts\qknnv42_full_nonoracle125_20260715_094615\rx_7-7\seed_713104\k_1\cvs_qknnv42,0.6666666666666666,0.6687346487348506
full_nonoracle_strict,cvs_qknnv42_stage2c_rx7-7_k10_seed713104,7-7,713104,10,0.9138888888888889,0.8833333333333333,0.8982912548667267,0.008333333333333304,0.8166666666666667,0.7833333333333333,local_artifacts\qknnv42_full_nonoracle125_20260715_094615\rx_7-7\seed_713104\k_10\cvs_qknnv42,0.8833333333333333,0.8985044923629829
full_nonoracle_strict,cvs_qknnv42_stage2c_rx7-7_k2_seed713104,7-7,713104,2,0.8083333333333332,0.7833333333333333,0.793709131109074,0.07222222222222226,0.55,0.5666666666666667,local_artifacts\qknnv42_full_nonoracle125_20260715_094615\rx_7-7\seed_713104\k_2\cvs_qknnv42,0.7833333333333333,0.7951252659252468
full_nonoracle_strict,cvs_qknnv42_stage2c_rx7-7_k20_seed713104,7-7,713104,20,0.9249999999999999,0.8916666666666666,0.9078245760355852,-0.005555555555555536,0.8166666666666667,0.8,local_artifacts\qknnv42_full_nonoracle125_20260715_094615\rx_7-7\seed_713104\k_20\cvs_qknnv42,0.8916666666666666,0.9081637475674172
full_nonoracle_strict,cvs_qknnv42_stage2c_rx7-7_k5_seed713104,7-7,713104,5,0.9,0.8416666666666667,0.8696079539295706,0.013888888888888876,0.7666666666666667,0.6833333333333333,local_artifacts\qknnv42_full_nonoracle125_20260715_094615\rx_7-7\seed_713104\k_5\cvs_qknnv42,0.8416666666666667,0.8704248735320791
full_nonoracle_strict,cvs_qknnv42_stage2c_rx7-7_k1_seed713105,7-7,713105,1,0.775,0.525,0.6193153195488721,0.025000000000000022,0.45,0.2,local_artifacts\qknnv42_full_nonoracle125_20260715_094615\rx_7-7\seed_713105\k_1\cvs_qknnv42,0.525,0.6397717731829574
full_nonoracle_strict,cvs_qknnv42_stage2c_rx7-7_k10_seed713105,7-7,713105,10,0.8944444444444444,0.9333333333333332,0.9115139464703724,0.0,0.8,0.8666666666666667,local_artifacts\qknnv42_full_nonoracle125_20260715_094615\rx_7-7\seed_713105\k_10\cvs_qknnv42,0.8944444444444444,0.91309724141605
full_nonoracle_strict,cvs_qknnv42_stage2c_rx7-7_k2_seed713105,7-7,713105,2,0.7611111111111111,0.7916666666666666,0.7751495925390129,0.050000000000000044,0.5166666666666667,0.6,local_artifacts\qknnv42_full_nonoracle125_20260715_094615\rx_7-7\seed_713105\k_2\cvs_qknnv42,0.7611111111111111,0.7759757901055968
full_nonoracle_strict,cvs_qknnv42_stage2c_rx7-7_k20_seed713105,7-7,713105,20,0.8916666666666666,0.9416666666666668,0.9138107263107264,0.005555555555555536,0.7166666666666667,0.8833333333333333,local_artifacts\qknnv42_full_nonoracle125_20260715_094615\rx_7-7\seed_713105\k_20\cvs_qknnv42,0.8916666666666666,0.91571468654802
full_nonoracle_strict,cvs_qknnv42_stage2c_rx7-7_k5_seed713105,7-7,713105,5,0.8777777777777778,0.8916666666666666,0.8822703401333668,0.008333333333333267,0.7666666666666667,0.7833333333333333,local_artifacts\qknnv42_full_nonoracle125_20260715_094615\rx_7-7\seed_713105\k_5\cvs_qknnv42,0.8777777777777778,0.8839049281926038
full_nonoracle_strict,cvs_qknnv42_stage2c_rx8-8_k1_seed713101,8-8,713101,1,0.6805555555555557,0.75,0.7019990035253764,0.12222222222222219,0.11666666666666667,0.5333333333333333,local_artifacts\qknnv42_full_nonoracle125_20260715_094615\rx_8-8\seed_713101\k_1\cvs_qknnv42,0.6805555555555557,0.710851519693644
full_nonoracle_strict,cvs_qknnv42_stage2c_rx8-8_k10_seed713101,8-8,713101,10,0.8166666666666665,0.9583333333333334,0.8809661628591079,0.06388888888888893,0.6,0.9166666666666666,local_artifacts\qknnv42_full_nonoracle125_20260715_094615\rx_8-8\seed_713101\k_10\cvs_qknnv42,0.8166666666666665,0.8853220542863692
full_nonoracle_strict,cvs_qknnv42_stage2c_rx8-8_k2_seed713101,8-8,713101,2,0.7388888888888889,0.7416666666666667,0.7309394570999115,0.11944444444444446,0.3,0.5166666666666667,local_artifacts\qknnv42_full_nonoracle125_20260715_094615\rx_8-8\seed_713101\k_2\cvs_qknnv42,0.7388888888888889,0.7371650042184891
full_nonoracle_strict,cvs_qknnv42_stage2c_rx8-8_k20_seed713101,8-8,713101,20,0.85,0.9583333333333334,0.9000507584426828,0.03333333333333336,0.6666666666666666,0.9333333333333333,local_artifacts\qknnv42_full_nonoracle125_20260715_094615\rx_8-8\seed_713101\k_20\cvs_qknnv42,0.85,0.9027946972586721
full_nonoracle_strict,cvs_qknnv42_stage2c_rx8-8_k5_seed713101,8-8,713101,5,0.7638888888888888,0.9083333333333333,0.8291111613228007,0.11111111111111109,0.31666666666666665,0.8333333333333334,local_artifacts\qknnv42_full_nonoracle125_20260715_094615\rx_8-8\seed_713101\k_5\cvs_qknnv42,0.7638888888888888,0.8337777945150076
full_nonoracle_strict,cvs_qknnv42_stage2c_rx8-8_k1_seed713102,8-8,713102,1,0.7555555555555555,0.6499999999999999,0.6789710013154168,0.07222222222222223,0.5,0.4,local_artifacts\qknnv42_full_nonoracle125_20260715_094615\rx_8-8\seed_713102\k_1\cvs_qknnv42,0.6499999999999999,0.6948421856236574
full_nonoracle_strict,cvs_qknnv42_stage2c_rx8-8_k10_seed713102,8-8,713102,10,0.8388888888888889,0.9416666666666668,0.8868993511668379,0.030555555555555558,0.6833333333333333,0.9166666666666666,local_artifacts\qknnv42_full_nonoracle125_20260715_094615\rx_8-8\seed_713102\k_10\cvs_qknnv42,0.8388888888888889,0.8891516355741311
full_nonoracle_strict,cvs_qknnv42_stage2c_rx8-8_k2_seed713102,8-8,713102,2,0.7916666666666666,0.725,0.7441353250992174,0.06388888888888888,0.5666666666666667,0.48333333333333334,local_artifacts\qknnv42_full_nonoracle125_20260715_094615\rx_8-8\seed_713102\k_2\cvs_qknnv42,0.725,0.7536006639219613
full_nonoracle_strict,cvs_qknnv42_stage2c_rx8-8_k20_seed713102,8-8,713102,20,0.8583333333333334,0.9916666666666667,0.9200328506301957,0.030555555555555596,0.7,0.9833333333333333,local_artifacts\qknnv42_full_nonoracle125_20260715_094615\rx_8-8\seed_713102\k_20\cvs_qknnv42,0.8583333333333334,0.9233442835433986
full_nonoracle_strict,cvs_qknnv42_stage2c_rx8-8_k5_seed713102,8-8,713102,5,0.8416666666666667,0.9166666666666666,0.8768603343079496,0.030555555555555558,0.65,0.9,local_artifacts\qknnv42_full_nonoracle125_20260715_094615\rx_8-8\seed_713102\k_5\cvs_qknnv42,0.8416666666666667,0.8783978892137609
full_nonoracle_strict,cvs_qknnv42_stage2c_rx8-8_k1_seed713103,8-8,713103,1,0.7333333333333334,0.725,0.7276675565883904,0.1361111111111111,0.31666666666666665,0.6833333333333333,local_artifacts\qknnv42_full_nonoracle125_20260715_094615\rx_8-8\seed_713103\k_1\cvs_qknnv42,0.725,0.7286669633072412
full_nonoracle_strict,cvs_qknnv42_stage2c_rx8-8_k10_seed713103,8-8,713103,10,0.8555555555555556,0.9666666666666668,0.9075686998704556,0.04722222222222224,0.7666666666666667,0.9666666666666667,local_artifacts\qknnv42_full_nonoracle125_20260715_094615\rx_8-8\seed_713103\k_10\cvs_qknnv42,0.8555555555555556,0.9099303073642261
full_nonoracle_strict,cvs_qknnv42_stage2c_rx8-8_k2_seed713103,8-8,713103,2,0.725,0.8583333333333334,0.7851662617917978,0.10277777777777779,0.36666666666666664,0.8166666666666667,local_artifacts\qknnv42_full_nonoracle125_20260715_094615\rx_8-8\seed_713103\k_2\cvs_qknnv42,0.725,0.7894998650417104
full_nonoracle_strict,cvs_qknnv42_stage2c_rx8-8_k20_seed713103,8-8,713103,20,0.8916666666666666,0.9666666666666668,0.9275018907908108,0.019444444444444486,0.8,0.9666666666666667,local_artifacts\qknnv42_full_nonoracle125_20260715_094615\rx_8-8\seed_713103\k_20\cvs_qknnv42,0.8916666666666666,0.9286117413747147
full_nonoracle_strict,cvs_qknnv42_stage2c_rx8-8_k5_seed713103,8-8,713103,5,0.7861111111111111,0.9583333333333334,0.8635712305659755,0.10000000000000002,0.4666666666666667,0.95,local_artifacts\qknnv42_full_nonoracle125_20260715_094615\rx_8-8\seed_713103\k_5\cvs_qknnv42,0.7861111111111111,0.8693385583368066
full_nonoracle_strict,cvs_qknnv42_stage2c_rx8-8_k1_seed713104,8-8,713104,1,0.6694444444444444,0.7333333333333334,0.6820045087953263,0.08055555555555556,0.4666666666666667,0.7166666666666667,local_artifacts\qknnv42_full_nonoracle125_20260715_094615\rx_8-8\seed_713104\k_1\cvs_qknnv42,0.6694444444444444,0.6949274288577013
full_nonoracle_strict,cvs_qknnv42_stage2c_rx8-8_k10_seed713104,8-8,713104,10,0.8388888888888889,0.9416666666666668,0.8869247958082909,0.025000000000000022,0.6833333333333333,0.9166666666666666,local_artifacts\qknnv42_full_nonoracle125_20260715_094615\rx_8-8\seed_713104\k_10\cvs_qknnv42,0.8388888888888889,0.8891601171212823
full_nonoracle_strict,cvs_qknnv42_stage2c_rx8-8_k2_seed713104,8-8,713104,2,0.7722222222222221,0.8333333333333334,0.7912630365905717,0.06944444444444442,0.5666666666666667,0.75,local_artifacts\qknnv42_full_nonoracle125_20260715_094615\rx_8-8\seed_713104\k_2\cvs_qknnv42,0.7722222222222221,0.7989395307153758
full_nonoracle_strict,cvs_qknnv42_stage2c_rx8-8_k20_seed713104,8-8,713104,20,0.8694444444444445,0.9416666666666665,0.904105064996899,0.011111111111111108,0.6833333333333333,0.9333333333333333,local_artifacts\qknnv42_full_nonoracle125_20260715_094615\rx_8-8\seed_713104\k_20\cvs_qknnv42,0.8694444444444445,0.9050720587026699
full_nonoracle_strict,cvs_qknnv42_stage2c_rx8-8_k5_seed713104,8-8,713104,5,0.8027777777777777,0.9083333333333333,0.8483775824073589,0.05833333333333335,0.6333333333333333,0.8833333333333333,local_artifacts\qknnv42_full_nonoracle125_20260715_094615\rx_8-8\seed_713104\k_5\cvs_qknnv42,0.8027777777777777,0.8531628978394901
full_nonoracle_strict,cvs_qknnv42_stage2c_rx8-8_k1_seed713105,8-8,713105,1,0.6472222222222223,0.6,0.61991341991342,0.10000000000000002,0.3333333333333333,0.6,local_artifacts\qknnv42_full_nonoracle125_20260715_094615\rx_8-8\seed_713105\k_1\cvs_qknnv42,0.6,0.6223785473785474
full_nonoracle_strict,cvs_qknnv42_stage2c_rx8-8_k10_seed713105,8-8,713105,10,0.8222222222222223,0.9499999999999998,0.881473092779129,0.041666666666666664,0.6333333333333333,0.9333333333333333,local_artifacts\qknnv42_full_nonoracle125_20260715_094615\rx_8-8\seed_713105\k_10\cvs_qknnv42,0.8222222222222223,0.8845651050004504
full_nonoracle_strict,cvs_qknnv42_stage2c_rx8-8_k2_seed713105,8-8,713105,2,0.7138888888888889,0.6166666666666667,0.6474887970493891,0.0888888888888889,0.43333333333333335,0.6166666666666667,local_artifacts\qknnv42_full_nonoracle125_20260715_094615\rx_8-8\seed_713105\k_2\cvs_qknnv42,0.6166666666666667,0.6593481175349817
full_nonoracle_strict,cvs_qknnv42_stage2c_rx8-8_k20_seed713105,8-8,713105,20,0.8277777777777778,0.9333333333333332,0.8771884556574924,0.03888888888888886,0.6666666666666666,0.9166666666666666,local_artifacts\qknnv42_full_nonoracle125_20260715_094615\rx_8-8\seed_713105\k_20\cvs_qknnv42,0.8277777777777778,0.8794331889228678
full_nonoracle_strict,cvs_qknnv42_stage2c_rx8-8_k5_seed713105,8-8,713105,5,0.7361111111111112,0.8166666666666668,0.7721635746262994,0.07499999999999996,0.3333333333333333,0.7833333333333333,local_artifacts\qknnv42_full_nonoracle125_20260715_094615\rx_8-8\seed_713105\k_5\cvs_qknnv42,0.7361111111111112,0.7749804508013591
