arm,receiver,count,old_acc_mean,old_acc_std,old_acc_ci95,old_acc_min,old_acc_max,seen_new_acc_mean,seen_new_acc_std,seen_new_acc_ci95,seen_new_acc_min,seen_new_acc_max,H_old_new_mean,H_old_new_std,H_old_new_ci95,H_old_new_min,H_old_new_max,average_forgetting_mean,average_forgetting_std,average_forgetting_ci95,average_forgetting_min,average_forgetting_max
full_nonoracle_strict,20-1,25,0.7463333333333334,0.11141824218393515,0.04457658076011859,0.5166666666666666,0.8972222222222221,0.7333333333333332,0.08752777337000588,0.03501840256948507,0.525,0.875,0.7347794251581554,0.09221430023308606,0.03689340381794922,0.5642065600303586,0.8798563722622993,0.02922222222222222,0.03254740132995772,0.013021672532956571,-0.01666666666666668,0.10277777777777776
full_nonoracle_strict,3-19,25,0.6413333333333333,0.06751003583373073,0.02700963958390921,0.4833333333333332,0.7416666666666667,0.5233333333333333,0.13283239230114183,0.05314402513366302,0.21666666666666667,0.7083333333333334,0.5636252103867194,0.11103719027647628,0.04442412824611647,0.30857189703230037,0.7140277825971292,0.06833333333333334,0.018708286933869715,0.0074848736350945425,0.0444444444444444,0.11388888888888893
full_nonoracle_strict,7-14,25,0.8980000000000002,0.0346901629775273,0.013878955736858545,0.7916666666666666,0.9388888888888888,0.7606666666666666,0.12109500402576485,0.04844809180968845,0.3833333333333333,0.9416666666666668,0.8178914928050091,0.088154024975614,0.035268955393927034,0.5090601757944557,0.9399975109407158,0.00622222222222222,0.009727141612550798,0.003891667155735292,-0.005555555555555573,0.03333333333333336
full_nonoracle_strict,7-7,25,0.8335555555555554,0.07907614708012167,0.03163704782469009,0.6472222222222223,0.9249999999999999,0.8223333333333332,0.11904060931743699,0.047626162744627845,0.525,0.9416666666666668,0.8233914060204932,0.09787930860783293,0.03915987920271402,0.6119345872677429,0.9156281075596144,0.027111111111111114,0.033575784925051776,0.013433111660702036,-0.005555555555555536,0.13333333333333333
full_nonoracle_strict,8-8,25,0.7851111111111111,0.06549846855244822,0.026204845058247318,0.6472222222222223,0.8916666666666666,0.8516666666666669,0.12013880860626734,0.0480655339672364,0.6,0.9916666666666667,0.8108937349600441,0.09285941712284053,0.03715150432799301,0.61991341991342,0.9275018907908108,0.06688888888888889,0.0351708352803994,0.014071264709860993,0.011111111111111108,0.1361111111111111
