arm,scenario,count,old_acc_mean,old_acc_std,old_acc_ci95,old_acc_min,old_acc_max,seen_new_acc_mean,seen_new_acc_std,seen_new_acc_ci95,seen_new_acc_min,seen_new_acc_max,H_old_new_mean,H_old_new_std,H_old_new_ci95,H_old_new_min,H_old_new_max,average_forgetting_mean,average_forgetting_std,average_forgetting_ci95,average_forgetting_min,average_forgetting_max
full_nonoracle_strict,leo_clear_weak,125,0.8063333333333329,0.12479494291748275,0.02196555674582645,0.4666666666666667,0.9583333333333334,0.7785999999999998,0.18137541178450844,0.03192446590151156,0.2,1.0,0.7847895323513087,0.14797401400689286,0.026045379128265763,0.31504424778761064,0.966594827586207,0.030933333333333316,0.03953642483696381,0.006958932493423734,-0.025000000000000022,0.13333333333333341
full_nonoracle_strict,leo_low_elev_weak,125,0.7692666666666667,0.12268032532652585,0.0215933561453534,0.36666666666666664,0.9416666666666667,0.7324,0.16949997050147236,0.029834231527537447,0.175,1.0,0.7413020431203152,0.13707686823659657,0.024127337674107987,0.2726315789473684,0.9565217391304348,0.03926666666666668,0.04254169196865065,0.007487899166064334,-0.025000000000000022,0.16666666666666663
full_nonoracle_strict,leo_rain_weak,125,0.767,0.11568827848048296,0.020362663633495887,0.48333333333333334,0.9333333333333333,0.7037999999999999,0.18644184079760637,0.03281622426434433,0.15,0.975,0.7242571861266287,0.14882686014430171,0.026195491302595617,0.24,0.9330357142857142,0.04846666666666665,0.04837795641267484,0.008515158723477884,-0.025000000000000022,0.17500000000000004
