row,epoch,lr,stage_source_val_sat_floor_tx,stage_source_val_sat_mean_tx,train_ecrs_cross_rx_clean_count,train_ecrs_cross_rx_configured,train_ecrs_cross_rx_executed,train_ecrs_cross_rx_identity_grad_norm,train_ecrs_cross_rx_leo_count,train_ecrs_cross_rx_raw_loss,train_ecrs_cross_rx_successful_steps,train_ecrs_cross_rx_valid_anchors,train_ecrs_cross_rx_weighted_loss,train_grad_backbone,train_loss,train_loss_tx_labeled,train_sat_anchor_anchor_grad_norm,train_sat_anchor_pair_grad_norm,train_sat_anchor_satellite_grad_norm,train_skipped_nonfinite_grad,train_skipped_nonfinite_loss,train_w_loss_tx_labeled,val_tx_acc
X2_E400,37,0.0001968536236042226,57.58888888888889,58.816049382716045,128.0,1.0,1.0,0.0008758960175327957,0.0,0.04520870482873933,8094.5,127.95045045045045,0.002260435273693712,4.98443874312092,4.990361124008626,2.636353357955142,0.0,0.07454266651017916,0.0,0.0,0.0,2.636353357955142,98.27407407407408
X2_E400,38,0.0001968536236042226,58.17037037037037,59.43580246913581,128.0,1.0,1.0,0.000895132718142122,0.0,0.03593391079152714,8316.5,127.92792792792793,0.001796695573285839,4.985164326390323,4.265027764144245,2.072945895025859,0.0,0.05457824209089641,0.0,0.0,0.0,2.072945895025859,98.3
X2_E400,39,0.0001963543676253048,58.12222222222222,59.41234567901234,128.0,1.0,1.0,0.0005563366576097906,0.0,0.036990402241267345,8538.5,127.90990990990991,0.0018495201422944383,4.983445725560452,4.37993873024846,2.1557732588938765,0.0,0.029772315428613527,0.0,0.0,0.0,2.1557732588938765,97.92592592592592
X2_E400,40,0.0001963543676253048,59.01851851851852,60.23209876543209,128.0,1.0,1.0,0.0003331121988594532,0.0,0.033476284747027796,8760.5,127.92342342342343,0.0016738142609081267,4.980703147201,4.234697222709656,2.041376851398397,0.0,0.03203281153899441,0.0,0.0,0.0,2.041376851398397,98.22592592592592
X2_E400,41,0.0001958191758271035,58.96666666666667,60.29135802469136,128.0,1.0,1.0,0.00010155430209124461,0.0,0.037083508714253234,8980.135135135135,127.93693693693693,0.0018541754553626634,4.983197679612233,4.470119242195611,2.2096303581251755,0.0,0.040784379576490296,0.0,0.018018018018018018,0.0,2.2096303581251755,97.77037037037037
X2_E400,42,0.0001958191758271035,59.98148148148148,61.430864197530866,128.0,1.0,1.0,0.0005675210850313306,0.0,0.030506486740676762,9199.648648648648,127.94144144144144,0.0015253243499212142,4.9815776974774195,3.9373502376917244,1.7901314754743833,0.0,0.1101742950424445,0.0,0.0045045045045045045,0.0,1.7901314754743833,98.32592592592593
X2_E400,43,0.00019524827092627192,57.8,59.02469135802469,128.0,1.0,1.0,5.453733683680184e-05,0.0,0.03862911921749663,9421.5,127.90090090090091,0.0019314559927675742,4.980057715104178,4.584925436221801,2.269982497904215,0.0,0.032506982930680196,0.0,0.0,0.0,2.269982497904215,98.33333333333333
X2_E400,44,0.00019524827092627192,59.84074074074074,61.212345679012344,128.0,1.0,1.0,0.0003783487481996417,0.0,0.04010303874043132,9643.5,127.84684684684684,0.0020051519618405227,4.978356288459089,4.6913612635286,2.34002158767334,0.0,0.07724099414437165,0.0,0.0,0.0,2.34002158767334,98.2925925925926
X2_E400,45,0.00019464189050124307,60.544444444444444,61.90246913580247,128.0,1.0,1.0,0.00012241122021805495,0.0,0.0412407277660866,9864.950450450451,127.90090090090091,0.0020620364126230713,4.9823748036817825,4.816070965818457,2.4117329746216267,0.0,0.03889321435980747,0.0,0.0045045045045045045,0.0,2.4117329746216267,98.19259259259259
X2_E400,46,0.00019464189050124307,62.65555555555556,63.937037037037044,128.0,1.0,1.0,0.0004359126614872366,0.0,0.04380343628741553,10085.617117117117,127.89189189189189,0.0021901718499656134,4.98223991411824,5.0252289369299605,2.5870685810642735,0.0,0.044344099193914806,0.0,0.0045045045045045045,0.0,2.5870685810642735,98.3037037037037
X2_E400,47,0.00019400028689336302,62.94444444444444,64.25925925925925,128.0,1.0,1.0,0.0007527982816100121,0.0,0.026855611831870355,10307.5,127.97297297297297,0.0013427806147810238,4.9801499391678234,3.9466473889780476,1.7180019207298756,0.0,0.03907839756848689,0.0,0.0,0.0,1.7180019207298756,98.39259259259259
X2_E400,48,0.00019400028689336302,64.52592592592593,65.76543209876543,128.0,1.0,1.0,0.0010623347479850054,0.0,0.03832863200882498,10529.5,127.91441441441441,0.0019164316247569175,4.979790630967702,4.794957073422165,2.380235340077061,0.0,0.02690380378196123,0.0,0.0,0.0,2.380235340077061,98.15185185185184
X2_E400,49,0.0001933237271018808,64.74444444444444,66.29629629629629,128.0,1.0,1.0,0.0005096251843497157,0.0,0.03188647580365288,10751.5,127.97297297297297,0.0015943238185522981,4.9765126863229066,4.279104083507985,1.9595465806421932,0.0,0.043234187918204006,0.0,0.0,0.0,1.9595465806421932,97.99259259259259
X2_E400,50,0.0001933237271018808,63.78888888888889,64.96666666666665,128.0,1.0,1.0,0.0017992754001170397,0.0,0.036489045542351516,10973.5,127.89189189189189,0.0018244523118655994,4.96995139578642,4.711871102586523,2.26094947876157,0.0,0.06864697470767535,0.0,0.0,0.0,2.26094947876157,98.39259259259259
X2_E400,51,0.00019261249267283836,65.27037037037037,66.54197530864197,128.0,1.0,1.0,0.00039726198883727193,0.0,0.029158061665470626,11195.5,127.91891891891892,0.001457903105145317,4.978311472070832,4.150619395681329,1.8434131865364474,0.0,0.0292198440750075,0.0,0.0,0.0,1.8434131865364474,98.35925925925926
X2_E400,52,0.00019261249267283836,67.17777777777778,68.79259259259258,128.0,1.0,1.0,0.0005367717822082341,0.0,0.03224932563161191,11417.5,127.94144144144144,0.0016124663015524027,4.967128036243407,4.485709760640119,2.0771268158144243,0.0,0.02831440541849126,0.0,0.0,0.0,2.0771268158144243,98.44814814814815
X2_E400,53,0.00019186687958190667,68.2,69.71975308641976,128.0,1.0,1.0,0.00021739531075581908,0.0,0.029299455863771393,11639.5,127.93693693693693,0.0014649728235696742,4.96894205710559,4.375735065421543,1.9478463400658723,0.0,0.04511982915429724,0.0,0.0,0.0,1.9478463400658723,98.37407407407407
X2_E400,54,0.00019186687958190667,66.4888888888889,68.31111111111112,128.0,1.0,1.0,0.0004164202546235174,0.0,0.031784415783886695,11861.5,127.90990990990991,0.0015892208176699176,4.969801434556409,4.44514995705974,2.0148586304271006,0.0,0.025966503958432422,0.0,0.0,0.0,2.0148586304271006,97.58518518518518
X2_E400,55,0.00019108719811121772,70.84444444444445,72.26296296296296,128.0,1.0,1.0,0.00037602620432153344,0.0,0.029920879760997655,12083.5,127.89189189189189,0.0014960440148642036,4.975379805709794,4.399438969723813,1.9506183707969145,0.0,0.04528457266490933,0.0,0.0,0.0,1.9506183707969145,98.42222222222222
X2_E400,56,0.00019108719811121772,70.07407407407408,71.61358024691359,128.0,1.0,1.0,0.0007003953796811402,0.0,0.030634161282406393,12305.5,127.92792792792793,0.0015317080917499086,4.97317949115215,4.489332622772938,1.984080174014912,0.0,0.05744317364357589,0.0,0.0,0.0,1.984080174014912,98.36296296296297
X2_E400,57,0.00019027377272024247,71.57037037037037,73.24691358024693,128.0,1.0,1.0,0.0003225068503525108,0.0,0.025282245260055985,12527.5,127.88738738738739,0.0012641122812447742,4.976347122367384,4.154692381351918,1.7247270389988616,0.0,0.05988726718548385,0.0,0.0,0.0,1.7247270389988616,98.47407407407407
X2_E400,58,0.00019027377272024247,72.32592592592593,74.1148148148148,128.0,1.0,1.0,0.0003055762790609151,0.0,0.03132459339611012,12749.5,127.92342342342343,0.0015662296959922449,4.947607728991748,4.6527507256817175,2.094342369519107,0.0,0.03167937600908014,0.0,0.0,0.0,2.094342369519107,98.38888888888889
X2_E400,59,0.00018942694191076892,73.11481481481482,74.6283950617284,128.0,1.0,1.0,0.001471125753596425,0.0,0.026969481820496848,12971.5,127.89189189189189,0.0013484741197035764,4.977473672606017,4.249181659372003,1.7637603009069287,0.0,0.02383686808032751,0.0,0.0,0.0,1.7637603009069287,98.43333333333334
X2_E400,60,0.00018942694191076892,72.07407407407408,73.50617283950618,128.0,1.0,1.0,0.00036790789454244077,0.0,0.025353530070251425,13193.5,127.96396396396396,0.0012676765236961458,4.967432382521703,4.2182469045793685,1.728010098709985,0.0,0.031072498938096254,0.0,0.0,0.0,1.728010098709985,98.45185185185186
X2_E400,61,0.00018854705808603705,73.81481481481481,75.42962962962962,128.0,1.0,1.0,0.0003187737602274865,0.0,0.03002577585087582,13415.5,127.92792792792793,0.0015012888201532475,4.960284539900396,4.66828926511713,2.0365416712656215,0.0,0.03840105861361847,0.0,0.0,0.0,2.0365416712656215,98.30740740740741
X2_E400,62,0.00018854705808603705,74.87407407407407,76.43209876543209,128.0,1.0,1.0,7.058435585349798e-05,0.0,0.02979242352667571,13637.5,127.93243243243244,0.00148962120695152,4.958375364038289,4.669516505958797,2.03274424129107,0.0,0.023689694618135883,0.0,0.0,0.0,2.03274424129107,98.2074074074074
X2_E400,63,0.00018763448740408825,74.91851851851852,76.37654320987656,128.0,1.0,1.0,0.0006840560818091035,0.0,0.0223436080529877,13859.5,127.86486486486487,0.0011171804251207983,4.973873181800683,4.036352833112081,1.5482398927346006,0.0,0.0271902416568378,0.0,0.0,0.0,1.5482398927346006,98.5037037037037
X2_E400,64,0.00018763448740408825,71.52222222222223,73.30123456790123,128.0,1.0,1.0,0.0011101799318566918,0.0,0.020768878119733027,14081.5,127.85135135135135,0.0010384439214846254,4.957540684109824,3.9145026453980454,1.4345852424231198,0.0,0.021391420447195757,0.0,0.0,0.0,1.4345852424231198,98.25925925925925
X2_E400,65,0.0001866896096253911,74.04074074074074,75.6074074074074,128.0,1.0,1.0,0.0005590544897131622,0.0,0.02361034499029359,14303.5,127.91891891891892,0.0011805172657827281,4.967608465677217,4.218041169750798,1.6390939210583497,0.0,0.05602781025117545,0.0,0.0,0.0,1.6390939210583497,98.34074074074074
X2_E400,66,0.0001866896096253911,75.98518518518519,77.38641975308643,128.0,1.0,1.0,0.00028099713381379843,0.0,0.024353576459520913,14525.5,127.95945945945945,0.0012176788459934839,4.9669519022867625,4.248055158971666,1.6435026191510596,0.0,0.02194056112683794,0.0,0.0,0.0,1.6435026191510596,98.43703703703704
X2_E400,67,0.0001857128179548063,76.38518518518518,78.04567901234567,128.0,1.0,1.0,0.0007067877450026572,0.0,0.02637556762843909,14747.5,127.92792792792793,0.001318778397662377,4.963923360763589,4.502730262172115,1.8253999799154363,0.0,0.014678379255108696,0.0,0.0,0.0,1.8253999799154363,98.45185185185186
X2_E400,68,0.0001857128179548063,75.17407407407407,76.74691358024693,128.0,1.0,1.0,7.949916471261531e-05,0.0,0.023873255819403732,14969.5,127.94594594594595,0.0011936628099094375,4.948333229228618,4.31096511595958,1.669880263071071,0.0,0.07165819495205752,0.0,0.0,0.0,1.669880263071071,98.38888888888889
X2_E400,69,0.00018470451887795726,77.32962962962964,78.68765432098765,128.0,1.0,1.0,0.00015066711057443172,0.0,0.02122769090786827,15191.5,127.97297297297297,0.0010613845648582388,4.974391082393737,4.031634793625222,1.459368355035245,0.0,0.025435251872458518,0.0,0.0,0.0,1.459368355035245,98.38888888888889
X2_E400,70,0.00018470451887795726,75.96666666666667,77.60493827160492,128.0,1.0,1.0,0.00023400942154694349,0.0,0.02042589149077849,15413.5,127.90990990990991,0.0010212945881260377,4.965484121565387,4.081439821569769,1.4635946299914304,0.0,0.031450472268062316,0.0,0.0,0.0,1.4635946299914304,98.44444444444444
X2_E400,71,0.00018366513199207342,78.64074074074074,80.23827160493828,128.0,1.0,1.0,2.62481153185945e-05,0.0,0.0217311433536763,15635.5,127.91441441441441,0.0010865571813915799,4.957563265900525,4.216666596429842,1.5261121450646504,0.0,0.04853623324198535,0.0,0.0,0.0,1.5261121450646504,98.4
X2_E400,72,0.00018366513199207342,77.76296296296296,79.30987654320988,128.0,1.0,1.0,0.00025789238861761987,0.0,0.02041625579452942,15857.5,127.93243243243244,0.0010208128050666406,4.966284814229687,4.133165456153251,1.4759448839871734,0.0,0.03238375441677717,0.0,0.0,0.0,1.4759448839871734,97.77037037037037
X2_E400,73,0.0001825950898313777,76.14444444444445,77.62962962962963,128.0,1.0,1.0,0.00013352093810681254,0.0,0.02042405726325825,16079.5,127.84234234234235,0.0010212028787049275,4.973298552546974,4.162732329454508,1.4723463182983634,0.0,0.06281428016013296,0.0,0.0,0.0,1.4723463182983634,98.45925925925926
X2_E400,74,0.0001825950898313777,79.84074074074074,81.39135802469134,128.0,1.0,1.0,0.00028010335518047214,0.0,0.01772348243966835,16301.5,127.96396396396396,0.000886174138308028,4.9718664219359,3.910497117686916,1.3010513093825933,0.0,0.028678662644734305,0.0,0.0,0.0,1.3010513093825933,98.4037037037037
X2_E400,75,0.0001814948376870901,78.18888888888888,79.62469135802469,128.0,1.0,1.0,5.196304846322164e-05,0.0,0.01917622028280151,16523.5,127.88738738738739,0.0009588110307833933,4.94580831822299,4.0783142162872865,1.3713177613041423,0.0,0.026215809055016404,0.0,0.0,0.0,1.3713177613041423,98.02962962962962
X2_E400,76,0.0001814948376870901,79.55185185185185,81.01358024691358,128.0,1.0,1.0,0.0005975881358608603,0.0,0.020630581304594834,16745.5,127.92342342342343,0.0010315290820207756,4.972282215788981,4.188978963070087,1.443985761487269,0.0,0.08655489202404457,0.0,0.0,0.0,1.443985761487269,98.45185185185186
X2_E400,77,0.00018036483342212268,80.25185185185185,81.79876543209876,128.0,1.0,1.0,0.00018927564087789506,0.0,0.017607236314532957,16967.5,127.87837837837837,0.0008803618252837164,4.964083241021381,3.9778055596995996,1.2666038043528527,0.0,0.035967482841653284,0.0,0.0,0.0,1.2666038043528527,98.4
X2_E400,78,0.00018036483342212268,78.15185185185184,79.72592592592594,128.0,1.0,1.0,0.0003311063046567142,0.0,0.017355813586094358,17189.5,127.97297297297297,0.0008677906959751003,4.9637979610765255,4.00532392123798,1.2787150225123844,0.0,0.01337975344741296,0.0,0.0,0.0,1.2787150225123844,98.34814814814816
X2_E400,79,0.0001792055472805426,79.20370370370371,80.81358024691359,128.0,1.0,1.0,0.0006114993011578918,0.0,0.019233037897497075,17411.5,127.95045045045045,0.0009616519116419339,4.968248143534281,4.245121523066684,1.4316613153630011,0.0,0.03143010223698426,0.0,0.0,0.0,1.4316613153630011,98.51851851851852
X2_E400,80,0.0001792055472805426,78.76296296296296,80.29012345679013,128.0,1.0,1.0,0.00015077387797646224,0.0,0.017690372290855506,17633.5,127.96846846846847,0.000884518629761346,4.973344513360197,4.088664621920199,1.3282287342994064,0.0,0.021117650856393676,0.0,0.0,0.0,1.3282287342994064,98.42222222222222
X2_E400,81,0.00017801746169188328,78.77407407407408,80.13827160493828,128.0,1.0,1.0,0.00018497886776458472,0.0,0.019504754934107926,17855.5,127.87387387387388,0.0009752377623730812,4.966782160239671,4.222707846143225,1.417485628042135,0.0,0.05162337231360643,0.0,0.0,0.0,1.417485628042135,98.23333333333333
X2_E400,82,0.00017801746169188328,80.84074074074074,82.48888888888888,128.0,1.0,1.0,0.00013897578173782676,0.0,0.016936932439519395,18077.5,127.90090090090091,0.0008468466323642837,4.973036448632837,4.000695696822158,1.224167666691649,0.0,0.0364505835369225,0.0,0.0,0.0,1.224167666691649,98.51851851851852
X2_E400,83,0.0001768010710703843,77.5,79.03827160493826,128.0,1.0,1.0,0.0004420158511493355,0.0,0.017614877798362752,18299.5,127.93693693693693,0.0008807439097127572,4.973992329747838,4.084901499318647,1.258631001855876,0.0,0.012277791556753499,0.0,0.0,0.0,1.258631001855876,98.46666666666667
X2_E400,84,0.0001768010710703843,81.85555555555555,83.41851851851851,128.0,1.0,1.0,0.00018079770961776376,0.0,0.01612057991584922,18521.5,127.91891891891892,0.0008060290125367399,4.970563140577686,3.9438747425337097,1.1666132781218301,0.0,0.03472158196238409,0.0,0.0,0.0,1.1666132781218301,98.4074074074074
