run_id,adapter,reject_policy,adapter_kind,source_pair_count,val_pair_mse_before,val_pair_mse_after,val_pair_cos_before,val_pair_cos_after,val_proto_acc_before,val_proto_acc_after,train_pair_mse_before,train_pair_mse_after,phase,head_type,metric,threshold_policy,unknown_FAR,passes_unknown_far_target,known_closed_accuracy_no_reject,known_full_accuracy_after_reject,old_drop_pp_vs_closed,passes_old_drop_target,passes_dual_target,known_coverage,known_accepted_accuracy,known_query_count,unknown_query_count
phase1_adv3b02_multiview_keepold_rx3_19_u1_20260702,LEOADAPT_MLP64_BAL,ADAPT_LIN_SRC9999,mlp_residual,27,0.15435630083084106,0.1235543042421341,0.9063748121261597,0.6453119516372681,0.8333333730697632,0.5,0.10098468512296677,0.026227565482258797,phase1_only_multiview_consistency_reject,linear,,source_accept,0.9825000166893005,False,0.5241176470588236,0.523235294117647,0.08823529411765563,True,False,0.9970588235294118,0.5247787610619469,3400,400
phase1_adv3b02_multiview_keepold_rx3_19_u1_20260702,LEOADAPT_MLP64_BAL,ADAPT_MLP64_MIN05,mlp_residual,27,0.15435630083084106,0.1235543042421341,0.9063748121261597,0.6453119516372681,0.8333333730697632,0.5,0.10098468512296677,0.026227565482258797,phase1_only_multiview_consistency_reject,mlp,,min_source_proxy,0.125,False,0.5241176470588236,0.12941176470588237,39.47058823529412,False,False,0.21352941176470588,0.6060606060606061,3400,400
phase1_adv3b02_multiview_keepold_rx3_19_u1_20260702,LEOADAPT_MLP64_BAL,ADAPT_MLP64_SRC9999,mlp_residual,27,0.15435630083084106,0.1235543042421341,0.9063748121261597,0.6453119516372681,0.8333333730697632,0.5,0.10098468512296677,0.026227565482258797,phase1_only_multiview_consistency_reject,mlp,,source_accept,0.9424999952316284,False,0.5241176470588236,0.48764705882352943,3.6470588235294144,False,False,0.9473529411764706,0.5147469729897547,3400,400
phase1_adv3b02_multiview_keepold_rx3_19_u1_20260702,LEOADAPT_MLP64_BAL,ADAPT_PROTO_COS_MIN05,mlp_residual,27,0.15435630083084106,0.1235543042421341,0.9063748121261597,0.6453119516372681,0.8333333730697632,0.5,0.10098468512296677,0.026227565482258797,phase1_only_source_prototype_reject,,cosine,min_source_proxy,0.029999999329447746,True,0.5241176470588236,0.014705882352941176,50.941176470588246,False,False,0.020294117647058824,0.7246376811594203,3400,400
phase1_adv3b02_multiview_keepold_rx3_19_u1_20260702,LEOADAPT_MLP64_BAL,ADAPT_PROTO_COS_SRC9999,mlp_residual,27,0.15435630083084106,0.1235543042421341,0.9063748121261597,0.6453119516372681,0.8333333730697632,0.5,0.10098468512296677,0.026227565482258797,phase1_only_source_prototype_reject,,cosine,source_accept,0.9775000214576721,False,0.5241176470588236,0.5208823529411765,0.3235294117647114,True,False,0.9835294117647059,0.5296052631578947,3400,400
phase1_adv3b02_multiview_keepold_rx3_19_u1_20260702,LEOADAPT_MLP64_BAL,ADAPT_PROTO_MAH_MIN05,mlp_residual,27,0.15435630083084106,0.1235543042421341,0.9063748121261597,0.6453119516372681,0.8333333730697632,0.5,0.10098468512296677,0.026227565482258797,phase1_only_source_prototype_reject,,diag_mahalanobis,min_source_proxy,0.02250000089406967,True,0.5241176470588236,0.014411764705882353,50.97058823529412,False,False,0.018235294117647058,0.7903225806451613,3400,400
phase1_adv3b02_multiview_keepold_rx7_14_u10_20260702,LEOADAPT_AFFINE,ADAPT_LIN_MIN05,affine,27,0.15435630083084106,0.11720133572816849,0.9063748121261597,0.7239438891410828,0.8333333730697632,0.5,0.10098468512296677,0.062588170170784,phase1_only_multiview_consistency_reject,linear,,min_source_proxy,0.11666666716337204,False,0.8279411764705882,0.2811764705882353,54.67647058823528,False,False,0.2979411764705882,0.9437314906219151,3400,180
phase1_adv3b02_multiview_keepold_rx7_14_u10_20260702,LEOADAPT_AFFINE,ADAPT_LIN_SRC9999,affine,27,0.15435630083084106,0.11720133572816849,0.9063748121261597,0.7239438891410828,0.8333333730697632,0.5,0.10098468512296677,0.062588170170784,phase1_only_multiview_consistency_reject,linear,,source_accept,0.9777777791023254,False,0.8279411764705882,0.8247058823529412,0.3235294117647003,True,False,0.9952941176470588,0.8286052009456265,3400,180
phase1_adv3b02_multiview_keepold_rx7_14_u10_20260702,LEOADAPT_AFFINE,ADAPT_MLP64_MIN05,affine,27,0.15435630083084106,0.11720133572816849,0.9063748121261597,0.7239438891410828,0.8333333730697632,0.5,0.10098468512296677,0.062588170170784,phase1_only_multiview_consistency_reject,mlp,,min_source_proxy,0.13333334028720856,False,0.8279411764705882,0.3476470588235294,48.02941176470588,False,False,0.38941176470588235,0.8927492447129909,3400,180
phase1_adv3b02_multiview_keepold_rx7_14_u10_20260702,LEOADAPT_AFFINE,ADAPT_MLP64_SRC9999,affine,27,0.15435630083084106,0.11720133572816849,0.9063748121261597,0.7239438891410828,0.8333333730697632,0.5,0.10098468512296677,0.062588170170784,phase1_only_multiview_consistency_reject,mlp,,source_accept,0.9388889074325562,False,0.8279411764705882,0.803235294117647,2.4705882352941133,False,False,0.9694117647058823,0.8285800970873787,3400,180
