row,origin_epoch,actions,scenes,satellite_selected_by_scene,grad_norm,loss,term_tx,term_dom,term_adv,term_orth,term_cons,term_group_ce,term_fishr,term_proto,term_open_world_feat,term_zid_compact,term_proxy_unknown,term_soft_unknown_mixup,term_source_episode,term_sat_cls,hard_count,partial_count,negative_count,satellite_samples,term_unlabeled_ce,term_unlabeled_entropy,term_daot_labeled,term_daot_unlabeled,term_rc4_total,term_rc4_identity,term_rc4_domain,term_rc4_self,term_daot_L_orbit_z,term_daot_U_orbit_z,term_daot_L_orbit_logit,term_daot_U_orbit_logit,term_daot_L_orbit_proto,term_daot_U_orbit_proto,term_daot_L_orbit_relation,term_daot_U_orbit_relation,term_daot_L_tangent,term_daot_U_tangent,term_daot_L_nuisance,term_daot_U_nuisance,term_daot_L_fingerprint,term_daot_U_fingerprint,term_rc4_hard,term_rc4_partial_set,term_rc4_partial_conditional,term_rc4_negative_set,term_rc4_adv,term_rc4_satellite,term_rc4_feature_anchor,term_x_cross_rx,term_u_normalized,weighted_daot_orbit_z,weighted_daot_orbit_logit,weighted_daot_orbit_proto,weighted_daot_orbit_relation,weighted_daot_tangent,weighted_daot_nuisance,weighted_daot_fingerprint,weighted_rc4_hard,weighted_rc4_partial_set,weighted_rc4_partial_conditional,weighted_rc4_adv,weighted_rc4_negative,weighted_rc4_domain,weighted_rc4_self,weighted_rc4_satellite,weighted_rc4_anchor
F-M05,53,"{""NORMAL"": 222}","{""leo_low_elev_weak"": 111, ""leo_rain_weak"": 111}","{""leo_low_elev_weak"": 8520, ""leo_rain_weak"": 8540}",32.076986153637144,5.770664148502521,1.8789246959594992,0.6858152051766714,2.696871413840904,0.021613892207398323,0.13835934418681506,2.931781195842468,0.0021823941995633605,0.16937178178681983,0.057354233298987686,1.456559916337331,4.521526156245051,2.488520393500457,0.025044418221154996,0.0,0.5630630630630631,0.0,94.55855855855856,0.5630630630630631,,,0.7310326605498254,0.7459404008077072,0.41772496445221946,0.0043282544056117535,0.5221219989046378,-0.994541852592348,0.16872566777306633,0.16275924709331882,3.9110213561101004,2.9851116489719702,0.004398783684083101,0.0043505750279789705,0.09231936872878053,0.09351708969889998,0.0,0.0,-5.484419702409624,0.0,0.0,0.0,1.4991241251504995e-06,0.0,0.0,0.004326755280448715,2.702563183801668,0.0012191999827351114,0.0048272858126307125,0.04056525890304296,0.07725047558411821,0.8241105385728784,0.32806701417844575,0.3250292750025118,0.08226923978476373,0.0,-0.08250298203380259,0.0,8.994745259435276e-07,0.0,0.0,0.43241009935065433,0.0008653510680144719,0.08353951800978263,-0.0994541868231855,0.00012192000309800705,0.0002413642947218037
F-M05,54,"{""NORMAL"": 222}","{""leo_rain_weak"": 111, ""leo_low_elev_weak"": 111}","{""leo_rain_weak"": 8543, ""leo_low_elev_weak"": 8488}",30.90443544591306,5.85612554700525,1.9160252008754928,0.6866298343415733,2.696207238747193,0.02208622402290243,0.13411975470749107,2.891346388706216,0.0021658835348501737,0.16952839460190353,0.05864809614161516,1.4546595784994933,5.015780053697191,2.496799129086572,0.025235901796468743,0.0,0.5945945945945946,0.0,94.92792792792793,0.5945945945945946,,,0.7423424519397117,0.777227610886634,0.41520042005959934,0.002933457921290274,0.5049872017866168,-0.9944716136197786,0.16611892542055062,0.16217200682909638,3.6671157226906166,3.086670763320751,0.004210079143344013,0.004058843667604247,0.09017513670564235,0.0933552038864241,0.0,0.0,-5.480250521823093,0.0,0.0,0.0,5.564833733090069e-05,0.0,0.0,0.0028778095878872673,2.7058762118623063,0.0005822566988768099,0.004845464928809822,0.039770849325971025,0.07623575157947368,0.8495796048963392,0.3346301743441874,0.33537179308834375,0.08498663975446073,0.0,-0.08499817100462613,0.0,3.3389004496153356e-05,0.0,0.0,0.432940184130325,0.0005755619266296707,0.08079795055901569,-0.09944716304003655,5.822566967802715e-05,0.00024227325103548774
F-M05,55,"{""NORMAL"": 222}","{""leo_low_elev_weak"": 111, ""leo_rain_weak"": 111}","{""leo_low_elev_weak"": 8630, ""leo_rain_weak"": 8509}",32.9286505370929,6.0490441429722415,1.9865225245756608,0.7217437514179462,2.6942220979982667,0.02042089723184839,0.1384439222044773,3.062773542092727,0.002368905909746785,0.17086505265654744,0.06198126422493039,1.46436601232838,5.630226514360926,2.5576581611289635,0.025953442967907938,0.0,0.6711711711711712,0.0,95.08108108108108,0.6711711711711712,,,0.7770276904643119,0.7899920961878322,0.4164447585741679,0.003530966441452252,0.5133803987483334,-0.9946269865508552,0.16604425328540373,0.16138056450867438,3.88720060039211,2.938812667185122,0.004451148247090378,0.004177875445027173,0.08994932633799475,0.0931802863708219,0.0,0.0,-5.469521049980645,0.0,0.0,0.0,5.5947868135389786e-05,0.0,0.0,0.0034750185731899368,2.7044126257166132,0.00090227096867286,0.004835765830320852,0.04132522230649048,0.07724773633788835,0.8744872400352547,0.3474185564764985,0.3452804394334823,0.08729928740308629,0.0,-0.08746576154822702,0.0,3.35687218251441e-05,0.0,0.0,0.4327060110397167,0.0006950037253143219,0.08214086213161978,-0.09946270008479152,9.022709967609351e-05,0.00024178829525234514
F-M05,56,"{""NORMAL"": 222}","{""leo_rain_weak"": 111, ""leo_low_elev_weak"": 111}","{""leo_rain_weak"": 8520, ""leo_low_elev_weak"": 8524}",31.603432294379296,5.791271396585413,1.7816231203106072,0.6522482142255113,2.6933561413137763,0.02294640959269862,0.13831360745537388,2.8582688051166834,0.0021715138229721873,0.16741093986474717,0.0559189889311522,1.4549249050853488,6.09871633632763,2.461944237485662,0.02532303631976918,0.0,0.6531531531531531,0.0,95.33333333333333,0.6531531531531531,,,0.7909625862632785,0.8102865790998613,0.4149803030598271,0.002344759062368011,0.5049221341976443,-0.994596844589388,0.16439862764096475,0.15982130505480208,3.6037545461912415,2.896841280095212,0.004110849052373957,0.003769260275844686,0.08812841153829484,0.09039433574018714,0.0,0.0,-5.47657492568901,0.0,0.0,0.0,7.96523650690732e-06,0.0,0.0,0.002336793818009913,2.7056208118662104,0.00038898543180362574,0.004841882034376901,0.0381939750215089,0.07635891412359637,0.8988293183816446,0.35358190395542094,0.3492290673290824,0.08964297497594678,0.0,-0.0900340756183272,0.0,4.7791419049865605e-06,0.0,0.0,0.43289932017927774,0.00046735877487162663,0.08078753981792508,-0.09945968568727777,3.889854341951608e-05,0.00024209410607786472
F-M05,57,"{""NORMAL"": 222}","{""leo_low_elev_weak"": 111, ""leo_rain_weak"": 111}","{""leo_low_elev_weak"": 8401, ""leo_rain_weak"": 8584}",32.263244741375985,5.830594053139558,1.7646082334287532,0.6427711831691029,2.693599229460364,0.022069078425956505,0.1359258273297602,2.8391856355173095,0.0021819687741905605,0.16726357415989712,0.05619994426767031,1.451105340644046,6.599848243567321,2.4644752080376082,0.025815071110185737,0.0,0.6396396396396397,0.0,95.4054054054054,0.6396396396396397,,,0.806794214356053,0.8476773653481458,0.41634738901713947,0.004303411650558667,0.5109043860370671,-0.9947825130578634,0.1643849002482655,0.15963499207754392,3.4578297889984406,2.942978501521252,0.0038980535212652504,0.003917524283269403,0.08845915487623429,0.08994167195716957,0.0,0.0,-5.452618934012748,0.0,0.0,0.0,1.412217932112231e-06,0.0,0.0,0.004301999437064302,2.7054737945934675,0.0010298282581505578,0.0048182992068505305,0.03822188525720759,0.07690175238426204,0.9248063072964952,0.3653825457702886,0.36422404364959615,0.09253908502491745,0.0,-0.09248042596621556,0.0,8.473307986214943e-07,0.0,0.0,0.4328757974210086,0.0008603999133959403,0.0817446999067256,-0.09947825297042057,0.00010298282779478832,0.0002409149646818814
F-M05,58,"{""NORMAL"": 222}","{""leo_rain_weak"": 111, ""leo_low_elev_weak"": 111}","{""leo_rain_weak"": 8594, ""leo_low_elev_weak"": 8569}",31.596462900164163,5.683637397783297,1.6126536194671381,0.6315528657790777,2.6924746509070867,0.02214223285009539,0.13213053711497033,2.5791291099142386,0.0019712810356125104,0.16389469627861505,0.05188697798865604,1.4390333370045498,6.914711654723227,2.397297555798883,0.023128888825676194,0.0,0.6126126126126126,0.0,95.46396396396396,0.6126126126126126,,,0.8376145639398076,0.8608678112158904,0.4141189759379035,0.0023838043494981303,0.49977251944847423,-0.9945607561248917,0.1639383614465997,0.15965873241290315,3.541581357653077,2.8551476934740134,0.004143410879879485,0.0038057202528344117,0.08896679206340162,0.09200373078855845,0.0,0.0,-5.48656676911019,0.0,0.0,0.0,0.00015640294960768828,0.0,0.0,0.002227401397792866,2.704818554826685,0.0005921236382461634,0.004839149661370562,0.03676247506545068,0.07521747623209481,0.9494190747673447,0.37576240207160916,0.37343268411922026,0.0948983172441388,0.0,-0.09503012204223925,0.0,9.384177060365212e-05,0.0,0.0,0.4327709592945941,0.00044548028126471806,0.07996360110340542,-0.09945607695493612,5.921236560749866e-05,0.00024195748673272655
F-M05,59,"{""NORMAL"": 222}","{""leo_low_elev_weak"": 111, ""leo_rain_weak"": 111}","{""leo_low_elev_weak"": 8530, ""leo_rain_weak"": 8479}",33.49646287025519,5.735001397562456,1.6285143914120692,0.6051910977374326,2.694111350420359,0.022973417640067974,0.1325689408558983,2.6211352776568213,0.002066499073473162,0.16320881240808213,0.051360388009532076,1.4335821174286507,7.433756041097212,2.406182191930376,0.022986602933808893,0.0,0.6126126126126126,0.0,95.77927927927928,0.6126126126126126,,,0.8584389850363001,0.8830964640454129,0.4121578294146168,0.0017394026006413497,0.49077518364159717,-0.9947951038678488,0.1627655989817671,0.1581005536959515,3.5520964297088415,2.858395719581896,0.0040027963633120466,0.0037477037264768303,0.08782182717779735,0.08927516686218279,0.0,0.0,-5.436682159836228,0.0,0.0,0.0,1.6055992358658265e-05,0.0,0.0,0.0017233466090706947,2.7027649331737207,0.0007446686284160811,0.004843334098942242,0.03494563962014073,0.07500037633151084,0.9743204992096703,0.3854467717108426,0.38164880445545857,0.09746940004396008,0.0,-0.09735008842639022,0.0,9.633595834738037e-06,0.0,0.0,0.43244238063558804,0.00034466932818137945,0.0785240276733299,-0.09947951171580735,7.446686514893946e-05,0.00024216670892594658
F-M05,60,"{""NORMAL"": 222}","{""leo_rain_weak"": 111, ""leo_low_elev_weak"": 111}","{""leo_rain_weak"": 8536, ""leo_low_elev_weak"": 8539}",34.00876721500928,5.9588312168379085,1.7250545753820523,0.6440686073389139,2.693217017629125,0.021917499249973042,0.13557321115120038,2.8038004128648355,0.0020836632161344904,0.16600168845406524,0.05534218966558173,1.4460223553416964,8.051536999307237,2.498502172865309,0.024718313750617945,0.0,0.5855855855855856,0.0,95.96846846846847,0.5855855855855856,,,0.8824749768854262,0.9055298636625478,0.41130961128720295,0.0026239447706205236,0.4868772889648434,-0.994422763317555,0.1632719069450825,0.15846713279952873,3.5591470362903834,2.8843044979615255,0.004169075788619618,0.003849932674826165,0.0881028474384063,0.08970573069611648,0.0,0.0,-5.4720514486501886,0.0,0.0,0.0,5.379356599191424e-05,0.0,0.0,0.0025701512065589758,2.6998472278182573,0.0008662986609825541,0.004860887308143549,0.03800904406821943,0.0757787474473049,0.9999256064225962,0.39530038038218346,0.3929246362332288,0.10001475941221993,0.0,-0.10016054525837167,0.0,3.227614127444091e-05,0.0,0.0,0.43197554618388684,0.0005140302474456882,0.07790036455359466,-0.09944227774132479,8.662986692100268e-05,0.00024304437013327246
F-M05,61,"{""NORMAL"": 222}","{""leo_low_elev_weak"": 111, ""leo_rain_weak"": 111}","{""leo_low_elev_weak"": 8529, ""leo_rain_weak"": 8521}",31.43265422621318,5.653460331865259,1.5068204348554481,0.5917571621972162,2.6928349421904967,0.02496407212068637,0.13155865363843805,2.4552285733657913,0.0017588866276046164,0.16180025215621466,0.05029156238578998,1.4318794710142118,8.437441028990188,2.3568188961561733,0.02344175758729647,0.0,0.5585585585585585,0.0,96.32882882882883,0.5585585585585585,,,0.8775696598731719,0.9145792679743724,0.41147056329357734,0.0022112982544495357,0.48599783136094565,-0.9947255720963349,0.16208393972467733,0.15782978868967779,3.52647393619692,2.9466202661797807,0.004097834226322939,0.0038778492661721603,0.08895095092085031,0.09002565203217773,225.16498785620337,0.0,-5.490362055666812,0.0,0.0,0.0,9.607604633037397e-11,0.0,0.0,0.002211298151902379,2.7024112231022603,0.0011223059217466706,0.0048639234512003965,0.03420637014137396,0.07433488362611414,0.9987714961842373,0.39604008775036614,0.39699478897157015,0.09972005444872487,0.000618059952430813,-0.09999555799069705,0.0,5.7645631011369844e-11,0.0,0.0,0.4323857853541503,0.00044225963930055826,0.07775965112372646,-0.09947255878029643,0.00011223059380049121,0.00024319617663062313
F-M05,62,"{""NORMAL"": 222}","{""leo_rain_weak"": 111, ""leo_low_elev_weak"": 111}","{""leo_rain_weak"": 8452, ""leo_low_elev_weak"": 8526}",36.593350067607304,6.276697530402793,1.9276899056391672,0.685264395969408,2.695138807769294,0.023348641227343463,0.13307287436616314,3.064451820208683,0.002185732394004312,0.1673593055289071,0.05902519125726309,1.4604443392238102,9.182906247474051,2.5363695589271753,0.025655195284802635,0.0,0.5630630630630631,0.0,96.46846846846847,0.5630630630630631,,,0.8975121510458423,0.8944475323230296,0.41005659761192564,0.0031459791602302576,0.48012248129135016,-0.9940923441637743,0.16076431537533667,0.1560447657363372,3.8606000086208723,2.7484247477741928,0.0040889956630758,0.003779329241542901,0.08692042814852956,0.08765315794729972,223.60110074979764,0.0,-5.474102033151163,0.0,0.0,0.0,3.748739522593427e-08,0.0,0.0,0.0031459416728350153,2.6980372345125354,0.000859300271951043,0.004903007855089297,0.041197209432301624,0.07583060763306446,0.9994060732759871,0.3972545867567664,0.3941816235850523,0.0997857913240656,0.0012510281492985349,-0.09991942567599786,0.0,2.2492438367470535e-08,0.0,0.0,0.4316859474858722,0.000629188344735667,0.07681959539954446,-0.09940923606087496,8.593002845366764e-05,0.0002451503967201895
F-M05,63,"{""NORMAL"": 222}","{""leo_low_elev_weak"": 111, ""leo_rain_weak"": 111}","{""leo_low_elev_weak"": 8564, ""leo_rain_weak"": 8442}",36.15037689026299,6.104095078803398,1.8048095442019068,0.6520348022784199,2.693522388870652,0.022239197068244662,0.13463666444426184,2.871343483259012,0.0022064251935827654,0.16579372751283217,0.05502407474711806,1.4475758961729102,9.629417322777414,2.444690308592341,0.024415340125644662,0.0,0.4954954954954955,0.0,96.82882882882883,0.4954954954954955,,,0.88532735823511,0.9057744166872523,0.4097735751588065,0.004198850992425242,0.4740627078352043,-0.9946671071890238,0.16163571729316367,0.15575823305292172,3.7442618742719427,2.9180879493554435,0.004052212584012834,0.004018162023213164,0.08740224377126307,0.0878183130711854,226.99380857450467,0.0,-5.4740541797500475,0.0,0.0,0.0,0.00010020125572914421,0.0,0.0,0.004098649752052907,2.7012779036083736,0.0006148056494583419,0.004889420763828565,0.03911067787054423,0.0758421522909188,0.9997966133796417,0.39729763641282245,0.3922593577488049,0.09997314751685203,0.001874787890276796,-0.10009976765056988,0.0,6.0120755143407075e-05,0.0,0.0,0.43220445500300814,0.000819729956611457,0.07585003169102443,-0.09946671212175945,6.148056683365429e-05,0.00024447104308139615
F-M05,64,"{""NORMAL"": 222}","{""leo_rain_weak"": 111, ""leo_low_elev_weak"": 111}","{""leo_rain_weak"": 8465, ""leo_low_elev_weak"": 8571}",33.76751458877339,6.221345730730005,1.8639673161412682,0.6829873653011279,2.6953517660364374,0.021803628949045733,0.13448934216757077,2.9176355568809553,0.0022647465270524293,0.16670483391027194,0.0581375024877153,1.4492022856935725,10.15253758430481,2.4895843707763397,0.024165552952704398,0.0,0.5135135135135135,0.0,96.82882882882883,0.5135135135135135,,,0.8947178635511313,0.8990518587666589,0.4105234240089451,0.002972085246990653,0.4776861972211197,-0.9945729882330507,0.16001726472162986,0.15635112874411247,3.6744638415607245,2.8207646039155154,0.003948434822362017,0.003433858346233883,0.08628848596132016,0.08800998976168868,224.59863837989602,0.0,-5.477917056899887,0.0,0.0,0.0,0.00023608152744790614,0.0,0.0,0.0027360037253662105,2.7033045001932092,0.000894046133342579,0.004879440850607614,0.038865450324977305,0.07581696202894589,0.9990800833916879,0.39762293258765796,0.3948759086228706,0.09964017912342742,0.0024925804962320167,-0.09994196395079295,0.0,0.00014164891901205225,0.0,0.0,0.43252871098282103,0.0005472007617483628,0.0764297897730029,-0.09945730029328449,8.940461548416836e-05,0.0002439720472892503
F-M05,65,"{""NORMAL"": 222}","{""leo_low_elev_weak"": 111, ""leo_rain_weak"": 111}","{""leo_low_elev_weak"": 8516, ""leo_rain_weak"": 8442}",32.95901376912081,5.837415914277773,1.5809062515628767,0.6280343320455637,2.69015075601973,0.024587534756613644,0.13057511638816413,2.582087911329828,0.002021179068505844,0.161976556654449,0.05135150879688628,1.436789618956076,10.360789954125345,2.3946191867192588,0.02356275285988509,0.0,0.5,0.0,96.85135135135135,0.5,,,0.8667590808761012,0.9201978318863087,0.4117103879516189,0.0033223724674130237,0.48664443800147195,-0.9949766827059222,0.16020279713310637,0.15491100024801116,3.542697441739005,3.0061629347436063,0.003806583724416759,0.004235961859907351,0.086894894354381,0.08746537611492582,225.26384975673915,0.0,-5.480164014541351,0.0,0.0,0.0,6.354680737632387e-05,0.0,0.0,0.0032588256943084357,2.7018509695121833,0.0011511869183397233,0.004875847558503518,0.03673366813601607,0.07459463066681549,1.0001159471434515,0.39405143992589403,0.38968991377466433,0.09997482758921546,0.0031263290690509856,-0.10000155104307441,0.0,3.812808526482912e-05,0.0,0.0,0.4322961454724406,0.0006517651566513606,0.07786310842123197,-0.0994976697539961,0.00011511869360546913,0.00024379238213343243
F-M05,66,"{""NORMAL"": 222}","{""leo_rain_weak"": 111, ""leo_low_elev_weak"": 111}","{""leo_rain_weak"": 8506, ""leo_low_elev_weak"": 8584}",33.309926994824885,6.103281531248006,1.7665819662312667,0.6395221567368722,2.693262529802752,0.021632960450579622,0.13578747313570333,2.8600261534253755,0.00236423584574204,0.16582506962187654,0.05583871849854519,1.4493591554530032,11.053987498755928,2.4628185812417454,0.024214083918261232,0.0,0.4594594594594595,0.0,96.92342342342343,0.4594594594594595,,,0.8697946826079944,0.9256496249555467,0.4097710069235381,0.00450838565326997,0.47477815602276774,-0.9944411940402813,0.15882205681220904,0.15452920239385184,3.651214065852466,3.0363316793699524,0.0037690406399862927,0.004099251962526962,0.08438479202287691,0.08763549745351344,223.3706019633525,0.0,-5.484780399648993,0.0,0.0,0.0,5.6823465738726754e-05,0.0,0.0,0.004451562189410822,2.700123342307838,0.0006196204861785557,0.0048906537588803214,0.038744955420124905,0.07621738447195238,0.9990170297321973,0.3977361665786924,0.3950489588954427,0.09992343254454501,0.003753973365140458,-0.10003526226894276,0.0,3.4094081567030185e-05,0.0,0.0,0.4320197249049539,0.000890312453095954,0.07596450309915576,-0.09944412085387083,6.196204925368246e-05,0.00024453269161476947
F-M05,67,"{""NORMAL"": 222}","{""leo_low_elev_weak"": 111, ""leo_rain_weak"": 111}","{""leo_low_elev_weak"": 8527, ""leo_rain_weak"": 8508}",33.03699377002234,6.227712826685862,1.8440326756655097,0.6558094648896037,2.6929983759785556,0.022299767354910204,0.13248120100648553,2.9325740287701287,0.0021815841967812353,0.1656821631901973,0.05546785215217922,1.4500796145147032,11.545757587965545,2.490169978893555,0.024201184332890955,0.0,0.4189189189189189,0.0,96.96396396396396,0.4189189189189189,,,0.8950638303885589,0.9024593317293906,0.4107265900652688,0.0033763358789506404,0.4816230151197676,-0.9950018396248689,0.15853566810622946,0.15311758827653016,3.764323274831514,2.872214471703177,0.003841268143046077,0.0035658057883690185,0.08502579720372015,0.08461284756593339,223.45174201759133,0.0,-5.484840386622661,0.0,0.0,0.0,8.642729505808761e-07,0.0,0.0,0.0033754716060196625,2.700932731499543,0.0009757755806685628,0.0048935551674583475,0.03966140823421983,0.075839501562285,0.9998141374136951,0.3982942407061388,0.39504673694436615,0.09993718017463211,0.004373848369043018,-0.09994299689660201,0.0,5.185637883748718e-07,0.0,0.0,0.43214922794350635,0.0006750943380618691,0.07705968064259945,-0.09950018539890512,9.757755995467232e-05,0.00024467776205022566
F-M05,68,"{""NORMAL"": 222}","{""leo_rain_weak"": 111, ""leo_low_elev_weak"": 111}","{""leo_rain_weak"": 8582, ""leo_low_elev_weak"": 8465}",31.281742308427624,5.776530501004812,1.5102432946431208,0.5890971171829078,2.691750205314911,0.02310046829862168,0.1330736714440423,2.5572910008800998,0.001949794691451668,0.16111601338730203,0.05029776879074471,1.4354505485242552,11.874150503863085,2.3912386990882255,0.023562062976395223,0.0,0.40540540540540543,0.0,96.95045045045045,0.40540540540540543,,,0.8941907898799794,0.9003632133071487,0.40875740711753433,0.0024744244869114272,0.47136209508915944,-0.9947755197146991,0.15855501545173628,0.15355770555031192,3.797171920806438,2.7458267695194967,0.0037567836498875206,0.0036535814954051834,0.08534097320794522,0.0859993289786953,220.0470876607809,0.0,-5.487281706956056,0.0,0.0,0.0,2.469260156705926e-11,0.0,0.0,0.002474424464030126,2.700204374553921,0.00046384309549818913,0.004861390414261805,0.0357700276549335,0.07461914915155184,0.9989350510610117,0.3956679493725837,0.3952507077305167,0.09979125874133797,0.00498474658852829,-0.10007571741133123,0.0,1.481556194043648e-11,0.0,0.0,0.43203269079461826,0.000494884894390988,0.07541793344192614,-0.0994775533206291,4.638430913030448e-05,0.00024306952433140428
F-M05,69,"{""NORMAL"": 222}","{""leo_low_elev_weak"": 111, ""leo_rain_weak"": 111}","{""leo_low_elev_weak"": 8465, ""leo_rain_weak"": 8588}",32.67251555087901,6.127336563290776,1.7472895470422667,0.6515197057176281,2.692040955698168,0.023076536656181153,0.1348493354277568,2.7978085496605516,0.0022083825813860466,0.16463127517485404,0.054925193427013116,1.447951521422412,12.52474163029645,2.465476130043064,0.024523799706183305,0.0,0.3918918918918919,0.0,96.99549549549549,0.3918918918918919,,,0.899963029333063,0.9029198009688575,0.40812087636273187,0.0028497247481683355,0.46788386482538796,-0.9945146250832189,0.1579271354922303,0.15224055580056464,3.8164679665823242,2.884503415307483,0.003796786923057962,0.0035264001011340836,0.08403156675935329,0.08533161339928975,222.55182730185018,0.0,-5.4937676610173405,0.0,0.0,0.0,2.779805964993744e-11,0.0,0.0,0.002849724720370277,2.699303068556227,7.450729235598245e-05,0.004900958888790662,0.03885987582448702,0.07587402355899145,1.0002718930308883,0.3985553685206551,0.3984348409481951,0.09999988963072365,0.005624453876973004,-0.10000362428458962,0.0,1.6678836052515207e-11,0.0,0.0,0.4318884817866592,0.0005699449593429406,0.0748614165582563,-0.09945146390446671,7.4507292356250256e-06,0.0002450479490738593
F-M05,70,"{""NORMAL"": 222}","{""leo_rain_weak"": 111, ""leo_low_elev_weak"": 111}","{""leo_rain_weak"": 8531, ""leo_low_elev_weak"": 8654}",31.715237215618895,5.797813515405397,1.528597199097947,0.5999376835586788,2.691147570137505,0.022512491015027284,0.12993700678149858,2.4866158162151373,0.0018931329250827312,0.16140125564358257,0.04880047175899014,1.4276643808897551,12.100723361109829,2.3598263746983297,0.022540559299994965,0.0,0.35585585585585583,0.0,97.13963963963964,0.35585585585585583,,,0.8917510251741152,0.9044114939264349,0.4093568935856089,0.004400222503062696,0.473442682105448,-0.9950052217857258,0.1584818355806239,0.1532111320275444,3.744048140607439,2.8145348757236928,0.0038198080697298253,0.0037775213089729616,0.0845685940370098,0.08593138832565364,219.5801108420432,0.0,-5.477235100290796,0.0,0.0,0.0,1.92409389222182e-11,0.0,0.0,0.0044002224838218225,2.699565636145102,0.0005270192936599765,0.004867033667963099,0.034301145446931455,0.07398758956172445,0.9995614335880624,0.39835377782583237,0.39193294405400214,0.10002330650348921,0.006250837368907424,-0.09995979053882866,0.0,1.1544563728406267e-11,0.0,0.0,0.4319304924558949,0.0008800445164254564,0.0757508272889043,-0.09950052372909882,5.270193188308568e-05,0.0002433516878358336
F-M05,71,"{""NORMAL"": 222}","{""leo_low_elev_weak"": 111, ""leo_rain_weak"": 111}","{""leo_low_elev_weak"": 8428, ""leo_rain_weak"": 8562}",33.435711607373676,5.689287401534416,1.4662519905481253,0.5712298379019574,2.690768952842231,0.023004484555352613,0.13180445973669086,2.4076976457963117,0.00179170683055942,0.16123342889923234,0.047794410690396756,1.426841112944457,12.18150841223227,2.3337811510842124,0.02235491957246989,0.0,0.33783783783783783,0.0,97.30630630630631,0.33783783783783783,,,0.882415914320731,0.9106196559764244,0.40735706915189557,0.0030201213687436053,0.4635298217820876,-0.9944186087127205,0.15848461337186195,0.15335051319352141,3.6943812563612655,2.8942431635684795,0.0036772238934907626,0.003763465379125665,0.08481314340354623,0.0861744871111335,221.72710308727918,0.0,-5.483932535927575,0.0,0.0,0.0,8.330952313142094e-11,0.0,0.0,0.0030201212854233995,2.698274561950752,0.0006291615537562642,0.004866049420990486,0.034437482941660796,0.07431414199841989,0.9998779801635055,0.3946103291871311,0.3917886538280023,0.09989460460371799,0.0068884783629999235,-0.10002448440000818,0.0,4.998571573547553e-11,0.0,0.0,0.4317239192692009,0.0006040242636986742,0.07416476977035731,-0.0994418623882371,6.291615474635557e-05,0.00024330247437286711
F-M05,72,"{""NORMAL"": 222}","{""leo_rain_weak"": 111, ""leo_low_elev_weak"": 111}","{""leo_rain_weak"": 8542, ""leo_low_elev_weak"": 8623}",32.81982031075985,5.799240341057649,1.5374839974080656,0.5819236542861741,2.6902099246377342,0.021313011047413555,0.13063359888153034,2.5501972395960277,0.0019048747373656763,0.16075636533735035,0.048873708436584416,1.4269518454869587,12.298083926106358,2.4033513305423497,0.0225686415283194,0.0,0.3108108108108108,0.0,97.22972972972973,0.3108108108108108,,,0.866634196257806,0.9291402273349934,0.40931655829017227,0.0037608084187464724,0.47435218954657055,-0.9944330026974549,0.15668292920868676,0.15207314695995133,3.5816317839665457,3.1020966744100726,0.003478773285924281,0.0041639365356516194,0.0826285179570183,0.08472370347931041,220.04604154019742,0.0,-5.49430106996416,0.0,0.0,0.0,2.6920008329014627e-06,0.0,0.0,0.0037581164179131747,2.698605177638767,0.0008934128244749064,0.004882286564942013,0.03434248301326423,0.07404051781506152,0.9991784117243312,0.39639355799367837,0.39296137041471024,0.09974447832451211,0.007489677287873115,-0.09999307315494563,0.0,1.6152005524367508e-06,0.0,0.0,0.43177681919690725,0.0007516233024970454,0.07589634831405878,-0.09944330192766748,8.934128465035256e-05,0.00024411433172120655
F-M05,73,"{""NORMAL"": 222}","{""leo_low_elev_weak"": 111, ""leo_rain_weak"": 111}","{""leo_low_elev_weak"": 8498, ""leo_rain_weak"": 8641}",31.585922746628412,5.812925537427266,1.543954951906795,0.5876750931278005,2.691253898380039,0.02261733647324732,0.1292133163492959,2.5205647303378798,0.001835118992442215,0.1604421683796891,0.048757914890040145,1.4290864902573663,12.44029366647875,2.382731982716569,0.022682736594196375,0.0,0.28378378378378377,0.0,97.33333333333333,0.28378378378378377,,,0.8905231861380843,0.9099778004057772,0.4097877254894188,0.0014450407846638338,0.48013759477731044,-0.9940708395060118,0.15643890269167787,0.15153220456999703,3.545035377816037,2.6923667298512415,0.0034468006321673726,0.003458135841814969,0.0829408860320712,0.08437768475630798,219.4643351236979,0.0,-5.456036887727342,0.0,0.0,0.0,5.24466804274399e-05,0.0,0.0,0.0013925941025162121,2.698714817966427,0.00023349946606514494,0.004902000835811434,0.03447124793252966,0.07368819019547454,0.9992937040221583,0.39759289768633543,0.3954786299182488,0.10002075199474085,0.008100252523011452,-0.09998525185762225,0.0,3.146800909549331e-05,0.0,0.0,0.4317943608170157,0.00027851883017019464,0.07682201365897273,-0.09940708515880343,2.3349946898246647e-05,0.0002451000466674298
