run,row,inherited_target_contact,scene,tx,precision,recall,f1
a1_ecrs_cross_rx_s392005_20260909_r1,X7_COMBINED,False,leo_rain_weak,1,41.79344278756841,29.728571428571428,34.74341048062274
a1_ecrs_cross_rx_s392005_20260909_r1,X7_COMBINED,False,leo_rain_weak,2,88.70073520549596,52.56785714285714,66.0133650266852
a1_ecrs_cross_rx_s392005_20260909_r1,X7_COMBINED,False,leo_rain_weak,3,35.9300583592335,57.38928571428571,44.19234630034515
a1_ecrs_cross_rx_s392005_20260909_r1,X7_COMBINED,False,leo_rain_weak,4,78.77509230244175,90.67857142857143,84.30874466636782
a1_ecrs_cross_rx_s392005_20260909_r1,X7_COMBINED,False,leo_rain_weak,5,85.11133497759405,87.50357142857142,86.29087643298642
a1_extended_s392005_20260910_r1,R3_CLEAN_RX_E400,False,clean,0,89.09661667247994,91.22857142857143,90.14999117698959
a1_extended_s392005_20260910_r1,R3_CLEAN_RX_E400,False,clean,1,51.84977093957991,42.846428571428575,46.92009855684618
a1_extended_s392005_20260910_r1,R3_CLEAN_RX_E400,False,clean,2,95.52671610572352,71.76785714285714,81.96019251162411
a1_extended_s392005_20260910_r1,R3_CLEAN_RX_E400,False,clean,3,51.346671796844944,66.725,58.03435529462927
a1_extended_s392005_20260910_r1,R3_CLEAN_RX_E400,False,clean,4,89.85045827303425,99.78214285714286,94.55622303071326
a1_extended_s392005_20260910_r1,R3_CLEAN_RX_E400,False,clean,5,84.93947606142727,83.95357142857142,84.44364616075438
a1_extended_s392005_20260910_r1,R3_CLEAN_RX_E400,False,leo_clear_weak,0,82.95291124303994,80.34285714285714,81.62702516373665
a1_extended_s392005_20260910_r1,R3_CLEAN_RX_E400,False,leo_clear_weak,1,48.121964122541236,35.73571428571429,41.0140798885086
a1_extended_s392005_20260910_r1,R3_CLEAN_RX_E400,False,leo_clear_weak,2,89.004914004914,62.1,73.15718613261528
a1_extended_s392005_20260910_r1,R3_CLEAN_RX_E400,False,leo_clear_weak,3,43.94660388699659,62.667857142857144,51.66352608644446
a1_extended_s392005_20260910_r1,R3_CLEAN_RX_E400,False,leo_clear_weak,4,81.48049566734687,98.39642857142857,89.14306052124957
a1_extended_s392005_20260910_r1,R3_CLEAN_RX_E400,False,leo_clear_weak,5,85.94979672522473,82.3,84.0853113426137
a1_extended_s392005_20260910_r1,R3_CLEAN_RX_E400,False,leo_low_elev_weak,0,80.36599591717703,78.73571428571428,79.54250252561698
a1_extended_s392005_20260910_r1,R3_CLEAN_RX_E400,False,leo_low_elev_weak,1,46.28037031815405,35.17142857142857,39.968343513464156
a1_extended_s392005_20260910_r1,R3_CLEAN_RX_E400,False,leo_low_elev_weak,2,87.60725479114217,60.89642857142857,71.84965130733414
a1_extended_s392005_20260910_r1,R3_CLEAN_RX_E400,False,leo_low_elev_weak,3,42.30583326973466,59.392857142857146,49.41389710142774
a1_extended_s392005_20260910_r1,R3_CLEAN_RX_E400,False,leo_low_elev_weak,4,81.80399687931344,97.36428571428571,88.90845644587941
a1_extended_s392005_20260910_r1,R3_CLEAN_RX_E400,False,leo_low_elev_weak,5,85.78573792799088,83.30714285714286,84.52827453751517
a1_extended_s392005_20260910_r1,R3_CLEAN_RX_E400,False,leo_rain_weak,0,78.95814216136091,79.9,79.426278978947
a1_extended_s392005_20260910_r1,R3_CLEAN_RX_E400,False,leo_rain_weak,1,47.49639014392846,36.41785714285714,41.225818189168976
a1_extended_s392005_20260910_r1,R3_CLEAN_RX_E400,False,leo_rain_weak,2,88.37305914732305,60.778571428571425,72.02319233129484
a1_extended_s392005_20260910_r1,R3_CLEAN_RX_E400,False,leo_rain_weak,3,42.67325955576485,58.253571428571426,49.260830829168114
a1_extended_s392005_20260910_r1,R3_CLEAN_RX_E400,False,leo_rain_weak,4,82.272809832294,97.06428571428572,89.05855752531376
a1_extended_s392005_20260910_r1,R3_CLEAN_RX_E400,False,leo_rain_weak,5,85.59043456272802,84.62142857142857,85.10317332040299
a1_extended_s392005_20260910_r1,X2_E400,False,clean,0,87.82055785849786,89.28214285714286,88.54531930719372
a1_extended_s392005_20260910_r1,X2_E400,False,clean,1,58.581823369952915,43.99285714285715,50.24986232076203
a1_extended_s392005_20260910_r1,X2_E400,False,clean,2,92.40353697749197,73.89642857142857,82.12017780600095
a1_extended_s392005_20260910_r1,X2_E400,False,clean,3,51.220653400489915,66.46428571428571,57.855222047782625
a1_extended_s392005_20260910_r1,X2_E400,False,clean,4,92.64118273841237,99.36428571428571,95.88502894954509
a1_extended_s392005_20260910_r1,X2_E400,False,clean,5,86.58151260504202,91.99285714285715,89.20519480519481
a1_extended_s392005_20260910_r1,X2_E400,False,leo_clear_weak,0,83.5263340130035,77.53928571428571,80.42153612505325
a1_extended_s392005_20260910_r1,X2_E400,False,leo_clear_weak,1,47.28253157371931,35.699999999999996,40.6829327852506
a1_extended_s392005_20260910_r1,X2_E400,False,leo_clear_weak,2,88.44381088144453,66.475,75.9017229075339
a1_extended_s392005_20260910_r1,X2_E400,False,leo_clear_weak,3,43.46453996134746,63.45357142857143,51.590516427835134
a1_extended_s392005_20260910_r1,X2_E400,False,leo_clear_weak,4,84.9107170681542,97.31071428571428,90.6888115961324
a1_extended_s392005_20260910_r1,X2_E400,False,leo_clear_weak,5,88.17724818469559,84.57142857142857,86.33670586090602
a1_extended_s392005_20260910_r1,X2_E400,False,leo_low_elev_weak,0,81.4013709063214,76.34285714285714,78.79100626612606
a1_extended_s392005_20260910_r1,X2_E400,False,leo_low_elev_weak,1,45.29990212984108,34.714285714285715,39.30687263683604
a1_extended_s392005_20260910_r1,X2_E400,False,leo_low_elev_weak,2,86.98210345672959,63.357142857142854,73.31335881805971
a1_extended_s392005_20260910_r1,X2_E400,False,leo_low_elev_weak,3,42.017487842019946,61.096428571428575,49.791891026573914
a1_extended_s392005_20260910_r1,X2_E400,False,leo_low_elev_weak,4,84.32891777055737,96.39999999999999,89.96133848820158
a1_extended_s392005_20260910_r1,X2_E400,False,leo_low_elev_weak,5,87.48803651623352,84.88214285714287,86.16539172678824
a1_extended_s392005_20260910_r1,X2_E400,False,leo_rain_weak,0,79.60540738034344,77.81428571428572,78.699656853892
a1_extended_s392005_20260910_r1,X2_E400,False,leo_rain_weak,1,46.29167821187771,35.8,40.375397752446936
a1_extended_s392005_20260910_r1,X2_E400,False,leo_rain_weak,2,87.5412907360844,63.41428571428571,73.54969658057702
a1_extended_s392005_20260910_r1,X2_E400,False,leo_rain_weak,3,42.423626289838865,59.61428571428572,49.57087280610578
a1_extended_s392005_20260910_r1,X2_E400,False,leo_rain_weak,4,85.05946559828385,96.29642857142858,90.32982127003802
a1_extended_s392005_20260910_r1,X2_E400,False,leo_rain_weak,5,86.91767939814815,85.82499999999999,86.36788384128809
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,clean,0,82.3688998116881,92.16785714285714,86.99330872562405
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,clean,1,58.6469864698647,42.57142857142857,49.33264355923435
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,clean,2,94.88741592747832,69.53214285714286,80.25475081413084
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,clean,3,50.26283972033853,68.29642857142856,57.90812464040215
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,clean,4,90.81642622203407,99.59642857142858,95.00400292980395
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,clean,5,90.56255309718169,87.56428571428572,89.03818568082363
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_clear_weak,0,79.11065503677099,82.6,80.81768148859963
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_clear_weak,1,46.34933240680994,33.35,38.78954036596257
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_clear_weak,2,89.56691872455184,60.49285714285715,72.21334015476114
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_clear_weak,3,40.76526680793681,60.46071428571429,48.69692785640318
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_clear_weak,4,82.01805208269806,96.06071428571428,88.48570582623285
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_clear_weak,5,88.85562339964545,80.55714285714286,84.50313758546409
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_low_elev_weak,0,75.47743789082305,79.75,77.5549188156638
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_low_elev_weak,1,42.931190261068046,32.24285714285715,36.82718391156254
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_low_elev_weak,2,88.63434163701068,56.92857142857143,69.32846207376478
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_low_elev_weak,3,39.011029143232776,57.225,46.39439433642668
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_low_elev_weak,4,81.41456496269348,94.30714285714285,87.38789423172386
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_low_elev_weak,5,87.7505309905387,81.15357142857142,84.32322107802209
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_rain_weak,0,74.24177561168374,80.51785714285714,77.2525570956191
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_rain_weak,1,44.07344791960177,33.517857142857146,38.07765650992007
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_rain_weak,2,88.9914452949122,56.471428571428575,69.09631183359552
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_rain_weak,3,39.16104943994788,55.81428571428572,46.027655469981006
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_rain_weak,4,81.60096690219413,94.03928571428571,87.3797039888498
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_FAST_SEQUENTIAL,True,leo_rain_weak,5,87.6647976966207,82.64285714285714,85.0797852783293
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,clean,0,82.41527446300717,92.49642857142857,87.16533445519562
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,clean,1,58.21083172147002,42.99285714285715,49.45768282662284
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,clean,2,95.16160531198126,69.61071428571428,80.40509879955448
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,clean,3,50.71009529877094,68.22500000000001,58.17788673843858
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,clean,4,90.20426661487164,99.51785714285715,94.63245657231157
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,clean,5,91.30758630963464,87.56071428571428,89.3949062004339
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_clear_weak,0,79.7582976352175,81.78928571428571,80.76102480912665
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_clear_weak,1,45.87438127733192,34.09285714285714,39.11573685181012
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_clear_weak,2,89.98006787695955,59.653571428571425,71.74365912849258
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_clear_weak,3,40.985632253531364,60.41428571428571,48.838652866196064
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_clear_weak,4,81.65293777926381,95.93928571428572,88.22148146931805
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_clear_weak,5,88.59107330148002,81.45,84.8705877974806
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_low_elev_weak,0,76.14253315923304,79.1392857142857,77.6119925746909
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_low_elev_weak,1,42.685305591677505,32.824999999999996,37.111362351611085
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_low_elev_weak,2,88.69776098358807,56.167857142857144,68.78047713804641
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_low_elev_weak,3,39.30137422531416,57.3,46.62394838934659
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_low_elev_weak,4,81.03750115175528,94.23214285714285,87.13816278340131
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_low_elev_weak,5,87.38429893726432,81.93214285714285,84.57043850109672
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,0,74.7881994441282,79.7642857142857,77.19613569984273
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,1,43.6569549730569,34.14285714285714,38.31816906489238
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,2,89.1902741140039,55.54642857142858,68.4581187552269
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,3,39.40096228934176,55.86071428571429,46.20884234161041
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,4,81.24748366316702,93.69285714285715,87.02748428403191
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,5,87.14525452172292,83.45714285714286,85.26133357657577
a1_fast_v2_s392005_20260909_r1,F0_FIXED_BASE,False,clean,0,88.3385923995061,91.98571428571428,90.12527118762684
a1_fast_v2_s392005_20260909_r1,F0_FIXED_BASE,False,clean,1,62.39293598233996,50.47142857142857,55.80256663376111
a1_fast_v2_s392005_20260909_r1,F0_FIXED_BASE,False,clean,2,96.05012763982363,73.90714285714286,83.53617923100212
a1_fast_v2_s392005_20260909_r1,F0_FIXED_BASE,False,clean,3,53.81174919005706,67.03214285714286,59.6987865583104
a1_fast_v2_s392005_20260909_r1,F0_FIXED_BASE,False,clean,4,96.2381904696228,99.68214285714285,97.9298971965896
a1_fast_v2_s392005_20260909_r1,F0_FIXED_BASE,False,clean,5,87.3634945397816,96.0,91.47835556765587
a1_fast_v2_s392005_20260909_r1,F0_FIXED_BASE,False,leo_clear_weak,0,83.12808879526857,73.28928571428571,77.89925217325285
a1_fast_v2_s392005_20260909_r1,F0_FIXED_BASE,False,leo_clear_weak,1,46.71474734229382,35.625,40.4230745851316
a1_fast_v2_s392005_20260909_r1,F0_FIXED_BASE,False,leo_clear_weak,2,92.7600871278913,63.878571428571426,75.65669810921703
a1_fast_v2_s392005_20260909_r1,F0_FIXED_BASE,False,leo_clear_weak,3,41.96507700783253,62.57142857142857,50.2372793875181
a1_fast_v2_s392005_20260909_r1,F0_FIXED_BASE,False,leo_clear_weak,4,80.83766194996717,96.71071428571429,88.06465250902468
a1_fast_v2_s392005_20260909_r1,F0_FIXED_BASE,False,leo_clear_weak,5,85.34922717993584,83.61785714285715,84.47467166979362
a1_fast_v2_s392005_20260909_r1,F0_FIXED_BASE,False,leo_low_elev_weak,0,78.48968470221877,72.01428571428572,75.11268392624325
a1_fast_v2_s392005_20260909_r1,F0_FIXED_BASE,False,leo_low_elev_weak,1,43.79204613061187,34.175,38.390403402138375
a1_fast_v2_s392005_20260909_r1,F0_FIXED_BASE,False,leo_low_elev_weak,2,91.5571009453439,60.18571428571428,72.62853941300695
a1_fast_v2_s392005_20260909_r1,F0_FIXED_BASE,False,leo_low_elev_weak,3,40.42028702528556,59.146428571428565,48.0223858957258
a1_fast_v2_s392005_20260909_r1,F0_FIXED_BASE,False,leo_low_elev_weak,4,80.25940966119158,94.58571428571429,86.83563395521165
a1_fast_v2_s392005_20260909_r1,F0_FIXED_BASE,False,leo_low_elev_weak,5,84.40337570772354,84.65357142857142,84.52828842964891
a1_fast_v2_s392005_20260909_r1,F0_FIXED_BASE,False,leo_rain_weak,0,77.3464986948133,73.01785714285714,75.11987213638785
a1_fast_v2_s392005_20260909_r1,F0_FIXED_BASE,False,leo_rain_weak,1,44.290468158818435,34.699999999999996,38.9130304183271
a1_fast_v2_s392005_20260909_r1,F0_FIXED_BASE,False,leo_rain_weak,2,91.34989200863932,60.42142857142857,72.73430782459157
a1_fast_v2_s392005_20260909_r1,F0_FIXED_BASE,False,leo_rain_weak,3,40.40495390257995,57.44285714285714,47.440529738817524
a1_fast_v2_s392005_20260909_r1,F0_FIXED_BASE,False,leo_rain_weak,4,80.66520467836257,94.58571428571429,87.07259337190952
a1_fast_v2_s392005_20260909_r1,F0_FIXED_BASE,False,leo_rain_weak,5,84.07853605423063,85.49285714285715,84.77979848063609
a1_fast_v2_s392005_20260909_r1,F1_RUNTIME,False,clean,0,86.9077941925624,91.39285714285714,89.09391591957525
a1_fast_v2_s392005_20260909_r1,F1_RUNTIME,False,clean,1,62.767576824279324,47.125,53.83297295092
a1_fast_v2_s392005_20260909_r1,F1_RUNTIME,False,clean,2,94.54528616410445,72.92142857142856,82.33728526494072
a1_fast_v2_s392005_20260909_r1,F1_RUNTIME,False,clean,3,52.34711931881013,67.625,59.01327681855014
a1_fast_v2_s392005_20260909_r1,F1_RUNTIME,False,clean,4,94.25330172705722,99.40357142857142,96.759951329741
a1_fast_v2_s392005_20260909_r1,F1_RUNTIME,False,clean,5,88.11311394079709,95.14642857142857,91.49480552932086
a1_fast_v2_s392005_20260909_r1,F1_RUNTIME,False,leo_clear_weak,0,82.80589876444799,74.2,78.26709361461668
a1_fast_v2_s392005_20260909_r1,F1_RUNTIME,False,leo_clear_weak,1,47.86922099501515,34.982142857142854,40.42342453881392
a1_fast_v2_s392005_20260909_r1,F1_RUNTIME,False,leo_clear_weak,2,91.5486476813743,63.949999999999996,75.30015349355537
a1_fast_v2_s392005_20260909_r1,F1_RUNTIME,False,leo_clear_weak,3,41.47418397626112,62.39642857142857,49.828163992869875
a1_fast_v2_s392005_20260909_r1,F1_RUNTIME,False,leo_clear_weak,4,79.99881104538834,96.12142857142857,87.32216147818893
a1_fast_v2_s392005_20260909_r1,F1_RUNTIME,False,leo_clear_weak,5,85.37295822425428,82.69285714285715,84.01153825220877
a1_fast_v2_s392005_20260909_r1,F1_RUNTIME,False,leo_low_elev_weak,0,78.34660744371267,73.075,75.6190405794959
a1_fast_v2_s392005_20260909_r1,F1_RUNTIME,False,leo_low_elev_weak,1,44.95257452574526,33.175,38.17606444188723
a1_fast_v2_s392005_20260909_r1,F1_RUNTIME,False,leo_low_elev_weak,2,90.47286405158516,60.13214285714285,72.2462990774512
a1_fast_v2_s392005_20260909_r1,F1_RUNTIME,False,leo_low_elev_weak,3,39.838350988785,59.5,47.723399074750425
a1_fast_v2_s392005_20260909_r1,F1_RUNTIME,False,leo_low_elev_weak,4,79.7999817056438,93.47142857142858,86.09635343849203
a1_fast_v2_s392005_20260909_r1,F1_RUNTIME,False,leo_low_elev_weak,5,84.0108594698864,83.99285714285715,84.00185734185806
a1_fast_v2_s392005_20260909_r1,F1_RUNTIME,False,leo_rain_weak,0,76.75993781923162,74.06785714285714,75.3898724053946
a1_fast_v2_s392005_20260909_r1,F1_RUNTIME,False,leo_rain_weak,1,46.002640457679334,33.6,38.83511176239913
a1_fast_v2_s392005_20260909_r1,F1_RUNTIME,False,leo_rain_weak,2,90.12286580501038,60.51428571428571,72.40870921561505
a1_fast_v2_s392005_20260909_r1,F1_RUNTIME,False,leo_rain_weak,3,39.87450365213981,58.099999999999994,47.29207244396639
a1_fast_v2_s392005_20260909_r1,F1_RUNTIME,False,leo_rain_weak,4,80.1369022039413,93.23928571428571,86.19300736240879
a1_fast_v2_s392005_20260909_r1,F1_RUNTIME,False,leo_rain_weak,5,83.84707625026452,84.90714285714286,84.37378003336055
a1_fast_v2_s392005_20260909_r1,F2_WARM_EMA,False,clean,0,87.18982842299542,91.10714285714285,89.10545251318594
a1_fast_v2_s392005_20260909_r1,F2_WARM_EMA,False,clean,1,62.61820194658425,48.482142857142854,54.65085851164476
a1_fast_v2_s392005_20260909_r1,F2_WARM_EMA,False,clean,2,94.12733518422662,71.43928571428572,81.2288075369028
a1_fast_v2_s392005_20260909_r1,F2_WARM_EMA,False,clean,3,52.7831524634755,67.225,59.13510626600274
a1_fast_v2_s392005_20260909_r1,F2_WARM_EMA,False,clean,4,95.82388121262116,99.56785714285714,97.659999299401
a1_fast_v2_s392005_20260909_r1,F2_WARM_EMA,False,clean,5,85.95807708407122,95.34285714285714,90.40757234536126
a1_fast_v2_s392005_20260909_r1,F2_WARM_EMA,False,leo_clear_weak,0,81.9005767646251,74.55000000000001,78.05261091480172
a1_fast_v2_s392005_20260909_r1,F2_WARM_EMA,False,leo_clear_weak,1,45.99813866914844,35.30357142857143,39.94746413416852
a1_fast_v2_s392005_20260909_r1,F2_WARM_EMA,False,leo_clear_weak,2,91.63815448418869,63.13214285714286,74.75999154155213
a1_fast_v2_s392005_20260909_r1,F2_WARM_EMA,False,leo_clear_weak,3,42.18852838651488,61.81071428571428,50.148501224229605
a1_fast_v2_s392005_20260909_r1,F2_WARM_EMA,False,leo_clear_weak,4,80.56446821152704,96.85000000000001,87.95977943561466
a1_fast_v2_s392005_20260909_r1,F2_WARM_EMA,False,leo_clear_weak,5,86.13678373382625,83.21428571428572,84.6503178928247
a1_fast_v2_s392005_20260909_r1,F2_WARM_EMA,False,leo_low_elev_weak,0,77.98116561400855,73.63928571428572,75.74805753017027
a1_fast_v2_s392005_20260909_r1,F2_WARM_EMA,False,leo_low_elev_weak,1,43.023360692703164,34.07142857142857,38.02766373021883
a1_fast_v2_s392005_20260909_r1,F2_WARM_EMA,False,leo_low_elev_weak,2,90.53836234687299,60.182142857142864,72.30326954432334
a1_fast_v2_s392005_20260909_r1,F2_WARM_EMA,False,leo_low_elev_weak,3,40.620624124824964,58.017857142857146,47.78503353335687
a1_fast_v2_s392005_20260909_r1,F2_WARM_EMA,False,leo_low_elev_weak,4,80.23150386847195,94.81071428571428,86.9139601885804
a1_fast_v2_s392005_20260909_r1,F2_WARM_EMA,False,leo_low_elev_weak,5,85.3067562199834,84.37142857142858,84.836514463218
a1_fast_v2_s392005_20260909_r1,F2_WARM_EMA,False,leo_rain_weak,0,76.28181751878054,74.70714285714286,75.48626899065353
a1_fast_v2_s392005_20260909_r1,F2_WARM_EMA,False,leo_rain_weak,1,43.76669836525834,34.517857142857146,38.59593075494679
a1_fast_v2_s392005_20260909_r1,F2_WARM_EMA,False,leo_rain_weak,2,90.1717404098229,60.19285714285715,72.19378466942237
a1_fast_v2_s392005_20260909_r1,F2_WARM_EMA,False,leo_rain_weak,3,40.72612877439983,56.40714285714286,47.300878992527814
a1_fast_v2_s392005_20260909_r1,F2_WARM_EMA,False,leo_rain_weak,4,80.50283909756172,94.68571428571428,87.02016969458258
a1_fast_v2_s392005_20260909_r1,F2_WARM_EMA,False,leo_rain_weak,5,84.80954076183696,85.08214285714286,84.94562310572294
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,clean,0,87.00303262572066,93.23928571428571,90.0132742600031
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,clean,1,60.67790155193754,45.52142857142857,52.0181202301759
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,clean,2,95.91874508352228,74.03214285714286,83.56614460502712
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,clean,3,53.16561610977855,68.07857142857144,59.70495192157108
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,clean,4,93.6190891115654,99.76785714285714,96.59572260931205
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,clean,5,87.51473907623893,92.77499999999999,90.0681309918
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_clear_weak,0,84.6289530049137,71.96785714285714,77.786570419409
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_clear_weak,1,44.944790293997364,35.325,39.55846181534585
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_clear_weak,2,91.52829897702154,63.589285714285715,75.04267380355299
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_clear_weak,3,41.29117576340467,61.332142857142856,49.35479235522345
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_clear_weak,4,78.29991887820141,96.52142857142857,86.46106596711242
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_clear_weak,5,85.50125831048342,81.29642857142856,83.34584332607143
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_low_elev_weak,0,79.65591572782364,69.94642857142857,74.48608971799113
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_low_elev_weak,1,42.49066114586615,33.71785714285714,37.599315000298695
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_low_elev_weak,2,90.38709677419355,60.042857142857144,72.15450643776823
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_low_elev_weak,3,39.62677840576885,58.09285714285715,47.11505039972193
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_low_elev_weak,4,77.48706405121759,94.66428571428571,85.2187052904014
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_low_elev_weak,5,84.92263798968507,82.91785714285714,83.908274453821
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_rain_weak,0,78.7260796102008,71.55357142857143,74.96866171490579
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_rain_weak,1,43.005925659903035,34.214285714285715,38.10963481581669
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_rain_weak,2,90.30952000426188,60.542857142857144,72.48936306685766
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_rain_weak,3,39.90005524584401,56.746428571428574,46.85500280145086
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_rain_weak,4,78.02563724767938,94.56428571428572,85.50254298861711
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_rain_weak,5,84.3658773921505,83.60357142857143,83.9829946006063
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,clean,0,85.33715441672285,90.39642857142857,87.79396462018731
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,clean,1,61.18099071490646,47.77142857142857,53.65100375027576
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,clean,2,95.48534885940632,71.45714285714286,81.74204355108877
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,clean,3,52.30858822550678,67.36785714285715,58.89074475890167
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,clean,4,90.649798360869,99.54642857142856,94.89003880983182
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,clean,5,87.27798286550114,89.50357142857143,88.3767676411468
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_clear_weak,0,84.9396841188907,73.17857142857143,78.62172169675576
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_clear_weak,1,46.20352343416116,34.75,39.6665239813286
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_clear_weak,2,92.04275534441805,63.660714285714285,75.26495798674155
