method_label,method,cell_id,receiver,seed,new_class_count,k_shot,scenario_count,prediction_sha256,no_leo_old_acc_before_increment_mean_3scenarios,leo_old_acc_before_increment_mean_3scenarios,delta_old_acc_before_increment_mean_3scenarios,no_leo_old_acc_after_increment_mean_3scenarios,leo_old_acc_after_increment_mean_3scenarios,delta_old_acc_after_increment_mean_3scenarios,no_leo_seen_new_acc_mean_3scenarios,leo_seen_new_acc_mean_3scenarios,delta_seen_new_acc_mean_3scenarios,no_leo_H_old_new_mean_3scenarios,leo_H_old_new_mean_3scenarios,delta_H_old_new_mean_3scenarios,no_leo_candidate_average_forgetting_mean_3scenarios,leo_candidate_average_forgetting_mean_3scenarios,delta_candidate_average_forgetting_mean_3scenarios,no_leo_min_old_class_acc_mean_3scenarios,leo_min_old_class_acc_mean_3scenarios,delta_min_old_class_acc_mean_3scenarios
CSIL,csil_official_repo,rx_7_14__seed_713104__new_1__csil_official_repo__k_20,7-14,713104,1,20,3,cfb58641164dbb6a61f23b558a5e695b06f8882ea7623df286ad4f444198f8d6,0.9916666666666667,0.9916666666666667,0.0,0.9916666666666667,0.9916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9499999999999998,0.9499999999999998,0.0
CSIL,csil_official_repo,rx_7_14__seed_713104__new_3__csil_official_repo__k_1,7-14,713104,3,1,3,440acc226915de4bbb25a196ca908b4d806982dda3ea661b56e154988921fec3,0.9916666666666667,0.9916666666666667,0.0,0.9916666666666667,0.9916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9499999999999998,0.9499999999999998,0.0
CSIL,csil_official_repo,rx_7_14__seed_713104__new_3__csil_official_repo__k_5,7-14,713104,3,5,3,440acc226915de4bbb25a196ca908b4d806982dda3ea661b56e154988921fec3,0.9916666666666667,0.9916666666666667,0.0,0.9916666666666667,0.9916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9499999999999998,0.9499999999999998,0.0
CSIL,csil_official_repo,rx_7_14__seed_713104__new_3__csil_official_repo__k_10,7-14,713104,3,10,3,440acc226915de4bbb25a196ca908b4d806982dda3ea661b56e154988921fec3,0.9916666666666667,0.9916666666666667,0.0,0.9916666666666667,0.9916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9499999999999998,0.9499999999999998,0.0
CSIL,csil_official_repo,rx_7_14__seed_713104__new_3__csil_official_repo__k_20,7-14,713104,3,20,3,83445114180335f51762c990ed6727cc8e2958c4e51fe461866d5360ed59c0b9,0.9916666666666667,0.9916666666666667,0.0,0.0,0.0,0.0,0.5277777777777778,0.3666666666666667,0.16111111111111112,0.0,0.0,0.0,0.9916666666666667,0.9916666666666667,0.0,0.0,0.0,0.0
CSIL,csil_official_repo,rx_7_14__seed_713104__new_20__csil_official_repo__k_1,7-14,713104,20,1,3,01a7e87266d83501cc0f5dad2cf607e81c19fa8f674ea5cf1057028000bb4e31,0.9916666666666667,0.9916666666666667,0.0,0.9916666666666667,0.9916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9499999999999998,0.9499999999999998,0.0
CSIL,csil_official_repo,rx_7_14__seed_713104__new_20__csil_official_repo__k_5,7-14,713104,20,5,3,37d4f591a73719cd1055b915a51a31765029b2758d991bf384876a23ae05acc9,0.9916666666666667,0.9916666666666667,0.0,0.0,0.05555555555555555,-0.05555555555555555,0.08666666666666667,0.05416666666666667,0.0325,0.0,0.037575757575757575,-0.037575757575757575,0.9916666666666667,0.9361111111111112,0.055555555555555546,0.0,0.0,0.0
CSIL,csil_official_repo,rx_7_14__seed_713104__new_20__csil_official_repo__k_10,7-14,713104,20,10,3,5627e5b2b2bbf4916bbde9bd5e755bfca6c53de9ed822c64b56eb0678364632d,0.9916666666666667,0.9916666666666667,0.0,0.9916666666666667,0.18055555555555555,0.8111111111111112,0.0016666666666666668,0.059166666666666666,-0.057499999999999996,0.003324951103660241,0.08322443116768811,-0.07989948006402788,0.0,0.8111111111111112,-0.8111111111111112,0.9499999999999998,0.0,0.9499999999999998
CSIL,csil_official_repo,rx_7_14__seed_713104__new_20__csil_official_repo__k_20,7-14,713104,20,20,3,85f2f075d0eede582677c984048803bcfdb2127801e52cb872051ad8db642a1a,0.9916666666666667,0.9916666666666667,0.0,0.8805555555555555,0.8527777777777779,0.02777777777777779,0.051666666666666666,0.06333333333333334,-0.011666666666666667,0.09758403224772043,0.11597382648073895,-0.018389794233018522,0.1111111111111111,0.13888888888888892,-0.027777777777777804,0.6666666666666666,0.5499999999999999,0.1166666666666667
CSIL,csil_official_repo,rx_7_14__seed_713105__new_1__csil_official_repo__k_1,7-14,713105,1,1,3,660c68c4f33faa393fa48196d1f499f6936c920ed1ea6d5dab5fe3edcdcf781e,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
CSIL,csil_official_repo,rx_7_14__seed_713105__new_1__csil_official_repo__k_5,7-14,713105,1,5,3,660c68c4f33faa393fa48196d1f499f6936c920ed1ea6d5dab5fe3edcdcf781e,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
CSIL,csil_official_repo,rx_7_14__seed_713105__new_1__csil_official_repo__k_10,7-14,713105,1,10,3,660c68c4f33faa393fa48196d1f499f6936c920ed1ea6d5dab5fe3edcdcf781e,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
CSIL,csil_official_repo,rx_7_14__seed_713105__new_1__csil_official_repo__k_20,7-14,713105,1,20,3,660c68c4f33faa393fa48196d1f499f6936c920ed1ea6d5dab5fe3edcdcf781e,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
CSIL,csil_official_repo,rx_7_14__seed_713105__new_3__csil_official_repo__k_1,7-14,713105,3,1,3,e6541380974958e60c62f78eb52788b87e243b3d73c7bc30d0d5e7fc352b0ea1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
CSIL,csil_official_repo,rx_7_14__seed_713105__new_3__csil_official_repo__k_5,7-14,713105,3,5,3,e6541380974958e60c62f78eb52788b87e243b3d73c7bc30d0d5e7fc352b0ea1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
CSIL,csil_official_repo,rx_7_14__seed_713105__new_3__csil_official_repo__k_10,7-14,713105,3,10,3,e6541380974958e60c62f78eb52788b87e243b3d73c7bc30d0d5e7fc352b0ea1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
CSIL,csil_official_repo,rx_7_14__seed_713105__new_3__csil_official_repo__k_20,7-14,713105,3,20,3,624b9b7189e6031658d58a1c1834a3846a67da93bf6ebc8f989f56145740a668,1.0,1.0,0.0,0.0,0.002777777777777778,-0.002777777777777778,0.4611111111111111,0.3333333333333333,0.1277777777777778,0.0,0.0054200542005420045,-0.0054200542005420045,1.0,0.9972222222222222,0.002777777777777768,0.0,0.0,0.0
CSIL,csil_official_repo,rx_7_14__seed_713105__new_20__csil_official_repo__k_1,7-14,713105,20,1,3,5d120439c5089a40f0d1c9c98a8491c64e7db7c6136be2217ebd2fd73e0acae4,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
CSIL,csil_official_repo,rx_7_14__seed_713105__new_20__csil_official_repo__k_5,7-14,713105,20,5,3,0e2df7f4904888fcb03156ae06159fd5413443cb4ab8d9a167702baf8d1d4657,1.0,1.0,0.0,0.0,0.002777777777777778,-0.002777777777777778,0.105,0.05000000000000001,0.05499999999999999,0.0,0.004761904761904762,-0.004761904761904762,1.0,0.9972222222222222,0.002777777777777768,0.0,0.0,0.0
CSIL,csil_official_repo,rx_7_14__seed_713105__new_20__csil_official_repo__k_10,7-14,713105,20,10,3,df90ff7db9260f8b701069debcfc77f1839b7feb1797ae5c6858518c07209b26,1.0,1.0,0.0,0.9833333333333333,0.027777777777777776,0.9555555555555554,0.0025,0.057499999999999996,-0.055,0.00496215306980656,0.01948051948051948,-0.01451836641071292,0.01666666666666668,0.9722222222222222,-0.9555555555555554,0.9499999999999998,0.0,0.9499999999999998
CSIL,csil_official_repo,rx_7_14__seed_713105__new_20__csil_official_repo__k_20,7-14,713105,20,20,3,ab0ef4b7dd3296cf716fb019b4b6dc3200aa14bbbf79d89a70332996181966fc,1.0,1.0,0.0,0.7388888888888889,0.7361111111111112,0.0027777777777778048,0.085,0.08166666666666667,0.003333333333333332,0.1523737263512153,0.14681465792404538,0.0055590684271699066,0.2611111111111111,0.2638888888888889,-0.002777777777777768,0.2833333333333334,0.3,-0.016666666666666663
CSIL,csil_official_repo,rx_7_7__seed_713101__new_1__csil_official_repo__k_1,7-7,713101,1,1,3,4b960924875c55198b083d7aa89533a3234230b3af35647513b5eb6322e75d15,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000002,0.10000000000000002,0.0
CSIL,csil_official_repo,rx_7_7__seed_713101__new_1__csil_official_repo__k_5,7-7,713101,1,5,3,4b960924875c55198b083d7aa89533a3234230b3af35647513b5eb6322e75d15,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000002,0.10000000000000002,0.0
CSIL,csil_official_repo,rx_7_7__seed_713101__new_1__csil_official_repo__k_10,7-7,713101,1,10,3,4b960924875c55198b083d7aa89533a3234230b3af35647513b5eb6322e75d15,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000002,0.10000000000000002,0.0
CSIL,csil_official_repo,rx_7_7__seed_713101__new_1__csil_official_repo__k_20,7-7,713101,1,20,3,4b960924875c55198b083d7aa89533a3234230b3af35647513b5eb6322e75d15,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000002,0.10000000000000002,0.0
CSIL,csil_official_repo,rx_7_7__seed_713101__new_3__csil_official_repo__k_1,7-7,713101,3,1,3,44c70fd7e34e93231b62e1b946ce48f056bef85de295e9d317ced9282bdbe6b0,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000002,0.10000000000000002,0.0
CSIL,csil_official_repo,rx_7_7__seed_713101__new_3__csil_official_repo__k_5,7-7,713101,3,5,3,44c70fd7e34e93231b62e1b946ce48f056bef85de295e9d317ced9282bdbe6b0,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000002,0.10000000000000002,0.0
CSIL,csil_official_repo,rx_7_7__seed_713101__new_3__csil_official_repo__k_10,7-7,713101,3,10,3,44c70fd7e34e93231b62e1b946ce48f056bef85de295e9d317ced9282bdbe6b0,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000002,0.10000000000000002,0.0
CSIL,csil_official_repo,rx_7_7__seed_713101__new_3__csil_official_repo__k_20,7-7,713101,3,20,3,9eb537de1d64dca53724ab4bfef9cc3488a910ba8a3581ae9e11579a86e75a6b,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.0,0.6444444444444445,0.3333333333333333,0.3111111111111111,0.0,0.0,0.0,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.0
CSIL,csil_official_repo,rx_7_7__seed_713101__new_20__csil_official_repo__k_1,7-7,713101,20,1,3,0c33ce3af15b771997a5d2d83898811c61d366637627703b30d81f36373e2187,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000002,0.10000000000000002,0.0
CSIL,csil_official_repo,rx_7_7__seed_713101__new_20__csil_official_repo__k_5,7-7,713101,20,5,3,f086600f83a89a4d23bab0ee77191cf82975bafec382011fb0d93fd703d0ef76,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.0,0.09500000000000001,0.050833333333333335,0.04416666666666667,0.0,0.0,0.0,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.0
CSIL,csil_official_repo,rx_7_7__seed_713101__new_20__csil_official_repo__k_10,7-7,713101,20,10,3,74a447e4355ffeccf254de1bf4735743b4da5acb38fee461ed6f3fc107ebf3e1,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.019444444444444445,0.7222222222222223,0.0,0.057499999999999996,-0.057499999999999996,0.0,0.020114942528735632,-0.020114942528735632,0.0,0.7222222222222223,-0.7222222222222223,0.10000000000000002,0.0,0.10000000000000002
CSIL,csil_official_repo,rx_7_7__seed_713101__new_20__csil_official_repo__k_20,7-7,713101,20,20,3,808c8401a21b1e76b749ff9b49e55eb8adf9b88598e91a051223e61101c000f3,0.7416666666666667,0.7416666666666667,0.0,0.5472222222222222,0.6027777777777777,-0.05555555555555556,0.04583333333333334,0.06083333333333333,-0.015,0.08395382651078648,0.10938350050940522,-0.025429673998618757,0.19444444444444445,0.13888888888888892,0.055555555555555546,0.03333333333333333,0.03333333333333333,0.0
CSIL,csil_official_repo,rx_7_7__seed_713102__new_1__csil_official_repo__k_1,7-7,713102,1,1,3,bd07f4d47ad8d7a10f7a304155f55c73f41e76f24e3d1597d1ac3d56b378b5e0,0.75,0.75,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000000000004,0.20000000000000004,0.0
CSIL,csil_official_repo,rx_7_7__seed_713102__new_1__csil_official_repo__k_5,7-7,713102,1,5,3,bd07f4d47ad8d7a10f7a304155f55c73f41e76f24e3d1597d1ac3d56b378b5e0,0.75,0.75,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000000000004,0.20000000000000004,0.0
CSIL,csil_official_repo,rx_7_7__seed_713102__new_1__csil_official_repo__k_10,7-7,713102,1,10,3,bd07f4d47ad8d7a10f7a304155f55c73f41e76f24e3d1597d1ac3d56b378b5e0,0.75,0.75,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000000000004,0.20000000000000004,0.0
CSIL,csil_official_repo,rx_7_7__seed_713102__new_1__csil_official_repo__k_20,7-7,713102,1,20,3,bd07f4d47ad8d7a10f7a304155f55c73f41e76f24e3d1597d1ac3d56b378b5e0,0.75,0.75,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000000000004,0.20000000000000004,0.0
CSIL,csil_official_repo,rx_7_7__seed_713102__new_3__csil_official_repo__k_1,7-7,713102,3,1,3,afdf24ff9de7389886575bb13449c8a2e5f881a2e6165fa5a07c2c221b4efebb,0.75,0.75,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000000000004,0.20000000000000004,0.0
CSIL,csil_official_repo,rx_7_7__seed_713102__new_3__csil_official_repo__k_5,7-7,713102,3,5,3,afdf24ff9de7389886575bb13449c8a2e5f881a2e6165fa5a07c2c221b4efebb,0.75,0.75,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000000000004,0.20000000000000004,0.0
CSIL,csil_official_repo,rx_7_7__seed_713102__new_3__csil_official_repo__k_10,7-7,713102,3,10,3,afdf24ff9de7389886575bb13449c8a2e5f881a2e6165fa5a07c2c221b4efebb,0.75,0.75,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000000000004,0.20000000000000004,0.0
CSIL,csil_official_repo,rx_7_7__seed_713102__new_3__csil_official_repo__k_20,7-7,713102,3,20,3,c5f2c7d0d7f38bc6974e5521c5eff8d0bcebe676f1b8628224e8926a345bb16b,0.75,0.75,0.0,0.0,0.0,0.0,0.4055555555555556,0.3333333333333333,0.07222222222222224,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0
CSIL,csil_official_repo,rx_7_7__seed_713102__new_20__csil_official_repo__k_1,7-7,713102,20,1,3,b57d9e00374d90abb3bd903f776553379004f046fc2655b5bb5d27b10a814cc1,0.75,0.75,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000000000004,0.20000000000000004,0.0
CSIL,csil_official_repo,rx_7_7__seed_713102__new_20__csil_official_repo__k_5,7-7,713102,20,5,3,011306c323f34b3f608b62b51d370a58741ddeb3149d601747df4285e1d17dd5,0.75,0.75,0.0,0.0,0.0,0.0,0.11083333333333334,0.050833333333333335,0.06,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0
CSIL,csil_official_repo,rx_7_7__seed_713102__new_20__csil_official_repo__k_10,7-7,713102,20,10,3,69d046c047d27e2eedb15eecd296a23959cf74aae1246ea622f260775ec4e1f4,0.75,0.75,0.0,0.7194444444444444,0.08333333333333333,0.6361111111111111,0.0016666666666666668,0.055833333333333325,-0.05416666666666667,0.0033091202582728007,0.04401408450704225,-0.04070496424876945,0.030555555555555555,0.6666666666666666,-0.6361111111111111,0.13333333333333333,0.0,0.13333333333333333
CSIL,csil_official_repo,rx_7_7__seed_713102__new_20__csil_official_repo__k_20,7-7,713102,20,20,3,8dc297eac5357423c4d35c730ef2c586be0d8124f1889a0c0c620a63c7373df1,0.75,0.75,0.0,0.6222222222222222,0.6472222222222223,-0.024999999999999984,0.035,0.057499999999999996,-0.022499999999999996,0.06553333725647874,0.10346950350188287,-0.03793616624540413,0.12777777777777777,0.10277777777777779,0.02499999999999999,0.016666666666666666,0.08333333333333333,-0.06666666666666667
CSIL,csil_official_repo,rx_7_7__seed_713103__new_1__csil_official_repo__k_1,7-7,713103,1,1,3,fbc9d61c1b4bf7f129f1e4a11cfaca4cecfc59f4938dc3bf3b4dc0669593dde0,0.8000000000000002,0.8000000000000002,0.0,0.8000000000000002,0.8000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3499999999999999,0.3499999999999999,0.0
CSIL,csil_official_repo,rx_7_7__seed_713103__new_1__csil_official_repo__k_5,7-7,713103,1,5,3,fbc9d61c1b4bf7f129f1e4a11cfaca4cecfc59f4938dc3bf3b4dc0669593dde0,0.8000000000000002,0.8000000000000002,0.0,0.8000000000000002,0.8000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3499999999999999,0.3499999999999999,0.0
CSIL,csil_official_repo,rx_7_7__seed_713103__new_1__csil_official_repo__k_10,7-7,713103,1,10,3,fbc9d61c1b4bf7f129f1e4a11cfaca4cecfc59f4938dc3bf3b4dc0669593dde0,0.8000000000000002,0.8000000000000002,0.0,0.8000000000000002,0.8000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3499999999999999,0.3499999999999999,0.0
CSIL,csil_official_repo,rx_7_7__seed_713103__new_1__csil_official_repo__k_20,7-7,713103,1,20,3,fbc9d61c1b4bf7f129f1e4a11cfaca4cecfc59f4938dc3bf3b4dc0669593dde0,0.8000000000000002,0.8000000000000002,0.0,0.8000000000000002,0.8000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3499999999999999,0.3499999999999999,0.0
CSIL,csil_official_repo,rx_7_7__seed_713103__new_3__csil_official_repo__k_1,7-7,713103,3,1,3,95be77897369630c9b921caad74158d48a3c51bcfd6171a06fe39256dbec1b51,0.8000000000000002,0.8000000000000002,0.0,0.8000000000000002,0.8000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3499999999999999,0.3499999999999999,0.0
CSIL,csil_official_repo,rx_7_7__seed_713103__new_3__csil_official_repo__k_5,7-7,713103,3,5,3,95be77897369630c9b921caad74158d48a3c51bcfd6171a06fe39256dbec1b51,0.8000000000000002,0.8000000000000002,0.0,0.8000000000000002,0.8000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3499999999999999,0.3499999999999999,0.0
CSIL,csil_official_repo,rx_7_7__seed_713103__new_3__csil_official_repo__k_10,7-7,713103,3,10,3,95be77897369630c9b921caad74158d48a3c51bcfd6171a06fe39256dbec1b51,0.8000000000000002,0.8000000000000002,0.0,0.8000000000000002,0.8000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3499999999999999,0.3499999999999999,0.0
CSIL,csil_official_repo,rx_7_7__seed_713103__new_3__csil_official_repo__k_20,7-7,713103,3,20,3,4fb73da5fab8e1870b56472aa5420d0ea036a3e05b41a3f997fa399bbb260ab7,0.8000000000000002,0.8000000000000002,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.8000000000000002,0.8000000000000002,1.1102230246251565e-16,0.0,0.0,0.0
CSIL,csil_official_repo,rx_7_7__seed_713103__new_20__csil_official_repo__k_1,7-7,713103,20,1,3,14b8f60a07faa118e6626cf57b608274b69a4c11d8e766fbb682d9dfa1469058,0.8000000000000002,0.8000000000000002,0.0,0.8000000000000002,0.8000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3499999999999999,0.3499999999999999,0.0
CSIL,csil_official_repo,rx_7_7__seed_713103__new_20__csil_official_repo__k_5,7-7,713103,20,5,3,c86059dddf7384d73611edd6cb3412f9251baf342a58e9cd254caf51f92c6a69,0.8000000000000002,0.8000000000000002,0.0,0.0,0.0,0.0,0.08166666666666667,0.055,0.02666666666666667,0.0,0.0,0.0,0.8000000000000002,0.8000000000000002,1.1102230246251565e-16,0.0,0.0,0.0
CSIL,csil_official_repo,rx_7_7__seed_713103__new_20__csil_official_repo__k_10,7-7,713103,20,10,3,6b7de3b39ec7080907387014a05a178f0279755f3a7b757cb555c960ad00a0f0,0.8000000000000002,0.8000000000000002,0.0,0.5416666666666666,0.1361111111111111,0.4055555555555556,0.04666666666666667,0.0525,-0.005833333333333334,0.07374764595103579,0.056606670952074854,0.017140974998960945,0.25833333333333336,0.6638888888888889,-0.4055555555555556,0.11666666666666665,0.0,0.11666666666666665
CSIL,csil_official_repo,rx_7_7__seed_713103__new_20__csil_official_repo__k_20,7-7,713103,20,20,3,1959031e6363e98e3ca479439d12841d162129948501aa5758afe82ac1a6802a,0.8000000000000002,0.8000000000000002,0.0,0.5555555555555556,0.6361111111111112,-0.08055555555555556,0.06166666666666667,0.04583333333333334,0.015833333333333328,0.10979496577142232,0.08398607281273841,0.025808892958683896,0.24444444444444446,0.1638888888888889,0.08055555555555559,0.016666666666666666,0.21666666666666665,-0.19999999999999998
CSIL,csil_official_repo,rx_7_7__seed_713104__new_1__csil_official_repo__k_1,7-7,713104,1,1,3,f7d6edd392329ba73de5203227cb885a61a5b4ead1a49d013f6f48aa359e5af3,0.7666666666666667,0.7666666666666667,0.0,0.7666666666666667,0.7666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0
CSIL,csil_official_repo,rx_7_7__seed_713104__new_1__csil_official_repo__k_5,7-7,713104,1,5,3,f7d6edd392329ba73de5203227cb885a61a5b4ead1a49d013f6f48aa359e5af3,0.7666666666666667,0.7666666666666667,0.0,0.7666666666666667,0.7666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0
CSIL,csil_official_repo,rx_7_7__seed_713104__new_1__csil_official_repo__k_10,7-7,713104,1,10,3,f7d6edd392329ba73de5203227cb885a61a5b4ead1a49d013f6f48aa359e5af3,0.7666666666666667,0.7666666666666667,0.0,0.7666666666666667,0.7666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0
CSIL,csil_official_repo,rx_7_7__seed_713104__new_1__csil_official_repo__k_20,7-7,713104,1,20,3,f7d6edd392329ba73de5203227cb885a61a5b4ead1a49d013f6f48aa359e5af3,0.7666666666666667,0.7666666666666667,0.0,0.7666666666666667,0.7666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0
CSIL,csil_official_repo,rx_7_7__seed_713104__new_3__csil_official_repo__k_1,7-7,713104,3,1,3,419f0ca946928d744ee9e87be912e7a877c9c8a8b0ed30b8e39ddea1db34a921,0.7666666666666667,0.7666666666666667,0.0,0.7666666666666667,0.7666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0
CSIL,csil_official_repo,rx_7_7__seed_713104__new_3__csil_official_repo__k_5,7-7,713104,3,5,3,419f0ca946928d744ee9e87be912e7a877c9c8a8b0ed30b8e39ddea1db34a921,0.7666666666666667,0.7666666666666667,0.0,0.7666666666666667,0.7666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0
CSIL,csil_official_repo,rx_7_7__seed_713104__new_3__csil_official_repo__k_10,7-7,713104,3,10,3,419f0ca946928d744ee9e87be912e7a877c9c8a8b0ed30b8e39ddea1db34a921,0.7666666666666667,0.7666666666666667,0.0,0.7666666666666667,0.7666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0
CSIL,csil_official_repo,rx_7_7__seed_713104__new_3__csil_official_repo__k_20,7-7,713104,3,20,3,59f2db873d31230ffbd7ef7ecf62d182dc19951924ebc41adaf23d8a15bfc21d,0.7666666666666667,0.7666666666666667,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.7666666666666666,0.7666666666666667,-1.1102230246251565e-16,0.0,0.0,0.0
CSIL,csil_official_repo,rx_7_7__seed_713104__new_20__csil_official_repo__k_1,7-7,713104,20,1,3,42d00b91f0f84bcb2a18234615af9be073c80680f99ce8dad26065ed07ed4d7b,0.7666666666666667,0.7666666666666667,0.0,0.7666666666666667,0.7666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0
CSIL,csil_official_repo,rx_7_7__seed_713104__new_20__csil_official_repo__k_5,7-7,713104,20,5,3,2075cc11ef2de3c387ec3f983c2cf4a5a27d4e65e6a922ad04102b929f5cd8c2,0.7666666666666667,0.7666666666666667,0.0,0.0,0.0,0.0,0.07166666666666667,0.05000000000000001,0.021666666666666664,0.0,0.0,0.0,0.7666666666666666,0.7666666666666667,-1.1102230246251565e-16,0.0,0.0,0.0
