run,epoch,train_loss,source_val_clean_pct,optimizer_accepted,grad_skips,sat_ce,proxy_unknown,source_episode,prototype,pseudo_selected,pseudo_total,unlabeled_unique_samples
FCR,48,5.810855301059022,96.02592592592593,49,0,0.0,8.863223328882334,0.09823002894313967,0.35380807214853716,0.0,0.0,
FCR,49,5.5478949546813965,96.02222222222223,49,0,0.0,8.617543132937683,0.09592979112449958,0.3448672762938908,0.0,0.0,
FCR,50,6.1042081336585845,95.93703703703704,49,0,0.0,9.069549959533068,0.09951309274349894,0.36100272378143,0.0,0.0,
FCR,51,5.2858715543941575,96.14814814814815,49,0,0.0,8.486127736617108,0.08877243648986427,0.33011689721321574,0.0,0.0,
FCR,52,5.343195316742878,96.38518518518518,49,0,0.0,8.310005625899958,0.08981619463587294,0.32849010034483306,0.0,0.0,
FCR,53,5.686145943038317,96.04074074074074,49,0,0.0,8.930005462802185,0.0924751815595189,0.3469332012594963,0.0,0.0,
FCR,54,6.092344877671223,96.31851851851852,49,0,0.0,9.089432210338359,0.1004878545598108,0.36622423572199686,0.0,0.0,
FCR,55,5.646014237890438,96.4,49,0,0.0,8.680765901293073,0.09202510224921363,0.33592529321203424,0.0,0.0,
FCR,56,5.9898662518481816,96.3,49,0,0.0,8.735859034012774,0.09816107777308444,0.3557254182440894,0.0,0.0,
FCR,57,6.673466721359564,96.5037037037037,49,0,0.0,9.523552232859085,0.1020463830506315,0.38032160121567393,0.0,0.0,
FCR,58,5.759480797514623,96.44074074074074,49,0,0.0,8.526163490451111,0.09405251771059571,0.34698439587135704,0.0,0.0,
FCR,59,6.289399195690544,96.2,49,0,0.0,9.136944342632683,0.09751122095146958,0.37223614752292633,0.0,0.0,
FCR,60,5.838539683088964,96.58148148148148,49,0,0.0,8.752674307141985,0.09666195815923262,0.3544383912670369,0.0,0.0,
FCR,61,6.323890408691095,95.2074074074074,49,0,0.0,8.980556517231221,0.10710458221788309,0.36725593707999404,0.0,0.0,
FCR,62,6.350704738071987,96.06666666666666,49,0,0.0,9.191162274808299,0.09362160482881021,0.37003661175163427,0.0,0.0,
FCR,63,5.321967431477138,96.64814814814815,49,0,0.0,8.546598512299207,0.09145699190546056,0.33033961240126164,0.0,0.0,
FCR,64,5.560531567554085,96.66666666666667,49,0,0.0,8.17049062495329,0.09865274059833312,0.3350959052236713,0.0,0.0,
FCR,65,4.910013554047565,96.76666666666667,49,0,0.0,7.524824677681436,0.08652093626406727,0.3033246781144823,0.0,0.0,
FCR,66,5.392153044136203,96.82962962962964,49,0,0.0,8.074337930095439,0.08693064065003882,0.3261576434787439,0.0,0.0,
FCR,67,5.719742823620232,96.01481481481481,48,1,0.0,8.757598828296272,0.0859056395687619,0.3390177232878549,0.0,0.0,
FCR,68,5.780742187889254,96.36666666666666,49,0,0.0,8.652071680341448,0.09487755406571895,0.34278438742063483,0.0,0.0,
FCR,69,6.265564524397558,96.8,49,0,0.0,9.428864527721794,0.09446615737159642,0.3621691839427364,0.0,0.0,
FCR,70,5.140904553082525,95.52962962962962,49,0,0.0,8.04849048536651,0.08347818848429894,0.3124658045720081,0.0,0.0,
FCR,71,6.2341277015452485,95.2074074074074,49,0,0.0,9.008716096683424,0.09500249794551305,0.34985997755916753,0.0,0.0,
FCR,72,6.400275755901726,96.46666666666667,48,1,0.0,9.190931252070836,0.10076934258852686,0.3598739936643717,0.0,0.0,
FCR,73,5.159402730513592,95.80740740740741,49,0,0.0,8.232403210231237,0.08235950171187216,0.31755449516432627,0.0,0.0,
FCR,74,6.041867256164551,96.81111111111112,49,0,0.0,9.038507743757599,0.09308745027804861,0.3559311388098464,0.0,0.0,
FCR,75,5.339556402089644,97.15555555555555,49,0,0.0,8.182853864163768,0.08670120184518854,0.32482485169050646,0.0,0.0,
FCR,76,5.828632237959881,96.81851851851852,49,0,0.0,8.49252667719004,0.08922052824375581,0.3421566528933389,0.0,0.0,
FCR,77,6.470375834679117,96.32222222222222,49,0,0.0,9.289807397492078,0.10011196858724769,0.36654913212571827,0.0,0.0,
FCR,78,6.18646687390853,96.6,49,0,0.0,9.216519511475855,0.09040615350312116,0.3618547423761718,0.0,0.0,
FCR,79,6.184765844928975,96.57407407407408,49,0,0.0,9.143082317040891,0.0976998639882219,0.3566121726619954,0.0,0.0,
FCR,80,10.756957959155647,97.06296296296296,49,0,6.857740269631756,8.745650330368353,0.09022424791996576,0.3531400245063159,0.0,0.0,
FCR,81,9.747008236087098,96.52592592592593,49,0,6.401560712833794,8.600955145699638,0.08706972504756888,0.3192099901486416,0.0,0.0,
FCR,82,9.997938885980723,96.95185185185186,49,0,6.365182538421786,8.27020228638941,0.08543127174584234,0.3315014310029088,0.0,0.0,
FCR,83,9.680164682621859,97.29629629629629,49,0,6.300224953768205,8.435392253252925,0.08740148396820438,0.32078580984047483,0.0,0.0,
FCR,84,9.810602981217054,96.75925925925925,49,0,6.254336226959618,8.255533734146429,0.08596659474530999,0.32261834856198757,0.0,0.0,
FCR,85,11.428776283653415,96.77777777777777,49,0,7.35081880615682,9.321629446379992,0.08619112749488986,0.3646628111600876,0.0,0.0,
FCR,86,10.31704907514611,95.74444444444444,49,0,6.631572039151679,8.886364099930743,0.09362398563142942,0.33305175419972866,0.0,0.0,
FCR,87,9.982259492484891,96.95555555555555,49,0,6.5631024144133745,8.576982605214022,0.08699959128790972,0.3289303995516835,0.0,0.0,
FCR,88,8.752252252734436,96.91481481481482,49,0,5.572585975637241,7.949015802266646,0.08231155661752029,0.30574871478032095,0.0,0.0,
FCR,89,9.90718987523293,97.04074074074074,49,0,6.359598072815914,8.393987422086754,0.0796212118727212,0.33143155033491095,0.0,0.0,
FCR,90,10.684394194155324,97.1,49,0,6.725685911519187,8.66428044377541,0.08775776282561068,0.35459573962250535,0.0,0.0,
FCR,91,9.39830065260128,97.02962962962962,49,0,6.7831979162839,7.78929326972183,0.07670843411160976,0.29619728789037586,0.0,0.0,
FCR,92,9.125047771298156,97.17407407407407,49,0,6.659293461210874,7.9724750129544,0.07970568666956862,0.28525124916008543,0.0,0.0,
FCR,93,9.581431413183408,97.33703703703704,49,0,6.501627657486468,8.308555787923385,0.0784148241260222,0.3123980930873326,0.0,0.0,
FCR,94,9.471466458573634,97.18148148148148,49,0,6.841851503569252,7.734559750070377,0.0769979282453352,0.2977580096648664,0.0,0.0,
FCR,95,10.112486931742454,96.9888888888889,49,0,6.47947083079085,8.730698634167107,0.08591095719258396,0.334634255389778,0.0,0.0,
FCR,96,9.102579749360377,96.66666666666667,49,0,6.511418776852744,7.990261116806342,0.07823075814058586,0.28842126927813705,0.0,0.0,
FCR,97,9.91815651192957,97.31481481481481,49,0,6.680565945347961,8.192788873400007,0.0961071106092054,0.3219445533290201,0.0,0.0,
FCR,98,9.261417559215001,95.82592592592593,49,0,6.59087738668432,7.673951966421945,0.07785073371261966,0.2926647319477432,0.0,0.0,
FCR,99,10.202070362713872,96.89259259259259,49,0,6.779768693203828,8.663093489043566,0.09067193669628124,0.3317062061051933,0.0,0.0,
FCR,100,10.005309284949789,97.45555555555555,49,0,7.175315079640369,8.020696912493024,0.08677064057211487,0.30996802084299985,0.0,0.0,
FCR,101,9.385362576465218,96.66666666666667,49,0,6.514517903327942,8.019936152866908,0.07416901840087102,0.3041668239296699,0.0,0.0,
FCR,102,10.489360400608607,97.47407407407407,49,0,6.925765943770506,8.879115328496816,0.09360839358093787,0.3399022096882061,0.0,0.0,
FCR,103,9.63043119956036,97.38148148148149,49,0,6.695346298874641,8.10697926307211,0.08484659952168562,0.30930378516109625,0.0,0.0,
FCR,104,10.398344351320851,97.4037037037037,49,0,6.82449021996284,8.545588415496203,0.09790686229053809,0.32824159580834056,0.0,0.0,
FCR,105,8.088916452563538,97.28518518518518,49,0,5.767768491287621,7.265101763666893,0.070717205730628,0.2649964751029501,0.0,0.0,
FCR,106,8.491416517569094,96.4,48,1,6.411770535366876,7.113843947040792,0.07265722090188338,0.2654289113623755,0.0,0.0,
FCR,107,9.639211075646537,97.16666666666667,49,0,6.398800307390641,8.43159396307809,0.09305377677083015,0.31508417032202896,0.0,0.0,
FCR,108,9.504518197507274,97.51481481481481,49,0,6.355164278526695,7.766733412839929,0.0849498770750907,0.30779769834207027,0.0,0.0,
FCR,109,9.971490908642204,97.31851851851852,49,0,6.973719043391092,8.021988469727185,0.08579858879045564,0.3184388012302165,0.0,0.0,
FCR,110,9.504607424444082,96.60740740740741,49,0,6.643262680695981,8.012992158228037,0.08248490558899178,0.30486804642239396,0.0,0.0,
FCR,111,9.43009227635909,97.17777777777778,49,0,6.682590254715511,7.649012526687311,0.08294466571236143,0.3028986304998398,0.0,0.0,
FCR,112,9.456566907921616,97.4074074074074,49,0,6.164791210573547,8.417810449794848,0.09166904679518573,0.3161583098830009,0.0,0.0,
FCR,113,8.09672424258018,97.68518518518519,49,0,5.7453389587451005,7.3122106376959355,0.0690688357441401,0.2590938219610526,0.0,0.0,
FCR,114,9.087642981081594,97.13703703703703,49,0,7.100013584506755,7.368097558313487,0.07138533468301199,0.26247332108264065,0.0,0.0,
FCR,115,8.150100333350045,97.87407407407407,49,0,6.130348823508438,7.0266289419057415,0.06662883223699671,0.2521413807966271,0.0,0.0,
FCR,116,7.4447983284385835,97.75185185185185,49,0,5.3930429548633345,6.899295923661213,0.06121109882179571,0.2417081694821922,0.0,0.0,
FCR,117,8.896151158274437,97.88888888888889,49,0,6.185910710874869,7.864817998847183,0.07170493775332461,0.2901094452458985,0.0,0.0,
FCR,118,8.813078865713003,97.21851851851852,49,0,6.095608038561685,7.621466743702791,0.07684636161643632,0.28728272324922133,0.0,0.0,
FCR,119,8.464326551982335,97.77777777777777,49,0,6.006895879093482,7.3678275517054965,0.0747558803354599,0.2755824911351107,0.0,0.0,
FCR,120,8.788964237485613,96.50740740740741,49,0,5.841839960643223,7.757147175925119,0.07456315236584264,0.2902446370951983,0.0,0.0,
FCR,121,8.536476592628324,97.63333333333334,49,0,6.025424719769127,7.736619910415338,0.07080123320754085,0.2714754254842291,0.0,0.0,
FCR,122,8.120564898666071,97.71481481481482,49,0,5.716133168765476,7.405513967786517,0.07560184255850558,0.26305513296808514,0.0,0.0,
FCR,123,8.705479792186193,97.67777777777778,49,0,6.4761151124020016,7.402967170793183,0.07844688849789756,0.266036258060105,0.0,0.0,
FCR,124,9.100647926330566,97.7074074074074,49,0,6.103649231852318,7.986075975457016,0.07862652659568252,0.3072134079981823,0.0,0.0,
FCR,125,8.656783074748759,97.61851851851851,49,0,6.209437245008897,7.770813367804703,0.07822560648224791,0.27890428870308154,0.0,0.0,
FCR,126,8.75714085539993,97.61851851851851,49,0,5.600611580877888,7.9572537869823226,0.08741431132111015,0.29806979243852655,0.0,0.0,
FCR,127,8.420370170048304,96.83703703703704,49,0,5.894658629383359,7.554016638775261,0.07960714760939686,0.27429684357983725,0.0,0.0,
FCR,128,8.464586326054164,97.87407407407407,49,0,5.374205499887466,7.742108889988491,0.092302425631455,0.2925874861527462,0.0,0.0,
FCR,129,9.27593800972919,97.45185185185186,49,0,5.670299129826682,8.515513332522644,0.09258673822849381,0.32102493424804845,0.0,0.0,
FCR,130,8.192693179967453,97.88518518518518,49,0,5.568041182294184,7.498919360491694,0.07999507531675758,0.2717545625506615,0.0,0.0,
FCR,131,8.757239536363251,97.38888888888889,49,0,5.8612454424099045,7.966065893367845,0.09236054035017685,0.28565870651177,42.0,6272.0,
FCR,132,7.971437590462821,97.5111111111111,49,0,5.882222887204618,7.181584358215332,0.07281160415435324,0.2534191173558332,35.0,6272.0,
FCR,133,8.387896688617005,97.49259259259259,49,0,5.71892407840612,7.6319484029497415,0.0880260283545572,0.2747641528139309,38.0,6272.0,
FCR,134,7.242577990707086,97.45185185185186,49,0,5.302114586440885,6.572927737722591,0.06548118332819063,0.23189471935739323,48.0,6272.0,
FCR,135,7.469067364322896,97.42222222222222,48,1,5.447546344022362,7.234455050254355,0.06860565067249902,0.2429207986106678,41.0,6272.0,
FCR,136,10.253485504461795,97.71851851851852,49,0,6.125510139124734,8.681744886904347,0.11084395061646189,0.33976937009363756,38.0,6272.0,
FCR,137,8.613068775254852,97.45925925925926,49,0,5.65647097083987,8.043075464209732,0.08989802770772759,0.2822081717301388,50.0,6272.0,
FCR,138,9.255123055711085,97.35185185185185,49,0,5.90406195484862,8.188403655071648,0.09691432304680347,0.3093575993362738,33.0,6272.0,
FCR,139,8.720129032524264,97.86296296296297,49,0,5.4961937383121375,7.815666354432398,0.09205795003443348,0.29843688893074893,51.0,6272.0,
FCR,140,7.022524308185188,97.46296296296296,48,1,4.610974545989718,6.768607295289332,0.07038726326914466,0.2523253651297822,38.0,6272.0,
FCR,141,7.592176281676,97.6037037037037,49,0,4.831289956764299,7.521779362036257,0.08402300538609223,0.2621166724331525,44.0,6272.0,
FCR,142,7.856397964516464,97.76296296296296,49,0,5.269763175322085,7.252638622206085,0.07933245462422468,0.2609806951819634,28.0,6272.0,
FCR,143,7.996006046022687,97.68148148148148,49,0,5.042113830240405,7.679802378829645,0.08352414028224897,0.26992394638304806,46.0,6272.0,
FCR,144,7.036550171521245,97.88148148148149,49,0,5.076267608574459,6.609616007123675,0.06541299154715878,0.23011831118136036,50.0,6272.0,
FCR,145,8.217160662826227,97.80740740740741,49,0,5.154788534860222,7.7333038485780055,0.07927472452271958,0.27683120509799647,24.0,6272.0,
FCR,146,7.680666256924065,97.91111111111111,48,1,5.253804399042713,7.157172368497265,0.07793822607063518,0.25526500478082775,49.0,6272.0,
FCR,147,6.976708217542999,98.01481481481481,49,0,4.72047774706568,6.845864510049625,0.06540932928269007,0.24185564961968636,30.0,6272.0,
FCR,148,7.739660788555534,97.42222222222222,49,0,5.337658070788091,7.093088471159643,0.08217394796713275,0.25253522882656176,37.0,6272.0,
FCR,149,7.688931134282326,97.77777777777777,49,0,5.027610512412324,7.606476229064318,0.08392762788096253,0.2616854863507407,46.0,6272.0,
FCR,150,7.910781772769227,96.65555555555555,49,0,5.267562153996254,7.381551294910665,0.07455581004674337,0.2581316378651833,43.0,6272.0,
FCR,151,6.742961757037104,97.65185185185184,49,0,4.848879421243862,6.5347453136833344,0.06239843752463253,0.2225270833896131,37.0,6272.0,
FCR,152,7.651972240331221,97.99259259259259,49,0,5.164792312651264,7.396470536991042,0.07872219543371882,0.25479077867099215,38.0,6272.0,
FCR,153,7.632094981719036,97.77407407407408,49,0,4.79266726423283,7.523874779136813,0.08036784656649949,0.2701558887350316,37.0,6272.0,
FCR,154,7.134218576003094,98.03333333333333,49,0,5.170283394200461,6.56919340211518,0.06896239199808665,0.2313062016453062,47.0,6272.0,
FCR,155,8.286721127373832,97.97407407407407,49,0,5.179772187252434,7.596151624407087,0.09415463730692863,0.2788529000720199,36.0,6272.0,
FCR,156,7.355024907053734,97.92592592592592,49,0,5.1617549493604775,7.097500402100232,0.07219503344777896,0.24165503498242827,31.0,6272.0,
FCR,157,6.588526647918078,97.83703703703704,49,0,4.470356536154845,6.811142035893032,0.058512105568483165,0.23041715761836695,41.0,6272.0,
FCR,158,7.388572362004494,97.95185185185186,49,0,4.967693536865468,6.922459183907022,0.07294434020105674,0.2472754677339476,42.0,6272.0,
FCR,159,7.0250870013723565,97.82222222222222,49,0,4.586145567650697,6.964510382438193,0.07437629351506428,0.24417533558242174,47.0,6272.0,
FCR,160,7.619725373326515,98.10740740740741,49,0,5.101021323885236,7.259039411739427,0.07835803705514693,0.25497110704986414,37.0,6272.0,
FCR,161,8.638051402812101,97.9074074074074,49,0,5.511653728631078,7.569523120413021,0.09526251853272623,0.2869182855499034,39.0,6272.0,
FCR,162,7.854065140899347,97.76296296296296,49,0,5.1347145620657475,7.703804736234704,0.08088426523822911,0.2645983060403746,57.0,6272.0,
FCR,163,7.799117881424573,97.5037037037037,49,0,4.819762808935983,7.515390133371159,0.08454572899761248,0.26865456481369177,46.0,6272.0,
FCR,164,7.579846703276342,98.00740740740741,49,0,4.800255632218049,7.501912068347542,0.07917794858922764,0.2597223453375758,46.0,6272.0,
FCR,165,6.834894963673183,97.47777777777777,49,0,4.806644010300539,6.536153306766432,0.06263124505628129,0.22605245271507574,47.0,6272.0,
FCR,166,7.1648487363542825,97.93703703703704,49,0,4.766954974860561,7.2863859449114114,0.06934418407629947,0.248397490807942,33.0,6272.0,
FCR,167,6.625654750940751,98.11851851851851,49,0,4.313792951861206,6.636459915005431,0.062442947179079056,0.23234454314319455,51.0,6272.0,
FCR,168,6.755130373701757,97.64074074074074,49,0,4.574677141345277,6.739708491734096,0.06307545676827431,0.2296953088774973,34.0,6272.0,
FCR,169,7.670701678918332,98.2074074074074,49,0,5.041628917261046,7.685739069568868,0.08107903998877321,0.2593061616834329,45.0,6272.0,
FCR,170,7.305575687058118,97.4888888888889,49,0,5.046062785751966,6.942009225183604,0.07205929116783094,0.23850494197436742,25.0,6272.0,
FCR,171,6.7031081063406805,97.47777777777777,49,0,4.688401342654715,6.722352134938142,0.05991139703867387,0.22672708058843807,60.0,6272.0,
FCR,172,7.316607908326752,98.17037037037036,49,0,4.891833553508836,6.9632148839989485,0.07106378191739929,0.24821050830033362,30.0,6272.0,
FCR,173,7.383846788990255,98.02962962962962,49,0,4.360297938390654,7.572269692712901,0.08135762966561075,0.2633185374493502,44.0,6272.0,
FCR,174,7.530230166960735,98.0925925925926,49,0,4.670232464464343,7.348637162422647,0.08387961637760911,0.25998173380384637,45.0,6272.0,
FCR,175,6.744381992184386,97.13703703703703,49,0,4.255921989071126,7.047956593182622,0.07028454717020599,0.2426881431316843,32.0,6272.0,
FCR,176,7.172722889452564,98.04074074074074,49,0,4.825959586367315,7.046539618044483,0.06686594109145963,0.2392216869154755,49.0,6272.0,
FCR,177,7.5300880305621085,97.5962962962963,48,1,4.864257687208604,7.374652259203852,0.082488783045995,0.25110830305790416,49.0,6272.0,
FCR,178,6.42855843719171,98.22962962962963,49,0,4.339192495054128,6.765795065432179,0.06146811363192237,0.22406394201882032,50.0,6272.0,
FCR,179,6.773785970648941,98.1962962962963,49,0,4.497223839467885,6.963341022024349,0.06604252523761622,0.23194864878849109,49.0,6272.0,
FCR,180,7.363172239186812,97.04444444444445,49,0,4.841045281108545,7.36542644306105,0.07065732096683006,0.2536620312199301,38.0,6272.0,
FCR,181,6.805935650455709,98.07777777777778,49,0,4.530001050355483,7.020324483209727,0.06693856802065762,0.2312625083996325,36.0,6272.0,
FCR,182,6.528593272578959,98.2,49,0,4.15105329332303,6.935398802465322,0.06397188789382273,0.23695082840870837,53.0,6272.0,
FCR,183,5.973950055180763,97.97037037037038,49,0,4.006219232568935,6.632053978589116,0.056383460494024415,0.21375631191292588,44.0,6272.0,
FCR,184,7.604436236984876,98.17037037037036,49,0,4.738578022134547,7.216311055786756,0.0825085748671269,0.2601331128757827,24.0,6272.0,
FCR,185,6.5425934888878645,97.82962962962964,49,0,4.203938631074769,6.841318539210728,0.06733925781231753,0.2332539953747574,38.0,6272.0,
FCR,186,7.286232549317029,98.07407407407408,49,0,4.697983601871802,7.229332369201037,0.07291451484269025,0.2501636342126496,47.0,6272.0,
FCR,187,7.162597130755989,98.00740740740741,49,0,4.343857441325577,7.41265919743752,0.07810335074152265,0.25810402327654314,41.0,6272.0,
FCR,188,7.057702760307157,98.05555555555556,49,0,4.485294882132083,7.168780706366714,0.0761306215153665,0.24614788622272257,41.0,6272.0,
FCR,189,6.5991611723997154,98.23333333333333,49,0,4.483169822972648,6.586734761997145,0.05953259317546475,0.2267500174288847,34.0,6272.0,
FCR,190,6.96873461470312,98.16666666666667,49,0,4.67273368823285,6.865118814974415,0.06762604521853584,0.24072925259872358,50.0,6272.0,
FCR,191,6.753786656321312,95.5962962962963,49,0,4.093152029781925,7.1878439942184755,0.07408157990751219,0.24269575944968633,41.0,6272.0,
FCR,192,6.843245915004185,98.08888888888889,49,0,4.6414390151598015,6.993685576380516,0.06569434421098962,0.2300212635677688,35.0,6272.0,
FCR,193,6.557399907890631,98.10740740740741,49,0,4.13595539148973,6.706098254846067,0.07140711362340621,0.23608230966694502,32.0,6272.0,
FCR,194,6.599725202638275,98.10740740740741,49,0,4.072012115497978,7.185666950381532,0.0755969976284066,0.23850079367355426,35.0,6272.0,
FCR,195,6.8772009927399305,98.17777777777778,49,0,4.283722407355601,7.062390259334019,0.0743393953129345,0.24736495985060322,31.0,6272.0,
FCR,196,6.88982114499929,98.07777777777778,49,0,4.47281002937531,7.255804606846401,0.07363476866514099,0.24023646572414709,45.0,6272.0,
FCR,197,6.8677423730188485,98.20370370370371,49,0,4.3377885690757205,7.03468775262638,0.06904876954397376,0.24176522572429812,47.0,6272.0,
FCR,198,5.804377224980568,97.69259259259259,49,0,3.7535608401712106,6.499099274070895,0.05435238622737174,0.20964867089475905,26.0,6272.0,
FCR,199,6.4150258667615,98.1,49,0,4.125313365033695,6.591474523349684,0.062050969529973,0.22293964089179524,40.0,6272.0,
FCR,200,6.478636873011687,98.14444444444445,49,0,4.502185928578279,6.444556002714196,0.059328101898486515,0.2164403309627455,28.0,6272.0,
U0,1,16.91095846526477,33.27037037037037,49,0,0.0,0.0,0.0,0.28941713121472573,0.0,0.0,
U0,2,16.291403381191955,41.385185185185186,49,0,0.0,0.0,0.0,0.24836187490395137,0.0,0.0,
U0,3,15.206753010652504,54.455555555555556,49,0,0.0,0.0,0.0,0.25797986588916,0.0,0.0,
U0,4,13.395150359796018,71.73333333333333,48,1,0.0,0.0,0.0,0.28021068718968606,0.0,0.0,
U0,5,11.652667668400978,77.4962962962963,48,1,0.0,0.0,0.0,0.3118522738923832,0.0,0.0,
U0,6,11.26879207455382,81.24074074074075,48,1,0.0,0.0,0.0,0.3153198215426231,0.0,0.0,
U0,7,10.093040281412552,83.77037037037037,48,1,0.0,0.0,0.0,0.33170913129436724,0.0,0.0,
U0,8,9.440836867507624,84.67037037037036,49,0,0.0,0.0,0.0,0.34771064836151744,0.0,0.0,
U0,9,8.889131565483249,88.22222222222223,49,0,0.0,0.0,0.0,0.36816025570947297,0.0,0.0,
U0,10,8.142576071680809,88.48518518518519,49,0,0.0,0.0,0.0,0.38066116887695933,0.0,0.0,
