adaptation_latency_sec_ci95_high,adaptation_latency_sec_ci95_low,adaptation_latency_sec_max,adaptation_latency_sec_mean,adaptation_latency_sec_min,adaptation_latency_sec_n,adaptation_latency_sec_std,before_accuracy_ci95_high,before_accuracy_ci95_low,before_accuracy_max,before_accuracy_mean,before_accuracy_min,before_accuracy_n,before_accuracy_std,delta_ci95_high,delta_ci95_low,delta_max,delta_mean,delta_min,delta_n,delta_std,k_shot,losses,method,target_old_accuracy_ci95_high,target_old_accuracy_ci95_low,target_old_accuracy_max,target_old_accuracy_mean,target_old_accuracy_min,target_old_accuracy_n,target_old_accuracy_std,ties,wins
14.704459213918676,13.981126178819705,15.889956689905375,14.342792696369191,12.528990753926337,25,0.9226186672180761,0.7800085819726426,0.6919914180273574,0.9361111111111112,0.736,0.5527777777777778,25,0.1122667907465371,0.02553585158956082,0.001353037299328081,0.08611111111111114,0.01344444444444445,-0.041666666666666664,25,0.030845426390602983,1,10,dadda_sda,0.7887388523650019,0.7101500365238871,0.9361111111111112,0.7494444444444445,0.5777777777777778,25,0.10024083653203406,0,15
14.885414255646491,14.267611429877459,15.947963247541338,14.576512842761975,12.997330295853317,25,0.7880138083788698,0.7800085819726426,0.6919914180273574,0.9361111111111112,0.736,0.5527777777777778,25,0.1122667907465371,0.03903623220949602,0.011852656679392871,0.10277777777777775,0.025444444444444447,-0.025000000000000022,25,0.03467292797207035,2,8,dadda_sda,0.7979700261669114,0.7249188627219776,0.9333333333333332,0.7614444444444445,0.5916666666666667,25,0.09317750439404823,0,17
15.037733826933183,14.290175905949996,16.090211010227602,14.663954866441589,11.965749182427922,25,0.9535177563561058,0.7800085819726426,0.6919914180273574,0.9361111111111112,0.736,0.5527777777777778,25,0.1122667907465371,0.0637510924958203,0.02802668528195749,0.13888888888888892,0.045888888888888896,-0.016666666666666607,25,0.0455668459360495,5,4,dadda_sda,0.8159201073816018,0.7478576703961759,0.9416666666666668,0.7818888888888889,0.6083333333333333,25,0.08681433288957378,0,21
15.197566498949067,14.514487868613068,16.43251513208573,14.856027183781068,12.803326905394593,25,0.8712737631836721,0.7800085819726426,0.6919914180273574,0.9361111111111112,0.736,0.5527777777777778,25,0.1122667907465371,0.0874038247175858,0.046818397504636414,0.16388888888888886,0.06711111111111111,-0.00833333333333334,25,0.05176712654712933,10,3,dadda_sda,0.8335567378251112,0.7726654843971112,0.9472222222222223,0.8031111111111112,0.6555555555555556,25,0.07766741508673469,0,22
15.06854487790078,14.239509210478165,16.178469992708415,14.654027044189473,12.046953368311128,25,1.057443453345175,0.7800085819726426,0.6919914180273574,0.9361111111111112,0.736,0.5527777777777778,25,0.1122667907465371,0.10896033506111176,0.06215077604999934,0.19444444444444442,0.08555555555555555,-0.00833333333333334,25,0.05970607016723522,20,1,dadda_sda,0.8491227299877103,0.7939883811234011,0.9416666666666668,0.8215555555555557,0.688888888888889,25,0.07032442457182299,0,24
18.071966974460437,17.488785909415924,18.8516589308468,17.78037644193818,16.25764231942594,25,0.7438533992914732,0.7800085819726426,0.6919914180273574,0.9361111111111112,0.736,0.5527777777777778,25,0.1122667907465371,0.0568452910107208,0.015599153433723652,0.1416666666666667,0.036222222222222225,-0.044444444444444474,25,0.05260986935841473,1,7,mrior_sda,0.8118720843126004,0.7325723601318441,0.9055555555555556,0.7722222222222223,0.5638888888888888,25,0.1011476073734137,0,18
17.910369028163732,17.39250540194384,19.12740398400153,17.651437215053786,16.60117149259895,25,0.6605403395661917,0.7800085819726426,0.6919914180273574,0.9361111111111112,0.736,0.5527777777777778,25,0.1122667907465371,0.08428250754344893,0.03393971467877328,0.19166666666666665,0.05911111111111111,-0.019444444444444414,25,0.0642127460008618,2,6,mrior_sda,0.8295581129755486,0.7606641092466736,0.9194444444444444,0.7951111111111111,0.5972222222222222,25,0.08787500475621808,0,19
18.224691764129677,17.20229467635256,19.93676227563992,17.71349322024112,14.597640703587482,25,1.3040779180830557,0.7800085819726426,0.6919914180273574,0.9361111111111112,0.736,0.5527777777777778,25,0.1122667907465371,0.11791919573804081,0.06185858203973697,0.225,0.0898888888888889,-0.030555555555555596,25,0.0715058848192651,5,3,mrior_sda,0.8537846411209509,0.7979931366568269,0.9277777777777777,0.8258888888888889,0.6694444444444444,25,0.07116263324505614,0,22
18.600052400758504,18.092734283550943,19.210459601289283,18.346393342154723,16.592798732221127,25,0.6470894352137296,0.7800085819726426,0.6919914180273574,0.9361111111111112,0.736,0.5527777777777778,25,0.1122667907465371,0.15255352794742774,0.0918909164970167,0.2583333333333333,0.12222222222222222,-0.013888888888888914,25,0.07737577991123856,10,3,mrior_sda,0.8833365578722854,0.8331078865721591,0.9444444444444443,0.8582222222222222,0.7194444444444444,25,0.06406718278077334,0,22
18.447238547753695,17.5523949290053,19.66896771111836,17.999816738379497,14.566003494895995,25,1.1413821667709143,0.7800085819726426,0.6919914180273574,0.9361111111111112,0.736,0.5527777777777778,25,0.1122667907465371,0.17281490309139705,0.11007398579749181,0.2861111111111111,0.14144444444444443,-0.016666666666666646,25,0.08002668022181791,20,1,mrior_sda,0.9013862199423428,0.8535026689465459,0.9416666666666668,0.8774444444444444,0.7416666666666667,25,0.06107595790280212,0,24
