before_accuracy,delta,k_shot,method,receiver,scenario,seed,target_old_accuracy
0.5833333333333334,0.2666666666666666,20,mrior_sda,20-1,leo_low_elev_weak,713104,0.85
0.725,0.18333333333333335,20,mrior_sda,20-1,leo_rain_weak,713104,0.9083333333333333
0.6333333333333333,-0.008333333333333304,20,protonet_cda,20-1,leo_clear_weak,713104,0.625
0.5833333333333334,0.06666666666666665,20,protonet_cda,20-1,leo_low_elev_weak,713104,0.65
0.725,-0.07499999999999996,20,protonet_cda,20-1,leo_rain_weak,713104,0.65
0.6333333333333333,0.10833333333333339,5,dadda_sda,20-1,leo_clear_weak,713104,0.7416666666666667
0.5833333333333334,0.1333333333333333,5,dadda_sda,20-1,leo_low_elev_weak,713104,0.7166666666666667
0.725,0.1166666666666667,5,dadda_sda,20-1,leo_rain_weak,713104,0.8416666666666667
0.6333333333333333,0.20833333333333337,5,mrior_sda,20-1,leo_clear_weak,713104,0.8416666666666667
0.5833333333333334,0.17499999999999993,5,mrior_sda,20-1,leo_low_elev_weak,713104,0.7583333333333333
0.725,0.10833333333333339,5,mrior_sda,20-1,leo_rain_weak,713104,0.8333333333333334
0.6333333333333333,-0.04166666666666663,5,protonet_cda,20-1,leo_clear_weak,713104,0.5916666666666667
0.5833333333333334,0.04166666666666663,5,protonet_cda,20-1,leo_low_elev_weak,713104,0.625
0.725,-0.025000000000000022,5,protonet_cda,20-1,leo_rain_weak,713104,0.7
0.65,0.125,1,dadda_sda,20-1,leo_clear_weak,713105,0.775
0.6,0.10833333333333339,1,dadda_sda,20-1,leo_low_elev_weak,713105,0.7083333333333334
0.6666666666666666,0.025000000000000022,1,dadda_sda,20-1,leo_rain_weak,713105,0.6916666666666667
0.65,0.19999999999999996,1,mrior_sda,20-1,leo_clear_weak,713105,0.85
0.6,0.16666666666666674,1,mrior_sda,20-1,leo_low_elev_weak,713105,0.7666666666666667
0.6666666666666666,0.05833333333333335,1,mrior_sda,20-1,leo_rain_weak,713105,0.725
0.65,-0.09999999999999998,1,protonet_cda,20-1,leo_clear_weak,713105,0.55
0.6,-0.08333333333333326,1,protonet_cda,20-1,leo_low_elev_weak,713105,0.5166666666666667
0.6666666666666666,-0.35,1,protonet_cda,20-1,leo_rain_weak,713105,0.31666666666666665
0.65,0.18333333333333335,10,dadda_sda,20-1,leo_clear_weak,713105,0.8333333333333334
0.6,0.17500000000000004,10,dadda_sda,20-1,leo_low_elev_weak,713105,0.775
0.6666666666666666,0.08333333333333337,10,dadda_sda,20-1,leo_rain_weak,713105,0.75
0.65,0.275,10,mrior_sda,20-1,leo_clear_weak,713105,0.925
0.6,0.21666666666666667,10,mrior_sda,20-1,leo_low_elev_weak,713105,0.8166666666666667
0.6666666666666666,0.20833333333333337,10,mrior_sda,20-1,leo_rain_weak,713105,0.875
0.65,0.04999999999999993,10,protonet_cda,20-1,leo_clear_weak,713105,0.7
0.6,0.05833333333333335,10,protonet_cda,20-1,leo_low_elev_weak,713105,0.6583333333333333
0.6666666666666666,-0.04999999999999993,10,protonet_cda,20-1,leo_rain_weak,713105,0.6166666666666667
0.65,0.1416666666666666,2,dadda_sda,20-1,leo_clear_weak,713105,0.7916666666666666
0.6,0.1333333333333333,2,dadda_sda,20-1,leo_low_elev_weak,713105,0.7333333333333333
0.6666666666666666,0.033333333333333326,2,dadda_sda,20-1,leo_rain_weak,713105,0.7
0.65,0.19999999999999996,2,mrior_sda,20-1,leo_clear_weak,713105,0.85
0.6,0.15833333333333333,2,mrior_sda,20-1,leo_low_elev_weak,713105,0.7583333333333333
0.6666666666666666,0.10000000000000009,2,mrior_sda,20-1,leo_rain_weak,713105,0.7666666666666667
0.65,-0.07500000000000007,2,protonet_cda,20-1,leo_clear_weak,713105,0.575
0.6,0.04166666666666674,2,protonet_cda,20-1,leo_low_elev_weak,713105,0.6416666666666667
0.6666666666666666,-0.08333333333333326,2,protonet_cda,20-1,leo_rain_weak,713105,0.5833333333333334
0.65,0.21666666666666667,20,dadda_sda,20-1,leo_clear_weak,713105,0.8666666666666667
0.6,0.16666666666666674,20,dadda_sda,20-1,leo_low_elev_weak,713105,0.7666666666666667
0.6666666666666666,0.16666666666666674,20,dadda_sda,20-1,leo_rain_weak,713105,0.8333333333333334
0.65,0.275,20,mrior_sda,20-1,leo_clear_weak,713105,0.925
0.6,0.2666666666666667,20,mrior_sda,20-1,leo_low_elev_weak,713105,0.8666666666666667
0.6666666666666666,0.2250000000000001,20,mrior_sda,20-1,leo_rain_weak,713105,0.8916666666666667
0.65,0.04166666666666663,20,protonet_cda,20-1,leo_clear_weak,713105,0.6916666666666667
0.6,0.05833333333333335,20,protonet_cda,20-1,leo_low_elev_weak,713105,0.6583333333333333
0.6666666666666666,-0.016666666666666607,20,protonet_cda,20-1,leo_rain_weak,713105,0.65
0.65,0.15833333333333333,5,dadda_sda,20-1,leo_clear_weak,713105,0.8083333333333333
0.6,0.15000000000000002,5,dadda_sda,20-1,leo_low_elev_weak,713105,0.75
0.6666666666666666,0.10833333333333339,5,dadda_sda,20-1,leo_rain_weak,713105,0.775
0.65,0.22499999999999998,5,mrior_sda,20-1,leo_clear_weak,713105,0.875
0.6,0.20833333333333337,5,mrior_sda,20-1,leo_low_elev_weak,713105,0.8083333333333333
0.6666666666666666,0.14166666666666672,5,mrior_sda,20-1,leo_rain_weak,713105,0.8083333333333333
0.65,0.05833333333333335,5,protonet_cda,20-1,leo_clear_weak,713105,0.7083333333333334
0.6,0.07500000000000007,5,protonet_cda,20-1,leo_low_elev_weak,713105,0.675
0.6666666666666666,-0.04166666666666663,5,protonet_cda,20-1,leo_rain_weak,713105,0.625
0.6583333333333333,-0.05833333333333335,1,dadda_sda,3-19,leo_clear_weak,713101,0.6
0.7083333333333334,-0.05833333333333335,1,dadda_sda,3-19,leo_low_elev_weak,713101,0.65
0.6333333333333333,-0.008333333333333304,1,dadda_sda,3-19,leo_rain_weak,713101,0.625
0.6583333333333333,0.025000000000000022,1,mrior_sda,3-19,leo_clear_weak,713101,0.6833333333333333
0.7083333333333334,-0.08333333333333337,1,mrior_sda,3-19,leo_low_elev_weak,713101,0.625
