delta_ci95_high,delta_ci95_low,delta_max,delta_mean,delta_min,delta_n,delta_std,method,scenario,target_old_accuracy_ci95_high,target_old_accuracy_ci95_low,target_old_accuracy_max,target_old_accuracy_mean,target_old_accuracy_min,target_old_accuracy_n,target_old_accuracy_std
0.06264660494590646,0.04242006172076021,0.21666666666666667,0.052533333333333335,-0.05833333333333335,125,0.05768868061385823,dadda_sda,leo_clear_weak,0.8269491867307721,0.7961174799358945,0.9666666666666667,0.8115333333333333,0.6,125,0.08793595950980689
0.05910971568662159,0.0380902843133784,0.19999999999999996,0.0486,-0.05833333333333335,125,0.059950098723167776,dadda_sda,leo_low_elev_weak,0.7915727244817267,0.7562939421849398,0.925,0.7739333333333333,0.4666666666666667,125,0.10061958594264248
0.05109884972491577,0.0315678169417509,0.17499999999999993,0.04133333333333333,-0.06666666666666665,125,0.055704996140221376,dadda_sda,leo_rain_weak,0.7816247339159993,0.7483752660840007,0.95,0.765,0.5083333333333333,125,0.09483172230617534
0.1159130486840694,0.08582028464926394,0.29166666666666674,0.10086666666666667,-0.04999999999999993,125,0.08582840052638499,mrior_sda,leo_clear_weak,0.8740880584914387,0.8456452748418947,0.9833333333333333,0.8598666666666667,0.625,125,0.08112244605829072
0.10252555001466089,0.07267444998533913,0.30000000000000004,0.08760000000000001,-0.1166666666666667,125,0.08513914396519058,mrior_sda,leo_low_elev_weak,0.8299160033346247,0.7959506633320421,0.9416666666666667,0.8129333333333334,0.4666666666666667,125,0.09687348102636177
0.09487544968939128,0.06685788364394203,0.29999999999999993,0.08086666666666666,-0.05833333333333335,125,0.07990967122667667,mrior_sda,leo_rain_weak,0.8209596641950035,0.7881070024716631,0.9333333333333333,0.8045333333333333,0.5083333333333333,125,0.09369998068264644
-0.044682736600685335,-0.07171726339931465,0.05833333333333335,-0.058199999999999995,-0.39166666666666666,125,0.07710591793529964,protonet_cda,leo_clear_weak,0.7262637993161449,0.675336200683855,0.95,0.7008,0.23333333333333334,125,0.14525200570487942
-0.05045477828149378,-0.08047855505183957,0.09166666666666667,-0.06546666666666667,-0.35000000000000003,125,0.08563164005072996,protonet_cda,leo_low_elev_weak,0.6845499569046984,0.635183376428635,0.9166666666666666,0.6598666666666667,0.25,125,0.1407997828586628
-0.06357664033280044,-0.09415669300053289,0.08333333333333337,-0.07886666666666667,-0.4333333333333334,125,0.08721820984767033,protonet_cda,leo_rain_weak,0.6693891715725369,0.620210828427463,0.9083333333333333,0.6447999999999999,0.2916666666666667,125,0.14026290598621904
