direct_old_accuracy_ci95_high,direct_old_accuracy_ci95_low,direct_old_accuracy_max,direct_old_accuracy_mean,direct_old_accuracy_min,direct_old_accuracy_n,direct_old_accuracy_std,identity_qknn_old_accuracy_ci95_high,identity_qknn_old_accuracy_ci95_low,identity_qknn_old_accuracy_max,identity_qknn_old_accuracy_mean,identity_qknn_old_accuracy_min,identity_qknn_old_accuracy_n,identity_qknn_old_accuracy_std,jg_delta_vs_direct_ci95_high,jg_delta_vs_direct_ci95_low,jg_delta_vs_direct_max,jg_delta_vs_direct_mean,jg_delta_vs_direct_min,jg_delta_vs_direct_n,jg_delta_vs_direct_std,jg_delta_vs_identity_qknn_ci95_high,jg_delta_vs_identity_qknn_ci95_low,jg_delta_vs_identity_qknn_max,jg_delta_vs_identity_qknn_mean,jg_delta_vs_identity_qknn_min,jg_delta_vs_identity_qknn_n,jg_delta_vs_identity_qknn_std,jg_old_accuracy_ci95_high,jg_old_accuracy_ci95_low,jg_old_accuracy_max,jg_old_accuracy_mean,jg_old_accuracy_min,jg_old_accuracy_n,jg_old_accuracy_std,scenario
0.8149833728784395,0.728349960454894,0.9333333333333333,0.7716666666666667,0.5583333333333333,25,0.11050180156064492,0.8450416588622955,0.7649583411377046,0.95,0.805,0.5416666666666666,25,0.1021470889344272,0.059807732788257954,0.02619226721174204,0.14166666666666672,0.043,0.0,25,0.04287686935780092,0.016766188820643988,0.002567144512689346,0.04999999999999993,0.009666666666666667,-0.025000000000000022,25,0.01811102590300337,0.8541973827126873,0.775135950620646,0.95,0.8146666666666667,0.5666666666666667,25,0.10084366338270565,leo_clear_weak
0.7866817327521229,0.7019849339145439,0.9083333333333333,0.7443333333333334,0.5833333333333334,25,0.10803163117038145,0.8033164290777991,0.7240169042555341,0.9083333333333333,0.7636666666666666,0.575,25,0.10114735308962385,0.039448507460312136,0.009218159206354557,0.09999999999999998,0.024333333333333346,-0.033333333333333326,25,0.03855911767086426,0.012243362223187268,-0.002243362223187241,0.04999999999999993,0.005000000000000013,-0.025000000000000022,25,0.018477964855069525,0.8055920432664665,0.731741290066867,0.9,0.7686666666666667,0.575,25,0.09419738928520338,leo_low_elev_weak
0.7793705694984028,0.7012960971682638,0.9166666666666666,0.7403333333333333,0.6083333333333333,25,0.09958478613538128,0.7929220514447924,0.7277446152218742,0.9,0.7603333333333333,0.6166666666666667,25,0.08313448497821221,0.06333390480197548,0.01866609519802451,0.16666666666666663,0.040999999999999995,-0.06666666666666665,25,0.05697424694381501,0.0322023330903284,0.009797666909671598,0.09999999999999998,0.020999999999999998,-0.025000000000000022,25,0.02857738033247041,0.8095176820238942,0.7531489846427727,0.9,0.7813333333333334,0.6416666666666667,25,0.07189884870040997,leo_rain_weak
