variant,scene,category,group,correct,total,accuracy_percent
Ux,leo_rain_weak,class,3,19313,33000,58.52424242424242
Ux,leo_rain_weak,class,4,25632,33000,77.67272727272727
Ux,leo_rain_weak,class,5,30917,33000,93.68787878787879
head_only,clean,aggregate,all,153789,198000,77.67121212121212
head_only,clean,named,test_unseen_day_seen_rx,27576,30000,91.92
head_only,clean,named,test_day_0,27576,30000,91.92
head_only,clean,named,test_seen_day_unseen_rx,95942,126000,76.14444444444445
head_only,clean,named,test_rx_0,14763,18000,82.01666666666667
head_only,clean,named,test_rx_2,11217,18000,62.31666666666667
head_only,clean,named,test_rx_5,15712,18000,87.28888888888889
head_only,clean,named,test_rx_7,11508,18000,63.93333333333333
head_only,clean,named,test_rx_9,15106,18000,83.92222222222222
head_only,clean,named,test_rx_10,13827,18000,76.81666666666666
head_only,clean,named,test_rx_11,13809,18000,76.71666666666667
head_only,clean,named,test_unseen_day_unseen_rx,30271,42000,72.07380952380953
head_only,clean,named,test_unseen_day_rx_0,4039,6000,67.31666666666666
head_only,clean,named,test_unseen_day_rx_2,3111,6000,51.85
head_only,clean,named,test_unseen_day_rx_5,5022,6000,83.7
head_only,clean,named,test_unseen_day_rx_7,4568,6000,76.13333333333334
head_only,clean,named,test_unseen_day_rx_9,4327,6000,72.11666666666666
head_only,clean,named,test_unseen_day_rx_10,4403,6000,73.38333333333334
head_only,clean,named,test_unseen_day_rx_11,4801,6000,80.01666666666667
head_only,clean,receiver_all_days,0,18802,24000,78.34166666666667
head_only,clean,receiver_all_days,1,4620,6000,77.0
head_only,clean,receiver_all_days,2,14328,24000,59.7
head_only,clean,receiver_all_days,3,5611,6000,93.51666666666667
head_only,clean,receiver_all_days,4,5852,6000,97.53333333333333
head_only,clean,receiver_all_days,5,20734,24000,86.39166666666667
head_only,clean,receiver_all_days,6,5851,6000,97.51666666666667
head_only,clean,receiver_all_days,7,16076,24000,66.98333333333333
head_only,clean,receiver_all_days,8,5642,6000,94.03333333333333
head_only,clean,receiver_all_days,9,19433,24000,80.97083333333333
head_only,clean,receiver_all_days,10,18230,24000,75.95833333333333
head_only,clean,receiver_all_days,11,18610,24000,77.54166666666667
head_only,clean,class,0,31927,33000,96.74848484848485
head_only,clean,class,1,11325,33000,34.31818181818182
head_only,clean,class,2,24439,33000,74.05757575757576
head_only,clean,class,3,22721,33000,68.85151515151514
head_only,clean,class,4,31522,33000,95.52121212121212
head_only,clean,class,5,31855,33000,96.53030303030303
head_only,leo_clear_weak,aggregate,all,127364,198000,64.32525252525252
head_only,leo_clear_weak,named,test_unseen_day_seen_rx,23396,30000,77.98666666666666
head_only,leo_clear_weak,named,test_day_0,23396,30000,77.98666666666666
head_only,leo_clear_weak,named,test_seen_day_unseen_rx,78738,126000,62.49047619047619
head_only,leo_clear_weak,named,test_rx_0,13159,18000,73.10555555555555
head_only,leo_clear_weak,named,test_rx_2,8370,18000,46.5
head_only,leo_clear_weak,named,test_rx_5,13806,18000,76.7
head_only,leo_clear_weak,named,test_rx_7,6881,18000,38.227777777777774
head_only,leo_clear_weak,named,test_rx_9,13695,18000,76.08333333333333
head_only,leo_clear_weak,named,test_rx_10,10870,18000,60.388888888888886
head_only,leo_clear_weak,named,test_rx_11,11957,18000,66.42777777777778
head_only,leo_clear_weak,named,test_unseen_day_unseen_rx,25230,42000,60.07142857142857
head_only,leo_clear_weak,named,test_unseen_day_rx_0,3685,6000,61.416666666666664
head_only,leo_clear_weak,named,test_unseen_day_rx_2,2328,6000,38.8
head_only,leo_clear_weak,named,test_unseen_day_rx_5,3831,6000,63.85
head_only,leo_clear_weak,named,test_unseen_day_rx_7,3222,6000,53.7
head_only,leo_clear_weak,named,test_unseen_day_rx_9,3908,6000,65.13333333333334
head_only,leo_clear_weak,named,test_unseen_day_rx_10,4211,6000,70.18333333333334
head_only,leo_clear_weak,named,test_unseen_day_rx_11,4045,6000,67.41666666666667
head_only,leo_clear_weak,receiver_all_days,0,16844,24000,70.18333333333334
head_only,leo_clear_weak,receiver_all_days,1,4364,6000,72.73333333333333
head_only,leo_clear_weak,receiver_all_days,2,10698,24000,44.575
head_only,leo_clear_weak,receiver_all_days,3,4329,6000,72.15
head_only,leo_clear_weak,receiver_all_days,4,5170,6000,86.16666666666667
head_only,leo_clear_weak,receiver_all_days,5,17637,24000,73.4875
head_only,leo_clear_weak,receiver_all_days,6,4966,6000,82.76666666666667
head_only,leo_clear_weak,receiver_all_days,7,10103,24000,42.09583333333333
head_only,leo_clear_weak,receiver_all_days,8,4567,6000,76.11666666666666
head_only,leo_clear_weak,receiver_all_days,9,17603,24000,73.34583333333333
head_only,leo_clear_weak,receiver_all_days,10,15081,24000,62.8375
head_only,leo_clear_weak,receiver_all_days,11,16002,24000,66.675
head_only,leo_clear_weak,class,0,23895,33000,72.4090909090909
head_only,leo_clear_weak,class,1,9010,33000,27.303030303030305
head_only,leo_clear_weak,class,2,18581,33000,56.306060606060605
head_only,leo_clear_weak,class,3,20975,33000,63.56060606060606
head_only,leo_clear_weak,class,4,24478,33000,74.17575757575757
head_only,leo_clear_weak,class,5,30425,33000,92.1969696969697
head_only,leo_low_elev_weak,aggregate,all,122497,198000,61.867171717171715
head_only,leo_low_elev_weak,named,test_unseen_day_seen_rx,22391,30000,74.63666666666667
head_only,leo_low_elev_weak,named,test_day_0,22391,30000,74.63666666666667
head_only,leo_low_elev_weak,named,test_seen_day_unseen_rx,75818,126000,60.17301587301587
head_only,leo_low_elev_weak,named,test_rx_0,12548,18000,69.71111111111111
head_only,leo_low_elev_weak,named,test_rx_2,8352,18000,46.4
head_only,leo_low_elev_weak,named,test_rx_5,13169,18000,73.16111111111111
head_only,leo_low_elev_weak,named,test_rx_7,6808,18000,37.82222222222222
head_only,leo_low_elev_weak,named,test_rx_9,13220,18000,73.44444444444444
head_only,leo_low_elev_weak,named,test_rx_10,10406,18000,57.81111111111111
head_only,leo_low_elev_weak,named,test_rx_11,11315,18000,62.861111111111114
head_only,leo_low_elev_weak,named,test_unseen_day_unseen_rx,24288,42000,57.82857142857143
head_only,leo_low_elev_weak,named,test_unseen_day_rx_0,3498,6000,58.3
head_only,leo_low_elev_weak,named,test_unseen_day_rx_2,2378,6000,39.63333333333333
head_only,leo_low_elev_weak,named,test_unseen_day_rx_5,3626,6000,60.43333333333333
head_only,leo_low_elev_weak,named,test_unseen_day_rx_7,3063,6000,51.05
head_only,leo_low_elev_weak,named,test_unseen_day_rx_9,3856,6000,64.26666666666667
head_only,leo_low_elev_weak,named,test_unseen_day_rx_10,3926,6000,65.43333333333334
head_only,leo_low_elev_weak,named,test_unseen_day_rx_11,3941,6000,65.68333333333334
head_only,leo_low_elev_weak,receiver_all_days,0,16046,24000,66.85833333333333
head_only,leo_low_elev_weak,receiver_all_days,1,4185,6000,69.75
head_only,leo_low_elev_weak,receiver_all_days,2,10730,24000,44.708333333333336
head_only,leo_low_elev_weak,receiver_all_days,3,4060,6000,67.66666666666667
head_only,leo_low_elev_weak,receiver_all_days,4,5000,6000,83.33333333333333
head_only,leo_low_elev_weak,receiver_all_days,5,16795,24000,69.97916666666667
head_only,leo_low_elev_weak,receiver_all_days,6,4786,6000,79.76666666666667
head_only,leo_low_elev_weak,receiver_all_days,7,9871,24000,41.12916666666667
head_only,leo_low_elev_weak,receiver_all_days,8,4360,6000,72.66666666666667
head_only,leo_low_elev_weak,receiver_all_days,9,17076,24000,71.15
head_only,leo_low_elev_weak,receiver_all_days,10,14332,24000,59.71666666666667
head_only,leo_low_elev_weak,receiver_all_days,11,15256,24000,63.56666666666667
head_only,leo_low_elev_weak,class,0,23396,33000,70.89696969696969
head_only,leo_low_elev_weak,class,1,8352,33000,25.30909090909091
head_only,leo_low_elev_weak,class,2,17914,33000,54.28484848484848
head_only,leo_low_elev_weak,class,3,19518,33000,59.14545454545455
head_only,leo_low_elev_weak,class,4,23186,33000,70.26060606060607
head_only,leo_low_elev_weak,class,5,30131,33000,91.30606060606061
head_only,leo_rain_weak,aggregate,all,122762,198000,62.0010101010101
head_only,leo_rain_weak,named,test_unseen_day_seen_rx,22478,30000,74.92666666666666
head_only,leo_rain_weak,named,test_day_0,22478,30000,74.92666666666666
head_only,leo_rain_weak,named,test_seen_day_unseen_rx,76133,126000,60.42301587301587
head_only,leo_rain_weak,named,test_rx_0,12547,18000,69.70555555555555
head_only,leo_rain_weak,named,test_rx_2,8356,18000,46.422222222222224
head_only,leo_rain_weak,named,test_rx_5,13303,18000,73.90555555555555
head_only,leo_rain_weak,named,test_rx_7,6960,18000,38.666666666666664
head_only,leo_rain_weak,named,test_rx_9,13266,18000,73.7
head_only,leo_rain_weak,named,test_rx_10,10337,18000,57.42777777777778
head_only,leo_rain_weak,named,test_rx_11,11364,18000,63.13333333333333
head_only,leo_rain_weak,named,test_unseen_day_unseen_rx,24151,42000,57.50238095238095
head_only,leo_rain_weak,named,test_unseen_day_rx_0,3446,6000,57.43333333333333
head_only,leo_rain_weak,named,test_unseen_day_rx_2,2348,6000,39.13333333333333
head_only,leo_rain_weak,named,test_unseen_day_rx_5,3662,6000,61.03333333333333
head_only,leo_rain_weak,named,test_unseen_day_rx_7,3006,6000,50.1
head_only,leo_rain_weak,named,test_unseen_day_rx_9,3836,6000,63.93333333333333
head_only,leo_rain_weak,named,test_unseen_day_rx_10,3995,6000,66.58333333333333
head_only,leo_rain_weak,named,test_unseen_day_rx_11,3858,6000,64.3
head_only,leo_rain_weak,receiver_all_days,0,15993,24000,66.6375
head_only,leo_rain_weak,receiver_all_days,1,4131,6000,68.85
head_only,leo_rain_weak,receiver_all_days,2,10704,24000,44.6
head_only,leo_rain_weak,receiver_all_days,3,4091,6000,68.18333333333334
head_only,leo_rain_weak,receiver_all_days,4,5077,6000,84.61666666666666
head_only,leo_rain_weak,receiver_all_days,5,16965,24000,70.6875
head_only,leo_rain_weak,receiver_all_days,6,4769,6000,79.48333333333333
head_only,leo_rain_weak,receiver_all_days,7,9966,24000,41.525
head_only,leo_rain_weak,receiver_all_days,8,4410,6000,73.5
head_only,leo_rain_weak,receiver_all_days,9,17102,24000,71.25833333333334
head_only,leo_rain_weak,receiver_all_days,10,14332,24000,59.71666666666667
head_only,leo_rain_weak,receiver_all_days,11,15222,24000,63.425
head_only,leo_rain_weak,class,0,23993,33000,72.7060606060606
head_only,leo_rain_weak,class,1,8490,33000,25.727272727272727
head_only,leo_rain_weak,class,2,18045,33000,54.68181818181818
head_only,leo_rain_weak,class,3,18931,33000,57.36666666666667
head_only,leo_rain_weak,class,4,22975,33000,69.62121212121212
head_only,leo_rain_weak,class,5,30328,33000,91.9030303030303
