row,epoch,batches,successful_steps,resp_ce_weighted_mean,cross_rx_weighted_mean,u_pair_weighted_mean,fused_ce_weighted_mean,base_grad_mean,response_grad_mean,physical_grad_mean,fusion_grad_mean
B3b,70,49,49,0.21705660619297806,0.0,0.0,0.0,1.846325243218171,0.23340058777546824,,0.0
B3b,71,49,49,0.22235108638296322,0.0,0.0,0.0,1.683485620838126,0.20434366969075224,,0.0
B3b,72,49,49,0.21794623410215183,0.0,0.0,0.0,1.728965130266481,0.22270455896129995,,0.0
B3b,73,49,49,0.21623183269889987,0.0,0.0,0.0,1.8529780939878107,0.21068376483360202,,0.0
B3b,74,49,49,0.21995380399178485,0.0,0.0,0.0,1.879333047477224,0.21289309148905033,,0.0
B3b,75,49,49,0.22004491425290398,0.0,0.0,0.0,1.7358638840767326,0.23050707189704775,,0.0
B3b,76,49,49,0.2234805427035507,0.0,0.0,0.0,1.6789232729606167,0.21271925388652047,,0.0
B3b,77,49,49,0.21491352179828954,0.0,0.0,0.0,1.7272668939325029,0.205820574067284,,0.0
B3b,78,49,49,0.21996160642224916,0.0,0.0,0.0,1.7368373272495066,0.23230604598253685,,0.0
B3b,79,49,49,0.21918760696235967,0.0,0.0,0.0,1.7655783176805997,0.22299823010893585,,0.0
B3b,80,49,48,0.2188361183721192,0.0,0.0,0.0,1.5992636875723731,0.22661870678343743,,0.0
B3b,81,49,49,0.2180173625143207,0.0,0.0,0.0,1.9502894092515568,0.22749226199506042,,0.0
B3b,82,49,49,0.2188701000140638,0.0,0.0,0.0,1.7667221236713313,0.22799881379714235,,0.0
B3b,83,49,49,0.2191513630808616,0.0,0.0,0.0,1.6740943191514144,0.22836968029997531,,0.0
B3b,84,49,49,0.217804595523951,0.0,0.0,0.0,1.6564407528827259,0.23542019317369706,,0.0
B3b,85,49,48,0.22217347640164045,0.0,0.0,0.0,1.8616934534220122,0.22742629639722914,,0.0
B3b,86,49,48,0.22067405526735345,0.0,0.0,0.0,1.8193989961145447,0.22253818918949267,,0.0
B3b,87,49,48,0.21950338507185177,0.0,0.0,0.0,1.6456182652515399,0.23844129880900253,,0.0
B3b,88,49,49,0.21575488210940846,0.0,0.0,0.0,1.8488345832175366,0.23281987613208735,,0.0
B3b,89,49,49,0.21894161281537036,0.0,0.0,0.0,1.727785466398933,0.2152846415464462,,0.0
B3b,90,49,49,0.21733986875232386,0.0,0.0,0.0,1.855593001833254,0.23164306806344023,,0.0
B3b,91,49,49,0.22270797953313712,0.0,0.0,0.0,1.7326791560606214,0.22923062370558248,,0.0
B3b,92,49,49,0.22234631618674922,0.0,0.0,0.0,1.8426739161074763,0.22781566846141707,,0.0
B3b,93,49,49,0.2200668822137677,0.0,0.0,0.0,1.7844613200607857,0.23231080431322818,,0.0
B3b,94,49,49,0.22231564655595895,0.0,0.0,0.0,1.826140999423558,0.22099640660017664,,0.0
B3b,95,49,49,0.21846462512502865,0.0,0.0,0.0,1.6933541266553132,0.23235287776398758,,0.0
B3b,96,49,49,0.2243751284419274,0.0,0.0,0.0,1.718850115459701,0.23155633943117232,,0.0
B3b,97,49,49,0.22259719183250348,0.0,0.0,0.0,1.6666390350604483,0.22146840882728405,,0.0
B3b,98,49,49,0.22194453252821553,0.0,0.0,0.0,1.7519974793360011,0.21692441679872995,,0.0
B3b,99,49,49,0.22192731134745539,0.0,0.0,0.0,2.1503889341018745,0.22268091264968712,,0.0
B3b,100,49,49,0.223684161901474,0.0,0.0,0.0,1.7983386964165233,0.2371830372018304,,0.0
B3b,101,49,49,0.2213593347340214,0.0,0.0,0.0,1.8756740691790637,0.23835486941719777,,0.0
B3b,102,49,49,0.22091222691292667,0.0,0.0,0.0,1.7398215295318937,0.23145707160041937,,0.0
B3b,103,49,49,0.22239838084396052,0.0,0.0,0.0,1.7253981197313961,0.2435809251379747,,0.0
B3b,104,49,49,0.22085843432922753,0.0,0.0,0.0,1.7591496548484804,0.21543362740817057,,0.0
B3b,105,49,49,0.21889259924693982,0.0,0.0,0.0,2.250489874573844,0.223490253535651,,0.0
B3b,106,49,49,0.22216808583055223,0.0,0.0,0.0,1.8743740253490633,0.22352061894607003,,0.0
B3b,107,49,49,0.22273929538775464,0.0,0.0,0.0,1.718046461217338,0.23131085651377287,,0.0
B3b,108,49,49,0.22190265387904887,0.0,0.0,0.0,1.6419944187121422,0.23038174923891933,,0.0
B3b,109,49,49,0.22534537011263323,0.0,0.0,0.0,1.8468392301762064,0.2383112833599653,,0.0
B3b,110,49,49,0.22151938324071924,0.0,0.0,0.0,1.7015793504562944,0.2299883314882023,,0.0
B3b,111,49,49,0.2229290239664973,0.0,0.0,0.0,1.6822892817008177,0.23610517531534234,,0.0
B3c,1,49,48,0.2675329014963033,0.0,0.0,0.0,1.2473009884567021,0.024039470068157175,,0.0
B3c,2,49,49,0.2638408827538393,0.0,0.0,0.0,1.2615330269529736,0.026560846530325928,,0.0
B3c,3,49,49,0.25750611053437605,0.0,0.0,0.0,1.3329157825752087,0.04383585972095846,,0.0
B3c,4,49,49,0.25283621221172564,0.0,0.0,0.0,1.3244426882662093,0.06918169543932519,,0.0
B3c,5,49,48,0.2504371003228791,0.0,0.0,0.0,1.334615821638473,0.07118781522092384,,0.0
B3c,6,49,49,0.24826833271250434,0.0,0.0,0.0,1.384373789174669,0.08307565813573999,,0.0
B3c,7,49,48,0.2465036952373933,0.0,0.0,0.0,1.374672422864811,0.08812590826089936,,0.0
B3c,8,49,49,0.24194008324827468,0.0,0.0,0.0,1.4432900813612755,0.11644498895359583,,0.0
B3c,9,49,49,0.23784996112998652,0.0,0.0,0.0,1.553521488783079,0.13954753181539986,,0.0
B3c,10,49,49,0.23445042572459396,0.0,0.0,0.0,1.4417470645978083,0.20654568645246346,,0.0
B3c,11,49,49,0.2320610287846351,0.0,0.0,0.0,1.4844765411499938,0.23261239944604648,,0.0
B3c,12,49,49,0.22545323809798884,0.0,0.0,0.0,1.6142469656867078,0.2673666711198941,,0.0
B3c,13,49,49,0.22493628579743055,0.0,0.0,0.0,1.5688156317423982,0.3061296285853175,,0.0
B3c,14,49,49,0.2219267727769151,0.0,0.0,0.0,1.5355388822211011,0.3485759310678041,,0.0
B3c,15,49,49,0.2192653134769323,0.0,0.0,0.0,1.6254645622557307,0.35171137497799604,,0.0
B3c,16,49,49,0.21846571716727042,0.0,0.0,0.0,1.6933642883508409,0.3855056541331035,,0.0
B3c,17,49,49,0.21809431849693767,0.0,0.0,0.0,1.6028124041208485,0.3485423966761014,,0.0
B3c,18,49,48,0.21558911307733886,0.0,0.0,0.0,1.782488195016552,0.3711351365262321,,0.0
B3c,19,49,49,0.21780373612228704,0.0,0.0,0.0,1.6312247416175938,0.3926966347686028,,0.0
B3c,20,49,49,0.21600585415655252,0.0,0.0,0.0,1.599724008010493,0.3915261132609058,,0.0
B3c,21,49,49,0.21151860301591913,0.0,0.0,0.0,1.7016412481051582,0.4306111613437855,,0.0
B3c,22,49,49,0.21581917788301194,0.0,0.0,0.0,1.6876532656395626,0.449988087465413,,0.0
B3c,23,49,49,0.21480046182262655,0.0,0.0,0.0,1.6785694200448156,0.4654540641109021,,0.0
B3c,24,49,49,0.2124946029210577,0.0,0.0,0.0,1.6644840659496063,0.4277028479029518,,0.0
B3c,25,49,49,0.21383365319699657,0.0,0.0,0.0,1.732095486480493,0.43187140247655836,,0.0
B3c,26,49,49,0.20884071047208747,0.0,0.0,0.0,1.628563003992876,0.43179568577968586,,0.0
B3c,27,49,49,0.21226514875888824,0.0,0.0,0.0,1.8799250908249376,0.494609313490631,,0.0
B3c,28,49,49,0.20936275988209005,0.0,0.0,0.0,1.6811721749038775,0.46022202609014606,,0.0
B3c,29,49,49,0.2057763176913164,0.0,0.0,0.0,1.763905396344347,0.5511746450593825,,0.0
B3c,30,49,49,0.21090944902021058,0.0,0.0,0.0,1.6679549812483045,0.5043457831585592,,0.0
B3c,31,49,49,0.20982264499275052,0.0,0.0,0.0,1.8001856930596636,0.5322249075659647,,0.0
B3c,32,49,49,0.20554202582154954,0.0,0.0,0.0,1.7870761510432247,0.43338782033336415,,0.0
B3c,33,49,49,0.2078877392472053,0.0,0.0,0.0,1.7775818979190194,0.5241383408896005,,0.0
B3c,34,49,49,0.2053932787812486,0.0,0.0,0.0,1.9035881691229974,0.5142691857116075,,0.0
B3c,35,49,49,0.21079272092605122,0.0,0.0,0.0,1.5163219886102717,0.5449073863418261,,0.0
B3c,36,49,49,0.20151249729857154,0.0,0.0,0.0,1.7538931755380245,0.4843823056920223,,0.0
B3c,37,49,49,0.2067390826283669,0.0,0.0,0.0,1.6274563738036651,0.5501108734050125,,0.0
B3c,38,49,49,0.20768642212663377,0.0,0.0,0.0,1.9816794207766442,0.46605595995239546,,0.0
B3c,39,49,49,0.20581228301233176,0.0,0.0,0.0,1.7800926765416667,0.5781267067251108,,0.0
B3c,40,49,49,0.19990948268345424,0.0,0.0,0.0,1.5244415659461075,0.5999290545495929,,0.0
B3c,41,49,49,0.22352570508207595,0.0,0.0,0.0,1.6214149477529032,0.4150898789114011,,0.0
B3c,42,49,49,0.21638670381234618,0.0,0.0,0.0,1.549605163422207,0.4548630637354541,,0.0
B3c,43,49,49,0.21522402702545634,0.0,0.0,0.0,1.5743189227912104,0.43494863817738444,,0.0
B3c,44,49,49,0.21891541414114893,0.0,0.0,0.0,1.5600100498120677,0.49388926127219485,,0.0
B3c,45,49,49,0.21436133463771975,0.0,0.0,0.0,1.6848403529784721,0.4311428279796146,,0.0
B3c,46,49,48,0.21747464124037294,0.0,0.0,0.0,1.9302378556242201,0.4482654485500075,,0.0
B3c,47,49,49,0.2196600221249522,0.0,0.0,0.0,1.5888444768780834,0.46502301751934555,,0.0
B3c,48,49,49,0.21634410291301961,0.0,0.0,0.0,1.6439450881893785,0.49754494964755136,,0.0
B3c,49,49,49,0.21510079077311925,0.0,0.0,0.0,1.774666508393876,0.4704893360198898,,0.0
B3c,50,49,49,0.21528207890841425,0.0,0.0,0.0,1.5835517426738017,0.5577987702249089,,0.0
B3c,51,49,49,0.21734227088032937,0.0,0.0,0.0,1.5803042188631808,0.5042727059734281,,0.0
B3c,52,49,49,0.21424849088094672,0.0,0.0,0.0,1.599739591078407,0.5196541889654049,,0.0
B3c,53,49,49,0.21001366784377973,0.0,0.0,0.0,1.6381985759251942,0.4916840953788613,,0.0
B3c,54,49,49,0.21707023680210114,0.0,0.0,0.0,1.7963342170540626,0.5477926883647426,,0.0
B3c,55,49,49,0.21588988906266737,0.0,0.0,0.0,1.63847512663259,0.5550595734234982,,0.0
B3c,56,49,49,0.21948131341107038,0.0,0.0,0.0,1.6772215678367408,0.472467270297476,,0.0
B3c,57,49,49,0.2083113604054159,0.0,0.0,0.0,1.8723475917538528,0.5399773647445283,,0.0
B3c,58,49,49,0.213464762179219,0.0,0.0,0.0,1.7489456761478095,0.5918034820319329,,0.0
B3c,59,49,49,0.21050269597647142,0.0,0.0,0.0,1.7755549009496443,0.5336153127434897,,0.0
B3c,60,49,49,0.21457266351398158,0.0,0.0,0.0,1.6805985105587766,0.528441813691408,,0.0
B3c,61,49,49,0.21573206691109403,0.0,0.0,0.0,1.626536658912996,0.5870952440413835,,0.0
B3c,62,49,49,0.21127836375820394,0.0,0.0,0.0,1.9851977992902585,0.47458681133326625,,0.0
B3c,63,49,49,0.21676270298811853,0.0,0.0,0.0,1.6747502253350433,0.5278118186033062,,0.0
B3c,64,49,49,0.21020070235339963,0.0,0.0,0.0,1.656477895409234,0.5614158520800935,,0.0
B3c,65,49,49,0.20529935037603184,0.0,0.0,0.0,1.6709207890031015,0.5478286923827875,,0.0
B3c,66,49,49,0.21550183241464654,0.0,0.0,0.0,1.6396611232670932,0.5732178538768122,,0.0
B3c,67,49,49,0.2141970025033367,0.0,0.0,0.0,1.6977107847430222,0.6467258924504383,,0.0
B3c,68,49,49,0.21219694188662938,0.0,0.0,0.0,1.7526754066280967,0.47924656155865303,,0.0
B3c,69,49,49,0.20942074090850596,0.0,0.0,0.0,1.918930301796095,0.5987857405739672,,0.0
B3c,70,49,49,0.2080768465387578,0.0,0.0,0.0,1.715093971227988,0.6149363779431406,,0.0
B3c,71,49,49,0.21494814935995607,0.0,0.0,0.0,1.694101188191645,0.48842277376444054,,0.0
B3c,72,49,48,0.21152002288370716,0.0,0.0,0.0,1.718629295482959,0.6026129631055486,,0.0
B3c,73,49,49,0.20906591263352609,0.0,0.0,0.0,1.800016360094227,0.6085631740012459,,0.0
B3c,74,49,49,0.21257123959307767,0.0,0.0,0.0,1.7388606021015913,0.5154232432514361,,0.0
B3c,75,49,48,0.2121208337496738,0.0,0.0,0.0,1.6564063899424306,0.5213897125842711,,0.0
B3c,76,49,49,0.21684909627145652,0.0,0.0,0.0,1.7037030999915692,0.48431424684869306,,0.0
B3c,77,49,49,0.2055622983951958,0.0,0.0,0.0,1.6531374820769786,0.6650207474342079,,0.0
B3c,78,49,49,0.212795297710263,0.0,0.0,0.0,1.7348335320969308,0.6044133266526882,,0.0
B3c,79,49,49,0.21261205661053562,0.0,0.0,0.0,1.7626834738402568,0.5716394356238408,,0.0
B3c,80,49,49,0.2119413340578274,0.0,0.0,0.0,1.633187718749126,0.5540626594599243,,0.0
B3c,81,49,49,0.20990556174395036,0.0,0.0,0.0,1.9766716985276285,0.6295135664689288,,0.0
B3c,82,49,49,0.2106718691636105,0.0,0.0,0.0,1.6931418774387137,0.507413019861472,,0.0
B3c,83,49,49,0.2129081052785017,0.0,0.0,0.0,1.6108191732489416,0.6252154526774787,,0.0
B3c,84,49,49,0.21006854060961275,0.0,0.0,0.0,1.6857129343573665,0.6216283792710653,,0.0
B3c,85,49,49,0.2152727185463419,0.0,0.0,0.0,1.8256034201049942,0.5022248562406041,,0.0
B3c,86,49,49,0.21184831827270742,0.0,0.0,0.0,1.8191765473770614,0.5365729941508286,,0.0
B3c,87,49,49,0.2112017793923008,0.0,0.0,0.0,1.6304257342419126,0.5294260386700592,,0.0
B3c,88,49,49,0.20664103055486874,0.0,0.0,0.0,1.791156561887976,0.5679391075363399,,0.0
B3c,89,49,48,0.21132788548664172,0.0,0.0,0.0,1.6760221349029918,0.522373641983596,,0.0
B3c,90,49,49,0.20981263323706023,0.0,0.0,0.0,1.8241215345794939,0.5661037101622688,,0.0
B3c,91,49,49,0.2200487180023777,0.0,0.0,0.0,1.6753238251129032,0.5674191281619334,,0.0
B3c,92,49,49,0.21842296725633192,0.0,0.0,0.0,1.7934694286366686,0.5255402267026449,,0.0
B3c,93,49,49,0.21535776616359242,0.0,0.0,0.0,1.7529591432801508,0.6003468062336146,,0.0
B3c,94,49,49,0.21657997035250373,0.0,0.0,0.0,1.794048325026469,0.537495884720741,,0.0
B3c,95,49,49,0.21217904255098227,0.0,0.0,0.0,1.6408612053361262,0.605537172637839,,0.0
B3c,96,49,49,0.2175916256953259,0.0,0.0,0.0,1.7378250698594182,0.5014870351586378,,0.0
B3c,97,49,49,0.2184934162971925,0.0,0.0,0.0,1.6399597811441227,0.5937963439081325,,0.0
B3c,98,49,49,0.21662528478369422,0.0,0.0,0.0,1.7107256011489158,0.5479410214693057,,0.0
B3c,99,49,48,0.21788625814476792,0.0,0.0,0.0,2.0248951632086567,0.5385430356688559,,0.0
B3c,100,49,49,0.21980626637838324,0.0,0.0,0.0,1.7728087045483687,0.5599603538003746,,0.0
B3c,101,49,49,0.21567637975118598,0.0,0.0,0.0,1.8727701540143924,0.5554656359745095,,0.0
B3c,102,49,49,0.21664091397304924,0.0,0.0,0.0,1.7448133978221485,0.5414308618734978,,0.0
B3c,103,49,49,0.21758134845568208,0.0,0.0,0.0,1.6919942055652069,0.5598920317742885,,0.0
B3c,104,49,49,0.21694906147158877,0.0,0.0,0.0,1.7230950373136888,0.5506064082937988,,0.0
B3c,105,49,49,0.21460060440764137,0.0,0.0,0.0,2.14477799263667,0.5557572686874792,,0.0
B3c,106,49,49,0.21838094050786933,0.0,0.0,0.0,1.788682257906826,0.5245872654236594,,0.0
B3c,107,49,49,0.21715424285859478,0.0,0.0,0.0,1.7083219826560192,0.5282547933593907,,0.0
B3c,108,49,49,0.21644791261273988,0.0,0.0,0.0,1.637779891264131,0.6326665383447492,,0.0
B3c,109,49,49,0.2238093015490746,0.0,0.0,0.0,1.772428601713632,0.6188109733507556,,0.0
B3c,110,49,49,0.21712903343901344,0.0,0.0,0.0,1.6881003394889802,0.5808682305202502,,0.0
B3c,111,49,49,0.21942120851302632,0.0,0.0,0.0,1.645982658337388,0.5185182474784257,,0.0
B3c,112,49,49,0.2116985251100696,0.0,0.0,0.0,1.6734387911972992,0.6186743410562537,,0.0
B3c,113,49,49,0.2135834751688704,0.0,0.0,0.0,1.6807815903589387,0.5455517301130404,,0.0
B3c,114,49,48,0.2224403148402973,0.0,0.0,0.0,1.68465938657823,0.5289967831720183,,0.0
B3c,115,49,49,0.21802269682592276,0.0,0.0,0.0,1.810778667158374,0.5172276874594914,,0.0
B3c,116,49,49,0.20974379412981928,0.0,0.0,0.0,1.7162201274230806,0.5660232982504172,,0.0
B3c,117,49,49,0.21778348818117257,0.0,0.0,0.0,1.7427205824594463,0.572363101636259,,0.0
B3c,118,49,49,0.2169832073304118,0.0,0.0,0.0,1.7909647835515614,0.6131413585880765,,0.0
B3c,119,49,49,0.21514261346690508,0.0,0.0,0.0,1.7432117295556495,0.6109359994073453,,0.0
B3c,120,49,49,0.21281038163876048,0.0,0.0,0.0,1.957425287492775,0.5875928639909614,,0.0
B3c,121,49,49,0.21673468910917945,0.0,0.0,0.0,1.6808708488184974,0.5717913168277534,,0.0
B3c,122,49,49,0.21652079905782426,0.0,0.0,0.0,1.759360000971941,0.5719167051380679,,0.0
B3c,123,49,49,0.21974022473607743,0.0,0.0,0.0,1.9961842310441504,0.5469409241150848,,0.0
B3c,124,49,49,0.21587152748691793,0.0,0.0,0.0,2.0526360642996764,0.5170324046913686,,0.0
B3c,125,49,49,0.21894401129411192,0.0,0.0,0.0,1.7086423361234926,0.5500365541386681,,0.0
B3c,126,49,49,0.21163526755206438,0.0,0.0,0.0,1.8052003969316932,0.5570611198552727,,0.0
B3c,127,49,49,0.21889260320030912,0.0,0.0,0.0,1.7799232229956525,0.5313212983951716,,0.0
B3c,128,49,49,0.21438338896449732,0.0,0.0,0.0,1.709178772321584,0.5814611113818152,,0.0
B3c,129,49,49,0.21333400905132294,0.0,0.0,0.0,1.7935276235585833,0.5661868865953166,,0.0
B3c,130,49,49,0.21622390254419677,0.0,0.0,0.0,1.8478168891119806,0.5672504551876146,,0.0
B3c,131,49,49,0.21849738578407132,0.0,0.0,0.0,1.6327207303934819,0.5755616834417655,,0.0
B3c,132,49,49,0.2211015802256915,0.0,0.0,0.0,2.2747870724264176,0.534896883140587,,0.0
B3c,133,49,49,0.2180099532920487,0.0,0.0,0.0,1.7265452386372444,0.6172518462838994,,0.0
B3c,134,49,49,0.21557005479627725,0.0,0.0,0.0,1.7097880276629287,0.560816956690204,,0.0
B3c,135,49,49,0.21759017906626876,0.0,0.0,0.0,1.6797718169256193,0.5887745709757075,,0.0
B3c,136,49,48,0.21792965002205908,0.0,0.0,0.0,1.868124277626186,0.540670307368564,,0.0
B3c,137,49,49,0.21624571419492059,0.0,0.0,0.0,1.7383613664231614,0.5954813656744607,,0.0
B3c,138,49,49,0.2185763181472311,0.0,0.0,0.0,1.8976405994320265,0.53918715618061,,0.0
B3c,139,49,49,0.2158150654666278,0.0,0.0,0.0,1.7106649137082597,0.512673350831094,,0.0
B3c,140,49,49,0.21179619431495667,0.0,0.0,0.0,1.7743836918105504,0.5972090521884768,,0.0
B3c,141,49,49,0.2115895042614061,0.0,0.0,0.0,1.9136891161652463,0.5698197028238784,,0.0
B3c,142,49,49,0.218225610195374,0.0,0.0,0.0,1.9345753514006325,0.5528549217618889,,0.0
B3c,143,49,49,0.21479707560977157,0.0,0.0,0.0,1.8315428237677271,0.5269448854045587,,0.0
B3c,144,49,49,0.2172400172875852,0.0,0.0,0.0,1.6962597071977734,0.5177985146884297,,0.0
B3c,145,49,49,0.21673394739627838,0.0,0.0,0.0,1.7914323847148255,0.5425632353211892,,0.0
B3c,146,49,49,0.21717208076496514,0.0,0.0,0.0,1.8376443636639503,0.5419060217695008,,0.0
B3c,147,49,49,0.21323028176414724,0.0,0.0,0.0,1.7265319051402646,0.5968275924824142,,0.0
B3c,148,49,49,0.21882711867896878,0.0,0.0,0.0,1.9288690166323146,0.5227640119452454,,0.0
B3c,149,49,49,0.21766894052223285,0.0,0.0,0.0,1.6487569202254788,0.5670929560607957,,0.0
B3c,150,49,49,0.21521873315986323,0.0,0.0,0.0,1.6757262656129506,0.5336659591791769,,0.0
B3c,151,49,49,0.21744613258206114,0.0,0.0,0.0,2.1748703719439857,0.6052862445014378,,0.0
B3c,152,49,49,0.2172936611637777,0.0,0.0,0.0,1.723181330050392,0.5241462673298987,,0.0
B3c,153,49,49,0.21596083926911258,0.0,0.0,0.0,2.3195961932873206,0.5750620520393935,,0.0
B3c,154,49,49,0.21919834157642054,0.0,0.0,0.0,1.6327106530852131,0.5309436462871845,,0.0
B3c,155,49,49,0.2175374383829078,0.0,0.0,0.0,1.6472154670839414,0.5593958128395442,,0.0
B3c,156,49,49,0.21767469784434962,0.0,0.0,0.0,1.6993693545315613,0.5093740024935919,,0.0
B3c,157,49,49,0.21401299961975642,0.0,0.0,0.0,1.7293685331601754,0.5165027272481556,,0.0
B3c,158,49,49,0.21682688715506573,0.0,0.0,0.0,1.6690557256724805,0.5396695758894212,,0.0
B3c,159,49,49,0.21483544305879243,0.0,0.0,0.0,1.8327058939246335,0.5584011396352894,,0.0
B3c,160,49,49,0.21719878638277249,0.0,0.0,0.0,1.7538802715421642,0.5838890341717555,,0.0
B3c,161,49,49,0.22048270884825258,0.0,0.0,0.0,1.5789642380899311,0.5353987014586329,,0.0
B3c,162,49,49,0.21913691442839953,0.0,0.0,0.0,1.8893645671826038,0.5911999809574485,,0.0
B3c,163,49,49,0.21293111753707028,0.0,0.0,0.0,1.6525849683716325,0.5432090302934417,,0.0
B3c,164,49,48,0.21485417807588772,0.0,0.0,0.0,1.8283029709326342,0.5558845641805114,,0.0
B3c,165,49,49,0.21708756289920028,0.0,0.0,0.0,1.7482027022003888,0.5406644199039804,,0.0
B3c,166,49,49,0.21397936222504596,0.0,0.0,0.0,1.859038033653462,0.5087698369719323,,0.0
B3c,167,49,49,0.21320287852871175,0.0,0.0,0.0,1.7148715526124791,0.5203748187428762,,0.0
B3c,168,49,49,0.21451502156500912,0.0,0.0,0.0,1.6010831120997429,0.5332001164573542,,0.0
B3c,169,49,49,0.21910047652770062,0.0,0.0,0.0,1.8433261857169267,0.5379988260009099,,0.0
B3c,170,49,49,0.21944922847407206,0.0,0.0,0.0,1.9253671680777684,0.5624420358149224,,0.0
B3c,171,49,49,0.21767623053521526,0.0,0.0,0.0,1.9715091499882378,0.49762451645708294,,0.0
B3c,172,49,49,0.21517990985695196,0.0,0.0,0.0,1.8637077992123776,0.5434227697996381,,0.0
B3c,173,49,49,0.21124621070161156,0.0,0.0,0.0,1.6620382624426553,0.5205967414195721,,0.0
B3c,174,49,49,0.21426766198508593,0.0,0.0,0.0,1.6560412700856586,0.515865803611336,,0.0
B3c,175,49,49,0.21505150533452325,0.0,0.0,0.0,1.7224818763317216,0.5237784150746222,,0.0
B3c,176,49,49,0.21765240023330767,0.0,0.0,0.0,1.7240057288068857,0.49831587688985096,,0.0
B3c,177,49,49,0.21934934051669375,0.0,0.0,0.0,1.7790875509690955,0.5243011880476469,,0.0
B3c,178,49,49,0.21545316461397676,0.0,0.0,0.0,1.7612264540249667,0.5082399333275646,,0.0
B3c,179,49,49,0.21536203762706446,0.0,0.0,0.0,2.505135344082901,0.514947194561103,,0.0
B3c,180,49,49,0.22051786737782614,0.0,0.0,0.0,1.8344243391718429,0.5747521398348894,,0.0
B3c,181,49,49,0.2184569546762778,0.0,0.0,0.0,1.6331299661166323,0.5162533686155718,,0.0
B3c,182,49,49,0.2092702212382336,0.0,0.0,0.0,1.6755987328638597,0.5624179387841475,,0.0
B3c,183,49,49,0.21365574640887125,0.0,0.0,0.0,1.6880743855530995,0.5872439808398807,,0.0
B3c,184,49,49,0.2196578097586729,0.0,0.0,0.0,1.745591654620255,0.5311550846163257,,0.0
B3c,185,49,49,0.21201344625074037,0.0,0.0,0.0,1.8563881291633804,0.525876280751498,,0.0
B3c,186,49,49,0.21755506615249479,0.0,0.0,0.0,1.617107410660624,0.5554888638996358,,0.0
B3c,187,49,49,0.21387269545574578,0.0,0.0,0.0,1.6806281655232544,0.5332599834597223,,0.0
B3c,188,49,49,0.21368595714471778,0.0,0.0,0.0,1.6517414254827714,0.5356391767013332,,0.0
B3c,189,49,49,0.2172507652822806,0.0,0.0,0.0,1.7026176127863986,0.5507974748267963,,0.0
B3c,190,49,49,0.2173062027717123,0.0,0.0,0.0,1.6040203241974607,0.5134090837354025,,0.0
B3c,191,49,49,0.21156951116055858,0.0,0.0,0.0,1.64995286642056,0.5620683259030728,,0.0
B3c,192,49,49,0.2191892509557763,0.0,0.0,0.0,1.7852779153538803,0.45415166511778277,,0.0
B3c,193,49,49,0.2127128921601237,0.0,0.0,0.0,1.7365363991847853,0.5652922482405697,,0.0
B3c,194,49,49,0.21356665844819983,0.0,0.0,0.0,1.8579842828308213,0.5304628905326957,,0.0
B3c,195,49,49,0.21388884162416263,0.0,0.0,0.0,1.7045967050245383,0.5445001349272693,,0.0
B3c,196,49,49,0.21596643328666687,0.0,0.0,0.0,1.6156187898201702,0.5544114041894596,,0.0
B3c,197,49,49,0.21764407018009496,0.0,0.0,0.0,1.834561172879389,0.5382000328201618,,0.0
B3c,198,49,49,0.21584025603167864,0.0,0.0,0.0,1.7241159471281335,0.5561901345525597,,0.0
B3c,199,49,49,0.21547359988397483,0.0,0.0,0.0,1.7912278882097117,0.497602398321991,,0.0
B3c,200,49,49,0.21985491076294256,0.0,0.0,0.0,1.6953428358060298,0.47710306762296323,,0.0
B4,1,49,48,0.2674180816630928,0.0,0.0,0.0,1.2469672596920516,0.02536754404483959,,0.0
B4,2,49,49,0.2623756722528107,0.0,0.0,0.0,1.26400990688788,0.03458153878905386,,0.0
B4,3,49,49,0.252395008291517,0.0,0.0,0.0,1.3409504134184307,0.06501219021962137,,0.0
B4,4,49,49,0.2476216150181634,0.0,0.0,0.0,1.3370090569154403,0.08483392852377684,,0.0
B4,5,49,48,0.24275778112362842,0.0,0.0,0.0,1.3364098967708822,0.09275131485119002,,0.0
B4,6,49,49,0.23767249559869572,0.0,0.0,0.0,1.3834953791699163,0.11225258414987456,,0.0
B4,7,49,48,0.23479529819926437,0.0,0.0,0.0,1.3822359605267551,0.12966839769479707,,0.0
B4,8,49,49,0.2286519666715544,0.0,0.0,0.0,1.4437642768145116,0.15813364754594264,,0.0
B4,9,49,49,0.22506298216021792,0.0,0.0,0.0,1.5519106740100574,0.1516300128375039,,0.0
B4,10,49,49,0.2240591897648208,0.0,0.0,0.0,1.4476352035871354,0.18699295466318436,,0.0
B4,11,49,49,0.22463486389238008,0.0,0.0,0.0,1.49192553117345,0.18509369655423852,,0.0
B4,12,49,49,0.21792019721196623,0.0,0.0,0.0,1.6243934430067402,0.21779682839487002,,0.0
B4,13,49,49,0.21822619346939787,0.0,0.0,0.0,1.5576008745162728,0.2295326799828365,,0.0
B4,14,49,49,0.21488851126359435,0.0,0.0,0.0,1.5431001048376871,0.24624696353259914,,0.0
B4,15,49,49,0.21234616363535122,0.0,0.0,0.0,1.6157662973261222,0.26016120535127607,,0.0
B4,16,49,49,0.21112313866615295,0.0,0.0,0.0,1.6833906315918858,0.2957820297361829,,0.0
B4,17,49,49,0.21069270646085544,0.0,0.0,0.0,1.5915441024133261,0.29619827187341446,,0.0
