delta_ci95_high,delta_ci95_low,delta_max,delta_mean,delta_min,delta_n,delta_std,method,scenario,target_old_accuracy_ci95_high,target_old_accuracy_ci95_low,target_old_accuracy_max,target_old_accuracy_mean,target_old_accuracy_min,target_old_accuracy_n,target_old_accuracy_std
0.03332113561978573,0.011078861137721595,0.18333333730697632,0.022199998378753662,-0.15000003576278687,125,0.06343780320931676,dadda_sda,leo_clear_weak,0.8128475914058766,0.7748857450427928,0.949999988079071,0.7938666682243347,0.5083333253860474,125,0.10827202681027887
0.02252391021750902,-0.0013239161302897786,0.20000004768371582,0.01059999704360962,-0.17500001192092896,125,0.06801704187409266,dadda_sda,leo_low_elev_weak,0.7737822715371004,0.7360843952567228,0.925000011920929,0.7549333333969116,0.5166666507720947,125,0.10751915047232352
0.02922701189597205,0.007172982954186641,0.19166666269302368,0.018199997425079346,-0.10000002384185791,125,0.06290090292293359,dadda_sda,leo_rain_weak,0.7751015075315054,0.7419651533495372,0.9166666865348816,0.7585333304405213,0.5666666626930237,125,0.09450910775177374
0.05887382600732197,0.023526168842836728,0.30000001192092896,0.04119999742507935,-0.3333333134651184,125,0.10081602584840112,mrior_sda,leo_clear_weak,0.8320176292665664,0.7937157052747543,0.9916666746139526,0.8128666672706604,0.49166667461395264,125,0.1092419715749003
0.05459080019407235,0.020342525573444733,0.3250000476837158,0.03746666288375854,-0.19999998807907104,125,0.09768044663750534,mrior_sda,leo_low_elev_weak,0.8010682272221554,0.7625317712519657,0.9666666388511658,0.7817999992370606,0.5083333253860474,125,0.10991088668529547
0.055321185696588476,0.021478819739355125,0.28333330154418945,0.0384000027179718,-0.14166668057441711,125,0.09652274336708996,mrior_sda,leo_rain_weak,0.7969028618576652,0.7605638096091623,0.9333333373069763,0.7787333357334137,0.46666666865348816,125,0.10364361105302207
-0.051735509250437337,-0.07653116431447356,0.06666666269302368,-0.06413333678245545,-0.30000001192092896,125,0.07072037024211977,protonet_cda,leo_clear_weak,0.7308113501307593,0.6842553159954919,0.925000011920929,0.7075333330631256,0.42500001192092896,125,0.1327837462873195
-0.06797255805916314,-0.09562744852118965,0.06666666269302368,-0.08180000329017639,-0.3750000298023224,125,0.0788752742135228,protonet_cda,leo_low_elev_weak,0.6865531154507087,0.6385135506755424,0.8833333253860474,0.6625333330631256,0.28333333134651184,125,0.13701496485558215
-0.060992148875040356,-0.08767452240105218,0.06666666269302368,-0.07433333563804627,-0.34166669845581055,125,0.07610153189439185,protonet_cda,leo_rain_weak,0.688369452078269,0.6436305426765223,0.875,0.6659999973773957,0.3583333194255829,125,0.12760107482335456
