before_accuracy,delta,k_shot,method,receiver,scenario,seed,target_old_accuracy
0.6333333253860474,-0.06666666269302368,10,protonet_cda,20-1,leo_low_elev_weak,713105,0.5666666626930237
0.6499999761581421,-0.008333325386047363,10,protonet_cda,20-1,leo_rain_weak,713105,0.6416666507720947
0.7166666388511658,-0.05833327770233154,2,dadda_sda,20-1,leo_clear_weak,713105,0.6583333611488342
0.6333333253860474,-0.04166668653488159,2,dadda_sda,20-1,leo_low_elev_weak,713105,0.5916666388511658
0.6499999761581421,-0.07499998807907104,2,dadda_sda,20-1,leo_rain_weak,713105,0.574999988079071
0.7166666388511658,-0.041666626930236816,2,mrior_sda,20-1,leo_clear_weak,713105,0.675000011920929
0.6333333253860474,0.016666650772094727,2,mrior_sda,20-1,leo_low_elev_weak,713105,0.6499999761581421
0.6499999761581421,-0.02499997615814209,2,mrior_sda,20-1,leo_rain_weak,713105,0.625
0.7166666388511658,-0.1499999761581421,2,protonet_cda,20-1,leo_clear_weak,713105,0.5666666626930237
0.6333333253860474,-0.10833334922790527,2,protonet_cda,20-1,leo_low_elev_weak,713105,0.5249999761581421
0.6499999761581421,-0.03333330154418945,2,protonet_cda,20-1,leo_rain_weak,713105,0.6166666746139526
0.7166666388511658,0.15833336114883423,20,dadda_sda,20-1,leo_clear_weak,713105,0.875
0.6333333253860474,0.08333331346511841,20,dadda_sda,20-1,leo_low_elev_weak,713105,0.7166666388511658
0.6499999761581421,0.11666667461395264,20,dadda_sda,20-1,leo_rain_weak,713105,0.7666666507720947
0.7166666388511658,0.21666669845581055,20,mrior_sda,20-1,leo_clear_weak,713105,0.9333333373069763
0.6333333253860474,0.18333333730697632,20,mrior_sda,20-1,leo_low_elev_weak,713105,0.8166666626930237
0.6499999761581421,0.20000004768371582,20,mrior_sda,20-1,leo_rain_weak,713105,0.8500000238418579
0.7166666388511658,0.008333384990692139,20,protonet_cda,20-1,leo_clear_weak,713105,0.7250000238418579
0.6333333253860474,-0.04166668653488159,20,protonet_cda,20-1,leo_low_elev_weak,713105,0.5916666388511658
0.6499999761581421,-0.05833333730697632,20,protonet_cda,20-1,leo_rain_weak,713105,0.5916666388511658
0.7166666388511658,0.04166668653488159,5,dadda_sda,20-1,leo_clear_weak,713105,0.7583333253860474
0.6333333253860474,-0.02499997615814209,5,dadda_sda,20-1,leo_low_elev_weak,713105,0.6083333492279053
0.6499999761581421,0.025000035762786865,5,dadda_sda,20-1,leo_rain_weak,713105,0.675000011920929
0.7166666388511658,0.11666667461395264,5,mrior_sda,20-1,leo_clear_weak,713105,0.8333333134651184
0.6333333253860474,0.050000011920928955,5,mrior_sda,20-1,leo_low_elev_weak,713105,0.6833333373069763
0.6499999761581421,0.04166668653488159,5,mrior_sda,20-1,leo_rain_weak,713105,0.6916666626930237
0.7166666388511658,-0.02499997615814209,5,protonet_cda,20-1,leo_clear_weak,713105,0.6916666626930237
0.6333333253860474,-0.05833333730697632,5,protonet_cda,20-1,leo_low_elev_weak,713105,0.574999988079071
0.6499999761581421,-0.03333330154418945,5,protonet_cda,20-1,leo_rain_weak,713105,0.6166666746139526
0.6416666507720947,-0.08333331346511841,1,dadda_sda,3-19,leo_clear_weak,713101,0.5583333373069763
0.6083333492279053,-0.025000035762786865,1,dadda_sda,3-19,leo_low_elev_weak,713101,0.5833333134651184
0.6499999761581421,-0.06666666269302368,1,dadda_sda,3-19,leo_rain_weak,713101,0.5833333134651184
0.6416666507720947,-0.1083332896232605,1,mrior_sda,3-19,leo_clear_weak,713101,0.5333333611488342
0.6083333492279053,-0.05833333730697632,1,mrior_sda,3-19,leo_low_elev_weak,713101,0.550000011920929
0.6499999761581421,-0.09166663885116577,1,mrior_sda,3-19,leo_rain_weak,713101,0.5583333373069763
0.6416666507720947,-0.11666667461395264,1,protonet_cda,3-19,leo_clear_weak,713101,0.5249999761581421
0.6083333492279053,-0.24166667461395264,1,protonet_cda,3-19,leo_low_elev_weak,713101,0.36666667461395264
0.6499999761581421,-0.2083333134651184,1,protonet_cda,3-19,leo_rain_weak,713101,0.4416666626930237
0.6416666507720947,0.03333336114883423,10,dadda_sda,3-19,leo_clear_weak,713101,0.675000011920929
0.6083333492279053,0.06666666269302368,10,dadda_sda,3-19,leo_low_elev_weak,713101,0.675000011920929
0.6499999761581421,0.10000002384185791,10,dadda_sda,3-19,leo_rain_weak,713101,0.75
0.6416666507720947,0.10833334922790527,10,mrior_sda,3-19,leo_clear_weak,713101,0.75
0.6083333492279053,0.09999996423721313,10,mrior_sda,3-19,leo_low_elev_weak,713101,0.7083333134651184
0.6499999761581421,0.1416667103767395,10,mrior_sda,3-19,leo_rain_weak,713101,0.7916666865348816
0.6416666507720947,-0.05833333730697632,10,protonet_cda,3-19,leo_clear_weak,713101,0.5833333134651184
0.6083333492279053,-0.05833333730697632,10,protonet_cda,3-19,leo_low_elev_weak,713101,0.550000011920929
0.6499999761581421,-0.016666650772094727,10,protonet_cda,3-19,leo_rain_weak,713101,0.6333333253860474
0.6416666507720947,0.04166668653488159,2,dadda_sda,3-19,leo_clear_weak,713101,0.6833333373069763
0.6083333492279053,0.050000011920928955,2,dadda_sda,3-19,leo_low_elev_weak,713101,0.6583333611488342
0.6499999761581421,0.03333336114883423,2,dadda_sda,3-19,leo_rain_weak,713101,0.6833333373069763
0.6416666507720947,0.016666710376739502,2,mrior_sda,3-19,leo_clear_weak,713101,0.6583333611488342
0.6083333492279053,0.0,2,mrior_sda,3-19,leo_low_elev_weak,713101,0.6083333492279053
0.6499999761581421,0.04166668653488159,2,mrior_sda,3-19,leo_rain_weak,713101,0.6916666626930237
0.6416666507720947,-0.016666650772094727,2,protonet_cda,3-19,leo_clear_weak,713101,0.625
0.6083333492279053,-0.1666666865348816,2,protonet_cda,3-19,leo_low_elev_weak,713101,0.4416666626930237
0.6499999761581421,-0.13333332538604736,2,protonet_cda,3-19,leo_rain_weak,713101,0.5166666507720947
0.6416666507720947,0.10000002384185791,20,dadda_sda,3-19,leo_clear_weak,713101,0.7416666746139526
0.6083333492279053,0.14166665077209473,20,dadda_sda,3-19,leo_low_elev_weak,713101,0.75
0.6499999761581421,0.11666667461395264,20,dadda_sda,3-19,leo_rain_weak,713101,0.7666666507720947
