alpha_ci95_high,alpha_ci95_low,alpha_max,alpha_mean,alpha_min,alpha_n,alpha_std,dvkl_ci95_high,dvkl_ci95_low,dvkl_max,dvkl_mean,dvkl_min,dvkl_n,dvkl_std,estimate_zeta_ci95_high,estimate_zeta_ci95_low,estimate_zeta_max,estimate_zeta_mean,estimate_zeta_min,estimate_zeta_n,estimate_zeta_std,lmmd_ci95_high,lmmd_ci95_low,lmmd_max,lmmd_mean,lmmd_min,lmmd_n,lmmd_std,loss_ci95_high,loss_ci95_low,loss_max,loss_mean,loss_min,loss_n,loss_std,method,mmd_ci95_high,mmd_ci95_low,mmd_max,mmd_mean,mmd_min,mmd_n,mmd_std,source_ce_ci95_high,source_ce_ci95_low,source_ce_max,source_ce_mean,source_ce_min,source_ce_n,source_ce_std,target_support_ce_ci95_high,target_support_ce_ci95_low,target_support_ce_max,target_support_ce_mean,target_support_ce_min,target_support_ce_n,target_support_ce_std,trace_count
0.0484480277422019,0.04746900420791787,0.09753736853599548,0.04795851597505989,0.009854716248810291,4125,0.016040542089113676,,,,,,,,,,,,,,,0.2836117014310929,0.2786037387446572,0.6094704270362854,0.28110772008787505,0.10736654698848724,4125,0.08205158858742742,0.6192849274886993,0.5613487137452506,9.026955604553223,0.590316820616975,0.026923509314656258,4125,0.949239974823793,dadda_sda,0.09025135510332759,0.08733774194858189,0.2472478151321411,0.08879454852595474,0.013727545738220215,4125,0.04773729415429417,0.07968954836403389,0.07467296339521029,0.6845247149467468,0.07718125587962209,9.313225191043273e-10,4125,0.08219285800404942,0.37323254192104593,0.31755960908176284,8.769139289855957,0.3453960755014044,0.0,4125,0.912157870735963,4125
,,,,,,,1.2877900429836404,0.9001303587629362,77.19871520996094,1.0939602008732883,-228.1212615966797,4125,6.351503578044419,1.1262016999992426,0.720693319734302,72.55375671386719,0.9234475098667723,-254.89060974121094,4125,6.6439406340573255,,,,,,,,0.25543567442878246,0.22688273070051523,4.377664089202881,0.24115920256464884,-0.31932002305984497,4125,0.467817860963176,mrior_sda,,,,,,,,0.10790174808247803,0.1026597826556314,1.1804529428482056,0.10528076536905472,0.0007151503814384341,4125,0.08588554219026341,0.39413031573062535,0.3380657655533584,8.666337966918945,0.36609804064199186,8.14595523479511e-07,4125,0.9185742174046367,4125
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,375,0.0,protonet_cda,,,,,,,,,,,,,,,,,,,,,,375
