epoch,stage_phase,lr,epoch_time_s,train_loss,train_tx_acc,val_tx_acc,best_val_tx,stage_source_val_sat_mean_tx,stage_source_val_sat_floor_tx,train_skipped_nonfinite_grad,train_skipped_nonfinite_loss,train_concat_sat_applied,train_concat_sat_view_prob,train_loss_tx_labeled,train_loss_domain_labeled,train_loss_adv_labeled,train_loss_cons_labeled,train_loss_orth_labeled,train_loss_fishr_labeled,train_loss_group_ce_labeled,train_loss_proto_labeled,train_loss_open_world_feat,train_loss_zid_compact,train_loss_proxy_unknown,train_loss_soft_unknown_mixup,train_loss_source_episode,train_loss_sat_cls_labeled,train_loss_sat_cons_labeled,train_loss_unlabeled,train_pseudo_selected,train_pseudo_total,train_pseudo_correct
59,S2_stabilize_aux,0.0002,183.8327386379242,6.153185061046055,71.58801020408163,95.78888888888889,96.38518518518518,56.144444444444446,54.851851851851855,0.0,0.0,0.5306122448979592,0.6000000000000005,3.371766135400655,1.0588396653837087,2.65824986963856,0.3467519331951531,0.0022570867927706973,0.005273726274620513,5.204204605550182,0.35967613939119847,0.1306618989578315,1.6809126965853634,8.850426586306824,2.8637469812315337,0.08996486017594532,0.0,0.0,0.0,0.0,0.0,0.0
60,S2_stabilize_aux,0.0002,180.1775197982788,5.77033839906965,73.59693877551021,96.38518518518518,96.38518518518518,55.03456790123457,53.837037037037035,0.0,0.0,0.6326530612244898,0.6000000000000005,3.067478132491209,1.0150019015584673,2.654596207093219,0.34676937181122447,0.0021122523716517855,0.00475830768178008,4.864589391922464,0.34591417105830446,0.12768268957734108,1.6717717501581932,8.866208047282939,2.7256773661594003,0.09003862001153888,0.0,0.0,0.0,0.0,0.0,0.0
61,S2_stabilize_aux,0.0002,180.53399300575256,6.23533490725926,71.84311224489795,95.87037037037037,96.38518518518518,55.1925925925926,54.12592592592593,0.0,0.0,0.6530612244897959,0.6000000000000005,3.372911773165878,1.088951251944717,2.6601203120484644,0.36221500318877553,0.002058450056582081,0.005279809208016614,5.277267932891846,0.36032067452158245,0.13711341386851,1.71837246174715,9.349995827188296,2.9362670353480746,0.10114144176548841,0.0,0.0,0.0,0.0,0.0,0.0
62,S2_stabilize_aux,0.0002,183.32076621055603,6.340915465841488,71.09375,95.67777777777778,96.38518518518518,56.016049382716055,54.974074074074075,0.0,0.0,0.5510204081632653,0.6000000000000005,3.452765250692562,1.1044936982952818,2.6587789447940127,0.3457703882334184,0.0021709617303342236,0.005299618907215796,5.233351342532099,0.36716609280936574,0.13248278421102738,1.6866380998066492,9.44539755217883,3.0337003664094575,0.08950318107191398,0.0,0.0,0.0,0.0,0.0,0.0
63,S2_stabilize_aux,0.0002,180.3160798549652,5.463312406929171,77.16836734693878,96.56666666666666,96.56666666666666,56.60864197530864,55.48518518518519,0.0,0.0,0.6938775510204082,0.6000000000000005,2.7629815230564194,1.0103238869686515,2.653633487467863,0.33706602758290816,0.002649613789149693,0.004481742267819996,4.5441204917674165,0.3280919039127778,0.11657650814372666,1.6599649847770224,8.664351833109952,2.712239966100576,0.0879580488770592,0.0,0.0,0.0,0.0,0.0,0.0
64,S2_stabilize_aux,0.0002,181.99074864387512,5.541934052292182,76.37117346938776,96.4,96.56666666666666,55.50493827160494,54.385185185185186,0.0,0.0,0.5306122448979592,0.6000000000000005,2.8165837879083595,0.9888938701882655,2.6504056551018538,0.345401686065051,0.00274882511216767,0.004790905782268668,4.742356057069739,0.32708826387415124,0.1187906698608885,1.6686803929659786,8.21193606512887,2.773975518285012,0.0924422882345258,0.0,0.0,0.0,0.0,0.0,0.0
65,S2_stabilize_aux,0.0002,184.8937792778015,4.98506541641391,79.79910714285714,93.31481481481481,96.56666666666666,53.84814814814815,52.86666666666667,0.0,0.0,0.46938775510204084,0.6000000000000005,2.381169103846258,0.9195171983874574,2.6607904628831514,0.329166334502551,0.002988834770358339,0.0043340783224118,4.301892450877598,0.2970081738063267,0.1018535062974813,1.622717842763784,7.647927284240723,2.6284953550416597,0.08181483861134976,0.0,0.0,0.0,0.0,0.0,0.0
66,S2_stabilize_aux,0.0002,183.24598050117493,5.498895022333885,76.78571428571429,96.32222222222222,96.56666666666666,54.63086419753086,53.35925925925926,0.0,0.0,0.6530612244897959,0.6000000000000005,2.793795647669812,0.9516627642573142,2.65184295420744,0.33479402503188777,0.0026962221885214045,0.004258236595980671,4.621443570876608,0.32300734215853166,0.11388229145383348,1.6388920983489679,8.372782882379026,2.7619119760941486,0.08398520228053842,0.0,0.0,0.0,0.0,0.0,0.0
67,S2_stabilize_aux,0.0002,181.95751643180847,5.794839503813763,75.63775510204081,96.39259259259259,96.56666666666666,56.64691358024692,55.21851851851852,0.02040816326530612,0.0,0.6122448979591837,0.6000000000000005,3.0134348467904695,0.9767634819964973,2.66590386994031,0.33643823740433676,0.0028215379131083587,0.004378448598020311,4.7815179362589,0.33517372729826944,0.1193245303417955,1.653981765922235,8.647663865770612,2.9238047916062024,0.0859656035900116,0.0,0.0,0.0,0.0,0.0,0.0
68,S2_stabilize_aux,0.0002,183.32638502120972,5.812678225186406,74.84056122448979,96.74444444444444,96.74444444444444,55.858024691358025,54.737037037037034,0.0,0.0,0.6122448979591837,0.6000000000000005,2.99465329063182,0.995428552432936,2.659756733446705,0.3425392617984694,0.002781605233951491,0.004588984409157111,4.786065186773028,0.3400803831767063,0.12453411618361668,1.668362247700594,8.682571771193524,2.7637212641385136,0.09032836252329302,0.0,0.0,0.0,0.0,0.0,0.0
69,S3_refine_aux,0.0002,179.5582971572876,6.326824397456889,71.58801020408163,96.27777777777777,96.74444444444444,56.36172839506173,55.11851851851852,0.0,0.0,0.5306122448979592,0.6000000000000005,3.41653660000587,1.0212650396385972,2.6667388555954914,0.351871412627551,0.002514736992972238,0.005219757712531683,5.127965654645648,0.36351096417222706,0.13702298449922581,1.697153480685487,9.187389889541937,2.9811845142014173,0.09684895089238274,0.0,0.0,0.0,0.0,0.0,0.0
70,S3_refine_aux,0.0002,181.5110137462616,5.1085754024739165,79.30484693877551,96.04444444444445,96.74444444444444,55.169135802469135,53.762962962962966,0.0,0.0,0.5306122448979592,0.6000000000000005,2.4552540912920113,0.9115569129282114,2.662515718109754,0.3249412069515306,0.0032846635701705,0.004293158942624471,4.278014175745906,0.310210393095503,0.10724108909465829,1.6336541102857005,8.245299203055245,2.658067433201537,0.0816384433027433,0.0,0.0,0.0,0.0,0.0,0.0
71,S3_refine_aux,0.0002,184.147705078125,6.255330883726781,72.91135204081633,95.04814814814814,96.74444444444444,54.62098765432099,53.7,0.0,0.0,0.673469387755102,0.6000000000000005,3.3266192954413745,1.0258578852731355,2.6605755406983045,0.34622628348214285,0.0029235372737962373,0.004871603170390792,5.234664761290258,0.3493045501563014,0.12611194749419785,1.6860304681622251,9.111325332096644,2.960129689197151,0.09341956652244743,0.0,0.0,0.0,0.0,0.0,0.0
72,S3_refine_aux,0.0002,179.74796962738037,6.409022224192717,71.5561224489796,96.15555555555555,96.74444444444444,55.324691358024694,53.98148148148148,0.0,0.0,0.5510204081632653,0.6000000000000005,3.449895523640574,1.0571132387433733,2.666465647366582,0.3508799027423469,0.002701720412896604,0.005032689103913702,5.21069978207958,0.3568970171772704,0.13152580259709942,1.691621089468197,9.207947876988625,2.921141300882612,0.09605666690943193,0.0,0.0,0.0,0.0,0.0,0.0
73,S3_refine_aux,0.0002,181.63777422904968,5.152696830885751,78.47576530612245,96.05555555555556,96.74444444444444,56.52098765432098,55.21111111111111,0.0,0.0,0.5510204081632653,0.6000000000000005,2.5147096046379636,0.9165300872861123,2.665241294977616,0.3232920121173469,0.0031092653469163545,0.004022358533004489,4.146949466393918,0.31412280670234133,0.10766978584686104,1.6334433628588307,8.186604402503189,2.5997858315098044,0.08087206761143645,0.0,0.0,0.0,0.0,0.0,0.0
74,S3_refine_aux,0.0002,184.14196062088013,6.157563885863946,72.86352040816327,96.23333333333333,96.74444444444444,56.93950617283951,55.611111111111114,0.0,0.0,0.6530612244897959,0.6000000000000005,3.278598897311152,0.9919705719363933,2.6664078527567336,0.35334871253188777,0.00299775843717614,0.004912506174818821,5.1182138433261795,0.3563335991027404,0.1351479836264435,1.6951829511292127,9.094879062808289,2.84527389127381,0.09622642633562185,0.0,0.0,0.0,0.0,0.0,0.0
75,S3_refine_aux,0.0002,179.41269850730896,5.394759445774312,77.75829081632654,96.61481481481482,96.74444444444444,55.44567901234567,54.08888888888889,0.0,0.0,0.6326530612244898,0.6000000000000005,2.672378280941321,0.9713795683821853,2.668295699722913,0.33118921396683676,0.003177550374245157,0.004415293183766914,4.305041308305701,0.32379293685056726,0.11488042901061019,1.6473196452977705,8.429077576617805,2.7428096313865815,0.0845405511101898,0.0,0.0,0.0,0.0,0.0,0.0
76,S3_refine_aux,0.0002,181.75309109687805,5.914454620711657,74.88839285714286,96.31481481481481,96.74444444444444,55.71604938271605,54.681481481481484,0.0,0.0,0.6938775510204082,0.6000000000000005,3.1003449072643203,0.9489663352771681,2.6686278070722307,0.3419189453125,0.003569476458491111,0.005215269639346824,4.997044568159143,0.3375653089309225,0.12297780066728592,1.67504447576951,8.599169867379326,2.8610989341930466,0.08964058026975515,0.0,0.0,0.0,0.0,0.0,0.0
77,S3_refine_aux,0.0002,181.14795589447021,6.5492774223794745,71.34885204081633,95.76666666666667,96.74444444444444,58.88395061728395,57.27407407407407,0.0,0.0,0.4897959183673469,0.6000000000000005,3.583528394601783,1.0245196320572678,2.6656263896397183,0.35061832350127553,0.0026934779420190926,0.005105498421471566,5.445238040418041,0.364470514411829,0.14133023964811345,1.7121944305848102,9.191496313834676,2.9904848507472446,0.09853207989006627,0.0,0.0,0.0,0.0,0.0,0.0
78,S3_refine_aux,0.0002,180.9538345336914,6.172541944348082,72.46492346938776,96.63703703703703,96.74444444444444,58.071604938271605,57.07037037037037,0.0,0.0,0.6530612244897959,0.6000000000000005,3.2871629121352215,1.0167332133468316,2.6645043772094104,0.33670479910714285,0.003267429312881158,0.004717871910246203,5.007741813756982,0.3580504701453812,0.1320422570772317,1.6862270369821666,9.227780273982457,2.8283350321711325,0.08902958324369119,0.0,0.0,0.0,0.0,0.0,0.0
79,S3_refine_aux,0.0002,182.13263964653015,6.3550350179477615,71.69961734693878,96.86296296296297,96.86296296296297,55.77777777777778,54.85925925925926,0.0,0.0,0.6530612244897959,0.6000000000000005,3.4184234142303467,1.009948507863648,2.665486900173888,0.35097706074617346,0.0031948089599609375,0.005058678487144715,5.348397014092426,0.35936552346969136,0.13820367998310498,1.708505542910829,9.386723090191277,2.9046379011504504,0.09690149200662058,0.0,0.0,0.0,0.0,0.0,0.0
80,S3_refine_aux,0.0002,187.20293593406677,10.699867798357594,72.76785714285714,97.02222222222223,97.02222222222223,60.35925925925926,59.10740740740741,0.0,0.0,0.6122448979591837,0.6000000000000005,3.230442577478837,0.9583701564341175,2.663928036787072,0.3373276068239796,0.0033943020567602043,0.004811906300922286,5.048873358843278,0.34745727783563185,0.1273114239530904,1.6712403151453759,8.860182762145996,2.7280450499787623,0.08829160224722356,6.8205974941350975,0.0,0.0,0.0,0.0,0.0
81,S3_refine_aux,0.0002,185.48407292366028,9.69876437771077,76.99298469387755,96.88148148148149,97.02222222222223,58.95061728395061,57.492592592592594,0.0,0.0,0.5714285714285714,0.6000000000000005,2.6737701369791615,0.886934296208985,2.6565249550099277,0.33237503985969385,0.003449537316147162,0.004260617448492166,4.437854005365955,0.3174954902152626,0.11315011506786152,1.6417784496229522,8.518955999491165,2.65108453740879,0.08493396461162032,6.4241089163994305,0.0,0.0,0.0,0.0,0.0
82,S3_refine_aux,0.0002,185.42764902114868,10.078951178764811,75.22321428571429,97.04444444444445,97.04444444444445,59.60987654320988,58.525925925925925,0.0,0.0,0.6122448979591837,0.6000000000000005,2.967547670919068,0.9184832682414931,2.6655166003168844,0.33458227040816324,0.003552013513993244,0.00437944151023973,4.7749135761844865,0.33064791742636235,0.11684533976474587,1.6524115484588,8.431905503175697,2.7276027470218893,0.08464968630245753,6.419575413879083,0.0,0.0,0.0,0.0,0.0
83,S3_refine_aux,0.0002,182.95079851150513,9.562781338789025,77.91772959183673,97.18888888888888,97.18888888888888,60.518518518518526,59.18518518518518,0.0,0.0,0.6326530612244898,0.6000000000000005,2.671909222189261,0.8816981485911778,2.6671465562314403,0.32528499681122447,0.0037509081315021124,0.004365757133868732,4.3643076857742,0.31653776399943295,0.11436525032836564,1.6460326326136687,8.24852379974054,2.6294887917382375,0.08538586239577556,6.247876960404065,0.0,0.0,0.0,0.0,0.0
84,S3_refine_aux,0.0002,181.98140215873718,9.8136551866726,77.13647959183673,95.5962962962963,97.18888888888888,59.55925925925926,58.35925925925926,0.0,0.0,0.5918367346938775,0.6000000000000005,2.776376263827694,0.9452226259270493,2.6666629606363723,0.33109454719387754,0.0035588303390814333,0.004322747897109663,4.611714394725099,0.32032712108018446,0.11109319390082846,1.653647546865502,8.302219702273,2.650312387213415,0.08402471480016806,6.309737822230981,0.0,0.0,0.0,0.0,0.0
85,S3_refine_aux,0.0002,182.26682877540588,11.383797115209152,70.71109693877551,96.72962962962963,97.18888888888888,58.84938271604938,57.92962962962963,0.0,0.0,0.7346938775510204,0.6000000000000005,3.458698290951398,1.0217034768085091,2.6719120813875783,0.3327113560267857,0.0033403136292282417,0.004907899472045199,5.164988237984327,0.3642795435628112,0.13358091023199412,1.6927419633281475,9.416319652479523,2.9313464189062315,0.08845814636775426,7.35782431339731,0.0,0.0,0.0,0.0,0.0
86,S3_refine_aux,0.0002,181.8979697227478,10.25870974209844,75.51020408163265,96.5962962962963,97.18888888888888,59.64691358024692,58.35925925925926,0.0,0.0,0.673469387755102,0.6000000000000005,2.999950552473263,0.9388490294923588,2.6684040196087895,0.34153280452806123,0.003520167603784678,0.004655188056450261,4.689952298086517,0.3316895244072895,0.12322715221315014,1.6790783599931367,8.676582900845276,2.8096612935163536,0.09299621457348065,6.6188090826783865,0.0,0.0,0.0,0.0,0.0
87,S3_refine_aux,0.0002,184.19628286361694,9.73624366156909,77.20025510204081,96.88518518518518,97.18888888888888,61.27037037037038,59.91111111111111,0.0,0.0,0.6326530612244898,0.6000000000000005,2.682639251558148,0.9148523722376142,2.66499611796165,0.3266053491709184,0.003551599930743782,0.004442705843497866,4.433865021686165,0.32375286641169565,0.11432202954833605,1.6443921911473176,8.645675727299281,2.660474949953507,0.08600320191863849,6.419104894813226,0.0,0.0,0.0,0.0,0.0
88,S3_refine_aux,0.0002,182.66369366645813,8.736464704786028,80.29336734693878,97.07777777777778,97.18888888888888,60.91111111111112,59.818518518518516,0.0,0.0,0.5510204081632653,0.6000000000000005,2.3727966857199765,0.8742426998761236,2.6716612845051046,0.32834173708545916,0.003766244771529217,0.0037716735220913377,3.9690316222151933,0.30226971908491485,0.10420703659860456,1.6274201991606732,7.885827521888578,2.583284859754601,0.0842822395189076,5.57645812326548,0.0,0.0,0.0,0.0,0.0
89,S3_refine_aux,0.0002,182.20382070541382,9.978772460197916,75.71747448979592,96.68888888888888,97.18888888888888,60.760493827160495,60.03703703703704,0.0,0.0,0.6122448979591837,0.6000000000000005,2.872863331619574,0.9639762615670964,2.6737415158018774,0.3199836575255102,0.003967363007214605,0.004164035188518845,4.565664400859755,0.32770960489097906,0.11155392047093839,1.6412642999571196,8.502880310525699,2.7171452240068086,0.07860056516163204,6.38978278332827,0.0,0.0,0.0,0.0,0.0
90,S3_refine_aux,0.0002,182.93191838264465,10.581020223851107,73.53316326530613,96.79629629629629,97.18888888888888,62.8962962962963,61.74444444444445,0.0,0.0,0.5918367346938775,0.6000000000000005,3.1732397845813205,1.0133970513635753,2.67268967628479,0.3344676737882653,0.0038879209635209063,0.004603883477250988,4.871323570913198,0.35325913496163425,0.1265939255149997,1.6698592828244578,8.515383632815613,2.849222319466727,0.08805321924844567,6.685404463690155,0.0,0.0,0.0,0.0,0.0
91,S3_refine_aux,0.0002,185.29504537582397,9.343749961074518,81.40943877551021,96.98148148148148,97.18888888888888,62.56419753086419,61.714814814814815,0.0,0.0,0.7959183673469388,0.7999999999999998,2.231297877370095,0.8397571870258876,2.6689680206532382,0.3216527822066326,0.004659642978590362,0.0034500891782286366,3.797428783105344,0.29483008354294055,0.09866137506098163,1.6096075067714768,7.814186349207041,2.496596492066675,0.0799352664272396,6.772791523106244,0.0,0.0,0.0,0.0,0.0
92,S3_refine_aux,0.0002,181.1945366859436,9.037944034654267,82.3501275510204,96.99259259259259,97.18888888888888,62.51604938271604,61.53703703703704,0.0,0.0,0.7755102040816326,0.7999999999999998,2.0812378172971764,0.8158280618336736,2.6681849032032248,0.3126843510841837,0.0047445686496033965,0.003512918416942869,3.644932542528425,0.28292738083673985,0.09610047107752488,1.6009804691587175,7.861666455560801,2.3667094707489014,0.07679797811623738,6.6173036007248625,0.0,0.0,0.0,0.0,0.0
93,S3_refine_aux,0.0002,183.85015678405762,9.618172562852198,78.3641581632653,97.25925925925925,97.25925925925925,62.14814814814815,61.31481481481482,0.0,0.0,0.7346938775510204,0.7999999999999998,2.5703616525445665,0.8909966215795401,2.6673939471342125,0.3224026426977041,0.004528636835059341,0.004105034486238598,4.269593006494094,0.3169926526595135,0.11216135779205634,1.6299552844495189,8.338889735085624,2.567189112001536,0.0821624446128096,6.486914109210579,0.0,0.0,0.0,0.0,0.0
94,S3_refine_aux,0.0002,182.32929730415344,9.354807824504618,81.23405612244898,96.62592592592593,97.25925925925925,64.01481481481483,63.05185185185185,0.0,0.0,0.7959183673469388,0.7999999999999998,2.2099998879189395,0.8203902451359496,2.6678363741660607,0.31614467075892855,0.0040295951220454,0.00350087564391065,3.705135778504975,0.29523665229884943,0.09747220294512048,1.5942683317223374,7.65846956992636,2.5857349609842104,0.07612669848057689,6.873028951031821,0.0,0.0,0.0,0.0,0.0
95,S3_refine_aux,0.0002,181.79870915412903,10.167310777975588,75.51020408163265,97.19259259259259,97.25925925925925,63.471604938271604,62.58888888888889,0.0,0.0,0.673469387755102,0.7999999999999998,2.9822671078905767,0.9341127690003843,2.6764852708699753,0.3325718470982143,0.00401455528882085,0.004248137497913321,4.682997002893565,0.3372180321995093,0.11507259902297234,1.6518881491252355,8.74478884132541,2.730919577637497,0.08793001701789242,6.517267020381227,0.0,0.0,0.0,0.0,0.0
96,S3_refine_aux,0.0002,183.685791015625,9.217425443688217,80.9311224489796,96.28518518518518,97.25925925925925,66.35555555555555,64.97777777777777,0.0,0.0,0.7959183673469388,0.7999999999999998,2.2374177526454537,0.8303640496974088,2.6673961026327953,0.3214485012755102,0.004521292083117427,0.003776564756978531,3.835862926074437,0.2930502775980502,0.10111786485934744,1.6151373945936864,8.011082921709333,2.489083472563296,0.0813196028525732,6.582094808014071,0.0,0.0,0.0,0.0,0.0
97,S3_refine_aux,0.0002,185.69129395484924,9.878033856956327,77.53507653061224,97.3962962962963,97.3962962962963,63.986419753086416,63.05925925925926,0.0,0.0,0.7755102040816326,0.7999999999999998,2.704453403852424,0.8892925953378483,2.6671455247061595,0.3421730508609694,0.004348229388801419,0.004285360345550414,4.461226144615485,0.320659087324629,0.11138466274251743,1.6527516671589442,8.401731685716278,2.5778070031380165,0.0948019687618528,6.625451904778578,0.0,0.0,0.0,0.0,0.0
98,S3_refine_aux,0.0002,182.48521399497986,9.24715974379559,80.99489795918367,97.11851851851851,97.3962962962963,65.74444444444445,64.82222222222222,0.0,0.0,0.7755102040816326,0.7999999999999998,2.287069415559574,0.8423490353993007,2.6673184073701197,0.31649344308035715,0.0041975293840680805,0.0037445073379488774,3.91662242461224,0.29498385257866916,0.09770378652884036,1.608749092841635,7.691057905858877,2.5769212343254866,0.0784544831483948,6.518679587816705,0.0,0.0,0.0,0.0,0.0
99,S3_refine_aux,0.0002,184.67739057540894,10.069595181212133,76.00446428571429,96.74444444444444,97.3962962962963,66.3716049382716,65.47407407407407,0.0,0.0,0.7755102040816326,0.7999999999999998,2.8231435272158407,0.8799548209929953,2.6700991027209224,0.3368443080357143,0.003884276565240354,0.004314632234591231,4.495757589534837,0.3272019019540475,0.11294959622378252,1.6499288106451229,8.583319858628876,2.717312155937662,0.0902961391043298,6.735356857582015,0.0,0.0,0.0,0.0,0.0
100,S3_refine_aux,0.0002,183.76108074188232,10.083466607697156,78.38010204081633,97.25185185185185,97.3962962962963,67.36666666666666,66.28148148148148,0.0,0.0,0.8571428571428571,0.7999999999999998,2.577833652496338,0.8518224978933528,2.6700779029301236,0.32881756218112246,0.004341865072444994,0.004020287513932479,4.270899755614145,0.3060704259848108,0.10096880770763572,1.6286966484420153,8.051607462824608,2.533150935659603,0.0854415705769646,7.217626342968065,0.0,0.0,0.0,0.0,0.0
101,S3_refine_aux,0.0002,183.38523077964783,9.42807860277137,79.09757653061224,96.82592592592593,97.3962962962963,67.79135802469136,66.62592592592593,0.0,0.0,0.7551020408163265,0.7999999999999998,2.4821744743658574,0.8314573022784019,2.676583003024666,0.3143310546875,0.004793371473039899,0.003893816178398473,4.071569012135876,0.3046580738559061,0.09992057723658425,1.6090900752009178,8.109252705865977,2.5922804657293828,0.07909182786029212,6.469868790130226,0.0,0.0,0.0,0.0,0.0
102,S3_refine_aux,0.0002,181.31668424606323,10.661564427979139,74.09119897959184,97.34074074074074,97.3962962962963,66.28888888888889,65.28888888888889,0.0,0.0,0.7551020408163265,0.7999999999999998,3.13321237114011,0.9080467990466526,2.6785474893998127,0.34719537228954084,0.00391675988022162,0.004548409115047935,4.841903759508717,0.3403412830464694,0.120739041010336,1.6762987837499501,8.834444571514519,2.8396790733142776,0.09769045690796813,7.017736522518859,0.0,0.0,0.0,0.0,0.0
103,S3_refine_aux,0.0002,177.64359831809998,9.550249401403933,79.09757653061224,96.55925925925926,97.3962962962963,66.87777777777778,65.91481481481482,0.0,0.0,0.7755102040816326,0.7999999999999998,2.4755664516468436,0.857518515416554,2.6729561455395756,0.3251405054209184,0.0044125634796765385,0.0040391462128039225,4.071993368012564,0.3042939326592854,0.10053966338841283,1.6254735357907353,8.086622277084661,2.6281959329332625,0.08396927879324981,6.620553820717092,0.0,0.0,0.0,0.0,0.0
104,S3_refine_aux,0.0002,174.78795981407166,10.349021765650535,75.22321428571429,97.37777777777778,97.3962962962963,69.94444444444444,68.80740740740741,0.0,0.0,0.7755102040816326,0.7999999999999998,2.9881445862809004,0.9262964506538547,2.670895041251669,0.35227250079719385,0.003507584941630461,0.005021261951734065,4.90142134014441,0.3266656264966848,0.11781983822584152,1.681173441361408,8.589148550617452,2.705137206583607,0.09917798189788449,6.7362989795451265,0.0,0.0,0.0,0.0,0.0
105,S3_refine_aux,0.0002,177.88783836364746,8.142888273511614,85.28380102040816,97.37777777777778,97.3962962962963,69.48271604938272,68.3,0.0,0.0,0.6938775510204082,0.7999999999999998,1.789946779304621,0.7794078892591049,2.6714924646883595,0.302181321747449,0.004730477625009965,0.003060869033904556,3.414511648976073,0.2641897900980346,0.08584085988755129,1.5717317766072798,7.424041387986164,2.3334730863571167,0.07128683519454634,5.841397408319979,0.0,0.0,0.0,0.0,0.0
106,S3_refine_aux,0.0002,179.03344178199768,8.358650027489176,85.15625,96.94444444444444,97.3962962962963,69.8395061728395,68.70370370370371,0.0,0.0,0.8163265306122449,0.7999999999999998,1.752450860276514,0.7451813938666363,2.670423123301292,0.29725366709183676,0.004787737009476642,0.0032125823864979403,3.1818293722308413,0.2583075342129688,0.07884891460440596,1.5519819965167923,7.174129855876067,2.3813155913839537,0.06940368600949949,6.32236416607487,0.0,0.0,0.0,0.0,0.0
107,S3_refine_aux,0.0002,175.06273698806763,9.507840176017917,78.33227040816327,97.31481481481481,97.3962962962963,72.04938271604938,70.88518518518518,0.0,0.0,0.7959183673469388,0.7999999999999998,2.621233667037925,0.8313353536080341,2.668215887887137,0.33823690609056123,0.003966759662238919,0.00400591311662705,4.421693970962447,0.30770277095084286,0.10552916565567863,1.6392204372250303,8.313580094551554,2.601875524131619,0.09205409213520434,6.299074629739839,0.0,0.0,0.0,0.0,0.0
108,S3_refine_aux,0.0002,177.70281076431274,9.559165828082026,79.1454081632653,97.46666666666667,97.46666666666667,71.38765432098766,70.36666666666666,0.02040816326530612,0.0,0.7959183673469388,0.7999999999999998,2.5833168102770436,0.9059520704405648,2.6643249550644232,0.3287901586415816,0.00394945241967026,0.0040606415951719545,4.28327047216649,0.30067344344392116,0.10345877695600597,1.6329893506303126,8.019947791586118,2.637321907646802,0.08697575710865917,6.358336337975094,0.0,0.0,0.0,0.0,0.0
109,S3_refine_aux,0.0002,181.60719847679138,10.018477488537224,77.6626275510204,97.41481481481482,97.46666666666667,71.81481481481482,70.72592592592592,0.0,0.0,0.9183673469387755,0.7999999999999998,2.662439387063591,0.8656679160740911,2.6728831553945738,0.33296795280612246,0.004123057637895856,0.00411353729978888,4.330488983465701,0.31496832322101204,0.10467362000930067,1.6362162828445435,8.148770429650131,2.5838898736603406,0.08612775768400455,6.959938876482905,0.0,0.0,0.0,0.0,0.0
110,S3_refine_aux,0.0002,173.5016589164734,9.329729206708013,79.81505102040816,97.05185185185185,97.46666666666667,72.35185185185186,71.18148148148148,0.0,0.0,0.7959183673469388,0.7999999999999998,2.3799737618893992,0.8219603482557802,2.6660213811056956,0.32144351881377553,0.004093656734544404,0.0042693666907084385,4.000957102191691,0.2964029987247623,0.0968130931106149,1.6116012505122594,7.848755203947729,2.4498940292669804,0.08263120579780364,6.513320983672629,0.0,0.0,0.0,0.0,0.0
111,S3_refine_aux,0.0002,175.50759768486023,9.317246505192347,80.50063775510205,97.14814814814815,97.46666666666667,72.95061728395062,71.86666666666666,0.0,0.0,0.8571428571428571,0.7999999999999998,2.339428801317604,0.8439928645990333,2.6786149423949572,0.3230005381058674,0.004836612818192462,0.0038997942714818884,3.860560088741536,0.2971886764375531,0.09627790977152026,1.6013318567859882,7.638352900135274,2.483125472555355,0.08485158145123599,6.550167407308306,0.0,0.0,0.0,0.0,0.0
112,S3_refine_aux,0.0002,178.4594030380249,9.517047964796728,77.83801020408163,97.18518518518519,97.46666666666667,69.71604938271605,68.55185185185185,0.0,0.0,0.6938775510204082,0.7999999999999998,2.6821265536911634,0.8743581565058961,2.6741033476226184,0.34946737484056123,0.004038066280131437,0.004506926048708585,4.506878995165533,0.31604088934100405,0.10867756878843113,1.6474040722360417,8.435971697982477,2.777190719332014,0.09674936289689978,6.132939324087026,0.0,0.0,0.0,0.0,0.0
113,S3_refine_aux,0.0002,175.09519028663635,8.230322370723803,84.19961734693878,97.57407407407408,97.57407407407408,73.47037037037038,72.44814814814815,0.0,0.0,0.7142857142857143,0.7999999999999998,1.89718901685306,0.7950536158620095,2.678922259077734,0.30403728874362246,0.004434303361542371,0.0033250429372930403,3.4445618074767443,0.26088886479942164,0.08294461066929662,1.5586763547391307,7.4139260856472715,2.442446122364122,0.07054901552595655,5.778142101302439,0.0,0.0,0.0,0.0,0.0
114,S3_refine_aux,0.0002,178.36317706108093,8.973421004353737,84.4547193877551,96.9037037037037,97.57407407407408,73.7493827160494,72.64814814814815,0.0,0.0,0.9183673469387755,0.7999999999999998,1.862631260132303,0.801748946613195,2.6712699131089814,0.30295858577806123,0.004975357834173709,0.003236462112649211,3.400914357633007,0.25987888173181184,0.08391141971307141,1.5590344253851443,7.141882001137247,2.400822337792844,0.0712855083069631,6.928265994300648,0.0,0.0,0.0,0.0,0.0
115,S3_refine_aux,0.0002,178.24672031402588,8.036082223970062,86.38392857142857,97.57407407407408,97.57407407407408,72.7074074074074,71.6,0.0,0.0,0.7959183673469388,0.7999999999999998,1.6548574280982116,0.7507611397577791,2.6735026349826736,0.29164590640943877,0.005417196118101782,0.0027677479505358376,3.109788968855021,0.24705848006569608,0.07695611486477512,1.5442345336991914,7.021404188506457,2.2918132786848107,0.0657332931854287,6.001365113623288,0.0,0.0,0.0,0.0,0.0
