run_id,method,seed,clean_accuracy_pct,leo_clear_weak_accuracy_pct,leo_low_elev_weak_accuracy_pct,leo_rain_weak_accuracy_pct,clean_macro_f1_pct,leo_clear_weak_macro_f1_pct,leo_low_elev_weak_macro_f1_pct,leo_rain_weak_macro_f1_pct,leo_mean_accuracy_pct,leo_mean_macro_f1_pct,worst_leo_rx_accuracy_pct
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,75.7827380952381,64.46845238095239,62.822023809523806,62.77321428571428,75.40121523177451,64.28897390215677,62.45893360246414,62.35478807978719,63.3545634920635,63.03423186146937,44.6375
V2_EG_HIGH_ADV0_seed392006,V2_EG_HIGH_ADV0,392006,75.70238095238095,67.88154761904762,66.28095238095239,66.30535714285715,74.77398677818584,67.2817130333426,65.67057350210757,65.62680257977772,66.82261904761904,66.19302970507596,50.5
V2_EG_HIGH_ADV0_seed392007,V2_EG_HIGH_ADV0,392007,75.01071428571429,66.89642857142857,64.8452380952381,64.72321428571428,74.94780632357117,66.73892213864615,64.71748171692155,64.45176893711499,65.48829365079365,65.30272426422756,49.88333333333333
V2_EG_HIGH_ADV035_seed392005,V2_EG_HIGH_ADV035,392005,77.04880952380952,67.35654761904762,65.49107142857142,65.20654761904761,77.02427927742116,67.81052112468785,65.97410524701989,65.62851492539417,66.01805555555556,66.47104709903398,50.579166666666666
V2_EG_HIGH_ADV035_seed392006,V2_EG_HIGH_ADV035,392006,78.10833333333333,69.10416666666667,67.425,67.08630952380953,77.69147834814412,68.82766156361912,67.11932388048679,66.64349802801152,67.8718253968254,67.53016115737248,52.90416666666666
V2_EG_HIGH_ADV035_seed392007,V2_EG_HIGH_ADV035,392007,76.11607142857143,67.08214285714286,65.23333333333333,65.00833333333334,76.02109696103962,67.83581314606658,66.04284609079586,65.74213053982275,65.77460317460317,66.54026325889507,47.099999999999994
