run_id,method,seed,scene,scope,group,tx,count,accuracy_pct,macro_f1_pct,macro_recall_pct
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,receiver,0,,24000,73.7625,72.57220235761424,73.7625
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,receiver_tx,0,0,4000,80.075,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,receiver_tx,0,1,4000,27.825,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,receiver_tx,0,2,4000,63.125,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,receiver_tx,0,3,4000,88.175,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,receiver_tx,0,4,4000,96.39999999999999,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,receiver_tx,0,5,4000,86.97500000000001,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,receiver,2,,24000,45.354166666666664,44.81785958307913,45.354166666666664
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,receiver_tx,2,0,4000,49.275000000000006,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,receiver_tx,2,1,4000,4.55,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,receiver_tx,2,2,4000,25.974999999999998,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,receiver_tx,2,3,4000,5.075,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,receiver_tx,2,4,4000,97.125,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,receiver_tx,2,5,4000,90.125,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,receiver,5,,24000,74.40416666666667,74.66271967077614,74.40416666666665
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,receiver_tx,5,0,4000,52.6,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,receiver_tx,5,1,4000,41.575,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,receiver_tx,5,2,4000,80.975,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,receiver_tx,5,3,4000,74.9,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,receiver_tx,5,4,4000,99.775,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,receiver_tx,5,5,4000,96.6,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,receiver,7,,24000,51.40416666666666,53.48786719140719,51.40416666666666
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,receiver_tx,7,0,4000,57.675,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,receiver_tx,7,1,4000,23.0,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,receiver_tx,7,2,4000,35.699999999999996,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,receiver_tx,7,3,4000,41.175,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,receiver_tx,7,4,4000,61.625,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,receiver_tx,7,5,4000,89.25,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,receiver,9,,24000,66.10416666666666,64.23838070654794,66.10416666666666
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,receiver_tx,9,0,4000,63.2,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,receiver_tx,9,1,4000,17.775,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,receiver_tx,9,2,4000,63.5,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,receiver_tx,9,3,4000,98.1,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,receiver_tx,9,4,4000,99.9,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,receiver_tx,9,5,4000,54.15,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,receiver,10,,24000,72.25833333333334,71.80088889724603,72.25833333333333
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,receiver_tx,10,0,4000,90.2,,
