seed,support_selection_policy,rank,residual_scale,steps,lr,reg_weight,topk,topm,proto_mix,radius_norm,old_bias,neg_lambda,neg_threshold,neg_margin,mutual_only,balanced_assignment,support_loo_final_acc,support_loo_final_loss,query_old_acc,query_min_old_class_acc,query_seen_new_acc,query_min_seen_new_class_acc,query_passes_goal_floor75,query_passes_joint_target,query_per_old_acc,query_per_new_acc,enroll_val_old_acc,enroll_val_min_old_class_acc,enroll_val_seen_new_acc,enroll_val_min_seen_new_class_acc,enroll_val_per_old_acc,enroll_val_per_new_acc,adapter_param_scalars,stored_quantized_support_code_count,stored_raw_support_count,loss_trace
421029,stable_first,4,0.1,50,0.001,0.1,1,4,0.25,0.0,0.001,0.7,0.75,0.01,True,True,0.6312500238418579,1.6687712669372559,0.8357142857142857,0.6857142857142857,0.83,0.7142857142857143,False,False,"{""14-10"": 0.8428571428571429, ""14-7"": 0.7428571428571429, ""20-15"": 0.9142857142857143, ""20-19"": 0.6857142857142857, ""6-15"": 0.8571428571428571, ""8-20"": 0.9714285714285714}","{""10-10"": 0.7142857142857143, ""11-10"": 0.7571428571428571, ""18-5"": 0.9, ""19-3"": 0.8285714285714286, ""2-13"": 0.7285714285714285, ""2-5"": 0.8571428571428571, ""3-8"": 0.8857142857142857, ""4-10"": 0.9142857142857143, ""8-18"": 0.8, ""8-3"": 0.9142857142857143}",0.0,0.0,0.0,0.0,"{""14-10"": 0.0, ""14-7"": 0.0, ""20-15"": 0.0, ""20-19"": 0.0, ""6-15"": 0.0, ""8-20"": 0.0}","{""10-10"": 0.0, ""11-10"": 0.0, ""18-5"": 0.0, ""19-3"": 0.0, ""2-13"": 0.0, ""2-5"": 0.0, ""3-8"": 0.0, ""4-10"": 0.0, ""8-18"": 0.0, ""8-3"": 0.0}",1440,160,0,"[{""step"": 1.0, ""support_loo_acc"": 0.6000000238418579, ""support_loo_loss"": 1.7678087949752808}, {""step"": 10.0, ""support_loo_acc"": 0.6000000238418579, ""support_loo_loss"": 1.7563233375549316}, {""step"": 20.0, ""support_loo_acc"": 0.612500011920929, ""support_loo_loss"": 1.7409961223602295}, {""step"": 30.0, ""support_loo_acc"": 0.6187499761581421, ""support_loo_loss"": 1.7218711376190186}, {""step"": 40.0, ""support_loo_acc"": 0.6312500238418579, ""support_loo_loss"": 1.6979984045028687}, {""step"": 50.0, ""support_loo_acc"": 0.6312500238418579, ""support_loo_loss"": 1.6687712669372559}]"
421029,stable_first,0,0.02,50,0.0005,0.001,1,4,0.25,0.0,0.001,0.7,0.75,0.01,True,True,0.612500011920929,1.7394471168518066,0.8333333333333334,0.6857142857142857,0.8271428571428572,0.7142857142857143,False,False,"{""14-10"": 0.8285714285714286, ""14-7"": 0.7428571428571429, ""20-15"": 0.9142857142857143, ""20-19"": 0.6857142857142857, ""6-15"": 0.8571428571428571, ""8-20"": 0.9714285714285714}","{""10-10"": 0.7142857142857143, ""11-10"": 0.7428571428571429, ""18-5"": 0.9, ""19-3"": 0.8142857142857143, ""2-13"": 0.7285714285714285, ""2-5"": 0.8571428571428571, ""3-8"": 0.8857142857142857, ""4-10"": 0.9142857142857143, ""8-18"": 0.8, ""8-3"": 0.9142857142857143}",0.0,0.0,0.0,0.0,"{""14-10"": 0.0, ""14-7"": 0.0, ""20-15"": 0.0, ""20-19"": 0.0, ""6-15"": 0.0, ""8-20"": 0.0}","{""10-10"": 0.0, ""11-10"": 0.0, ""18-5"": 0.0, ""19-3"": 0.0, ""2-13"": 0.0, ""2-5"": 0.0, ""3-8"": 0.0, ""4-10"": 0.0, ""8-18"": 0.0, ""8-3"": 0.0}",160,160,0,"[{""step"": 1.0, ""support_loo_acc"": 0.6000000238418579, ""support_loo_loss"": 1.7677984237670898}, {""step"": 10.0, ""support_loo_acc"": 0.6000000238418579, ""support_loo_loss"": 1.7625515460968018}, {""step"": 20.0, ""support_loo_acc"": 0.6000000238418579, ""support_loo_loss"": 1.7567393779754639}, {""step"": 30.0, ""support_loo_acc"": 0.606249988079071, ""support_loo_loss"": 1.7509492635726929}, {""step"": 40.0, ""support_loo_acc"": 0.612500011920929, ""support_loo_loss"": 1.7451844215393066}, {""step"": 50.0, ""support_loo_acc"": 0.612500011920929, ""support_loo_loss"": 1.7394471168518066}]"
421029,stable_first,0,0.02,50,0.0005,0.01,1,4,0.25,0.0,0.001,0.7,0.75,0.01,True,True,0.612500011920929,1.7394523620605469,0.8333333333333334,0.6857142857142857,0.8271428571428572,0.7142857142857143,False,False,"{""14-10"": 0.8285714285714286, ""14-7"": 0.7428571428571429, ""20-15"": 0.9142857142857143, ""20-19"": 0.6857142857142857, ""6-15"": 0.8571428571428571, ""8-20"": 0.9714285714285714}","{""10-10"": 0.7142857142857143, ""11-10"": 0.7428571428571429, ""18-5"": 0.9, ""19-3"": 0.8142857142857143, ""2-13"": 0.7285714285714285, ""2-5"": 0.8571428571428571, ""3-8"": 0.8857142857142857, ""4-10"": 0.9142857142857143, ""8-18"": 0.8, ""8-3"": 0.9142857142857143}",0.0,0.0,0.0,0.0,"{""14-10"": 0.0, ""14-7"": 0.0, ""20-15"": 0.0, ""20-19"": 0.0, ""6-15"": 0.0, ""8-20"": 0.0}","{""10-10"": 0.0, ""11-10"": 0.0, ""18-5"": 0.0, ""19-3"": 0.0, ""2-13"": 0.0, ""2-5"": 0.0, ""3-8"": 0.0, ""4-10"": 0.0, ""8-18"": 0.0, ""8-3"": 0.0}",160,160,0,"[{""step"": 1.0, ""support_loo_acc"": 0.6000000238418579, ""support_loo_loss"": 1.7677984237670898}, {""step"": 10.0, ""support_loo_acc"": 0.6000000238418579, ""support_loo_loss"": 1.7625514268875122}, {""step"": 20.0, ""support_loo_acc"": 0.6000000238418579, ""support_loo_loss"": 1.7567400932312012}, {""step"": 30.0, ""support_loo_acc"": 0.606249988079071, ""support_loo_loss"": 1.7509511709213257}, {""step"": 40.0, ""support_loo_acc"": 0.612500011920929, ""support_loo_loss"": 1.7451874017715454}, {""step"": 50.0, ""support_loo_acc"": 0.612500011920929, ""support_loo_loss"": 1.7394523620605469}]"
421029,stable_first,0,0.02,50,0.0005,0.05,1,4,0.25,0.0,0.001,0.7,0.75,0.01,True,True,0.612500011920929,1.7394742965698242,0.8333333333333334,0.6857142857142857,0.8271428571428572,0.7142857142857143,False,False,"{""14-10"": 0.8285714285714286, ""14-7"": 0.7428571428571429, ""20-15"": 0.9142857142857143, ""20-19"": 0.6857142857142857, ""6-15"": 0.8571428571428571, ""8-20"": 0.9714285714285714}","{""10-10"": 0.7142857142857143, ""11-10"": 0.7428571428571429, ""18-5"": 0.9, ""19-3"": 0.8142857142857143, ""2-13"": 0.7285714285714285, ""2-5"": 0.8571428571428571, ""3-8"": 0.8857142857142857, ""4-10"": 0.9142857142857143, ""8-18"": 0.8, ""8-3"": 0.9142857142857143}",0.0,0.0,0.0,0.0,"{""14-10"": 0.0, ""14-7"": 0.0, ""20-15"": 0.0, ""20-19"": 0.0, ""6-15"": 0.0, ""8-20"": 0.0}","{""10-10"": 0.0, ""11-10"": 0.0, ""18-5"": 0.0, ""19-3"": 0.0, ""2-13"": 0.0, ""2-5"": 0.0, ""3-8"": 0.0, ""4-10"": 0.0, ""8-18"": 0.0, ""8-3"": 0.0}",160,160,0,"[{""step"": 1.0, ""support_loo_acc"": 0.6000000238418579, ""support_loo_loss"": 1.7677984237670898}, {""step"": 10.0, ""support_loo_acc"": 0.6000000238418579, ""support_loo_loss"": 1.7625517845153809}, {""step"": 20.0, ""support_loo_acc"": 0.6000000238418579, ""support_loo_loss"": 1.7567428350448608}, {""step"": 30.0, ""support_loo_acc"": 0.606249988079071, ""support_loo_loss"": 1.7509584426879883}, {""step"": 40.0, ""support_loo_acc"": 0.612500011920929, ""support_loo_loss"": 1.7452014684677124}, {""step"": 50.0, ""support_loo_acc"": 0.612500011920929, ""support_loo_loss"": 1.7394742965698242}]"
421029,stable_first,0,0.02,50,0.0005,0.1,1,4,0.25,0.0,0.001,0.7,0.75,0.01,True,True,0.612500011920929,1.7395018339157104,0.8333333333333334,0.6857142857142857,0.8271428571428572,0.7142857142857143,False,False,"{""14-10"": 0.8285714285714286, ""14-7"": 0.7428571428571429, ""20-15"": 0.9142857142857143, ""20-19"": 0.6857142857142857, ""6-15"": 0.8571428571428571, ""8-20"": 0.9714285714285714}","{""10-10"": 0.7142857142857143, ""11-10"": 0.7428571428571429, ""18-5"": 0.9, ""19-3"": 0.8142857142857143, ""2-13"": 0.7285714285714285, ""2-5"": 0.8571428571428571, ""3-8"": 0.8857142857142857, ""4-10"": 0.9142857142857143, ""8-18"": 0.8, ""8-3"": 0.9142857142857143}",0.0,0.0,0.0,0.0,"{""14-10"": 0.0, ""14-7"": 0.0, ""20-15"": 0.0, ""20-19"": 0.0, ""6-15"": 0.0, ""8-20"": 0.0}","{""10-10"": 0.0, ""11-10"": 0.0, ""18-5"": 0.0, ""19-3"": 0.0, ""2-13"": 0.0, ""2-5"": 0.0, ""3-8"": 0.0, ""4-10"": 0.0, ""8-18"": 0.0, ""8-3"": 0.0}",160,160,0,"[{""step"": 1.0, ""support_loo_acc"": 0.6000000238418579, ""support_loo_loss"": 1.7677984237670898}, {""step"": 10.0, ""support_loo_acc"": 0.6000000238418579, ""support_loo_loss"": 1.7625528573989868}, {""step"": 20.0, ""support_loo_acc"": 0.6000000238418579, ""support_loo_loss"": 1.756746768951416}, {""step"": 30.0, ""support_loo_acc"": 0.606249988079071, ""support_loo_loss"": 1.7509679794311523}, {""step"": 40.0, ""support_loo_acc"": 0.612500011920929, ""support_loo_loss"": 1.745219111442566}, {""step"": 50.0, ""support_loo_acc"": 0.612500011920929, ""support_loo_loss"": 1.7395018339157104}]"
421029,stable_first,1,0.02,50,0.0005,0.001,1,4,0.25,0.0,0.001,0.7,0.75,0.01,True,True,0.612500011920929,1.738792061805725,0.8333333333333334,0.6857142857142857,0.8271428571428572,0.7142857142857143,False,False,"{""14-10"": 0.8285714285714286, ""14-7"": 0.7428571428571429, ""20-15"": 0.9142857142857143, ""20-19"": 0.6857142857142857, ""6-15"": 0.8571428571428571, ""8-20"": 0.9714285714285714}","{""10-10"": 0.7142857142857143, ""11-10"": 0.7428571428571429, ""18-5"": 0.9, ""19-3"": 0.8142857142857143, ""2-13"": 0.7285714285714285, ""2-5"": 0.8571428571428571, ""3-8"": 0.8857142857142857, ""4-10"": 0.9142857142857143, ""8-18"": 0.8, ""8-3"": 0.9142857142857143}",0.0,0.0,0.0,0.0,"{""14-10"": 0.0, ""14-7"": 0.0, ""20-15"": 0.0, ""20-19"": 0.0, ""6-15"": 0.0, ""8-20"": 0.0}","{""10-10"": 0.0, ""11-10"": 0.0, ""18-5"": 0.0, ""19-3"": 0.0, ""2-13"": 0.0, ""2-5"": 0.0, ""3-8"": 0.0, ""4-10"": 0.0, ""8-18"": 0.0, ""8-3"": 0.0}",480,160,0,"[{""step"": 1.0, ""support_loo_acc"": 0.6000000238418579, ""support_loo_loss"": 1.7677985429763794}, {""step"": 10.0, ""support_loo_acc"": 0.6000000238418579, ""support_loo_loss"": 1.7625333070755005}, {""step"": 20.0, ""support_loo_acc"": 0.6000000238418579, ""support_loo_loss"": 1.7566629648208618}, {""step"": 30.0, ""support_loo_acc"": 0.606249988079071, ""support_loo_loss"": 1.750758171081543}, {""step"": 40.0, ""support_loo_acc"": 0.612500011920929, ""support_loo_loss"": 1.7448042631149292}, {""step"": 50.0, ""support_loo_acc"": 0.612500011920929, ""support_loo_loss"": 1.738792061805725}]"
421029,stable_first,1,0.02,50,0.0005,0.01,1,4,0.25,0.0,0.001,0.7,0.75,0.01,True,True,0.612500011920929,1.738881230354309,0.8333333333333334,0.6857142857142857,0.8271428571428572,0.7142857142857143,False,False,"{""14-10"": 0.8285714285714286, ""14-7"": 0.7428571428571429, ""20-15"": 0.9142857142857143, ""20-19"": 0.6857142857142857, ""6-15"": 0.8571428571428571, ""8-20"": 0.9714285714285714}","{""10-10"": 0.7142857142857143, ""11-10"": 0.7428571428571429, ""18-5"": 0.9, ""19-3"": 0.8142857142857143, ""2-13"": 0.7285714285714285, ""2-5"": 0.8571428571428571, ""3-8"": 0.8857142857142857, ""4-10"": 0.9142857142857143, ""8-18"": 0.8, ""8-3"": 0.9142857142857143}",0.0,0.0,0.0,0.0,"{""14-10"": 0.0, ""14-7"": 0.0, ""20-15"": 0.0, ""20-19"": 0.0, ""6-15"": 0.0, ""8-20"": 0.0}","{""10-10"": 0.0, ""11-10"": 0.0, ""18-5"": 0.0, ""19-3"": 0.0, ""2-13"": 0.0, ""2-5"": 0.0, ""3-8"": 0.0, ""4-10"": 0.0, ""8-18"": 0.0, ""8-3"": 0.0}",480,160,0,"[{""step"": 1.0, ""support_loo_acc"": 0.6000000238418579, ""support_loo_loss"": 1.7677993774414062}, {""step"": 10.0, ""support_loo_acc"": 0.6000000238418579, ""support_loo_loss"": 1.7625397443771362}, {""step"": 20.0, ""support_loo_acc"": 0.6000000238418579, ""support_loo_loss"": 1.7566804885864258}, {""step"": 30.0, ""support_loo_acc"": 0.606249988079071, ""support_loo_loss"": 1.750792145729065}, {""step"": 40.0, ""support_loo_acc"": 0.612500011920929, ""support_loo_loss"": 1.7448625564575195}, {""step"": 50.0, ""support_loo_acc"": 0.612500011920929, ""support_loo_loss"": 1.738881230354309}]"
421029,stable_first,1,0.02,50,0.0005,0.05,1,4,0.25,0.0,0.001,0.7,0.75,0.01,True,True,0.612500011920929,1.7389036417007446,0.8333333333333334,0.6857142857142857,0.8271428571428572,0.7142857142857143,False,False,"{""14-10"": 0.8285714285714286, ""14-7"": 0.7428571428571429, ""20-15"": 0.9142857142857143, ""20-19"": 0.6857142857142857, ""6-15"": 0.8571428571428571, ""8-20"": 0.9714285714285714}","{""10-10"": 0.7142857142857143, ""11-10"": 0.7428571428571429, ""18-5"": 0.9, ""19-3"": 0.8142857142857143, ""2-13"": 0.7285714285714285, ""2-5"": 0.8571428571428571, ""3-8"": 0.8857142857142857, ""4-10"": 0.9142857142857143, ""8-18"": 0.8, ""8-3"": 0.9142857142857143}",0.0,0.0,0.0,0.0,"{""14-10"": 0.0, ""14-7"": 0.0, ""20-15"": 0.0, ""20-19"": 0.0, ""6-15"": 0.0, ""8-20"": 0.0}","{""10-10"": 0.0, ""11-10"": 0.0, ""18-5"": 0.0, ""19-3"": 0.0, ""2-13"": 0.0, ""2-5"": 0.0, ""3-8"": 0.0, ""4-10"": 0.0, ""8-18"": 0.0, ""8-3"": 0.0}",480,160,0,"[{""step"": 1.0, ""support_loo_acc"": 0.6000000238418579, ""support_loo_loss"": 1.7678028345108032}, {""step"": 10.0, ""support_loo_acc"": 0.6000000238418579, ""support_loo_loss"": 1.7625423669815063}, {""step"": 20.0, ""support_loo_acc"": 0.6000000238418579, ""support_loo_loss"": 1.7566834688186646}, {""step"": 30.0, ""support_loo_acc"": 0.606249988079071, ""support_loo_loss"": 1.7507978677749634}, {""step"": 40.0, ""support_loo_acc"": 0.612500011920929, ""support_loo_loss"": 1.7448738813400269}, {""step"": 50.0, ""support_loo_acc"": 0.612500011920929, ""support_loo_loss"": 1.7389036417007446}]"
421029,stable_first,1,0.02,50,0.0005,0.1,1,4,0.25,0.0,0.001,0.7,0.75,0.01,True,True,0.612500011920929,1.739134430885315,0.8333333333333334,0.6857142857142857,0.8271428571428572,0.7142857142857143,False,False,"{""14-10"": 0.8285714285714286, ""14-7"": 0.7428571428571429, ""20-15"": 0.9142857142857143, ""20-19"": 0.6857142857142857, ""6-15"": 0.8571428571428571, ""8-20"": 0.9714285714285714}","{""10-10"": 0.7142857142857143, ""11-10"": 0.7428571428571429, ""18-5"": 0.9, ""19-3"": 0.8142857142857143, ""2-13"": 0.7285714285714285, ""2-5"": 0.8571428571428571, ""3-8"": 0.8857142857142857, ""4-10"": 0.9142857142857143, ""8-18"": 0.8, ""8-3"": 0.9142857142857143}",0.0,0.0,0.0,0.0,"{""14-10"": 0.0, ""14-7"": 0.0, ""20-15"": 0.0, ""20-19"": 0.0, ""6-15"": 0.0, ""8-20"": 0.0}","{""10-10"": 0.0, ""11-10"": 0.0, ""18-5"": 0.0, ""19-3"": 0.0, ""2-13"": 0.0, ""2-5"": 0.0, ""3-8"": 0.0, ""4-10"": 0.0, ""8-18"": 0.0, ""8-3"": 0.0}",480,160,0,"[{""step"": 1.0, ""support_loo_acc"": 0.6000000238418579, ""support_loo_loss"": 1.767808437347412}, {""step"": 10.0, ""support_loo_acc"": 0.6000000238418579, ""support_loo_loss"": 1.7625514268875122}, {""step"": 20.0, ""support_loo_acc"": 0.6000000238418579, ""support_loo_loss"": 1.7567163705825806}, {""step"": 30.0, ""support_loo_acc"": 0.606249988079071, ""support_loo_loss"": 1.7508753538131714}, {""step"": 40.0, ""support_loo_acc"": 0.612500011920929, ""support_loo_loss"": 1.745017647743225}, {""step"": 50.0, ""support_loo_acc"": 0.612500011920929, ""support_loo_loss"": 1.739134430885315}]"
421029,stable_first,1,0.05,50,0.0005,0.001,1,4,0.25,0.0,0.001,0.7,0.75,0.01,True,True,0.612500011920929,1.737637996673584,0.8333333333333334,0.6857142857142857,0.8271428571428572,0.7142857142857143,False,False,"{""14-10"": 0.8285714285714286, ""14-7"": 0.7428571428571429, ""20-15"": 0.9142857142857143, ""20-19"": 0.6857142857142857, ""6-15"": 0.8571428571428571, ""8-20"": 0.9714285714285714}","{""10-10"": 0.7142857142857143, ""11-10"": 0.7428571428571429, ""18-5"": 0.9, ""19-3"": 0.8142857142857143, ""2-13"": 0.7285714285714285, ""2-5"": 0.8571428571428571, ""3-8"": 0.8857142857142857, ""4-10"": 0.9142857142857143, ""8-18"": 0.8, ""8-3"": 0.9142857142857143}",0.0,0.0,0.0,0.0,"{""14-10"": 0.0, ""14-7"": 0.0, ""20-15"": 0.0, ""20-19"": 0.0, ""6-15"": 0.0, ""8-20"": 0.0}","{""10-10"": 0.0, ""11-10"": 0.0, ""18-5"": 0.0, ""19-3"": 0.0, ""2-13"": 0.0, ""2-5"": 0.0, ""3-8"": 0.0, ""4-10"": 0.0, ""8-18"": 0.0, ""8-3"": 0.0}",480,160,0,"[{""step"": 1.0, ""support_loo_acc"": 0.6000000238418579, ""support_loo_loss"": 1.7677985429763794}, {""step"": 10.0, ""support_loo_acc"": 0.6000000238418579, ""support_loo_loss"": 1.7624989748001099}, {""step"": 20.0, ""support_loo_acc"": 0.6000000238418579, ""support_loo_loss"": 1.7565160989761353}, {""step"": 30.0, ""support_loo_acc"": 0.606249988079071, ""support_loo_loss"": 1.750396728515625}, {""step"": 40.0, ""support_loo_acc"": 0.612500011920929, ""support_loo_loss"": 1.7441095113754272}, {""step"": 50.0, ""support_loo_acc"": 0.612500011920929, ""support_loo_loss"": 1.737637996673584}]"
