seed,support_selection_policy,rank,residual_scale,steps,lr,reg_weight,topk,topm,proto_mix,radius_norm,old_bias,neg_lambda,neg_threshold,neg_margin,mutual_only,balanced_assignment,support_loo_final_acc,support_loo_final_loss,query_old_acc,query_min_old_class_acc,query_seen_new_acc,query_min_seen_new_class_acc,query_passes_goal_floor75,query_passes_joint_target,query_per_old_acc,query_per_new_acc,enroll_val_old_acc,enroll_val_min_old_class_acc,enroll_val_seen_new_acc,enroll_val_min_seen_new_class_acc,enroll_val_per_old_acc,enroll_val_per_new_acc,adapter_param_scalars,stored_quantized_support_code_count,stored_raw_support_count,loss_trace
421037,stable_first,4,0.05,20,0.001,0.1,1,5,0.6,0.1,0.0,0.0,0.7,0.0,True,True,0.550000011920929,2.3121674060821533,0.8266666666666667,0.6933333333333334,0.7893333333333333,0.6666666666666666,False,False,"{""14-10"": 0.8133333333333334, ""14-7"": 0.7733333333333333, ""20-15"": 0.9066666666666666, ""20-19"": 0.6933333333333334, ""6-15"": 0.8133333333333334, ""8-20"": 0.96}","{""10-10"": 0.7733333333333333, ""11-10"": 0.7333333333333333, ""18-5"": 0.8533333333333334, ""19-3"": 0.72, ""2-13"": 0.6666666666666666, ""2-5"": 0.7866666666666666, ""3-8"": 0.84, ""4-10"": 0.8933333333333333, ""8-18"": 0.7866666666666666, ""8-3"": 0.84}",0.0,0.0,0.0,0.0,"{""14-10"": 0.0, ""14-7"": 0.0, ""20-15"": 0.0, ""20-19"": 0.0, ""6-15"": 0.0, ""8-20"": 0.0}","{""10-10"": 0.0, ""11-10"": 0.0, ""18-5"": 0.0, ""19-3"": 0.0, ""2-13"": 0.0, ""2-5"": 0.0, ""3-8"": 0.0, ""4-10"": 0.0, ""8-18"": 0.0, ""8-3"": 0.0}",1440,80,0,"[{""step"": 1.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.3548455238342285}, {""step"": 4.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.348600387573242}, {""step"": 8.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.34005069732666}, {""step"": 12.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.3311767578125}, {""step"": 16.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.3219072818756104}, {""step"": 20.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.3121674060821533}]"
421037,stable_first,4,0.05,50,0.0005,0.01,1,5,0.6,0.1,0.0,0.0,0.7,0.0,True,True,0.550000011920929,2.295245409011841,0.8266666666666667,0.6933333333333334,0.7893333333333333,0.6666666666666666,False,False,"{""14-10"": 0.8133333333333334, ""14-7"": 0.7733333333333333, ""20-15"": 0.9066666666666666, ""20-19"": 0.6933333333333334, ""6-15"": 0.8133333333333334, ""8-20"": 0.96}","{""10-10"": 0.7733333333333333, ""11-10"": 0.7333333333333333, ""18-5"": 0.8533333333333334, ""19-3"": 0.72, ""2-13"": 0.6666666666666666, ""2-5"": 0.7866666666666666, ""3-8"": 0.84, ""4-10"": 0.8933333333333333, ""8-18"": 0.7866666666666666, ""8-3"": 0.84}",0.0,0.0,0.0,0.0,"{""14-10"": 0.0, ""14-7"": 0.0, ""20-15"": 0.0, ""20-19"": 0.0, ""6-15"": 0.0, ""8-20"": 0.0}","{""10-10"": 0.0, ""11-10"": 0.0, ""18-5"": 0.0, ""19-3"": 0.0, ""2-13"": 0.0, ""2-5"": 0.0, ""3-8"": 0.0, ""4-10"": 0.0, ""8-18"": 0.0, ""8-3"": 0.0}",1440,80,0,"[{""step"": 1.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.3548355102539062}, {""step"": 10.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.3453495502471924}, {""step"": 20.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.334251880645752}, {""step"": 30.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.3223376274108887}, {""step"": 40.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.309396743774414}, {""step"": 50.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.295245409011841}]"
421037,stable_first,4,0.05,50,0.0005,0.1,1,5,0.6,0.1,0.0,0.0,0.7,0.0,True,True,0.550000011920929,2.2932424545288086,0.8266666666666667,0.6933333333333334,0.7893333333333333,0.6666666666666666,False,False,"{""14-10"": 0.8133333333333334, ""14-7"": 0.7733333333333333, ""20-15"": 0.9066666666666666, ""20-19"": 0.6933333333333334, ""6-15"": 0.8133333333333334, ""8-20"": 0.96}","{""10-10"": 0.7733333333333333, ""11-10"": 0.7333333333333333, ""18-5"": 0.8533333333333334, ""19-3"": 0.72, ""2-13"": 0.6666666666666666, ""2-5"": 0.7866666666666666, ""3-8"": 0.84, ""4-10"": 0.8933333333333333, ""8-18"": 0.7866666666666666, ""8-3"": 0.84}",0.0,0.0,0.0,0.0,"{""14-10"": 0.0, ""14-7"": 0.0, ""20-15"": 0.0, ""20-19"": 0.0, ""6-15"": 0.0, ""8-20"": 0.0}","{""10-10"": 0.0, ""11-10"": 0.0, ""18-5"": 0.0, ""19-3"": 0.0, ""2-13"": 0.0, ""2-5"": 0.0, ""3-8"": 0.0, ""4-10"": 0.0, ""8-18"": 0.0, ""8-3"": 0.0}",1440,80,0,"[{""step"": 1.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.3548452854156494}, {""step"": 10.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.3453073501586914}, {""step"": 20.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.334035873413086}, {""step"": 30.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.3217668533325195}, {""step"": 40.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.308238983154297}, {""step"": 50.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.2932424545288086}]"
421037,stable_first,4,0.1,20,0.0005,0.01,1,5,0.6,0.1,0.0,0.0,0.7,0.0,True,True,0.550000011920929,2.33260178565979,0.8266666666666667,0.6933333333333334,0.7893333333333333,0.6666666666666666,False,False,"{""14-10"": 0.8133333333333334, ""14-7"": 0.7733333333333333, ""20-15"": 0.9066666666666666, ""20-19"": 0.6933333333333334, ""6-15"": 0.8133333333333334, ""8-20"": 0.96}","{""10-10"": 0.7733333333333333, ""11-10"": 0.7333333333333333, ""18-5"": 0.8533333333333334, ""19-3"": 0.72, ""2-13"": 0.6666666666666666, ""2-5"": 0.7866666666666666, ""3-8"": 0.84, ""4-10"": 0.8933333333333333, ""8-18"": 0.7866666666666666, ""8-3"": 0.84}",0.0,0.0,0.0,0.0,"{""14-10"": 0.0, ""14-7"": 0.0, ""20-15"": 0.0, ""20-19"": 0.0, ""6-15"": 0.0, ""8-20"": 0.0}","{""10-10"": 0.0, ""11-10"": 0.0, ""18-5"": 0.0, ""19-3"": 0.0, ""2-13"": 0.0, ""2-5"": 0.0, ""3-8"": 0.0, ""4-10"": 0.0, ""8-18"": 0.0, ""8-3"": 0.0}",1440,80,0,"[{""step"": 1.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.3548355102539062}, {""step"": 4.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.351667881011963}, {""step"": 8.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.3472869396209717}, {""step"": 12.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.3426785469055176}, {""step"": 16.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.3377974033355713}, {""step"": 20.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.33260178565979}]"
421037,stable_first,4,0.1,20,0.0005,0.1,1,5,0.6,0.1,0.0,0.0,0.7,0.0,True,True,0.550000011920929,2.3329977989196777,0.8266666666666667,0.6933333333333334,0.7893333333333333,0.6666666666666666,False,False,"{""14-10"": 0.8133333333333334, ""14-7"": 0.7733333333333333, ""20-15"": 0.9066666666666666, ""20-19"": 0.6933333333333334, ""6-15"": 0.8133333333333334, ""8-20"": 0.96}","{""10-10"": 0.7733333333333333, ""11-10"": 0.7333333333333333, ""18-5"": 0.8533333333333334, ""19-3"": 0.72, ""2-13"": 0.6666666666666666, ""2-5"": 0.7866666666666666, ""3-8"": 0.84, ""4-10"": 0.8933333333333333, ""8-18"": 0.7866666666666666, ""8-3"": 0.84}",0.0,0.0,0.0,0.0,"{""14-10"": 0.0, ""14-7"": 0.0, ""20-15"": 0.0, ""20-19"": 0.0, ""6-15"": 0.0, ""8-20"": 0.0}","{""10-10"": 0.0, ""11-10"": 0.0, ""18-5"": 0.0, ""19-3"": 0.0, ""2-13"": 0.0, ""2-5"": 0.0, ""3-8"": 0.0, ""4-10"": 0.0, ""8-18"": 0.0, ""8-3"": 0.0}",1440,80,0,"[{""step"": 1.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.3548433780670166}, {""step"": 4.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.3516759872436523}, {""step"": 8.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.3473284244537354}, {""step"": 12.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.3427963256835938}, {""step"": 16.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.338035821914673}, {""step"": 20.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.3329977989196777}]"
421037,stable_first,4,0.1,20,0.001,0.01,1,5,0.6,0.1,0.0,0.0,0.7,0.0,True,True,0.550000011920929,2.304638147354126,0.8266666666666667,0.6933333333333334,0.7893333333333333,0.6666666666666666,False,False,"{""14-10"": 0.8133333333333334, ""14-7"": 0.7733333333333333, ""20-15"": 0.9066666666666666, ""20-19"": 0.6933333333333334, ""6-15"": 0.8133333333333334, ""8-20"": 0.96}","{""10-10"": 0.7733333333333333, ""11-10"": 0.7333333333333333, ""18-5"": 0.8533333333333334, ""19-3"": 0.72, ""2-13"": 0.6666666666666666, ""2-5"": 0.7866666666666666, ""3-8"": 0.84, ""4-10"": 0.8933333333333333, ""8-18"": 0.7866666666666666, ""8-3"": 0.84}",0.0,0.0,0.0,0.0,"{""14-10"": 0.0, ""14-7"": 0.0, ""20-15"": 0.0, ""20-19"": 0.0, ""6-15"": 0.0, ""8-20"": 0.0}","{""10-10"": 0.0, ""11-10"": 0.0, ""18-5"": 0.0, ""19-3"": 0.0, ""2-13"": 0.0, ""2-5"": 0.0, ""3-8"": 0.0, ""4-10"": 0.0, ""8-18"": 0.0, ""8-3"": 0.0}",1440,80,0,"[{""step"": 1.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.3548357486724854}, {""step"": 4.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.3483471870422363}, {""step"": 8.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.33900785446167}, {""step"": 12.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.328714370727539}, {""step"": 16.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.3173093795776367}, {""step"": 20.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.304638147354126}]"
421037,stable_first,4,0.1,20,0.001,0.1,1,5,0.6,0.1,0.0,0.0,0.7,0.0,True,True,0.550000011920929,2.306781768798828,0.8266666666666667,0.6933333333333334,0.7893333333333333,0.6666666666666666,False,False,"{""14-10"": 0.8133333333333334, ""14-7"": 0.7733333333333333, ""20-15"": 0.9066666666666666, ""20-19"": 0.6933333333333334, ""6-15"": 0.8133333333333334, ""8-20"": 0.96}","{""10-10"": 0.7733333333333333, ""11-10"": 0.7333333333333333, ""18-5"": 0.8533333333333334, ""19-3"": 0.72, ""2-13"": 0.6666666666666666, ""2-5"": 0.7866666666666666, ""3-8"": 0.84, ""4-10"": 0.8933333333333333, ""8-18"": 0.7866666666666666, ""8-3"": 0.84}",0.0,0.0,0.0,0.0,"{""14-10"": 0.0, ""14-7"": 0.0, ""20-15"": 0.0, ""20-19"": 0.0, ""6-15"": 0.0, ""8-20"": 0.0}","{""10-10"": 0.0, ""11-10"": 0.0, ""18-5"": 0.0, ""19-3"": 0.0, ""2-13"": 0.0, ""2-5"": 0.0, ""3-8"": 0.0, ""4-10"": 0.0, ""8-18"": 0.0, ""8-3"": 0.0}",1440,80,0,"[{""step"": 1.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.354844331741333}, {""step"": 4.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.3484716415405273}, {""step"": 8.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.339402675628662}, {""step"": 12.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.3295249938964844}, {""step"": 16.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.318697929382324}, {""step"": 20.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.306781768798828}]"
421037,stable_first,4,0.1,50,0.0005,0.01,1,5,0.6,0.1,0.0,0.0,0.7,0.0,True,True,0.550000011920929,2.284416913986206,0.8266666666666667,0.6933333333333334,0.7893333333333333,0.6666666666666666,False,False,"{""14-10"": 0.8133333333333334, ""14-7"": 0.7733333333333333, ""20-15"": 0.9066666666666666, ""20-19"": 0.6933333333333334, ""6-15"": 0.8133333333333334, ""8-20"": 0.96}","{""10-10"": 0.7733333333333333, ""11-10"": 0.7333333333333333, ""18-5"": 0.8533333333333334, ""19-3"": 0.72, ""2-13"": 0.6666666666666666, ""2-5"": 0.7866666666666666, ""3-8"": 0.84, ""4-10"": 0.8933333333333333, ""8-18"": 0.7866666666666666, ""8-3"": 0.84}",0.0,0.0,0.0,0.0,"{""14-10"": 0.0, ""14-7"": 0.0, ""20-15"": 0.0, ""20-19"": 0.0, ""6-15"": 0.0, ""8-20"": 0.0}","{""10-10"": 0.0, ""11-10"": 0.0, ""18-5"": 0.0, ""19-3"": 0.0, ""2-13"": 0.0, ""2-5"": 0.0, ""3-8"": 0.0, ""4-10"": 0.0, ""8-18"": 0.0, ""8-3"": 0.0}",1440,80,0,"[{""step"": 1.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.3548355102539062}, {""step"": 10.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.3450124263763428}, {""step"": 20.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.3328769207000732}, {""step"": 30.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.318995237350464}, {""step"": 40.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.3029448986053467}, {""step"": 50.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.284416913986206}]"
421037,stable_first,4,0.1,50,0.0005,0.1,1,5,0.6,0.1,0.0,0.0,0.7,0.0,True,True,0.550000011920929,2.283982276916504,0.8266666666666667,0.6933333333333334,0.7893333333333333,0.6666666666666666,False,False,"{""14-10"": 0.8133333333333334, ""14-7"": 0.7733333333333333, ""20-15"": 0.9066666666666666, ""20-19"": 0.6933333333333334, ""6-15"": 0.8133333333333334, ""8-20"": 0.96}","{""10-10"": 0.7733333333333333, ""11-10"": 0.7333333333333333, ""18-5"": 0.8533333333333334, ""19-3"": 0.72, ""2-13"": 0.6666666666666666, ""2-5"": 0.7866666666666666, ""3-8"": 0.84, ""4-10"": 0.8933333333333333, ""8-18"": 0.7866666666666666, ""8-3"": 0.84}",0.0,0.0,0.0,0.0,"{""14-10"": 0.0, ""14-7"": 0.0, ""20-15"": 0.0, ""20-19"": 0.0, ""6-15"": 0.0, ""8-20"": 0.0}","{""10-10"": 0.0, ""11-10"": 0.0, ""18-5"": 0.0, ""19-3"": 0.0, ""2-13"": 0.0, ""2-5"": 0.0, ""3-8"": 0.0, ""4-10"": 0.0, ""8-18"": 0.0, ""8-3"": 0.0}",1440,80,0,"[{""step"": 1.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.354844570159912}, {""step"": 10.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.3450841903686523}, {""step"": 20.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.333000659942627}, {""step"": 30.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.319094657897949}, {""step"": 40.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.3028807640075684}, {""step"": 50.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.283982276916504}]"
421037,stable_first,4,0.05,50,0.001,0.1,1,5,0.6,0.1,0.0,0.0,0.7,0.0,True,True,0.550000011920929,2.218980073928833,0.8266666666666667,0.6933333333333334,0.788,0.6666666666666666,False,False,"{""14-10"": 0.8133333333333334, ""14-7"": 0.7866666666666666, ""20-15"": 0.9066666666666666, ""20-19"": 0.6933333333333334, ""6-15"": 0.8, ""8-20"": 0.96}","{""10-10"": 0.7733333333333333, ""11-10"": 0.7333333333333333, ""18-5"": 0.84, ""19-3"": 0.72, ""2-13"": 0.6666666666666666, ""2-5"": 0.7866666666666666, ""3-8"": 0.84, ""4-10"": 0.8933333333333333, ""8-18"": 0.7866666666666666, ""8-3"": 0.84}",0.0,0.0,0.0,0.0,"{""14-10"": 0.0, ""14-7"": 0.0, ""20-15"": 0.0, ""20-19"": 0.0, ""6-15"": 0.0, ""8-20"": 0.0}","{""10-10"": 0.0, ""11-10"": 0.0, ""18-5"": 0.0, ""19-3"": 0.0, ""2-13"": 0.0, ""2-5"": 0.0, ""3-8"": 0.0, ""4-10"": 0.0, ""8-18"": 0.0, ""8-3"": 0.0}",1440,80,0,"[{""step"": 1.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.3548436164855957}, {""step"": 10.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.3356220722198486}, {""step"": 20.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.312058210372925}, {""step"": 30.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.2852675914764404}, {""step"": 40.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.2544519901275635}, {""step"": 50.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.218980073928833}]"
421037,stable_first,4,0.1,50,0.001,0.01,1,5,0.6,0.1,0.0,0.0,0.7,0.0,True,True,0.550000011920929,2.177506923675537,0.8244444444444444,0.6933333333333334,0.7813333333333333,0.6666666666666666,False,False,"{""14-10"": 0.8133333333333334, ""14-7"": 0.7866666666666666, ""20-15"": 0.9066666666666666, ""20-19"": 0.6933333333333334, ""6-15"": 0.7866666666666666, ""8-20"": 0.96}","{""10-10"": 0.7733333333333333, ""11-10"": 0.72, ""18-5"": 0.84, ""19-3"": 0.72, ""2-13"": 0.6666666666666666, ""2-5"": 0.7733333333333333, ""3-8"": 0.8266666666666667, ""4-10"": 0.8933333333333333, ""8-18"": 0.7733333333333333, ""8-3"": 0.8266666666666667}",0.0,0.0,0.0,0.0,"{""14-10"": 0.0, ""14-7"": 0.0, ""20-15"": 0.0, ""20-19"": 0.0, ""6-15"": 0.0, ""8-20"": 0.0}","{""10-10"": 0.0, ""11-10"": 0.0, ""18-5"": 0.0, ""19-3"": 0.0, ""2-13"": 0.0, ""2-5"": 0.0, ""3-8"": 0.0, ""4-10"": 0.0, ""8-18"": 0.0, ""8-3"": 0.0}",1440,80,0,"[{""step"": 1.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.3548355102539062}, {""step"": 10.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.334547281265259}, {""step"": 20.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.3072879314422607}, {""step"": 30.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.2730801105499268}, {""step"": 40.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.230156183242798}, {""step"": 50.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.177506923675537}]"
421037,stable_first,0,0.05,50,0.001,0.01,1,5,0.6,0.1,0.0,0.0,0.7,0.0,True,True,0.550000011920929,2.2562572956085205,0.8244444444444444,0.6933333333333334,0.78,0.6666666666666666,False,False,"{""14-10"": 0.8133333333333334, ""14-7"": 0.7866666666666666, ""20-15"": 0.9066666666666666, ""20-19"": 0.6933333333333334, ""6-15"": 0.7866666666666666, ""8-20"": 0.96}","{""10-10"": 0.7733333333333333, ""11-10"": 0.72, ""18-5"": 0.84, ""19-3"": 0.7066666666666667, ""2-13"": 0.6666666666666666, ""2-5"": 0.7733333333333333, ""3-8"": 0.8266666666666667, ""4-10"": 0.8933333333333333, ""8-18"": 0.7733333333333333, ""8-3"": 0.8266666666666667}",0.0,0.0,0.0,0.0,"{""14-10"": 0.0, ""14-7"": 0.0, ""20-15"": 0.0, ""20-19"": 0.0, ""6-15"": 0.0, ""8-20"": 0.0}","{""10-10"": 0.0, ""11-10"": 0.0, ""18-5"": 0.0, ""19-3"": 0.0, ""2-13"": 0.0, ""2-5"": 0.0, ""3-8"": 0.0, ""4-10"": 0.0, ""8-18"": 0.0, ""8-3"": 0.0}",160,80,0,"[{""step"": 1.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.35483455657959}, {""step"": 10.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.3364686965942383}, {""step"": 20.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.316173553466797}, {""step"": 30.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.296025514602661}, {""step"": 40.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.276047706604004}, {""step"": 50.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.2562572956085205}]"
421037,stable_first,0,0.05,50,0.001,0.1,1,5,0.6,0.1,0.0,0.0,0.7,0.0,True,True,0.550000011920929,2.2564432621002197,0.8244444444444444,0.6933333333333334,0.78,0.6666666666666666,False,False,"{""14-10"": 0.8133333333333334, ""14-7"": 0.7866666666666666, ""20-15"": 0.9066666666666666, ""20-19"": 0.6933333333333334, ""6-15"": 0.7866666666666666, ""8-20"": 0.96}","{""10-10"": 0.7733333333333333, ""11-10"": 0.72, ""18-5"": 0.84, ""19-3"": 0.7066666666666667, ""2-13"": 0.6666666666666666, ""2-5"": 0.7733333333333333, ""3-8"": 0.8266666666666667, ""4-10"": 0.8933333333333333, ""8-18"": 0.7733333333333333, ""8-3"": 0.8266666666666667}",0.0,0.0,0.0,0.0,"{""14-10"": 0.0, ""14-7"": 0.0, ""20-15"": 0.0, ""20-19"": 0.0, ""6-15"": 0.0, ""8-20"": 0.0}","{""10-10"": 0.0, ""11-10"": 0.0, ""18-5"": 0.0, ""19-3"": 0.0, ""2-13"": 0.0, ""2-5"": 0.0, ""3-8"": 0.0, ""4-10"": 0.0, ""8-18"": 0.0, ""8-3"": 0.0}",160,80,0,"[{""step"": 1.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.35483455657959}, {""step"": 10.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.3364739418029785}, {""step"": 20.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.3161988258361816}, {""step"": 30.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.2960872650146484}, {""step"": 40.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.276163101196289}, {""step"": 50.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.2564432621002197}]"
421037,stable_first,2,0.05,50,0.001,0.01,1,5,0.6,0.1,0.0,0.0,0.7,0.0,True,True,0.550000011920929,2.2323451042175293,0.8244444444444444,0.6933333333333334,0.78,0.6666666666666666,False,False,"{""14-10"": 0.8133333333333334, ""14-7"": 0.7866666666666666, ""20-15"": 0.9066666666666666, ""20-19"": 0.6933333333333334, ""6-15"": 0.7866666666666666, ""8-20"": 0.96}","{""10-10"": 0.7733333333333333, ""11-10"": 0.72, ""18-5"": 0.84, ""19-3"": 0.7066666666666667, ""2-13"": 0.6666666666666666, ""2-5"": 0.7733333333333333, ""3-8"": 0.8266666666666667, ""4-10"": 0.8933333333333333, ""8-18"": 0.7733333333333333, ""8-3"": 0.8266666666666667}",0.0,0.0,0.0,0.0,"{""14-10"": 0.0, ""14-7"": 0.0, ""20-15"": 0.0, ""20-19"": 0.0, ""6-15"": 0.0, ""8-20"": 0.0}","{""10-10"": 0.0, ""11-10"": 0.0, ""18-5"": 0.0, ""19-3"": 0.0, ""2-13"": 0.0, ""2-5"": 0.0, ""3-8"": 0.0, ""4-10"": 0.0, ""8-18"": 0.0, ""8-3"": 0.0}",800,80,0,"[{""step"": 1.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.3548355102539062}, {""step"": 10.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.335916519165039}, {""step"": 20.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.3134937286376953}, {""step"": 30.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.2890448570251465}, {""step"": 40.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.2620980739593506}, {""step"": 50.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.2323451042175293}]"
421037,stable_first,2,0.05,50,0.001,0.1,1,5,0.6,0.1,0.0,0.0,0.7,0.0,True,True,0.550000011920929,2.235013961791992,0.8244444444444444,0.6933333333333334,0.78,0.6666666666666666,False,False,"{""14-10"": 0.8133333333333334, ""14-7"": 0.7866666666666666, ""20-15"": 0.9066666666666666, ""20-19"": 0.6933333333333334, ""6-15"": 0.7866666666666666, ""8-20"": 0.96}","{""10-10"": 0.7733333333333333, ""11-10"": 0.72, ""18-5"": 0.84, ""19-3"": 0.7066666666666667, ""2-13"": 0.6666666666666666, ""2-5"": 0.7733333333333333, ""3-8"": 0.8266666666666667, ""4-10"": 0.8933333333333333, ""8-18"": 0.7733333333333333, ""8-3"": 0.8266666666666667}",0.0,0.0,0.0,0.0,"{""14-10"": 0.0, ""14-7"": 0.0, ""20-15"": 0.0, ""20-19"": 0.0, ""6-15"": 0.0, ""8-20"": 0.0}","{""10-10"": 0.0, ""11-10"": 0.0, ""18-5"": 0.0, ""19-3"": 0.0, ""2-13"": 0.0, ""2-5"": 0.0, ""3-8"": 0.0, ""4-10"": 0.0, ""8-18"": 0.0, ""8-3"": 0.0}",800,80,0,"[{""step"": 1.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.3548457622528076}, {""step"": 10.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.335986614227295}, {""step"": 20.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.3137872219085693}, {""step"": 30.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.289804458618164}, {""step"": 40.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.2636332511901855}, {""step"": 50.0, ""support_loo_acc"": 0.550000011920929, ""support_loo_loss"": 2.235013961791992}]"
