arm,receiver,seed,k_shot,scenario,old_acc,seen_new_acc,H_old_new,average_forgetting,min_old_new,joint_score
singleview_fft96,7-14,713104,2,leo_low_elev_weak,0.7666666666666667,0.8,0.7829787234042553,0.07499999999999996,0.7666666666666667,0.7832151300236406
singleview_fft96,7-14,713104,2,leo_rain_weak,0.775,0.725,0.7491666666666666,0.07499999999999996,0.725,0.7497222222222222
singleview_fft96,7-14,713104,20,leo_clear_weak,0.8833333333333333,0.875,0.8791469194312796,0.025000000000000022,0.875,0.8791600842548709
singleview_fft96,7-14,713104,20,leo_low_elev_weak,0.8416666666666667,0.85,0.8458128078817735,0.0,0.8416666666666667,0.8458264915161466
singleview_fft96,7-14,713104,20,leo_rain_weak,0.8666666666666667,0.775,0.818274111675127,0.008333333333333304,0.775,0.8199802594472646
singleview_fft96,7-14,713104,5,leo_clear_weak,0.875,0.875,0.875,0.025000000000000022,0.875,0.875
singleview_fft96,7-14,713104,5,leo_low_elev_weak,0.85,0.825,0.8373134328358209,0.0,0.825,0.8374378109452736
singleview_fft96,7-14,713104,5,leo_rain_weak,0.8416666666666667,0.75,0.7931937172774868,0.025000000000000022,0.75,0.7949534613147179
singleview_fft96,7-14,713105,1,leo_clear_weak,0.875,0.75,0.8076923076923077,0.05833333333333335,0.75,0.8108974358974358
singleview_fft96,7-14,713105,1,leo_low_elev_weak,0.8333333333333334,0.6,0.6976744186046512,0.02499999999999991,0.6,0.7103359173126615
singleview_fft96,7-14,713105,1,leo_rain_weak,0.8916666666666667,0.425,0.5756329113924051,0.008333333333333304,0.425,0.6307665260196906
singleview_fft96,7-14,713105,10,leo_clear_weak,0.9166666666666666,0.9,0.908256880733945,0.008333333333333415,0.9,0.9083078491335371
singleview_fft96,7-14,713105,10,leo_low_elev_weak,0.8666666666666667,0.8,0.832,0.0,0.8,0.8328888888888889
singleview_fft96,7-14,713105,10,leo_rain_weak,0.925,0.85,0.8859154929577465,-0.008333333333333415,0.85,0.8869718309859156
singleview_fft96,7-14,713105,2,leo_clear_weak,0.9166666666666666,0.725,0.8096446700507615,0.01666666666666672,0.725,0.8171037789058094
singleview_fft96,7-14,713105,2,leo_low_elev_weak,0.8083333333333333,0.725,0.7644021739130435,0.025000000000000022,0.725,0.7659118357487923
singleview_fft96,7-14,713105,2,leo_rain_weak,0.9166666666666666,0.575,0.706703910614525,0.0,0.575,0.7327901924270638
singleview_fft96,7-14,713105,20,leo_clear_weak,0.9416666666666667,0.9,0.9203619909502262,0.0,0.9,0.9206762192056309
singleview_fft96,7-14,713105,20,leo_low_elev_weak,0.875,0.825,0.8492647058823529,0.0,0.825,0.8497549019607843
singleview_fft96,7-14,713105,20,leo_rain_weak,0.9083333333333333,0.85,0.8781990521327014,0.0,0.85,0.8788441284886783
singleview_fft96,7-14,713105,5,leo_clear_weak,0.925,0.9,0.9123287671232876,0.008333333333333304,0.9,0.9124429223744293
singleview_fft96,7-14,713105,5,leo_low_elev_weak,0.85,0.75,0.7968749999999999,0.0,0.75,0.7989583333333332
singleview_fft96,7-14,713105,5,leo_rain_weak,0.9,0.8,0.8470588235294118,0.008333333333333304,0.8,0.8490196078431372
singleview_fft96,7-7,713101,1,leo_clear_weak,0.7666666666666667,0.55,0.640506329113924,0.07499999999999996,0.55,0.6523909985935302
singleview_fft96,7-7,713101,1,leo_low_elev_weak,0.675,0.5,0.574468085106383,0.04999999999999993,0.5,0.5831560283687943
singleview_fft96,7-7,713101,1,leo_rain_weak,0.6916666666666667,0.475,0.5632142857142857,0.1333333333333333,0.475,0.5766269841269841
singleview_fft96,7-7,713101,10,leo_clear_weak,0.9416666666666667,0.85,0.8934883720930233,0.0,0.85,0.8950516795865634
singleview_fft96,7-7,713101,10,leo_low_elev_weak,0.875,0.8,0.8358208955223881,0.008333333333333304,0.8,0.8369402985074627
singleview_fft96,7-7,713101,10,leo_rain_weak,0.8833333333333333,0.575,0.6965714285714285,0.04166666666666674,0.575,0.7183015873015872
singleview_fft96,7-7,713101,2,leo_clear_weak,0.85,0.55,0.6678571428571429,0.025000000000000022,0.55,0.6892857142857144
singleview_fft96,7-7,713101,2,leo_low_elev_weak,0.7333333333333333,0.525,0.6119205298013245,0.01666666666666672,0.525,0.6234179543782193
singleview_fft96,7-7,713101,2,leo_rain_weak,0.7166666666666667,0.6,0.6531645569620254,0.15000000000000002,0.6,0.6566104078762307
singleview_fft96,7-7,713101,20,leo_clear_weak,0.9166666666666666,0.85,0.8820754716981131,0.01666666666666672,0.85,0.8829140461215932
singleview_fft96,7-7,713101,20,leo_low_elev_weak,0.8666666666666667,0.9,0.8830188679245283,-0.01666666666666672,0.8666666666666667,0.8832285115303984
singleview_fft96,7-7,713101,20,leo_rain_weak,0.8916666666666667,0.725,0.7997422680412372,-0.008333333333333415,0.725,0.8054696449026345
singleview_fft96,7-7,713101,5,leo_clear_weak,0.8916666666666667,0.875,0.8832547169811322,-0.008333333333333415,0.875,0.8833071278825996
singleview_fft96,7-7,713101,5,leo_low_elev_weak,0.825,0.75,0.7857142857142856,0.0,0.75,0.7869047619047619
singleview_fft96,7-7,713101,5,leo_rain_weak,0.7583333333333333,0.7,0.728,0.09166666666666667,0.7,0.7287777777777777
singleview_fft96,7-7,713102,1,leo_clear_weak,0.775,0.425,0.5489583333333333,0.05833333333333335,0.425,0.5829861111111111
singleview_fft96,7-7,713102,1,leo_low_elev_weak,0.6583333333333333,0.525,0.5841549295774648,0.08333333333333337,0.525,0.5891627543035994
singleview_fft96,7-7,713102,1,leo_rain_weak,0.6666666666666666,0.45,0.5373134328358209,0.18333333333333335,0.45,0.5513266998341625
singleview_fft96,7-7,713102,10,leo_clear_weak,0.8666666666666667,0.85,0.858252427184466,0.008333333333333304,0.85,0.8583063646170442
singleview_fft96,7-7,713102,10,leo_low_elev_weak,0.8583333333333333,0.775,0.8145408163265305,0.0,0.775,0.8159580498866212
singleview_fft96,7-7,713102,10,leo_rain_weak,0.8333333333333334,0.625,0.7142857142857143,0.033333333333333326,0.625,0.7242063492063492
singleview_fft96,7-7,713102,2,leo_clear_weak,0.8,0.6,0.6857142857142857,0.05833333333333324,0.6,0.6952380952380953
singleview_fft96,7-7,713102,2,leo_low_elev_weak,0.8083333333333333,0.425,0.5570945945945946,0.04999999999999993,0.425,0.5968093093093093
singleview_fft96,7-7,713102,2,leo_rain_weak,0.6833333333333333,0.425,0.5240601503759398,0.18333333333333335,0.425,0.5441311612364244
singleview_fft96,7-7,713102,20,leo_clear_weak,0.875,0.85,0.8623188405797101,0.01666666666666672,0.85,0.8624396135265701
singleview_fft96,7-7,713102,20,leo_low_elev_weak,0.8916666666666667,0.75,0.8147208121827412,0.0,0.75,0.818795826283136
singleview_fft96,7-7,713102,20,leo_rain_weak,0.9,0.7,0.7875,0.008333333333333304,0.7,0.7958333333333334
singleview_fft96,7-7,713102,5,leo_clear_weak,0.8083333333333333,0.85,0.8286432160804021,0.04999999999999993,0.8083333333333333,0.8289921831379118
singleview_fft96,7-7,713102,5,leo_low_elev_weak,0.8333333333333334,0.6,0.6976744186046512,0.02499999999999991,0.6,0.7103359173126615
singleview_fft96,7-7,713102,5,leo_rain_weak,0.8166666666666667,0.675,0.7391061452513966,0.025000000000000022,0.675,0.7435909373060211
singleview_fft96,7-7,713103,1,leo_clear_weak,0.425,0.275,0.33392857142857146,0.11666666666666664,0.275,0.3446428571428572
singleview_fft96,7-7,713103,1,leo_low_elev_weak,0.425,0.4,0.41212121212121217,0.04999999999999999,0.4,0.41237373737373745
singleview_fft96,7-7,713103,1,leo_rain_weak,0.4083333333333333,0.375,0.3909574468085107,0.06666666666666665,0.375,0.3914302600472814
singleview_fft96,7-7,713103,10,leo_clear_weak,0.9333333333333333,0.85,0.8897196261682243,0.0,0.85,0.8910176531671858
singleview_fft96,7-7,713103,10,leo_low_elev_weak,0.875,0.825,0.8492647058823529,0.008333333333333304,0.825,0.8497549019607843
singleview_fft96,7-7,713103,10,leo_rain_weak,0.9,0.7,0.7875,-0.008333333333333304,0.7,0.7958333333333334
singleview_fft96,7-7,713103,2,leo_clear_weak,0.6916666666666667,0.75,0.7196531791907516,0.10833333333333339,0.6916666666666667,0.7204399486191394
singleview_fft96,7-7,713103,2,leo_low_elev_weak,0.6,0.675,0.6352941176470589,0.033333333333333326,0.6,0.636764705882353
singleview_fft96,7-7,713103,2,leo_rain_weak,0.5666666666666667,0.65,0.6054794520547945,0.07500000000000007,0.5666666666666667,0.6073820395738204
singleview_fft96,7-7,713103,20,leo_clear_weak,0.925,0.85,0.8859154929577465,0.008333333333333304,0.85,0.8869718309859156
singleview_fft96,7-7,713103,20,leo_low_elev_weak,0.8916666666666667,0.85,0.8703349282296651,-0.025000000000000022,0.85,0.8706671982987771
singleview_fft96,7-7,713103,20,leo_rain_weak,0.8916666666666667,0.75,0.8147208121827412,0.008333333333333304,0.75,0.818795826283136
singleview_fft96,7-7,713103,5,leo_clear_weak,0.9,0.875,0.8873239436619719,0.025000000000000022,0.875,0.8874413145539907
singleview_fft96,7-7,713103,5,leo_low_elev_weak,0.7833333333333333,0.825,0.8036269430051813,0.04166666666666663,0.7833333333333333,0.8039867587795048
singleview_fft96,7-7,713103,5,leo_rain_weak,0.8416666666666667,0.675,0.7491758241758242,0.08333333333333337,0.675,0.7552808302808303
singleview_fft96,7-7,713104,1,leo_clear_weak,0.775,0.8,0.7873015873015874,0.15000000000000002,0.775,0.7874338624338625
singleview_fft96,7-7,713104,1,leo_low_elev_weak,0.6416666666666667,0.575,0.6065068493150685,0.1333333333333333,0.575,0.6077245053272451
singleview_fft96,7-7,713104,1,leo_rain_weak,0.625,0.45,0.5232558139534884,0.15833333333333333,0.45,0.5327519379844962
singleview_fft96,7-7,713104,10,leo_clear_weak,0.925,0.925,0.925,-0.04166666666666674,0.925,0.9250000000000002
singleview_fft96,7-7,713104,10,leo_low_elev_weak,0.8666666666666667,0.825,0.8453201970443349,0.025000000000000022,0.825,0.8456622879036672
singleview_fft96,7-7,713104,10,leo_rain_weak,0.875,0.775,0.821969696969697,-0.01666666666666672,0.775,0.823989898989899
singleview_fft96,7-7,713104,2,leo_clear_weak,0.95,0.825,0.8830985915492957,0.008333333333333415,0.825,0.8860328638497652
singleview_fft96,7-7,713104,2,leo_low_elev_weak,0.725,0.55,0.6254901960784314,0.050000000000000044,0.55,0.6334967320261438
singleview_fft96,7-7,713104,2,leo_rain_weak,0.8416666666666667,0.6,0.7005780346820809,0.09166666666666667,0.6,0.7140815671162493
singleview_fft96,7-7,713104,20,leo_clear_weak,0.8833333333333333,0.9,0.8915887850467291,-0.016666666666666607,0.8833333333333333,0.8916407061266876
singleview_fft96,7-7,713104,20,leo_low_elev_weak,0.875,0.9,0.8873239436619719,-0.008333333333333304,0.875,0.8874413145539907
singleview_fft96,7-7,713104,20,leo_rain_weak,0.8083333333333333,0.875,0.8403465346534653,0.0,0.8083333333333333,0.8412266226622661
singleview_fft96,7-7,713104,5,leo_clear_weak,0.9083333333333333,0.875,0.891355140186916,0.04166666666666663,0.875,0.8915628245067498
singleview_fft96,7-7,713104,5,leo_low_elev_weak,0.9,0.7,0.7875,0.033333333333333326,0.7,0.7958333333333334
singleview_fft96,7-7,713104,5,leo_rain_weak,0.8916666666666667,0.75,0.8147208121827412,0.04999999999999993,0.75,0.818795826283136
singleview_fft96,7-7,713105,1,leo_clear_weak,0.775,0.425,0.5489583333333333,0.1166666666666667,0.425,0.5829861111111111
singleview_fft96,7-7,713105,1,leo_low_elev_weak,0.7583333333333333,0.4,0.5237410071942447,0.0,0.4,0.560691446842526
singleview_fft96,7-7,713105,1,leo_rain_weak,0.8666666666666667,0.4,0.5473684210526316,0.025000000000000022,0.4,0.6046783625730995
singleview_fft96,7-7,713105,10,leo_clear_weak,0.9333333333333333,0.775,0.8468292682926829,0.008333333333333304,0.775,0.8517208672086721
singleview_fft96,7-7,713105,10,leo_low_elev_weak,0.925,0.7,0.7969230769230768,0.02499999999999991,0.7,0.8073076923076923
singleview_fft96,7-7,713105,10,leo_rain_weak,0.9083333333333333,0.7,0.7906735751295335,0.0,0.7,0.7996689694876222
singleview_fft96,7-7,713105,2,leo_clear_weak,0.8083333333333333,0.725,0.7644021739130435,0.09999999999999998,0.725,0.7659118357487923
singleview_fft96,7-7,713105,2,leo_low_elev_weak,0.8,0.55,0.6518518518518519,0.04999999999999993,0.55,0.667283950617284
singleview_fft96,7-7,713105,2,leo_rain_weak,0.8666666666666667,0.4,0.5473684210526316,0.016666666666666607,0.4,0.6046783625730995
singleview_fft96,7-7,713105,20,leo_clear_weak,0.95,0.875,0.910958904109589,0.008333333333333415,0.875,0.911986301369863
singleview_fft96,7-7,713105,20,leo_low_elev_weak,0.9416666666666667,0.725,0.8192499999999999,0.01666666666666672,0.725,0.8286388888888888
singleview_fft96,7-7,713105,20,leo_rain_weak,0.9333333333333333,0.7,0.8,0.0,0.7,0.8111111111111112
singleview_fft96,7-7,713105,5,leo_clear_weak,0.925,0.675,0.7804687500000002,0.008333333333333304,0.675,0.7934895833333334
singleview_fft96,7-7,713105,5,leo_low_elev_weak,0.8416666666666667,0.7,0.7643243243243243,0.033333333333333326,0.7,0.7686636636636637
singleview_fft96,7-7,713105,5,leo_rain_weak,0.9166666666666666,0.525,0.6676300578034682,0.008333333333333415,0.525,0.7030989081567117
singleview_fft96,8-8,713101,1,leo_clear_weak,0.65,0.675,0.6622641509433962,0.125,0.65,0.6624213836477987
singleview_fft96,8-8,713101,1,leo_low_elev_weak,0.575,0.575,0.575,0.01666666666666672,0.575,0.575
singleview_fft96,8-8,713101,1,leo_rain_weak,0.6333333333333333,0.6,0.6162162162162161,0.15000000000000002,0.6,0.6165165165165165
singleview_fft96,8-8,713101,10,leo_clear_weak,0.8916666666666667,0.85,0.8703349282296651,-0.008333333333333415,0.85,0.8706671982987771
singleview_fft96,8-8,713101,10,leo_low_elev_weak,0.825,0.7,0.7573770491803278,0.01666666666666672,0.7,0.7607923497267759
singleview_fft96,8-8,713101,10,leo_rain_weak,0.8583333333333333,0.7,0.7711229946524064,0.008333333333333415,0.7,0.7764854426619131
singleview_fft96,8-8,713101,2,leo_clear_weak,0.7416666666666667,0.7,0.7202312138728324,0.09166666666666667,0.7,0.7206326268464996
singleview_fft96,8-8,713101,2,leo_low_elev_weak,0.5583333333333333,0.6,0.5784172661870505,0.15833333333333333,0.5583333333333333,0.5789168665067946
singleview_fft96,8-8,713101,2,leo_rain_weak,0.65,0.6,0.624,0.1333333333333333,0.6,0.6246666666666667
singleview_fft96,8-8,713101,20,leo_clear_weak,0.9166666666666666,0.95,0.9330357142857142,-0.016666666666666607,0.9166666666666666,0.9332341269841269
singleview_fft96,8-8,713101,20,leo_low_elev_weak,0.8333333333333334,0.775,0.8031088082901554,0.02499999999999991,0.775,0.8038140472078297
singleview_fft96,8-8,713101,20,leo_rain_weak,0.8583333333333333,0.85,0.8541463414634146,0.0,0.85,0.854159891598916
singleview_fft96,8-8,713101,5,leo_clear_weak,0.825,0.75,0.7857142857142856,0.01666666666666672,0.75,0.7869047619047619
singleview_fft96,8-8,713101,5,leo_low_elev_weak,0.725,0.75,0.7372881355932203,0.09999999999999998,0.725,0.7374293785310734
singleview_fft96,8-8,713101,5,leo_rain_weak,0.7916666666666666,0.65,0.7138728323699421,0.08333333333333337,0.65,0.7185131663455362
singleview_fft96,8-8,713102,1,leo_clear_weak,0.7,0.5,0.5833333333333334,0.008333333333333415,0.5,0.5944444444444444
singleview_fft96,8-8,713102,1,leo_low_elev_weak,0.675,0.425,0.521590909090909,0.04999999999999993,0.425,0.540530303030303
singleview_fft96,8-8,713102,1,leo_rain_weak,0.7583333333333333,0.275,0.40362903225806457,0.01666666666666672,0.275,0.47898745519713265
singleview_fft96,8-8,713102,10,leo_clear_weak,0.8083333333333333,0.925,0.8627403846153847,0.025000000000000022,0.8083333333333333,0.865357905982906
singleview_fft96,8-8,713102,10,leo_low_elev_weak,0.7833333333333333,0.8,0.791578947368421,0.01666666666666672,0.7833333333333333,0.7916374269005848
singleview_fft96,8-8,713102,10,leo_rain_weak,0.8,0.8,0.8000000000000002,0.016666666666666607,0.8,0.8000000000000002
singleview_fft96,8-8,713102,2,leo_clear_weak,0.6833333333333333,0.675,0.6791411042944786,0.025000000000000022,0.675,0.6791581458759373
singleview_fft96,8-8,713102,2,leo_low_elev_weak,0.6916666666666667,0.65,0.6701863354037266,0.04166666666666663,0.65,0.6706176673567977
singleview_fft96,8-8,713102,2,leo_rain_weak,0.75,0.425,0.5425531914893617,0.04166666666666663,0.425,0.5725177304964538
singleview_fft96,8-8,713102,20,leo_clear_weak,0.825,0.975,0.89375,0.0,0.825,0.8979166666666667
singleview_fft96,8-8,713102,20,leo_low_elev_weak,0.8083333333333333,0.825,0.8165816326530613,0.008333333333333304,0.8083333333333333,0.8166383219954648
singleview_fft96,8-8,713102,20,leo_rain_weak,0.8083333333333333,0.825,0.8165816326530613,0.008333333333333304,0.8083333333333333,0.8166383219954648
singleview_fft96,8-8,713102,5,leo_clear_weak,0.7833333333333333,0.85,0.8153061224489795,0.008333333333333304,0.7833333333333333,0.8162131519274376
singleview_fft96,8-8,713102,5,leo_low_elev_weak,0.75,0.675,0.7105263157894738,0.050000000000000044,0.675,0.7118421052631579
singleview_fft96,8-8,713102,5,leo_rain_weak,0.7916666666666666,0.45,0.5738255033557047,0.0,0.45,0.6051640566741238
singleview_fft96,8-8,713103,1,leo_clear_weak,0.8083333333333333,0.575,0.6719879518072289,0.033333333333333326,0.575,0.685107095046854
singleview_fft96,8-8,713103,1,leo_low_elev_weak,0.6,0.65,0.624,0.07500000000000007,0.6,0.6246666666666667
singleview_fft96,8-8,713103,1,leo_rain_weak,0.7166666666666667,0.25,0.3706896551724138,0.06666666666666665,0.25,0.44578544061302683
singleview_fft96,8-8,713103,10,leo_clear_weak,0.85,0.875,0.8623188405797101,0.01666666666666672,0.85,0.8624396135265701
singleview_fft96,8-8,713103,10,leo_low_elev_weak,0.7583333333333333,0.875,0.8125,0.033333333333333326,0.7583333333333333,0.8152777777777778
singleview_fft96,8-8,713103,10,leo_rain_weak,0.7916666666666666,0.725,0.7568681318681317,0.033333333333333326,0.725,0.7578449328449328
singleview_fft96,8-8,713103,2,leo_clear_weak,0.8,0.525,0.6339622641509434,0.04999999999999993,0.525,0.6529874213836478
singleview_fft96,8-8,713103,2,leo_low_elev_weak,0.525,0.775,0.6259615384615385,0.06666666666666665,0.525,0.6419871794871795
singleview_fft96,8-8,713103,2,leo_rain_weak,0.7666666666666667,0.375,0.5036496350364964,0.02499999999999991,0.375,0.5484387672343877
singleview_fft96,8-8,713103,20,leo_clear_weak,0.8416666666666667,0.9,0.8698564593301435,0.025000000000000022,0.8416666666666667,0.8705077086656035
singleview_fft96,8-8,713103,20,leo_low_elev_weak,0.825,0.95,0.8830985915492957,0.0,0.825,0.8860328638497652
singleview_fft96,8-8,713103,20,leo_rain_weak,0.8,0.85,0.8242424242424243,0.02499999999999991,0.8,0.8247474747474749
singleview_fft96,8-8,713103,5,leo_clear_weak,0.8333333333333334,0.675,0.7458563535911604,0.033333333333333326,0.675,0.7513965623081647
singleview_fft96,8-8,713103,5,leo_low_elev_weak,0.7,0.825,0.7573770491803278,0.08333333333333337,0.7,0.7607923497267759
singleview_fft96,8-8,713103,5,leo_rain_weak,0.8,0.575,0.6690909090909091,0.02499999999999991,0.575,0.6813636363636363
singleview_fft96,8-8,713104,1,leo_clear_weak,0.8,0.65,0.7172413793103448,0.04166666666666663,0.65,0.7224137931034482
singleview_fft96,8-8,713104,1,leo_low_elev_weak,0.5583333333333333,0.625,0.5897887323943662,0.15000000000000002,0.5583333333333333,0.5910406885758999
singleview_fft96,8-8,713104,1,leo_rain_weak,0.7166666666666667,0.4,0.5134328358208955,0.07499999999999996,0.4,0.5433665008291874
singleview_fft96,8-8,713104,10,leo_clear_weak,0.8833333333333333,0.925,0.9036866359447006,0.01666666666666672,0.8833333333333333,0.9040066564260113
singleview_fft96,8-8,713104,10,leo_low_elev_weak,0.8416666666666667,0.825,0.83325,0.016666666666666607,0.825,0.8333055555555555
singleview_fft96,8-8,713104,10,leo_rain_weak,0.825,0.85,0.8373134328358209,0.01666666666666672,0.825,0.8374378109452736
singleview_fft96,8-8,713104,2,leo_clear_weak,0.6166666666666667,0.725,0.6664596273291925,0.08333333333333326,0.6166666666666667,0.669375431331953
singleview_fft96,8-8,713104,2,leo_low_elev_weak,0.5666666666666667,0.525,0.5450381679389312,0.07500000000000007,0.525,0.5455682782018659
singleview_fft96,8-8,713104,2,leo_rain_weak,0.6,0.7,0.6461538461538462,0.09166666666666667,0.6,0.6487179487179487
singleview_fft96,8-8,713104,20,leo_clear_weak,0.8916666666666667,0.9,0.8958139534883721,0.0,0.8916666666666667,0.8958268733850129
singleview_fft96,8-8,713104,20,leo_low_elev_weak,0.875,0.85,0.8623188405797101,0.008333333333333304,0.85,0.8624396135265701
singleview_fft96,8-8,713104,20,leo_rain_weak,0.85,0.825,0.8373134328358209,0.025000000000000022,0.825,0.8374378109452736
singleview_fft96,8-8,713104,5,leo_clear_weak,0.8583333333333333,0.85,0.8541463414634146,0.03333333333333344,0.85,0.854159891598916
singleview_fft96,8-8,713104,5,leo_low_elev_weak,0.8083333333333333,0.675,0.7356741573033708,0.04999999999999993,0.675,0.739669163545568
singleview_fft96,8-8,713104,5,leo_rain_weak,0.7333333333333333,0.85,0.7873684210526316,0.01666666666666672,0.7333333333333333,0.790233918128655
singleview_fft96,8-8,713105,1,leo_clear_weak,0.7333333333333333,0.275,0.4,0.050000000000000044,0.275,0.4694444444444444
singleview_fft96,8-8,713105,1,leo_low_elev_weak,0.6,0.5,0.5454545454545454,0.09999999999999998,0.5,0.5484848484848485
singleview_fft96,8-8,713105,1,leo_rain_weak,0.6916666666666667,0.1,0.17473684210526316,0.008333333333333304,0.1,0.3221345029239766
singleview_fft96,8-8,713105,10,leo_clear_weak,0.8333333333333334,0.775,0.8031088082901554,0.02499999999999991,0.775,0.8038140472078297
singleview_fft96,8-8,713105,10,leo_low_elev_weak,0.7416666666666667,0.825,0.7811170212765957,0.06666666666666665,0.7416666666666667,0.7825945626477541
singleview_fft96,8-8,713105,10,leo_rain_weak,0.8333333333333334,0.625,0.7142857142857143,0.008333333333333304,0.625,0.7242063492063492
singleview_fft96,8-8,713105,2,leo_clear_weak,0.8166666666666667,0.625,0.708092485549133,0.07500000000000007,0.625,0.7165863840719332
singleview_fft96,8-8,713105,2,leo_low_elev_weak,0.65,0.65,0.65,0.10833333333333328,0.65,0.65
singleview_fft96,8-8,713105,2,leo_rain_weak,0.6666666666666666,0.45,0.5373134328358209,0.09166666666666667,0.45,0.5513266998341625
singleview_fft96,8-8,713105,20,leo_clear_weak,0.8333333333333334,0.925,0.8767772511848342,0.02499999999999991,0.8333333333333334,0.8783701948393893
singleview_fft96,8-8,713105,20,leo_low_elev_weak,0.7833333333333333,0.85,0.8153061224489795,0.033333333333333326,0.7833333333333333,0.8162131519274376
singleview_fft96,8-8,713105,20,leo_rain_weak,0.825,0.7,0.7573770491803278,0.008333333333333415,0.7,0.7607923497267759
singleview_fft96,8-8,713105,5,leo_clear_weak,0.8416666666666667,0.7,0.7643243243243243,0.016666666666666607,0.7,0.7686636636636637
singleview_fft96,8-8,713105,5,leo_low_elev_weak,0.7583333333333333,0.75,0.7541436464088398,0.033333333333333326,0.75,0.754158993247391
singleview_fft96,8-8,713105,5,leo_rain_weak,0.8166666666666667,0.625,0.708092485549133,0.0,0.625,0.7165863840719332
full_legacy_oracle,20-1,713101,1,leo_clear_weak,0.5583333333333333,1.0,0.7165775401069518,-0.008333333333333304,0.5583333333333333,0.758303624480095
full_legacy_oracle,20-1,713101,1,leo_low_elev_weak,0.6083333333333333,0.8,0.6911242603550296,-0.02499999999999991,0.6083333333333333,0.699819197896121
full_legacy_oracle,20-1,713101,1,leo_rain_weak,0.6,0.9,0.7200000000000001,0.0,0.6,0.7400000000000001
full_legacy_oracle,20-1,713101,10,leo_clear_weak,0.875,1.0,0.9333333333333333,-0.01666666666666672,0.875,0.9361111111111112
full_legacy_oracle,20-1,713101,10,leo_low_elev_weak,0.7416666666666667,0.95,0.8330049261083744,-0.008333333333333415,0.7416666666666667,0.8415571975916804
full_legacy_oracle,20-1,713101,10,leo_rain_weak,0.8583333333333333,0.95,0.9018433179723502,-0.016666666666666607,0.8583333333333333,0.9033922171018944
full_legacy_oracle,20-1,713101,2,leo_clear_weak,0.7416666666666667,1.0,0.8516746411483254,0.008333333333333304,0.7416666666666667,0.8644471026049972
full_legacy_oracle,20-1,713101,2,leo_low_elev_weak,0.725,0.9,0.803076923076923,-0.025000000000000022,0.725,0.8093589743589744
full_legacy_oracle,20-1,713101,2,leo_rain_weak,0.675,0.95,0.7892307692307692,-0.008333333333333415,0.675,0.8047435897435897
full_legacy_oracle,20-1,713101,20,leo_clear_weak,0.9333333333333333,1.0,0.9655172413793104,0.0,0.9333333333333333,0.9662835249042145
full_legacy_oracle,20-1,713101,20,leo_low_elev_weak,0.775,0.95,0.853623188405797,-0.01666666666666672,0.775,0.8595410628019323
full_legacy_oracle,20-1,713101,20,leo_rain_weak,0.8166666666666667,1.0,0.8990825688073394,0.033333333333333326,0.8166666666666667,0.905249745158002
full_legacy_oracle,20-1,713101,5,leo_clear_weak,0.875,1.0,0.9333333333333333,-0.01666666666666672,0.875,0.9361111111111112
full_legacy_oracle,20-1,713101,5,leo_low_elev_weak,0.725,0.95,0.8223880597014926,-0.008333333333333304,0.725,0.8324626865671642
full_legacy_oracle,20-1,713101,5,leo_rain_weak,0.8083333333333333,0.95,0.8734597156398105,-0.025000000000000022,0.8083333333333333,0.8772643496577146
full_legacy_oracle,20-1,713102,1,leo_clear_weak,0.775,0.95,0.853623188405797,-0.01666666666666672,0.775,0.8595410628019323
full_legacy_oracle,20-1,713102,1,leo_low_elev_weak,0.75,0.85,0.7968749999999999,-0.008333333333333304,0.75,0.7989583333333332
full_legacy_oracle,20-1,713102,1,leo_rain_weak,0.725,0.8,0.760655737704918,-0.025000000000000022,0.725,0.7618852459016393
full_legacy_oracle,20-1,713102,10,leo_clear_weak,0.9333333333333333,1.0,0.9655172413793104,0.008333333333333304,0.9333333333333333,0.9662835249042145
full_legacy_oracle,20-1,713102,10,leo_low_elev_weak,0.875,1.0,0.9333333333333333,0.0,0.875,0.9361111111111112
full_legacy_oracle,20-1,713102,10,leo_rain_weak,0.8833333333333333,0.9,0.8915887850467291,0.0,0.8833333333333333,0.8916407061266876
full_legacy_oracle,20-1,713102,2,leo_clear_weak,0.75,1.0,0.8571428571428571,0.01666666666666672,0.75,0.8690476190476191
full_legacy_oracle,20-1,713102,2,leo_low_elev_weak,0.8,0.95,0.8685714285714285,-0.04166666666666674,0.8,0.8728571428571428
full_legacy_oracle,20-1,713102,2,leo_rain_weak,0.7166666666666667,0.9,0.797938144329897,-0.04166666666666663,0.7166666666666667,0.804868270332188
full_legacy_oracle,20-1,713102,20,leo_clear_weak,0.9083333333333333,1.0,0.9519650655021834,0.0,0.9083333333333333,0.9534327996118389
full_legacy_oracle,20-1,713102,20,leo_low_elev_weak,0.9333333333333333,1.0,0.9655172413793104,-0.008333333333333304,0.9333333333333333,0.9662835249042145
full_legacy_oracle,20-1,713102,20,leo_rain_weak,0.8916666666666667,0.95,0.9199095022624434,0.0,0.8916666666666667,0.9205253896430367
full_legacy_oracle,20-1,713102,5,leo_clear_weak,0.8583333333333333,1.0,0.9237668161434976,-0.016666666666666607,0.8583333333333333,0.9273667164922769
full_legacy_oracle,20-1,713102,5,leo_low_elev_weak,0.8083333333333333,1.0,0.8940092165898618,0.016666666666666607,0.8083333333333333,0.9007808499743984
