row,mode,description,clean_acc_pct,clean_correct,clean_total,leo_clear_weak_acc_pct,leo_clear_weak_correct,leo_low_elev_weak_acc_pct,leo_low_elev_weak_correct,leo_rain_weak_acc_pct,leo_rain_weak_correct,leo_mean_acc_pct,leo_floor_acc_pct,delta_vs_E1_clean_pp,delta_vs_E1_leo_mean_pp,delta_vs_E1_leo_floor_pp,clean_rank,leo_mean_rank,leo_floor_rank,final_source_val_acc_pct,final_source_val_leo_mean_pct,final_source_val_leo_floor_pct,final_null_mean,final_q_labeled_mean,final_q_unlabeled_mean,pseudo_selected_total_epochs131_200,pseudo_candidate_total_epochs131_200,pseudo_selection_rate_epochs131_200,receiver_probe_balanced_acc,day_probe_balanced_acc,channel_probe_balanced_acc,train_time_hours_from_epochs,wall_time_hours,post_epoch_overhead_hours,mean_epoch_seconds,peak_cuda_allocated_gib,peak_cuda_reserved_gib,total_parameter_count,checkpoint_sha256,terminal_status,terminal_exit_code,terminal_phase1_training_complete,promotion_ready
E1,equal,五分支等权容量控制,78.04702380952381,131119,168000,63.894642857142856,107343,61.926785714285714,104037,62.2327380952381,104551,62.68472222222223,61.926785714285714,0.0,0.0,0.0,6,1,1,98.3,86.03456790123458,84.94074074074074,0.0,1.0,0.32653061224489793,2952.0,439040.0,0.006723760932944607,0.900518536567688,0.5618147850036621,0.934666633605957,37.573471006684834,38.33566524770525,0.7621942410204146,676.322478120327,9.51296854019165,9.8203125,1192333,bd986da7f562c63b4fce3a49da1fbf6970acc2d64e51a2ba8fdb61f1a1983681,NON_PROMOTABLE_P0_DISABLED,8,False,False
E2,i_only,仅I可辨识性,80.04404761904762,134474,168000,48.861309523809524,82087,46.99702380952381,78955,47.20952380952381,79312,47.68928571428572,46.99702380952381,1.9970238095238102,-14.99543650793651,-14.929761904761904,1,5,5,97.76666666666667,63.89012345679012,62.351851851851855,0.1990518299292545,0.8009481697666402,0.0,0.0,439040.0,0.0,0.8957406878471375,0.5683333277702332,0.9423148036003113,33.22501560409864,34.00617441607846,0.7811588119798236,598.0502808737755,9.51528787612915,9.658203125,1192333,ff6f84fc50bb0ce78e3dc98eaf97547ce4509526fa28434e3f9c5bb087687248,NON_PROMOTABLE_P0_DISABLED,8,False,False
E3,i_d,I+D可辨识性与判别性,78.50357142857143,131886,168000,44.99583333333333,75593,42.996428571428574,72234,43.29821428571429,72741,43.763492063492066,42.996428571428574,0.4565476190476261,-18.92123015873016,-18.93035714285714,5,6,6,97.54444444444445,57.16296296296296,55.888888888888886,0.6874960514963889,0.31250395276108567,0.0,0.0,439040.0,0.0,0.9006665945053101,0.5547407269477844,0.9406296014785767,42.15787023517821,42.943224116100204,0.7853538809219996,758.8416642332077,9.51296854019165,9.6953125,1192333,f4de2d016ee68270f84a96a4657150967cd05564621b244ed0fbb2c134b6a7b1,NON_PROMOTABLE_P0_DISABLED,8,False,False
E4,i_d_s,I+D+S再加入稳定性,74.60654761904762,125339,168000,38.329166666666666,64393,36.48809523809524,61300,36.605357142857144,61497,37.14087301587302,36.48809523809524,-3.44047619047619,-25.543849206349208,-25.438690476190473,7,8,8,97.0,43.82098765432099,42.58888888888889,0.8643855063282714,0.1356144986894666,0.0,0.0,439040.0,0.0,0.8866666555404663,0.540925920009613,0.940148115158081,43.47993068701691,44.26736650519901,0.7874358181820975,782.6387523663044,9.51296854019165,9.92578125,1192333,f5c03f71076930f58592e30d848c20c685ead0c5d175f5d8c5e34abe70d0cc40,NON_PROMOTABLE_P0_DISABLED,8,False,False
E5,physical_fixed,固定系数I+D+S-U,74.1672619047619,124601,168000,38.70773809523809,65029,36.91726190476191,62021,37.03035714285714,62211,37.551785714285714,36.91726190476191,-3.8797619047619065,-25.132936507936513,-25.009523809523806,8,7,7,96.98148148148148,43.89506172839506,42.65555555555556,0.9140386228658715,0.08596137713412849,0.0,0.0,439040.0,0.0,0.8844444155693054,0.5393703579902649,0.9404444694519043,37.35237986730205,38.00422454840607,0.6518446811040243,672.3428376114368,9.51296854019165,9.6953125,1192333,5cdda16bce2f7cf6c8477d8008754639a14de5ef470e80d97eded7c2815ab317,NON_PROMOTABLE_P0_DISABLED,8,False,False
E6,physical_full,可学习全局正系数，无样本修正,79.92857142857143,134280,168000,51.43452380952381,86410,49.49047619047619,83144,49.64821428571429,83409,50.19107142857143,49.49047619047619,1.8815476190476232,-12.493650793650794,-12.436309523809527,3,3,3,97.91851851851852,66.6,65.15185185185184,0.8588564395904541,0.1411435573684926,0.0,0.0,439040.0,0.0,0.9022222757339478,0.5788148045539856,0.9396851658821106,44.52436052991284,45.3387832877371,0.814422757824262,801.4384895384312,9.51479959487915,9.78515625,1192333,e50717b1bcf373fbe68f5a7c6279c7f821a8927669ade8f73dd7b38715908a3a,NON_PROMOTABLE_P0_DISABLED,8,False,False
E7,full_no_null,有界样本修正，无null,79.84940476190476,134147,168000,51.35654761904762,86279,49.410714285714285,83010,49.56130952380953,83263,50.10952380952381,49.410714285714285,1.8023809523809575,-12.57519841269842,-12.51607142857143,4,4,4,97.92592592592592,66.69259259259259,65.33703703703704,0.0,1.0,0.3469387755102041,2673.0,439040.0,0.006088283527696793,0.9058148264884949,0.5784444212913513,0.940407395362854,42.47796423991521,43.2876489375035,0.8096846975882848,764.6033563184739,9.51296854019165,9.80078125,1192333,1a54a9d87046c30913f23ee3c67bee3c3e4a1c9d153000a0d7a6bd20ee3b13d1,NON_PROMOTABLE_P0_DISABLED,8,False,False
E8,full,完整NMFDU：修正+null,79.93154761904762,134285,168000,51.45773809523809,86449,49.51488095238095,83185,49.69880952380952,83494,50.22380952380953,49.51488095238095,1.884523809523813,-12.460912698412699,-12.411904761904765,2,2,2,97.91111111111111,66.64444444444445,65.18148148148148,0.8592822795011559,0.14071771502494812,0.0,0.0,439040.0,0.0,0.9015184640884399,0.5792962908744812,0.9393888711929321,36.8733416550027,37.6915769073036,0.8182352523008982,663.7201497900486,9.51394510269165,9.84375,1192333,588e419197592f8103306f3896a4282c25dad2c20f4cd152e34e033a61282acb,NON_PROMOTABLE_P0_DISABLED,8,False,False
