row,new_since_first15,scene,scope,group,tx,count,accuracy_pct,macro_f1_pct,macro_recall_pct
B0,False,clean,overall,all,,168000,74.36428571428571,73.8400331844962,74.36428571428571
B0,False,clean,overall_tx,all,0,28000,92.07857142857144,,
B0,False,clean,overall_tx,all,1,28000,40.75714285714286,,
B0,False,clean,overall_tx,all,2,28000,63.82142857142858,,
B0,False,clean,overall_tx,all,3,28000,68.26071428571429,,
B0,False,clean,overall_tx,all,4,28000,99.89642857142857,,
B0,False,clean,overall_tx,all,5,28000,81.37142857142857,,
B0,False,clean,receiver,0,,24000,80.0,77.72502049299051,80.0
B0,False,clean,receiver_tx,0,0,4000,99.575,,
B0,False,clean,receiver_tx,0,1,4000,26.35,,
B0,False,clean,receiver_tx,0,2,4000,61.95,,
B0,False,clean,receiver_tx,0,3,4000,98.0,,
B0,False,clean,receiver_tx,0,4,4000,99.75,,
B0,False,clean,receiver_tx,0,5,4000,94.375,,
B0,False,clean,receiver,2,,24000,54.333333333333336,51.163583444903495,54.333333333333336
B0,False,clean,receiver_tx,2,0,4000,96.8,,
B0,False,clean,receiver_tx,2,1,4000,5.525,,
B0,False,clean,receiver_tx,2,2,4000,22.975,,
B0,False,clean,receiver_tx,2,3,4000,5.25,,
B0,False,clean,receiver_tx,2,4,4000,99.95,,
B0,False,clean,receiver_tx,2,5,4000,95.5,,
B0,False,clean,receiver,5,,24000,86.87916666666666,86.61420048284776,86.87916666666666
B0,False,clean,receiver_tx,5,0,4000,89.925,,
B0,False,clean,receiver_tx,5,1,4000,53.7,,
B0,False,clean,receiver_tx,5,2,4000,97.475,,
B0,False,clean,receiver_tx,5,3,4000,81.675,,
B0,False,clean,receiver_tx,5,4,4000,99.95,,
B0,False,clean,receiver_tx,5,5,4000,98.55000000000001,,
B0,False,clean,receiver,7,,24000,72.93333333333332,73.47434669814001,72.93333333333334
B0,False,clean,receiver_tx,7,0,4000,94.19999999999999,,
B0,False,clean,receiver_tx,7,1,4000,50.949999999999996,,
B0,False,clean,receiver_tx,7,2,4000,60.724999999999994,,
B0,False,clean,receiver_tx,7,3,4000,50.14999999999999,,
B0,False,clean,receiver_tx,7,4,4000,99.725,,
B0,False,clean,receiver_tx,7,5,4000,81.85,,
B0,False,clean,receiver,9,,24000,67.17083333333333,61.95089423620209,67.17083333333335
B0,False,clean,receiver_tx,9,0,4000,83.175,,
B0,False,clean,receiver_tx,9,1,4000,35.5,,
B0,False,clean,receiver_tx,9,2,4000,83.45,,
B0,False,clean,receiver_tx,9,3,4000,98.75,,
B0,False,clean,receiver_tx,9,4,4000,99.95,,
B0,False,clean,receiver_tx,9,5,4000,2.1999999999999997,,
B0,False,clean,receiver,10,,24000,83.57083333333334,82.72938629692828,83.57083333333333
B0,False,clean,receiver_tx,10,0,4000,99.8,,
B0,False,clean,receiver_tx,10,1,4000,59.824999999999996,,
B0,False,clean,receiver_tx,10,2,4000,96.8,,
B0,False,clean,receiver_tx,10,3,4000,45.1,,
B0,False,clean,receiver_tx,10,4,4000,99.97500000000001,,
B0,False,clean,receiver_tx,10,5,4000,99.925,,
B0,False,clean,receiver,11,,24000,75.6625,73.0989140568005,75.6625
B0,False,clean,receiver_tx,11,0,4000,81.075,,
B0,False,clean,receiver_tx,11,1,4000,53.449999999999996,,
B0,False,clean,receiver_tx,11,2,4000,23.375,,
B0,False,clean,receiver_tx,11,3,4000,98.9,,
B0,False,clean,receiver_tx,11,4,4000,99.97500000000001,,
B0,False,clean,receiver_tx,11,5,4000,97.2,,
B0,False,clean,day,0,,42000,71.89999999999999,70.83947944862595,71.89999999999999
B0,False,clean,day_tx,0,0,7000,88.75714285714285,,
B0,False,clean,day_tx,0,1,7000,31.0,,
B0,False,clean,day_tx,0,2,7000,61.97142857142857,,
B0,False,clean,day_tx,0,3,7000,68.65714285714286,,
B0,False,clean,day_tx,0,4,7000,99.85714285714286,,
B0,False,clean,day_tx,0,5,7000,81.15714285714286,,
B0,False,clean,day,1,,42000,78.31428571428572,78.0943301362936,78.31428571428573
B0,False,clean,day_tx,1,0,7000,95.05714285714286,,
B0,False,clean,day_tx,1,1,7000,52.74285714285715,,
B0,False,clean,day_tx,1,2,7000,75.24285714285715,,
B0,False,clean,day_tx,1,3,7000,61.671428571428564,,
B0,False,clean,day_tx,1,4,7000,99.9,,
B0,False,clean,day_tx,1,5,7000,85.27142857142857,,
B0,False,clean,day,2,,42000,71.46190476190476,70.93077522224073,71.46190476190476
B0,False,clean,day_tx,2,0,7000,95.71428571428572,,
B0,False,clean,day_tx,2,1,7000,33.14285714285714,,
B0,False,clean,day_tx,2,2,7000,64.57142857142857,,
B0,False,clean,day_tx,2,3,7000,60.18571428571428,,
B0,False,clean,day_tx,2,4,7000,99.85714285714286,,
B0,False,clean,day_tx,2,5,7000,75.3,,
B0,False,clean,day,3,,42000,75.78095238095239,75.1067000574884,75.78095238095237
B0,False,clean,day_tx,3,0,7000,88.78571428571429,,
B0,False,clean,day_tx,3,1,7000,46.14285714285714,,
B0,False,clean,day_tx,3,2,7000,53.5,,
B0,False,clean,day_tx,3,3,7000,82.52857142857142,,
B0,False,clean,day_tx,3,4,7000,99.97142857142856,,
B0,False,clean,day_tx,3,5,7000,83.75714285714285,,
B0,False,leo_clear_weak,overall,all,,168000,62.9375,62.995565025585734,62.9375
B0,False,leo_clear_weak,overall_tx,all,0,28000,52.52142857142857,,
B0,False,leo_clear_weak,overall_tx,all,1,28000,39.68214285714286,,
B0,False,leo_clear_weak,overall_tx,all,2,28000,49.75357142857143,,
B0,False,leo_clear_weak,overall_tx,all,3,28000,60.324999999999996,,
B0,False,leo_clear_weak,overall_tx,all,4,28000,91.025,,
B0,False,leo_clear_weak,overall_tx,all,5,28000,84.31785714285715,,
B0,False,leo_clear_weak,receiver,0,,24000,74.53333333333333,74.34616332745722,74.53333333333333
B0,False,leo_clear_weak,receiver_tx,0,0,4000,62.525,,
B0,False,leo_clear_weak,receiver_tx,0,1,4000,44.5,,
B0,False,leo_clear_weak,receiver_tx,0,2,4000,72.975,,
B0,False,leo_clear_weak,receiver_tx,0,3,4000,88.52499999999999,,
B0,False,leo_clear_weak,receiver_tx,0,4,4000,92.7,,
B0,False,leo_clear_weak,receiver_tx,0,5,4000,85.975,,
B0,False,leo_clear_weak,receiver,2,,24000,43.69583333333333,43.51936672561329,43.69583333333333
B0,False,leo_clear_weak,receiver_tx,2,0,4000,34.1,,
B0,False,leo_clear_weak,receiver_tx,2,1,4000,11.125,,
B0,False,leo_clear_weak,receiver_tx,2,2,4000,32.775,,
B0,False,leo_clear_weak,receiver_tx,2,3,4000,6.2,,
B0,False,leo_clear_weak,receiver_tx,2,4,4000,88.5,,
B0,False,leo_clear_weak,receiver_tx,2,5,4000,89.47500000000001,,
B0,False,leo_clear_weak,receiver,5,,24000,73.9875,74.01245815358392,73.98750000000001
B0,False,leo_clear_weak,receiver_tx,5,0,4000,50.1,,
B0,False,leo_clear_weak,receiver_tx,5,1,4000,45.1,,
B0,False,leo_clear_weak,receiver_tx,5,2,4000,90.14999999999999,,
B0,False,leo_clear_weak,receiver_tx,5,3,4000,65.9,,
B0,False,leo_clear_weak,receiver_tx,5,4,4000,98.95,,
B0,False,leo_clear_weak,receiver_tx,5,5,4000,93.72500000000001,,
B0,False,leo_clear_weak,receiver,7,,24000,49.82083333333333,50.64004589138909,49.82083333333334
B0,False,leo_clear_weak,receiver_tx,7,0,4000,51.55,,
B0,False,leo_clear_weak,receiver_tx,7,1,4000,48.05,,
B0,False,leo_clear_weak,receiver_tx,7,2,4000,24.325,,
B0,False,leo_clear_weak,receiver_tx,7,3,4000,31.374999999999996,,
B0,False,leo_clear_weak,receiver_tx,7,4,4000,62.324999999999996,,
B0,False,leo_clear_weak,receiver_tx,7,5,4000,81.3,,
B0,False,leo_clear_weak,receiver,9,,24000,66.37083333333334,64.59872476644254,66.37083333333334
B0,False,leo_clear_weak,receiver_tx,9,0,4000,71.05,,
B0,False,leo_clear_weak,receiver_tx,9,1,4000,22.1,,
B0,False,leo_clear_weak,receiver_tx,9,2,4000,63.525,,
B0,False,leo_clear_weak,receiver_tx,9,3,4000,95.65,,
B0,False,leo_clear_weak,receiver_tx,9,4,4000,99.7,,
B0,False,leo_clear_weak,receiver_tx,9,5,4000,46.2,,
B0,False,leo_clear_weak,receiver,10,,24000,69.80416666666667,69.5192322849469,69.80416666666667
B0,False,leo_clear_weak,receiver_tx,10,0,4000,66.175,,
B0,False,leo_clear_weak,receiver_tx,10,1,4000,58.62500000000001,,
B0,False,leo_clear_weak,receiver_tx,10,2,4000,60.525,,
B0,False,leo_clear_weak,receiver_tx,10,3,4000,38.224999999999994,,
B0,False,leo_clear_weak,receiver_tx,10,4,4000,95.5,,
B0,False,leo_clear_weak,receiver_tx,10,5,4000,99.775,,
B0,False,leo_clear_weak,receiver,11,,24000,62.35000000000001,55.9283176482483,62.35000000000001
B0,False,leo_clear_weak,receiver_tx,11,0,4000,32.15,,
B0,False,leo_clear_weak,receiver_tx,11,1,4000,48.275,,
B0,False,leo_clear_weak,receiver_tx,11,2,4000,4.0,,
B0,False,leo_clear_weak,receiver_tx,11,3,4000,96.39999999999999,,
B0,False,leo_clear_weak,receiver_tx,11,4,4000,99.5,,
B0,False,leo_clear_weak,receiver_tx,11,5,4000,93.77499999999999,,
B0,False,leo_clear_weak,day,0,,42000,61.259523809523806,60.74310302052002,61.259523809523806
B0,False,leo_clear_weak,day_tx,0,0,7000,53.85714285714286,,
B0,False,leo_clear_weak,day_tx,0,1,7000,32.67142857142857,,
B0,False,leo_clear_weak,day_tx,0,2,7000,42.857142857142854,,
B0,False,leo_clear_weak,day_tx,0,3,7000,64.2,,
B0,False,leo_clear_weak,day_tx,0,4,7000,88.31428571428572,,
B0,False,leo_clear_weak,day_tx,0,5,7000,85.65714285714286,,
B0,False,leo_clear_weak,day,1,,42000,64.14999999999999,64.52792471015928,64.14999999999999
B0,False,leo_clear_weak,day_tx,1,0,7000,56.32857142857143,,
B0,False,leo_clear_weak,day_tx,1,1,7000,45.31428571428571,,
B0,False,leo_clear_weak,day_tx,1,2,7000,52.900000000000006,,
B0,False,leo_clear_weak,day_tx,1,3,7000,58.9,,
B0,False,leo_clear_weak,day_tx,1,4,7000,85.85714285714286,,
B0,False,leo_clear_weak,day_tx,1,5,7000,85.6,,
B0,False,leo_clear_weak,day,2,,42000,61.85238095238095,62.129783257617234,61.85238095238096
B0,False,leo_clear_weak,day_tx,2,0,7000,55.05714285714286,,
B0,False,leo_clear_weak,day_tx,2,1,7000,35.8,,
B0,False,leo_clear_weak,day_tx,2,2,7000,51.800000000000004,,
B0,False,leo_clear_weak,day_tx,2,3,7000,53.028571428571425,,
B0,False,leo_clear_weak,day_tx,2,4,7000,96.2,,
B0,False,leo_clear_weak,day_tx,2,5,7000,79.22857142857143,,
B0,False,leo_clear_weak,day,3,,42000,64.48809523809523,64.39235632155426,64.48809523809523
B0,False,leo_clear_weak,day_tx,3,0,7000,44.84285714285715,,
B0,False,leo_clear_weak,day_tx,3,1,7000,44.94285714285714,,
B0,False,leo_clear_weak,day_tx,3,2,7000,51.457142857142856,,
B0,False,leo_clear_weak,day_tx,3,3,7000,65.17142857142856,,
B0,False,leo_clear_weak,day_tx,3,4,7000,93.72857142857143,,
B0,False,leo_clear_weak,day_tx,3,5,7000,86.78571428571429,,
B0,False,leo_low_elev_weak,overall,all,,168000,61.335119047619045,61.152483301058865,61.335119047619045
B0,False,leo_low_elev_weak,overall_tx,all,0,28000,51.67142857142857,,
B0,False,leo_low_elev_weak,overall_tx,all,1,28000,39.107142857142854,,
B0,False,leo_low_elev_weak,overall_tx,all,2,28000,46.675,,
B0,False,leo_low_elev_weak,overall_tx,all,3,28000,56.15,,
B0,False,leo_low_elev_weak,overall_tx,all,4,28000,89.31785714285714,,
B0,False,leo_low_elev_weak,overall_tx,all,5,28000,85.08928571428571,,
B0,False,leo_low_elev_weak,receiver,0,,24000,71.69583333333334,71.46270546319575,71.69583333333334
B0,False,leo_low_elev_weak,receiver_tx,0,0,4000,61.025,,
B0,False,leo_low_elev_weak,receiver_tx,0,1,4000,43.925,,
B0,False,leo_low_elev_weak,receiver_tx,0,2,4000,70.025,,
B0,False,leo_low_elev_weak,receiver_tx,0,3,4000,80.95,,
B0,False,leo_low_elev_weak,receiver_tx,0,4,4000,90.275,,
B0,False,leo_low_elev_weak,receiver_tx,0,5,4000,83.975,,
B0,False,leo_low_elev_weak,receiver,2,,24000,44.8625,44.266671997910485,44.8625
B0,False,leo_low_elev_weak,receiver_tx,2,0,4000,38.175,,
B0,False,leo_low_elev_weak,receiver_tx,2,1,4000,14.6,,
B0,False,leo_low_elev_weak,receiver_tx,2,2,4000,31.525,,
B0,False,leo_low_elev_weak,receiver_tx,2,3,4000,7.000000000000001,,
B0,False,leo_low_elev_weak,receiver_tx,2,4,4000,87.55,,
B0,False,leo_low_elev_weak,receiver_tx,2,5,4000,90.325,,
B0,False,leo_low_elev_weak,receiver,5,,24000,72.00833333333333,71.85372575621123,72.00833333333333
B0,False,leo_low_elev_weak,receiver_tx,5,0,4000,49.325,,
B0,False,leo_low_elev_weak,receiver_tx,5,1,4000,42.8,,
B0,False,leo_low_elev_weak,receiver_tx,5,2,4000,84.425,,
B0,False,leo_low_elev_weak,receiver_tx,5,3,4000,63.925,,
B0,False,leo_low_elev_weak,receiver_tx,5,4,4000,97.175,,
B0,False,leo_low_elev_weak,receiver_tx,5,5,4000,94.39999999999999,,
B0,False,leo_low_elev_weak,receiver,7,,24000,47.833333333333336,48.290648173145485,47.833333333333336
B0,False,leo_low_elev_weak,receiver_tx,7,0,4000,48.325,,
B0,False,leo_low_elev_weak,receiver_tx,7,1,4000,47.725,,
B0,False,leo_low_elev_weak,receiver_tx,7,2,4000,23.875,,
B0,False,leo_low_elev_weak,receiver_tx,7,3,4000,24.525,,
B0,False,leo_low_elev_weak,receiver_tx,7,4,4000,61.8,,
B0,False,leo_low_elev_weak,receiver_tx,7,5,4000,80.75,,
B0,False,leo_low_elev_weak,receiver,9,,24000,65.55416666666667,63.87325490172508,65.55416666666667
B0,False,leo_low_elev_weak,receiver_tx,9,0,4000,67.9,,
B0,False,leo_low_elev_weak,receiver_tx,9,1,4000,22.25,,
B0,False,leo_low_elev_weak,receiver_tx,9,2,4000,57.9,,
B0,False,leo_low_elev_weak,receiver_tx,9,3,4000,91.475,,
B0,False,leo_low_elev_weak,receiver_tx,9,4,4000,99.02499999999999,,
B0,False,leo_low_elev_weak,receiver_tx,9,5,4000,54.775,,
B0,False,leo_low_elev_weak,receiver,10,,24000,66.62916666666666,66.27488477280849,66.62916666666666
B0,False,leo_low_elev_weak,receiver_tx,10,0,4000,63.275000000000006,,
B0,False,leo_low_elev_weak,receiver_tx,10,1,4000,56.3,,
B0,False,leo_low_elev_weak,receiver_tx,10,2,4000,54.55,,
B0,False,leo_low_elev_weak,receiver_tx,10,3,4000,35.825,,
B0,False,leo_low_elev_weak,receiver_tx,10,4,4000,90.875,,
B0,False,leo_low_elev_weak,receiver_tx,10,5,4000,98.95,,
B0,False,leo_low_elev_weak,receiver,11,,24000,60.762499999999996,54.61101217706693,60.762499999999996
B0,False,leo_low_elev_weak,receiver_tx,11,0,4000,33.675,,
B0,False,leo_low_elev_weak,receiver_tx,11,1,4000,46.150000000000006,,
B0,False,leo_low_elev_weak,receiver_tx,11,2,4000,4.425,,
B0,False,leo_low_elev_weak,receiver_tx,11,3,4000,89.35,,
B0,False,leo_low_elev_weak,receiver_tx,11,4,4000,98.52499999999999,,
B0,False,leo_low_elev_weak,receiver_tx,11,5,4000,92.45,,
B0,False,leo_low_elev_weak,day,0,,42000,59.709523809523816,58.97798044943298,59.709523809523816
B0,False,leo_low_elev_weak,day_tx,0,0,7000,52.28571428571429,,
B0,False,leo_low_elev_weak,day_tx,0,1,7000,31.52857142857143,,
B0,False,leo_low_elev_weak,day_tx,0,2,7000,41.35714285714286,,
B0,False,leo_low_elev_weak,day_tx,0,3,7000,58.885714285714286,,
B0,False,leo_low_elev_weak,day_tx,0,4,7000,87.6,,
B0,False,leo_low_elev_weak,day_tx,0,5,7000,86.6,,
B0,False,leo_low_elev_weak,day,1,,42000,62.2452380952381,62.29949060712548,62.245238095238086
B0,False,leo_low_elev_weak,day_tx,1,0,7000,52.0,,
B0,False,leo_low_elev_weak,day_tx,1,1,7000,44.285714285714285,,
B0,False,leo_low_elev_weak,day_tx,1,2,7000,50.2,,
B0,False,leo_low_elev_weak,day_tx,1,3,7000,55.385714285714286,,
B0,False,leo_low_elev_weak,day_tx,1,4,7000,85.0142857142857,,
B0,False,leo_low_elev_weak,day_tx,1,5,7000,86.58571428571429,,
B0,False,leo_low_elev_weak,day,2,,42000,60.09285714285715,60.12722103037965,60.092857142857135
B0,False,leo_low_elev_weak,day_tx,2,0,7000,54.028571428571425,,
B0,False,leo_low_elev_weak,day_tx,2,1,7000,34.81428571428572,,
B0,False,leo_low_elev_weak,day_tx,2,2,7000,48.142857142857146,,
B0,False,leo_low_elev_weak,day_tx,2,3,7000,49.528571428571425,,
B0,False,leo_low_elev_weak,day_tx,2,4,7000,93.75714285714287,,
B0,False,leo_low_elev_weak,day_tx,2,5,7000,80.28571428571428,,
B0,False,leo_low_elev_weak,day,3,,42000,63.29285714285714,63.07271846386294,63.29285714285714
B0,False,leo_low_elev_weak,day_tx,3,0,7000,48.371428571428574,,
B0,False,leo_low_elev_weak,day_tx,3,1,7000,45.800000000000004,,
B0,False,leo_low_elev_weak,day_tx,3,2,7000,47.0,,
B0,False,leo_low_elev_weak,day_tx,3,3,7000,60.8,,
B0,False,leo_low_elev_weak,day_tx,3,4,7000,90.9,,
B0,False,leo_low_elev_weak,day_tx,3,5,7000,86.88571428571429,,
B0,False,leo_rain_weak,overall,all,,168000,61.13392857142858,60.89066760101459,61.13392857142858
B0,False,leo_rain_weak,overall_tx,all,0,28000,53.77499999999999,,
B0,False,leo_rain_weak,overall_tx,all,1,28000,38.09642857142857,,
B0,False,leo_rain_weak,overall_tx,all,2,28000,46.61785714285715,,
B0,False,leo_rain_weak,overall_tx,all,3,28000,53.574999999999996,,
B0,False,leo_rain_weak,overall_tx,all,4,28000,89.25357142857143,,
B0,False,leo_rain_weak,overall_tx,all,5,28000,85.48571428571428,,
B0,False,leo_rain_weak,receiver,0,,24000,70.61666666666667,70.37799063318039,70.61666666666667
B0,False,leo_rain_weak,receiver_tx,0,0,4000,60.175,,
B0,False,leo_rain_weak,receiver_tx,0,1,4000,41.75,,
B0,False,leo_rain_weak,receiver_tx,0,2,4000,69.3,,
B0,False,leo_rain_weak,receiver_tx,0,3,4000,76.8,,
B0,False,leo_rain_weak,receiver_tx,0,4,4000,89.775,,
B0,False,leo_rain_weak,receiver_tx,0,5,4000,85.9,,
B0,False,leo_rain_weak,receiver,2,,24000,45.0375,44.28638526697986,45.0375
B0,False,leo_rain_weak,receiver_tx,2,0,4000,41.275,,
B0,False,leo_rain_weak,receiver_tx,2,1,4000,11.525,,
B0,False,leo_rain_weak,receiver_tx,2,2,4000,32.15,,
B0,False,leo_rain_weak,receiver_tx,2,3,4000,6.5,,
B0,False,leo_rain_weak,receiver_tx,2,4,4000,87.75,,
B0,False,leo_rain_weak,receiver_tx,2,5,4000,91.025,,
B0,False,leo_rain_weak,receiver,5,,24000,71.89999999999999,71.74211506681365,71.89999999999999
B0,False,leo_rain_weak,receiver_tx,5,0,4000,50.525,,
B0,False,leo_rain_weak,receiver_tx,5,1,4000,42.75,,
B0,False,leo_rain_weak,receiver_tx,5,2,4000,85.32499999999999,,
B0,False,leo_rain_weak,receiver_tx,5,3,4000,60.35,,
B0,False,leo_rain_weak,receiver_tx,5,4,4000,97.175,,
B0,False,leo_rain_weak,receiver_tx,5,5,4000,95.275,,
B0,False,leo_rain_weak,receiver,7,,24000,47.925000000000004,48.1799655046552,47.925
B0,False,leo_rain_weak,receiver_tx,7,0,4000,51.15,,
B0,False,leo_rain_weak,receiver_tx,7,1,4000,46.675,,
B0,False,leo_rain_weak,receiver_tx,7,2,4000,22.975,,
B0,False,leo_rain_weak,receiver_tx,7,3,4000,24.4,,
B0,False,leo_rain_weak,receiver_tx,7,4,4000,62.35000000000001,,
B0,False,leo_rain_weak,receiver_tx,7,5,4000,80.0,,
B0,False,leo_rain_weak,receiver,9,,24000,65.08333333333334,63.466974297865086,65.08333333333334
B0,False,leo_rain_weak,receiver_tx,9,0,4000,69.625,,
B0,False,leo_rain_weak,receiver_tx,9,1,4000,22.400000000000002,,
B0,False,leo_rain_weak,receiver_tx,9,2,4000,58.199999999999996,,
B0,False,leo_rain_weak,receiver_tx,9,3,4000,87.02499999999999,,
B0,False,leo_rain_weak,receiver_tx,9,4,4000,99.175,,
B0,False,leo_rain_weak,receiver_tx,9,5,4000,54.074999999999996,,
B0,False,leo_rain_weak,receiver,10,,24000,66.28333333333333,65.71879404820582,66.28333333333333
B0,False,leo_rain_weak,receiver_tx,10,0,4000,65.0,,
B0,False,leo_rain_weak,receiver_tx,10,1,4000,55.7,,
B0,False,leo_rain_weak,receiver_tx,10,2,4000,53.525,,
B0,False,leo_rain_weak,receiver_tx,10,3,4000,34.2,,
B0,False,leo_rain_weak,receiver_tx,10,4,4000,90.225,,
B0,False,leo_rain_weak,receiver_tx,10,5,4000,99.05000000000001,,
B0,False,leo_rain_weak,receiver,11,,24000,61.09166666666667,55.29828243639593,61.09166666666667
B0,False,leo_rain_weak,receiver_tx,11,0,4000,38.675,,
B0,False,leo_rain_weak,receiver_tx,11,1,4000,45.875,,
B0,False,leo_rain_weak,receiver_tx,11,2,4000,4.8500000000000005,,
B0,False,leo_rain_weak,receiver_tx,11,3,4000,85.75,,
B0,False,leo_rain_weak,receiver_tx,11,4,4000,98.32499999999999,,
B0,False,leo_rain_weak,receiver_tx,11,5,4000,93.075,,
B0,False,leo_rain_weak,day,0,,42000,59.371428571428574,58.551805619243126,59.371428571428574
B0,False,leo_rain_weak,day_tx,0,0,7000,54.74285714285714,,
B0,False,leo_rain_weak,day_tx,0,1,7000,30.342857142857145,,
B0,False,leo_rain_weak,day_tx,0,2,7000,40.35714285714286,,
B0,False,leo_rain_weak,day_tx,0,3,7000,56.81428571428572,,
B0,False,leo_rain_weak,day_tx,0,4,7000,86.94285714285715,,
B0,False,leo_rain_weak,day_tx,0,5,7000,87.02857142857144,,
B0,False,leo_rain_weak,day,1,,42000,62.82619047619048,62.82716254021273,62.82619047619048
B0,False,leo_rain_weak,day_tx,1,0,7000,55.7,,
B0,False,leo_rain_weak,day_tx,1,1,7000,44.72857142857143,,
B0,False,leo_rain_weak,day_tx,1,2,7000,50.171428571428564,,
B0,False,leo_rain_weak,day_tx,1,3,7000,53.38571428571428,,
B0,False,leo_rain_weak,day_tx,1,4,7000,85.27142857142857,,
B0,False,leo_rain_weak,day_tx,1,5,7000,87.7,,
B0,False,leo_rain_weak,day,2,,42000,59.7547619047619,59.66929613041724,59.7547619047619
B0,False,leo_rain_weak,day_tx,2,0,7000,56.15714285714286,,
B0,False,leo_rain_weak,day_tx,2,1,7000,32.65714285714286,,
B0,False,leo_rain_weak,day_tx,2,2,7000,48.32857142857143,,
B0,False,leo_rain_weak,day_tx,2,3,7000,47.77142857142857,,
B0,False,leo_rain_weak,day_tx,2,4,7000,93.44285714285714,,
B0,False,leo_rain_weak,day_tx,2,5,7000,80.17142857142858,,
B0,False,leo_rain_weak,day,3,,42000,62.583333333333336,62.34354236647509,62.583333333333336
B0,False,leo_rain_weak,day_tx,3,0,7000,48.5,,
B0,False,leo_rain_weak,day_tx,3,1,7000,44.65714285714286,,
B0,False,leo_rain_weak,day_tx,3,2,7000,47.614285714285714,,
B0,False,leo_rain_weak,day_tx,3,3,7000,56.32857142857143,,
B0,False,leo_rain_weak,day_tx,3,4,7000,91.35714285714286,,
B0,False,leo_rain_weak,day_tx,3,5,7000,87.04285714285714,,
B1,False,clean,overall,all,,168000,73.62619047619047,72.52873419706337,73.62619047619047
B1,False,clean,overall_tx,all,0,28000,90.05357142857143,,
B1,False,clean,overall_tx,all,1,28000,26.489285714285714,,
B1,False,clean,overall_tx,all,2,28000,69.27499999999999,,
B1,False,clean,overall_tx,all,3,28000,71.58214285714286,,
B1,False,clean,overall_tx,all,4,28000,99.83928571428572,,
B1,False,clean,overall_tx,all,5,28000,84.51785714285714,,
B1,False,clean,receiver,0,,24000,81.10833333333333,77.99055204051042,81.10833333333333
B1,False,clean,receiver_tx,0,0,4000,99.775,,
B1,False,clean,receiver_tx,0,1,4000,17.724999999999998,,
B1,False,clean,receiver_tx,0,2,4000,77.225,,
B1,False,clean,receiver_tx,0,3,4000,98.75,,
B1,False,clean,receiver_tx,0,4,4000,99.8,,
B1,False,clean,receiver_tx,0,5,4000,93.375,,
B1,False,clean,receiver,2,,24000,56.420833333333334,54.12804715997008,56.420833333333334
B1,False,clean,receiver_tx,2,0,4000,92.4,,
B1,False,clean,receiver_tx,2,1,4000,2.35,,
B1,False,clean,receiver_tx,2,2,4000,35.275,,
B1,False,clean,receiver_tx,2,3,4000,8.7,,
B1,False,clean,receiver_tx,2,4,4000,99.95,,
B1,False,clean,receiver_tx,2,5,4000,99.85000000000001,,
B1,False,clean,receiver,5,,24000,85.79583333333333,84.70260374330313,85.79583333333333
B1,False,clean,receiver_tx,5,0,4000,89.225,,
B1,False,clean,receiver_tx,5,1,4000,37.875,,
B1,False,clean,receiver_tx,5,2,4000,98.45,,
B1,False,clean,receiver_tx,5,3,4000,89.55,,
B1,False,clean,receiver_tx,5,4,4000,99.95,,
B1,False,clean,receiver_tx,5,5,4000,99.725,,
B1,False,clean,receiver,7,,24000,69.35,70.06874709685681,69.35000000000001
B1,False,clean,receiver_tx,7,0,4000,83.3,,
B1,False,clean,receiver_tx,7,1,4000,30.225,,
B1,False,clean,receiver_tx,7,2,4000,62.9,,
B1,False,clean,receiver_tx,7,3,4000,56.95,,
B1,False,clean,receiver_tx,7,4,4000,99.275,,
B1,False,clean,receiver_tx,7,5,4000,83.45,,
B1,False,clean,receiver,9,,24000,67.77499999999999,63.263734185993194,67.77499999999999
B1,False,clean,receiver_tx,9,0,4000,81.5,,
B1,False,clean,receiver_tx,9,1,4000,21.625,,
B1,False,clean,receiver_tx,9,2,4000,88.875,,
B1,False,clean,receiver_tx,9,3,4000,99.25,,
B1,False,clean,receiver_tx,9,4,4000,99.95,,
B1,False,clean,receiver_tx,9,5,4000,15.45,,
B1,False,clean,receiver,10,,24000,80.60833333333333,79.1721685548883,80.60833333333333
B1,False,clean,receiver_tx,10,0,4000,99.9,,
B1,False,clean,receiver_tx,10,1,4000,36.125,,
B1,False,clean,receiver_tx,10,2,4000,99.35000000000001,,
B1,False,clean,receiver_tx,10,3,4000,48.375,,
B1,False,clean,receiver_tx,10,4,4000,99.97500000000001,,
B1,False,clean,receiver_tx,10,5,4000,99.925,,
B1,False,clean,receiver,11,,24000,74.325,71.66663231653189,74.325
B1,False,clean,receiver_tx,11,0,4000,84.275,,
B1,False,clean,receiver_tx,11,1,4000,39.5,,
B1,False,clean,receiver_tx,11,2,4000,22.85,,
B1,False,clean,receiver_tx,11,3,4000,99.5,,
B1,False,clean,receiver_tx,11,4,4000,99.97500000000001,,
B1,False,clean,receiver_tx,11,5,4000,99.85000000000001,,
B1,False,clean,day,0,,42000,71.55952380952381,69.3562468204803,71.55952380952382
B1,False,clean,day_tx,0,0,7000,87.28571428571429,,
B1,False,clean,day_tx,0,1,7000,18.314285714285713,,
B1,False,clean,day_tx,0,2,7000,64.07142857142857,,
B1,False,clean,day_tx,0,3,7000,73.71428571428571,,
B1,False,clean,day_tx,0,4,7000,99.71428571428571,,
B1,False,clean,day_tx,0,5,7000,86.25714285714285,,
