row,step,epoch,G_lag,S_domain,ce_gap_raw,online_ce,recovered_ce,online_acc,recovered_acc,direction_imbalance,gradient_cosine,gradient_norm_ratio,identity,margin,consistency,rx_linear_acc,rx_mlp_acc
C2,8500,174,0.0,0.0,-52.643224000930786,2.6565463542938232,55.29977035522461,0.0833333358168602,0.07777778059244156,0.2062158024446784,0.7937841975553216,2.3056350616899524,0.9833333492279053,0.9754621982574463,0.7732145190238953,,
C2,9000,184,0.0,0.0,-42.140007972717285,2.6435766220092773,44.78358459472656,0.08888889104127884,0.06111111119389534,0.4700955919644191,0.5299044080355809,23.61817220275151,0.9916666746139526,0.9807435870170593,0.7923248410224915,,
C2,9250,189,0.0,0.0,-44.0272319316864,2.659146547317505,46.686378479003906,0.0833333358168602,0.0833333358168602,0.9173822570037496,0.08261774299625038,14.275048152546306,0.9916666746139526,0.9796319007873535,0.7553557753562927,0.15000000596046448,0.20555555820465088
C2,9500,194,0.0,0.0,-53.12692141532898,2.6571972370147705,55.78411865234375,0.08888889104127884,0.08888889104127884,0.824082046450085,0.17591795354991502,15.38199643285852,0.9916666746139526,0.9795666337013245,0.8019177317619324,,
C2,9750,199,0.0,0.0,-67.25936007499695,2.655564546585083,69.91492462158203,0.0833333358168602,0.06666667014360428,0.861988631061354,0.13801136893864596,6.838040751213281,0.9916666746139526,0.9849882125854492,0.791645348072052,,
S4,0,1,0.0,0.0,-0.424879789352417,2.7170448303222656,3.1419246196746826,0.06666667014360428,0.07777778059244156,0.8569015866754066,0.14309841332459344,25.652450653132682,0.32500001788139343,-0.02373427152633667,0.9833967089653015,0.3611111342906952,0.3222222328186035
S4,250,6,0.0,0.0,-20.985803604125977,2.6921234130859375,23.677927017211914,0.06666667014360428,0.09444444626569748,1.0423709289947396,-0.04237092899473954,161.25034017408305,0.8333333730697632,-0.04382123425602913,0.6916548609733582,,
S4,500,11,0.0,0.0,-36.15892052650452,2.6654698848724365,38.82439041137695,0.07777778059244156,0.10000000149011612,1.628823488588227,-0.6288234885882268,261.733795823618,0.9000000357627869,-0.03696371614933014,0.4484168589115143,,
S4,750,16,0.0,0.0,-40.23411321640015,2.655813694000244,42.88992691040039,0.07777778059244156,0.0833333358168602,1.8832075474192915,-0.8832075474192915,202.75882796695785,0.9250000715255737,-0.013375164940953255,0.4325147867202759,,
S4,1000,21,0.0,0.0,-47.79883170127869,2.6247637271881104,50.4235954284668,0.10555555671453476,0.0833333358168602,1.900208389895568,-0.9002083898955681,183.59291265975367,0.9416667222976685,0.26220306754112244,0.44751736521720886,0.24444444477558136,0.23888888955116272
S4,1250,26,0.0,0.0,-61.27511739730835,2.6115784645080566,63.886695861816406,0.09444444626569748,0.07777778059244156,0.4384277209953159,0.5615722790046841,234.0837990280771,0.9333333373069763,0.49253958463668823,0.41529548168182373,,
S4,1500,31,0.0,0.0,-25.002180814743042,2.5639488697052,27.566129684448242,0.15555556118488312,0.08888889104127884,1.570771999857231,-0.5707719998572309,268.1645499541243,0.949999988079071,0.3565279245376587,0.42887601256370544,,
S4,1750,36,0.0,0.0,-51.34443759918213,2.5851316452026367,53.929569244384766,0.0833333358168602,0.07222222536802292,0.3713985458737966,0.6286014541262034,154.02676499913554,0.949999988079071,0.6258060336112976,0.44061532616615295,,
S4,2000,41,0.0,0.0,-49.23760628700256,2.604785680770874,51.84239196777344,0.0833333358168602,0.06666667014360428,0.713457819987964,0.286542180012036,221.07354539102275,0.9416667222976685,0.7733105421066284,0.40548285841941833,0.2222222238779068,0.21666666865348816
S4,2250,46,0.0,0.0,-70.46652150154114,2.6076133251190186,73.07413482666016,0.10555555671453476,0.07222222536802292,1.5514198732616533,-0.5514198732616533,248.2009484472778,0.949999988079071,0.512239396572113,0.40423598885536194,,
S4,2500,52,0.0,0.0,-55.69470739364624,2.609194278717041,58.30390167236328,0.07777778059244156,0.06666667014360428,0.25546204469538314,0.7445379553046169,191.65983172870412,0.9666666984558105,0.8196607828140259,0.4294673502445221,,
S4,3000,62,0.0,0.0,-49.57573342323303,2.6152379512786865,52.19097137451172,0.08888889104127884,0.06666667014360428,0.4350517932436615,0.5649482067563385,256.87125230864683,0.9583333730697632,0.8783350586891174,0.4210951626300812,,
S4,3250,67,0.0,0.0,-31.411556005477905,2.612549066543579,34.024105072021484,0.12222222238779068,0.06666667014360428,0.2853399423256727,0.7146600576743273,193.1696800211949,0.9750000238418579,0.845878005027771,0.45545974373817444,0.23888888955116272,0.21111111342906952
S4,3750,77,0.0,0.0,-60.80565166473389,2.6336069107055664,63.43925857543945,0.07222222536802292,0.06666667014360428,0.686758032773936,0.313241967226064,165.33338321156887,0.9833333492279053,0.9295213222503662,0.4582981467247009,,
S4,4000,82,0.0,0.0,-35.64527678489685,2.61952805519104,38.26480484008789,0.09444444626569748,0.06666667014360428,0.3142965369334416,0.6857034630665584,152.334657473494,0.9833333492279053,0.8859876990318298,0.44095921516418457,,
S4,4250,87,0.0,0.0,-21.76044750213623,2.624505043029785,24.384952545166016,0.09444444626569748,0.06666667014360428,0.658698308796841,0.34130169120315906,29.538012615201144,0.9916666746139526,0.9215532541275024,0.4752902388572693,,
S4,4500,92,0.0,0.0,-49.51037001609802,2.639993906021118,52.15036392211914,0.07777778059244156,0.06666667014360428,0.32285169429540006,0.6771483057045999,41.22613097264214,0.9833333492279053,0.9145863056182861,0.514519214630127,0.20000000298023224,0.20000000298023224
S4,4750,97,0.0,0.0,-34.10588788986206,2.643040180206299,36.74892807006836,0.07777778059244156,0.06666667014360428,0.3343083533252955,0.6656916466747045,37.608482556614256,0.9833333492279053,0.9202181100845337,0.5445386171340942,,
S4,5000,103,0.0,0.0,-23.826663494110107,2.6444458961486816,26.47110939025879,0.08888889104127884,0.0833333358168602,1.0210292288945004,-0.021029228894500422,3.588598765658929,0.9750000834465027,0.8953632712364197,0.577258288860321,,
S4,5250,108,0.0,0.0,-54.699124813079834,2.646437168121338,57.34556198120117,0.07222222536802292,0.06666667014360428,0.3445865072454082,0.6554134927545918,90.1259836904214,0.9833333492279053,0.9218400716781616,0.6674870252609253,,
S4,5500,113,0.0,0.0,-44.94261908531189,2.657379388809204,47.599998474121094,0.07222222536802292,0.06666667014360428,0.5174746498878828,0.4825253501121171,15.080416541494392,0.9833333492279053,0.8753821849822998,0.6705623269081116,0.20000000298023224,0.20000000298023224
S4,5750,118,0.0,0.0,-48.11551308631897,2.653777837753296,50.769290924072266,0.06666667014360428,0.06666667014360428,0.21878375604584765,0.7812162439541523,80.88573384651906,0.9833333492279053,0.9396834373474121,0.706269383430481,,
S4,6250,128,0.0,0.0,-47.111469745635986,2.6502223014831543,49.76169204711914,0.07222222536802292,0.06666667014360428,0.373481957731831,0.626518042268169,21.618040968429355,0.9833333492279053,0.9372975826263428,0.7421173453330994,,
S4,6500,133,0.0,0.0,-35.68459343910217,2.658210515975952,38.342803955078125,0.06666667014360428,0.07222222536802292,0.45530415708379335,0.5446958429162067,6.001737745553075,0.9833333492279053,0.9213083982467651,0.7688689231872559,,
S4,6750,138,0.0,0.0,-53.079691886901855,2.641598701477051,55.721290588378906,0.08888889104127884,0.07222222536802292,1.0511846628559438,-0.05118466285594373,2.5575581291902445,0.9833333492279053,0.824695348739624,0.7455626726150513,0.1944444477558136,0.20000000298023224
S4,7000,143,0.0,0.0,-53.96122217178345,2.660081386566162,56.62130355834961,0.07222222536802292,0.06111111119389534,0.6252533946897262,0.3747466053102738,0.7450209501427756,0.9833333492279053,0.9349347949028015,0.7667784690856934,,
S4,7250,148,0.0,0.0,-43.70090842247009,2.6522600650787354,46.35316848754883,0.07222222536802292,0.06666667014360428,0.7042588095022138,0.29574119049778624,4.379268180177559,0.9833333492279053,0.9759398698806763,0.7778693437576294,,
S4,7500,154,0.0,0.0,-41.43398571014404,2.6662302017211914,44.100215911865234,0.06111111119389534,0.06666667014360428,0.2242166256024014,0.7757833743975986,23.214150575128812,0.9833333492279053,0.9690483808517456,0.8020144701004028,,
S4,8000,164,0.0,0.0,-33.160152435302734,2.6518821716308594,35.812034606933594,0.07777778059244156,0.08888889104127884,0.7249636200988407,0.2750363799011592,5.781506168444247,0.9833333492279053,0.9671356678009033,0.8130260109901428,0.17777778208255768,0.21111111342906952
S4,8250,169,0.0,0.0,-42.01413536071777,2.6560611724853516,44.670196533203125,0.07222222536802292,0.06666667014360428,0.6058624714444106,0.39413752855558937,14.223189218582027,0.9833333492279053,0.9628864526748657,0.8105062246322632,,
S4,8500,174,0.0,0.0,-41.49005341529846,2.6545655727386475,44.14461898803711,0.0833333358168602,0.06666667014360428,0.7853901590440899,0.21460984095591001,4.114771849061773,0.9833333492279053,0.9518794417381287,0.8370571732521057,,
S4,8750,179,0.0,0.0,-34.45644927024841,2.665102243423462,37.121551513671875,0.08888889104127884,0.07222222536802292,1.099663372105389,-0.0996633721053891,4.914002703964071,0.9833333492279053,0.972248911857605,0.8464794754981995,,
S4,9000,184,0.0,0.0,-70.61588764190674,2.658999443054199,73.27488708496094,0.0833333358168602,0.07222222536802292,0.3841833202605256,0.6158166797394744,48.11287661045421,0.9833333492279053,0.9581961631774902,0.8536142110824585,0.20000000298023224,0.20000000298023224
S4,9250,189,0.0,0.0,-37.867796421051025,2.6622023582458496,40.529998779296875,0.09444444626569748,0.06666667014360428,0.5835299072640374,0.4164700927359626,18.16243867353003,0.9833333492279053,0.9657344222068787,0.8506812453269958,,
S4,9500,194,0.0,0.0,-44.2530620098114,2.667973756790161,46.92103576660156,0.07777778059244156,0.07222222536802292,0.9951250114584403,0.004874988541559685,1.8245291390846181,0.9833333492279053,0.8766002655029297,0.8741978406906128,,
S4,9750,199,0.0,0.0,-38.08671832084656,2.669133424758911,40.75585174560547,0.07777778059244156,0.07222222536802292,1.1490436191456952,-0.14904361914569517,7.494460882358847,0.9916666746139526,0.8948217034339905,0.8803662061691284,,
B1,0,1,0.0,0.0,-0.424879789352417,2.7170448303222656,3.1419246196746826,0.06666667014360428,0.07777778059244156,0.8569015866516854,0.14309841334831466,25.652450652829476,0.32500001788139343,-0.02373427152633667,0.9833967089653015,0.3611111342906952,0.3222222328186035
B1,250,6,0.0,0.0,-16.32737636566162,2.692540168762207,19.019916534423828,0.06666667014360428,0.0833333358168602,1.1147367954018284,-0.11473679540182825,143.39667490839904,0.8333333730697632,-0.044671982526779175,0.6905291080474854,,
B1,500,11,0.0,0.0,-37.96584105491638,2.6653807163238525,40.631221771240234,0.07777778059244156,0.1111111119389534,1.4691092825601062,-0.4691092825601062,275.43486509808025,0.9000000357627869,-0.051991529762744904,0.4564375579357147,,
B1,750,16,0.0,0.0,-39.3054461479187,2.645081043243408,41.95052719116211,0.10000000149011612,0.07222222536802292,1.828732188805009,-0.8287321888050091,238.7357338298507,0.9333333373069763,0.028295103460550308,0.4369659125804901,,
B1,1000,21,0.0,0.0,-46.17146325111389,2.626209020614624,48.797672271728516,0.08888889104127884,0.0833333358168602,1.8157795054176447,-0.8157795054176448,273.3711563327299,0.9416667222976685,0.29768261313438416,0.46733686327934265,0.25,0.2611111104488373
B1,1250,26,0.0,0.0,-52.5959746837616,2.6072494983673096,55.203224182128906,0.09444444626569748,0.07777778059244156,0.5120548481508738,0.4879451518491262,304.0713683998589,0.9333333373069763,0.4830126464366913,0.43034231662750244,,
B1,1500,31,0.0,0.0,-48.90478777885437,2.5724575519561768,51.47724533081055,0.11666666716337204,0.07222222536802292,1.6486820646817106,-0.6486820646817107,250.69613852250916,0.9416667222976685,0.4044123888015747,0.4353844225406647,,
B1,1750,36,0.0,0.0,-64.84099197387695,2.5901756286621094,67.43116760253906,0.10555555671453476,0.07777778059244156,0.9749941137276568,0.02500588627234324,406.0580534293628,0.9583333730697632,0.6358534097671509,0.4305434226989746,,
B1,2000,41,0.0,0.0,-70.4067816734314,2.596895694732666,73.00367736816406,0.09444444626569748,0.07222222536802292,0.9145533868404077,0.08544661315959237,424.4136626962315,0.949999988079071,0.5177938938140869,0.3979783058166504,0.21111111342906952,0.21111111342906952
B1,2250,46,0.0,0.0,-58.92299246788025,2.6181299686431885,61.54112243652344,0.11666666716337204,0.07222222536802292,1.86347538206477,-0.86347538206477,152.37351712105945,0.949999988079071,0.28261467814445496,0.40525510907173157,,
B1,2500,52,0.0,0.0,-67.97455883026123,2.607884407043457,70.58244323730469,0.08888889104127884,0.06666667014360428,0.2381758315727439,0.7618241684272561,173.9370078449027,0.9583333730697632,0.8146789073944092,0.42799925804138184,,
B1,2750,57,0.0,0.0,-78.02623128890991,2.5890488624572754,80.61528015136719,0.11666666716337204,0.06666667014360428,0.9837031665744124,0.016296833425587593,309.49515941321954,0.9583333730697632,0.6543724536895752,0.4158526360988617,,
B1,3000,62,0.0,0.0,-80.46896409988403,2.6118693351745605,83.0808334350586,0.10000000149011612,0.06666667014360428,1.5991812516948025,-0.5991812516948026,153.02009768566813,0.9666666984558105,0.6982428431510925,0.4433993697166443,0.21111111342906952,0.20000000298023224
B1,3250,67,0.0,0.0,-21.235921621322632,2.605755090713501,23.841676712036133,0.1111111119389534,0.06666667014360428,0.7774307926670749,0.222569207332925,210.39356328405322,0.9666666984558105,0.6582561731338501,0.41662007570266724,,
B1,3500,72,0.0,0.0,-35.51573061943054,2.647984743118286,38.16371536254883,0.10555555671453476,0.06666667014360428,0.446668061534232,0.553331938465768,140.35168781640348,0.9833333492279053,0.9360825419425964,0.45236924290657043,,
B1,3750,77,0.0,0.0,-70.4415602684021,2.6488327980041504,73.09039306640625,0.10000000149011612,0.06666667014360428,0.17363489561250434,0.8263651043874957,141.18375416789615,0.9833333492279053,0.8992178440093994,0.45538100600242615,,
B1,4000,82,0.0,0.0,-55.41598868370056,2.640129327774048,58.05611801147461,0.07222222536802292,0.06666667014360428,0.32058181293819554,0.6794181870618045,7.934234666516575,0.9833333492279053,0.8806332945823669,0.47409185767173767,0.18888889253139496,0.1944444477558136
B1,4250,87,0.0,0.0,-69.79001116752625,2.6332828998565674,72.42329406738281,0.0833333358168602,0.06666667014360428,0.3510318567136581,0.6489681432863419,54.465741533027476,0.9750000834465027,0.9260841012001038,0.4745640754699707,,
B1,4500,92,0.0,0.0,-69.73352885246277,2.6316444873809814,72.36517333984375,0.09444444626569748,0.07777778059244156,0.2850775142672445,0.7149224857327555,19.478243163547756,0.9750000834465027,0.823495090007782,0.5189950466156006,,
B1,4750,97,0.0,0.0,-40.04481029510498,2.639946937561035,42.684757232666016,0.06666667014360428,0.07222222536802292,0.2230205921173053,0.7769794078826947,14.251161395381633,0.9833333492279053,0.9309477210044861,0.5646206736564636,,
B1,5000,103,0.0,0.0,-40.23006987571716,2.6340200901031494,42.86408996582031,0.07777778059244156,0.07777778059244156,0.6177279366473165,0.38227206335268354,1.2697351810747264,0.9750000834465027,0.8886664509773254,0.5964943170547485,0.20555555820465088,0.18333333730697632
B1,5250,108,0.0,0.0,-58.128594398498535,2.652937889099121,60.781532287597656,0.06666667014360428,0.07222222536802292,0.17882753238318194,0.8211724676168181,16.668782370657542,0.9833333492279053,0.9481745958328247,0.686292827129364,,
B1,5500,113,0.0,0.0,-38.945069313049316,2.6535749435424805,41.5986442565918,0.07777778059244156,0.06111111119389534,0.3466628993891039,0.6533371006108961,2.313338678977744,0.9833333492279053,0.8588199615478516,0.6757904887199402,,
B1,5750,118,0.0,0.0,-43.050098180770874,2.6585543155670166,45.70865249633789,0.07777778059244156,0.06666667014360428,0.3580711905360864,0.6419288094639136,16.390392148809003,0.9833333492279053,0.9232076406478882,0.6943069696426392,,
B1,6000,123,0.0,0.0,-37.95840573310852,2.6503169536590576,40.60872268676758,0.07222222536802292,0.07222222536802292,0.3787254626146739,0.6212745373853261,12.535887153541447,0.9833333492279053,0.9513261914253235,0.7408292293548584,0.1944444477558136,0.20000000298023224
B1,6250,128,0.0,0.0,-58.68655490875244,2.651991844177246,61.33854675292969,0.07777778059244156,0.07222222536802292,0.06383042639797598,0.936169573602024,1.8190010176569569,0.9833333492279053,0.9097151756286621,0.7552642226219177,,
B1,6500,133,0.0,0.0,-57.602980613708496,2.666104316711426,60.26908493041992,0.07777778059244156,0.06666667014360428,0.12867708685746837,0.8713229131425316,74.9693887644757,0.9833333492279053,0.9515060782432556,0.7703362107276917,,
B1,6750,138,0.0,0.0,-44.50506591796875,2.6573410034179688,47.16240692138672,0.06666667014360428,0.06111111119389534,0.194052207841114,0.805947792158886,37.2112910148431,0.9833333492279053,0.9330145120620728,0.7704139947891235,,
B1,7000,143,0.0,0.0,-44.09768056869507,2.671205997467041,46.76888656616211,0.07222222536802292,0.06666667014360428,0.2164908473069539,0.7835091526930461,20.380186134360834,0.9833333492279053,0.9421166777610779,0.7879102230072021,0.20555555820465088,0.20555555820465088
B1,7250,148,0.0,0.0,-47.204076051712036,2.663790464401245,49.86786651611328,0.10000000149011612,0.06111111119389534,0.4383611615597778,0.5616388384402222,22.847497636954817,0.9833333492279053,0.9467287659645081,0.7887340784072876,,
B1,7500,154,0.0,0.0,-60.65167784690857,2.6682493686676025,63.31992721557617,0.08888889104127884,0.06666667014360428,0.3806644597513712,0.6193355402486288,14.564744479296094,0.9833333492279053,0.9623934626579285,0.8046894669532776,,
B1,7750,159,0.0,0.0,-66.85039281845093,2.6496071815490723,69.5,0.11666666716337204,0.06111111119389534,0.603604749055165,0.39639525094483496,10.620364546407544,0.9833333492279053,0.9186534881591797,0.828815221786499,,
B1,8000,164,0.0,0.0,-53.86897325515747,2.6675829887390137,56.536556243896484,0.10000000149011612,0.06666667014360428,0.4250093190501658,0.5749906809498342,15.106052836564482,0.9833333492279053,0.9436030387878418,0.8431453704833984,0.20000000298023224,0.18888889253139496
B1,8250,169,0.0,0.0,-43.98119568824768,2.6603944301605225,46.6415901184082,0.08888889104127884,0.06666667014360428,0.44268568757328464,0.5573143124267154,14.486473716610917,0.9833333492279053,0.9184174537658691,0.8342678546905518,,
B1,8500,174,0.0,0.0,-45.28131127357483,2.6505773067474365,47.931888580322266,0.10000000149011612,0.06666667014360428,0.39145185604080424,0.6085481439591958,14.649179703635445,0.9833333492279053,0.92967289686203,0.839820384979248,,
B1,8750,179,0.0,0.0,-79.57916784286499,2.6690926551818848,82.24826049804688,0.07222222536802292,0.07222222536802292,0.4156878133662304,0.5843121866337696,41.64765461318593,0.9833333492279053,0.9557521939277649,0.8449314832687378,,
B1,9000,184,0.0,0.0,-49.473766803741455,2.6600489616394043,52.13381576538086,0.10555555671453476,0.06666667014360428,0.5688939195624811,0.4311060804375188,17.578700105567968,0.9833333492279053,0.964519739151001,0.8512784838676453,0.1666666716337204,0.1666666716337204
B1,9250,189,0.0,0.0,-57.76546812057495,2.6725544929504395,60.43802261352539,0.07777778059244156,0.06666667014360428,0.4783021435293233,0.5216978564706767,27.129777773873798,0.9833333492279053,0.9646837711334229,0.856072187423706,,
B1,9500,194,0.0,0.0,-58.507288217544556,2.664792776107788,61.172080993652344,0.0833333358168602,0.06666667014360428,0.5007330538919241,0.4992669461080759,11.055214648641911,0.9833333492279053,0.926840603351593,0.8741923570632935,,
B1,9750,199,0.0,0.0,-48.85731101036072,2.6712305545806885,51.528541564941406,0.07222222536802292,0.07222222536802292,0.6921519514797357,0.30784804852026426,9.702131991609365,0.9833333492279053,0.9634105563163757,0.8559508323669434,,
C1,0,1,0.0,0.0,-0.424879789352417,2.7170448303222656,3.1419246196746826,0.06666667014360428,0.07777778059244156,0.8569015866342732,0.14309841336572682,25.652450651831625,0.32500001788139343,-0.02373427152633667,0.9833967089653015,0.3611111342906952,0.3222222328186035
C1,250,6,0.0,0.0,-22.103551864624023,2.6916980743408203,24.795249938964844,0.06666667014360428,0.0833333358168602,1.1398402027276688,-0.13984020272766895,200.34734942997096,0.8333333730697632,-0.04137164354324341,0.6857061386108398,,
C1,500,11,0.0,0.0,-39.478511810302734,2.663928985595703,42.14244079589844,0.07777778059244156,0.0833333358168602,1.455535228094976,-0.45553522809497615,294.95132932590735,0.9000000357627869,-0.031100478023290634,0.46309906244277954,,
C1,750,16,0.0,0.0,-42.32906150817871,2.635465621948242,44.96452713012695,0.07222222536802292,0.07777778059244156,1.7805060999306854,-0.7805060999306853,270.6270771211029,0.9333333373069763,0.10254429280757904,0.44177207350730896,,
C1,1000,21,0.0,0.0,-51.25615477561951,2.626260995864868,53.882415771484375,0.08888889104127884,0.07222222536802292,1.8553236582904575,-0.8553236582904574,275.4933991329062,0.9333333373069763,0.33364400267601013,0.4613799750804901,0.23888888955116272,0.23888888955116272
C1,1250,26,0.0,0.0,-61.32247352600098,2.6002979278564453,63.92277145385742,0.09444444626569748,0.06666667014360428,1.497262891867181,-0.4972628918671811,472.77568254502523,0.9416667222976685,0.4656793773174286,0.4148402810096741,,
C1,1500,31,0.0,0.0,-37.99590587615967,2.5701379776000977,40.566043853759766,0.12222222238779068,0.07222222536802292,0.8275699705347561,0.17243002946524394,558.9366064162209,0.949999988079071,0.5321415662765503,0.42726653814315796,,
C1,1750,36,0.0,0.0,-68.10556435585022,2.5788838863372803,70.6844482421875,0.0833333358168602,0.07777778059244156,0.24973111574877183,0.7502688842512282,160.8277826499429,0.949999988079071,0.5068161487579346,0.4591321647167206,,
