variant,epoch,phase,epoch_seconds,train_loss,train_tx_acc,source_val_acc,update_fraction,skip_gradient_fraction,skip_loss_fraction
U0,29,label,52.05703854560852,7.488402794818489,61.62308673469388,93.42592592592592,1.0,0.0,0.0
U0,30,label,54.28800559043884,6.910191467830113,64.82780612244898,93.97407407407407,1.0,0.0,0.0
U0,31,label,51.50884389877319,8.098622171246276,57.39795918367347,94.17777777777778,1.0,0.0,0.0
U0,32,label,53.17266297340393,5.756387053703775,72.25765306122449,94.5925925925926,1.0,0.0,0.0
U0,33,label,50.14839792251587,6.644243289013298,66.8686224489796,94.24074074074075,1.0,0.0,0.0
U0,34,label,50.087543964385986,6.685643298285348,66.51785714285714,94.34444444444445,1.0,0.0,0.0
U0,35,label,52.108314514160156,6.832498170891586,65.5452806122449,94.72592592592592,1.0,0.0,0.0
U0,36,label,52.71648716926575,6.757658432941048,65.41772959183673,94.77407407407408,1.0,0.0,0.0
U0,37,label,51.640180587768555,6.952614759912296,65.14668367346938,94.57777777777778,1.0,0.0,0.0
U0,38,label,50.75396180152893,6.743897053660179,66.61352040816327,94.70370370370371,1.0,0.0,0.0
U0,39,label,54.93392014503479,6.798322896568143,65.84821428571429,94.57777777777778,1.0,0.0,0.0
U0,40,label,54.592694997787476,6.1292002006452915,70.90242346938776,94.4,1.0,0.0,0.0
U0,41,label,49.84899568557739,5.736387389046805,72.81568877551021,95.2,1.0,0.0,0.0
U0,42,label,50.20132899284363,6.292021868180256,69.80229591836735,94.03703703703704,1.0,0.0,0.0
U0,43,label,52.56911516189575,4.778831452739482,79.89477040816327,94.28148148148148,1.0,0.0,0.0
U0,44,label,52.25416278839111,6.551930977373707,68.22385204081633,95.24444444444444,1.0,0.0,0.0
U0,45,label,52.27021789550781,6.041268489798721,71.52423469387755,93.89259259259259,1.0,0.0,0.0
U0,46,label,55.9643030166626,7.410030827230337,63.13775510204081,95.37037037037037,1.0,0.0,0.0
U0,47,label,68.45231437683105,6.062338687935654,71.0140306122449,95.37037037037037,1.0,0.0,0.0
U0,48,label,55.430731773376465,5.7822206020355225,73.56505102040816,95.39259259259259,1.0,0.0,0.0
U0,49,label,52.69946479797363,5.593977149651975,74.20280612244898,95.13703703703703,1.0,0.0,0.0
U0,50,label,56.0428204536438,6.0330434672686515,71.44451530612245,95.77037037037037,1.0,0.0,0.0
U0,51,label,56.35841488838196,5.164026158196585,77.83801020408163,95.63703703703703,1.0,0.0,0.0
U0,52,label,52.06649899482727,5.5420013155256,75.55803571428571,95.88888888888889,1.0,0.0,0.0
U0,53,label,52.743311405181885,5.712597822656437,74.41007653061224,96.03703703703704,1.0,0.0,0.0
U0,54,label,53.08679533004761,6.050743823148767,72.09821428571429,95.62222222222222,1.0,0.0,0.0
U0,55,label,56.57938265800476,5.71805478115471,74.61734693877551,95.91481481481482,1.0,0.0,0.0
U0,56,label,51.406702756881714,6.024804324519877,72.24170918367346,95.77407407407408,1.0,0.0,0.0
U0,57,label,53.957231521606445,6.643726008278983,68.94132653061224,95.81851851851852,1.0,0.0,0.0
U0,58,label,55.93796420097351,5.802085526135503,74.36224489795919,95.81111111111112,0.9795918367346939,0.02040816326530612,0.0
U0,59,label,51.84967350959778,6.153803801049992,71.6358418367347,95.55925925925926,1.0,0.0,0.0
U0,60,label,52.03409123420715,5.84701817376273,73.10267857142857,95.75185185185185,1.0,0.0,0.0
U0,61,label,55.00572228431702,6.278600434867704,71.52423469387755,96.02222222222223,1.0,0.0,0.0
U0,62,label,58.464491844177246,6.374998292144464,70.7748724489796,95.07407407407408,1.0,0.0,0.0
U0,63,label,51.33584904670715,5.3754046741797,77.37563775510205,96.33703703703704,1.0,0.0,0.0
U0,64,label,52.72713303565979,5.521423894531873,76.61033163265306,95.70370370370371,1.0,0.0,0.0
U0,65,label,55.13318204879761,5.0043642764188805,80.24553571428571,95.28888888888889,1.0,0.0,0.0
U0,66,label,51.99769735336304,5.337891612734113,77.51913265306122,96.31481481481481,1.0,0.0,0.0
U0,67,label,51.93418216705322,5.765264550033881,75.7015306122449,94.91481481481482,1.0,0.0,0.0
U0,68,label,54.466702461242676,5.781139437033206,74.71301020408163,95.94074074074074,1.0,0.0,0.0
U0,69,label,57.81755566596985,6.3855535108215955,71.15752551020408,96.38518518518518,1.0,0.0,0.0
U0,70,label,50.137566804885864,5.068009074853391,79.71938775510205,95.71481481481482,1.0,0.0,0.0
U0,71,label,56.90966248512268,6.343148975956197,72.72002551020408,93.88148148148149,1.0,0.0,0.0
U0,72,label,56.87017607688904,6.432127451410099,70.74298469387755,96.13333333333334,1.0,0.0,0.0
U0,73,label,51.80412697792053,5.160725364879686,78.76275510204081,96.56296296296296,1.0,0.0,0.0
U0,74,label,52.628804445266724,6.1374194476069235,72.72002551020408,96.25185185185185,1.0,0.0,0.0
U0,75,label,56.51130747795105,5.353335039956229,77.4234693877551,96.41851851851852,1.0,0.0,0.0
U0,76,label,53.285181760787964,5.766946364422234,75.58992346938776,96.58888888888889,1.0,0.0,0.0
U0,77,label,51.19947123527527,6.558084979349253,71.0140306122449,96.35185185185185,1.0,0.0,0.0
U0,78,label,55.57353615760803,6.277803829738072,72.03443877551021,96.44074074074074,1.0,0.0,0.0
U0,79,label,52.861053705215454,6.305945542393898,71.46045918367346,96.32222222222222,1.0,0.0,0.0
U0,80,label,54.04864430427551,10.821564007778557,72.05038265306122,96.84814814814816,1.0,0.0,0.0
U0,81,label,56.26542544364929,9.67915137933225,77.07270408163265,96.65185185185184,1.0,0.0,0.0
U0,82,label,55.90011739730835,9.859398992694153,76.54655612244898,96.61851851851851,1.0,0.0,0.0
U0,83,label,55.572096824645996,9.527496814727783,77.72640306122449,96.07407407407408,0.9795918367346939,0.02040816326530612,0.0
U0,84,label,56.81071352958679,9.94081179949702,76.40306122448979,94.94074074074074,1.0,0.0,0.0
U0,85,label,60.26368832588196,11.44561809909587,70.26466836734694,96.91481481481482,1.0,0.0,0.0
U0,86,label,51.65318536758423,10.240845446683922,75.38265306122449,96.55185185185185,1.0,0.0,0.0
U0,87,label,55.3487823009491,9.917739162639696,76.45089285714286,96.86296296296297,1.0,0.0,0.0
U0,88,label,58.493804693222046,8.77871643767065,79.40051020408163,97.07407407407408,1.0,0.0,0.0
U0,89,label,52.0855188369751,9.947508266993932,75.71747448979592,96.27777777777777,1.0,0.0,0.0
U0,90,label,53.86454439163208,10.48452243999559,73.46938775510205,96.88888888888889,1.0,0.0,0.0
U0,91,label,56.833715200424194,9.28046501899252,81.25,96.3,1.0,0.0,0.0
U0,92,label,53.72330403327942,9.114707202327494,81.7920918367347,96.96296296296296,1.0,0.0,0.0
U0,93,label,52.47154402732849,9.582761034673574,78.71492346938776,97.0,1.0,0.0,0.0
U0,94,label,56.38589835166931,9.402988842555455,81.10650510204081,96.36296296296297,1.0,0.0,0.0
U0,95,label,52.29541778564453,10.110715905014349,75.63775510204081,97.06666666666666,1.0,0.0,0.0
U0,96,label,52.79378008842468,9.126348845812739,81.31377551020408,96.4,1.0,0.0,0.0
U0,97,label,58.30198645591736,10.044291797949343,76.41900510204081,97.03333333333333,1.0,0.0,0.0
U0,98,label,54.576870918273926,9.31765508165165,80.37308673469387,96.93333333333334,0.9795918367346939,0.02040816326530612,0.0
U0,99,label,53.172056913375854,9.90029744712674,76.69005102040816,96.33703703703704,1.0,0.0,0.0
U0,100,label,56.91803240776062,9.960157647424815,79.08163265306122,97.22592592592592,1.0,0.0,0.0
U0,101,label,54.48509383201599,9.408956187111992,78.9859693877551,97.29629629629629,1.0,0.0,0.0
U0,102,label,53.09809708595276,10.42832366301089,74.63329081632654,97.29629629629629,1.0,0.0,0.0
U0,103,label,57.178080320358276,9.522720872139445,79.32079081632654,97.02592592592593,1.0,0.0,0.0
U0,104,label,54.78616952896118,10.260789516020795,75.0,97.38148148148149,1.0,0.0,0.0
U0,105,label,53.95181632041931,8.175825230929316,84.51849489795919,97.17037037037036,1.0,0.0,0.0
U0,106,label,58.55805420875549,8.369940952378876,85.18813775510205,95.64814814814815,1.0,0.0,0.0
U0,107,label,59.73490524291992,9.42129743342497,78.50765306122449,97.01481481481481,1.0,0.0,0.0
U0,108,label,52.97097873687744,9.555920926892028,78.4438775510204,96.4074074074074,1.0,0.0,0.0
U0,109,label,58.66297698020935,9.792401625185597,78.23660714285714,97.32222222222222,1.0,0.0,0.0
U0,110,label,59.160690784454346,9.065350440083717,80.34119897959184,96.07037037037037,1.0,0.0,0.0
U0,111,label,52.3281774520874,9.141732473762668,80.99489795918367,97.07037037037037,1.0,0.0,0.0
U0,112,label,55.09902906417847,9.13471483211128,78.74681122448979,97.4888888888889,1.0,0.0,0.0
U0,113,label,58.35713267326355,8.079649414334979,84.77359693877551,97.2925925925926,1.0,0.0,0.0
U0,114,label,52.67345380783081,8.69343969773273,85.52295918367346,97.2074074074074,1.0,0.0,0.0
U0,115,label,54.800328969955444,7.846291352291496,86.41581632653062,97.62222222222222,1.0,0.0,0.0
U0,116,label,58.2209038734436,7.534066044554418,86.49553571428571,97.75185185185185,1.0,0.0,0.0
U0,117,label,53.68050479888916,8.730811527797155,81.42538265306122,97.64814814814815,1.0,0.0,0.0
U0,118,label,54.29410934448242,8.599897185150457,81.53698979591837,97.5,1.0,0.0,0.0
U0,119,label,58.05569052696228,7.887069089072091,84.58227040816327,97.51851851851852,1.0,0.0,0.0
U0,120,label,52.3138153553009,8.28880212744888,83.08354591836735,96.97777777777777,1.0,0.0,0.0
U0,121,label,55.64738178253174,8.028362152527789,84.59821428571429,97.73703703703704,1.0,0.0,0.0
U0,122,label,59.10340595245361,7.950172117778233,84.90114795918367,97.32592592592593,1.0,0.0,0.0
U0,123,label,59.64910292625427,8.408427525539787,85.02869897959184,97.77037037037037,1.0,0.0,0.0
U0,124,label,57.721139430999756,8.92516277274307,79.78316326530613,97.54444444444445,1.0,0.0,0.0
U0,125,label,62.078405141830444,8.329050477670163,83.37053571428571,97.74814814814815,1.0,0.0,0.0
U0,126,label,51.21258735656738,8.668838685872604,80.72385204081633,97.5037037037037,1.0,0.0,0.0
U0,127,label,55.317917346954346,8.312564129732094,83.16326530612245,97.67037037037036,1.0,0.0,0.0
U0,128,label,61.90144109725952,8.312291242638413,81.23405612244898,97.71481481481482,1.0,0.0,0.0
U0,129,label,49.944541692733765,8.947150444497867,78.25255102040816,97.65185185185184,1.0,0.0,0.0
U0,130,label,54.14540195465088,7.872428246906826,84.64604591836735,97.74814814814815,1.0,0.0,0.0
U0,131,pseudo,64.04277300834656,8.806288782431155,81.31377551020408,97.27037037037037,0.9795918367346939,0.02040816326530612,0.0
U0,132,pseudo,53.87634301185608,7.86422458473517,86.20854591836735,96.51851851851852,1.0,0.0,0.0
U0,133,pseudo,59.201284646987915,8.136940197068817,83.45025510204081,96.84074074074074,1.0,0.0,0.0
U0,134,pseudo,62.71729326248169,7.095049629406053,88.75956632653062,97.78148148148148,1.0,0.0,0.0
U0,135,pseudo,54.102713108062744,7.462795325687954,87.0376275510204,97.57407407407408,1.0,0.0,0.0
U0,136,pseudo,57.808082580566406,10.139415103562024,73.69260204081633,97.65925925925926,1.0,0.0,0.0
U0,137,pseudo,62.68021202087402,8.408924248753761,81.60076530612245,96.48148148148148,1.0,0.0,0.0
U0,138,pseudo,55.306560754776,8.991949436615924,78.97002551020408,97.5925925925926,1.0,0.0,0.0
U0,139,pseudo,57.1293740272522,8.557920562977694,80.19770408163265,97.53703703703704,1.0,0.0,0.0
U0,140,pseudo,61.018593311309814,7.100473729931578,86.04910714285714,97.88518518518518,1.0,0.0,0.0
U0,141,pseudo,56.17546367645264,7.64751808983939,84.18367346938776,97.76296296296296,1.0,0.0,0.0
U0,142,pseudo,56.31529140472412,7.761554430942146,84.55038265306122,97.8,1.0,0.0,0.0
U0,143,pseudo,60.43511891365051,7.905597239124532,83.21109693877551,95.77407407407408,1.0,0.0,0.0
U0,144,pseudo,54.58875322341919,6.947715647366582,88.50446428571429,97.89259259259259,1.0,0.0,0.0
U0,145,pseudo,57.734386682510376,8.11540688787188,82.31823979591837,97.6,1.0,0.0,0.0
U0,146,pseudo,61.03119707107544,7.657000235148838,85.3954081632653,97.48148148148148,1.0,0.0,0.0
U0,147,pseudo,53.89283514022827,7.042486195661584,86.55931122448979,97.75555555555556,1.0,0.0,0.0
U0,148,pseudo,58.55169630050659,7.583707892164892,85.53890306122449,97.7,1.0,0.0,0.0
U0,149,pseudo,60.78596377372742,7.639033818731503,84.9170918367347,97.94074074074074,1.0,0.0,0.0
U0,150,pseudo,54.76958727836609,8.060769942342018,84.15178571428571,96.74444444444444,1.0,0.0,0.0
U0,151,pseudo,57.27449893951416,6.746761141991128,89.19005102040816,97.98148148148148,1.0,0.0,0.0
U0,152,pseudo,60.771270751953125,7.390788263204146,86.20854591836735,97.72592592592592,1.0,0.0,0.0
U0,153,pseudo,53.419435024261475,7.463612220725235,84.16772959183673,97.67777777777778,0.9795918367346939,0.02040816326530612,0.0
U0,154,pseudo,56.65563201904297,7.1965926715305875,88.18558673469387,97.60740740740741,1.0,0.0,0.0
U0,155,pseudo,61.589231729507446,8.216184616088867,82.39795918367346,97.79629629629629,1.0,0.0,0.0
U0,156,pseudo,52.52466940879822,7.20368878208861,87.19706632653062,97.34074074074074,1.0,0.0,0.0
U0,157,pseudo,56.100244998931885,6.5226777183766265,88.8233418367347,97.98148148148148,1.0,0.0,0.0
U0,158,pseudo,62.986820459365845,7.3101352769501355,86.65497448979592,97.34074074074074,1.0,0.0,0.0
U0,159,pseudo,52.64236664772034,6.901891781359303,87.35650510204081,97.73333333333333,1.0,0.0,0.0
U0,160,pseudo,55.93036222457886,7.509437171780333,86.0172193877551,97.85185185185185,1.0,0.0,0.0
U0,161,pseudo,61.36065483093262,8.745461906705584,80.81951530612245,97.6,1.0,0.0,0.0
U0,162,pseudo,63.47057557106018,7.826970256104762,83.64158163265306,97.95555555555555,1.0,0.0,0.0
U0,163,pseudo,60.39072346687317,7.466174057551792,83.97640306122449,97.79629629629629,1.0,0.0,0.0
U0,164,pseudo,64.32584738731384,7.168934554469828,85.92155612244898,97.95555555555555,1.0,0.0,0.0
U0,165,pseudo,52.16875696182251,6.7649796544289105,89.31760204081633,97.4888888888889,1.0,0.0,0.0
U0,166,pseudo,55.825932025909424,6.951602225400964,86.62308673469387,97.66666666666667,1.0,0.0,0.0
U0,167,pseudo,61.57231593132019,6.5211271850430235,88.31313775510205,97.98148148148148,1.0,0.0,0.0
U0,168,pseudo,53.13557434082031,6.603707503299324,88.28125,97.83703703703704,1.0,0.0,0.0
U0,169,pseudo,57.19955635070801,7.816293794281629,83.48214285714286,97.67407407407407,1.0,0.0,0.0
U0,170,pseudo,57.99304938316345,7.4682541672064335,86.49553571428571,97.06666666666666,1.0,0.0,0.0
U0,171,pseudo,53.83688163757324,6.530260465583023,89.20599489795919,97.0925925925926,1.0,0.0,0.0
U0,172,pseudo,58.67143416404724,7.110567915196321,86.86224489795919,97.92222222222222,1.0,0.0,0.0
U0,173,pseudo,57.22540092468262,7.236718849259979,83.89668367346938,97.54814814814814,1.0,0.0,0.0
U0,174,pseudo,53.785369873046875,7.492158028544212,84.42283163265306,97.39259259259259,1.0,0.0,0.0
U0,175,pseudo,60.471405029296875,6.983954020908901,86.09693877551021,97.67037037037036,1.0,0.0,0.0
U0,176,pseudo,53.25939059257507,7.161854860733967,86.44770408163265,97.99259259259259,1.0,0.0,0.0
U0,177,pseudo,56.972787618637085,7.561059275451972,85.34757653061224,97.69259259259259,1.0,0.0,0.0
U0,178,pseudo,62.01562285423279,6.183784747610287,89.57270408163265,97.54074074074074,1.0,0.0,0.0
U0,179,pseudo,52.510457038879395,6.798576393905951,87.94642857142857,97.76666666666667,1.0,0.0,0.0
U0,180,pseudo,54.96239948272705,7.238429502565033,85.31568877551021,97.07777777777778,1.0,0.0,0.0
U0,181,pseudo,61.87259292602539,6.8271982329232355,88.13775510204081,97.95555555555555,1.0,0.0,0.0
U0,182,pseudo,52.03136324882507,6.487118064140787,87.10140306122449,97.79629629629629,1.0,0.0,0.0
U0,183,pseudo,57.65463328361511,6.0282204005183,90.33801020408163,97.72592592592592,1.0,0.0,0.0
U0,184,pseudo,58.3731734752655,7.749540616054924,83.46619897959184,97.95555555555555,1.0,0.0,0.0
U0,185,pseudo,53.56979489326477,6.346716250692095,88.58418367346938,97.85185185185185,1.0,0.0,0.0
U0,186,pseudo,58.72482252120972,7.354923272619442,85.53890306122449,97.93703703703704,1.0,0.0,0.0
U0,187,pseudo,55.73422598838806,7.145490524720173,85.31568877551021,97.61851851851851,1.0,0.0,0.0
U0,188,pseudo,56.54748320579529,6.853308006208771,86.94196428571429,98.1,1.0,0.0,0.0
U0,189,pseudo,60.644742012023926,6.629048040934971,88.31313775510205,97.94444444444444,0.9795918367346939,0.02040816326530612,0.0
U0,190,pseudo,52.314509868621826,6.974635231251619,86.94196428571429,97.78888888888889,1.0,0.0,0.0
U0,191,pseudo,55.517881631851196,6.638094843650351,86.60714285714286,97.62592592592593,1.0,0.0,0.0
U0,192,pseudo,63.36768555641174,6.613254551984826,88.90306122448979,97.78518518518518,1.0,0.0,0.0
U0,193,pseudo,51.52766966819763,6.540573373132823,88.13775510204081,97.87407407407407,1.0,0.0,0.0
U0,194,pseudo,56.56339120864868,6.591206180806062,86.81441326530613,97.87407407407407,1.0,0.0,0.0
U0,195,pseudo,59.35254955291748,6.869820920788512,86.33609693877551,97.67037037037036,1.0,0.0,0.0
U0,196,pseudo,53.76089119911194,6.706172899324066,87.43622448979592,98.0,1.0,0.0,0.0
U0,197,pseudo,58.81115698814392,6.809334535988009,86.9579081632653,98.08518518518518,1.0,0.0,0.0
U0,198,pseudo,59.41999125480652,5.800936475092051,90.52933673469387,97.93703703703704,1.0,0.0,0.0
U0,199,pseudo,54.841137409210205,6.330741276546401,88.99872448979592,97.81481481481481,1.0,0.0,0.0
U0,200,pseudo,61.346764087677,6.486320043096737,89.93941326530613,97.54074074074074,1.0,0.0,0.0
U1,1,label,31.602238416671753,17.000999567460042,0.0,26.79259259259259,1.0,0.0,0.0
U1,2,label,29.696884632110596,16.43186600354253,0.0,50.851851851851855,1.0,0.0,0.0
U1,3,label,25.104949474334717,15.729107233942772,0.0,48.044444444444444,1.0,0.0,0.0
U1,4,label,26.24594211578369,14.430912562779017,3.9381377551020407,52.955555555555556,0.9795918367346939,0.02040816326530612,0.0
U1,5,label,25.632786750793457,13.057285153135961,12.08545918367347,72.76296296296296,1.0,0.0,0.0
U1,6,label,26.785229444503784,11.595095439833038,22.353316326530614,77.45555555555555,0.9795918367346939,0.02040816326530612,0.0
U1,7,label,26.326515913009644,10.417537222103197,33.56186224489796,76.17037037037036,1.0,0.0,0.0
U1,8,label,26.887398958206177,10.454535931957011,34.27933673469388,77.68148148148148,0.9795918367346939,0.02040816326530612,0.0
U1,9,label,26.973003149032593,9.718980244227819,36.86224489795919,83.43703703703704,1.0,0.0,0.0
U1,10,label,27.02133846282959,9.313655298583361,41.34247448979592,79.52962962962962,1.0,0.0,0.0
U1,11,label,26.645031452178955,9.380135322103696,42.50637755102041,84.77777777777777,1.0,0.0,0.0
U1,12,label,29.571107864379883,7.88091229419319,50.31887755102041,88.5,1.0,0.0,0.0
U1,13,label,30.11309242248535,9.96107697973446,39.20599489795919,87.25925925925925,1.0,0.0,0.0
U1,14,label,29.66568160057068,7.747931509601827,53.714923469387756,89.25925925925925,1.0,0.0,0.0
U1,15,label,29.689208984375,8.303907997754155,53.890306122448976,89.32222222222222,1.0,0.0,0.0
U1,16,label,29.74971628189087,7.568638480439478,57.68494897959184,89.32222222222222,1.0,0.0,0.0
U1,17,label,31.241565942764282,8.36152179387151,54.04974489795919,90.22592592592592,1.0,0.0,0.0
U1,18,label,31.452168941497803,7.6792327433216325,58.816964285714285,90.15185185185184,1.0,0.0,0.0
U1,19,label,31.126237869262695,8.114608871693514,55.10204081632653,89.61111111111111,1.0,0.0,0.0
U1,20,label,38.48331809043884,6.719979855479027,64.46109693877551,90.7925925925926,1.0,0.0,0.0
U1,21,label,37.853795766830444,8.538224755501261,55.50063775510204,91.67037037037036,0.9795918367346939,0.02040816326530612,0.0
U1,22,label,40.019049882888794,8.687565209914228,51.275510204081634,91.62592592592593,1.0,0.0,0.0
U1,23,label,38.95040035247803,7.416090215955462,60.45918367346939,91.55925925925926,1.0,0.0,0.0
U1,24,label,38.29565477371216,7.743773270626457,58.816964285714285,91.24074074074075,1.0,0.0,0.0
U1,25,label,40.14837861061096,6.967949424471174,63.34502551020408,92.53333333333333,1.0,0.0,0.0
U1,26,label,39.85188627243042,7.399876059318076,61.38392857142857,92.5037037037037,1.0,0.0,0.0
U1,27,label,40.082661151885986,7.718780142920358,60.76211734693877,92.4962962962963,1.0,0.0,0.0
U1,28,label,39.81787943840027,7.355105896385348,61.20854591836735,93.28888888888889,1.0,0.0,0.0
U1,29,label,39.920167684555054,6.981418157110409,64.50892857142857,92.55555555555556,1.0,0.0,0.0
U1,30,label,39.438385248184204,7.20775217912635,63.01020408163265,93.5037037037037,1.0,0.0,0.0
U1,31,label,40.633702516555786,7.344818582340163,61.941964285714285,94.01481481481481,1.0,0.0,0.0
U1,32,label,40.06373476982117,6.735891342163086,66.05548469387755,93.14814814814815,1.0,0.0,0.0
U1,33,label,40.19002151489258,7.517890550652329,59.83737244897959,91.8037037037037,1.0,0.0,0.0
U1,34,label,40.362558126449585,6.786107087621883,66.21492346938776,92.78518518518518,1.0,0.0,0.0
U1,35,label,40.17224168777466,6.71147346496582,66.78890306122449,93.74074074074075,1.0,0.0,0.0
U1,36,label,40.73308205604553,7.032712926669997,64.63647959183673,92.85185185185185,1.0,0.0,0.0
U1,37,label,39.666930198669434,6.292644758613742,69.35586734693878,94.3962962962963,1.0,0.0,0.0
U1,38,label,38.96225023269653,6.685037856199304,67.41071428571429,94.56666666666666,1.0,0.0,0.0
U1,39,label,38.946613073349,5.898393942385304,72.4170918367347,95.17037037037036,1.0,0.0,0.0
U1,40,label,39.22697639465332,6.487319814915559,67.58609693877551,95.11111111111111,1.0,0.0,0.0
U1,41,label,39.766849756240845,6.035828663378346,71.81122448979592,93.21851851851852,1.0,0.0,0.0
U1,42,label,38.90870642662048,5.849090615097357,71.85905612244898,93.89259259259259,1.0,0.0,0.0
U1,43,label,38.963276624679565,7.035991055624826,65.1626275510204,95.25925925925925,1.0,0.0,0.0
U1,44,label,39.05157542228699,6.762375111482581,66.24681122448979,95.47777777777777,1.0,0.0,0.0
U1,45,label,41.00440001487732,5.317287829457497,75.28698979591837,94.9074074074074,1.0,0.0,0.0
U1,46,label,40.621832609176636,7.341044722771158,62.59566326530612,95.36666666666666,1.0,0.0,0.0
U1,47,label,41.64249849319458,6.247139176543878,70.29655612244898,93.53333333333333,1.0,0.0,0.0
U1,48,label,41.76417803764343,5.986858075978804,72.05038265306122,95.24074074074075,1.0,0.0,0.0
U1,49,label,41.91043210029602,5.750134687034452,73.10267857142857,95.05925925925926,1.0,0.0,0.0
U1,50,label,54.4365758895874,5.664879258798093,74.41007653061224,95.64074074074074,1.0,0.0,0.0
U1,51,label,47.60555577278137,6.027647957509878,72.51275510204081,95.72222222222223,1.0,0.0,0.0
U1,52,label,41.11427569389343,6.43935700338714,69.35586734693878,95.64074074074074,1.0,0.0,0.0
U1,53,label,41.88443112373352,5.184296778270176,77.74234693877551,95.45555555555555,1.0,0.0,0.0
U1,54,label,41.62379050254822,6.000630106244769,72.56058673469387,95.2,1.0,0.0,0.0
U1,55,label,40.879090309143066,5.570067293789922,74.85650510204081,95.75925925925925,1.0,0.0,0.0
U1,56,label,41.533713817596436,5.209261339537951,77.64668367346938,95.9962962962963,1.0,0.0,0.0
U1,57,label,42.06973481178284,5.884685015191837,73.72448979591837,96.14444444444445,1.0,0.0,0.0
U1,58,label,41.82038712501526,5.892984667602851,72.7359693877551,96.06666666666666,1.0,0.0,0.0
U1,59,label,41.30074429512024,5.711643165471602,74.41007653061224,96.23333333333333,1.0,0.0,0.0
U1,60,label,41.19110321998596,6.287827219281878,72.35331632653062,95.68888888888888,1.0,0.0,0.0
U1,61,label,42.017457723617554,6.62182346655398,69.33992346938776,95.57777777777778,1.0,0.0,0.0
U1,62,label,41.87144708633423,6.958766552866722,67.39477040816327,95.77407407407408,1.0,0.0,0.0
U1,63,label,42.51659154891968,6.018558463271783,72.67219387755102,95.92962962962963,1.0,0.0,0.0
U1,64,label,42.257906913757324,6.236653527434991,71.5561224489796,96.27777777777777,1.0,0.0,0.0
U1,65,label,42.341147899627686,5.7913625580923895,74.56951530612245,95.37407407407407,1.0,0.0,0.0
U1,66,label,41.818055391311646,6.265734249231767,72.05038265306122,96.31111111111112,0.9795918367346939,0.02040816326530612,0.0
