file,collab_count,old_acc,min_old,seen_new_acc,min_seen,unknown_reject,unknown_FAR,known_coverage,known_accepted_accuracy,bytes_per_event,known_avg,known_floor,strict_min
direct_v42carry_k10_candidate_set_cvs.json,5,0.16954022988505746,0.0,0.0,0.0,0.9818652849740933,0.018134715025906734,0.08458390177353342,0.9516129032258065,78.64164432529044,0.08477011494252873,0.0,0.0
direct_v42carry_k10_risk_margin.json,3,0.16954022988505746,0.0,0.0,0.0,0.0,0.018134715025906734,0.08458390177353342,0.9516129032258065,77.7479892761394,0.08477011494252873,0.0,0.0
direct_v42carry_k10_risk_margin.json,4,0.16954022988505746,0.0,0.0,0.0,0.0,0.018134715025906734,0.08458390177353342,0.9516129032258065,78.64164432529044,0.08477011494252873,0.0,0.0
direct_v42carry_k10_risk_margin.json,5,0.16954022988505746,0.0,0.0,0.0,0.0,0.018134715025906734,0.08458390177353342,0.9516129032258065,78.64164432529044,0.08477011494252873,0.0,0.0
direct_base_k5_candidate_set_cvs.json,1,0.16045845272206305,0.0,0.007653061224489796,0.0,0.966321243523316,0.03367875647668394,0.10661268556005399,0.7468354430379747,40.0,0.08405575697327643,0.0,0.0
direct_v42carry_k5_candidate_set_cvs.json,1,0.16045845272206305,0.0,0.007653061224489796,0.0,0.966321243523316,0.03367875647668394,0.10526315789473684,0.7564102564102564,40.0,0.08405575697327643,0.0,0.0
direct_base_k5_risk_margin.json,1,0.16045845272206305,0.0,0.007653061224489796,0.0,0.0,0.03367875647668394,0.10661268556005399,0.7468354430379747,40.0,0.08405575697327643,0.0,0.0
direct_v42carry_k5_risk_margin.json,1,0.16045845272206305,0.0,0.007653061224489796,0.0,0.0,0.03367875647668394,0.10526315789473684,0.7564102564102564,40.0,0.08405575697327643,0.0,0.0
direct_base_k5_candidate_set_cvs.json,2,0.12607449856733524,0.0,0.00510204081632653,0.0,0.9896373056994818,0.010362694300518135,0.07152496626180836,0.8679245283018868,68.50044365572316,0.06558826969183089,0.0,0.0
direct_base_k5_candidate_set_cvs.json,3,0.12607449856733524,0.0,0.00510204081632653,0.0,0.9896373056994818,0.010362694300518135,0.07152496626180836,0.8679245283018868,77.37355811889974,0.06558826969183089,0.0,0.0
direct_base_k5_candidate_set_cvs.json,4,0.12607449856733524,0.0,0.00510204081632653,0.0,0.9896373056994818,0.010362694300518135,0.07152496626180836,0.8679245283018868,78.08340727595386,0.06558826969183089,0.0,0.0
direct_base_k5_candidate_set_cvs.json,5,0.12607449856733524,0.0,0.00510204081632653,0.0,0.9896373056994818,0.010362694300518135,0.07152496626180836,0.8679245283018868,78.08340727595386,0.06558826969183089,0.0,0.0
direct_v42carry_k5_candidate_set_cvs.json,2,0.12607449856733524,0.0,0.00510204081632653,0.0,0.9896373056994818,0.010362694300518135,0.07152496626180836,0.8679245283018868,68.50044365572316,0.06558826969183089,0.0,0.0
direct_v42carry_k5_candidate_set_cvs.json,3,0.12607449856733524,0.0,0.00510204081632653,0.0,0.9896373056994818,0.010362694300518135,0.07152496626180836,0.8679245283018868,77.37355811889974,0.06558826969183089,0.0,0.0
direct_v42carry_k5_candidate_set_cvs.json,4,0.12607449856733524,0.0,0.00510204081632653,0.0,0.9896373056994818,0.010362694300518135,0.07152496626180836,0.8679245283018868,78.08340727595386,0.06558826969183089,0.0,0.0
direct_v42carry_k5_candidate_set_cvs.json,5,0.12607449856733524,0.0,0.00510204081632653,0.0,0.9896373056994818,0.010362694300518135,0.07152496626180836,0.8679245283018868,78.08340727595386,0.06558826969183089,0.0,0.0
direct_base_k5_risk_margin.json,2,0.12607449856733524,0.0,0.00510204081632653,0.0,0.0,0.010362694300518135,0.07152496626180836,0.8679245283018868,68.50044365572316,0.06558826969183089,0.0,0.0
direct_base_k5_risk_margin.json,3,0.12607449856733524,0.0,0.00510204081632653,0.0,0.0,0.010362694300518135,0.07152496626180836,0.8679245283018868,77.37355811889974,0.06558826969183089,0.0,0.0
direct_base_k5_risk_margin.json,4,0.12607449856733524,0.0,0.00510204081632653,0.0,0.0,0.010362694300518135,0.07152496626180836,0.8679245283018868,78.08340727595386,0.06558826969183089,0.0,0.0
direct_base_k5_risk_margin.json,5,0.12607449856733524,0.0,0.00510204081632653,0.0,0.0,0.010362694300518135,0.07152496626180836,0.8679245283018868,78.08340727595386,0.06558826969183089,0.0,0.0
direct_v42carry_k5_risk_margin.json,2,0.12607449856733524,0.0,0.00510204081632653,0.0,0.0,0.010362694300518135,0.07152496626180836,0.8679245283018868,68.50044365572316,0.06558826969183089,0.0,0.0
direct_v42carry_k5_risk_margin.json,3,0.12607449856733524,0.0,0.00510204081632653,0.0,0.0,0.010362694300518135,0.07152496626180836,0.8679245283018868,77.37355811889974,0.06558826969183089,0.0,0.0
direct_v42carry_k5_risk_margin.json,4,0.12607449856733524,0.0,0.00510204081632653,0.0,0.0,0.010362694300518135,0.07152496626180836,0.8679245283018868,78.08340727595386,0.06558826969183089,0.0,0.0
direct_v42carry_k5_risk_margin.json,5,0.12607449856733524,0.0,0.00510204081632653,0.0,0.0,0.010362694300518135,0.07152496626180836,0.8679245283018868,78.08340727595386,0.06558826969183089,0.0,0.0
