run_id,scene,group_id,count,correct,accuracy,macro_precision,macro_recall,macro_f1,worst_tx_accuracy
V2_A_seed392007,leo_low_elev_weak,1,9000,7368,0.8186666666666667,0.8304620704128953,0.8186666666666667,0.8204834816929774,0.624
V2_A_seed392007,leo_low_elev_weak,2,9000,7694,0.8548888888888889,0.8675729687206778,0.8548888888888889,0.8549989886099308,0.6406666666666667
V2_A_seed392007,leo_low_elev_weak,3,9000,7516,0.8351111111111111,0.8472718752165331,0.835111111111111,0.8357240067788076,0.614
V2_A_seed392007,leo_rain_weak,1,9000,7440,0.8266666666666667,0.8349089464665843,0.8266666666666667,0.8277496975461277,0.6506666666666666
V2_A_seed392007,leo_rain_weak,2,9000,7694,0.8548888888888889,0.8633472489492747,0.8548888888888889,0.8551713880632135,0.6913333333333334
V2_A_seed392007,leo_rain_weak,3,9000,7523,0.8358888888888889,0.8455616590301752,0.8358888888888889,0.8353267671890068,0.58
V2_B_seed392005,clean,1,9000,8832,0.9813333333333333,0.9813664644184263,0.9813333333333333,0.9813047968901869,0.9573333333333334
V2_B_seed392005,clean,2,9000,8879,0.9865555555555555,0.9865771841518485,0.9865555555555555,0.9865420778777402,0.9706666666666667
V2_B_seed392005,clean,3,9000,8803,0.9781111111111112,0.9782211660554387,0.9781111111111112,0.9780930393761654,0.9606666666666667
V2_B_seed392005,leo_clear_weak,1,9000,7913,0.8792222222222222,0.8816955477415959,0.8792222222222222,0.8776990388487187,0.7326666666666667
V2_B_seed392005,leo_clear_weak,2,9000,8069,0.8965555555555556,0.8975019759007398,0.8965555555555556,0.8954940414808163,0.7673333333333333
V2_B_seed392005,leo_clear_weak,3,9000,7947,0.883,0.8822821282209216,0.883,0.8814217326288,0.76
V2_B_seed392005,leo_low_elev_weak,1,9000,7516,0.8351111111111111,0.8342554333707112,0.835111111111111,0.8313685382639124,0.634
V2_B_seed392005,leo_low_elev_weak,2,9000,7757,0.8618888888888889,0.8611787083808125,0.8618888888888888,0.8591123217305565,0.7086666666666667
V2_B_seed392005,leo_low_elev_weak,3,9000,7651,0.8501111111111112,0.8484922362790899,0.850111111111111,0.8469298771770167,0.688
V2_B_seed392005,leo_rain_weak,1,9000,7587,0.843,0.8418510951965802,0.843,0.8397198646949041,0.6566666666666666
