run_id,term,first_nonzero_epoch,nonzero_epoch_count,final_value,E1_79_mean,E80_130_mean,E131_200_mean
V2_B_seed392007,adv,1,200,2.6715309425276152,2.6702693645050593,2.671204517249252,2.6722279033577476
V2_B_seed392007,orth,1,200,0.004896255002157497,0.0019770024691683906,0.004483483146816748,0.005172999165645894
V2_B_seed392007,cons,17,184,0.2856513319575057,0.2992120948842686,0.3176930845857096,0.28661053145939686
V2_B_seed392007,group_ce,1,200,2.9091192350095634,6.380430013395594,3.922830085597691,3.0591251801884036
V2_B_seed392007,fishr,1,200,0.002915477278590088,0.006950948602110686,0.003822065227199136,0.0028738657696447596
V2_B_seed392007,proto,1,200,0.2182376512459346,0.3321035144342005,0.2666508889451128,0.22690339481170255
V2_B_seed392007,open_world_feat,12,189,0.07611710908917749,0.08591044403510845,0.093069609745043,0.07549929981073772
V2_B_seed392007,zid_compact,8,193,1.5358282473622535,1.2728525018567294,1.59009725163106,1.530142603671238
V2_B_seed392007,proxy_unknown,45,156,6.2427233871148555,2.3113326766953795,7.220697700810366,6.447728143280519
V2_B_seed392007,soft_unknown_mixup,25,176,2.2237379964517086,1.570955672605698,2.525155951376675,2.302620946457365
V2_B_seed392007,source_episode,20,181,0.06788482952254768,0.057971473587775525,0.07832643959153981,0.06584402085580583
V2_B_seed392007,sat_cls,80,121,3.363776985479861,0.0,5.400315789806218,4.023183314411008
V2_C_seed392005,tx,1,200,1.4708400583084749,4.176268463655517,2.3200381516086526,1.6770407433217016
V2_C_seed392005,dom,1,200,0.7077946644656512,1.314205304007603,0.8518641947292719,0.7347834817348347
V2_C_seed392005,adv,,0,0.0,0.0,0.0,0.0
V2_C_seed392005,orth,1,200,0.007177546979118214,0.0018638383253081051,0.004413415716922815,0.006286350813968875
V2_C_seed392005,cons,17,184,0.2823859063946471,0.28718211761096196,0.31447545958070955,0.2930318383103557
V2_C_seed392005,group_ce,1,200,2.751908388064832,6.1655689066185015,3.9272361076584144,3.129972707573596
V2_C_seed392005,fishr,1,200,0.0023867948784383622,0.006792195215379483,0.003762695645471823,0.0029846021878919475
V2_C_seed392005,proto,1,200,0.21674865788343,0.33267757479410337,0.2707924292523081,0.23167129639460116
V2_C_seed392005,open_world_feat,12,189,0.0722236296123996,0.08843611751268521,0.09476367459998053,0.07764392578295559
V2_C_seed392005,zid_compact,8,193,1.5091761204661156,1.2653920702690133,1.5933233395057853,1.5381711569888947
V2_C_seed392005,proxy_unknown,45,156,6.262958098431023,2.3607477591546493,7.349990735200941,6.482641232048457
V2_C_seed392005,soft_unknown_mixup,25,176,2.17394398426523,1.5760915065225136,2.5348140421558636,2.3071189076142824
V2_C_seed392005,source_episode,20,181,0.06174177482572137,0.052566508599839676,0.07556468804812982,0.06853413746227936
V2_C_seed392005,sat_cls,80,121,3.428709176121926,0.0,5.453654007608292,3.976475345914635
