run_id,scene,tx_label,count,correct,predicted_count,precision,recall,f1
V2_B_seed392006,leo_clear_weak,0,4500,3533,3913,0.9028878098645541,0.7851111111111111,0.8398906454296922
V2_B_seed392006,leo_clear_weak,1,4500,3668,4541,0.8077515965646334,0.8151111111111111,0.8114146665191904
V2_B_seed392006,leo_clear_weak,2,4500,4303,4431,0.9711126156623787,0.9562222222222222,0.9636098981077147
V2_B_seed392006,leo_clear_weak,3,4500,3786,4597,0.8235805960408963,0.8413333333333334,0.8323623172474442
V2_B_seed392006,leo_clear_weak,4,4500,4394,5098,0.8619066300510004,0.9764444444444444,0.9156074182121275
V2_B_seed392006,leo_clear_weak,5,4500,4375,4420,0.9898190045248869,0.9722222222222222,0.9809417040358744
V2_B_seed392006,leo_low_elev_weak,0,4500,3259,3875,0.8410322580645161,0.7242222222222222,0.7782686567164179
V2_B_seed392006,leo_low_elev_weak,1,4500,3307,4432,0.7461642599277978,0.7348888888888889,0.7404836542767578
V2_B_seed392006,leo_low_elev_weak,2,4500,4195,4410,0.9512471655328798,0.9322222222222222,0.941638608305275
V2_B_seed392006,leo_low_elev_weak,3,4500,3301,4454,0.7411315671306691,0.7335555555555555,0.7373241009604646
V2_B_seed392006,leo_low_elev_weak,4,4500,4361,5445,0.8009182736455464,0.9691111111111111,0.8770236299648064
V2_B_seed392006,leo_low_elev_weak,5,4500,4317,4384,0.9847171532846716,0.9593333333333334,0.9718595227375056
V2_B_seed392006,leo_rain_weak,0,4500,3401,4163,0.8169589238529906,0.7557777777777778,0.7851783446842895
V2_B_seed392006,leo_rain_weak,1,4500,3201,4240,0.7549528301886792,0.7113333333333334,0.7324942791762014
V2_B_seed392006,leo_rain_weak,2,4500,4248,4409,0.963483783170787,0.944,0.9536423841059603
V2_B_seed392006,leo_rain_weak,3,4500,3331,4388,0.7591157702825889,0.7402222222222222,0.7495499549954996
V2_B_seed392006,leo_rain_weak,4,4500,4356,5374,0.8105694082620022,0.968,0.8823171966781447
V2_B_seed392006,leo_rain_weak,5,4500,4349,4426,0.9826028016267511,0.9664444444444444,0.9744566435133318
V2_B_seed392007,clean,0,4500,4433,4491,0.9870852816744601,0.9851111111111112,0.9860972083194306
V2_B_seed392007,clean,1,4500,4425,4655,0.9505907626208379,0.9833333333333333,0.9666848716548334
V2_B_seed392007,clean,2,4500,4462,4525,0.9860773480662983,0.9915555555555555,0.988808864265928
V2_B_seed392007,clean,3,4500,4267,4331,0.9852228122835373,0.9482222222222222,0.966368474691428
V2_B_seed392007,clean,4,4500,4446,4522,0.9831932773109243,0.988,0.9855907780979827
V2_B_seed392007,clean,5,4500,4452,4476,0.9946380697050938,0.9893333333333333,0.9919786096256684
V2_B_seed392007,leo_clear_weak,0,4500,3193,3556,0.8979190101237345,0.7095555555555556,0.7927010923535254
V2_B_seed392007,leo_clear_weak,1,4500,3794,5148,0.736985236985237,0.8431111111111111,0.7864842454394693
V2_B_seed392007,leo_clear_weak,2,4500,4344,4447,0.9768383179671689,0.9653333333333334,0.9710517491896725
V2_B_seed392007,leo_clear_weak,3,4500,3635,4825,0.7533678756476684,0.8077777777777778,0.7796246648793566
V2_B_seed392007,leo_clear_weak,4,4500,4340,4595,0.9445048966267682,0.9644444444444444,0.954370533260033
V2_B_seed392007,leo_clear_weak,5,4500,4392,4429,0.9916459697448634,0.976,0.9837607794825849
V2_B_seed392007,leo_low_elev_weak,0,4500,3055,3572,0.8552631578947368,0.6788888888888889,0.7569375619425174
V2_B_seed392007,leo_low_elev_weak,1,4500,3547,5075,0.6989162561576354,0.7882222222222223,0.74088772845953
V2_B_seed392007,leo_low_elev_weak,2,4500,4250,4427,0.960018070928394,0.9444444444444444,0.952167581494343
V2_B_seed392007,leo_low_elev_weak,3,4500,3428,4839,0.7084108286836123,0.7617777777777778,0.7341257093907271
V2_B_seed392007,leo_low_elev_weak,4,4500,4274,4732,0.9032121724429417,0.9497777777777778,0.9259098786828422
V2_B_seed392007,leo_low_elev_weak,5,4500,4306,4355,0.9887485648679678,0.9568888888888889,0.972557876905703
V2_B_seed392007,leo_rain_weak,0,4500,3140,3765,0.8339973439575034,0.6977777777777778,0.7598306110102844
V2_B_seed392007,leo_rain_weak,1,4500,3433,4980,0.6893574297188755,0.7628888888888888,0.7242616033755275
V2_B_seed392007,leo_rain_weak,2,4500,4275,4401,0.9713701431492843,0.95,0.9605662285136501
V2_B_seed392007,leo_rain_weak,3,4500,3329,4735,0.7030623020063358,0.7397777777777778,0.7209528965890634
V2_B_seed392007,leo_rain_weak,4,4500,4270,4706,0.9073523161920952,0.9488888888888889,0.9276558766022159
V2_B_seed392007,leo_rain_weak,5,4500,4362,4413,0.9884432358939497,0.9693333333333334,0.9787950185122855
V2_C_seed392005,clean,0,4500,4438,4485,0.989520624303233,0.9862222222222222,0.9878686700055648
V2_C_seed392005,clean,1,4500,4420,4629,0.954849859580903,0.9822222222222222,0.9683426443202979
V2_C_seed392005,clean,2,4500,4449,4487,0.9915310898150211,0.9886666666666667,0.9900968064982753
V2_C_seed392005,clean,3,4500,4241,4285,0.9897316219369895,0.9424444444444444,0.965509391007399
