arm,epoch,loss,mse,cos,ce,clean,feat_margin,clean_margin,proxy_unknown_sep,proxy_unknown_supcon,proxy_unknown_proto_ce,proxy_unknown_pair_margin,proxy_unknown_old_margin,proxy_unknown_hard_pair,proxy_unknown_hard_old,resid
E20,2.0,3.92709663772583,0.05410953390598297,0.13906768971681596,0.9634679293632508,0.006095183707773686,0.21287044978141784,0.005349680673331022,0.6022360038757324,8.823661804199219,3.563736297607422,0.1698163422346115,0.1056696555018425,5.5969822220504287e-05,0.0010079641602933407,0.0
E20,3.0,3.6619087791442873,0.052343376338481906,0.1239493510723114,0.873754885673523,0.004901973880827427,0.1920858713388443,0.0039306776896119115,0.605380555152893,8.610423736572265,3.508683130264282,0.16186442852020264,0.10229392683506013,0.00018923502741381525,0.001215531145222485,0.0
E20,4.0,3.522274021148682,0.04915701487660408,0.12196611458063125,0.7789318537712098,0.004875914514064788,0.18132633888721467,0.0035318957641720774,0.5890136461257934,8.471311569213867,3.410880126953125,0.1556773020029068,0.09560355377197266,0.00029939032811671497,0.0013856102160643786,0.0
E20,5.0,3.652452091217041,0.05335732793807983,0.13193529999256134,0.8565707278251647,0.0049433793462812904,0.20350448870658874,0.0038111242186278107,0.5743883752822876,8.266844444274902,3.360753807067871,0.15225303280353547,0.0865269558429718,0.00042898459872230886,0.001853494631126523,0.0
E20,6.0,3.6305638236999513,0.05260218307375908,0.13106636852025985,0.8366937808990479,0.004957907307893038,0.20127946758270263,0.0030397554263472556,0.578116777420044,8.266280483245849,3.384210069656372,0.15202433001995086,0.08712149667739869,0.00019686396792531014,0.0010366885252296924,0.0
E20,7.0,3.52404510307312,0.05367292475700378,0.1251565244793892,0.8122964544296265,0.004537127908319235,0.19699596548080445,0.0027411831449717285,0.5639734363555908,8.136913375854492,3.294122648239136,0.14679589533805848,0.08367614477872848,0.0006379217329667881,0.0013533569520805032,0.0
E20,8.0,3.448568407058716,0.05308631029725075,0.1257197288274765,0.7571144642829895,0.004431663136929273,0.19343879747390746,0.003007291793823242,0.5586384916305542,7.905056579589844,3.205414827346802,0.1400001233816147,0.07716079580783844,0.00030982827674597504,0.0012550296857953072,0.0
E20,9.0,3.452959489822388,0.053426640063524246,0.123163179397583,0.7553679838180541,0.004579434169456362,0.1945930187702179,0.002452238151803613,0.5496828985214234,7.927765502929687,3.212457178115845,0.14214122569561005,0.07575725156068802,0.00042343895183876156,0.001584977251943201,0.0
E20,10.0,3.4051944427490235,0.05274160286784172,0.1274337807893753,0.7267960066795349,0.004593839069828391,0.1967580064535141,0.0025433328002691267,0.5528856554031372,7.662141319274903,3.1503781337738035,0.13175332593917846,0.06918190044164657,0.000184456002432853,0.0013711455452721567,0.0
E20,11.0,3.384841037750244,0.05504415053129196,0.12679162073135375,0.73279909324646,0.004298394896090031,0.19628238558769226,0.002013766799122095,0.5457631521224976,7.623724403381348,3.134722043991089,0.1331055727005005,0.06939414286613464,0.00042078994499752297,0.0014759930153377355,0.0
E20,12.0,3.3807716522216795,0.05440086376667023,0.12431576800346375,0.7586310019493103,0.004261736128479242,0.19606734895706177,0.002984125381335616,0.544407000541687,7.56078974533081,3.1357317810058594,0.13207330811023713,0.06645680934190751,0.00026679244078695773,0.001230725315399468,0.0
E20,13.0,3.3319596061706545,0.05307949298620224,0.11754715496301651,0.6897025218009949,0.005220724292099476,0.1863008668422699,0.003813612639904022,0.5294645128250122,7.676745170593262,3.1096389904022215,0.13282539558410644,0.06803459399938583,0.00013815937703475357,0.0013784902853367384,0.0
E20,14.0,3.413407264709473,0.05340342357754707,0.122556536257267,0.7406014494895935,0.006206591002643108,0.19252234768867493,0.004295678321272135,0.5261755561828614,7.630191539764405,3.1104549865722655,0.13249355447292327,0.06779680353403092,6.0935518762562426e-05,0.0013382839281111955,0.0
E20,15.0,3.328906581878662,0.05357302516698837,0.12017069536447525,0.6839650564193726,0.005016289286315441,0.1921499333381653,0.0030933502046391367,0.5284999132156372,7.527939334869385,3.086806936264038,0.1306210241317749,0.0646018334031105,0.0002975507412338629,0.0016136544421315193,0.0
E20,16.0,3.1133469142913817,0.05301497581601143,0.10943897819519043,0.6213044085502625,0.0036838572155684234,0.17082268071174622,0.0014607878495007753,0.5061049811840057,7.519033664703369,3.0613818683624268,0.13080438792705537,0.06463941091299057,0.0003427435327321291,0.0016174082638463006,0.0
E20,17.0,3.170886501312256,0.0530346554517746,0.11398583215475082,0.640489098072052,0.003947391390800476,0.18009390044212342,0.0021434233989566565,0.5176505589485169,7.39667919921875,2.998650573730469,0.1254666713476181,0.06369334098696709,0.00039216666016727685,0.0016238039769232273,0.0
E20,18.0,3.162440176010132,0.05152630543708801,0.11158614420890808,0.6575384044647217,0.003943712845444679,0.1779331271648407,0.002086816294118762,0.5045716514587403,7.441488304138184,3.0121691150665284,0.12570380729436875,0.06117120277881622,7.410125527530908e-05,0.001671781897544861,0.0
E20,19.0,3.1348702220916747,0.0536269536614418,0.11296985244750976,0.6699843797683716,0.003685400106012821,0.17450731176137924,0.0015981456376612186,0.4997910552024841,7.337228122711181,2.925624870300293,0.1218324898481369,0.05844176310300827,0.00039532434474676847,0.0021752977184951307,0.0
E20,20.0,3.1027429122924803,0.052358887284994125,0.1119883588552475,0.622098117351532,0.004028756510466337,0.1753180148601532,0.0020323583222925665,0.4929857728481293,7.267934177398682,2.9383223667144773,0.12091384315490723,0.056404843658208845,0.00037782613409945045,0.0015652411170303821,0.0
E30,1.0,4.2218643646240235,0.056081942170858386,0.14668979632854462,1.0671226377487182,0.008415887874861567,0.21131278085708619,0.007859553350135684,0.6263672442436218,9.55594962310791,3.769829725265503,0.1871031312942505,0.1299084038734436,0.00012357969558797778,0.0018604670241475106,0.0
E30,2.0,3.86238494682312,0.053646682322025296,0.13753985738754274,0.9310588965415955,0.005796634882688522,0.2103123766183853,0.004751898743212223,0.6093745489120483,8.719257133483886,3.514516111373901,0.16150224721431733,0.10337327569723129,0.0002504385157953948,0.0014245514450594782,0.0
E30,3.0,3.750340721130371,0.05328555065393448,0.13659923934936524,0.8834310359954834,0.005487030051648617,0.20305994296073915,0.004151671022176742,0.5976062030792236,8.525294677734376,3.4907832641601564,0.15758365774154662,0.09638169956207275,0.00041751331265550104,0.0014274388290941716,0.0
E30,4.0,3.5305841827392577,0.05122205194830894,0.12218745589256287,0.7998509292602539,0.00474441996216774,0.19027305680513382,0.003364385286346078,0.5964479322433471,8.24904524230957,3.404652360916138,0.15229497945308684,0.08977868950366974,0.0003301699056755751,0.0014284249362535775,0.0
E30,5.0,3.614447690963745,0.054282294005155565,0.13483594918251038,0.8416999979019165,0.004905256740748883,0.20165760242938996,0.003363993735983968,0.5706168622970581,8.154669948577881,3.3273648586273192,0.1480773675441742,0.08455206203460694,0.00031264339230256157,0.0011562945656478404,0.0
E30,6.0,3.476636821746826,0.054107912570238115,0.12568627631664275,0.7855237050056457,0.004331561788916588,0.18846337056159973,0.002976960375905037,0.5787861862182617,8.123864307403565,3.2712114925384523,0.14521855688095092,0.08582926607131958,0.00015370985539630056,0.0015165004786395003,0.0
E30,7.0,3.5728141574859618,0.05211439377069473,0.13028811120986938,0.8339257431030274,0.004922265525907278,0.20460647666454315,0.003193981803953648,0.5694387278556824,7.974361457824707,3.254975225448608,0.14213528573513032,0.08027301347255707,0.00022488592588342727,0.0016062721032649278,0.0
E30,8.0,3.414698371887207,0.05351392298936844,0.12138719415664673,0.7646165323257447,0.004193038925528527,0.1918464525938034,0.0020600046748295428,0.5647239112854003,7.9248328895568845,3.222731285095215,0.1400731564760208,0.079436692237854,0.00030175211234018205,0.0019087809715420008,0.0
E30,9.0,3.389265579223633,0.053198830038309095,0.11991658818721772,0.7263273992538453,0.004321557454764843,0.1884793598651886,0.002802275873720646,0.5563249692916871,7.871654003143311,3.214428255081177,0.1393416440486908,0.07672618913650513,0.0004668381027877331,0.0021516095483675598,0.0
E30,10.0,3.37614398765564,0.05304509723186493,0.11908332073688507,0.737504234790802,0.005011098338291049,0.18667573362588882,0.0033828600700944664,0.5430599060058594,7.811234413146972,3.129516725540161,0.13617107272148132,0.07301933711767197,0.00046102165896445515,0.00157522428187076,0.0
E30,11.0,3.3436118087768554,0.05449924120306969,0.11699625623226166,0.7268509035110473,0.004677748903632164,0.18524869012832643,0.0022473077857866884,0.5445769829750061,7.77623664855957,3.157156524658203,0.13548113203048706,0.07307104408740997,0.0006392355542629957,0.001863435413921252,0.0
E30,12.0,3.424921516418457,0.053773471176624295,0.12257725477218628,0.7606150283813476,0.004595752729102969,0.1964371178150177,0.0027327676117420195,0.5422355661392212,7.706463478088379,3.1685615463256838,0.1360044093132019,0.07059730756282806,0.00040521037566941233,0.0018471420891582966,0.0
E30,13.0,3.2721623497009276,0.052627118080854414,0.11568270343542099,0.6756958391666412,0.004193415597081185,0.18231758105754853,0.0024307005405426025,0.5331458239555359,7.635665451049805,3.145837730407715,0.13481353068351745,0.0694646563231945,0.00010376347403507679,0.0014199679291341453,0.0
E30,14.0,3.1703911666870117,0.05281326657533646,0.11109972816705704,0.6505208497047424,0.004128489408642053,0.17418291759490967,0.0015992186721414327,0.5203126583099366,7.536694271087646,3.069994857788086,0.12861222451925278,0.06388820546865463,0.00012641583057120443,0.0009831817643716932,0.0
E30,15.0,3.212973695755005,0.05360559660196304,0.1144364355802536,0.6650665612220764,0.003780114773660898,0.18172789525985716,0.0016828183513134718,0.5316139750480652,7.514653804779052,3.0608377017974853,0.13118980324268342,0.06939564156532288,0.00022430365755280945,0.0015829118583351373,0.0
E30,16.0,3.121723180770874,0.05193281006813049,0.10590902510285377,0.6340783805847168,0.004548071769997477,0.1681751903295517,0.0016620980398729444,0.5206147260665893,7.490504020690918,3.0539092788696287,0.1294687957763672,0.06319342637062073,0.0002459469959139824,0.0012549778185784817,0.0
E30,17.0,3.2097807273864745,0.05310879147052765,0.1094789587855339,0.6692791562080384,0.004776099767535925,0.17706950557231904,0.0026972689559916036,0.5175549504756928,7.484759792327881,3.0298597774505613,0.12747707867622377,0.06587138450145721,0.0005028798682615161,0.002579099530354142,0.0
E30,18.0,3.2386101207733153,0.054452703356742856,0.11183296227455139,0.6767890930175782,0.004335380647331476,0.1861216354370117,0.003029920442029834,0.5023301134109497,7.448781318664551,3.033244674682617,0.12849123680591584,0.06239680242538452,0.0002525767057668418,0.001622360466979444,0.0
E30,19.0,3.1671944427490235,0.054240299880504605,0.11233986908197403,0.6673392338752746,0.00494296969100833,0.17674357509613037,0.0025215603932738305,0.49805027866363527,7.248340232849121,2.9430412902832033,0.12214446878433227,0.05743525832891464,0.0003293458577245474,0.0016678448040038348,0.0
E30,20.0,3.1722129211425782,0.0551420596241951,0.11232416129112244,0.6565394473075866,0.0043933954685926434,0.1800114084482193,0.00246679063886404,0.49005582308769224,7.375250301361084,2.9451720790863036,0.12484869313240052,0.05935043323040008,0.0003794852293794975,0.001874789117835462,0.0
E30,21.0,3.137489761352539,0.05580666071176529,0.11218709427118301,0.6581529054641724,0.0038773342072963716,0.17874110412597657,0.001675609838217497,0.48806309747695925,7.268413959503174,2.9198122959136965,0.12347366178035736,0.057148253262043,0.0001292741084471345,0.0013882729783654213,0.0
E30,22.0,3.186965803146362,0.055348029553890225,0.11689764904975891,0.6897572338581085,0.003898574098944664,0.1838570802807808,0.0017656939742155373,0.47501741218566895,7.295572429656983,2.9403934383392336,0.12368546903133393,0.05703127521276474,0.00013784017675061476,0.0012273682854138314,0.0
E30,23.0,3.218696933746338,0.05572845014929771,0.11810293090343475,0.7011428656578064,0.004551415339112282,0.18883648657798768,0.0027232895083725453,0.4789487683773041,7.173426570892334,2.898227346420288,0.11924532902240753,0.055523780077695845,0.0003377736340626143,0.0010619004741311074,0.0
E30,24.0,3.1519549026489257,0.056085156798362734,0.11514957666397095,0.6239923038482666,0.004982120428234339,0.18681260216236115,0.0031171548822894694,0.46590225863456725,7.135535591125488,2.8482871627807618,0.11883771777153015,0.053669141948223115,0.00019086032407358288,0.0007746210533659905,0.0
E30,25.0,3.036490734100342,0.053650839895009995,0.10650437903404236,0.6123292417526245,0.004258435435593128,0.16879778695106507,0.001696152168791741,0.4786389489173889,7.15298328781128,2.8806234817504883,0.11807137632369995,0.05661875367164612,5.372848815750331e-05,0.0018463999424129724,0.0
E30,26.0,2.9908148517608644,0.053453732818365095,0.10810706079006195,0.5593306002616882,0.003705002905800939,0.1699181309938431,0.0019443899318575858,0.46420366811752317,7.095802352905274,2.854855857849121,0.11723014605045319,0.05270688140392304,0.00013136316696181895,0.001420117295347154,0.0
E30,27.0,2.9883432121276856,0.05349801740050316,0.1042197453379631,0.5925433983802796,0.0038334035333245993,0.16414108514785766,0.0023905897703953086,0.47130180311203,7.133902896881104,2.8549136428833006,0.11689346975088119,0.054299653530120846,8.71159970993176e-05,0.001985499842092395,0.0
E30,28.0,2.9122283401489257,0.05355499121546745,0.09936144408583641,0.5672850260734558,0.0035910847280174493,0.15765771967172623,0.0016323346346616746,0.4671194486618042,7.108631740570068,2.833932008743286,0.11493267893791198,0.05427188837528229,0.00035044590069446715,0.0018754940200597049,0.0
E30,29.0,3.11374320602417,0.05697022789716721,0.11140536963939666,0.6439574794769287,0.004382785931229591,0.17939055144786833,0.0018872077548876406,0.4640745160579681,7.139521053314209,2.8342623882293703,0.11713982701301574,0.05377255737781525,0.00028320052643539387,0.001900463360361755,0.0
E30,30.0,2.9832719078063965,0.05395551979541779,0.10438272398710251,0.5961484947204589,0.003909288138151169,0.16371397304534913,0.0018359927833080292,0.46898459482192995,7.095581775665283,2.8219382457733153,0.115440303504467,0.053411262571811675,0.00012404952943325043,0.0016965856421738864,0.0
E5,1.0,4.24313529586792,0.057651794284582135,0.15349729281663896,1.0696060466766357,0.0077056349006792285,0.2171314469575882,0.007329786777496338,0.6158277959823608,9.556377685546876,3.7372166213989257,0.18848262870311738,0.13002506059408186,0.00021143125556409359,0.0010071609546430408,0.0
E5,2.0,3.9008992176055908,0.05685788282752037,0.1439942640066147,0.9532806129455567,0.005549386441707611,0.21185930502414704,0.004691162660717964,0.5835612301826477,8.893013679504394,3.508146116256714,0.16891298532485963,0.10632114171981812,0.00027334850805345925,0.001730081632733345,0.0
E5,3.0,3.7600623569488527,0.054554827570915225,0.13504642474651338,0.8965342473983765,0.005559033650904894,0.20221196568012237,0.003953568390570581,0.6089391217231751,8.603737396240234,3.491591896057129,0.15908362007141114,0.10180022418498993,0.0002625721920630895,0.0011017387118190526,0.0
E5,4.0,3.578336301803589,0.05359636914730072,0.12863631367683412,0.7889015121459961,0.0055787828527390955,0.19203927654027939,0.003963946122676134,0.5741298265457153,8.323370452880859,3.3654452419281005,0.1513365046977997,0.08861270034313203,0.00017086212802678346,0.0007440245393663644,0.0
E5,5.0,3.65052262878418,0.05432324010133743,0.1309334561228752,0.8421136960983276,0.005880152620375156,0.20145214998722077,0.004188332188874483,0.5835914855003357,8.222216781616211,3.323523086547852,0.14797546112537385,0.0870955775976181,0.0002698923954740167,0.0014962919991230593,0.0
E60,1.0,4.253129119873047,0.056580958634614945,0.14780155307054518,1.046274658679962,0.009789297610521316,0.20773563504219056,0.00907449713535607,0.640435965538025,9.666872749328613,3.7996129207611085,0.1865574061870575,0.1334849650859833,0.0005528205223381519,0.001996845034882426,0.0
E60,2.0,3.8967836265563967,0.052329494059085845,0.13718661081790923,0.9189288582801819,0.006838520675897598,0.2072836138010025,0.005772702714428306,0.6152535586357116,8.813418869018555,3.5951891326904297,0.16599962270259858,0.10619624888896942,0.0002912683050963096,0.0007699667145498097,0.0
E60,3.0,3.761716812133789,0.052657917737960816,0.13003332388401032,0.901135760307312,0.006256519172340632,0.1977696452140808,0.004824433554895222,0.6047547540664673,8.662267364501954,3.5109406490325927,0.15996498465538025,0.10065551638603211,7.3359455447644e-05,0.0012312032948248088,0.0
E60,4.0,3.568356334686279,0.05208711221814156,0.12592153733968733,0.8092511553764343,0.00500794393569231,0.18935604226589203,0.0034938833601772783,0.5818406863212585,8.408801597595215,3.406379590988159,0.15334440457820891,0.0912204246520996,0.00032470991928130387,0.0011923653348349034,0.0
E60,5.0,3.651365348815918,0.052445229411125185,0.13457706725597382,0.8420577907562256,0.004513364017009735,0.20185936081409456,0.002983802754431963,0.5850519299507141,8.316668670654296,3.413847982406616,0.15290333688259125,0.09007960289716721,0.0002673029499128461,0.001143117167055607,0.0
E60,6.0,3.550012550354004,0.05316922608017922,0.13244535768032073,0.7944152002334595,0.004490946937352419,0.2006480313539505,0.0026142999157309534,0.5777166943550109,8.035774684906006,3.3130820388793945,0.14464476823806763,0.08245944911241532,0.00014407305273925886,0.0010349123859778047,0.0
E60,7.0,3.490089948654175,0.054616836071014405,0.12920338022708894,0.7506025638580323,0.004364788509905338,0.19466116857528687,0.002513666370883584,0.5609489493370056,8.067796035766602,3.269403549194336,0.1448811136484146,0.0812993426322937,0.0002813340434804559,0.0013322198456153273,0.0
E60,8.0,3.529825569152832,0.05423935604095459,0.1301896605491638,0.7925109319686889,0.004905954271554947,0.20051106810569763,0.0033300966527312994,0.558452940940857,7.943243339538574,3.245246217727661,0.14294443130493165,0.07859213340282441,0.00018888049200177192,0.0007756191864609718,0.0
E60,9.0,3.3561036586761475,0.05304117375612259,0.11420084631443024,0.6982908387184144,0.005095099486410618,0.18119027316570283,0.0036282214894890787,0.5691797876358032,7.910656364440918,3.242370651245117,0.14015005630254745,0.07793881845474243,8.529741503298283e-05,0.001513802669942379,0.0
E60,10.0,3.3545096111297608,0.053409081757068634,0.11997603058815003,0.6869461753368378,0.005060618553310633,0.18149452376365663,0.003641925634816289,0.551057354927063,7.819899360656739,3.173654794692993,0.13620125329494476,0.07486958926916122,0.0008139352593570947,0.0019248887463472783,0.0
E60,11.0,3.484256841659546,0.05554632523655891,0.128122922539711,0.7808256311416626,0.005402926718816161,0.1978777756690979,0.004607642102055252,0.5518589034080505,7.73681343460083,3.1612374572753907,0.13364053416252136,0.07108573639392853,0.00012787965312600135,0.0014579931409098208,0.0
E60,12.0,3.487386447906494,0.0560290789604187,0.12983140063285828,0.7655938119888306,0.005023213550448418,0.20233976006507873,0.0022414043387398125,0.542280698299408,7.796094619750977,3.1455601196289065,0.13541799664497375,0.0738533815741539,0.0003753006430342793,0.0017555224327370524,0.0
E60,13.0,3.2670332374572753,0.05415851348638535,0.11445075750350953,0.681803026676178,0.004692784680053592,0.1772393707036972,0.002863967604935169,0.528656081199646,7.727348003387451,3.1059462757110596,0.13378212368488313,0.07045823407173157,7.10258400067687e-05,0.0014934322098270059,0.0
E60,14.0,3.233751184463501,0.05348327308893204,0.11205572235584259,0.6841115050315857,0.004505033548921347,0.17366926097869873,0.0023514860793948174,0.5318704986572266,7.720179710388184,3.0923067474365236,0.13303885304927826,0.07254258018732071,8.017360931262375e-05,0.0016929062325507403,0.0
E60,15.0,3.3184111461639403,0.055172786086797716,0.12524116253852843,0.7057945966720581,0.004510910112410784,0.19070125710964203,0.0021468827538192272,0.5244604892730713,7.490220680236816,3.0570820693969725,0.1279625648856163,0.06411878442764282,6.063608732074499e-05,0.0012283719703555108,0.0
E60,16.0,3.1152660903930665,0.05203100016713142,0.1060549967288971,0.6509467713832855,0.004209651239216327,0.16394886273145676,0.0014580530342645944,0.5225928621292114,7.59690816116333,3.0641393909454346,0.13122333133220673,0.06780378305912017,0.00022534758877009153,0.0014490258609876037,0.0
E60,17.0,3.21030800819397,0.052494108855724336,0.1156033866405487,0.6720736703872681,0.00428292341902852,0.1824098846912384,0.0018452162239700556,0.5068757445812225,7.383631603240967,3.0084319896697997,0.127622833609581,0.060425315260887145,0.0002355794123141095,0.0015554690337739885,0.0
E60,18.0,3.170185682296753,0.054062637150287626,0.11525570517778397,0.675965546131134,0.0036398349478840826,0.17839507496356963,0.0014745250171981751,0.49825296211242676,7.45642053604126,3.001878753662109,0.1283939763903618,0.06307390636205673,0.00010426402324810624,0.0012032058164477349,0.0
E60,19.0,3.098179958343506,0.05326703944802284,0.10956599307060241,0.6271629159450531,0.0034606614671647547,0.17324939835071565,0.00177536903321743,0.5133987565040589,7.384831226348877,2.973396879196167,0.1252581834793091,0.06184610021114349,0.00017264056217391045,0.0013254678077064454,0.0
E60,20.0,3.1014369564056397,0.05479566138982773,0.11258593481779099,0.6139361381530761,0.0036486717015504835,0.17358379435539245,0.001542831408791244,0.49106344175338745,7.324581844329834,2.9375586032867433,0.12113544797897338,0.05860312646627426,0.00033017532189842316,0.0016820332277566194,0.0
E60,21.0,3.1660399551391603,0.05422085228562355,0.1143043645620346,0.6794955163002014,0.003768412575125694,0.17860927319526673,0.00227239150647074,0.48931440901756285,7.3473880577087405,2.929174512863159,0.12304509341716767,0.05990617471933365,0.00031672599074954633,0.0017862413581460714,0.0
E60,22.0,3.1523730335235594,0.05401356992125511,0.11402939742803574,0.6308540587425232,0.004523250840604305,0.177497110247612,0.00203873934969306,0.4886612219810486,7.333476398468018,2.931516441345215,0.12428145730495453,0.058826638281345364,0.00015865068277344106,0.001285804939456284,0.0
E60,23.0,3.024600950241089,0.054542175680398944,0.10735832530260087,0.5946989183425904,0.00395895641297102,0.16899487173557282,0.0020363862980157135,0.48548327779769895,7.139337627410889,2.887976919174194,0.11927864146232604,0.0543624324798584,0.0002360325277550146,0.001670484308153391,0.0
E60,24.0,3.07964263343811,0.0547600103020668,0.11215105754137039,0.6135427606105804,0.004149009311571718,0.1742483866214752,0.001518770731985569,0.47476754903793333,7.227903713226318,2.881341329574585,0.12062612479925156,0.05818969044089317,0.0003286354230949655,0.0016980555173940956,0.0
E60,25.0,2.975362642288208,0.053198642522096634,0.10319555860757827,0.602534478187561,0.004261815920472145,0.1603793759942055,0.0023041238447185607,0.4759452509880066,7.111502048492432,2.8359700565338133,0.11768126308917999,0.05456127855181694,0.00011134076677262783,0.002009261690080166,0.0
E60,26.0,2.974058065414429,0.053559956789016726,0.10411950421333313,0.5640443477630616,0.004094727391377092,0.16213890266418457,0.001879657732322812,0.4786869955062866,7.152333358764649,2.837118505477905,0.11725870299339294,0.05554854816198349,0.00011736590042710305,0.0013962716525420546,0.0
E60,27.0,3.1032988891601563,0.05349868938326836,0.11504019296169281,0.6384479656219483,0.0036773733515292405,0.17958417856693268,0.0014026017452124506,0.46338442420959475,7.167944221496582,2.837500825881958,0.11822164672613143,0.05440612143278122,0.000196155744837597,0.0017430605813860893,0.0
E60,28.0,2.951521780014038,0.054202408492565156,0.10632532757520675,0.5937218313217163,0.0036798502020537853,0.16319322603940964,0.0015336725264787673,0.45771316409111024,7.053318782806397,2.7967151546478273,0.11428934276103973,0.05176632449030876,0.00013173594046384096,0.001585676177404821,0.0
E60,29.0,3.0561747245788573,0.054246285736560824,0.11427685654163361,0.6004830374717712,0.003863502599298954,0.17687137961387633,0.0020529798506759107,0.45938404464721677,7.042627506256103,2.774059663772583,0.11396256852149964,0.05062328857183456,0.00023214886151254178,0.0013866503699682653,0.0
E60,30.0,3.0559378108978272,0.053820122689008716,0.10934313249588012,0.5781388120651245,0.004972651917487383,0.17358420598506927,0.004157194776460528,0.45786219024658203,7.080906284332276,2.7883661499023438,0.11295219314098358,0.05277577039599419,1.777025801129639e-05,0.0015254178252071143,0.0
E60,31.0,3.056442222595215,0.053610517770051956,0.11244593012332917,0.5982729318141937,0.00509836352057755,0.17296748220920563,0.0018234080132097006,0.44807973289489744,7.068748245239258,2.7810634326934816,0.11425045359134674,0.05173958224058151,0.00016310426592826844,0.0011927053090184927,0.0
E60,32.0,2.9758141117095946,0.05373626053333282,0.10700393468141556,0.604063042640686,0.0036921011991798876,0.16681847369670869,0.0017987274653278292,0.4573812494277954,7.068694046020508,2.783966260910034,0.11392272305488586,0.05261098322272301,0.0002286714097353979,0.0012286257157102228,0.0
E60,33.0,2.9926914348602294,0.05368756690621376,0.10939258742332458,0.6003786807060242,0.0034198411982506514,0.16945596408843994,0.0016499233404174446,0.4445889012813568,7.026669807434082,2.7682514266967773,0.11493454641103744,0.052092579126358035,0.0003802297483198345,0.0014972823749994858,0.0
