arm,adapter_epoch,resource_tier,receiver,seed,k_shot,old_before,old_acc,seen_new_acc,H_old_new,average_forgetting,old_to_seen_new_rate,seen_new_to_old_rate,min_old_class_acc,min_seen_new_class_acc,run_dir
E2,2,EXTREME_LIGHT_PREFERRED,8-8,713103,5,0.8388888888888889,0.7305555555555556,0.775,0.7519295178505705,0.10833333333333328,0.10555555555555556,0.09166666666666667,0.38333333333333336,0.75,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E2\rx_8-8\seed_713103\k_5\cvs_qknnv42
E2,2,EXTREME_LIGHT_PREFERRED,8-8,713104,1,0.6777777777777777,0.5722222222222222,0.5583333333333332,0.5384710342242086,0.10555555555555551,0.1638888888888889,0.16666666666666666,0.3333333333333333,0.4166666666666667,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E2\rx_8-8\seed_713104\k_1\cvs_qknnv42
E2,2,EXTREME_LIGHT_PREFERRED,8-8,713104,10,0.85,0.811111111111111,0.8916666666666666,0.849027162819909,0.03888888888888886,0.06944444444444443,0.041666666666666664,0.6333333333333333,0.85,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E2\rx_8-8\seed_713104\k_10\cvs_qknnv42
E2,2,EXTREME_LIGHT_PREFERRED,8-8,713104,2,0.7555555555555555,0.6555555555555556,0.7333333333333334,0.6864729730120391,0.10000000000000002,0.15833333333333333,0.08333333333333333,0.3333333333333333,0.6166666666666667,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E2\rx_8-8\seed_713104\k_2\cvs_qknnv42
E2,2,EXTREME_LIGHT_PREFERRED,8-8,713104,20,0.8722222222222222,0.8416666666666667,0.9166666666666666,0.8772844888850986,0.030555555555555558,0.041666666666666664,0.03333333333333333,0.6666666666666666,0.9166666666666666,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E2\rx_8-8\seed_713104\k_20\cvs_qknnv42
E2,2,EXTREME_LIGHT_PREFERRED,8-8,713104,5,0.8194444444444443,0.7694444444444445,0.7916666666666666,0.7795416175212192,0.05000000000000001,0.09722222222222221,0.05000000000000001,0.5333333333333333,0.6833333333333333,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E2\rx_8-8\seed_713104\k_5\cvs_qknnv42
E2,2,EXTREME_LIGHT_PREFERRED,8-8,713105,1,0.6972222222222223,0.5833333333333334,0.5000000000000001,0.5349219376011886,0.11388888888888886,0.17777777777777778,0.2333333333333333,0.3,0.48333333333333334,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E2\rx_8-8\seed_713105\k_1\cvs_qknnv42
E2,2,EXTREME_LIGHT_PREFERRED,8-8,713105,10,0.8611111111111112,0.8083333333333332,0.7666666666666666,0.7842250515627479,0.05277777777777781,0.05555555555555556,0.09999999999999999,0.6666666666666666,0.75,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E2\rx_8-8\seed_713105\k_10\cvs_qknnv42
E2,2,EXTREME_LIGHT_PREFERRED,8-8,713105,2,0.7194444444444444,0.625,0.375,0.4649101819847485,0.09444444444444444,0.14444444444444446,0.24166666666666667,0.43333333333333335,0.36666666666666664,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E2\rx_8-8\seed_713105\k_2\cvs_qknnv42
E2,2,EXTREME_LIGHT_PREFERRED,8-8,713105,20,0.8583333333333334,0.7972222222222222,0.8333333333333334,0.8136806571450569,0.06111111111111108,0.07777777777777778,0.09166666666666667,0.6833333333333333,0.7666666666666667,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E2\rx_8-8\seed_713105\k_20\cvs_qknnv42
E2,2,EXTREME_LIGHT_PREFERRED,8-8,713105,5,0.8138888888888888,0.7388888888888889,0.5916666666666667,0.6568273092369478,0.07500000000000002,0.08055555555555555,0.17500000000000002,0.36666666666666664,0.5833333333333334,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E2\rx_8-8\seed_713105\k_5\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,20-1,713101,1,0.6194444444444445,0.5444444444444444,0.5583333333333333,0.5489914170908675,0.075,0.09444444444444444,0.3083333333333333,0.31666666666666665,0.23333333333333334,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_20-1\seed_713101\k_1\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,20-1,713101,10,0.811111111111111,0.7999999999999999,0.775,0.7847357406268114,0.011111111111111108,0.02777777777777778,0.125,0.5833333333333334,0.55,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_20-1\seed_713101\k_10\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,20-1,713101,2,0.7138888888888889,0.688888888888889,0.65,0.6674677201835157,0.025000000000000022,0.04722222222222222,0.20833333333333334,0.45,0.31666666666666665,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_20-1\seed_713101\k_2\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,20-1,713101,20,0.8416666666666668,0.8388888888888889,0.8000000000000002,0.8177271705110334,0.002777777777777768,0.022222222222222223,0.10833333333333332,0.6333333333333333,0.6166666666666667,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_20-1\seed_713101\k_20\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,20-1,713101,5,0.7888888888888889,0.7611111111111111,0.6833333333333332,0.7167605781315457,0.027777777777777752,0.02777777777777778,0.2333333333333333,0.55,0.38333333333333336,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_20-1\seed_713101\k_5\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,20-1,713102,1,0.6499999999999999,0.5638888888888888,0.625,0.5867818625705641,0.0861111111111111,0.13888888888888887,0.16666666666666666,0.15,0.26666666666666666,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_20-1\seed_713102\k_1\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,20-1,713102,10,0.8777777777777778,0.8666666666666666,0.7916666666666666,0.8273279200690533,0.011111111111111108,0.03888888888888889,0.1416666666666667,0.7166666666666667,0.5833333333333334,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_20-1\seed_713102\k_10\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,20-1,713102,2,0.7000000000000001,0.6055555555555555,0.625,0.6145503441402722,0.09444444444444444,0.10277777777777779,0.19999999999999998,0.11666666666666667,0.25,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_20-1\seed_713102\k_2\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,20-1,713102,20,0.8805555555555555,0.8861111111111111,0.8166666666666668,0.849524647887324,-0.0055555555555556095,0.011111111111111112,0.10000000000000002,0.6333333333333333,0.6333333333333333,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_20-1\seed_713102\k_20\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,20-1,713102,5,0.8527777777777777,0.8027777777777779,0.6916666666666668,0.7398251768762524,0.04999999999999997,0.05833333333333333,0.16666666666666666,0.6333333333333333,0.38333333333333336,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_20-1\seed_713102\k_5\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,20-1,713103,1,0.6444444444444444,0.5944444444444444,0.6249999999999999,0.6070211161387632,0.05000000000000001,0.08333333333333333,0.225,0.2833333333333333,0.38333333333333336,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_20-1\seed_713103\k_1\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,20-1,713103,10,0.8305555555555556,0.7999999999999999,0.7083333333333334,0.7508755385553343,0.030555555555555558,0.04722222222222222,0.18333333333333335,0.5333333333333333,0.43333333333333335,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_20-1\seed_713103\k_10\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,20-1,713103,2,0.7305555555555555,0.6805555555555555,0.5916666666666667,0.6305739823725435,0.05000000000000001,0.06666666666666667,0.26666666666666666,0.4,0.2833333333333333,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_20-1\seed_713103\k_2\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,20-1,713103,20,0.8444444444444444,0.8305555555555554,0.6916666666666668,0.752031839346694,0.013888888888888914,0.04722222222222222,0.16666666666666666,0.5833333333333334,0.4,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_20-1\seed_713103\k_20\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,20-1,713103,5,0.7833333333333333,0.7472222222222222,0.6083333333333333,0.6703407557354927,0.03611111111111113,0.044444444444444446,0.18333333333333335,0.3333333333333333,0.3,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_20-1\seed_713103\k_5\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,20-1,713104,1,0.6416666666666666,0.5472222222222222,0.6,0.5709348723907435,0.09444444444444446,0.11388888888888889,0.20833333333333334,0.26666666666666666,0.3,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_20-1\seed_713104\k_1\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,20-1,713104,10,0.7722222222222221,0.7527777777777778,0.8083333333333332,0.7792429130009775,0.019444444444444414,0.044444444444444446,0.09999999999999999,0.5333333333333333,0.6166666666666667,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_20-1\seed_713104\k_10\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,20-1,713104,2,0.686111111111111,0.6222222222222222,0.625,0.6230299370516762,0.06388888888888888,0.08333333333333333,0.2333333333333333,0.31666666666666665,0.2833333333333333,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_20-1\seed_713104\k_2\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,20-1,713104,20,0.8250000000000001,0.8194444444444445,0.8250000000000001,0.8220380617969448,0.005555555555555536,0.03888888888888889,0.09166666666666667,0.6666666666666666,0.65,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_20-1\seed_713104\k_20\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,20-1,713104,5,0.7666666666666666,0.7305555555555555,0.7166666666666668,0.7228110896196002,0.036111111111111094,0.061111111111111116,0.13333333333333333,0.5166666666666667,0.43333333333333335,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_20-1\seed_713104\k_5\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,20-1,713105,1,0.6333333333333333,0.5666666666666667,0.5166666666666667,0.5371935362234224,0.06666666666666671,0.09166666666666667,0.3666666666666667,0.3333333333333333,0.16666666666666666,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_20-1\seed_713105\k_1\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,20-1,713105,10,0.8833333333333333,0.8638888888888889,0.7083333333333334,0.7767826787465442,0.019444444444444414,0.03888888888888889,0.20833333333333334,0.7833333333333333,0.43333333333333335,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_20-1\seed_713105\k_10\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,20-1,713105,2,0.7194444444444444,0.6611111111111111,0.5916666666666667,0.6242543667591106,0.05833333333333327,0.07777777777777778,0.30000000000000004,0.36666666666666664,0.2,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_20-1\seed_713105\k_2\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,20-1,713105,20,0.8833333333333333,0.8777777777777778,0.7166666666666667,0.7857385568127587,0.005555555555555536,0.022222222222222223,0.225,0.75,0.45,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_20-1\seed_713105\k_20\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,20-1,713105,5,0.8305555555555556,0.8111111111111112,0.6583333333333333,0.7229641649788162,0.019444444444444448,0.02777777777777778,0.25,0.6333333333333333,0.3333333333333333,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_20-1\seed_713105\k_5\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,3-19,713101,1,0.5777777777777778,0.5055555555555555,0.3666666666666667,0.42168333270465225,0.0722222222222222,0.14444444444444446,0.5583333333333332,0.21666666666666667,0.2,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_3-19\seed_713101\k_1\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,3-19,713101,10,0.7388888888888889,0.6777777777777777,0.5833333333333334,0.6258738842193124,0.06111111111111119,0.09444444444444444,0.26666666666666666,0.3333333333333333,0.48333333333333334,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_3-19\seed_713101\k_10\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,3-19,713101,2,0.6666666666666666,0.5888888888888889,0.39999999999999997,0.47625360041895787,0.07777777777777779,0.11666666666666665,0.525,0.25,0.2833333333333333,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_3-19\seed_713101\k_2\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,3-19,713101,20,0.7444444444444445,0.6972222222222223,0.5916666666666667,0.6397874647581869,0.047222222222222276,0.09166666666666666,0.27499999999999997,0.38333333333333336,0.5333333333333333,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_3-19\seed_713101\k_20\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,3-19,713101,5,0.7361111111111112,0.6416666666666666,0.3666666666666667,0.4665220769315148,0.09444444444444448,0.10833333333333332,0.4666666666666666,0.36666666666666664,0.18333333333333332,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_3-19\seed_713101\k_5\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,3-19,713102,1,0.5611111111111111,0.4694444444444444,0.43333333333333335,0.4390731532041901,0.09166666666666662,0.19999999999999998,0.4083333333333334,0.1,0.2,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_3-19\seed_713102\k_1\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,3-19,713102,10,0.7277777777777779,0.6444444444444445,0.6416666666666667,0.6416453465233953,0.0833333333333333,0.11388888888888887,0.2333333333333333,0.26666666666666666,0.4666666666666667,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_3-19\seed_713102\k_10\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,3-19,713102,2,0.6749999999999999,0.5944444444444444,0.5083333333333333,0.5432928902174551,0.0805555555555556,0.125,0.3666666666666667,0.3333333333333333,0.3333333333333333,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_3-19\seed_713102\k_2\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,3-19,713102,20,0.7555555555555555,0.6611111111111111,0.6999999999999998,0.677302103403982,0.0944444444444444,0.12222222222222223,0.19999999999999998,0.36666666666666664,0.6,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_3-19\seed_713102\k_20\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,3-19,713102,5,0.7027777777777778,0.6472222222222223,0.525,0.5701973684210527,0.055555555555555504,0.09444444444444444,0.3666666666666667,0.23333333333333334,0.31666666666666665,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_3-19\seed_713102\k_5\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,3-19,713103,1,0.6166666666666667,0.49444444444444446,0.47500000000000003,0.48385558201428774,0.12222222222222223,0.18055555555555555,0.3333333333333333,0.16666666666666666,0.21666666666666667,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_3-19\seed_713103\k_1\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,3-19,713103,10,0.7027777777777778,0.6388888888888888,0.5666666666666667,0.5981526640937558,0.06388888888888893,0.07777777777777778,0.35000000000000003,0.35,0.38333333333333336,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_3-19\seed_713103\k_10\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,3-19,713103,2,0.6416666666666667,0.5388888888888889,0.4750000000000001,0.5014280542986426,0.10277777777777775,0.16944444444444443,0.3,0.18333333333333332,0.35,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_3-19\seed_713103\k_2\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,3-19,713103,20,0.7666666666666666,0.6833333333333332,0.5833333333333334,0.6257172557172557,0.08333333333333333,0.08055555555555556,0.31666666666666665,0.38333333333333336,0.35,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_3-19\seed_713103\k_20\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,3-19,713103,5,0.7083333333333334,0.6277777777777778,0.5499999999999999,0.5852462168196477,0.0805555555555556,0.10833333333333334,0.325,0.2833333333333333,0.4,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_3-19\seed_713103\k_5\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,3-19,713104,1,0.611111111111111,0.5416666666666666,0.225,0.31051504720179424,0.06944444444444443,0.1111111111111111,0.6166666666666667,0.26666666666666666,0.2,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_3-19\seed_713104\k_1\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,3-19,713104,10,0.7111111111111111,0.6583333333333333,0.4583333333333333,0.5353923594409007,0.052777777777777736,0.07222222222222223,0.425,0.25,0.3,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_3-19\seed_713104\k_10\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,3-19,713104,2,0.6333333333333333,0.5805555555555556,0.26666666666666666,0.33002451718814235,0.052777777777777736,0.08055555555555556,0.5750000000000001,0.2833333333333333,0.16666666666666666,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_3-19\seed_713104\k_2\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,3-19,713104,20,0.7555555555555555,0.6972222222222221,0.5666666666666667,0.6250954132014443,0.05833333333333338,0.07222222222222223,0.3333333333333333,0.35,0.38333333333333336,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_3-19\seed_713104\k_20\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,3-19,713104,5,0.7000000000000001,0.6333333333333333,0.3666666666666667,0.45859472849230437,0.06666666666666665,0.07777777777777778,0.49166666666666664,0.31666666666666665,0.11666666666666667,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_3-19\seed_713104\k_5\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,3-19,713105,1,0.6527777777777778,0.5416666666666666,0.4583333333333333,0.49258928571428573,0.11111111111111115,0.14166666666666664,0.2916666666666667,0.25,0.2833333333333333,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_3-19\seed_713105\k_1\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,3-19,713105,10,0.75,0.7000000000000001,0.5666666666666668,0.6262230818826563,0.05000000000000001,0.08888888888888889,0.35000000000000003,0.4166666666666667,0.4166666666666667,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_3-19\seed_713105\k_10\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,3-19,713105,2,0.6666666666666666,0.5944444444444444,0.5000000000000001,0.539915758636231,0.07222222222222226,0.10833333333333332,0.35000000000000003,0.2833333333333333,0.35,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_3-19\seed_713105\k_2\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,3-19,713105,20,0.7777777777777778,0.7111111111111111,0.6666666666666666,0.6879153871120766,0.0666666666666667,0.09444444444444444,0.2333333333333333,0.4666666666666667,0.48333333333333334,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_3-19\seed_713105\k_20\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,3-19,713105,5,0.7472222222222222,0.6611111111111111,0.5083333333333333,0.5746326995600252,0.0861111111111111,0.10277777777777779,0.4000000000000001,0.21666666666666667,0.4,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_3-19\seed_713105\k_5\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,7-14,713101,1,0.8388888888888889,0.8166666666666668,0.6416666666666666,0.7165470830198708,0.022222222222222216,0.044444444444444446,0.3166666666666667,0.48333333333333334,0.36666666666666664,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_7-14\seed_713101\k_1\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,7-14,713101,10,0.9222222222222222,0.9166666666666666,0.725,0.8094863676801508,0.0055555555555556095,0.008333333333333333,0.27499999999999997,0.8,0.5333333333333333,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_7-14\seed_713101\k_10\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,7-14,713101,2,0.8638888888888889,0.861111111111111,0.6666666666666666,0.7510658475602611,0.002777777777777768,0.03333333333333333,0.2916666666666667,0.6333333333333333,0.4166666666666667,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_7-14\seed_713101\k_2\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,7-14,713101,20,0.9194444444444444,0.9166666666666666,0.7833333333333333,0.8446718460302539,0.002777777777777768,0.005555555555555556,0.21666666666666667,0.7833333333333333,0.6166666666666667,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_7-14\seed_713101\k_20\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,7-14,713101,5,0.9111111111111111,0.8972222222222221,0.7083333333333334,0.7913630810695079,0.013888888888888876,0.016666666666666666,0.27499999999999997,0.7666666666666667,0.4666666666666667,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_7-14\seed_713101\k_5\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,7-14,713102,1,0.8666666666666667,0.8083333333333332,0.7000000000000001,0.7493175202939071,0.05833333333333335,0.08333333333333333,0.20833333333333334,0.5333333333333333,0.4166666666666667,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_7-14\seed_713102\k_1\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,7-14,713102,10,0.9138888888888889,0.9027777777777778,0.8666666666666667,0.8843252176878936,0.011111111111111108,0.013888888888888888,0.13333333333333333,0.7333333333333333,0.7333333333333333,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_7-14\seed_713102\k_10\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,7-14,713102,2,0.8944444444444445,0.8666666666666667,0.7416666666666666,0.7990570599613153,0.02777777777777779,0.03333333333333333,0.2416666666666667,0.6,0.48333333333333334,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_7-14\seed_713102\k_2\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,7-14,713102,20,0.9222222222222222,0.9083333333333333,0.9083333333333333,0.9082440106026751,0.013888888888888914,0.005555555555555556,0.08333333333333333,0.7666666666666667,0.8333333333333334,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_7-14\seed_713102\k_20\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,7-14,713102,5,0.9111111111111111,0.9055555555555556,0.8333333333333334,0.8675857626480892,0.005555555555555573,0.008333333333333333,0.15833333333333333,0.7333333333333333,0.6666666666666666,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_7-14\seed_713102\k_5\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,7-14,713103,1,0.8722222222222222,0.8138888888888888,0.6749999999999999,0.7334076762426717,0.05833333333333331,0.05555555555555556,0.3,0.6833333333333333,0.38333333333333336,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_7-14\seed_713103\k_1\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,7-14,713103,10,0.9138888888888889,0.9083333333333333,0.8916666666666666,0.8991921462668714,0.005555555555555573,0.005555555555555556,0.09999999999999999,0.7833333333333333,0.7833333333333333,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_7-14\seed_713103\k_10\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,7-14,713103,2,0.8916666666666666,0.8472222222222222,0.775,0.8046759746923186,0.044444444444444474,0.041666666666666664,0.19999999999999998,0.7,0.6166666666666667,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_7-14\seed_713103\k_2\cvs_qknnv42
E20,20,EXTREME_LIGHT_PREFERRED,7-14,713103,20,0.9083333333333333,0.9055555555555556,0.9,0.9021391923204236,0.002777777777777768,0.002777777777777778,0.08333333333333333,0.7833333333333333,0.8166666666666667,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E20\rx_7-14\seed_713103\k_20\cvs_qknnv42
